K5P18_1.PV;K0P125.PV
-66.72643;68.89034
-66.72604;67.97559
-66.72526;68.64291
-66.72422;68.522
-66.72356;67.43342
-66.72214;67.85683
-66.7207;67.85284
-66.71849;68.85508
-66.71849;67.70717
-66.71849;67.86992
-66.71836;68.77283
-66.71589;67.4305
-66.71575;68.303
-66.71497;68.48325
-66.71394;67.44241
-66.71224;68.04625
-66.71068;68.21308
-66.71029;67.2745
-66.70976;68.63892
-66.70898;68.03484
-66.70821;67.41116
-66.70456;68.183
-66.70443;68.26534
-66.70443;67.83842
-66.7039;68.326
-66.70351;68.13858
-66.70325;68.79317
-66.70287;68.51508
-66.70248;67.68
-66.70182;67.93233
-66.70143;68.14159
-66.70117;67.93467
-66.7;68.14933
-66.69987;67.4535
-66.69935;67.87466
-66.69857;67.96017
-66.69701;68.15892
-66.69675;67.79742
-66.69609;68.68608
-66.69596;68.31767
-66.69349;68.23583
-66.69258;68.06633
-66.69231;67.68983
-66.69193;67.57133
-66.69154;67.70917
-66.69102;67.67167
-66.69102;68.646
-66.68958;67.8275
-66.68867;67.68667
-66.68855;68.27067
-66.68789;68.51208
-66.68763;67.96125
-66.68685;68.18958
-66.68568;68.43667
-66.68529;68.48125
-66.6845;67.95167
-66.68437;68.15975
-66.68424;68.441
-66.68372;67.53875
-66.68255;68.09817
-66.68047;67.41634
-66.68034;67.66341
-66.68008;67.70409
-66.67995;68.96491
-66.67982;68.71933
-66.67786;67.69283
-66.67696;67.97925
-66.67305;67.81475
-66.67292;67.68291
-66.67018;67.65583
-66.6694;68.50183
-66.66758;67.75925
-66.66758;68.32175
-66.66732;68.28183
-66.66589;68.20383
-66.6655;68.68708
-66.66484;67.64458
-66.66458;67.85641
-66.66367;68.55133
-66.66341;68.02341
-66.66302;67.79842
-66.6625;68.68916
-66.66093;67.7455
-66.66042;68.40225
-66.65964;67.9095
-66.65885;68.32458
-66.65846;67.76109
-66.65833;68.35284
-66.6582;67.88208
-66.65781;68.10358
-66.65664;67.99525
-66.65651;67.47075
-66.65599;67.75816
-66.65508;67.87092
-66.65378;68.41891
-66.65325;68.14217
-66.6526;68.20075
-66.65247;68.479
-66.65104;68.44908
-66.65065;67.74333
-66.65065;68.35525
-66.65052;68.18616
-66.65013;68.3035
-66.64974;67.99675
-66.64935;68.44258
-66.64909;68.49683
-66.64739;68.08241
-66.64726;68.56184
-66.64571;67.79909
-66.64544;68.05742
-66.64453;68.27908
-66.64258;68.02525
-66.64193;67.372
-66.64193;67.65875
-66.64167;68.192
-66.64153;68.536
-66.6414;68.20725
-66.6405;68.29567
-66.64024;67.70125
-66.6388;68.63892
-66.63867;67.86333
-66.63828;68.72659
-66.63789;68.53433
-66.63724;68.55425
-66.63633;68.57841
-66.63567;68.41608
-66.63503;67.7215
-66.63477;67.86375
-66.63281;67.77925
-66.63112;68.64925
-66.63073;68.35775
-66.62904;67.29325
-66.62904;68.36383
-66.62865;68.19408
-66.62865;68.0685
-66.62826;67.82892
-66.62747;68.53616
-66.62708;68.70742
-66.62708;68.45016
-66.62643;67.7365
-66.62617;68.00359
-66.62617;67.80808
-66.62617;67.86292
-66.62605;67.20133
-66.62565;68.15567
-66.625;68.19983
-66.6237;68.33858
-66.62344;68.88017
-66.62214;67.68367
-66.62148;68.08383
-66.62096;68.37492
-66.62057;68.06875
-66.62032;68.57325
-66.61901;67.81675
-66.61901;68.77558
-66.61758;68.4115
-66.61745;67.9135
-66.61732;68.13858
-66.61588;67.71625
-66.61536;67.99609
-66.61497;68.35525
-66.61472;67.596
-66.61367;68.35275
-66.61263;68.10675
-66.6125;67.88058
-66.61237;68.633
-66.61133;68.12833
-66.6112;68.283
-66.60989;67.41666
-66.60938;68.22808
-66.60847;68.7725
-66.60794;67.767
-66.60716;67.80908
-66.60703;68.22075
-66.60612;68.53992
-66.60612;68.87041
-66.60599;67.97967
-66.60573;68.73766
-66.6056;68.174
-66.6056;68.647
-66.60508;68.03142
-66.60274;67.75933
-66.60104;67.94675
-66.60104;68.45092
-66.60091;68.14516
-66.60065;67.3815
-66.60013;68.18909
-66.59987;67.87683
-66.59948;67.49292
-66.5983;68.29217
-66.59779;68.58434
-66.59635;68.51208
-66.59622;67.88075
-66.59466;68.26617
-66.59167;67.76567
-66.59102;68.483
-66.59089;67.86867
-66.58815;68.004
-66.58776;68.40908
-66.58698;67.72542
-66.58633;68.45575
-66.58542;67.62133
-66.58542;67.95725
-66.58347;67.54909
-66.58268;68.265
-66.5819;67.36042
-66.5806;68.45375
-66.58021;68.42675
-66.5793;68.65742
-66.57851;68.22933
-66.57735;67.80908
-66.57656;68.51158
-66.57461;68.11884
-66.57435;68.78525
-66.5737;68.26258
-66.57344;68.7735
-66.57304;68.54608
-66.57291;68.51342
-66.57214;68.09925
-66.57214;68.20683
-66.57188;67.68875
-66.57109;68.43459
-66.57018;68.31492
-66.56901;68.07359
-66.56862;67.92142
-66.56849;68.60575
-66.56797;68.66258
-66.56771;68.55466
-66.56731;68.11275
-66.56602;68.78667
-66.56458;67.51141
-66.56458;67.602
-66.56445;68.47308
-66.56406;67.882
-66.56367;67.77742
-66.56302;68.7325
-66.56289;67.37325
-66.56263;68.26017
-66.56107;68.713
-66.56042;68.79942
-66.55977;68.74117
-66.55911;67.44292
-66.55859;67.7965
-66.55755;68.36375
-66.55755;68.57367
-66.55742;67.82941
-66.55716;68.44859
-66.55599;68.07784
-66.55534;67.57108
-66.55443;68.69534
-66.55364;67.70808
-66.55209;67.75709
-66.55196;67.76466
-66.55169;68.34025
-66.55013;67.27775
-66.54909;68.43034
-66.54896;68.80083
-66.54844;67.51867
-66.54818;68.18166
-66.54649;67.86158
-66.54401;68.36858
-66.54375;67.7385
-66.54297;68.16592
-66.54192;67.46325
-66.54037;68.17267
-66.53997;68.02033
-66.53919;68.15134
-66.53854;68.36625
-66.53854;67.95667
-66.53724;67.83908
-66.53659;67.83483
-66.53464;67.78175
-66.53464;68.67342
-66.53451;68.27216
-66.53372;67.997
-66.53242;68.33984
-66.53216;67.71159
-66.53073;68.45367
-66.5306;68.3835
-66.5306;68.60017
-66.5302;67.78291
-66.52812;67.29716
-66.5276;68.7065
-66.52682;67.81958
-66.52657;68.34566
-66.5263;68.18542
-66.5263;68.59142
-66.52487;68.51525
-66.52435;68.19375
-66.5237;68.7775
-66.52279;67.71775
-66.52187;67.69041
-66.52161;67.7645
-66.51927;68.57616
-66.51927;68.11034
-66.51888;68.1055
-66.51823;67.80883
-66.51797;68.07191
-66.51784;68.98425
-66.51667;67.46917
-66.51601;68.08459
-66.51537;68.36642
-66.51537;68.17008
-66.51537;68.06692
-66.51458;68.16575
-66.51445;68.20558
-66.51367;68.422
-66.51328;67.64933
-66.51289;67.71342
-66.51263;67.87508
-66.51263;67.93825
-66.51211;68.35934
-66.51054;68.88825
-66.51054;68.55267
-66.51028;67.70292
-66.51015;68.25384
-66.50951;68.24191
-66.50925;67.771
-66.50925;68.48125
-66.50859;67.7385
-66.50742;67.97175
-66.50703;68.28792
-66.50677;68.2465
-66.50638;67.96467
-66.50612;67.71217
-66.50612;68.8085
-66.5056;68.60683
-66.50547;67.6415
-66.5043;68.56617
-66.50404;68.516
-66.50339;68.17308
-66.50326;67.72117
-66.50091;67.71275
-66.49948;67.52783
-66.49935;67.69083
-66.49857;68.02991
-66.49727;67.16908
-66.49714;68.25684
-66.49609;67.5725
-66.49519;68.75533
-66.49466;68.7315
-66.49414;67.535
-66.49388;69.02658
-66.49388;68.33009
-66.49375;68.56367
-66.4931;67.36958
-66.49271;67.78108
-66.49258;68.33041
-66.49088;67.727
-66.49075;68.52116
-66.48997;68.12341
-66.48985;67.45509
-66.48946;68.07317
-66.48763;68.69975
-66.48737;68.07784
-66.48724;68.39792
-66.4862;68.04342
-66.4862;68.03416
-66.48515;68.3295
-66.48425;67.76617
-66.48412;68.31325
-66.48281;68.74316
-66.48177;67.67091
-66.48177;67.68808
-66.48112;68.23292
-66.48047;67.96917
-66.48021;68.78733
-66.47956;68.63125
-66.47916;67.94891
-66.4789;68.67858
-66.47813;67.61933
-66.47787;67.21833
-66.47343;68.635
-66.47343;68.2405
-66.47279;67.44559
-66.4724;68.03592
-66.47175;69.25484
-66.46914;67.576
-66.46836;68.66525
-66.46784;68.155
-66.46615;68.49883
-66.46602;68.435
-66.4638;68.11975
-66.46315;68.47892
-66.46263;67.79266
-66.4625;67.76775
-66.4625;67.92308
-66.46068;67.55183
-66.45924;67.93317
-66.45924;68.50317
-66.45768;68.03892
-66.45664;67.40083
-66.45664;67.92583
-66.45586;67.97591
-66.45586;68.5755
-66.45508;68.633
-66.45377;68.13883
-66.45313;68.31275
-66.45208;68.25217
-66.45143;68.19975
-66.45026;68.60059
-66.45;67.742
-66.44974;68.8635
-66.44909;68.36325
-66.44909;68.607
-66.44804;68.57558
-66.44649;68.54
-66.44531;67.66142
-66.44505;68.2785
-66.44492;68.405
-66.44466;67.69642
-66.44414;68.57792
-66.44375;67.79183
-66.44375;68.36259
-66.44375;68.1905
-66.44271;68.65683
-66.44271;68.00625
-66.44271;68.18583
-66.44258;67.58217
-66.43958;67.47417
-66.43906;68.11325
-66.43815;67.88625
-66.43645;68.20758
-66.4362;68.32259
-66.43594;68.47567
-66.43568;68.449
-66.43542;67.80967
-66.43542;68.68175
-66.43516;67.29525
-66.43464;68.01659
-66.43307;67.6335
-66.43295;67.56517
-66.43295;67.8345
-66.43282;67.59116
-66.43255;67.79208
-66.43086;68.38275
-66.4306;68.33675
-66.43021;68.067
-66.42891;68.45025
-66.42812;68.42658
-66.42722;68.36942
-66.42696;68.33134
-66.42656;67.70792
-66.42526;68.04833
-66.425;67.93958
-66.42487;67.95242
-66.42474;68.64642
-66.42175;68.362
-66.42149;67.55483
-66.42123;67.63
-66.42083;69.07283
-66.42057;68.51717
-66.42031;69.13575
-66.41901;68.20717
-66.41888;68.66633
-66.41784;67.51691
-66.41771;68.20084
-66.41666;67.75809
-66.41628;68.736
-66.41589;68.57658
-66.41511;68.41142
-66.41497;68.35733
-66.41432;67.63842
-66.41419;68.56025
-66.41393;68.02433
-66.41328;68.266
-66.41289;67.75933
-66.4125;67.84184
-66.41172;68.80975
-66.41055;68.16283
-66.41042;67.52475
-66.40977;68.52467
-66.40977;67.752
-66.40951;68.29633
-66.40911;68.57675
-66.40859;68.44608
-66.40833;68.526
-66.40794;67.95333
-66.40703;67.31358
-66.4056;67.83475
-66.40404;67.7055
-66.40325;67.273
-66.40299;68.16808
-66.40234;68.374
-66.40208;68.25758
-66.40208;68.08241
-66.40182;67.49267
-66.40182;67.42858
-66.40117;68.18442
-66.40091;68.9815
-66.40052;68.33884
-66.40052;68.073
-66.40039;68.36292
-66.39909;68.57917
-66.39909;67.6925
-66.39779;67.76041
-66.39622;68.21275
-66.39597;67.8815
-66.39544;67.79017
-66.39518;68.83742
-66.39518;68.28792
-66.39505;68.82408
-66.39323;68.49675
-66.39271;67.78308
-66.39258;68.25975
-66.39245;67.91383
-66.39075;67.49342
-66.39075;68.379
-66.38998;68.30859
-66.38919;67.81825
-66.38906;67.92458
-66.3888;67.77942
-66.38802;67.98525
-66.38737;69.0125
-66.38659;67.98708
-66.38581;68.23875
-66.38515;67.50325
-66.38515;68.54591
-66.38503;68.04875
-66.38346;67.77925
-66.38294;68.73792
-66.38242;68.77575
-66.38073;67.43884
-66.37734;67.30534
-66.37734;68.40892
-66.37721;67.76884
-66.37708;67.70184
-66.37448;67.65183
-66.37448;68.72258
-66.37045;68.53275
-66.37019;67.42075
-66.36966;68.11034
-66.36875;68.1845
-66.36601;67.83033
-66.36549;68.26925
-66.36459;68.1445
-66.36446;68.46925
-66.36433;68.53909
-66.36328;68.38284
-66.36315;68.28958
-66.36302;67.73883
-66.36224;67.91966
-66.36224;67.99258
-66.36107;67.69859
-66.36055;68.42758
-66.36015;68.72892
-66.35873;68.72942
-66.35573;67.8155
-66.35521;68.5705
-66.35365;68.77834
-66.353;67.93083
-66.353;69.14058
-66.35195;67.43892
-66.35117;68.433
-66.35013;68.83984
-66.34896;68.14342
-66.3457;68.09033
-66.3444;68.71458
-66.34414;68.07408
-66.34323;67.67
-66.34323;68.47825
-66.3418;68.08767
-66.34167;68.86242
-66.34128;68.39267
-66.34128;68.44767
-66.34089;68.75809
-66.34075;67.81342
-66.34075;67.91067
-66.33971;67.41708
-66.33958;67.82733
-66.3392;68.035
-66.3388;68.22833
-66.33776;67.80192
-66.3375;68.81858
-66.33737;68.79125
-66.33646;68.497
-66.33607;68.329
-66.33568;67.38216
-66.33411;68.28259
-66.33372;68.13458
-66.33281;67.64867
-66.33255;68.51917
-66.33242;67.75442
-66.33216;67.941
-66.3319;68.24008
-66.32943;67.906
-66.32864;68.60775
-66.328;68.90375
-66.328;68.48775
-66.32735;68.46308
-66.32722;68.91592
-66.32643;68.86083
-66.32604;67.76717
-66.32448;68.52766
-66.32422;68.44375
-66.32409;68.46709
-66.32383;68.57558
-66.3237;69.25342
-66.32253;68.25592
-66.32214;67.91975
-66.32214;68.40967
-66.32175;68.50175
-66.32083;68.58483
-66.32044;68.67367
-66.32044;68.57733
-66.32031;67.90359
-66.31901;68.69192
-66.31823;68.1855
-66.3168;68.67175
-66.31589;67.78675
-66.31536;68.19225
-66.31523;68.30791
-66.31484;67.72442
-66.31355;67.74667
-66.31315;68.36092
-66.31133;68.03284
-66.30872;68.62617
-66.30807;67.944
-66.30795;67.42008
-66.3069;68.47617
-66.30586;67.43192
-66.30534;68.66575
-66.30495;68.61317
-66.30456;68.80991
-66.3043;67.55975
-66.30417;68.78108
-66.30351;67.33492
-66.30312;67.65675
-66.30169;68.833
-66.30117;68.77817
-66.30117;68.20258
-66.30039;67.97334
-66.29961;67.62733
-66.29818;67.49541
-66.29818;67.612
-66.29792;68.65775
-66.29688;68.26908
-66.29531;68.80925
-66.29505;68.5505
-66.29427;67.7995
-66.29349;67.5885
-66.2931;68.33425
-66.29232;67.97475
-66.29219;68.46758
-66.29128;67.87542
-66.28971;68.57425
-66.2888;67.79391
-66.28841;68.25816
-66.28828;68.02025
-66.28633;68.634
-66.28633;68.56275
-66.28593;68.45892
-66.28568;67.56841
-66.28477;68.16433
-66.28451;67.93233
-66.28438;68.10458
-66.28372;68.1545
-66.28255;67.80109
-66.2819;68.37608
-66.28151;67.86833
-66.28034;69.50317
-66.2793;68.17017
-66.27865;68.00317
-66.27799;68.81433
-66.27786;68.54517
-66.27695;67.615
-66.27657;68.38533
-66.27591;67.96741
-66.27578;68.13609
-66.27396;68.44817
-66.27396;68.3715
-66.2737;68.68916
-66.2737;68.08183
-66.27344;68.5855
-66.27253;67.99316
-66.27239;69.35408
-66.272;68.34883
-66.272;68.21225
-66.27187;68.32034
-66.2694;68.08833
-66.26914;68.38
-66.26862;68.22183
-66.26797;68.43633
-66.26784;68.423
-66.26627;68.65425
-66.26601;67.68909
-66.26588;68.84942
-66.26498;68.11442
-66.26458;67.59184
-66.26432;67.76317
-66.26263;67.75917
-66.26159;67.76434
-66.26133;68.32933
-66.26041;67.91383
-66.26028;68.43183
-66.25938;68.31225
-66.25899;68.21841
-66.25833;67.87825
-66.25638;67.60992
-66.25625;67.31316
-66.25625;67.59692
-66.25534;68.42825
-66.25508;68.36758
-66.2543;68.22025
-66.25365;68.245
-66.25339;68.21817
-66.25156;68.23367
-66.25143;68.51575
-66.25026;68.47425
-66.24987;68.42625
-66.24895;67.98317
-66.24844;68.43175
-66.24844;67.93417
-66.24818;67.86375
-66.24818;68.17
-66.24779;67.32967
-66.247;68.6265
-66.24661;68.55733
-66.24622;68.393
-66.24609;67.60609
-66.24609;68.8185
-66.24596;67.72117
-66.24479;68.69341
-66.24375;68.03841
-66.2431;68.80933
-66.24128;68.15075
-66.24128;68.3905
-66.24101;67.89684
-66.24075;67.66766
-66.24062;68.19383
-66.23972;67.67975
-66.23893;68.488
-66.23789;67.82909
-66.2375;68.8215
-66.23737;67.70517
-66.2362;68.5305
-66.23581;67.98425
-66.2345;68.83017
-66.23438;67.6725
-66.23412;68.6465
-66.23268;68.13917
-66.2319;67.7835
-66.2306;67.69583
-66.23021;68.15559
-66.22995;68.236
-66.22942;67.52325
-66.22916;68.39008
-66.22852;67.97508
-66.22761;68.03917
-66.22526;68.59558
-66.22487;68.69141
-66.22383;68.68775
-66.22356;68.86183
-66.22356;68.61
-66.22356;69.23117
-66.2233;68.12883
-66.22279;68.19683
-66.2224;68.38934
-66.22175;68.87959
-66.21966;68.179
-66.21953;67.77283
-66.21914;68.85792
-66.21914;67.93308
-66.21901;68.34692
-66.21875;68.8735
-66.21862;68.43117
-66.21784;68.40442
-66.21745;67.72833
-66.21693;68.21975
-66.21628;68.2915
-66.21575;68.32075
-66.21549;68.20609
-66.2151;67.209
-66.21497;68.07242
-66.2142;68.39983
-66.21211;68.03892
-66.21146;68.46525
-66.21133;67.961
-66.21133;68.20409
-66.21107;68.38975
-66.21055;68.12375
-66.21016;67.08275
-66.20651;68.22816
-66.20573;68.27258
-66.20521;68.8555
-66.20482;68.75125
-66.20456;67.57675
-66.20443;67.663
-66.20417;68.56492
-66.2013;68.446
-66.20091;68.51775
-66.20026;68.78384
-66.2;67.76092
-66.19961;68.81216
-66.19896;68.58283
-66.1987;68.09142
-66.19765;67.50825
-66.19765;68.88634
-66.19714;68.26
-66.1957;67.6625
-66.19557;68.5675
-66.19492;67.49158
-66.19388;68.57575
-66.1931;67.65241
-66.19258;68.00083
-66.19205;68.07433
-66.19167;68.63617
-66.19036;69.25175
-66.19036;68.60217
-66.18971;68.07059
-66.18958;68.06541
-66.18724;68.51675
-66.18607;68.9775
-66.18542;68.25375
-66.18516;67.8935
-66.18516;68.63917
-66.18333;68.73683
-66.18269;68.32542
-66.18269;68.7175
-66.18242;67.65366
-66.18229;68.30983
-66.1819;67.77558
-66.18177;67.50183
-66.18151;67.5545
-66.18099;67.94442
-66.18047;68.69625
-66.17917;68.67159
-66.17825;68.18017
-66.17773;67.56333
-66.17683;68.12975
-66.17578;67.57259
-66.17539;67.93325
-66.175;68.29733
-66.17474;68.64391
-66.1737;68.54792
-66.17278;68.61
-66.17188;68.53008
-66.17175;68.72675
-66.17136;68.16942
-66.17136;67.8575
-66.17083;68.24017
-66.17057;67.70416
-66.17044;68.40041
-66.16992;68.5655
-66.16979;68.74858
-66.16953;69.10191
-66.16914;68.225
-66.16797;68.13167
-66.16628;68.4775
-66.1655;68.55424
-66.16471;68.51041
-66.16471;68.64308
-66.16471;68.14642
-66.16328;68.3815
-66.16276;67.74908
-66.16185;69.37334
-66.16159;68.11142
-66.16055;68.72117
-66.16055;68.17958
-66.16016;68.76733
-66.15977;67.24925
-66.15925;67.53017
-66.15768;68.62341
-66.15716;68.37675
-66.15625;68.32792
-66.15573;68.11225
-66.15508;67.69458
-66.15469;67.71091
-66.15456;68.21633
-66.15234;67.56892
-66.15221;67.50008
-66.15078;68.13242
-66.14883;68.39291
-66.14687;68.72283
-66.14674;68.52642
-66.14648;67.96642
-66.14531;68.31284
-66.14505;68.35875
-66.14492;68.26659
-66.14479;68.37417
-66.14479;68.99184
-66.14479;69.18833
-66.14479;68.0085
-66.14427;67.83192
-66.14401;67.58233
-66.14349;68.14225
-66.14323;67.68667
-66.14245;68.42
-66.14206;68.67867
-66.14127;67.87033
-66.14063;68.29708
-66.13945;67.515
-66.1388;67.63959
-66.13737;68.56525
-66.13724;67.79408
-66.13659;67.7145
-66.13515;68.60184
-66.13425;67.977
-66.13425;68.26808
-66.13333;67.39708
-66.13333;67.46225
-66.1332;67.54008
-66.13294;67.91092
-66.12773;67.92267
-66.12591;67.78042
-66.12344;68.10233
-66.12214;68.42216
-66.12032;67.69617
-66.11914;68.5345
-66.11862;68.71933
-66.11797;68.55625
-66.11706;67.581
-66.11654;68.25217
-66.11641;67.822
-66.11641;68.78233
-66.11419;67.63383
-66.11419;68.15575
-66.11393;68.28225
-66.11367;68.67817
-66.11354;68.59834
-66.1125;68.17975
-66.11224;67.35191
-66.11159;68.76508
-66.11159;67.79092
-66.11068;68.58266
-66.11055;67.87442
-66.10899;68.86208
-66.10833;67.30692
-66.10716;67.70367
-66.10599;68.59433
-66.1056;68.02575
-66.10547;67.55042
-66.10521;68.77534
-66.10429;68.4505
-66.10416;68.78633
-66.1039;67.52367
-66.10339;68.45333
-66.10208;68.46892
-66.10065;67.55283
-66.10039;67.76317
-66.09987;67.99125
-66.09922;68.185
-66.09766;67.81409
-66.09648;67.61134
-66.09648;68.63675
-66.09453;68.43933
-66.09362;68.294
-66.09349;68.77758
-66.0931;67.68875
-66.09023;68.62183
-66.09023;68.78833
-66.08958;67.73133
-66.08854;67.80241
-66.08841;68.55442
-66.0875;68.76017
-66.08646;68.07975
-66.08594;68.78067
-66.08555;67.93608
-66.08503;68.16183
-66.08424;67.75816
-66.08398;68.08659
-66.0836;68.10692
-66.08308;68.4385
-66.08229;67.74067
-66.08086;67.8855
-66.08047;68.06075
-66.08034;68.12608
-66.08034;67.52509
-66.07903;68.14025
-66.07864;67.47208
-66.07864;67.94659
-66.07851;67.78008
-66.07838;68.1735
-66.07813;68.78433
-66.07617;67.94183
-66.07461;68.13866
-66.07409;67.93608
-66.07344;68.26917
-66.07214;67.43983
-66.07214;67.92233
-66.07162;68.19566
-66.07057;69.02842
-66.06992;68.45658
-66.06979;68.14567
-66.06966;67.67867
-66.0694;68.507
-66.06705;68.58517
-66.06602;67.9555
-66.06523;68.24683
-66.06471;67.971
-66.06471;68.76942
-66.06419;68.25191
-66.06393;68.69333
-66.06341;68.65475
-66.06315;68.38116
-66.06107;68.1395
-66.05937;68.27742
-66.0582;68.37825
-66.05703;68.90567
-66.05664;68.405
-66.05625;68.43092
-66.05547;67.98258
-66.05534;68.02842
-66.05521;68.89359
-66.05456;67.5475
-66.05391;67.4775
-66.05378;67.97533
-66.05351;68.27758
-66.05338;67.488
-66.05299;67.72475
-66.0526;68.51125
-66.05196;68.56567
-66.05169;68.2805
-66.05143;67.684
-66.05104;68.63717
-66.05065;68.19842
-66.05013;67.69
-66.04948;68.08675
-66.04909;68.30808
-66.04896;67.71692
-66.04896;68.43408
-66.0487;67.94984
-66.04844;68.82817
-66.04831;67.93384
-66.04752;67.59692
-66.04739;68.25183
-66.04726;67.53275
-66.04583;67.40567
-66.04492;67.95517
-66.04349;68.77509
-66.04323;68.63267
-66.04323;67.81583
-66.04219;67.9925
-66.04166;68.70208
-66.04128;68.54875
-66.04102;68.7245
-66.04089;68.24342
-66.03945;68.15933
-66.03867;68.60809
-66.03841;68.44392
-66.03724;67.7375
-66.03672;68.07267
-66.03659;68.54333
-66.03593;68.60758
-66.03555;67.83858
-66.03529;68.30033
-66.0332;68.475
-66.03281;68.53025
-66.03268;68.29625
-66.03255;68.78475
-66.03151;67.34267
-66.03151;68.19083
-66.02995;68.49733
-66.02904;68.03059
-66.02773;67.65992
-66.02734;68.32225
-66.02682;68.48675
-66.02644;68.53067
-66.0263;68.42892
-66.02591;68.57442
-66.0237;68.634
-66.02122;68.2435
-66.02031;67.72092
-66.01979;68.25567
-66.01914;67.819
-66.01888;68.72733
-66.01849;67.68417
-66.01601;68.52509
-66.01575;68.54442
-66.01575;68.73675
-66.01498;68.238
-66.01406;68.41108
-66.01406;68.15483
-66.01393;68.62992
-66.01341;68.20858
-66.01211;67.62867
-66.00912;67.95008
-66.00872;67.77033
-66.00859;67.27766
-66.00859;67.39575
-66.00781;67.53283
-66.00703;68.62425
-66.00547;68.494
-66.0043;68.26891
-66.00391;68.54142
-66.00365;68.87691
-66.00339;67.802
-66.0026;68.26275
-66.00221;67.849
-66.00117;67.95783
-66.00065;67.8725
-66.00052;68.57992
-66.00013;68.68533
-65.99948;68.66392
-65.99895;67.94317
-65.99883;67.67458
-65.99883;68.17492
-65.99792;68.75183
-65.99766;67.42641
-65.99519;67.73658
-65.99466;68.347
-65.9944;68.60934
-65.99362;68.62842
-65.99219;68.772
-65.99206;68.66392
-65.99206;68.11166
-65.9918;68.21741
-65.9918;68.58434
-65.9918;68.91708
-65.99141;68.71083
-65.98997;67.17392
-65.98972;69.05358
-65.9888;68.55617
-65.98854;67.59542
-65.98815;68.17692
-65.98802;67.72717
-65.98763;68.07317
-65.98711;68.25792
-65.98685;68.52441
-65.98438;68.13483
-65.98438;68.58183
-65.98425;67.756
-65.98386;68.55241
-65.9819;68.81125
-65.98047;68.112
-65.97969;68.226
-65.97942;68.446
-65.97852;68.71983
-65.97826;67.829
-65.97787;68.20284
-65.97669;68.56508
-65.97604;68.16209
-65.97539;68.10516
-65.97356;68.1825
-65.97266;68.17416
-65.9707;68.5715
-65.9698;67.80583
-65.96706;68.78242
-65.96497;68.4285
-65.96315;67.999
-65.96276;68.10783
-65.96198;68.4245
-65.96107;68.3475
-65.96016;68.52717
-65.95834;67.7625
-65.95781;68.16525
-65.95612;68.31567
-65.95573;68.30283
-65.95495;68.27008
-65.95351;68.08625
-65.95287;68.45042
-65.95274;67.71684
-65.95235;68.1895
-65.95222;68.45275
-65.95182;67.87425
-65.95182;67.8705
-65.95065;67.682
-65.95052;68.82066
-65.94987;68.63441
-65.94974;68.78283
-65.94922;67.89875
-65.94896;67.93283
-65.94778;67.77766
-65.94649;67.90642
-65.94649;67.92983
-65.9444;67.62475
-65.94375;68.91566
-65.94231;67.9475
-65.9418;68.57191
-65.94141;68.80334
-65.94089;68.68475
-65.93906;67.94875
-65.93893;67.49567
-65.93855;68.46925
-65.93841;68.46567
-65.93802;68.323
-65.93776;68.11675
-65.93711;67.433
-65.93645;67.48183
-65.93645;68.5295
-65.93581;67.99316
-65.93555;68.22875
-65.93516;67.41891
-65.93503;68.55883
-65.93464;67.65292
-65.93385;68.40459
-65.93125;68.712
-65.92969;67.78233
-65.92917;67.58808
-65.92878;68.7615
-65.9237;68.78442
-65.92149;68.53484
-65.92149;68.13242
-65.92031;67.916
-65.91992;68.54958
-65.91823;68.63683
-65.9181;68.26925
-65.91745;68.19534
-65.91692;67.62475
-65.91615;68.19925
-65.91563;68.81633
-65.91524;67.69167
-65.91484;67.37209
-65.91432;69.12942
-65.91419;68.64425
-65.91419;68.56667
-65.91198;68.09125
-65.91055;68.61525
-65.91016;67.768
-65.91003;68.655
-65.9099;68.79325
-65.90977;68.2095
-65.90925;68.72134
-65.90911;68.50391
-65.90872;68.6605
-65.90625;67.55441
-65.90547;68.57092
-65.90534;67.8835
-65.90508;68.17442
-65.90456;68.666
-65.90299;68.57217
-65.9026;68.7345
-65.90208;68.55133
-65.9017;68.73817
-65.90157;68.51317
-65.90078;68.92641
-65.90065;68.31942
-65.90039;68.29208
-65.90013;67.69633
-65.89961;67.88841
-65.89948;68.28325
-65.89948;67.93217
-65.89883;67.83708
-65.89844;68.8315
-65.89818;68.36475
-65.89805;68.4685
-65.89792;67.75342
-65.89753;68.35433
-65.897;68.43583
-65.89687;68.828
-65.89687;67.92683
-65.89648;68.70583
-65.8961;67.90283
-65.89479;67.98016
-65.89466;67.62891
-65.89453;68.50983
-65.89453;68.33808
-65.8931;68.32442
-65.89297;67.93675
-65.89284;68.13658
-65.89219;68.231
-65.89127;68.63017
-65.89037;68.71159
-65.88945;68.80534
-65.88932;67.42108
-65.88815;67.59167
-65.8875;67.38375
-65.88737;68.90383
-65.88737;68.287
-65.88698;68.09025
-65.8862;68.41734
-65.88554;68.00017
-65.8849;68.29075
-65.88477;67.31808
-65.88464;68.09617
-65.88464;68.07167
-65.88425;68.74225
-65.88359;68.54208
-65.88346;68.4465
-65.88281;68.17609
-65.88177;67.69883
-65.88138;68.36983
-65.8806;68.28767
-65.88034;67.81858
-65.88034;68.31741
-65.87813;67.35983
-65.8776;68.48708
-65.87605;68.31834
-65.87605;67.62109
-65.87552;68.246
-65.87357;68.80808
-65.87253;68.42633
-65.87161;68.40767
