K5PC5CH.OP;K5T4.PV;K5T7.PV;K5PC6CH.OP;K5T8_2.PV
32.41385;113.9828;47.17886;45.09589;65.82552
23.07125;106.9508;49.38583;36.18271;65.82531
36.59536;117.2867;45.49125;48.40031;65.82448
29.16172;110.7381;47.56771;41.81344;65.82375
27.78641;110.1275;48.68917;39.92906;65.82114
23.0774;107.7407;49.395;36.16974;65.82104
24.48083;109.6438;48.31323;37.79562;65.82063
33.09;114.1482;46.84083;45.56167;65.81958
23.09198;107.2829;49.41385;36.18641;65.81875
31.52646;113.1375;47.28219;44.14698;65.81792
27.92719;110.3858;48.68323;39.90323;65.81438
26.18849;107.3319;48.39198;38.91745;65.81385
27.94953;110.2771;48.59479;39.86489;65.81271
33.18542;114.1139;46.90719;45.55448;65.81239
29.27979;110.9098;47.55646;41.83167;65.81187
29.13422;110.7894;47.46729;41.80266;65.81104
32.12963;113.3359;46.42458;44.2237;65.81062
32.02135;113.724;46.43969;44.18135;65.81031
32.1464;112.6882;46.41813;44.24287;65.81
22.72891;108.2732;49.50469;36.10958;65.80917
26.11849;107.4571;48.38469;38.87208;65.80802
32.12041;112.6998;46.32604;44.17505;65.80688
22.88745;106.8637;49.40625;36.165;65.80656
27.79786;109.7373;48.56854;39.91479;65.80427
32.21979;112.6481;46.42812;44.21922;65.80406
23.25;107.1829;49.4399;36.16318;65.80312
22.915;108.6716;48.53083;36.84469;65.80198
46.33068;124.4007;44.55604;57.61937;65.80104
27.92833;109.9186;48.62011;39.90526;65.80042
32.7014;113.6872;47.11875;45.10651;65.79979
22.6874;108.0321;49.48885;36.08604;65.79802
23.03292;108.4073;48.56052;36.62073;65.79739
22.94016;108.3944;48.4525;36.87026;65.79625
27.82771;110.0963;48.59167;39.92318;65.79615
29.15578;110.4982;47.53011;41.80849;65.79594
32.67375;113.7669;47.13365;45.0999;65.79583
33.02651;114.2561;46.86135;45.56339;65.79562
21.8562;107.5275;48.62365;35.89537;65.79437
22.9601;109.674;48.29646;36.84261;65.79365
23.00859;107.6348;49.43802;36.24953;65.79302
23.0637;107.4019;49.44083;36.15198;65.79166
25.98844;107.2969;48.70365;38.89078;65.79156
36.9926;116.6239;45.37417;48.32948;65.79115
22.50589;107.6119;49.47844;36.07271;65.79041
32.16037;112.5567;46.43979;44.21943;65.78989
27.94807;110.7051;48.57146;39.87359;65.78969
32.57349;113.6681;46.84562;45.10537;65.78854
23.0349;107.7117;49.43677;36.1937;65.78823
23.02547;108.499;48.35323;36.8686;65.78812
22.52516;108.0466;49.43083;36.06594;65.7875
22.67427;107.6941;49.39719;36.08219;65.78709
23.08182;108.8261;48.29667;36.86042;65.78698
21.8801;107.8761;48.60011;35.9275;65.78584
32.09464;113.7515;46.36375;44.2349;65.78531
31.48615;113.1171;47.26365;44.14875;65.78208
26.20073;107.3936;48.35906;38.86292;65.78136
26.13849;107.308;48.3725;38.88057;65.77885
32.71724;113.7869;47.11104;45.10979;65.77812
25.99453;108.2622;48.71188;38.97453;65.77781
32.84135;113.5594;46.78812;45.17969;65.7774
23.07568;107.2468;49.42521;36.17625;65.77271
26.16469;107.1437;48.22375;38.76615;65.77177
29.12604;110.7974;47.49552;41.82141;65.77042
31.47432;113.2456;47.33292;44.1487;65.77031
29.05094;111.9444;47.59208;41.83276;65.76927
21.95776;107.244;48.65469;35.88958;65.76885
31.64427;112.7043;47.33781;44.15427;65.76833
36.65198;117.1309;45.48386;48.38906;65.76802
29.18401;111.2942;47.48875;41.80318;65.76791
23.04865;107.4328;49.41636;36.19172;65.7676
31.33344;111.9357;46.93563;43.32328;65.76708
22.54771;107.6719;49.44271;36.05375;65.76531
23.01307;106.9704;49.37708;36.1775;65.76531
33.06224;114.1769;46.89948;45.55359;65.76406
26.25359;107.2831;48.38313;38.87469;65.76281
26.11979;107.2978;48.37979;38.88901;65.76156
22.62031;107.3954;49.34875;36.08255;65.75979
23.18979;107.6207;49.33552;36.25151;65.75875
36.13927;114.2501;46.75125;47.96016;65.75739
23.12057;107.5893;49.37917;36.19755;65.75636
23.13599;107.1125;49.39188;36.17724;65.75584
22.99922;107.7328;49.46719;36.195;65.7549
36.83286;116.6455;45.33854;48.25255;65.75271
23.08964;107.8444;49.38688;36.17901;65.75031
24.92354;108.6874;48.90115;37.42839;65.74927
22.41135;107.3596;49.30333;36.06792;65.74906
27.95151;110.7136;48.57833;39.85208;65.74886
33.09042;113.7309;46.71833;45.52443;65.74844
31.71239;113.8931;47.33406;44.15136;65.74615
23.07958;107.3298;49.36417;36.19761;65.74604
32.46589;113.8984;46.80604;45.04479;65.74573
32.51203;113.7823;46.78437;45.09516;65.74563
23.09083;107.4839;49.47771;36.19281;65.74438
24.66604;109.0025;48.91146;37.36515;65.74427
29.15911;110.8029;47.50604;41.8;65.74187
22.93984;107.4357;49.4324;36.17729;65.74125
22.02297;107.3868;48.6651;35.89193;65.74114
23.04083;107.7179;49.43969;36.16599;65.74042
23.31078;107.1816;49.45792;36.2649;65.73959
23.30229;107.8832;49.34802;36.25516;65.73833
26.09672;108.0446;48.675;38.90828;65.73677
31.63401;114.0851;47.35646;44.15313;65.73594
23.03677;108.1494;49.37041;36.28339;65.73583
23.15307;108.2304;49.42552;36.25495;65.73573
23.05776;107.3779;49.35073;36.28078;65.73396
25.0863;109.0407;48.94042;37.38703;65.73365
23.08266;108.4086;49.40271;36.28302;65.73364
23.11958;107.5406;49.38719;36.25885;65.73333
22.10177;107.8935;48.66792;35.90505;65.73292
23.21766;107.6204;49.45927;36.22818;65.73209
23.32578;107.0218;49.47271;36.26537;65.73177
33.09286;113.506;46.72479;45.54359;65.73042
32.02193;112.5279;46.23719;44.19802;65.72979
29.10057;111.2284;47.4475;41.79823;65.72927
46.29651;124.1577;44.49573;57.61375;65.72906
22.54526;107.4751;49.25927;36.07307;65.72865
23.14583;107.418;49.31688;36.29224;65.72823
23.14135;107.212;49.39865;36.25687;65.7276
26.0388;107.6948;48.68281;38.87224;65.72719
22.9238;107.0212;49.31313;36.17786;65.72688
23.22125;107.1557;49.40573;36.26156;65.72688
23.08307;108.1075;49.30833;36.2488;65.72479
23.23141;107.5293;49.25906;36.26932;65.72469
23.25453;106.8873;49.42771;36.265;65.72448
24.54083;108.2867;48.91208;37.41177;65.72271
24.93557;109.0814;48.9376;37.36177;65.7225
33.08036;114.6719;46.69615;45.54651;65.72135
23.05281;107.8094;49.27104;36.26354;65.72104
33.03734;114.3708;46.855;45.5501;65.72052
23.10844;107.5006;49.27208;36.24839;65.71989
23.17141;107.6764;49.2875;36.24443;65.71969
45.07365;122.8484;44.50594;56.56979;65.71948
29.00979;110.3908;47.52333;41.79583;65.71948
23.16797;107.2353;49.44563;36.18089;65.71864
27.71589;110.5469;48.61146;39.85734;65.71635
23.11693;106.89;49.30583;36.1599;65.71615
23.105;107.2975;49.46844;36.18177;65.715
23.19135;108.2122;49.32396;36.29458;65.71407
23.69656;107.3075;49.50354;36.40198;65.71407
33.16927;114.5981;46.89677;45.54911;65.7125
32.61047;114.1103;46.82438;45.05875;65.71208
23.78906;107.5265;49.45573;36.35484;65.71104
23.54338;107.3127;49.48969;36.37214;65.71083
26.01438;108.2098;48.66958;38.91943;65.71042
23.49271;107.9283;49.55396;36.35109;65.70854
26.20807;107.0229;48.10594;38.8614;65.70834
23.01766;107.2608;49.24458;36.27229;65.70781
36.51099;117.0399;45.42031;48.39875;65.70687
25.03667;108.846;48.95979;37.39302;65.70625
21.90672;108.0151;48.74511;35.90464;65.70615
26.01213;108.3712;48.66813;38.90766;65.70541
22.51682;107.7009;49.23479;36.06979;65.7049
23.22323;107.4507;49.44604;36.19745;65.70313
33.15542;113.5125;46.70875;45.53828;65.70271
23.52823;107.0634;49.48729;36.37625;65.70229
22.6474;107.4131;49.12625;36.08672;65.70073
23.44141;107.4249;49.56198;36.4024;65.7
23.33885;107.9446;49.31344;36.2663;65.69875
23.35094;107.9039;49.55198;36.38578;65.69844
31.15729;111.9274;46.87542;43.19891;65.6976
23.74661;107.2401;49.51896;36.42995;65.6974
23.10755;107.6207;49.41636;36.20531;65.69729
31.70078;113.8257;47.30875;44.19521;65.69719
23.21094;107.7275;49.18656;36.27776;65.69656
23.13677;107.4973;49.30688;36.17693;65.69583
23.34786;107.3087;49.55031;36.36823;65.69563
22.38667;107.3665;49.15063;36.06354;65.69375
22.53016;107.4389;49.16833;36.08745;65.69375
23.75036;107.9931;49.42042;36.39885;65.69292
23.27255;107.037;49.29885;36.17266;65.69187
45.39875;123.1577;44.50521;56.76297;65.69125
23.59411;107.8704;49.42792;36.3637;65.69021
23.19172;107.8854;49.40219;36.17849;65.69
22.5175;107.1536;49.17385;36.04432;65.68927
29.24328;110.3884;47.53635;41.7986;65.68875
24.25302;106.8172;49.46011;36.89245;65.68854
23.57875;107.7298;49.56448;36.37266;65.68687
31.5549;113.5102;47.31958;44.1737;65.68687
36.89761;116.6153;45.31406;48.2926;65.68677
24.72276;108.3879;48.89073;37.38479;65.68573
23.09302;107.8615;49.47667;36.18219;65.68552
23.59042;107.4486;49.4626;36.39989;65.6851
31.99307;112.4348;46.17979;44.17609;65.6851
27.81437;109.9325;48.63594;39.85552;65.68365
23.19792;108.318;49.15229;36.3001;65.68343
46.36177;123.8619;44.4824;57.61766;65.6824
35.81156;114.0608;46.7226;47.92057;65.68156
23.10125;107.4982;49.39271;36.16125;65.68114
33.14531;113.9236;46.71761;45.55229;65.67875
23.20276;107.7312;49.37281;36.18411;65.67812
31.50568;112.787;47.38552;44.15849;65.67802
23.16922;107.398;49.32906;36.19031;65.6776
23.14557;107.6942;49.36854;36.17432;65.6775
24.2875;107.328;49.42625;36.99505;65.67583
24.63474;108.8853;48.77365;37.40875;65.67583
23.1338;107.4783;49.44771;36.19031;65.67563
26.07755;106.9701;48.06667;38.77813;65.67521
29.1437;112.1015;47.57104;41.82849;65.67438
22.53208;107.7201;49.22083;36.06615;65.67427
22.47333;107.2176;49.09115;36.0588;65.67416
23.11969;107.3647;49.37792;36.18489;65.67396
23.14828;107.6986;49.36813;36.19932;65.67302
29.13672;110.9872;47.44635;41.79411;65.67125
23.2949;106.8391;49.4376;36.28474;65.6701
33.20083;113.7121;46.73375;45.52573;65.66885
23.0724;107.4885;49.30667;36.16031;65.66698
23.07542;107.5726;49.31958;36.17839;65.66688
22.16828;107.9178;48.78177;35.88745;65.66646
33.21583;114.2851;46.845;45.55761;65.66635
24.82974;108.6864;48.84958;37.39339;65.66583
23.1188;107.7052;49.35302;36.15818;65.66541
23.59411;107.2556;49.45125;36.42854;65.66479
22.93365;107.7921;49.35469;36.17484;65.66458
33.14599;114.2034;46.77302;45.56479;65.66448
23.08943;107.1969;49.4124;36.25958;65.66386
31.50984;112.4307;47.4;44.1674;65.66375
23.07839;107.4304;49.34385;36.18526;65.66364
44.5526;122.5259;44.5551;56.18427;65.66354
24.86984;108.3558;48.92739;37.43771;65.66281
24.7913;108.9853;48.75375;37.40229;65.66271
23.56562;107.1319;49.45146;36.40208;65.66229
32.97719;114.2207;46.83625;45.4937;65.66198
24.77062;108.7029;48.79552;37.44312;65.66073
33.10661;115.4343;46.84167;45.54542;65.66042
24.51339;107.3921;49.38052;36.97307;65.66
24.68333;108.3575;48.83969;37.37625;65.65896
36.7375;117.0298;45.39781;48.42963;65.65802
22.45505;107.1569;49.10469;36.08932;65.65791
31.84521;112.2773;47.37959;44.21214;65.65791
23.16937;108.2871;49.16177;36.28938;65.65542
33.24151;114.2274;46.83677;45.54708;65.65479
23.20458;107.1801;49.28979;36.17479;65.65437
22.29047;107.2883;48.78052;35.88229;65.65334
23.57917;107.0664;49.44729;36.42266;65.65334
27.89396;109.566;48.64708;39.88911;65.65323
23.40943;107.5211;49.44188;36.36656;65.6524
33.04073;114.3942;46.83688;45.55339;65.65146
23.06849;106.7582;49.40917;36.26953;65.65094
24.65036;108.4156;48.82219;37.40505;65.65073
29.15302;111.045;47.73604;41.79807;65.65052
31.63115;112.3023;47.35646;44.17104;65.64729
22.98766;107.5667;49.31729;36.17479;65.64667
23.63927;107.5822;49.30344;36.35162;65.64604
29.13125;111.755;47.73781;41.81229;65.64521
22.61109;107.6473;49.0351;36.04432;65.6451
33.14177;114.1984;46.86615;45.55672;65.6449
23.18432;107.3105;49.25865;36.16261;65.64427
33.18849;115.2485;46.66417;45.53958;65.64417
23.46297;108.0076;49.24448;36.3849;65.64406
24.31844;107.2712;49.35188;36.98375;65.64396
36.93615;116.7418;45.16459;48.27125;65.64302
29.17214;112.2935;47.72625;41.80792;65.64271
36.94026;116.5;45.21281;48.33776;65.6426
22.99182;108.2606;49.15531;36.26682;65.64198
23.08463;108.2097;49.16552;36.25995;65.64188
29.1487;110.2135;47.54875;41.83385;65.64146
22.4538;107.967;49.18896;36.04917;65.64083
29.17526;110.8063;47.70031;41.80255;65.64052
33.07125;113.4701;46.74364;45.52713;65.64042
22.03172;106.8769;48.78104;35.87677;65.64031
31.71896;112.4035;46.18229;43.97854;65.64031
23.26302;107.9167;49.16875;36.29698;65.63989
23.43078;107.151;49.30417;36.34063;65.63906
23.5363;107.7529;49.27531;36.37578;65.6375
46.29599;123.4735;44.48489;57.615;65.63625
29.21307;112.3893;47.66531;41.79156;65.63594
31.43021;111.9568;46.81958;43.20953;65.63583
26.09651;108.7064;48.74541;38.62245;65.63541
23.43661;107.2471;49.41458;36.41271;65.63531
23.25708;107.776;49.16292;36.38682;65.6349
23.52766;107.3063;49.30781;36.37828;65.63406
31.64766;112.3853;47.38094;44.15755;65.63406
24.84359;107.4831;49.04771;37.3288;65.63396
26.04771;106.8749;47.9925;38.80719;65.63302
23.62495;107.8385;49.3375;36.37109;65.63271
23.46172;108.0512;49.1899;36.38338;65.63239
23.32005;107.5486;49.2724;36.165;65.63198
23.54047;107.7654;49.32031;36.36099;65.62979
24.74286;107.6407;49.02187;37.34229;65.62959
37.12099;116.9591;45.34333;48.32182;65.62927
24.91953;107.3489;49.05281;37.31724;65.62917
24.73083;107.5966;49.055;37.32583;65.62896
23.57453;107.9077;49.31594;36.34318;65.62854
23.43177;107.118;49.20594;36.35406;65.6276
31.80125;112.2323;47.36406;44.15688;65.62666
28.9799;112.343;47.65844;41.7962;65.62656
25.04599;107.569;48.90719;37.36036;65.62614
23.60156;107.0218;49.36396;36.37021;65.62605
23.50677;106.7358;49.27927;36.40016;65.62531
23.49203;106.7568;49.33146;36.37172;65.62521
24.73156;108.3747;48.91333;37.34063;65.62521
24.27161;107.098;49.29573;37.00276;65.62469
24.79641;108.2118;48.9301;37.31151;65.62427
29.0863;110.9442;47.63531;41.8189;65.62375
23.20911;106.8913;49.41646;36.22531;65.62354
24.78521;107.7617;48.90656;37.37115;65.6226
22.47016;107.2864;49.08333;36.07255;65.6224
24.73354;107.8258;48.87927;37.4501;65.6224
29.06542;112.285;47.60792;41.81635;65.62167
23.43198;107.2506;49.36469;36.3274;65.62157
23.41078;106.9086;49.38385;36.39745;65.62083
24.87354;107.3899;49.09323;37.31828;65.62041
36.11354;113.738;46.72052;47.95078;65.62041
29.19901;110.6973;47.45948;41.82656;65.62032
24.52599;108.0542;49.25625;37.14073;65.62
23.5574;106.9299;49.23833;36.33276;65.6199
24.86302;107.6271;49.10583;37.33927;65.6199
36.90115;116.715;45.23781;48.34906;65.61958
31.79469;113.0002;47.33917;44.15193;65.61958
23.44;107.3025;49.3525;36.40349;65.61927
24.63953;108.0573;48.85688;37.42542;65.61906
36.84385;116.7486;45.0849;48.27406;65.61906
23.53401;107.8435;49.30448;36.3738;65.61854
24.88365;107.2124;49.05583;37.32875;65.61803
23.30948;107.3491;49.37969;36.3763;65.61802
29.14396;112.3562;47.64448;41.79505;65.61729
23.44625;106.6255;49.27792;36.39271;65.61667
23.31615;107.0893;49.36042;36.37802;65.61615
36.7499;116.5291;45.02031;48.26609;65.61594
24.98641;107.6657;48.91354;37.39578;65.61562
33.04885;114.7784;46.81625;45.53031;65.61562
36.85792;116.9095;45.38177;48.38203;65.61479
22.41547;107.9133;49.22083;36.0412;65.61459
24.77797;108.0547;48.93219;37.32365;65.61385
24.90526;108.6298;48.90385;37.31401;65.61219
23.39891;106.986;49.36729;36.33219;65.61208
24.54135;108.0987;49.16948;37.32161;65.61208
28.02276;109.5939;48.61385;39.87141;65.61073
23.42438;107.5318;49.36646;36.35844;65.61
23.37141;107.5806;49.35958;36.41864;65.60958
23.47521;107.5559;49.14396;36.36276;65.60938
22.5075;107.8509;49.26198;36.04016;65.60875
24.21708;107.0522;49.28959;37.00922;65.60864
31.59865;113.4739;47.37156;44.15865;65.60834
24.44943;107.5238;49.27823;37.03391;65.60771
23.41995;107.1354;49.33302;36.38651;65.6075
29.16526;110.2195;47.55563;41.80542;65.60646
29.01063;110.986;47.41854;41.82432;65.60635
31.73542;112.8453;47.40646;44.14052;65.60635
22.52141;107.0856;49.1;36.06427;65.60573
23.13844;107.5269;49.40458;36.22813;65.6051
23.14182;106.9186;49.3425;36.27068;65.60469
24.9826;107.6039;48.91896;37.37047;65.60344
29.14479;112.3545;47.58104;41.82427;65.60313
24.73266;107.5368;48.88323;37.37568;65.60261
24.86625;108.4926;48.91864;37.32057;65.60229
29.05891;112.363;47.59261;41.79161;65.60208
29.0088;110.7391;47.61635;41.80203;65.60167
23.40339;106.7015;49.34948;36.38625;65.60062
33.20068;113.1993;46.70896;45.55703;65.6002
24.72766;107.3763;48.89167;37.35948;65.59948
24.97854;107.6994;48.90333;37.36187;65.59896
24.70292;107.6199;48.93687;37.35797;65.59896
22.42177;107.6746;49.25802;36.02953;65.59834
27.69474;109.6126;48.7125;39.86953;65.59719
23.42328;107.5056;49.34188;36.2513;65.59594
24.67646;108.0088;48.91156;37.32193;65.59521
29.11521;110.7746;47.61;41.79672;65.59521
24.74146;107.4893;48.90739;37.39714;65.5951
24.81339;107.8075;48.91323;37.42073;65.59469
26.52234;108.538;48.76688;38.68448;65.59458
23.37505;106.9627;49.3624;36.24547;65.59417
36.9963;116.9922;45.33615;48.40474;65.59354
22.5488;107.0681;49.11667;36.08307;65.59333
24.87318;107.8293;48.88667;37.36609;65.59333
22.49901;107.8269;48.99948;36.04698;65.5927
23.39068;107.6242;49.33344;36.24458;65.59219
22.41792;107.3839;49.23833;36.04771;65.59167
33.18609;115.3297;46.64063;45.5437;65.59084
23.11276;106.8856;49.35125;36.28011;65.59073
23.14052;107.7676;49.36312;36.24812;65.59042
29.12578;110.7085;47.66135;41.80484;65.5901
28.97125;112.2818;47.56125;41.80745;65.5899
22.13854;106.5824;48.76292;35.8826;65.58958
36.65781;117.0249;45.28677;48.31958;65.58916
22.58703;107.0416;49.2351;36.04891;65.58896
23.22615;107.1886;49.39115;36.22662;65.58865
23.14755;107.6239;49.19781;36.18182;65.58823
23.31792;108.082;49.34677;36.2575;65.58823
23.22437;106.9056;49.36885;36.26146;65.58823
23.39302;107.1517;49.34469;36.26089;65.58688
23.30781;107.2724;49.34146;36.28432;65.58646
23.21672;107.2864;49.3625;36.25281;65.58594
23.24266;107.8309;49.38708;36.27578;65.58583
23.04625;108.022;49.14437;36.30057;65.58562
33.10724;114.4977;46.62646;45.54896;65.585
23.18844;106.7712;49.36323;36.2712;65.58448
28.98984;111.5644;47.4325;41.80307;65.58437
30.44865;112.2767;46.14208;42.85318;65.58385
29.04484;111.8808;47.49156;41.79766;65.58323
43.24974;122.4051;44.4726;54.7724;65.58135
27.56156;109.623;48.71927;39.86266;65.58011
23.31818;107.5211;49.40615;36.26458;65.5798
27.78922;109.6055;48.6124;39.86208;65.5798
23.32641;107.782;49.38802;36.25609;65.57906
23.27135;106.7077;49.27396;36.41323;65.57886
23.32198;107.795;49.39167;36.25938;65.57833
22.53812;107.475;49.21906;36.05182;65.57646
29.05594;112.4009;47.5875;41.80552;65.57584
24.88578;108.4701;48.85646;37.35172;65.57552
23.15083;107.7766;49.39906;36.27766;65.5749
22.0288;106.5634;48.78875;35.8726;65.57427
29.14859;110.3124;47.60073;41.82037;65.57407
22.9563;108.0583;49.13448;36.25625;65.57406
32.0163;112.3909;46.81927;44.20422;65.57396
23.31766;107.5304;49.22063;36.2863;65.57375
23.27172;107.3694;49.22542;36.31344;65.57271
27.6551;109.866;48.71146;39.82625;65.57271
29.13984;110.7775;47.58896;41.81511;65.57219
26.00396;106.8236;47.93427;38.72813;65.57135
23.30031;107.6133;49.20687;36.31385;65.57094
23.21599;107.2027;49.36542;36.26698;65.57083
23.35521;107.3931;49.24333;36.32531;65.57052
31.93682;112.4306;46.79625;44.19156;65.57031
29.08141;111.8356;47.42729;41.8237;65.56979
23.42312;108.0961;49.21427;36.30912;65.56937
23.45932;107.9925;49.34719;36.27875;65.56844
33.11422;113.8104;46.81688;45.54875;65.56718
22.31495;107.4372;49.17511;36.04255;65.56667
22.46375;107.0254;49.14188;36.03542;65.56635
36.67739;116.298;44.96833;48.20396;65.5649
30.58729;112.131;46.08865;42.82021;65.56364
29.05995;111.5359;47.44146;41.80302;65.56261
31.32307;112.3752;47.37552;44.15328;65.56208
22.53641;108.1056;48.97969;36.05386;65.56062
22.56479;108.0597;48.98729;36.06849;65.55927
23.39776;107.8239;49.24958;36.29849;65.55896
26.40328;108.8412;48.73542;38.67042;65.55885
24.70755;108.6441;48.83552;37.37745;65.55875
22.59797;107.2145;49.02552;36.0875;65.55865
23.41292;107.7546;49.30469;36.2888;65.55854
32.95167;114.4053;46.58167;45.5526;65.55719
34.7626;113.5002;46.70875;46.5975;65.55667
31.32229;111.8926;46.74313;43.24292;65.55625
33.12375;113.2353;46.72354;45.54635;65.55542
37.05083;116.9651;45.35802;48.41552;65.55187
31.9249;112.3304;46.83708;44.19635;65.55177
24.80839;108.2241;48.94479;37.34474;65.55167
29.02031;111.9126;47.60677;41.80989;65.55167
22.32411;106.8321;49.12771;36.00964;65.55135
23.29859;106.84;49.19698;36.4026;65.55104
29.96714;111.7023;47.36677;42.63146;65.55083
24.9825;107.7865;48.93114;37.36485;65.5499
27.78969;109.5047;48.62281;39.87484;65.54969
32.07911;112.304;46.67198;44.20187;65.54906
28.99641;110.7234;47.61177;41.81963;65.54833
22.38568;107.0145;49.11729;36.04411;65.54781
23.04484;107.9002;49.13354;36.28625;65.54781
24.98734;107.7545;48.8875;37.3399;65.54781
27.72573;110.028;48.68052;39.86161;65.54698
29.11318;111.0563;47.61875;41.83958;65.54625
29.96167;111.4699;47.34906;42.59599;65.54625
23.24547;107.7877;49.205;36.26208;65.54562
29.82807;111.4732;47.35969;42.62974;65.54469
27.93641;110.103;48.72042;39.86198;65.54313
23.24401;107.7274;49.14406;36.19875;65.5424
29.74214;111.4127;47.35021;42.59787;65.54188
24.74297;108.4243;48.79552;37.3762;65.54177
23.40141;107.8479;49.20542;36.32422;65.54146
23.32266;107.6738;49.26542;36.29;65.54042
23.57229;107.9903;49.25333;36.30885;65.54021
22.42865;107.5443;48.98083;36.08422;65.53979
29.22391;111.1712;47.5924;41.81667;65.53979
22.79672;107.4468;49.11323;36.27391;65.53677
29.24807;110.3889;47.59177;41.81651;65.53584
22.51458;107.0566;49.09677;36.03099;65.5351
31.73354;112.5414;46.66354;44.19849;65.53354
23.24115;107.5839;49.19219;36.2538;65.53239
31.91396;112.4444;46.73812;44.16599;65.5323
36.89714;116.1108;44.86833;48.22364;65.53208
33.20016;113.4249;46.77021;45.56364;65.53146
23.07604;107.2846;49.05625;36.2787;65.53011
23.35839;108.0051;49.18073;36.36391;65.53011
23.34979;107.5996;49.19219;36.27734;65.52875
25.0275;107.5858;48.79427;37.33958;65.52875
23.42141;107.5496;49.18656;36.28302;65.52802
29.2601;110.9702;47.67104;41.96875;65.52657
30.28974;112.6415;46.90771;42.46307;65.52552
24.60172;108.0261;48.78427;37.37568;65.52531
24.68724;107.6986;48.94854;37.34781;65.52396
24.78349;107.4661;48.83;37.35682;65.5225
31.63052;112.8492;46.69917;44.18917;65.5224
31.90844;112.4253;46.76073;44.18568;65.52229
26.96234;108.6866;48.68479;39.26;65.52125
23.41427;108.032;49.16084;36.28667;65.52084
23.25708;108.1428;49.16146;36.30016;65.52
29.79958;111.7724;47.37104;42.6588;65.51917
24.74396;107.3174;48.84323;37.33526;65.51844
23.36911;106.9728;49.13688;36.42213;65.5174
32.14099;112.9525;46.60906;44.19406;65.51708
23.32766;108.1352;49.1726;36.27432;65.51688
23.42542;107.0709;49.15354;36.30229;65.51677
23.73573;107.9033;49.1625;36.29958;65.51667
23.32964;107.6911;49.16531;36.28839;65.51636
23.45557;107.4667;49.17052;36.28974;65.51563
31.83365;112.2848;46.74021;44.17891;65.51552
23.32974;107.7281;49.19552;36.27287;65.51489
25.0274;107.4508;48.96437;37.37318;65.51489
23.11839;107.7572;49.14687;36.16339;65.51469
27.7574;109.3526;48.62323;39.88542;65.51271
24.88818;108.6043;48.9101;37.37172;65.5126
23.21969;107.6081;49.04396;36.25037;65.51229
22.47906;107.644;49.05365;36.0238;65.51177
23.37786;107.9223;49.10958;36.32693;65.51167
23.27885;107.8653;49.19427;36.29094;65.51041
43.04422;122.1511;44.37323;54.4475;65.51
29.26385;110.4677;47.54615;41.82021;65.50958
34.78661;113.2514;46.72583;46.60448;65.50958
22.38026;107.3026;49.06719;35.98787;65.50917
29.73125;111.4981;47.2775;42.58448;65.50833
30.34213;112.7692;46.92989;42.44963;65.50823
22.29208;106.4553;48.78729;35.86156;65.50813
27.84255;109.8242;48.64458;39.85625;65.50771
23.3162;107.1929;49.10375;36.36073;65.50739
27.72516;109.9165;48.73302;39.84734;65.50719
33.16787;113.6686;46.75927;45.55005;65.50646
24.98568;108.2346;48.87365;37.3339;65.50636
23.41589;108.2418;49.19365;36.3088;65.50604
23.42083;107.7445;49.09438;36.31271;65.50573
31.67;112.2039;47.26906;44.15781;65.50562
23.18287;107.7528;49.15646;36.21229;65.50542
33.2724;113.4519;46.79396;45.56823;65.50396
32.40745;112.3008;46.74625;44.73135;65.50343
31.94083;112.9591;46.66438;44.20479;65.50313
29.90984;112.1444;47.34031;42.64198;65.50229
23.20453;107.5358;49.12344;36.29406;65.50177
29.82026;111.7989;46.10375;42.10656;65.50052
23.25031;108.0432;49.19979;36.27604;65.50021
23.2101;107.2573;49.16365;36.29187;65.4999
24.8288;107.5107;48.95885;37.36438;65.49895
23.28339;107.7697;49.02844;36.26365;65.49781
23.37635;108.233;49.20198;36.32359;65.49677
37.01224;116.8739;45.35656;48.41479;65.49635
27.05609;108.8966;48.71437;39.28052;65.49593
31.76005;112.374;46.69875;44.19172;65.49469
23.23234;107.1355;49.11406;36.29151;65.49438
42.92562;121.8292;44.3899;54.43891;65.49396
43.04771;121.9333;44.37302;54.45672;65.49396
27.15063;109.0204;48.70979;39.33437;65.49355
33.1162;113.7063;46.80708;45.53448;65.49344
23.14896;107.2297;49.14552;36.17865;65.49292
30.36922;112.9229;46.9151;42.45385;65.49271
23.47781;107.4769;49.14292;36.30281;65.49229
23.41755;107.7901;49.14854;36.30505;65.49208
23.43698;107.5193;49.07448;36.31969;65.49198
24.96583;108.4081;48.84073;37.3525;65.49114
23.30359;107.6714;49.15302;36.31375;65.49052
23.02031;107.2588;49.1725;36.19453;65.48854
29.83646;111.2815;47.21198;42.5763;65.48843
23.29135;107.5454;49.08635;36.36823;65.4876
32.57583;113.5249;46.58709;44.81672;65.48688
23.6174;106.8816;49.11375;36.27114;65.48667
24.74646;107.2547;48.84521;37.32156;65.48635
23.28802;107.3419;49.00834;36.23156;65.48604
32.31526;112.1448;46.73188;44.72276;65.48573
23.08995;107.6167;49.16615;36.19135;65.48552
27.85875;109.4523;48.775;39.85047;65.48511
27.75703;109.4907;48.615;39.88453;65.485
24.87656;107.7264;48.89021;37.38229;65.48427
23.41875;108.2184;49.18844;36.3013;65.48417
31.93479;113.5725;46.70677;44.20677;65.48417
