K5PCV5I.PV;K5PCV6I.PV
97.17713;97.34005
97.17682;97.25584
97.17646;97.3299
97.17593;97.28239
97.17583;97.46442
97.17578;97.34812
97.17578;97.34167
97.17532;97.32948
97.17526;97.32849
97.17526;97.27631
97.175;97.33443
97.175;97.45313
97.17495;97.49318
97.1749;97.3289
97.17484;97.35031
97.17484;97.32156
97.17422;97.32656
97.17416;97.32422
97.17349;97.25875
97.17339;97.32917
97.17328;97.26177
97.17297;97.48922
97.17292;97.23547
97.17265;97.32448
97.17229;97.32875
97.17229;97.46677
97.17172;97.2299
97.17162;97.32594
97.17125;97.28646
97.17094;97.32495
97.17094;97.24281
97.17094;97.2737
97.17068;97.32651
97.17052;97.32713
97.17005;97.31776
97.16922;97.32417
97.16875;97.27005
97.16755;97.2252
97.16724;97.46781
97.16714;97.34417
97.16708;97.50089
97.16703;97.23271
97.16682;97.33021
97.16677;97.33188
97.16677;97.2336
97.16646;97.32104
97.16557;97.2462
97.16547;97.44323
97.16484;97.495
97.1637;97.24307
97.1637;97.47463
97.16354;97.24271
97.16338;97.50584
97.16333;97.50719
97.16312;97.47135
97.16214;97.49854
97.16208;97.49963
97.16198;97.23474
97.16193;97.22906
97.16193;97.47505
97.16167;97.21359
97.16146;97.24052
97.16141;97.50422
97.1612;97.50323
97.16109;97.27235
97.16099;97.47688
97.16089;97.3275
97.16047;97.24724
97.16042;97.22052
97.16036;97.50984
97.16005;97.20156
97.15979;97.20047
97.15938;97.22354
97.15922;97.22474
97.15907;97.33453
97.15901;97.50724
97.15849;97.22568
97.15828;97.3263
97.15813;97.51063
97.15807;97.48021
97.15791;97.50719
97.15781;97.51234
97.15776;97.51292
97.15755;97.49104
97.15745;97.50588
97.15739;97.19161
97.15739;97.20094
97.15719;97.26281
97.15714;97.48427
97.15703;97.50984
97.15662;97.50052
97.15656;97.22125
97.15614;97.21917
97.1561;97.48156
97.15609;97.3261
97.15609;97.33063
97.15568;97.20167
97.15557;97.32542
97.15547;97.34151
97.1552;97.33401
97.1552;97.21604
97.15505;97.3301
97.15479;97.21234
97.15463;97.22135
97.15459;97.21401
97.15437;97.26041
97.15432;97.20245
97.15427;97.32547
97.15427;97.21151
97.15417;97.20318
97.15417;97.49265
97.15411;97.33521
97.15391;97.26505
97.1538;97.48026
97.15339;97.19271
97.15323;97.1851
97.15297;97.19067
97.15292;97.21599
97.15286;97.48906
97.15281;97.20755
97.15281;97.2249
97.15255;97.20927
97.1524;97.20224
97.15229;97.49062
97.15224;97.33161
97.15208;97.22787
97.15208;97.49943
97.15203;97.33026
97.15182;97.20865
97.15182;97.49156
97.15177;97.4976
97.15172;97.21297
97.15172;97.22307
97.15172;97.22859
97.15157;97.25813
97.15156;97.32698
97.1513;97.19234
97.1512;97.20557
97.15115;97.31838
97.15089;97.21495
97.15083;97.21854
97.15073;97.21255
97.15057;97.22823
97.15052;97.32177
97.15052;97.47885
97.15047;97.18026
97.15047;97.21609
97.15036;97.2449
97.15021;97.33703
97.15005;97.31161
97.14984;97.48781
97.14958;97.32547
97.14922;97.32802
97.14912;97.34224
97.1488;97.21416
97.1488;97.22219
97.14818;97.23782
97.14776;97.22724
97.14771;97.23651
97.14745;97.47599
97.14709;97.25709
97.14703;97.50317
97.14698;97.5013
97.14667;97.23808
97.14661;97.21859
97.14651;97.31823
97.14646;97.48719
97.14641;97.18135
97.14635;97.33334
97.14589;97.23458
97.14568;97.32083
97.14552;97.47938
97.14536;97.33948
97.14536;97.49979
97.14505;97.50031
97.145;97.33755
97.1449;97.26745
97.14474;97.26662
97.14464;97.50943
97.14427;97.27016
97.14411;97.28354
97.14391;97.50224
97.14385;97.50375
97.1438;97.48073
97.14359;97.475
97.14354;97.31339
97.14349;97.31187
97.14349;97.51813
97.14333;97.31641
97.14328;97.33625
97.14313;97.33026
97.14313;97.50735
97.14307;97.50005
97.14265;97.47906
97.14256;97.31844
97.1425;97.32328
97.1425;97.24807
97.14229;97.49714
97.14229;97.47958
97.14219;97.48349
97.14208;97.5026
97.14193;97.48682
97.14177;97.32042
97.14177;97.50792
97.14162;97.25969
97.14156;97.33406
97.14156;97.27583
97.14136;97.26349
97.14109;97.50375
97.14099;97.33797
97.14094;97.29042
97.14088;97.51037
97.14083;97.28437
97.14063;97.4525
97.14042;97.48141
97.14037;97.49812
97.14037;97.47594
97.14016;97.50266
97.14016;97.46234
97.14011;97.51568
97.14011;97.51312
97.14;97.50203
97.13995;97.26817
97.13979;97.27812
97.13969;97.51776
97.13963;97.49979
97.13959;97.50391
97.13959;97.48318
97.13937;97.23953
97.13917;97.26318
97.13917;97.26578
97.13917;97.2364
97.13911;97.31786
97.13896;97.29052
97.13896;97.21812
97.1388;97.17698
97.1388;97.49937
97.13849;97.26714
97.13849;97.50354
97.13844;97.20688
97.13823;97.32948
97.13812;97.44636
97.13797;97.49114
97.13776;97.51318
97.1375;97.46609
97.13745;97.28391
97.13734;97.26891
97.13729;97.26854
97.13714;97.51344
97.13708;97.47536
97.13661;97.51203
97.13657;97.33141
97.13651;97.48318
97.13646;97.18761
97.13615;97.25584
97.13599;97.33015
97.13599;97.44203
97.13594;97.30266
97.13594;97.26844
97.13589;97.28958
97.13568;97.30594
97.13563;97.32807
97.13563;97.47984
97.13537;97.3037
97.13536;97.48032
97.13531;97.2636
97.13511;97.50844
97.135;97.22708
97.13479;97.26115
97.13474;97.23297
97.13469;97.49958
97.13416;97.27333
97.13416;97.26161
97.13412;97.27412
97.13406;97.20005
97.13396;97.44417
97.13386;97.45609
97.1338;97.18818
97.1338;97.46255
97.1337;97.25682
97.13359;97.30505
97.13349;97.3138
97.13328;97.51349
97.13323;97.2463
97.13287;97.44734
97.13281;97.23692
97.13266;97.20495
97.13265;97.25958
97.1325;97.25547
97.1325;97.49323
97.1325;97.47245
97.13245;97.5112
97.13224;97.25953
97.13224;97.27417
97.13224;97.18713
97.13219;97.18156
97.13208;97.49427
97.13203;97.31526
97.13182;97.33099
97.13177;97.25948
97.13167;97.20364
97.13151;97.18594
97.13145;97.19479
97.13141;97.24895
97.1313;97.23839
97.13104;97.43636
97.13099;97.24114
97.13084;97.26942
97.13078;97.49984
97.13062;97.50198
97.13058;97.235
97.13042;97.23224
97.13026;97.27657
97.13026;97.47427
97.13016;97.30437
97.13;97.44209
97.13;97.46938
97.12968;97.4911
97.12948;97.47823
97.12943;97.27703
97.12937;97.24172
97.12933;97.19942
97.12933;97.4712
97.12907;97.47109
97.12885;97.26828
97.1288;97.26041
97.12849;97.46484
97.12833;97.49677
97.12828;97.26172
97.12828;97.23412
97.12823;97.1838
97.12817;97.25562
97.12791;97.46328
97.12786;97.27385
97.12786;97.2624
97.12786;97.20797
97.12776;97.24099
97.12766;97.22594
97.1275;97.49875
97.12745;97.47469
97.1274;97.26802
97.12734;97.18208
97.12729;97.2374
97.12724;97.49245
97.12714;97.47833
97.12698;97.16141
97.12688;97.2313
97.12688;97.49083
97.12682;97.47172
97.12672;97.26432
97.12662;97.23843
97.12651;97.18135
97.12651;97.48036
97.12646;97.46912
97.1262;97.43365
97.12614;97.22365
97.12614;97.45766
97.12605;97.48312
97.12599;97.51865
97.12583;97.25433
97.12563;97.46037
97.12557;97.23292
97.12557;97.47776
97.12547;97.2663
97.12547;97.24005
97.12521;97.23953
97.12515;97.2412
97.12511;97.20281
97.12479;97.21427
97.12479;97.45958
97.12474;97.23724
97.12463;97.16885
97.12453;97.24895
97.12448;97.49021
97.12422;97.21214
97.12417;97.21568
97.12411;97.2487
97.12401;97.49198
97.12391;97.49328
97.12391;97.43938
97.12386;97.1676
97.1237;97.4763
97.12354;97.21099
97.12349;97.16338
97.12344;97.49323
97.12333;97.16797
97.12328;97.15875
97.12318;97.12745
97.12312;97.22063
97.12312;97.21521
97.12312;97.17854
97.12307;97.4899
97.12307;97.4474
97.12302;97.47938
97.12281;97.18047
97.12271;97.26172
97.12271;97.16589
97.1226;97.2212
97.1224;97.21828
97.12239;97.16583
97.12218;97.23
97.12209;97.21979
97.12187;97.1737
97.12182;97.1423
97.12172;97.21464
97.12172;97.23959
97.12167;97.2189
97.12167;97.15875
97.12146;97.50365
97.12125;97.17052
97.1212;97.46958
97.12094;97.17953
97.12063;97.23766
97.12063;97.14584
97.12052;97.19614
97.12021;97.22906
97.12016;97.21495
97.11984;97.22031
97.11984;97.21761
97.11984;97.18401
97.11979;97.21719
97.11958;97.18984
97.11953;97.18162
97.11948;97.16959
97.11927;97.19067
97.11922;97.43188
97.11911;97.16797
97.11906;97.2374
97.11901;97.2189
97.11901;97.1587
97.11896;97.15245
97.11875;97.18099
97.11864;97.47041
97.11859;97.17224
97.11844;97.17291
97.11844;97.16885
97.11823;97.17036
97.11823;97.18333
97.11818;97.22005
97.11818;97.14735
97.11813;97.22865
97.11813;97.18641
97.11813;97.11276
97.11807;97.19338
97.11807;97.46281
97.11802;97.1624
97.11797;97.1424
97.11787;97.49979
97.11776;97.19662
97.11776;97.18182
97.11776;97.14323
97.11761;97.46302
97.1175;97.13547
97.11729;97.17593
97.11729;97.16745
97.11729;97.16364
97.11724;97.23157
97.11719;97.14729
97.11719;97.16787
97.11708;97.19083
97.11703;97.49474
97.11693;97.15229
97.11687;97.22881
97.11687;97.48125
97.11672;97.17906
97.11672;97.17932
97.11667;97.21849
97.11667;97.17469
97.11662;97.49766
97.11656;97.14188
97.11656;97.16255
97.11641;97.51323
97.11636;97.21505
97.11636;97.50422
97.11625;97.13776
97.11615;97.23489
97.11614;97.46984
97.1161;97.12911
97.1161;97.16203
97.11604;97.175
97.11599;97.17838
97.11599;97.46432
97.11588;97.44297
97.11578;97.13375
97.11552;97.17834
97.11552;97.18015
97.11547;97.17948
97.11547;97.14219
97.11547;97.14896
97.11542;97.17709
97.11536;97.22677
97.11536;97.16474
97.11536;97.14854
97.11536;97.15734
97.11536;97.17604
97.11531;97.17177
97.11526;97.2261
97.11526;97.17589
97.11521;97.20911
97.11516;97.17464
97.11516;97.17547
97.1151;97.18182
97.1151;97.17719
97.1151;97.49943
97.1151;97.49375
97.115;97.17146
97.11494;97.22432
97.1149;97.21635
97.11485;97.16994
97.11469;97.17042
97.11443;97.16245
97.11437;97.22234
97.11437;97.15625
97.11437;97.1837
97.11401;97.21698
97.11401;97.16172
97.11396;97.1712
97.11385;97.1851
97.11344;97.17328
97.11333;97.20651
97.11328;97.14864
97.11323;97.16766
97.11286;97.16974
97.11286;97.49359
97.11282;97.13974
97.11276;97.21422
97.11245;97.16974
97.11245;97.17016
97.11224;97.16167
97.11224;97.15365
97.11224;97.4726
97.11224;97.43797
97.11219;97.17854
97.11214;97.16489
97.11198;97.44891
97.11188;97.15365
97.11172;97.47166
97.11167;97.15964
97.11151;97.23089
97.11151;97.16552
97.11146;97.17172
97.11131;97.18307
97.1113;97.44214
97.11104;97.19141
97.11099;97.49615
97.11089;97.23594
97.11089;97.17333
97.11083;97.20766
97.11078;97.17177
97.11068;97.46609
97.11063;97.12469
97.11063;97.16318
97.11057;97.16338
97.11047;97.15688
97.11041;97.22729
97.11037;97.15974
97.11031;97.185
97.11021;97.17735
97.11011;97.48875
97.10989;97.18912
97.10989;97.17318
97.10984;97.11063
97.10974;97.17094
97.10958;97.17026
97.10953;97.18807
97.10932;97.17386
97.10927;97.21442
97.10927;97.16511
97.10927;97.17281
97.10917;97.14709
97.10912;97.23318
97.10906;97.1813
97.10906;97.17562
97.1088;97.16901
97.1088;97.18234
97.10844;97.1751
97.10838;97.1713
97.10838;97.45635
97.10818;97.17552
97.10818;97.50057
97.10807;97.12334
97.10792;97.18078
97.10786;97.1837
97.10766;97.16073
97.1075;97.49615
97.10735;97.15031
97.10729;97.49235
97.10703;97.17698
97.10698;97.16261
97.10683;97.1176
97.10682;97.20526
97.10667;97.16135
97.10667;97.18484
97.10667;97.46104
97.10651;97.16364
97.10641;97.12646
97.1063;97.11932
97.1063;97.17068
97.10615;97.11417
97.10604;97.15948
97.10604;97.17469
97.10604;97.17844
97.10578;97.16745
97.10573;97.21625
97.10558;97.16937
97.10547;97.18995
97.10536;97.21307
97.10521;97.16932
97.105;97.16474
97.10495;97.16338
97.10495;97.17995
97.1049;97.15953
97.10474;97.17114
97.10453;97.175
97.10442;97.18011
97.10438;97.16682
97.10438;97.16708
97.10396;97.18146
97.10385;97.17625
97.10381;97.11578
97.1037;97.17099
97.10365;97.17349
97.10359;97.17307
97.10349;97.17812
97.10349;97.45396
97.10328;97.1676
97.10313;97.11765
97.10302;97.16994
97.10292;97.11932
97.10292;97.17609
97.10287;97.16443
97.10276;97.15037
97.10271;97.16979
97.10271;97.18083
97.10255;97.18156
97.1025;97.18167
97.1025;97.46255
97.10239;97.18818
97.10229;97.18396
97.10229;97.11813
97.10224;97.18886
97.10213;97.11916
97.10204;97.1851
97.10198;97.17458
97.10193;97.16422
97.10172;97.12448
97.10162;97.17172
97.10141;97.17
97.1013;97.17094
97.10125;97.17864
97.1012;97.12828
97.10114;97.17422
97.10109;97.17
97.10104;97.16974
97.10104;97.15443
97.10099;97.17448
97.10099;97.17901
97.10068;97.17984
97.10062;97.11057
97.10062;97.17516
97.10052;97.17057
97.10046;97.17031
97.10042;97.17536
97.10042;97.17578
97.10031;97.16812
97.10021;97.16828
97.1;97.17005
97.09995;97.18313
97.0999;97.18599
97.09979;97.18645
97.09979;97.12995
97.09969;97.14584
97.09963;97.17474
97.09953;97.17526
97.09953;97.17786
97.09948;97.17068
97.09937;97.17766
97.09933;97.15146
97.09933;97.17672
97.09932;97.16813
97.09901;97.15666
97.09901;97.18229
97.09896;97.1149
97.09896;97.17661
97.09896;97.45464
97.09875;97.10844
97.0987;97.17682
97.09869;97.17099
97.09859;97.15865
97.09839;97.15964
97.09839;97.17875
97.09828;97.18771
97.09828;97.12755
97.09823;97.1238
97.09812;97.1862
97.09808;97.12209
97.09808;97.16563
97.09797;97.15896
97.09797;97.1114
97.09797;97.16344
97.09786;97.17396
97.09771;97.16896
97.09771;97.11192
97.09766;97.1711
97.09755;97.16782
97.09745;97.16667
97.0974;97.15495
97.0974;97.12515
97.09734;97.16885
97.09729;97.16443
97.09724;97.10062
97.09708;97.18224
97.09698;97.15729
97.09688;97.16276
97.09677;97.15334
97.09666;97.17875
97.09662;97.44953
97.09656;97.16891
97.09646;97.16458
97.09641;97.1699
97.09641;97.1887
97.09635;97.11583
97.09635;97.17729
97.09631;97.15531
97.09625;97.14719
97.09625;97.17781
97.09605;97.18156
97.09599;97.16141
97.09599;97.11901
97.09599;97.1638
97.09583;97.17198
97.09578;97.17709
97.09552;97.14151
97.09547;97.16786
97.09541;97.17963
97.09537;97.11422
97.09537;97.17359
97.09537;97.18542
97.09526;97.14495
97.09526;97.17943
97.09495;97.11047
97.09489;97.15693
97.09484;97.17057
97.09474;97.15562
97.09474;97.13692
97.09469;97.16813
97.09464;97.10938
97.09448;97.1236
97.09448;97.17245
97.09412;97.16505
97.09412;97.14063
97.09406;97.15823
97.09406;97.10963
97.0939;97.16036
97.0939;97.11682
97.09386;97.16714
97.09386;97.18636
97.0938;97.19067
97.09375;97.15432
97.09354;97.10979
97.09354;97.17776
97.09344;97.16531
97.09333;97.18151
97.09328;97.16692
97.09328;97.18474
97.09323;97.4576
97.09318;97.1725
97.09318;97.17516
97.09307;97.17979
97.09307;97.19734
97.09286;97.16719
97.09276;97.15755
97.09271;97.17864
97.0927;97.16364
97.09261;97.18453
97.09261;97.18526
97.09255;97.16531
97.09235;97.17542
97.09229;97.16391
97.09213;97.16443
97.09213;97.1
97.09198;97.13239
97.09187;97.16229
97.09187;97.17073
97.09182;97.13917
97.09167;97.16843
97.09156;97.17786
97.09151;97.18266
97.09146;97.11276
97.09135;97.1149
97.09125;97.04203
97.0912;97.16646
97.09104;97.18443
97.09093;97.17583
97.09068;97.14099
97.09062;97.16448
97.09047;97.1875
97.09031;97.18198
97.09005;97.15281
97.09;97.18042
97.08995;97.12109
97.0899;97.1426
97.08984;97.16271
97.08979;97.18224
97.08979;97.1776
97.08968;97.16615
97.08953;97.18146
97.08927;97.17386
97.08911;97.10333
97.08907;97.09167
97.08896;97.04453
97.08896;97.10984
97.08891;97.12823
97.08885;97.13834
97.08875;97.1662
97.08875;97.13401
97.0887;97.155
97.08865;97.14563
97.08849;97.12093
97.08844;97.19036
97.08818;97.16771
97.08818;97.45359
97.08802;97.17427
97.08802;97.13922
97.08802;97.16281
97.08791;97.08854
97.08787;97.05448
97.08776;97.18771
97.08755;97.07776
97.08739;97.17521
97.08719;97.15219
97.08714;97.15729
97.08714;97.45338
97.08708;97.17812
97.08708;97.1788
97.08703;97.45865
97.08698;97.09875
97.08688;97.09552
97.08688;97.17385
97.08667;97.04881
97.08662;97.16964
97.08646;97.18291
97.0864;97.13042
97.0863;97.09985
97.0862;97.45198
97.08594;97.08599
97.08588;97.09651
97.08583;97.18333
97.08583;97.07859
97.08583;97.0412
97.08568;97.16631
97.08537;97.09865
97.08537;97.19474
97.08521;97.17995
97.08511;97.12209
97.08511;97.09187
97.08511;97.05531
97.08495;97.07224
97.08479;97.10755
97.08453;97.10177
97.08448;97.13261
97.08443;97.18042
97.08437;97.08281
97.08432;97.1849
97.08422;97.09303
97.08411;97.09495
97.08411;97.195
97.08401;97.0712
97.08385;97.12401
97.0838;97.09963
97.08349;97.05479
97.08313;97.04599
97.08307;97.45646
97.08292;97.45797
97.08281;97.09927
97.0826;97.16073
97.08255;97.04339
97.08245;97.04927
97.08234;97.07823
97.08214;97.1051
97.08203;97.10938
97.08203;97.07724
97.08083;97.18942
97.08078;97.09307
97.08031;97.11521
97.08031;97.09042
97.08021;97.10339
97.08006;97.11203
97.0799;97.19427
97.07979;97.16511
97.07969;97.09193
97.07958;97.11729
97.07958;97.19365
97.07932;97.09531
97.07927;97.4551
97.07922;97.12448
97.0787;97.12943
97.07818;97.04401
97.07735;97.07667
97.07682;97.04526
97.07677;97.19588
97.07599;97.10938
97.07589;97.04761
97.07578;97.44942
97.07573;97.03542
97.07547;97.1301
97.0749;97.11646
97.07484;97.08172
97.07468;97.12089
97.07385;97.04625
97.07328;97.16719
97.07302;97.11599
97.07276;97.04713
97.0724;97.16375
97.07229;97.1701
97.07203;97.45885
97.07182;97.16609
97.07177;97.10474
97.07156;97.055
97.07136;97.09865
97.0713;97.46453
97.07104;97.06224
97.06953;97.07969
97.06943;97.16078
97.06932;97.04292
97.06927;97.17208
97.06917;97.1912
97.06875;97.06401
97.0687;97.47104
97.0686;97.19229
97.06802;97.08802
97.06776;97.03558
97.06766;97.19469
97.06745;97.47068
97.06713;97.48058
97.06698;97.04271
97.06687;97.03984
97.06657;97.03219
97.06651;97.47938
97.06646;97.16229
97.0663;97.13823
97.06573;97.15755
97.06547;97.04042
97.0649;97.19458
97.06474;97.03562
97.06474;97.16229
97.06453;97.14787
97.06448;97.04011
97.06443;97.03901
97.06443;97.19006
97.06406;97.48495
97.06396;97.02625
97.06386;97.14916
97.06349;97.03407
97.06328;97.46745
97.06322;97.47343
97.06245;97.03656
97.06234;97.035
97.06234;97.03088
97.06094;97.49261
97.06088;97.14063
97.06068;97.11948
97.06026;97.02682
97.06021;97.03593
97.0599;97.01224
97.05984;97.11562
97.05979;97.15177
97.05979;97.18198
97.05968;97.46886
97.05953;97.11396
97.05943;97.13755
97.05933;97.13651
97.05896;97.01563
97.05865;97.17474
97.05854;97.46938
97.05844;97.02323
97.05833;97.03391
97.05833;97.10969
97.05807;97.1889
97.05802;97.01511
97.05786;97.4688
97.05776;97.12875
97.0574;97.16167
97.05729;97.08485
97.05724;97.48625
97.05708;97.01781
97.05693;97.48318
97.05688;97.11177
97.05688;97.47463
97.05682;97.12839
97.05677;97.01385
97.05646;97.02255
97.0563;97.08057
97.0563;97.46739
97.05625;97.19323
97.0562;97.17724
97.05614;97.49599
97.05609;97.14114
97.05604;97.13031
97.05599;96.97255
97.05573;97.16224
97.05547;97.00969
97.05537;97.14505
97.05511;97.13661
97.05511;97.48458
97.05484;97.18214
97.05484;97.1311
97.05474;97.14818
97.05469;97.1312
97.05463;97.48573
97.05443;97.14234
97.05437;97.17136
97.05422;97.03651
97.05421;97.4826
97.05406;96.98016
97.0538;97.09672
97.05349;97.46214
97.05338;97.07417
97.05318;97.08849
97.05312;96.97557
97.05281;97.47636
97.05266;97.48782
97.0525;97.1837
97.05245;97.17886
97.0524;97.13094
97.0524;97.48813
97.05219;97.48151
97.05214;97.00333
97.05213;97.01489
97.05203;97.47286
97.05187;97.04
97.05187;97.12933
97.05183;97.01427
97.05177;96.97047
97.05172;97.13989
97.05167;96.97432
97.05167;97.16084
97.05157;97.00307
97.05141;96.97224
97.05135;97.13885
97.0513;96.96615
97.05115;97.47761
97.05099;96.97912
97.05052;97.11021
97.05047;96.97599
97.05042;96.95276
97.05032;96.97083
97.05021;96.95375
97.05016;97.0049
97.04974;96.98365
97.04958;97.13084
97.04953;97.47115
97.04943;96.96854
97.04927;97.12016
97.04906;97.01219
97.04906;96.95766
97.04906;97.14886
97.04901;97.47057
97.0489;96.91745
97.0489;97.13979
97.04885;96.91443
97.0487;97.13329
97.04855;96.94828
97.04849;97.00359
97.04844;96.96703
97.04823;96.99578
97.04823;96.9574
97.04807;96.96328
97.04807;97.07448
97.04802;97.47552
97.04797;96.97365
97.04781;96.96709
97.04765;96.98495
97.04765;96.96526
97.04755;97.00281
97.0475;96.96464
97.0475;96.94588
97.0475;96.90927
97.04734;96.95541
97.04729;97.09937
97.04719;97.12609
97.04713;97.12307
97.04708;96.9637
97.04698;96.9099
97.04693;96.94756
97.04688;96.97969
97.04672;96.97401
97.04672;97.46713
97.04662;97.09557
97.04651;97.02458
97.04651;96.94563
97.04646;96.97828
97.04625;96.99302
97.04625;96.9762
97.0462;96.99901
97.04604;96.97474
97.04599;96.96188
97.04594;96.98026
97.04588;96.92239
97.04588;97.07281
97.04583;96.97724
97.04583;96.94427
97.04578;97.0437
97.04562;96.94459
97.04557;97.0163
97.04557;97.01734
97.04547;96.97041
97.04542;97.13932
97.04536;96.96078
97.04521;96.92776
97.04516;96.97433
97.0451;96.93536
97.04505;96.9387
97.04495;96.99724
97.04485;96.95781
97.04479;96.96677
97.04479;96.91963
97.04474;96.95088
97.04469;96.97672
97.04437;96.98891
97.04417;97.13849
97.04407;96.93932
97.04401;96.97292
97.04396;96.9975
97.04396;96.94167
97.04396;96.94115
97.04396;96.91063
97.04391;97.01537
97.0438;97.1076
97.04375;96.96938
97.04375;97.13729
97.04349;96.96151
97.04344;96.94635
97.04339;97.1424
97.04328;96.95401
97.04328;96.95058
97.04328;96.91651
97.04323;96.90312
97.04317;96.97188
97.04317;97.47141
97.04313;96.96188
