K5PC5CH.OP;K5T5_2.PV;K5F3.PV
22.42177;622.537;1762.556
23.3163;622.5354;1772.909
22.72891;622.5328;1769.16
22.95854;622.5328;1734.171
22.74125;622.5307;1760.193
22.99333;622.5276;1769.236
22.57224;622.5182;1762.146
22.90344;622.513;1752.74
23.24266;622.512;1777.067
22.4538;622.5;1760.229
23.49271;622.4969;1763.931
22.90349;622.4943;1759.575
22.95547;622.4833;1760.875
23.22474;622.4802;1765.237
23.17328;622.4708;1766.573
22.90682;622.4708;1765.686
23.01333;622.4646;1764.823
22.3725;622.4641;1778.622
22.03172;622.4636;1770.835
23.0213;622.463;1769.734
22.2524;622.4515;1758.844
23.30958;622.4432;1749.161
22.91255;622.4412;1763.069
23.11375;622.4266;1772.825
22.50719;622.4235;1784.657
23.09708;622.4224;1769.3
22.97573;622.4161;1748.782
23.23974;622.4099;1767.238
22.79026;622.4031;1752.794
23.01438;622.4005;1771.563
23.41427;622.3964;1771.513
23.00953;622.3932;1770.485
23.28339;622.3672;1762.925
22.78396;622.3646;1757.574
25.18302;622.3625;1755.35
22.78588;622.3568;1759.928
23.09693;622.3458;1770.571
22.91245;622.3458;1770.528
23.23078;622.337;1752.498
22.60677;622.3297;1745.96
22.24802;622.3287;1781.394
22.14521;622.3265;1771.471
23.25031;622.325;1768.43
23.43698;622.3229;1775.384
23.07047;622.3229;1770.97
23.22323;622.3162;1774.292
22.96182;622.3162;1767.74
22.92547;622.3146;1768.725
22.91057;622.3068;1757.385
23.18287;622.3026;1769.014
22.11125;622.299;1751.784
23.08453;622.2938;1775.161
23.24547;622.2906;1773.009
23.07604;622.2906;1763.989
22.38568;622.2891;1773.045
23.44;622.2885;1762.611
23.0349;622.2859;1769.25
23.01766;622.2854;1764.65
22.87969;622.2766;1774.649
22.85984;622.274;1761.184
23.29859;622.2719;1743.1
23.32766;622.2651;1770.395
23.13599;622.2646;1772.33
22.74781;622.2448;1768.489
23.01677;622.2411;1771.823
21.95776;622.2354;1769.757
22.55547;622.2338;1753.158
22.89672;622.225;1770.941
22.89948;622.2245;1746.165
22.29047;622.2203;1765.595
22.28938;622.2193;1762.18
22.88745;622.2177;1774.752
23.0338;622.2115;1769.805
23.35094;622.2104;1767.87
22.97156;622.2078;1769.431
23.2075;622.2068;1778.966
23.22432;622.1984;1763.973
22.63948;622.1865;1777.778
22.46005;622.174;1781
23.57917;622.163;1763.174
22.86437;622.1604;1754.935
23.57875;622.1568;1768.914
23.14583;622.1521;1769.607
23.17562;622.139;1776.86
23.07599;622.1349;1766.379
23.42328;622.1328;1776.232
22.99547;622.1307;1764.139
23.31573;622.1271;1767.382
22.83177;622.1135;1759.33
22.81396;622.1068;1750.876
22.20188;622.1042;1772.887
22.57568;622.0974;1757.999
23.39891;622.0953;1764.769
23.42083;622.0802;1772.829
22.67615;622.0698;1767.808
22.7649;622.062;1756.245
23.3162;622.0573;1745.953
23.11745;622.0568;1775.053
23.21599;622.0521;1769.086
22.94599;622.0479;1746.779
22.44854;622.0406;1764.127
22.89641;622.0292;1764.292
23.10714;622.0219;1770.606
22.95344;622.0156;1771.717
23.23141;622.012;1777.22
23.17708;622.0037;1775.163
22.86552;622.0026;1764.296
22.65187;622.0016;1760.141
22.71766;621.9963;1767.473
23.47781;621.9943;1760.427
22.69761;621.9932;1762.876
22.89338;621.9813;1759.198
22.6337;621.9734;1766.348
22.80677;621.9609;1749.628
22.92917;621.9562;1744.28
22.84755;621.9547;1759.11
23.12625;621.951;1769.107
23.31766;621.9505;1769.867
22.82505;621.9459;1764.495
22.83818;621.9432;1768.192
22.94802;621.9417;1757.213
23.01036;621.9385;1766.431
23.40141;621.9333;1771.531
22.95141;621.9318;1751.017
22.49323;621.9291;1764.254
22.42865;621.9286;1750.32
21.8562;621.9193;1767.831
23.29135;621.9182;1762.142
22.71927;621.9177;1753.349
23.23719;621.9161;1770.011
22.93432;621.9156;1751.537
22.88338;621.9141;1768.153
22.75359;621.9021;1770.68
22.24526;621.9016;1754.124
23.01865;621.9;1767.48
22.80766;621.8958;1751.202
22.7199;621.8927;1754.815
23.14052;621.8917;1769.531
23.07328;621.8896;1764.106
23.08463;621.887;1769.463
22.32448;621.8781;1749.276
22.09995;621.875;1773.887
22.50589;621.8745;1782.016
22.67682;621.8734;1753.417
23.18885;621.8724;1763.698
22.83448;621.8661;1758.629
22.93583;621.863;1761.758
22.83943;621.8505;1760.639
23.35521;621.8464;1776.914
23.09115;621.8427;1768.866
22.50406;621.8427;1747.997
22.40922;621.8401;1750.958
23.21885;621.837;1769.866
22.90307;621.8349;1764.16
23.02323;621.8276;1762.731
22.68297;621.8234;1762.166
22.86385;621.8187;1760.471
22.70536;621.8177;1760.187
22.8262;621.8141;1740.183
23.09198;621.8135;1767.191
23.36484;621.812;1751.282
22.58104;621.8115;1764.518
22.71089;621.8104;1754.633
21.90672;621.8031;1766.234
23.08995;621.8026;1764.988
23.18432;621.801;1763.19
22.49901;621.7995;1746.744
22.88865;621.7917;1771.748
22.62338;621.7901;1741.208
19.75682;621.7844;1707.384
23.01151;621.7813;1764.999
22.6399;621.775;1764.958
23.15307;621.7745;1769.447
22.16979;621.7719;1772.815
23.31604;621.7698;1762.887
23.32578;621.7682;1768.882
22.7037;621.7672;1760.319
23.28563;621.764;1755.465
22.78786;621.762;1760.835
22.73625;621.7578;1754.393
23.43177;621.7458;1760.398
22.3976;621.7396;1795.444
23.37427;621.7338;1746.615
23.09432;621.7328;1763.291
22.84109;621.7328;1760.731
22.5488;621.7198;1748.914
23.04865;621.712;1774.739
23.15917;621.7089;1772.702
22.61312;621.7057;1818.895
23.69656;621.7057;1767.942
22.03208;621.6964;1778.416
23.32828;621.6802;1752.711
23.22615;621.6693;1773.07
22.91891;621.6677;1750.732
22.96682;621.6651;1761.686
22.64453;621.6625;1746.775
23.42141;621.649;1773.737
23.04229;621.6406;1771.193
21.90828;621.6375;1768.586
23.04021;621.6292;1769.737
22.94849;621.6276;1749.997
23.03359;621.626;1766.495
22.90021;621.6198;1746.995
20.70839;621.6198;1714.922
23.19135;621.6182;1768.203
23.27885;621.6151;1764.792
22.91307;621.6151;1751.888
22.67052;621.6146;1767.966
22.83521;621.5984;1768.201
22.61234;621.5896;1764.189
23.14896;621.587;1767.926
23.03323;621.5771;1771.53
23.18453;621.5765;1763.401
23.04865;621.5734;1771.77
22.9238;621.5724;1764.01
22.91323;621.5578;1769.722
22.62667;621.5521;1773.271
23.14562;621.5438;1763.094
23.01474;621.5427;1766.925
23.52766;621.5391;1765.417
22.75635;621.5349;1735.141
22.8613;621.5344;1752.573
22.0774;621.5261;1770.144
22.9176;621.525;1757.757
22.11714;621.5224;1783.99
22.92979;621.5167;1758.375
22.975;621.5167;1752.32
22.53812;621.5016;1768.77
22.72516;621.4974;1760.806
22.67932;621.4974;1752.633
22.63318;621.4927;1763.509
22.95922;621.4906;1768.166
23.17057;621.4891;1771.226
22.59797;621.4891;1747.344
22.93677;621.488;1763.386
22.8449;621.4854;1769.281
22.6101;621.4708;1754.149
23.13266;621.4688;1761.759
22.97422;621.4568;1740.135
22.94734;621.4484;1770.863
22.61109;621.4427;1752.732
22.97245;621.4401;1760.339
22.96307;621.437;1775.251
22.9563;621.4365;1766.566
23.0174;621.4276;1763.431
21.69588;621.426;1766.575
22.86682;621.4255;1757.362
23.36911;621.4213;1737.134
23.17354;621.4177;1765.66
22.66979;621.4161;1752.344
22.86615;621.4073;1764.726
23.21766;621.4063;1772.13
22.60912;621.4057;1761.857
22.78646;621.4036;1770.003
22.85813;621.3823;1743.284
17.48901;621.3818;1696.414
22.96823;621.3771;1734.229
22.90422;621.3724;1766.966
22.76813;621.3542;1764.336
22.99922;621.35;1769.183
22.58094;621.3474;1757.083
22.94391;621.3375;1767.3
22.85891;621.3297;1758.908
22.96141;621.3255;1761.036
22.51469;621.3026;1747.269
22.82745;621.301;1769.121
22.10177;621.2995;1770.602
23.25;621.2974;1768.842
22.66203;621.2922;1748.212
22.87807;621.2864;1754.726
23.25453;621.2859;1770.488
22.8799;621.2859;1769.665
22.29318;621.2833;1761.218
23.41318;621.2828;1767.269
22.89271;621.2818;1766.382
25.33083;621.2781;1763.274
23.07375;621.2724;1772.705
23.14182;621.2703;1773.237
22.3412;621.2599;1757.762
23.1188;621.2516;1764.054
23.1838;621.251;1764.95
23.10651;621.2495;1762.526
22.22792;621.2453;1770.861
22.93906;621.2453;1769.161
22.70911;621.2443;1770.839
23.05922;621.237;1769.994
22.07682;621.2193;1769.212
23.14557;621.2182;1768.024
22.73474;621.1995;1753.138
23.4801;621.1932;1768.596
22.67073;621.1838;1753.962
22.38057;621.1781;1755.638
22.6451;621.1661;1759.816
22.93984;621.1635;1773.593
22.88068;621.1578;1751.051
22.61213;621.1531;1748.473
22.75073;621.1458;1762.686
22.83865;621.1406;1736.122
22.92573;621.1375;1765.404
22.65099;621.137;1751.343
22.91677;621.1266;1756.723
22.91182;621.1172;1745.827
22.74193;621.1161;1736.304
23.29526;621.0906;1757.915
22.89656;621.0854;1765.238
22.22359;621.0797;1778.44
22.63812;621.0781;1761.157
17.23776;621.076;1705.553
23.04625;621.0755;1768.02
23.2237;621.0734;1768.142
22.44427;621.0729;1778.876
22.52188;621.0641;1748.401
22.8687;621.0635;1740.472
21.72057;621.051;1764.289
23.04484;621.0495;1765.552
22.64719;621.0396;1765.043
22.94734;621.0323;1740.757
23.07958;621.0307;1773.202
23.07115;621.013;1779.145
23.00594;621.0104;1769.966
22.25271;620.9995;1782.633
22.71276;620.9885;1759.629
22.93255;620.987;1767.408
22.93057;620.9854;1771.469
23.20911;620.9838;1771.934
23.32005;620.9833;1770.476
19.7276;620.9766;1714.834
22.93052;620.9641;1763.993
22.89;620.9526;1761.09
22.89839;620.9464;1759.659
23.30359;620.9453;1776.435
21.29901;620.9448;1754.543
23.43078;620.9432;1760.442
21.4463;620.9208;1710.134
22.49208;620.8964;1757.647
23.40943;620.8724;1762.479
22.75724;620.8677;1765.085
23.25724;620.8588;1762.431
23.41078;620.8557;1764.623
23.13958;620.8432;1764.987
23.23234;620.8411;1754.158
22.2449;620.8328;1790.121
19.65214;620.8318;1715.633
20.96719;620.8265;1745.224
21.94203;620.826;1760.041
23.18844;620.8234;1770.598
22.69854;620.8151;1755.494
22.85182;620.8078;1733.797
22.9149;620.8073;1767.499
22.26026;620.8021;1759.448
23.03682;620.8005;1768.897
22.69448;620.7979;1755.477
22.50589;620.7943;1762.548
23.02807;620.7927;1748.115
22.13505;620.7917;1769.971
22.38667;620.787;1750.478
22.91833;620.7729;1762.79
19.68182;620.7573;1711.676
23.3738;620.7469;1753.985
22.22193;620.7328;1760.143
22.92651;620.726;1762.126
22.76682;620.7203;1760.416
22.74313;620.7156;1754.381
22.92828;620.7151;1740.223
22.85563;620.7136;1753.275
22.96776;620.7047;1748.537
22.80734;620.699;1765.217
22.36328;620.6979;1772.097
22.85417;620.6969;1757.575
23.12187;620.6964;1769.793
24.50417;620.6833;1754.875
23.0724;620.6766;1769.388
22.78911;620.6635;1753.146
23.0025;620.6594;1760.658
22.99708;620.6406;1770.331
23.04083;620.6323;1770.657
22.75948;620.6312;1746.338
23.62495;620.6229;1760.798
23.34786;620.5989;1766.078
22.88047;620.5932;1764.744
22.97755;620.5802;1758.363
22.41547;620.575;1761.401
22.60042;620.574;1754.547
22.83838;620.5568;1754.364
22.90427;620.5453;1753.134
20.46146;620.4979;1725.848
22.57609;620.4927;1754.395
23.05281;620.4906;1768.132
23.14755;620.4885;1763.022
19.74531;620.4724;1706.576
22.62031;620.4693;1760.421
23.44141;620.4677;1766.818
22.72792;620.4677;1725.878
23.08307;620.4656;1775.647
22.57964;620.4641;1748.409
22.82802;620.462;1757.414
22.7387;620.4562;1743.237
22.93422;620.4557;1759.574
22.6199;620.4531;1760.495
22.73516;620.4526;1754.855
23.11276;620.4495;1774.706
22.35635;620.449;1777.81
23.59411;620.4448;1770.504
23.04266;620.4422;1758.296
23.57547;620.4422;1753.478
22.48271;620.4417;1722.218
22.71125;620.4401;1765.618
22.79328;620.4307;1765.693
19.60729;620.4235;1706.141
23.40339;620.4177;1737.06
23.56562;620.4089;1769.963
23.01099;620.4021;1767.507
22.79672;620.4016;1768.222
19.70833;620.399;1707.586
22.03635;620.3969;1768.017
22.22771;620.3958;1751.593
23.07922;620.3823;1766.589
22.89302;620.3812;1747.724
19.71818;620.3802;1709.303
23.32411;620.374;1748.721
23.21318;620.3635;1766.548
22.5513;620.3599;1743.047
22.93896;620.3557;1751.69
22.84208;620.3427;1762.556
23.03432;620.3401;1769.593
22.60901;620.3349;1741.099
22.6874;620.325;1782.787
22.87401;620.3214;1765.363
22.68099;620.3203;1768.487
22.86781;620.3135;1769.479
22.51276;620.3063;1722.967
22.59484;620.2985;1748.866
23.44625;620.2938;1766.383
22.33698;620.2792;1755.285
22.90693;620.2786;1775.053
22.69328;620.2682;1757.087
22.55958;620.2594;1747.668
22.79719;620.2584;1750.25
23.18979;620.249;1771.009
22.66719;620.2458;1748.525
23.00912;620.2375;1746.519
22.49172;620.2338;1741.548
22.52359;620.2224;1761.241
20.89328;620.2208;1748.813
22.84297;620.2161;1760.626
22.22479;620.1953;1767.729
23.08979;620.1906;1768.49
22.96672;620.1693;1770.771
22.73776;620.1589;1757.958
22.6512;620.1563;1752.256
22.41135;620.1557;1749.616
22.50411;620.1318;1721.417
22.52141;620.1271;1747.999
22.83885;620.1166;1765.39
22.53208;620.1151;1747.077
17.54104;620.1125;1700.333
23.18516;620.1073;1768.062
23.0024;620.1036;1755.299
23.04651;620.1016;1764.4
22.59859;620.0922;1755.082
22.5251;620.0917;1750.343
22.48031;620.0828;1746.741
23.57453;620.0792;1769.045
22.20313;620.0776;1754.132
23.12948;620.0771;1754.433
22.89125;620.0646;1756.283
23.11693;620.0594;1771.507
23.47807;620.0557;1759.127
22.88281;620.0495;1744.634
22.8462;620.0485;1767.242
22.70005;620.0474;1764.613
22.52114;620.0417;1748.361
23.23656;620.0406;1767.616
23.00859;620.0307;1773.975
22.86724;620.0281;1753.365
22.47906;620.0271;1776.837
22.78146;620.0125;1757.529
22.79318;620.0115;1751.486
22.82781;620.0109;1758.881
22.55969;619.9948;1756.329
23.60156;619.9911;1759.286
17.55891;619.9833;1700.994
23.09094;619.9828;1764.057
22.65781;619.9755;1759.172
22.90354;619.9594;1756.263
22.63781;619.9594;1732.954
22.75797;619.9281;1738.37
22.88208;619.9276;1762.743
22.76823;619.9224;1752.276
23.07484;619.9193;1767.321
23.59042;619.9161;1762.715
22.52161;619.9083;1748.256
22.69005;619.8969;1752.903
22.57286;619.888;1747.139
22.93964;619.8807;1746.906
20.87818;619.874;1726.405
21.19979;619.8708;1730.185
22.94932;619.8547;1750.187
19.38453;619.8479;1714.078
19.61474;619.8448;1710.332
17.36891;619.8427;1702.948
22.08193;619.8328;1770.831
22.8949;619.8307;1733.155
22.52771;619.8297;1738.203
23.43198;619.8177;1759.249
22.81578;619.7786;1764.946
22.79661;619.7562;1773.32
22.67349;619.7542;1766.55
22.78224;619.7516;1755.524
22.8001;619.737;1744.841
22.46198;619.7302;1729.481
23.2362;619.7292;1756.432
22.33724;619.7146;1777.059
23.63927;619.712;1768.585
23.3949;619.7042;1751.953
23.1999;619.7037;1771.033
22.62083;619.639;1754.668
22.86922;619.6359;1750.873
22.79229;619.6193;1734.449
23.06849;619.6161;1770.589
22.71406;619.6135;1754.182
19.66625;619.6115;1705.952
17.32833;619.6083;1707.762
23.06917;619.5917;1766.796
21.07625;619.5828;1751.606
22.80313;619.5823;1752.218
22.38141;619.5818;1757.444
20.30781;619.5776;1706.18
22.83604;619.5771;1752.618
22.67276;619.5724;1747.942
22.10656;619.5557;1763.114
22.65375;619.5422;1730.147
20.0801;619.5375;1700.084
22.6474;619.5333;1746.002
23.50677;619.5328;1758.427
23.49042;619.5307;1760.007
22.92885;619.524;1757.731
23.54047;619.5068;1766.908
22.51682;619.4813;1749.834
22.78797;619.4776;1761.735
23.49203;619.475;1759.012
20.65875;619.4729;1715.288
20.8575;619.4672;1719.288
22.91162;619.463;1756.029
22.91724;619.4344;1725.079
22.60703;619.412;1756.963
22.60542;619.4109;1759.421
22.71396;619.4052;1753.938
23.26302;619.4;1764.819
23.04078;619.3828;1754.845
17.56063;619.3666;1702.615
22.18786;619.3578;1757.387
23.22719;619.3359;1749.732
22.81771;619.3255;1748.435
22.74427;619.3073;1740.866
17.49448;619.3073;1702.558
22.68328;619.3036;1747.173
22.43167;619.2885;1749.996
22.89146;619.2839;1765.17
17.35089;619.2802;1694.605
18.1249;619.2562;1672.227
23.26552;619.2474;1756.678
19.53031;619.2286;1712.273
22.59401;619.2125;1745.428
22.56198;619.2062;1747.295
22.30313;619.2052;1751.252
22.65714;619.1703;1738.606
22.98349;619.1656;1735.246
22.85042;619.1557;1740.529
22.45963;619.1344;1720.223
22.48979;619.1302;1728.09
23.27135;619.1172;1739.491
23.05776;619.0911;1775.793
22.66615;619.0719;1758.376
19.63521;619.051;1704.19
22.79891;619.0422;1764.995
23.24521;619.0339;1754.878
22.62448;619.0339;1747.779
19.72938;619.0297;1708.928
22.99162;619.0261;1765.458
22.72911;619.0026;1745.899
22.68031;618.9984;1754.244
17.48521;618.9901;1676.992
22.92875;618.9651;1755.798
22.7701;618.9427;1758.142
20.30099;618.9375;1710.909
20.77135;618.9313;1727.008
18.1125;618.9302;1668.995
22.75682;618.9229;1766.501
22.89839;618.9167;1755.33
23.38437;618.9052;1771.043
22.55448;618.9026;1722.732
23.09302;618.8937;1768.597
22.65307;618.8906;1747.56
19.40547;618.8906;1706.421
23.2949;618.888;1776.324
22.59917;618.8781;1749.606
17.75443;618.8771;1681.311
23.30948;618.861;1743.366
22.95797;618.8438;1756.915
22.93583;618.7917;1748.191
17.42104;618.7901;1709.033
19.99234;618.7672;1707.474
22.94734;618.7625;1758.323
22.57162;618.7557;1744.677
22.73224;618.7292;1745.715
22.7288;618.7286;1747.709
17.32943;618.7188;1701.424
22.82229;618.7177;1755.104
22.69802;618.7068;1745.926
22.47338;618.6912;1759.225
23.26651;618.6885;1759.063
17.44448;618.6791;1677.908
19.50969;618.6688;1708.155
23.32063;618.663;1752.61
22.74255;618.637;1747.048
22.86432;618.6161;1760.19
19.84365;618.6057;1707.838
20.28703;618.6052;1705.903
22.4162;618.5948;1746.854
22.72651;618.5896;1749.755
20.00151;618.5797;1693.397
23.03677;618.5062;1767.131
23.46224;618.4885;1746.343
20.63948;618.4766;1699.718
19.64073;618.4739;1712.935
23.45844;618.4719;1747.602
17.53792;618.4526;1698.144
22.54526;618.45;1742.991
20.88927;618.4474;1729.733
17.37062;618.4359;1675.502
22.57026;618.4318;1729.808
17.80427;618.4245;1672.719
17.45588;618.412;1707.68
20.25479;618.4094;1710.31
19.88818;618.4057;1711.714
23.00229;618.3818;1716.603
19.6924;618.3729;1705.888
22.89656;618.3635;1755.915
18.1025;618.3479;1676.026
19.73276;618.3464;1708.525
19.43193;618.3271;1708.78
22.88781;618.3057;1771.489
20.09651;618.2771;1655.275
23.0438;618.2625;1750.909
22.33177;618.2599;1758.46
20.05766;618.2516;1705.06
19.65016;618.2323;1708.519
20.41234;618.187;1673.752
22.93469;618.1838;1765.723
20.65844;618.1698;1697.986
22.53016;618.1614;1744.209
17.47276;618.1505;1682.683
19.61813;618.0844;1706.439
17.42057;618.0693;1712.165
20.5049;618.0672;1704.314
20.57474;618.0495;1702.3
22.94677;618.0469;1731.96
22.83266;618.0375;1752.139
20.67995;618.0359;1723.608
19.74844;617.9943;1707.345
23.05713;617.9922;1737.426
19.95714;617.988;1707.479
22.57484;617.9844;1730.455
22.47016;617.9828;1747.558
19.46776;617.9828;1711.839
19.60276;617.9797;1710.801
17.74526;617.9724;1674.757
17.2938;617.9375;1664.252
20.33401;617.9156;1671.765
17.67469;617.9063;1673.782
17.39979;617.8828;1713.045
20.40432;617.8807;1699.447
19.77057;617.8599;1709.412
17.36125;617.8484;1678.97
18.43698;617.7573;1663.72
17.39552;617.7234;1684.067
17.41234;617.6885;1673.711
17.73182;617.6791;1678.415
22.79807;617.675;1749.962
23.53401;617.6495;1762.971
22.89719;617.6312;1755.045
23.55828;617.6281;1752.923
20.69818;617.6255;1729.22
17.90557;617.6161;1674.639
19.68714;617.5984;1710.714
17.97052;617.5917;1674.988
18.43969;617.5714;1670.053
17.58203;617.5583;1682.341
17.7887;617.5167;1678.13
20.18479;617.4844;1696.642
17.47104;617.4719;1679.244
20.49724;617.45;1699.09
20.59385;617.4459;1684.777
17.89667;617.4406;1679.839
19.47026;617.4005;1710.239
17.45443;617.3958;1678.431
18.42167;617.3865;1647.844
20.37401;617.3693;1670.663
23.42438;617.326;1758.888
20.73255;617.3094;1704.422
20.67469;617.3078;1712.422
19.42365;617.3041;1715.281
22.64104;617.2667;1735.224
17.8237;617.2552;1657.073
20.32052;617.2469;1706.489
22.69385;617.2141;1735.544
17.4426;617.2037;1669.018
20.65172;617.1984;1697.477
19.5875;617.1932;1706.657
17.25031;617.1896;1686.072
20.07198;617.1885;1675.229
17.44708;617.1828;1674.245
18.62786;617.1791;1670.769
17.82479;617.1599;1659.764
19.66427;617.1427;1706.18
17.37292;617.1297;1683.455
22.45505;617.0865;1749.938
18.3126;617.0745;1663.792
19.56333;617.0396;1713.246
18.45583;617.0281;1636.996
17.98313;617.0229;1673.755
20.56141;617.0219;1664.818
17.41995;617.0047;1694.7
19.47729;616.9828;1714.941
17.3924;616.963;1678.662
19.53193;616.9344;1715.48
19.87406;616.9271;1706.348
22.85953;616.9266;1742.11
22.82115;616.9016;1738.093
20.18828;616.8953;1670.245
17.78911;616.8745;1674.299
19.68833;616.874;1692.641
20.06443;616.8719;1704.079
23.37141;616.851;1744.294
20.31958;616.8182;1695.923
17.43406;616.8172;1701.236
17.73;616.8162;1674.21
18.02755;616.8162;1659.032
17.35109;616.7943;1699.412
20.6499;616.7859;1695.995
17.33078;616.7766;1688.287
22.98484;616.7662;1751.24
18.16849;616.7573;1662.439
18.59542;616.7385;1670.766
18.05464;616.7203;1673.088
17.55448;616.701;1679.482
19.47651;616.6917;1668.662
20.47302;616.6818;1707.656
19.90375;616.6813;1672.635
19.66969;616.6771;1661.494
19.90505;616.6745;1695.702
17.40943;616.6745;1681.553
18.2587;616.6735;1668.823
18.30026;616.6526;1663.465
17.65953;616.6052;1672.333
18.0288;616.5922;1675.146
20.06458;616.5745;1667.337
20.29136;616.5667;1686.843
17.41974;616.5516;1675.138
17.71745;616.5146;1672.266
19.43234;616.5104;1714.628
18.61677;616.5052;1666.998
17.86052;616.4958;1678.845
19.70682;616.4792;1706.765
17.90151;616.4505;1675.814
20.09604;616.4459;1671.078
17.6113;616.4385;1673.201
22.6237;616.426;1753.137
20.32849;616.4089;1672.311
20.67781;616.3885;1671.758
20.60714;616.387;1666.243
22.47953;616.3865;1694.989
17.63911;616.3823;1679.251
18.31719;616.362;1660.177
20.18885;616.3583;1683.475
20.79969;616.3417;1663.809
20.3649;616.3339;1674.578
20.33838;616.3323;1709.583
17.98859;616.3177;1676.102
17.61641;616.3036;1680.914
20.13667;616.299;1674.897
18.16724;616.2677;1672.792
20.55713;616.2573;1663.766
19.59583;616.2573;1658.67
17.41146;616.2411;1678.907
18.43667;616.2099;1671.351
17.41344;616.1917;1678.348
17.54604;616.1906;1674.849
19.72458;616.1896;1715.065
20.97516;616.174;1662.021
18.25396;616.1735;1669.014
17.8326;616.1724;1674.475
18.47536;616.1656;1668.616
20.97016;616.1365;1663.777
17.77792;616.1359;1679.604
17.59469;616.1297;1674.712
17.64401;616.1292;1680.023
17.8638;616.1281;1673.882
20.54781;616.1234;1667.37
17.83505;616.1229;1673.292
17.71734;616.1099;1676.588
17.66245;616.1083;1670.562
17.75479;616.1016;1679.749
20.35401;616.0958;1664.254
20.7525;616.0828;1688.733
18.09354;616.0823;1669.862
20.40979;616.0729;1667.741
17.43609;616.0667;1675.811
20.77271;616.0662;1663.834
20.28901;616.0563;1673.869
17.97583;616.037;1674.744
17.79646;616.0364;1679.55
19.64073;616.0328;1708.927
17.39109;616.0276;1677.156
20.82042;616.0261;1667.46
17.67443;616.0177;1670.732
18.18984;616.0177;1670.532
21.13661;616.001;1655.499
19.49104;615.9984;1713.176
18.69365;615.9922;1674.291
17.54047;615.987;1674.55
17.93505;615.9802;1675.293
17.68875;615.9693;1672.033
19.94427;615.9641;1667.174
17.60516;615.9609;1671.681
17.95766;615.9599;1683.361
22.5825;615.9432;1663.09
19.85177;615.9328;1682.366
17.39099;615.9323;1676.128
19.92828;615.9229;1689.208
20.82797;615.9208;1667.071
18.30286;615.912;1669.645
17.75526;615.9;1673.683
17.19552;615.887;1670.029
17.93729;615.8802;1670.185
18.6251;615.8719;1671.36
19.59349;615.8682;1717.206
20.6175;615.8547;1682.61
17.36911;615.8344;1688.432
19.43828;615.8328;1705.798
20.70953;615.8318;1669.558
20.27464;615.8302;1662.834
19.65365;615.8276;1668.553
20.26068;615.8234;1670.567
17.9088;615.8193;1672.156
17.40203;615.8182;1672.229
19.33182;615.8094;1661.458
19.71083;615.8083;1658.5
20.1001;615.8052;1680.133
17.80052;615.7974;1676.515
17.79443;615.7901;1680.49
18.29203;615.7891;1669.207
17.7062;615.7714;1677.299
18.4038;615.7594;1670.457
17.82406;615.7589;1681.102
18.635;615.7578;1669.177
17.97536;615.7568;1669.593
19.45281;615.7526;1671.685
19.73328;615.7438;1720.135
19.42687;615.7297;1662.394
19.67344;615.7172;1706.601
19.61734;615.7146;1673.459
19.71677;615.7125;1662.382
20.32719;615.7037;1664.256
19.72609;615.701;1656.259
20.34057;615.6984;1679.623
17.96354;615.6807;1672.151
21.01932;615.6745;1664.659
17.88167;615.6651;1678.787
18.29719;615.6625;1669.156
17.54672;615.6458;1682.625
17.7288;615.6401;1677.054
19.88422;615.6302;1667.163
19.63349;615.6287;1656.501
20.75182;615.587;1669.438
17.74078;615.5812;1680.288
17.75146;615.5787;1678.281
20.3624;615.5745;1649.363
20.12156;615.5609;1668.303
20.44062;615.5588;1673.046
18.41417;615.5531;1665.446
17.3212;615.5516;1665.471
19.7649;615.55;1659.91
20.67312;615.549;1667.139
20.17495;615.5443;1670.979
19.9675;615.5364;1677.681
17.72526;615.5364;1676.663
18.23526;615.5266;1664.352
17.14589;615.5208;1659.109
17.83943;615.5172;1670.37
18.57302;615.5094;1658.75
20.03594;615.5089;1668.804
20.09099;615.486;1666.762
17.77156;615.4776;1674.597
17.82698;615.4573;1669.988
18.87953;615.4568;1665.644
18.73292;615.4526;1668.529
19.83521;615.4515;1661.298
20.11526;615.4464;1674.605
20.71208;615.4432;1697.347
17.49859;615.4349;1673.471
20.45797;615.4291;1666.05
20.42026;615.4271;1674.711
17.84312;615.4271;1673.348
18.53854;615.4203;1673.838
18.84604;615.4193;1663.369
20.06339;615.4177;1669.183
20.33297;615.4094;1664.748
20.18458;615.4063;1670.428
17.4576;615.3948;1676.461
17.46568;615.3896;1681.795
19.97974;615.3818;1671.821
18.8025;615.3787;1664.823
17.71573;615.3734;1677.462
20.94724;615.3635;1667.316
18.58661;615.363;1668.257
18.04156;615.363;1644.894
20.37995;615.3615;1667.686
20.5676;615.3588;1689.135
18.00984;615.3521;1673.024
17.95323;615.3453;1679.374
17.27229;615.3396;1679.681
20.23802;615.337;1665.857
20.29161;615.3307;1635.369
18.65083;615.325;1666.721
18.42766;615.3219;1656.531
20.52818;615.3167;1663.731
20.89807;615.3156;1665.413
17.66578;615.3141;1674.495
20.01911;615.3141;1655.006
19.37818;615.2901;1711.5
17.72635;615.2891;1671.318
17.9551;615.2875;1662.407
18.30167;615.2849;1666.872
18.29667;615.2839;1662.184
18.24318;615.2786;1652.558
17.99297;615.2719;1652.409
