K5PC5CH.OP;K5PCV5I.PV;K5T4.PV;K5T18_2.PV;K5PC6CH.OP;K5T9_2.PV;K5PCV6I.PV;K5T10_1.PV;K5T10_2.PV
22.36719;94.13662;99.62646;69.45187;35.5938;21.7274;94.53318;80.91219;85.63959
19.6924;94.54354;99.62604;65.65625;33.41755;17.77771;94.56016;66.73344;84.23209
29.0713;94.15396;99.62312;68.01813;41.29427;12.63427;94.30474;78.45604;83.13729
18.8725;94.49125;99.62125;66.21938;32.69792;24.08302;94.76594;68.17865;85.33177
19.64073;94.53521;99.61948;66.49917;33.59844;20.72229;94.53031;67.13541;84.31917
22.20224;94.12766;99.61844;68.62917;35.55906;19.82438;94.53807;80.86531;85.46302
22.6138;94.12891;99.61719;69.06355;35.59531;21.01823;94.53458;81.33636;85.38239
18.3038;94.48427;99.61459;66.26271;32.77927;25.61792;94.81094;68.8074;86.48479
18.15755;94.45729;99.61198;65.83312;32.75844;25.46573;94.53422;68.95729;86.1625
17.95042;94.46287;99.60886;66.00437;32.75484;25.13365;94.52843;68.94375;86.23334
18.51651;94.47818;99.60792;66.62605;32.76875;25.37323;94.78125;68.65125;85.83781
17.79781;94.2551;99.60771;67.01041;32.79839;26.3726;94.28287;72.47636;86.72063
17.38156;94.2337;99.60583;65.42896;32.73219;24.78073;94.2412;70.7825;86.15385
17.64214;94.51526;99.60125;65.9827;32.27745;23.39167;94.54276;67.74177;85.30187
18.79229;94.50313;99.60094;65.89938;32.70156;23.60875;94.75927;68.2252;85.42844
26.8074;94.04255;99.6;66.27125;39.12021;12.62354;94.22385;79.27625;82.70344
18.29719;94.4675;99.59843;66.70146;32.77417;25.12375;94.73817;68.57094;86.01688
17.44557;94.25359;99.59812;65.14584;32.73047;25.28417;94.30349;69.48792;86.05375
17.97505;94.4513;99.59594;66.1552;32.75114;25.58115;94.53432;68.91115;86.20834
22.21656;94.13385;99.59292;69.02917;35.43615;19.58313;94.5538;81.09635;85.52261
17.36125;94.24401;99.59135;65.51104;32.72443;25.1074;94.24036;71.01907;86.15739
17.45161;94.27974;99.5899;64.98438;32.72417;24.59104;94.30193;69.32521;86.095
17.34568;94.24042;99.58875;64.82521;32.74052;25.18927;94.2551;69.90854;86.09917
17.64401;94.34625;99.5875;66.00459;32.73224;25.39469;94.31573;69.31458;86.40146
17.67443;94.2624;99.5875;66.44292;32.7701;25.96177;94.26234;72.04115;86.55979
22.34578;94.12334;99.58708;68.80937;35.43406;19.25583;94.54865;80.91979;85.49396
17.86875;94.51651;99.58281;66.18105;32.26266;23.6926;94.54302;67.80677;85.29854
17.30745;94.23578;99.58031;65.66771;32.72802;25.65302;94.25005;71.54073;86.23833
19.01964;94.4875;99.57906;65.73708;32.68208;22.84344;94.73662;67.8175;85.03834
17.73182;94.34625;99.57698;66.51063;32.82177;25.88479;94.30047;69.44469;86.91417
17.67688;94.33547;99.57667;65.27438;32.72594;25.22729;94.3362;69.09615;86.2301
17.74208;94.30901;99.57417;65.26229;32.76276;25.69469;94.31432;69.19198;86.27417
26.33922;94.03818;99.57146;66.65;39.23016;15.88396;94.22349;79.52969;83.00875
22.41458;94.14422;99.5676;68.59062;35.33167;19.0049;94.49261;81.20021;84.7526
17.835;94.39979;99.5674;66.4;32.80359;25.73646;94.34948;69.37614;86.68396
17.41557;94.25703;99.56229;65.2325;32.74854;25.39823;94.27047;69.68656;86.1899
18.26594;94.53005;99.56156;65.10562;32.395;24.76719;94.58984;68.11208;85.2549
17.43406;94.23458;99.56104;65.38313;32.7275;24.83552;94.26203;70.43739;86.15115
17.40203;94.23734;99.56021;65.23604;32.73989;24.61667;94.24838;70.74969;86.13479
22.29594;94.13146;99.5599;69.17333;35.50927;21.28729;94.53114;81.44052;85.23708
26.78464;94.03714;99.55666;66.71667;39.16526;16.24177;94.2262;79.69542;83.05979
22.25703;94.13078;99.55583;69.24146;35.43266;19.21812;94.49713;80.97188;85.06844
17.52469;94.28208;99.55563;65.26771;32.7324;25.02427;94.29781;69.27094;86.12229
22.47964;94.1463;99.55427;69.05187;35.41974;19.59792;94.49042;81.33739;84.7877
22.26682;94.12995;99.55427;69.02708;35.45797;19.29698;94.55328;81.03271;85.53948
17.67609;94.39896;99.5524;66.205;32.78302;25.66427;94.34125;69.41688;86.70167
18.01766;94.45364;99.54802;66.325;32.72646;24.62104;94.54255;68.95322;86.29083
17.42057;94.2326;99.5451;65.39188;32.72448;24.88875;94.25813;70.52719;86.15282
18.11901;94.52401;99.54365;65.34292;32.42646;26.22271;94.59271;68.33604;85.64052
17.99932;94.52708;99.54323;65.80542;32.20083;21.32583;94.55933;67.72396;85.21948
28.6449;94.15781;99.54115;68.07813;41.11151;12.41344;94.30828;78.43885;83.0575
17.76078;94.3451;99.53354;65.42062;32.74453;25.03667;94.34521;69.11208;86.19489
22.33589;94.13084;99.53125;68.94021;35.52854;21.43771;94.52714;81.37885;85.36656
18.06604;94.5162;99.53125;64.91937;32.31;22.9076;94.57219;67.85531;84.9826
17.3862;94.27989;99.52771;65.03792;32.72073;24.95917;94.31271;69.25875;86.11427
17.79646;94.33562;99.52229;66.59792;32.76953;25.93937;94.27989;69.48635;86.7601
22.17927;94.13391;99.52219;68.89646;35.54;21.8276;94.52771;81.48531;85.39188
22.27521;94.13057;99.51958;69.36792;35.40995;19.52667;94.51104;81.02615;84.96052
23.13432;94.13547;99.51896;69.52229;36.24162;18.03927;94.51318;81.29958;84.99313
18.04953;94.52989;99.51698;65.32625;32.48412;25.58937;94.60198;68.27521;85.52875
17.38828;94.27927;99.51281;65.07417;32.71375;24.61552;94.29932;69.37719;86.11052
20.65875;94.5601;99.51239;66.34542;34.13568;19.51594;94.55026;67.38416;84.85365
18.64964;94.49281;99.51063;65.61708;32.61599;22.04354;94.72713;67.74406;84.9251
28.3749;94.16073;99.51052;68.08334;40.84427;11.80021;94.30771;78.41333;83.04813
22.27885;94.13416;99.50823;68.95812;35.40136;19.27375;94.50573;81.0576;84.95917
23.10807;94.13849;99.5075;69.1625;35.88224;18.27323;94.50375;81.16115;84.77042
18.00854;94.45547;99.50552;65.82729;32.7926;26.06583;94.46026;68.92427;86.24146
26.48375;94.18588;99.50105;66.54646;38.87594;14.64344;94.23599;79.16281;82.65719
17.7624;94.34828;99.50072;65.415;32.74026;25.01615;94.33437;69.09333;86.20084
19.46776;94.54906;99.5;66.42;33.55661;20.57427;94.52287;67.03042;84.29791
18.02786;94.45657;99.49979;65.89291;32.76906;25.6201;94.5325;68.90844;86.17906
18.04156;94.50208;99.49635;66.25938;32.19682;19.90396;94.74198;68.34333;85.65594
22.17599;94.12776;99.495;69.31313;35.53156;21.01229;94.52745;81.33896;85.36864
17.3637;94.23412;99.49323;65.47646;32.72911;24.99104;94.23656;70.87021;86.16073
26.28745;94.04339;99.49271;66.40938;39.01245;12.83187;94.21635;79.34344;82.66469
17.98677;94.51057;99.49229;66.1552;32.29427;23.82438;94.53385;67.73062;85.30656
19.73328;94.53281;99.49197;66.02896;33.52854;20.33458;94.55635;67.04437;84.32979
19.68714;94.53886;99.49156;66.19104;33.53167;20.05427;94.5513;67.02646;84.40469
26.8937;94.05302;99.4902;66.42875;39.07005;12.27958;94.21724;79.33208;82.69063
17.85297;94.45969;99.4901;65.8375;32.72828;24.36198;94.52563;68.8874;86.05209
26.76729;94.04172;99.48906;66.54417;39.27094;15.31625;94.22958;79.31823;82.91656
17.81609;94.34109;99.48792;65.20229;32.74588;24.94854;94.34078;69.1424;86.18146
18.87932;94.49156;99.48594;65.5325;32.69135;22.94875;94.73463;67.87292;85.06677
17.41146;94.24182;99.48594;65.19021;32.74901;24.81854;94.23609;70.9675;86.13396
18.05995;94.45578;99.48563;66.18875;32.72922;24.25438;94.55495;68.78781;86.13771
17.34427;94.22974;99.48552;65.44;32.72484;25.07021;94.25005;70.52865;86.15833
18.2737;94.4951;99.48344;66.70937;32.35344;23.53115;94.67531;68.62667;86.03291
17.41234;94.34167;99.48312;65.36542;32.74245;25.15042;94.34469;69.07739;86.20521
17.66318;94.33937;99.48115;66.78333;32.8124;26.41406;94.27745;69.44406;86.71969
18.2712;94.50859;99.47594;65.89458;32.30037;22.82073;94.63537;68.21416;85.53052
17.50516;94.23198;99.47146;65.43396;32.74182;25.1374;94.25984;71.32448;86.23865
17.64719;94.34151;99.47135;66.88313;32.81839;26.26979;94.27849;69.38667;86.69937
22.36391;94.14104;99.46656;69.05417;35.44781;20.30229;94.5;81.06355;85.03625
17.31141;94.23776;99.46469;65.27563;32.74229;25.36687;94.25359;71.41417;86.14083
17.25641;94.22964;99.46437;65.15875;32.7375;25.525;94.26198;71.3651;86.22448
17.4512;94.23896;99.46177;65.50459;32.7588;25.38885;94.2562;71.53052;86.22938
17.78958;94.45563;99.46166;65.95688;32.7826;25.90219;94.43943;68.9574;86.31865
28.56412;94.15651;99.46146;68.22041;40.60011;11.76083;94.29453;78.36375;82.99812
26.73745;94.04542;99.45177;66.31208;39.06349;12.66333;94.22974;79.32521;82.67729
17.2938;94.24255;99.44656;65.38;32.7436;25.04198;94.25448;71.42416;86.0925
17.57427;94.3313;99.44635;65.19583;32.74739;25.07635;94.33146;69.03;86.17396
22.46135;94.13661;99.44594;69.03812;35.52391;21.51469;94.5138;81.37552;85.23906
22.45328;94.14037;99.44271;69.44104;35.33073;19.08104;94.50755;81.3799;84.93313
17.69323;94.45167;99.4426;65.84396;32.78761;26.19896;94.45745;68.92479;86.25052
19.59349;94.53536;99.44209;66.20667;33.46219;20.23396;94.54568;67.05427;84.39438
22.44281;94.13287;99.44187;69.22104;35.5638;21.2749;94.52489;81.35188;85.3625
18.12182;94.50349;99.44125;66.30625;32.16354;19.81865;94.74146;68.27885;85.53114
17.51708;94.26338;99.44093;64.92833;32.72922;25.39115;94.30172;69.38084;86.01813
25.92323;94.17864;99.43771;66.57979;38.95974;14.91156;94.2388;79.18729;82.6699
17.95323;94.34099;99.43198;66.69209;32.80959;25.8799;94.28552;69.38854;86.76052
17.80427;94.3476;99.43146;65.90833;32.7362;25.13698;94.31635;69.29343;86.39458
29.19036;94.15698;99.42969;67.95333;41.31797;11.71313;94.29161;78.42062;83.05364
18.03839;94.46068;99.42948;66.10709;32.78312;25.22896;94.52307;68.88094;86.24541
19.63521;94.54437;99.42687;65.83875;33.54438;18.89177;94.56151;66.68677;84.04646
19.08755;94.48635;99.42229;65.78062;32.67537;22.71156;94.72584;67.78719;84.97469
18.2124;94.5125;99.42167;66.01667;32.27854;21.71844;94.63656;68.40302;85.87052
17.27656;94.24057;99.42136;65.38646;32.73661;24.90271;94.24594;70.57875;86.09719
18.77172;94.49573;99.42114;66.01292;32.71031;23.62667;94.76579;68.19948;85.35552
20.72115;94.56406;99.41875;66.50375;34.14208;20.14594;94.54584;67.40115;84.535
17.33078;94.23427;99.41781;65.12646;32.72573;25.3826;94.26141;71.35302;86.24302
17.67213;94.51443;99.41708;66.40334;32.31734;23.22406;94.53239;67.74;85.27177
17.91088;94.51828;99.41479;65.10354;32.29854;22.66813;94.57479;67.8575;84.97844
28.47854;94.15453;99.41032;67.63979;40.65688;11.51667;94.29422;78.35177;82.68885
29.11255;94.1526;99.40844;67.79;41.2137;11.14437;94.30463;78.44635;83.01791
22.56625;94.1375;99.40802;69.3225;35.54734;19.8176;94.50266;81.05719;85.01907
18.10411;94.4974;99.40448;66.74125;32.38344;23.9149;94.66271;68.5601;86.02156
22.26172;94.12771;99.40208;69.30688;35.52687;21.14521;94.53823;81.4001;85.40844
22.32833;94.12734;99.40187;68.98937;35.41104;19.47271;94.5024;81.03438;84.95646
19.95714;94.56453;99.40166;66.06167;33.36349;20.12833;94.57552;67.63229;84.76208
28.62906;94.15964;99.39989;67.93646;40.60906;12.03833;94.29245;78.45364;83.01469
17.13594;94.24193;99.39896;64.95313;32.71724;25.25364;94.25516;69.92573;86.11531
17.82224;94.3212;99.39771;65.34146;32.76656;25.53292;94.31865;69.18917;86.26104
17.79568;94.33807;99.39354;66.41354;32.80177;25.81667;94.2787;69.4476;86.78042
27.49474;94.14885;99.38625;67.61687;40.44156;10.6451;94.28531;78.31917;82.7598
17.54948;94.26463;99.38406;64.83791;32.75182;25.35698;94.31229;69.375;85.99406
18.05677;94.53162;99.38333;65.17625;32.3187;23.65771;94.57802;67.97521;85.16229
18.71526;94.4925;99.38198;65.55937;32.60912;22.635;94.72995;67.75188;84.91625
18.65828;94.49099;99.37907;65.76646;32.6951;23.62927;94.73485;67.885;85.18073
18.89911;94.48979;99.37406;65.72833;32.65364;22.7699;94.73515;67.80583;84.98688
17.34714;94.23432;99.37156;65.25667;32.72057;25.0499;94.23635;70.79833;86.13937
22.20193;94.14468;99.36761;68.75896;35.39;18.94365;94.49724;81.28427;84.76813
18.1676;94.52344;99.36459;65.65188;32.46083;26.81219;94.61021;68.45302;85.87032
17.42104;94.24354;99.36333;65.45354;32.73583;25.08917;94.23963;71.01146;86.14208
22.57078;94.14468;99.36323;69.08625;35.54604;20.2749;94.50625;81.12865;85.07385
28.82526;94.15349;99.36302;67.96479;41.08458;11.65927;94.30083;78.43105;83.02145
17.33594;94.24442;99.36011;65.26271;32.74177;25.14313;94.25849;69.94115;86.08135
22.14401;94.12579;99.35948;69.03354;35.31609;18.28396;94.50938;81.32896;84.93343
19.5824;94.54542;99.35812;65.54083;33.52625;18.32052;94.55109;66.63375;84.08334
18.24547;94.50339;99.35719;65.37104;32.19542;20.98917;94.73979;67.60709;84.92313
18.18661;94.51208;99.35677;65.82729;32.27813;22.3376;94.63891;68.17875;85.58489
17.67276;94.3162;99.35635;65.38708;32.76266;25.68292;94.32011;69.16573;86.25166
22.38193;94.13422;99.35615;69.16375;35.41177;19.08656;94.50531;81.01844;84.9651
18.1388;94.52224;99.35375;65.3998;32.31;23.24875;94.57464;67.82562;85.11833
26.5975;94.20323;99.35094;66.08979;39.08651;16.00531;94.22765;79.00365;82.57354
22.21292;94.13172;99.34937;68.96062;35.35349;19.72927;94.50234;81.10136;84.9675
26.94588;94.19745;99.34906;65.835;39.16094;16.0275;94.24187;78.82198;82.47511
17.96557;94.5162;99.34239;66.39042;32.33005;23.53917;94.54282;67.76021;85.30334
22.23344;94.14479;99.34187;68.96416;35.38021;19.48146;94.49464;81.49823;84.90146
22.35411;94.14287;99.33739;68.79125;35.3675;17.64896;94.49656;81.22531;84.79823
22.29458;94.1325;99.33573;69.2177;35.43552;19.43323;94.5025;81.00313;85.10125
28.21844;94.15781;99.33511;67.94312;40.71172;11.45781;94.28609;78.39625;82.94646
22.32344;94.1363;99.33489;69.04604;35.32047;19.45844;94.5037;81.58396;84.93886
19.66427;94.56744;99.32896;66.31438;33.4675;20.95719;94.58583;67.69917;84.79343
22.3724;94.1388;99.32771;69.14854;35.39995;19.86156;94.48817;81.44823;84.83875
18.16583;94.5113;99.32677;65.97375;32.29813;21.97125;94.64005;68.18052;85.60938
17.44708;94.28287;99.3249;65.12417;32.7175;24.79833;94.30344;69.3249;86.13594
17.28953;94.24031;99.32281;65.43042;32.73557;24.79094;94.25568;71.51167;86.11063
26.75849;94.15318;99.32011;67.63667;40.55125;11.3724;94.29135;78.34198;82.75761
18.67578;94.50459;99.31927;66.19979;32.69828;23.87865;94.75468;68.19677;85.44479
22.51016;94.1325;99.3176;69.17125;35.49708;19.33052;94.50063;81.04979;85.03719
22.42333;94.13281;99.30719;69.25813;35.33286;18.27281;94.50818;81.17167;84.84208
18.96505;94.49453;99.30666;65.32166;32.67073;22.06094;94.72979;67.62854;84.84062
19.68182;94.53255;99.30469;66.21166;33.55984;20.97542;94.52724;67.10261;84.38208
18.00766;94.52047;99.30334;65.5325;32.38802;26.77844;94.60818;68.51875;86.04271
25.34823;94.21265;99.30271;66.01666;38.78537;10.72083;94.21359;79.27261;82.45875
22.33083;94.13755;99.2975;69.02333;35.3601;18.80104;94.49474;81.48635;84.94968
25.39625;94.20932;99.29406;66.11041;38.82734;11.49458;94.21698;78.97343;82.27031
17.38891;94.52141;99.28802;65.72729;32.28729;23.20208;94.54037;67.47761;84.92563
17.43229;94.26781;99.28687;64.85729;32.72901;25.08573;94.30093;69.33146;85.97948
22.27766;94.1287;99.28625;69.21062;35.39265;18.64812;94.50313;81.02688;84.98364
28.93182;94.15547;99.28469;67.67771;40.62635;11.6101;94.29459;78.32292;82.60354
26.43755;94.20292;99.28042;65.88792;39.06125;12.92219;94.23515;79.01146;82.47292
22.24974;94.14433;99.28;69.16125;35.4062;19.49677;94.48943;81.50468;84.90781
17.65401;94.2661;99.27917;66.53854;32.74823;25.89365;94.26396;72.03219;86.54938
17.41917;94.26776;99.27906;64.83208;32.73432;24.99875;94.30682;69.37094;85.96802
17.89667;94.31604;99.27896;65.48646;32.75911;25.55979;94.32464;69.19968;86.27135
18.67391;94.50136;99.27364;66.2075;32.69339;24.06823;94.75005;68.22614;85.4651
18.69417;94.48937;99.27281;66.01396;32.68969;23.38875;94.72604;67.88062;85.09333
19.54557;94.54588;99.27187;65.70646;33.49151;17.89333;94.55537;66.64094;84.12093
25.7499;94.20396;99.26802;65.94812;39.07265;16.0824;94.23458;79.07906;82.58594
18.60469;94.49198;99.26625;65.37708;32.49745;21.88427;94.72974;67.61656;84.89458
18.21406;94.51698;99.26177;65.69708;32.24953;21.98708;94.63937;68.31698;85.78479
19.47729;94.54083;99.25854;66.56937;33.53474;19.44552;94.52307;67.09292;84.26875
19.84365;94.5499;99.25813;65.84333;33.49141;19.51;94.57156;67.32385;84.57562
19.73276;94.53745;99.2575;66.28709;33.5201;20.38313;94.54704;67.08771;84.34635
22.10839;94.12865;99.25073;69.10042;35.4162;19.59448;94.50162;81.08854;84.94771
22.28823;94.13839;99.24532;69.17125;35.36557;18.47062;94.5038;81.40823;84.99687
22.47833;94.13016;99.24438;69.05292;35.41698;19.33104;94.50661;81.01417;84.99323
20.67469;94.56073;99.24333;66.34146;34.09854;19.98615;94.55771;67.31989;84.715
17.31281;94.23406;99.2324;65.27292;32.76151;25.50333;94.25557;70.30521;86.19614
17.33792;94.24197;99.23209;65.13438;32.74109;25.0626;94.25135;69.89886;86.075
17.8987;94.52036;99.23167;65.04375;32.24511;23.17583;94.57495;67.85833;84.95146
18.15203;94.49984;99.23021;65.59854;32.25266;21.1325;94.7438;67.60302;84.9499
18.21037;94.53349;99.22761;65.11542;32.39021;25.07302;94.59604;68.17239;85.31114
28.6551;94.15302;99.22636;67.9752;40.63;10.88292;94.28761;78.29886;82.84323
17.68287;94.30974;99.22614;65.15854;32.76239;25.66625;94.31755;69.21479;86.25
22.1475;94.1299;99.2175;69.42583;35.31104;18.6524;94.50089;81.36531;84.91469
20.70839;94.55979;99.21687;66.41187;34.16417;20.08364;94.55375;67.3099;84.74583
26.46365;94.19245;99.21573;66.55791;38.91568;14.46115;94.23635;79.13323;82.63458
18.04953;94.53031;99.21562;65.11792;32.30568;23.28573;94.5724;67.92125;85.13552
20.8575;94.56458;99.21521;66.6225;34.15615;19.83323;94.55047;67.37885;84.79135
25.99234;94.21052;99.21271;65.98021;39.02016;11.58479;94.21088;78.9251;82.26125
17.49255;94.25057;99.21167;65.26646;32.73536;25.19854;94.26188;69.68291;86.24125
17.39182;94.23714;99.20959;65.49792;32.72208;24.72062;94.26078;70.39136;86.14063
18.11109;94.53156;99.20771;64.92729;32.34594;24.5649;94.58177;68.07739;85.23198
17.58422;94.34479;99.20521;65.38229;32.73333;24.95125;94.34646;69.13042;86.20458
28.31214;94.15594;99.20364;67.30104;40.45896;9.783958;94.28646;78.32417;82.77927
22.27094;94.14151;99.20364;68.92834;35.42323;19.7325;94.49422;81.40302;84.89448
22.36854;94.12922;99.2025;69.27187;35.40875;19.30062;94.50193;80.94052;84.985
19.42365;94.54255;99.20187;66.58208;33.56703;20.30729;94.52177;67.04646;84.29
18.16922;94.51995;99.19917;65.13375;32.30271;22.85458;94.5788;67.82854;85.04333
17.5162;94.51885;99.1975;65.78083;32.27875;22.59115;94.53761;67.48583;84.84521
26.18693;94.21172;99.19688;66.03167;38.91672;14.31042;94.24709;79.18344;82.69458
22.39776;94.13078;99.19479;69.00687;35.4026;19.42792;94.49823;80.99416;85.01177
17.73792;94.26099;99.18906;66.53729;32.76724;25.80719;94.2625;72.0826;86.56552
18.6088;94.48817;99.18636;65.49563;32.64604;22.59979;94.71812;67.69865;84.88062
22.26703;94.13229;99.18615;69.43375;35.27719;17.87115;94.5176;81.34396;84.96396
22.4826;94.13209;99.18105;69.13979;35.36771;18.68083;94.49713;81.00813;85.01177
22.44833;94.12771;99.17625;69.11333;35.40229;18.75552;94.50542;80.99219;84.965
22.40646;94.14114;99.17604;68.83562;35.36177;17.9726;94.4938;81.14417;84.78365
18.7;94.48969;99.17416;65.9025;32.6926;23.54854;94.7374;67.86156;85.12167
19.56333;94.52406;99.17323;66.26521;33.56604;20.8199;94.53516;67.09084;84.46803
22.17912;94.13521;99.17;68.98458;35.26208;17.83771;94.51328;81.35729;84.93042
17.51594;94.28401;99.16521;65.24646;32.73037;24.89396;94.30427;69.28917;86.09896
22.38307;94.14495;99.16084;69.32125;35.4024;19.61917;94.4974;81.45948;84.92667
22.20307;94.13125;99.1573;68.88917;35.43104;19.14417;94.50109;81.03563;85.03385
20.59385;94.56438;99.15646;66.55083;34.18557;20.7025;94.54578;67.35875;84.59386
17.36901;94.26995;99.15594;64.63563;32.71547;25.07854;94.30911;69.34782;85.97823
22.15766;94.12943;99.14906;69.07271;35.30375;19.39073;94.50568;81.0275;85.12281
22.24;94.1301;99.14792;69.19458;35.35198;17.86052;94.50813;81.39052;84.96136
18.22344;94.52834;99.14625;65.58292;32.41359;26.61854;94.60891;68.35906;85.77062
17.25031;94.22833;99.14479;65.25083;32.74344;25.2776;94.24891;71.33542;86.24458
18.68266;94.48703;99.13646;65.81438;32.69109;23.52958;94.73146;67.88469;85.0975
22.14589;94.14088;99.13146;69.21771;35.38901;19.715;94.49099;81.43125;84.92333
19.37818;94.54365;99.12719;66.47312;33.53146;19.99958;94.51667;67.05354;84.25333
18.35297;94.53458;99.12636;65.54958;32.45083;25.06083;94.59281;68.19448;85.44
22.21667;94.1313;99.12563;69.28229;35.38719;18.92594;94.51021;81.05;85.05854
26.41661;94.20828;99.12521;66.07521;38.92886;13.68594;94.2449;79.14812;82.72698
22.12089;94.12802;99.12135;69.395;35.39682;19.69635;94.50026;81.17198;84.95302
26.33396;94.19187;99.12032;66.77042;38.92036;14.01479;94.23323;79.18896;82.61739
17.38594;94.23693;99.11771;65.28979;32.73479;24.78042;94.25906;71.44302;86.11115
22.36307;94.13771;99.11156;68.88;35.43964;18.8726;94.49162;81.20302;84.7475
19.60276;94.53896;99.10729;66.35292;33.54073;18.85114;94.53552;67.06844;84.31115
17.72839;94.52005;99.10625;64.9375;32.29839;23.16885;94.56469;67.40406;84.43604
25.16474;94.20786;99.09948;65.73438;38.89938;10.77719;94.21287;78.69427;82.21792
18.38932;94.50724;99.09927;65.91438;32.27948;21.81021;94.63869;68.27979;85.68156
25.92594;94.2025;99.09646;66.23167;38.85307;11.4051;94.22485;78.78979;82.3025
18.14359;94.50526;99.09604;65.78917;32.22271;20.67917;94.72912;67.79969;85.21333
18.03271;94.52969;99.09125;65.25645;32.37406;24.26;94.58297;68.04198;85.21396
26.4412;94.20344;99.08614;65.98708;39.01995;13.32302;94.24084;79.17583;82.70094
