K5PS14_1.PV;K5P10.PV
4.103794;4.216437
4.103791;4.159547
4.103787;4.217104
4.103787;4.212807
4.103772;4.210766
4.103763;4.222485
4.103763;4.194193
4.103759;4.20187
4.103753;4.218438
4.10375;4.215948
4.103737;4.215734
4.103737;4.206755
4.103731;4.208635
4.103731;4.195339
4.103728;4.198146
4.103728;4.173974
4.103719;4.214963
4.103715;4.20125
4.103709;4.18125
4.103706;4.157224
4.103703;4.204599
4.103694;4.203891
4.103691;4.203417
4.103691;4.193099
4.103684;4.224677
4.103681;4.216682
4.103681;4.164823
4.103675;4.206666
4.103669;4.210635
4.103653;4.210281
4.10365;4.210135
4.103647;4.219469
4.103647;4.199912
4.103647;4.20137
4.103644;4.169953
4.103638;4.197396
4.103628;4.222469
4.103625;4.208838
4.103625;4.165511
4.103622;4.187448
4.103622;4.194828
4.103612;4.228885
4.103606;4.218448
4.103606;4.152912
4.103603;4.217208
4.103603;4.220167
4.103597;4.207125
4.10359;4.219584
4.10359;4.194307
4.103588;4.207771
4.103588;4.203797
4.103584;4.219787
4.103578;4.177901
4.103566;4.204068
4.103553;4.216886
4.10355;4.207354
4.103547;4.210287
4.103544;4.215698
4.103538;4.203172
4.103538;4.201641
4.103531;4.211615
4.103528;4.168286
4.103525;4.190089
4.1035;4.21213
4.1035;4.205469
4.103494;4.20613
4.103491;4.215537
4.103484;4.204906
4.103478;4.238609
4.103475;4.171688
4.103472;4.213016
4.103469;4.203771
4.103469;4.210281
4.103466;4.220927
4.103466;4.175255
4.103463;4.199016
4.103463;4.199636
4.103459;4.174208
4.103453;4.184729
4.10345;4.202537
4.10345;4.220172
4.103447;4.216026
4.103437;4.203948
4.103435;4.205667
4.103435;4.20037
4.103431;4.209823
4.103428;4.167614
4.103428;4.202485
4.103425;4.211734
4.103425;4.204604
4.103422;4.208276
4.103409;4.205172
4.103403;4.207354
4.103403;4.206365
4.103397;4.217557
4.103394;4.21162
4.103387;4.201844
4.103387;4.202615
4.103381;4.202505
4.103378;4.210141
4.103378;4.171099
4.103353;4.18701
4.10335;4.199766
4.10335;4.176469
4.103347;4.15312
4.103344;4.202932
4.103341;4.195292
4.103334;4.208526
4.103331;4.225307
4.103331;4.199026
4.103328;4.212104
4.103328;4.202662
4.103325;4.208547
4.103319;4.196813
4.103315;4.20399
4.103312;4.203677
4.103312;4.199041
4.103309;4.203583
4.103303;4.180589
4.103297;4.199906
4.103297;4.160823
4.103284;4.21475
4.103278;4.204964
4.103278;4.204172
4.103262;4.21038
4.10326;4.197302
4.10324;4.199057
4.103238;4.207875
4.103228;4.219427
4.103225;4.210474
4.103225;4.200505
4.103225;4.19839
4.103222;4.201469
4.103219;4.20526
4.103216;4.210625
4.103203;4.228427
4.103203;4.204235
4.103188;4.213797
4.103188;4.196698
4.103184;4.21476
4.103181;4.19839
4.103178;4.20938
4.103178;4.179235
4.103178;4.202938
4.103175;4.196318
4.103175;4.209188
4.103172;4.227599
4.103168;4.209339
4.103156;4.208286
4.10315;4.154677
4.103147;4.172734
4.103141;4.203651
4.103134;4.218719
4.103134;4.214469
4.103128;4.17162
4.103125;4.211661
4.103116;4.209057
4.103112;4.160359
4.1031;4.201401
4.103094;4.232781
4.103094;4.220156
4.103094;4.203396
4.103087;4.176021
4.103081;4.196266
4.103081;4.203016
4.103078;4.199615
4.103075;4.205151
4.103075;4.201057
4.103072;4.200354
4.103065;4.201625
4.103053;4.214896
4.103053;4.204651
4.103044;4.222104
4.103041;4.205625
4.103041;4.157406
4.103037;4.202886
4.103034;4.168281
4.103034;4.199
4.103034;4.165193
4.103025;4.169656
4.103022;4.184312
4.103022;4.204688
4.103013;4.225797
4.103006;4.165609
4.103;4.205515
4.103;4.204318
4.102991;4.200943
4.102975;4.206068
4.102972;4.227938
4.102972;4.169088
4.102969;4.205219
4.102962;4.156229
4.10296;4.213844
4.10296;4.197771
4.102956;4.209219
4.102956;4.210146
4.10295;4.199531
4.102947;4.210938
4.102944;4.163838
4.102941;4.201021
4.102938;4.222734
4.102938;4.190516
4.102934;4.197625
4.102934;4.219177
4.102931;4.234589
4.102925;4.220021
4.102925;4.208724
4.10291;4.217198
4.102906;4.177182
4.102903;4.150198
4.102903;4.192854
4.1029;4.196094
4.102894;4.167599
4.102894;4.168963
4.102894;4.219167
4.10289;4.154698
4.10289;4.199432
4.102888;4.206229
4.102878;4.205948
4.102878;4.153917
4.102875;4.162953
4.102875;4.157063
4.102872;4.211422
4.102866;4.203547
4.102859;4.166937
4.102859;4.20114
4.102853;4.240495
4.102847;4.207057
4.102844;4.197583
4.102844;4.188547
4.102834;4.19488
4.102831;4.219927
4.102822;4.172442
4.102819;4.158245
4.102818;4.218089
4.102818;4.171109
4.102809;4.212427
4.102806;4.20199
4.102806;4.209443
4.102803;4.20576
4.102803;4.210114
4.1028;4.192354
4.1028;4.209604
4.102794;4.208416
4.102791;4.202328
4.102785;4.210287
4.102785;4.202364
4.102781;4.201865
4.102775;4.215464
4.102769;4.211474
4.102766;4.214984
4.102762;4.170583
4.102756;4.168526
4.102756;4.198917
4.10275;4.212172
4.102747;4.212078
4.102747;4.211511
4.102741;4.199328
4.102737;4.224724
4.102737;4.177854
4.102737;4.147599
4.102731;4.198526
4.102725;4.176021
4.102725;4.164312
4.102725;4.203609
4.102725;4.209547
4.102719;4.20588
4.102715;4.195219
4.102709;4.181297
4.102697;4.20325
4.102691;4.186953
4.102691;4.205937
4.102684;4.199162
4.102675;4.156886
4.102669;4.170505
4.102659;4.206318
4.102653;4.170557
4.10265;4.177672
4.10265;4.174469
4.102647;4.215026
4.102647;4.208562
4.102643;4.223578
4.102643;4.204901
4.102628;4.205568
4.102628;4.19401
4.102619;4.194714
4.102612;4.203719
4.102609;4.209765
4.102609;4.212641
4.102609;4.17263
4.1026;4.220943
4.102588;4.179474
4.102588;4.159989
4.102584;4.211229
4.102575;4.203943
4.102575;4.211812
4.102572;4.203537
4.102572;4.198458
4.102569;4.201844
4.102569;4.218073
4.102562;4.212511
4.102562;4.164635
4.102553;4.213646
4.10255;4.22151
4.10255;4.222464
4.10255;4.222312
4.10255;4.159328
4.102547;4.201656
4.102547;4.16262
4.102544;4.197287
4.10254;4.163531
4.102538;4.22051
4.102538;4.214458
4.102534;4.211141
4.102534;4.202781
4.102522;4.204052
4.102519;4.202568
4.102516;4.173422
4.102506;4.165745
4.102503;4.179885
4.102503;4.196266
4.1025;4.214349
4.10249;4.198229
4.10249;4.176432
4.102484;4.167646
4.102481;4.207135
4.102478;4.220026
4.102478;4.16513
4.102478;4.209
4.102472;4.205526
4.102463;4.198235
4.102462;4.218521
4.102462;4.213912
4.102462;4.207146
4.102462;4.161318
4.102459;4.202031
4.102456;4.155974
4.102453;4.200937
4.102447;4.166739
4.102447;4.235328
4.102437;4.211797
4.102437;4.210984
4.102428;4.213948
4.102422;4.198625
4.102422;4.161427
4.102419;4.197542
4.102416;4.220948
4.102409;4.211943
4.102409;4.203464
4.102407;4.212557
4.1024;4.205745
4.1024;4.227099
4.102397;4.174182
4.102394;4.208182
4.102381;4.22474
4.102381;4.211969
4.102381;4.189364
4.102378;4.203573
4.102375;4.208464
4.102369;4.212557
4.102365;4.213849
4.102365;4.195719
4.102359;4.198734
4.102356;4.212906
4.102356;4.203359
4.10235;4.216521
4.102347;4.204125
4.102341;4.220344
4.102337;4.201797
4.102334;4.213771
4.102331;4.197552
4.102325;4.159901
4.102322;4.208161
4.102322;4.202151
4.102319;4.203115
4.102315;4.208719
4.102309;4.147146
4.102303;4.224037
4.102297;4.174714
4.102294;4.195969
4.102291;4.206729
4.102278;4.177021
4.102275;4.155453
4.102275;4.205791
4.102272;4.212969
4.102272;4.164745
4.102269;4.193344
4.102266;4.173985
4.10226;4.202036
4.102253;4.215635
4.102244;4.205609
4.102244;4.201609
4.102241;4.172375
4.102241;4.220459
4.102238;4.20401
4.102234;4.160411
4.102232;4.170011
4.102231;4.158906
4.102231;4.209104
4.102231;4.206724
4.102225;4.215537
4.102219;4.181541
4.102212;4.215495
4.102212;4.196026
4.102212;4.160161
4.10221;4.19976
4.102206;4.211156
4.102203;4.20988
4.102203;4.207594
4.102197;4.215495
4.102194;4.223708
4.102188;4.203068
4.102181;4.191391
4.102178;4.200797
4.102172;4.218125
4.102172;4.205245
4.102166;4.206031
4.102166;4.173177
4.10216;4.208745
4.102156;4.215703
4.102156;4.171255
4.102153;4.20701
4.102144;4.203979
4.102138;4.2105
4.102138;4.212125
4.102134;4.20786
4.102134;4.199578
4.102122;4.157682
4.102116;4.171672
4.102112;4.221229
4.102109;4.206401
4.102106;4.207516
4.102103;4.204141
4.102103;4.214969
4.10209;4.200885
4.102087;4.188292
4.102081;4.22288
4.102072;4.223318
4.102069;4.214448
4.102066;4.229823
4.102059;4.177661
4.102056;4.19849
4.102053;4.205709
4.102053;4.208188
4.10205;4.232156
4.102037;4.204062
4.102035;4.210328
4.102022;4.232135
4.102013;4.192062
4.102;4.190651
4.102;4.206058
4.102;4.195781
4.102;4.161448
4.101994;4.230474
4.101991;4.159594
4.101985;4.216604
4.101985;4.211719
4.101975;4.2245
4.101975;4.204125
4.101972;4.208526
4.101972;4.210214
4.101963;4.209406
4.101963;4.201318
4.101959;4.198609
4.101956;4.170385
4.101956;4.208838
4.101947;4.186474
4.101943;4.197609
4.101941;4.164849
4.101934;4.173286
4.101934;4.225985
4.101919;4.166302
4.101919;4.155432
4.101919;4.209932
4.101912;4.215938
4.101912;4.164521
4.101909;4.169063
4.101906;4.215047
4.101903;4.210469
4.101903;4.197708
4.1019;4.200474
4.101897;4.197937
4.101897;4.205463
4.101894;4.218156
4.101894;4.202229
4.101894;4.197339
4.101891;4.225031
4.101891;4.209203
4.101884;4.200365
4.101881;4.205875
4.101878;4.212016
4.101878;4.224599
4.101875;4.215724
4.101875;4.200969
4.101872;4.206912
4.101869;4.163005
4.101866;4.207818
4.101866;4.21026
4.101856;4.169948
4.101847;4.166901
4.101844;4.211677
4.101844;4.210287
4.101838;4.187135
4.101828;4.193917
4.101822;4.216089
4.101812;4.15349
4.10181;4.221646
4.101806;4.164203
4.101803;4.202594
4.101803;4.197969
4.101803;4.207724
4.1018;4.204448
4.101797;4.197339
4.101794;4.211198
4.10179;4.151005
4.101784;4.208594
4.101784;4.196963
4.101775;4.207922
4.101772;4.203042
4.101769;4.197521
4.101768;4.180651
4.101768;4.160484
4.101756;4.165636
4.101753;4.210412
4.101753;4.209792
4.101741;4.212057
4.101734;4.21561
4.101734;4.212344
4.101728;4.172912
4.101728;4.174484
4.101728;4.201573
4.101728;4.169641
4.101725;4.211385
4.101725;4.198193
4.101725;4.200537
4.101722;4.171354
4.101722;4.171068
4.101719;4.207208
4.101719;4.197542
4.101716;4.210703
4.101703;4.218609
4.101703;4.205146
4.1017;4.207719
4.101697;4.205146
4.101681;4.206708
4.101675;4.198442
4.101669;4.204922
4.101669;4.19738
4.101665;4.216469
4.101663;4.206052
4.101656;4.179739
4.101647;4.194942
4.101644;4.213323
4.101641;4.203818
4.101641;4.173281
4.101637;4.213146
4.101637;4.212698
4.101635;4.220115
4.101631;4.17225
4.101628;4.200896
4.101622;4.203141
4.101619;4.185542
4.101619;4.19587
4.101609;4.179875
4.101597;4.22362
4.101597;4.204515
4.101594;4.204292
4.101593;4.205016
4.101591;4.208422
4.101581;4.159198
4.101575;4.218312
4.101569;4.211214
4.101565;4.181865
4.101556;4.167964
4.101556;4.198297
4.101547;4.212094
4.101541;4.165349
4.101537;4.17026
4.101528;4.221719
4.101525;4.211125
4.101522;4.204427
4.101519;4.197526
4.101512;4.221135
4.101509;4.211328
4.101497;4.164958
4.101494;4.201401
4.101488;4.164474
4.101484;4.220703
4.101484;4.191989
4.101484;4.199183
4.101472;4.175594
4.101462;4.200427
4.101462;4.201573
4.10146;4.19962
4.101447;4.217229
4.101444;4.206365
4.10144;4.217427
4.10144;4.195047
4.10144;4.198974
4.101434;4.173839
4.101431;4.216677
4.101428;4.211677
4.101425;4.197161
4.101422;4.194396
4.101419;4.205578
4.101412;4.166078
4.101409;4.220188
4.101406;4.197297
4.101394;4.204141
4.10139;4.213927
4.101384;4.204656
4.101381;4.197318
4.101381;4.202833
4.101381;4.202198
4.101378;4.210802
4.101375;4.218292
4.101375;4.182745
4.101362;4.220896
4.101362;4.199057
4.101359;4.21664
4.101356;4.207161
4.101353;4.200208
4.10135;4.195333
4.101347;4.165141
4.101344;4.161937
4.101341;4.202047
4.101325;4.223026
4.101319;4.162776
4.101319;4.211578
4.101319;4.195193
4.101315;4.206245
4.101313;4.19113
4.101306;4.236448
4.101303;4.204041
4.101275;4.211521
4.101272;4.223698
4.101269;4.224057
4.101269;4.21212
4.101263;4.199333
4.101259;4.15463
4.101256;4.164474
4.101256;4.16989
4.101253;4.20189
4.10125;4.159089
4.101243;4.167213
4.101234;4.21349
4.101225;4.226646
4.101222;4.202995
4.101222;4.174422
4.101215;4.201245
4.1012;4.201745
4.101197;4.208979
4.101194;4.220839
4.101191;4.171625
4.101187;4.200599
4.101184;4.224807
4.101184;4.163396
4.101178;4.197771
4.101172;4.194625
4.101169;4.163823
4.101166;4.17088
4.101156;4.203562
4.101153;4.164437
4.101153;4.16112
4.10115;4.191141
4.101144;4.20062
4.101128;4.195209
4.101125;4.222594
4.101125;4.206594
4.101119;4.218505
4.101119;4.21088
4.101119;4.200693
4.101119;4.20313
4.101116;4.205297
4.101116;4.205323
4.101112;4.201021
4.101112;4.20012
4.10111;4.159646
4.101106;4.172458
4.101106;4.161375
4.1011;4.167359
4.101088;4.196656
4.101081;4.215312
4.101081;4.189948
4.101075;4.214334
4.101072;4.21412
4.101072;4.193448
4.101068;4.172667
4.101068;4.211557
4.101062;4.224839
4.101062;4.208547
4.101062;4.153078
4.101059;4.20725
4.101056;4.151964
4.101053;4.203995
4.10105;4.202615
4.10105;4.199714
4.101047;4.178703
4.101047;4.188724
4.101044;4.207771
4.101034;4.166078
4.101031;4.164688
4.101025;4.231047
4.101013;4.207729
4.101012;4.160354
4.101;4.213583
4.100997;4.194672
4.10099;4.196412
4.100978;4.199073
4.100972;4.219557
4.100969;4.233552
4.100956;4.22624
4.100956;4.149151
4.10095;4.156953
4.100944;4.172948
4.100944;4.207714
4.100941;4.201568
4.100925;4.206375
4.100922;4.202724
4.100915;4.220401
4.100897;4.198823
4.100897;4.165609
4.100869;4.211333
4.100869;4.198761
4.100859;4.221917
4.100856;4.174578
4.100856;4.22176
4.100853;4.216833
4.100853;4.195385
4.10085;4.20436
4.10085;4.20289
4.100847;4.16551
4.100841;4.212338
4.100834;4.170713
4.100828;4.200614
4.100828;4.216281
4.100828;4.199323
4.100825;4.174411
4.100825;4.200208
4.100812;4.195042
4.10081;4.199245
4.100806;4.196854
4.100803;4.219615
4.100803;4.17101
4.100803;4.215984
4.100794;4.208026
4.100791;4.204672
4.100788;4.203813
4.100778;4.195359
4.100775;4.205724
4.100766;4.21424
4.10075;4.207672
4.100744;4.195932
4.100738;4.184453
4.100738;4.204026
4.100722;4.200589
4.100712;4.208057
4.1007;4.213021
4.100694;4.191099
4.100688;4.193521
4.100684;4.213406
4.100678;4.152885
4.100675;4.20786
4.100666;4.204891
4.100659;4.213568
4.100656;4.214036
4.10065;4.198099
4.100647;4.206771
4.100635;4.216604
4.100631;4.212307
4.100625;4.161099
4.100622;4.215917
4.100619;4.162213
4.100616;4.210412
4.100616;4.194224
4.100613;4.214797
4.100609;4.206234
4.1006;4.161687
4.100597;4.191636
4.100597;4.194927
4.100594;4.207833
4.100594;4.209234
4.100581;4.212724
4.100575;4.159584
4.100575;4.209021
4.100572;4.192875
4.100569;4.205099
4.100559;4.205255
4.100556;4.19774
4.100537;4.198208
4.100537;4.201662
4.100531;4.202646
4.100531;4.208974
4.100525;4.168177
4.100522;4.20387
4.100519;4.20276
4.100515;4.21363
4.100515;4.197239
4.100513;4.212625
4.100506;4.220787
4.100493;4.197021
4.100491;4.16526
4.100491;4.163156
4.100487;4.205313
4.100484;4.216859
4.100484;4.204688
4.100481;4.209182
4.100478;4.203479
4.100475;4.166724
4.10046;4.17538
4.100459;4.216656
4.10045;4.196318
4.100447;4.214349
4.100441;4.199729
4.100428;4.174984
4.100428;4.208797
4.100425;4.202526
4.100422;4.219307
4.100422;4.19812
4.100419;4.200682
4.100416;4.19762
4.100406;4.195995
4.100406;4.162302
4.1004;4.213849
4.100397;4.156911
4.100372;4.156495
4.100372;4.19575
4.100368;4.158599
4.100362;4.201271
4.100359;4.203214
4.10035;4.214323
4.100347;4.214797
4.100344;4.201547
4.100344;4.224787
4.10034;4.173932
4.100338;4.21263
4.100328;4.216959
4.100328;4.197433
4.100325;4.199625
4.100316;4.186396
4.100312;4.203084
4.100309;4.162036
4.100291;4.19926
4.100285;4.168922
4.100281;4.208938
4.100278;4.192943
4.100278;4.194464
4.100269;4.1685
4.100259;4.140641
4.100256;4.217245
4.100253;4.210234
4.100253;4.196849
4.100253;4.163911
4.10025;4.198781
4.10025;4.226021
4.100247;4.167193
4.100244;4.200151
4.100228;4.20976
4.100228;4.195828
4.100228;4.196291
4.100228;4.204958
4.100222;4.196865
4.100219;4.213229
4.100209;4.213766
4.100209;4.229886
4.100203;4.221786
4.100197;4.20276
4.100197;4.228823
4.100194;4.206547
4.100191;4.218047
4.100184;4.186766
4.100184;4.221031
4.100181;4.20537
4.100178;4.161078
4.100169;4.210422
4.100169;4.202625
4.100165;4.196291
4.100163;4.200042
4.100159;4.201422
4.100156;4.157719
4.100153;4.210312
4.100137;4.174646
4.100137;4.207313
4.100137;4.162557
4.100134;4.200037
4.100131;4.196495
4.100128;4.193729
4.100128;4.17212
4.100125;4.205417
4.100122;4.195359
4.100122;4.176734
4.100122;4.199349
4.100122;4.190016
4.10011;4.186276
4.100094;4.231052
4.100094;4.161708
4.100091;4.188703
4.100081;4.203401
4.100072;4.206776
4.100072;4.206135
4.100066;4.210109
4.10006;4.188838
4.100056;4.216375
4.100053;4.214391
4.100053;4.202203
4.100053;4.196959
4.100053;4.228547
4.100053;4.205709
4.100053;4.164453
4.100044;4.205791
4.10004;4.195474
4.100022;4.207042
4.100022;4.196203
4.100019;4.204073
4.100016;4.205932
4.100016;4.161193
4.100012;4.203406
4.100009;4.213536
4.1;4.223907
4.099994;4.210104
4.09999;4.208182
4.099978;4.208448
4.099978;4.164469
4.099975;4.182901
4.099975;4.160964
4.099975;4.224729
4.099969;4.207917
4.099969;4.204422
4.099966;4.20512
4.099962;4.179594
4.099959;4.203333
4.099947;4.20388
4.099947;4.210724
4.099944;4.196859
4.099941;4.19988
4.099937;4.208646
4.099934;4.177542
4.099934;4.176688
4.099931;4.203364
4.099928;4.174865
4.099922;4.201151
4.099922;4.196568
4.099916;4.204656
4.099913;4.205859
4.099909;4.169099
4.099897;4.199135
4.099897;4.202505
4.099894;4.203557
4.099887;4.212698
4.099878;4.215724
4.099869;4.178432
4.099856;4.202312
4.09985;4.218682
4.09985;4.210729
4.099841;4.206417
4.099837;4.206141
4.099825;4.194203
4.099819;4.198771
4.099806;4.219177
4.099803;4.213875
4.099803;4.196323
4.099803;4.199609
4.0998;4.199354
4.099797;4.177823
4.099794;4.160104
4.099791;4.203109
4.099791;4.1975
4.099791;4.226766
4.099787;4.203953
4.099781;4.196141
4.099781;4.221531
4.099778;4.180687
4.099772;4.16501
4.099769;4.200354
4.099769;4.197062
4.099766;4.171557
4.09975;4.205948
4.099747;4.197005
4.099747;4.19963
4.099744;4.203239
4.099741;4.169209
4.099738;4.192708
4.099731;4.210583
4.099728;4.200151
4.099728;4.146302
4.099722;4.214984
4.099716;4.165677
4.099712;4.207026
4.099697;4.202583
4.09969;4.165187
4.099688;4.192266
4.099684;4.200703
4.099684;4.152896
4.099681;4.185922
4.099681;4.192891
4.099681;4.196255
4.099672;4.17388
4.099666;4.209906
4.099666;4.208932
4.099656;4.171224
4.099656;4.172812
4.09965;4.206719
4.099634;4.208406
4.099628;4.19762
4.099628;4.158698
4.099625;4.146156
4.099616;4.206604
4.099606;4.200208
4.099606;4.200891
4.099603;4.210214
4.099594;4.172208
4.099587;4.204984
4.099578;4.203021
4.099563;4.215312
4.099563;4.191099
4.099559;4.195229
4.099559;4.191463
4.099556;4.201088
4.099541;4.200469
4.099537;4.212234
4.099537;4.165245
4.099531;4.195182
4.099531;4.205563
4.099531;4.169859
4.099525;4.199646
4.099522;4.215797
4.099522;4.171875
4.099522;4.202573
4.099522;4.152323
4.099519;4.211453
4.099515;4.163307
4.099513;4.214839
4.099509;4.209401
4.099506;4.196255
4.099481;4.198062
4.099478;4.167386
4.099478;4.160401
4.099472;4.175266
4.099465;4.198037
4.099463;4.156828
4.099459;4.211041
4.099453;4.161844
4.099447;4.198094
4.099444;4.170203
4.099441;4.18675
4.099431;4.163729
4.099428;4.204916
4.099425;4.209677
4.099422;4.202213
4.099422;4.205427
4.099422;4.21587
4.099419;4.196656
4.099416;4.201021
4.099412;4.156932
4.0994;4.192333
4.099397;4.191698
4.099394;4.221906
4.099391;4.177708
4.099387;4.210896
4.099384;4.207167
4.099381;4.167625
4.099378;4.219734
4.099372;4.176984
4.09936;4.209125
4.099356;4.163391
4.099356;4.173516
4.09935;4.189589
4.099344;4.161932
4.099344;4.210646
4.099338;4.216557
4.099338;4.204266
4.099338;4.210672
4.099334;4.208755
4.099331;4.189333
4.099316;4.195188
4.099297;4.223552
4.099297;4.202099
4.099297;4.155719
4.099281;4.20488
4.099278;4.203011
4.099278;4.168948
4.099275;4.207812
4.099262;4.218791
4.099262;4.208099
4.099259;4.178281
4.09925;4.225146
4.09925;4.155516
4.099247;4.214766
4.099244;4.193985
4.099241;4.220953
4.099228;4.17238
4.099219;4.167807
4.099213;4.204109
4.099203;4.218609
4.0992;4.220328
4.099181;4.204625
4.099175;4.207698
4.099172;4.169146
4.099165;4.209005
4.099163;4.207042
4.099156;4.183281
4.099153;4.189136
4.099147;4.215161
4.099147;4.164052
4.099141;4.198578
4.099141;4.2
4.099131;4.170135
4.099128;4.218411
4.099122;4.199729
4.099122;4.164239
4.099122;4.15239
4.099119;4.197563
4.099103;4.215219
4.099091;4.170667
4.099091;4.210542
4.099084;4.207192
4.099084;4.172307
4.099078;4.204026
4.099078;4.20024
4.099075;4.203729
4.099072;4.204114
4.099069;4.199281
4.099069;4.206234
4.099066;4.171792
4.099066;4.170198
4.099062;4.157516
4.099056;4.200651
4.099056;4.206344
4.099053;4.213646
4.099053;4.215151
4.099053;4.20888
4.099053;4.186625
4.09905;4.232677
4.099044;4.160818
4.099038;4.170073
4.099038;4.202911
4.099034;4.200365
4.099022;4.201109
4.099019;4.19826
4.09901;4.174406
4.09901;4.197417
4.099006;4.232099
4.099003;4.177057
4.099003;4.194156
4.099;4.197068
4.099;4.16913
4.098988;4.193818
4.098981;4.202865
4.098978;4.21986
4.098975;4.19887
4.098972;4.169635
4.098962;4.216385
4.098962;4.206161
4.098956;4.167208
4.098953;4.167776
4.098953;4.160375
4.09895;4.207042
4.098947;4.209474
4.09894;4.198901
4.098938;4.161328
4.098931;4.189193
4.098909;4.190364
4.098906;4.161458
4.0989;4.22051
4.0989;4.198312
4.098894;4.217406
4.098891;4.200338
4.098887;4.163136
4.098885;4.176489
4.098884;4.21136
4.098872;4.158823
4.098872;4.20724
4.098859;4.20938
4.098859;4.187177
4.098859;4.209786
4.098859;4.192521
4.098847;4.199604
4.098844;4.229859
4.098841;4.203813
4.098837;4.195458
4.098831;4.220401
4.098831;4.199906
4.098831;4.165463
4.098825;4.205458
4.098822;4.215156
4.098822;4.195167
4.098819;4.170823
4.098815;4.150802
4.098809;4.230114
4.098806;4.212026
4.098806;4.205302
4.098803;4.196364
4.0988;4.207979
4.0988;4.168344
4.098787;4.150094
4.098778;4.202349
4.098775;4.196719
4.098772;4.156323
4.098769;4.194255
4.098769;4.210239
4.098763;4.195922
4.098759;4.198417
4.098753;4.174693
4.098753;4.19475
4.098741;4.17514
4.098734;4.21513
4.098734;4.174875
4.098734;4.165047
4.098734;4.156932
4.098731;4.153411
4.098731;4.206526
4.098731;4.162333
4.098728;4.20263
4.098725;4.206313
4.098722;4.195604
4.098722;4.201213
4.098716;4.166531
4.098706;4.202146
4.0987;4.202656
4.0987;4.206318
4.098697;4.196922
4.098694;4.201042
4.098694;4.171328
4.098691;4.173245
4.098688;4.160755
4.098681;4.197391
4.098681;4.191391
4.098678;4.197464
4.098666;4.160844
4.098662;4.217469
4.098662;4.169521
4.098662;4.197073
4.09866;4.156437
4.098656;4.164401
4.098653;4.166234
4.098653;4.200292
4.098653;4.160781
4.09865;4.156651
4.09865;4.148495
4.09865;4.206896
4.098644;4.192906
4.09864;4.206219
4.098634;4.162859
4.098631;4.192281
4.098631;4.197865
4.098612;4.201198
4.098609;4.223688
4.098609;4.202088
4.098609;4.168901
4.098606;4.196229
4.0986;4.207693
4.0986;4.205235
4.0986;4.154037
4.098597;4.192974
4.098597;4.206979
4.098594;4.204224
4.098591;4.19813
4.09859;4.216344
4.098584;4.207708
4.098584;4.161963
4.098572;4.191615
4.098568;4.219333
4.098562;4.198245
4.098559;4.197724
4.098559;4.160125
4.09855;4.195735
4.09855;4.206141
4.098544;4.200938
4.098541;4.197005
4.098537;4.20951
4.098537;4.204979
4.098537;4.158312
4.098531;4.205677
4.098528;4.166458
4.098528;4.20076
4.098528;4.15699
4.098528;4.155313
4.098522;4.166948
4.098503;4.202662
4.098503;4.166265
4.098503;4.144625
4.098494;4.157537
4.098491;4.208854
4.098485;4.217677
4.098475;4.208943
4.098472;4.201703
4.098459;4.145401
4.098456;4.19538
4.09845;4.204839
4.098447;4.16188
4.098444;4.165526
4.098441;4.199896
4.098437;4.208505
4.098437;4.204542
4.098431;4.205745
4.098419;4.212484
4.098419;4.16625
4.098415;4.19386
4.098413;4.198062
4.098413;4.201568
4.0984;4.221469
4.098397;4.219594
4.098397;4.202516
4.098387;4.209349
4.098381;4.210719
4.098378;4.137682
4.098372;4.166864
4.098369;4.196959
4.098362;4.151781
4.098347;4.200651
4.098347;4.210437
4.098344;4.1955
4.098344;4.160365
4.098341;4.19362
4.098338;4.197828
4.098328;4.218438
4.098325;4.181516
4.098325;4.201354
4.098319;4.202432
4.098316;4.205839
4.098316;4.205162
4.098316;4.20888
4.098312;4.199807
4.098294;4.205323
4.098294;4.192495
4.098294;4.191974
4.098288;4.206531
4.098284;4.18275
4.098281;4.162797
4.098278;4.165104
4.098275;4.197234
4.098269;4.212422
4.098266;4.190531
4.098262;4.170891
4.098259;4.167057
4.098259;4.170198
4.098253;4.197859
4.09825;4.162182
4.098231;4.194828
4.098225;4.144448
4.098209;4.196677
4.0982;4.164927
4.0982;4.201953
4.098197;4.167464
4.098197;4.204166
4.098194;4.166739
4.098191;4.205302
4.098187;4.202417
4.098181;4.194938
4.098172;4.203401
4.098169;4.202818
4.098169;4.194182
4.098163;4.193474
4.098159;4.181094
4.098159;4.195344
4.098153;4.203906
4.09815;4.176479
4.098147;4.196719
4.098125;4.170302
4.098122;4.191297
4.098115;4.216349
4.098109;4.175104
4.098103;4.208255
4.098103;4.193724
4.098103;4.206958
4.0981;4.151719
4.0981;4.15038
4.098094;4.152734
4.098087;4.205964
4.098081;4.198287
4.098081;4.154354
4.098078;4.198875
4.098075;4.198453
4.098069;4.162453
4.098065;4.201922
4.098065;4.16713
4.098065;4.217287
4.098063;4.218922
4.098063;4.159146
4.098063;4.164583
4.098059;4.163188
4.098059;4.205563
4.098041;4.196677
4.098037;4.224859
4.098028;4.218135
4.098028;4.200969
4.098025;4.203859
4.098012;4.167104
4.098012;4.169021
4.098;4.194172
4.097997;4.16312
4.097988;4.207386
4.097975;4.186073
4.097969;4.187625
4.097966;4.22112
4.097966;4.208651
4.097966;4.200109
4.097962;4.192594
4.09796;4.197693
