K5PS14_1.PV;K5PS14_2.PV;K5P10.PV;K5F5.PV
4.174819;4.280325;4.292344;35.2581
4.173638;4.2771;4.292313;35.1914
4.1769;4.283456;4.292313;34.71821
4.172944;4.278919;4.292313;35.372
4.17705;4.284019;4.292313;35.03375
4.159969;4.272469;4.292313;36.99197
4.146169;4.26105;4.292313;38.33422
4.172831;4.275281;4.292281;34.92999
4.175063;4.2789;4.292281;35.36068
4.178325;4.285181;4.292281;34.82425
4.159725;4.271869;4.292281;37.01022
4.150819;4.266806;4.292281;38.08666
4.164356;4.267444;4.29225;36.09767
4.168725;4.27185;4.29225;36.30564
4.166512;4.271119;4.29225;36.39746
4.170487;4.277062;4.29225;34.90958
4.17;4.274269;4.292219;35.27047
4.176;4.279031;4.292219;35.05595
4.172681;4.278281;4.292219;35.42953
4.146544;4.260675;4.292219;38.55786
4.168313;4.271531;4.292188;36.14217
4.171406;4.276875;4.292188;35.45432
4.177537;4.284919;4.292188;34.8451
4.174763;4.278075;4.292156;34.89008
4.17105;4.275581;4.292156;35.1632
4.172513;4.278525;4.292156;35.29473
4.158937;4.26675;4.292156;36.74257
4.175775;4.280081;4.292125;34.88767
4.174331;4.283231;4.292125;35.30033
4.145288;4.260112;4.292125;38.38693
4.170638;4.291388;4.292094;35.62689
4.17465;4.277663;4.292094;35.12745
4.178662;4.282613;4.292094;34.77282
4.16655;4.274231;4.292094;35.86712
4.176056;4.271306;4.292063;35.5015
4.177537;4.300781;4.292031;33.98806
4.171388;4.273706;4.292031;35.47712
4.17105;4.275319;4.292031;35.24857
4.171894;4.278788;4.292031;35.45103
4.174088;4.279894;4.292031;35.02399
4.168144;4.272712;4.292;35.73647
4.152112;4.267819;4.292;37.5604
4.1421;4.257881;4.292;38.972
4.162669;4.2855;4.292;36.05695
4.170806;4.278563;4.291969;35.68794
4.159856;4.266938;4.291938;36.6873
4.175606;4.278544;4.291906;34.94244
4.160269;4.262868;4.291875;36.14699
4.173544;4.276256;4.291875;35.23723
4.168519;4.2759;4.291875;35.06778
4.164731;4.285706;4.291875;35.96804
4.182169;4.285725;4.291844;34.32307
4.167431;4.270969;4.291844;36.11276
4.170338;4.274569;4.291844;35.33373
4.17675;4.282575;4.291844;34.5388
4.1715;4.275938;4.291812;35.70541
4.172156;4.275656;4.291812;35.27314
4.175681;4.280869;4.291812;34.65422
4.172456;4.278169;4.291812;35.27481
4.159519;4.281356;4.291812;37.14855
4.15455;4.276837;4.291812;37.55942
4.173581;4.276725;4.291781;35.704
4.173544;4.276688;4.291781;35.20193
4.17255;4.27635;4.291781;35.10696
4.168013;4.274644;4.291781;35.8962
4.169644;4.273594;4.29175;35.77822
4.171406;4.278525;4.29175;35.36378
4.154212;4.276556;4.29175;37.33546
4.155769;4.277231;4.29175;36.98547
4.161768;4.283494;4.29175;36.49766
4.1781;4.2825;4.291719;33.94435
4.175325;4.281244;4.291719;35.01007
4.145775;4.26045;4.291719;38.3532
4.14735;4.2636;4.291719;37.66462
4.155112;4.277025;4.291719;37.01086
4.173056;4.276575;4.291718;35.1641
4.168763;4.272619;4.291687;35.65487
4.170562;4.275544;4.291687;35.46466
4.175775;4.2795;4.291687;35.13966
4.171331;4.275712;4.291687;35.60968
4.175212;4.281244;4.291687;35.0742
4.147087;4.26165;4.291687;38.034
4.14555;4.262006;4.291687;38.46552
4.17015;4.2732;4.291625;35.59621
4.166362;4.271738;4.291625;35.37468
4.171762;4.278788;4.291625;34.98803
4.153687;4.275187;4.291625;37.04336
4.17675;4.298963;4.291594;34.01012
4.17075;4.274588;4.291594;35.48943
4.148156;4.265325;4.291594;38.16078
4.183388;4.286081;4.291563;34.24437
4.174256;4.277306;4.291563;34.90394
4.17435;4.281562;4.291563;34.93413
4.158881;4.27185;4.291563;36.76692
4.176206;4.281038;4.291531;34.47831
4.176431;4.282256;4.291531;34.64058
4.170187;4.274868;4.291531;35.80369
4.173506;4.295119;4.2915;35.03851
4.170206;4.276069;4.2915;35.83415
4.154625;4.276463;4.2915;37.56871
4.154681;4.276575;4.2915;37.54296
4.167581;4.2702;4.291469;36.07913
4.16865;4.271812;4.291469;36.12136
4.173656;4.277775;4.291469;35.38862
4.177912;4.282275;4.291469;35.05574
4.175569;4.282875;4.291469;35.32301
4.167094;4.275544;4.291469;35.57987
4.151194;4.272563;4.291469;37.68817
4.169044;4.273013;4.291438;35.75549
4.176638;4.281131;4.291438;34.90978
4.173469;4.279481;4.291438;34.73348
4.171425;4.27425;4.291407;35.17615
4.173525;4.275356;4.291406;34.79874
4.173638;4.276275;4.291406;35.14563
4.172081;4.285613;4.291406;35.71296
4.153744;4.275469;4.291375;37.57415
4.171144;4.273538;4.291344;35.34647
4.166775;4.271044;4.291344;35.59422
4.176113;4.280531;4.291344;34.87914
4.170844;4.278112;4.291313;35.40796
4.174238;4.283213;4.291313;35.35511
4.145831;4.260694;4.291313;38.29434
4.157662;4.279013;4.291313;36.26345
4.174669;4.277569;4.291312;34.91187
4.174425;4.277794;4.291281;34.70788
4.16235;4.283194;4.291281;36.74867
4.1607;4.281994;4.291281;36.44412
4.169269;4.273781;4.29125;35.1417
4.173543;4.278112;4.29125;35.12685
4.145981;4.261181;4.29125;37.85534
4.175212;4.279969;4.291219;34.5211
4.169588;4.278337;4.291219;35.51051
4.166325;4.269975;4.291188;35.7152
4.152769;4.27425;4.291188;37.00376
4.168556;4.2711;4.291187;36.18682
4.183819;4.287225;4.291187;34.19038
4.170338;4.275619;4.291187;35.4367
4.1775;4.280363;4.291156;34.57984
4.174631;4.288275;4.291156;35.7093
4.160718;4.281994;4.291156;36.09101
4.173206;4.276275;4.291125;35.27087
4.171781;4.278844;4.291125;35.31848
4.172719;4.280231;4.291125;35.03247
4.166812;4.287206;4.291094;35.42623
4.171144;4.275281;4.291094;35.41081
4.16835;4.272638;4.291094;36.16511
4.172587;4.280231;4.291094;35.00363
4.173938;4.281713;4.291094;35.43404
4.156856;4.278694;4.291094;37.57182
4.157212;4.2795;4.291094;37.16654
4.152;4.274531;4.291094;37.74297
4.170581;4.279106;4.291063;35.28576
4.172156;4.277287;4.291062;35.23309
4.175475;4.281188;4.291062;35.01423
4.162013;4.270781;4.291062;36.07229
4.180031;4.283362;4.291031;34.49788
4.181512;4.284919;4.291031;34.01151
4.172119;4.275975;4.291;34.38239
4.160438;4.282988;4.291;35.96564
4.164638;4.268063;4.290969;36.06824
4.168013;4.271287;4.290969;36.23499
4.174613;4.278394;4.290969;35.08583
4.171106;4.274981;4.290969;35.05595
4.173075;4.277456;4.290969;35.00545
4.168293;4.272694;4.290969;35.17568
4.17585;4.281619;4.290969;35.05098
4.161112;4.282463;4.290969;36.09949
4.172569;4.276725;4.290937;35.43793
4.174144;4.279969;4.290937;34.90497
4.168406;4.28175;4.290937;35.94236
4.179731;4.302956;4.290906;33.8545
4.174013;4.279969;4.290906;34.68107
4.163438;4.284244;4.290875;36.71723
4.136981;4.25295;4.290844;39.43105
4.164769;4.267238;4.290812;36.08819
4.176956;4.285425;4.290812;34.6555
4.143919;4.258837;4.290812;38.22055
4.16355;4.284412;4.290812;36.0406
4.168931;4.289719;4.290781;35.58686
4.172981;4.276256;4.290781;34.71964
4.173956;4.277644;4.290781;35.46442
4.168612;4.281338;4.290781;35.95087
4.155525;4.277719;4.290781;37.28868
4.172062;4.275281;4.29075;34.97407
4.1709;4.274381;4.29075;34.99592
4.176619;4.285144;4.29075;34.56448
4.177687;4.281862;4.290719;34.76614
4.174875;4.281638;4.290719;34.86016
4.163456;4.284956;4.290719;35.96908
4.1655;4.269056;4.290688;36.16874
4.168706;4.271456;4.290688;35.30325
4.171519;4.275431;4.290688;35.28202
4.177331;4.281225;4.290688;34.81443
4.170862;4.279687;4.290688;35.18354
4.177369;4.285725;4.290688;35.10055
4.141369;4.257843;4.290688;38.95929
4.1751;4.27965;4.290657;35.02313
4.160888;4.263656;4.290656;36.04826
4.172944;4.277738;4.290656;35.18331
4.169588;4.273406;4.290656;35.35485
4.172194;4.277325;4.290656;35.32137
4.159406;4.265925;4.290656;36.65596
4.170675;4.275881;4.290625;35.32075
4.17315;4.279275;4.290625;35.07633
4.172606;4.281562;4.290625;35.329
4.171969;4.275732;4.290594;34.72044
4.169475;4.273894;4.290594;35.36728
4.174744;4.281731;4.290594;34.94391
4.170338;4.27305;4.290563;35.61342
4.167881;4.271625;4.290563;35.20771
4.149056;4.265587;4.290563;37.52628
4.170956;4.276519;4.290531;35.19864
4.167488;4.273632;4.290531;35.38781
4.175531;4.2795;4.2905;34.84158
4.169119;4.274343;4.2905;36.28118
4.171088;4.276988;4.2905;35.42413
4.172081;4.275844;4.290469;35.40879
4.1679;4.274606;4.290469;35.17176
4.16955;4.290919;4.290406;35.42723
4.178213;4.281862;4.290406;35.34094
4.176619;4.283888;4.290406;34.12822
4.150819;4.266582;4.290406;38.44108
4.173469;4.276706;4.290375;35.59991
4.17825;4.282163;4.290375;34.78141
4.175231;4.280231;4.290375;34.93451
4.175175;4.280175;4.290375;34.87932
4.172437;4.279313;4.290375;35.23413
4.171894;4.279519;4.290375;35.30633
4.148025;4.263469;4.290375;38.08008
4.152806;4.275356;4.290375;37.75684
4.162706;4.2852;4.290344;35.69727
4.174781;4.278375;4.290313;34.90979
4.170187;4.274606;4.290313;35.31993
4.168425;4.271812;4.290313;35.61711
4.164862;4.270631;4.290313;35.80363
4.1787;4.285031;4.290313;33.91824
4.178194;4.282444;4.290312;34.88623
4.17405;4.277812;4.290312;35.18492
4.173488;4.280437;4.290312;34.94935
4.161356;4.269169;4.290312;36.36367
4.168556;4.271475;4.290281;35.39993
4.168369;4.27425;4.290281;35.69828
4.175306;4.282031;4.290281;34.9782
4.17735;4.280606;4.29025;34.53332
4.166925;4.270181;4.29025;35.69482
4.147144;4.261931;4.290219;38.60011
4.168631;4.274419;4.290188;35.93326
4.174106;4.277606;4.290187;35.21558
4.175156;4.281938;4.290187;34.89436
4.171388;4.278563;4.290187;35.38967
4.177875;4.286062;4.290187;34.12521
4.172231;4.276144;4.290156;35.26944
4.155131;4.276425;4.290156;36.97171
4.173731;4.277794;4.290125;35.13906
4.171688;4.278188;4.290125;34.9866
4.175681;4.279275;4.290094;34.88456
4.170019;4.274044;4.290094;35.55164
4.171087;4.274531;4.290094;35.51566
4.173938;4.277175;4.290094;34.98887
4.175775;4.280981;4.290094;35.11939
4.175737;4.28055;4.290094;34.41981
4.158469;4.27965;4.290094;36.78254
4.172981;4.27935;4.290093;34.40523
4.169888;4.279013;4.290093;34.96079
4.170337;4.273969;4.290062;35.39441
4.174069;4.277531;4.290062;34.95143
4.169288;4.274906;4.290062;35.15789
4.159894;4.272206;4.290062;36.98998
4.1676;4.274025;4.290031;35.83698
4.135894;4.252162;4.290031;39.50022
4.165762;4.268363;4.29;35.86638
4.1715;4.279031;4.29;35.33724
4.156312;4.278694;4.29;37.52612
4.161806;4.282819;4.29;36.05189
4.178212;4.30035;4.289969;34.05461
4.172719;4.277963;4.289969;34.68859
4.173431;4.28025;4.289969;34.89784
4.149;4.265962;4.289969;38.17397
4.173225;4.2759;4.289968;34.67899
4.161956;4.265363;4.289968;36.0226
4.169662;4.274719;4.289968;35.41801
4.172306;4.279107;4.289968;35.07422
4.170225;4.279593;4.289968;35.34349
4.160062;4.263225;4.289937;36.05592
4.1718;4.274325;4.289937;35.21682
4.173731;4.275881;4.289937;35.19409
4.175531;4.281338;4.289937;34.64474
4.172213;4.277869;4.289937;35.18622
4.158581;4.271981;4.289937;36.56019
4.146206;4.262963;4.289937;38.20574
4.138875;4.255125;4.289937;39.40041
4.175906;4.2786;4.289907;34.66488
4.168763;4.273407;4.289907;35.18973
4.167094;4.280156;4.289906;35.98423
4.175456;4.278581;4.289875;35.01838
4.175231;4.281206;4.289875;34.51479
4.17225;4.277606;4.289875;35.22512
4.167956;4.274869;4.289875;35.85685
4.173694;4.280513;4.289875;35.01403
4.161057;4.269;4.289875;36.40728
4.15815;4.271062;4.289875;36.74872
4.165313;4.277513;4.289875;36.00264
4.162594;4.266281;4.289844;35.52816
4.172062;4.2765;4.289844;35.35984
4.177406;4.283081;4.289844;34.59687
4.17225;4.278694;4.289844;35.06674
4.147687;4.263187;4.289844;37.83527
4.143956;4.259794;4.289844;38.90475
4.168706;4.272188;4.289813;35.86843
4.145362;4.261894;4.289813;38.54652
4.1514;4.273519;4.289813;37.62328
4.165537;4.268831;4.289782;35.51398
4.1745;4.281094;4.289782;34.86997
4.173637;4.285144;4.289781;35.09432
4.165931;4.26945;4.289781;35.84935
4.173544;4.2795;4.289781;35.4763
4.149;4.264519;4.289781;37.68491
4.175831;4.2795;4.28975;34.75898
4.175925;4.279519;4.28975;34.90937
4.173731;4.277925;4.28975;34.69637
4.179937;4.286138;4.28975;33.93283
4.175494;4.281619;4.28975;34.89306
4.172569;4.2798;4.28975;35.01361
4.173244;4.28055;4.28975;35.06694
4.17315;4.280737;4.28975;35.02087
4.150856;4.268081;4.28975;37.52514
4.155694;4.277625;4.28975;37.25746
4.169344;4.27395;4.289719;35.56252
4.170094;4.275656;4.289719;35.16245
4.1817;4.287881;4.289719;34.02957
4.162875;4.284356;4.289719;36.00363
4.170281;4.27575;4.289688;35.12788
4.1727;4.276575;4.289656;34.61076
4.1718;4.276331;4.289656;35.19965
4.173994;4.280681;4.289656;34.76758
4.158844;4.267181;4.289656;36.52495
4.146637;4.261013;4.289656;38.20269
4.1505;4.266244;4.289656;37.61671
4.174125;4.277981;4.289625;35.16116
4.1655;4.274363;4.289625;35.56395
4.160063;4.269019;4.289625;36.29361
4.162894;4.284206;4.289625;36.09
4.166512;4.269206;4.289594;35.69748
4.170919;4.275319;4.289594;35.39934
4.17165;4.2765;4.289594;35.14608
4.170469;4.275338;4.289594;35.25901
4.170938;4.276125;4.289594;35.36974
4.172081;4.278431;4.289594;34.88601
4.143975;4.242844;4.289563;38.03989
4.171481;4.275825;4.289563;35.01941
4.172025;4.276463;4.289563;35.20519
4.172231;4.275975;4.289562;35.38197
4.172044;4.276913;4.289562;35.34113
4.179769;4.284094;4.289531;34.30421
4.176431;4.279594;4.289531;34.87196
4.168631;4.272525;4.289531;35.56094
4.167694;4.27305;4.289531;35.37735
4.172681;4.2807;4.289531;35.05719
4.156406;4.268794;4.289531;36.95538
4.148663;4.262962;4.289531;38.55259
4.141219;4.257375;4.289531;38.9774
4.161375;4.2834;4.289531;36.37225
4.174613;4.277138;4.2895;34.93518
4.170956;4.275019;4.2895;35.29993
4.168087;4.272544;4.2895;35.35452
4.165163;4.270594;4.2895;35.42276
4.1715;4.275113;4.289469;35.21679
4.169475;4.277906;4.289469;35.36007
4.168107;4.280813;4.289438;35.91829
4.17195;4.27575;4.289437;35.28677
4.165688;4.269938;4.289437;35.44738
4.168406;4.273219;4.289437;35.08251
4.168744;4.2738;4.289437;35.46688
4.175888;4.282819;4.289437;34.8662
4.166625;4.288388;4.289406;35.57357
4.170881;4.276012;4.289406;34.9226
4.170731;4.278319;4.289406;34.95034
4.166812;4.270444;4.289375;35.48779
4.168219;4.271213;4.289375;35.36111
4.170562;4.27905;4.289375;35.01131
4.156969;4.270875;4.289375;36.61009
4.159425;4.281581;4.289375;36.22443
4.174669;4.278544;4.289344;35.16095
4.177706;4.2828;4.289344;34.61118
4.169363;4.273744;4.289313;35.14259
4.1742;4.277906;4.289312;34.93498
4.16565;4.269338;4.289312;35.67075
4.178831;4.285781;4.289312;33.98981
4.173544;4.277531;4.289281;34.87226
4.17045;4.27485;4.289281;35.72843
4.173563;4.276744;4.289281;34.89489
4.166531;4.275394;4.289281;35.40366
4.143413;4.258237;4.289281;38.5256
4.144875;4.260975;4.289281;37.76012
4.162369;4.2837;4.289281;36.46314
4.148344;4.245862;4.28925;38.68594
4.166738;4.271081;4.28925;35.26778
4.173;4.293656;4.289219;35.03954
4.173188;4.276275;4.289219;34.67228
4.164844;4.269112;4.289219;35.63424
4.169212;4.276257;4.289219;35.07007
4.176431;4.269825;4.289218;34.04456
4.146919;4.268925;4.289187;37.63889
4.168294;4.2894;4.289156;35.49332
4.180931;4.284281;4.289156;34.30845
4.171988;4.2759;4.289156;35.20726
4.179263;4.286156;4.289156;33.96456
4.157906;4.271306;4.289156;36.60032
4.149713;4.264688;4.289156;37.60665
4.166812;4.2696;4.289125;35.37177
4.172344;4.275844;4.289125;34.52519
4.170563;4.274606;4.289125;35.0547
4.142625;4.259812;4.289125;37.77031
4.154081;4.276219;4.289125;36.41719
4.172381;4.274925;4.289094;34.91686
4.161806;4.276163;4.289094;35.90633
4.154625;4.276313;4.289094;37.00679
4.1727;4.277794;4.289093;34.6059
4.174725;4.277869;4.289063;34.66551
4.167319;4.270744;4.289063;35.58372
4.1625;4.268831;4.289063;35.79146
4.179075;4.28595;4.289063;33.97011
4.172925;4.279013;4.289063;35.1167
4.145775;4.260731;4.289063;38.25443
4.175663;4.280157;4.289032;34.9204
4.179862;4.283156;4.289032;33.94227
4.172025;4.274888;4.289031;34.69703
4.173038;4.27575;4.289031;34.51067
4.171463;4.275694;4.289031;35.44183
4.164994;4.270388;4.289;35.57376
4.171837;4.278206;4.289;34.60569
4.15545;4.278225;4.289;36.40526
4.173844;4.278506;4.288969;34.60928
4.167413;4.274681;4.288969;35.03831
4.169156;4.276875;4.288969;35.39544
4.156294;4.269075;4.288969;37.34443
4.16745;4.281244;4.288969;36.45498
4.155769;4.276875;4.288969;37.11211
4.1679;4.270988;4.288938;35.68805
4.173656;4.2777;4.288938;34.85265
4.17135;4.276331;4.288938;35.33435
4.1724;4.278975;4.288938;34.86828
4.171012;4.2792;4.288938;35.29576
4.140937;4.255575;4.288938;38.43353
4.167562;4.27005;4.288907;36.00705
4.172681;4.279987;4.288907;35.00549
4.16325;4.257937;4.288906;36.09182
4.164131;4.267275;4.288906;36.02849
4.165481;4.269281;4.288906;35.39437
4.1601;4.27185;4.288906;36.79421
4.13775;4.253906;4.288906;38.10643
4.174369;4.277981;4.288875;34.91541
4.166756;4.270163;4.288875;35.64629
4.171369;4.275506;4.288875;35.15665
4.1679;4.273294;4.288875;35.41424
4.173637;4.279987;4.288875;34.98592
4.171594;4.281169;4.288875;34.53901
4.172531;4.278319;4.288844;34.63702
4.1709;4.275019;4.288844;34.87247
4.139175;4.256212;4.288844;39.43528
4.169137;4.279538;4.288813;34.9926
4.173357;4.278731;4.288812;34.9768
4.174912;4.278506;4.288781;34.6884
4.161;4.264312;4.288781;35.99354
4.171781;4.278206;4.288781;34.95324
4.165331;4.278637;4.288781;35.86417
4.170131;4.273575;4.28875;35.17755
4.167431;4.2729;4.28875;35.5238
4.17345;4.282219;4.28875;34.55501
4.16625;4.271006;4.288719;35.63585
4.168275;4.274194;4.288719;35.24943
4.172662;4.279912;4.288719;35.05961
4.15215;4.274325;4.288719;37.62056
4.146394;4.244569;4.288688;38.06602
4.17375;4.276875;4.288688;34.66808
4.173694;4.278581;4.288688;35.23745
4.170506;4.27545;4.288688;35.07255
4.168237;4.274513;4.288688;34.91686
4.120556;4.241456;4.288687;40.24341
4.171913;4.275131;4.288656;35.16059
4.169906;4.27575;4.288656;35.19781
4.172213;4.278431;4.288656;34.89977
4.160756;4.282238;4.288656;36.72058
4.172044;4.275225;4.288625;35.20895
4.160006;4.267575;4.288625;35.64465
4.134544;4.249988;4.288625;38.91967
4.166081;4.28685;4.288594;35.41085
4.171163;4.274419;4.288594;34.75515
4.17015;4.272713;4.288594;35.63934
4.155469;4.276594;4.288594;36.88322
4.165631;4.271981;4.288531;35.40406
4.168688;4.277025;4.288531;35.41553
4.178831;4.271381;4.2885;34.04264
4.170675;4.27635;4.2885;35.45373
4.174594;4.279856;4.2885;34.55333
4.165331;4.275431;4.2885;35.63985
4.167094;4.2699;4.288469;35.30942
4.173281;4.277888;4.288469;35.14168
4.151963;4.27395;4.288469;37.02161
4.165406;4.269094;4.288438;35.49718
4.145775;4.263075;4.288438;37.6826
4.175494;4.278094;4.288437;34.91323
4.175344;4.281206;4.288437;34.73809
4.150012;4.271775;4.288437;37.69184
4.181212;4.30275;4.288406;33.66814
4.163419;4.272243;4.288406;35.03064
4.154269;4.268325;4.288406;36.62062
4.145869;4.260131;4.288406;38.56767
4.140206;4.254319;4.288406;38.53372
4.160794;4.282837;4.288406;36.07005
4.171575;4.276631;4.288375;35.12354
4.169831;4.278862;4.288375;35.25249
4.145381;4.260337;4.288375;38.56107
4.160587;4.282631;4.288375;36.41402
4.149713;4.266187;4.288343;37.61416
4.174575;4.278919;4.288312;34.89375
4.16835;4.273106;4.288312;35.15245
4.1682;4.275562;4.288312;35.0013
4.145344;4.260694;4.288312;38.16098
4.133156;4.249275;4.288312;39.45132
4.18125;4.303782;4.288281;32.78503
4.166963;4.269638;4.288281;35.02647
4.176319;4.279613;4.288281;33.90517
4.168838;4.273932;4.288281;35.45431
4.145794;4.25955;4.288281;38.53428
4.171837;4.274344;4.28825;34.89436
4.170638;4.274081;4.28825;35.06422
4.170994;4.276388;4.28825;35.14586
4.168425;4.273856;4.28825;35.17525
4.168612;4.276875;4.28825;35.44575
4.168556;4.276931;4.28825;35.33658
4.153444;4.275562;4.28825;37.04247
4.19085;4.303894;4.288219;32.49128
4.173263;4.276088;4.288219;35.23251
4.165237;4.270425;4.288219;35.4024
4.176469;4.2852;4.288219;34.61398
4.160419;4.269206;4.288218;36.28499
4.17045;4.282294;4.288188;35.09142
4.175606;4.266788;4.288188;34.1689
4.16805;4.271513;4.288188;35.41393
4.170112;4.275431;4.288188;35.09433
4.161506;4.267013;4.288188;35.98445
4.168106;4.274625;4.288188;35.17112
4.169531;4.277963;4.288188;34.53901
4.172869;4.276913;4.288157;35.00692
4.1676;4.273332;4.288157;35.33147
4.157175;4.279519;4.288157;36.74554
4.179094;4.287056;4.288156;34.21095
4.175869;4.267838;4.288125;34.08811
4.170956;4.274719;4.288125;34.91562
4.167637;4.271513;4.288125;35.23785
4.1718;4.277119;4.288125;34.58654
4.171425;4.2774;4.288125;35.21494
4.169869;4.278056;4.288125;35.51626
4.146469;4.262438;4.288125;38.09019
4.15155;4.273238;4.288125;36.94865
4.1727;4.276744;4.288094;34.3976
4.17225;4.276219;4.288094;35.31108
4.17285;4.279106;4.288094;35.05015
4.181175;4.287975;4.288094;33.96777
4.16655;4.274869;4.288094;35.39462
4.171931;4.275112;4.288063;34.81042
4.166456;4.270519;4.288063;35.66056
4.166718;4.271344;4.288063;35.14651
4.1745;4.279463;4.288063;34.45696
4.1694;4.278244;4.288063;34.96245
4.154588;4.276519;4.288063;37.39602
4.170319;4.273594;4.288062;35.22221
4.16505;4.269394;4.288032;35.85909
4.171762;4.277194;4.288032;35.32812
4.146881;4.261069;4.288032;38.29863
4.173018;4.275525;4.288031;34.79207
4.170244;4.274063;4.288031;35.21475
4.1784;4.285406;4.288031;33.90039
4.175794;4.2846;4.288031;34.63827
4.167919;4.271269;4.288;35.51286
4.157288;4.270688;4.288;36.40545
