K5PC5CH.OP;K5P19_1.PV;K5PC6CH.OP
20.50948;-338.1783;32.81542
18.18661;-338.1765;32.27813
20.58297;-338.1765;33.90406
19.38094;-338.1694;32.63823
19.89333;-338.1656;32.70854
21.02698;-338.1631;33.86833
20.775;-338.1627;32.75208
22.3562;-338.1621;35.85011
18.49568;-338.1573;32.78802
20.26474;-338.155;32.76948
18.61781;-338.1502;32.74193
19.50609;-338.1498;32.72688
18.70703;-338.1483;32.75037
20.55323;-338.1371;32.7313
19.68172;-338.1356;32.68484
19.72552;-338.1329;32.7162
20.49995;-338.1296;32.75099
18.36911;-338.1283;32.77958
19.82979;-338.1279;32.86302
21.36448;-338.1263;33.97937
21.10844;-338.1187;32.89026
20.24781;-338.1119;32.84901
20.73344;-338.111;32.78115
17.85297;-338.1046;32.72828
18.48047;-338.1044;32.32151
20.80396;-338.0988;33.9001
20.07667;-338.0971;32.82599
21.29172;-338.0921;33.92906
20.41115;-338.0921;33.84026
21.20932;-338.09;33.97401
21.25724;-338.0892;34.02917
18.49917;-338.0846;32.78239
18.59375;-338.0837;32.85714
18.22849;-338.0829;32.25489
20.2038;-338.0817;32.73052
18.01406;-338.0804;32.78734
20.68443;-338.0798;33.87151
22.96141;-338.0783;36.14531
18.68266;-338.0777;32.69109
20.78536;-338.0758;33.91349
17.98677;-338.0746;32.29427
20.34708;-338.0744;32.6314
19.72349;-338.0725;32.66875
19.81755;-338.0702;32.68208
20.4338;-338.0627;32.86297
19.96651;-338.0592;32.7537
18.50219;-338.059;32.78698
18.13391;-338.0579;32.80964
20.29068;-338.0554;32.85052
19.66953;-338.055;32.71979
20.68375;-338.0527;32.88688
21.09422;-338.0458;33.9663
20.58156;-338.0442;32.71099
19.66969;-338.0433;32.72828
18.6088;-338.0431;32.64604
21.05333;-338.0429;33.91052
22.7701;-338.0373;36.17932
21.34005;-338.0329;33.96984
21.23865;-338.0287;34.03812
22.89417;-338.026;36.23349
18.45172;-338.0221;32.78844
21.19823;-338.019;34.00438
20.41318;-338.0121;32.80703
20.69057;-338.01;33.86703
18.54797;-338.0029;32.79813
17.99297;-338.0019;32.1074
20.64573;-338.0004;32.78099
20.45266;-337.9981;33.87677
20.68328;-337.9969;32.61391
18.77979;-337.9954;32.64266
20.06922;-337.9954;32.89302
19.9301;-337.9954;32.7401
19.62693;-337.9948;32.6463
18.83896;-337.994;32.66781
20.03443;-337.9912;32.73417
21.11609;-337.9898;33.92344
18.33255;-337.9877;32.77177
20.43479;-337.9862;32.8512
18.64964;-337.9858;32.61599
18.24318;-337.9848;32.32708
20.50698;-337.9848;33.87312
18.58422;-337.9827;32.78833
20.15786;-337.9823;32.75292
21.26865;-337.9788;33.99474
19.68849;-337.9779;32.68536
17.96865;-337.9683;32.20156
18.19734;-337.9679;32.3599
18.53073;-337.9662;32.80328
22.97849;-337.9644;36.15057
18.50031;-337.9642;32.73495
19.77599;-337.964;32.70557
20.06333;-337.9633;32.7364
17.99484;-337.9619;32.73401
20.01208;-337.9594;32.86984
17.82328;-337.959;32.79292
20.26052;-337.959;33.83432
21.24844;-337.9558;33.97896
20.64542;-337.9556;33.91745
21.26453;-337.9556;34.03443
22.49323;-337.9552;36.14583
18.54047;-337.9519;32.81297
18.23115;-337.9498;32.41458
20.63729;-337.9475;32.87099
19.59766;-337.9375;32.65844
18.05859;-337.9373;32.11187
21.33193;-337.9367;34.06
19.32516;-337.9356;32.62563
20.11714;-337.93;32.78109
19.27417;-337.9273;32.62276
19.42687;-337.9221;32.59953
20.95328;-337.9213;33.94094
18.03792;-337.9208;32.15615
19.80896;-337.9208;32.69099
20.66838;-337.9142;32.8476
18.53818;-337.9133;32.7676
19.56995;-337.9127;32.64943
20.94167;-337.9119;34.02156
18.72141;-337.9113;32.72729
18.5551;-337.9079;32.79229
19.31953;-337.9044;32.5825
22.67052;-337.9025;36.16396
20.42318;-337.8992;32.87386
20.52734;-337.8975;32.76437
18.69891;-337.8971;32.70542
18.16063;-337.8965;32.77604
20.23896;-337.896;32.84323
21.31484;-337.8919;33.97411
19.8549;-337.8917;32.70167
18.49172;-337.8908;32.77078
22.88849;-337.8898;36.155
18.03271;-337.8898;32.37406
18.07177;-337.8892;32.36234
20.2801;-337.889;32.81604
18.73292;-337.8883;32.81234
21.12286;-337.8875;33.94526
20.46656;-337.8833;33.82188
20.02271;-337.8815;32.74036
18.96505;-337.8767;32.67073
19.96182;-337.8706;32.7639
20.83745;-337.865;34.0362
20.6075;-337.8619;32.8699
19.7437;-337.8602;32.66417
18.2737;-337.8586;32.35344
17.97016;-337.8581;32.73214
20.43635;-337.8567;32.74958
22.80766;-337.8558;36.17854
19.40547;-337.8558;33.5701
18.11844;-337.8435;32.79255
18.24156;-337.8415;32.39661
21.43583;-337.8406;33.99635
20.61448;-337.8385;32.9124
20.39089;-337.8367;32.79026
19.97042;-337.835;32.71505
20.06016;-337.8342;32.75578
18.34495;-337.834;32.79005
20.02563;-337.8325;32.89412
18.16969;-337.8263;32.78302
19.70604;-337.8256;32.72161
21.13677;-337.8202;33.96781
18.29724;-337.8146;32.34219
18.19312;-337.8138;32.41578
22.6399;-337.8071;36.16099
19.84115;-337.8069;32.72
18.14583;-337.804;32.3788
20.33286;-337.8029;32.76563
19.72938;-337.8004;33.45932
18.40406;-337.8002;32.76437
18.37437;-337.7913;32.76141
21.36828;-337.791;33.91479
19.41641;-337.7854;32.58104
20.69599;-337.7779;32.84125
23.03099;-337.7758;36.17656
19.68339;-337.7742;32.7037
18.55234;-337.771;32.81937
19.68208;-337.7675;32.77891
18.17151;-337.7664;32.3513
21.12359;-337.76;33.93958
18.56104;-337.7577;32.77167
20.3625;-337.7558;32.74162
18.56969;-337.7529;32.82323
19.54667;-337.7525;32.64911
20.98578;-337.7523;33.9864
21.01901;-337.75;33.96969
17.94417;-337.7496;32.75432
20.53703;-337.7477;32.72422
21.49094;-337.7458;33.99021
22.74255;-337.7448;36.17537
18.4912;-337.7423;32.79625
18.57302;-337.7417;32.70708
17.87052;-337.7412;32.34214
18.48729;-337.7398;32.75953
19.9675;-337.7358;32.72141
17.78906;-337.7344;32.11964
20.99313;-337.7339;33.91849
18.64745;-337.7327;32.80005
20.42463;-337.7321;32.79901
18.23042;-337.7298;32.2374
20.94521;-337.7292;33.99719
21.45724;-337.7219;33.97057
19.68807;-337.7215;32.64354
20.85948;-337.7175;33.8787
19.81536;-337.7158;32.74807
19.69401;-337.7117;32.62859
21.28339;-337.7083;33.96948
18.34797;-337.7073;32.81281
20.44156;-337.7069;32.9363
19.83776;-337.7062;32.71469
18.47713;-337.6998;32.79781
21.20844;-337.6973;33.94437
21.35255;-337.6938;34.00844
20.13359;-337.6915;32.79922
18.19344;-337.6913;32.33719
19.94557;-337.6869;32.6949
18.68734;-337.686;32.74177
20.80807;-337.6858;33.88734
18.77995;-337.6848;32.81729
21.50693;-337.6848;33.96297
19.77042;-337.6846;32.69765
21.00755;-337.6823;33.96151
22.81396;-337.6817;36.15385
21.42349;-337.679;34.00938
18.53802;-337.6781;32.77485
20.90625;-337.6761;33.92615
20.04786;-337.6748;32.81516
19.44599;-337.6712;32.59589
21.08151;-337.6692;33.89807
20.88505;-337.665;33.89787
20.86026;-337.6633;32.84375
18.35297;-337.6631;32.45083
20.35844;-337.6625;32.90937
18.08385;-337.6608;32.33104
20.98698;-337.66;33.89385
20.73125;-337.6565;33.89625
22.81578;-337.655;36.14787
21.32948;-337.6502;33.95307
19.75974;-337.65;32.64328
18.78766;-337.6498;32.78266
20.00443;-337.6492;32.86417
23.35839;-337.649;36.36391
20.74339;-337.6486;33.97505
21.395;-337.6477;33.95682
19.40656;-337.6444;32.64792
21.14411;-337.6437;33.97813
20.70323;-337.6421;32.84677
22.69854;-337.6408;36.15323
21.13818;-337.6406;34.01865
21.02219;-337.6385;34.01271
23.32641;-337.6383;36.25609
19.35135;-337.6383;32.62125
20.71396;-337.6365;33.89
22.94734;-337.6344;36.15385
20.42453;-337.6321;33.93187
21.18974;-337.6304;33.96406
18.5175;-337.6296;32.82609
19.36599;-337.6281;32.61328
17.97698;-337.625;32.30537
18.24969;-337.6217;32.79172
22.89115;-337.6212;36.16625
22.94932;-337.6198;36.18589
21.09443;-337.619;33.91484
18.43026;-337.6179;32.7413
19.69708;-337.6167;32.72057
17.96635;-337.6148;32.30146
17.98052;-337.6054;32.74849
17.92297;-337.6015;32.74969
20.34927;-337.6004;32.78089
19.53437;-337.6002;32.58333
21.14453;-337.5981;33.95448
19.34594;-337.5952;32.62761
21.34958;-337.595;33.93422
20.9175;-337.595;33.89448
20.48047;-337.5931;33.87448
22.48979;-337.5871;36.13411
18.51281;-337.5862;32.78031
22.73516;-337.5831;36.16458
19.28651;-337.5831;32.5824
20.12266;-337.5817;32.77505
21.04547;-337.5792;33.94719
20.44932;-337.5792;32.83292
19.81359;-337.5783;32.72208
19.41177;-337.5746;32.59489
20.4262;-337.5738;33.89396
18.06245;-337.5719;32.26599
21.31469;-337.5692;33.95089
17.7674;-337.5685;32.79646
21.37776;-337.5625;33.98104
21.4062;-337.5619;33.9187
22.4538;-337.5594;36.04917
22.50375;-337.5567;35.85365
18.14349;-337.5542;32.35213
18.65828;-337.5512;32.6951
20.5512;-337.5486;33.78094
19.98927;-337.5481;32.67568
18.51484;-337.5448;32.75995
18.18297;-337.5439;32.35703
18.42625;-337.5439;32.78229
20.00646;-337.5404;32.72641
20.02651;-337.5402;32.76708
18.17323;-337.5385;32.7862
19.70417;-337.5363;33.86948
23.26422;-337.5338;36.29656
19.57156;-337.5327;32.64349
19.87943;-337.5325;32.72562
18.10016;-337.5317;32.25776
21.33448;-337.5304;33.94422
21.39964;-337.5298;34.01193
18.38932;-337.5296;32.27948
17.81969;-337.5277;32.2862
20.82589;-337.5258;33.8876
20.40094;-337.525;32.88187
19.13365;-337.5237;32.59167
20.50838;-337.5235;33.86854
19.67385;-337.5235;32.70469
17.96792;-337.521;32.14193
21.17922;-337.5202;33.97495
22.93964;-337.5156;36.19005
18.75865;-337.5154;32.77813
22.65781;-337.5138;36.15109
18.14552;-337.5114;32.74292
17.72146;-337.5113;32.29276
20.60135;-337.5098;33.86864
19.77474;-337.5054;32.73703
18.67547;-337.504;32.83297
21.20292;-337.504;33.93823
18.40469;-337.5013;32.75198
21.35219;-337.5008;33.97792
20.78057;-337.4983;33.91516
18.68995;-337.4977;32.89542
19.60906;-337.4958;32.62328
20.97271;-337.4942;33.94448
21.11682;-337.4908;33.97708
20.86255;-337.4898;32.68677
21.11635;-337.4879;33.92432
21.13682;-337.4861;34.01557
21.21943;-337.4839;33.96766
19.47651;-337.4836;32.58797
21.09016;-337.481;33.97083
20.69781;-337.48;33.91661
20.4937;-337.4765;32.76677
20.39937;-337.4746;33.91344
21.33193;-337.4733;34.01245
18.5587;-337.4719;32.8176
20.4174;-337.4683;33.81484
20.98443;-337.4671;33.97177
17.88437;-337.4662;32.3087
18;-337.4606;32.24792
18.20151;-337.4586;32.75286
21.06328;-337.4585;33.9375
20.15979;-337.4498;32.77161
17.57261;-337.4496;32.27828
17.87792;-337.4496;32.81953
18.8025;-337.449;32.79828
18.49344;-337.449;32.76396
21.54318;-337.4456;34.02432
22.91833;-337.4433;36.145
20.25417;-337.4431;32.85531
19.40146;-337.4431;32.59245
19.86109;-337.4367;32.64099
19.44656;-337.4354;32.64412
20.94161;-337.4333;33.92672
20.14432;-337.4323;33.83739
19.92656;-337.4323;33.73245
20.69401;-337.43;32.71453
23.32974;-337.425;36.27287
20.68422;-337.4221;33.89875
21.02276;-337.4213;33.91693
20.24063;-337.4198;32.75292
22.91323;-337.4185;36.14188
21.28641;-337.4163;34.00021
18.5437;-337.4135;32.77813
19.81713;-337.4129;32.65776
21.01537;-337.4121;34.02078
20.14375;-337.4094;32.76464
18.45672;-337.4092;32.86948
18.36078;-337.4083;32.78094
21.22713;-337.4075;33.97474
18.06896;-337.405;32.14552
20.54052;-337.4037;33.92937
20.31969;-337.4021;33.84172
20.28042;-337.3919;32.7737
18.06271;-337.3917;32.78818
20.60396;-337.3912;32.76688
18.06604;-337.3883;32.31
20.97318;-337.3869;34.0024
21.46516;-337.3867;33.98412
20.90234;-337.3864;34.03354
18.13031;-337.3848;32.77974
21.06068;-337.3833;33.93161
23.24115;-337.3819;36.2538
21.01417;-337.3819;33.91031
18.00766;-337.3763;32.38802
20.1813;-337.376;33.72146
22.33562;-337.3746;36.02198
21.5476;-337.3737;34.04448
18.30047;-337.3733;32.74016
18.07948;-337.3725;32.33604
21.04948;-337.3725;33.87094
22.75766;-337.3712;36.19927
19.68833;-337.3702;33.55734
21.51198;-337.3679;33.97688
19.96948;-337.3619;32.88635
18.48318;-337.3613;32.73708
19.85188;-337.3571;32.71656
20.64865;-337.3558;33.99974
20.70625;-337.3554;33.7575
22.96484;-337.3539;36.16484
17.91214;-337.3515;32.22734
18.56536;-337.3477;32.77438
20.07047;-337.3477;32.80672
20.99354;-337.3471;34.08469
20.94542;-337.3469;33.99391
20.21693;-337.3438;32.80037
18.16562;-337.3417;32.25323
22.08193;-337.3387;35.8813
19.89531;-337.3362;32.66167
17.90281;-337.3352;32.28838
21.33177;-337.3352;33.97089
18.3038;-337.3344;32.77927
21.47016;-337.3337;34.01505
18.25396;-337.3335;32.78959
18.26563;-337.3315;32.76057
19.61359;-337.3298;32.67995
18.6238;-337.3288;32.8788
21.10255;-337.3242;34.02427
17.69682;-337.3235;32.77453
20.24979;-337.3229;33.74833
19.90812;-337.3217;32.84854
19.22599;-337.3215;32.59578
18.13005;-337.3179;32.13911
20.67995;-337.3163;34.09797
21.39135;-337.3144;33.97156
20.27588;-337.3104;33.81099
18.39688;-337.3081;32.79089
20.24625;-337.3058;32.88557
18.52583;-337.3052;32.77453
17.67213;-337.305;32.31734
17.69031;-337.3046;32.76609
20.17307;-337.3042;33.85031
18.60198;-337.3027;32.72005
18.2712;-337.3023;32.30037
17.89406;-337.2981;32.78761
18.14573;-337.2979;32.77234
21.55713;-337.2952;33.97521
22.76099;-337.2919;36.15646
21.52344;-337.2917;33.94365
22.6337;-337.2896;36.16646
21.46318;-337.2881;33.96969
21.36969;-337.2831;34.00333
21.15526;-337.2829;33.97818
18.83005;-337.2823;32.82182
18.16755;-337.28;32.38719
19.70125;-337.28;32.63995
20.63135;-337.2771;33.85448
22.6512;-337.276;36.14979
20.95031;-337.276;33.99281
22.25271;-337.2752;35.84938
18.25537;-337.275;32.34552
18.41849;-337.2742;32.78828
22.75797;-337.2708;36.15391
23.53401;-337.2696;36.3738
18.65286;-337.2631;32.77594
19.58948;-337.2631;32.60255
19.11427;-337.2592;32.62375
19.34797;-337.2581;32.6124
21.18406;-337.2563;33.94995
20.45849;-337.2529;33.59401
22.87417;-337.2492;36.15688
20.4037;-337.249;33.83276
20.41115;-337.249;32.78099
20.33396;-337.2458;33.77719
21.03849;-337.2454;33.79854
20.82797;-337.2446;33.79573
18.36932;-337.2444;32.28239
20.76453;-337.2442;33.98646
19.72891;-337.2421;32.66245
22.57224;-337.2415;36.08364
18.45807;-337.2383;32.77516
20.89807;-337.2379;33.895
21.35625;-337.2367;34.05344
17.64214;-337.2336;32.27745
18.55292;-337.2331;32.78891
20.5738;-337.2323;33.87932
21.40417;-337.2317;33.9512
21.16255;-337.2279;34.00609
20.64734;-337.225;33.90177
22.98599;-337.2221;36.17557
22.90307;-337.2221;36.15984
20.95214;-337.2208;33.95151
22.83266;-337.2202;36.15172
21.47911;-337.2188;33.9524
21.47651;-337.2156;33.98755
21.3113;-337.215;34.00286
22.72781;-337.2123;36.19714
18.13161;-337.2123;32.35469
19.98505;-337.2106;32.86375
17.75984;-337.2087;32.14437
20.60161;-337.2079;32.82354
21.17776;-337.2073;34.04552
21.20052;-337.2054;34.02974
20.60443;-337.205;32.68641
22.55547;-337.2027;36.13766
17.7926;-337.1946;32.78604
20.73151;-337.1946;33.80286
18.25604;-337.194;32.78859
21.14271;-337.1873;33.93505
20.34302;-337.1817;32.90437
19.87776;-337.1802;32.61505
21.03505;-337.1796;33.96755
18.31109;-337.174;32.76755
22.71104;-337.1725;36.13865
21.24781;-337.1714;34.01182
21.51922;-337.1689;34.04047
20.40089;-337.1675;34.15323
20.82156;-337.1656;33.8974
20.35292;-337.1648;32.75214
20.62714;-337.1615;33.90052
20.06542;-337.16;33.69557
20.00594;-337.1565;32.74276
19.61734;-337.156;32.66219
17.88563;-337.1544;32.76807
20.47734;-337.1502;33.83182
22.66203;-337.1469;36.08906
19.95469;-337.1398;33.72703
18.22578;-337.1379;32.34958
18.54083;-337.1342;32.76719
20.13469;-337.1333;32.75156
20.71469;-337.1329;33.87391
18.35375;-337.1304;32.79287
18.69484;-337.1288;32.85979
19.68714;-337.1281;33.53167
18.29203;-337.126;32.72698
18.0751;-337.1252;32.79234
18.50896;-337.1217;32.77885
22.94917;-337.119;36.14849
20.96406;-337.119;33.87859
22.22479;-337.1137;35.87927
19.91198;-337.1123;32.68114
20.62885;-337.1094;33.95854
18.1474;-337.1027;32.7364
22.29208;-337.1023;35.86156
18.27896;-337.1013;32.79094
21.13661;-337.1013;33.97766
17.83943;-337.1;32.26786
18.50906;-337.0985;32.76172
20.78005;-337.0967;33.93911
20.49146;-337.0956;33.91938
18.76016;-337.0954;32.76104
22.82229;-337.095;36.18797
21.40245;-337.095;33.9988
21.35922;-337.0946;33.97677
20.8912;-337.094;33.63438
22.80734;-337.0923;36.14073
17.72437;-337.0909;32.77724
20.25984;-337.0904;32.86469
17.75984;-337.0896;32.80995
20.70031;-337.086;33.78963
21.13099;-337.084;33.93438
18.47937;-337.0773;32.79391
21.44771;-337.0767;33.96838
21.32109;-337.0754;34.00495
20.94005;-337.0696;33.79651
20.97234;-337.0663;34.03823
21.08974;-337.0642;34.00636
21.26646;-337.0619;34.01172
23.0676;-337.0612;36.17557
20.48849;-337.0608;33.87328
18.66016;-337.0596;32.69182
20.38839;-337.0585;32.89469
18.71906;-337.0579;32.85724
23.0025;-337.0558;36.16208
20.42589;-337.0556;32.80349
20.46161;-337.0544;32.85281
19.64432;-337.0527;33.90047
22.82505;-337.0525;36.1463
19.47026;-337.049;33.48104
19.6924;-337.0481;33.41755
18.5538;-337.0473;32.71365
21.33255;-337.0458;33.97594
21.2962;-337.045;34.05818
18.63047;-337.0439;32.77047
20.86203;-337.0433;34.00396
18.67391;-337.0425;32.69339
21.42276;-337.0417;33.99932
22.82917;-337.0413;36.13261
18.64849;-337.0396;32.77411
18.64885;-337.0356;32.78365
19.68937;-337.0327;32.66833
18.59479;-337.0306;32.80297
18.0499;-337.0283;32.36573
22.85563;-337.0235;36.13203
21.06802;-337.0221;33.95526
21.07214;-337.0217;33.98135
21.08615;-337.0156;33.92328
20.24479;-337.0144;33.74375
22.79229;-337.0142;36.14495
20.63948;-337.0104;33.93338
20.95115;-337.01;33.92932
20.21177;-337.01;33.81771
21.26661;-337.0088;34.01937
21.04526;-337.0031;34.00792
20.91042;-337.0027;34.02662
18.14672;-337.0025;32.33521
22.95724;-337.0017;36.2099
21.19646;-337.001;33.91927
20.95854;-336.9977;32.86151
21.53349;-336.9975;34.00583
20.8425;-336.9937;33.99276
19.26661;-336.9931;32.57646
18.04776;-336.9923;32.74547
17.99932;-336.9894;32.20083
18.635;-336.9815;32.75823
20.40443;-336.9777;33.75114
22.90349;-336.9771;36.15453
18.26594;-336.9764;32.395
21.26609;-336.975;33.99531
18.7274;-336.9742;32.77469
18.55875;-336.9738;32.73625
21.03932;-336.9723;34.06786
21.13062;-336.9683;33.91391
23.1999;-336.9667;36.19193
21.32474;-336.9619;33.99364
23.0438;-336.9612;36.21505
20.17896;-336.9592;33.70813
22.83838;-336.9569;36.15849
20.42547;-336.9569;33.77318
20.54552;-336.955;33.99427
21.38484;-336.9546;34.02078
21.02938;-336.9531;33.93536
20.52073;-336.9527;33.86979
19.80234;-336.9477;32.73391
22.22359;-336.9465;35.89312
22.67458;-336.9454;36.09656
17.83057;-336.9444;32.31068
20.32261;-336.9435;33.89135
17.32833;-336.9419;32.71302
22.66719;-336.9406;36.13969
20.3649;-336.9385;33.8113
17.61818;-336.9381;32.79276
22.65375;-336.9377;36.1387
22.57313;-336.9371;36.10318
20.60479;-336.9367;33.93448
18.44411;-336.9342;32.75234
21.28839;-336.9337;33.96875
21.13651;-336.9331;33.93859
18.04953;-336.931;32.30568
20.7324;-336.929;34.00156
20.41729;-336.9287;33.91979
21.35318;-336.9285;33.95636
20.68078;-336.9273;33.95078
20.34932;-336.9261;33.81213
20.7199;-336.9254;33.89865
20.05787;-336.9248;32.66609
20.35932;-336.9223;33.84261
21.04615;-336.9217;33.89838
18.51745;-336.9208;32.85443
23.03432;-336.9169;36.17109
18.3374;-336.9169;32.31073
19.7601;-336.9156;32.66261
20.3849;-336.9152;32.86833
22.79807;-336.915;36.18312
17.6849;-336.9135;32.80677
19.91354;-336.9131;33.70375
22.60042;-336.9127;36.11271
19.66047;-336.9094;32.75
20.75182;-336.9075;33.90297
17.63474;-336.9071;32.77771
21.0226;-336.906;33.92417
22.44854;-336.9044;36.10969
22.65714;-336.9037;36.12224
23.43698;-336.9037;36.31969
18.52203;-336.9033;32.76162
21.31766;-336.9029;33.99781
20.5987;-336.9029;33.85938
22.54771;-336.9019;36.05375
19.53031;-336.9017;33.53073
20.00505;-336.8992;33.71776
18.05677;-336.8981;32.3187
20.60505;-336.8973;33.84687
17.99625;-336.895;32.18354
20.41313;-336.895;33.88229
21.21313;-336.8948;33.94625
22.10656;-336.8944;35.88505
17.58906;-336.8923;32.26125
20.50401;-336.8904;33.8362
18.14458;-336.8877;32.80563
20.16974;-336.8829;33.69963
20.99302;-336.8825;33.95083
19.73328;-336.8802;33.52854
22.8001;-336.8752;36.13708
18.70443;-336.871;32.87536
17.97016;-336.8708;32.81641
17.89974;-336.8704;32.21016
18.54354;-336.8702;32.79328
17.84937;-336.8696;32.72911
18.52974;-336.866;32.77328
21.23385;-336.8636;33.97109
21.13667;-336.8579;33.93698
20.37823;-336.8563;33.82234
20.29198;-336.856;32.89297
21.08651;-336.8552;34.01
21.01745;-336.8517;34.00797
18.3113;-336.8515;32.7324
20.56682;-336.8515;33.91401
21.37005;-336.8513;34.02948
18.35875;-336.8502;32.76349
20.19489;-336.8498;33.77583
22.57344;-336.8431;36.15672
18.59719;-336.8415;32.77755
20.71734;-336.8396;32.70667
18.26458;-336.8367;32.79646
18.62266;-336.8348;32.80042
18.68339;-336.8346;32.73484
20.50813;-336.8335;33.8988
20.91234;-336.8302;33.87188
20.39672;-336.8296;32.7787
18.19042;-336.8283;32.33562
19.6213;-336.8256;32.66036
20.15333;-336.8233;33.81125
20.87646;-336.8214;33.91151
22.95141;-336.8196;36.20359
21.01838;-336.8177;33.89495
20.06339;-336.8165;33.75146
20.37984;-336.8148;33.82214
22.54526;-336.814;36.07307
22.47906;-336.8133;36.0238
20.66734;-336.8127;33.89687
21.11568;-336.8104;33.94188
22.98984;-336.8085;36.16187
17.6426;-336.8042;32.73938
21.06708;-336.8042;34.02943
21.29589;-336.8042;33.96016
21.16875;-336.8021;33.97646
20.2213;-336.8017;33.86927
18.13042;-336.8008;32.77995
21.06365;-336.8002;33.92521
22.96672;-336.7969;36.16516
25.71943;-336.7969;38.44552
18.39583;-336.7964;32.73885
17.57292;-336.7958;32.79557
21.32401;-336.7942;34.00682
20.93536;-336.7933;33.89281
23.07292;-336.7923;36.18375
20.05437;-336.7915;32.75594
18.27802;-336.79;32.81896
20.54156;-336.7892;33.92
19.72307;-336.7869;32.7488
19.86588;-336.7856;32.66766
20.66708;-336.7854;33.86177
20.96812;-336.7821;34.0487
20.90229;-336.7821;33.90156
19.7276;-336.7817;33.48063
18.1249;-336.7802;32.78568
21.60703;-336.7798;33.96203
20.38016;-336.7796;33.77245
