K5PC5CH.OP;K5PC6CH.OP;K5F3.PV;K5P5_1.PV
55.56479;66.25958;3027.588;-38.77813
23.29135;36.07276;1762.142;-38.77813
55.5901;66.37573;3080.629;-38.77734
29.71578;42.2174;2080.411;-38.77734
29.40052;41.77875;2002.454;-38.77734
28.72849;40.78531;1990.449;-38.77734
17.96958;32.73729;1666.935;-38.77656
19.30266;32.64135;1664.806;-38.77656
56.47583;67.22938;3126.373;-38.77578
39.08323;50.04328;2428.265;-38.77578
32.64974;44.95047;2045.459;-38.77578
20.27031;33.73;1666.156;-38.775
36.74042;48.19406;2319.212;-38.77422
35.98037;47.79359;2279.019;-38.77422
30.93859;42.45552;2075.37;-38.77422
26.01583;38.50094;1855.546;-38.77422
20.20641;33.71432;1657.992;-38.77422
28.78807;40.86328;2041.007;-38.77344
17.67609;32.78302;1669.729;-38.77344
55.33974;66.37599;3075.587;-38.77187
49.90469;61.4576;2908.597;-38.77187
30.35568;43.24984;2108.289;-38.77187
31.74844;44.13292;2082.424;-38.77187
29.60182;42.25078;2075.519;-38.77187
30.24005;42.34276;2048.134;-38.77187
42.90646;54.26292;2585.959;-38.7711
57.22531;67.72599;3214.45;-38.77031
29.24052;41.82557;1998.707;-38.77031
30.40745;43.2401;2113.773;-38.76953
27.4488;40.20854;1965.875;-38.76953
20.56088;32.63917;1645.056;-38.76953
55.43594;66.38354;3060.471;-38.76875
43.88515;54.7875;2623.32;-38.76875
18.01854;32.35396;1645.324;-38.76875
50.71516;62.50474;2929.285;-38.76797
51.99916;62.90458;2906.179;-38.76797
29.2888;42.09474;2016.832;-38.76797
20.33375;32.74839;1628.478;-38.76797
32.30057;45.06464;2113.788;-38.76719
30.47078;43.34813;2104.116;-38.76719
31.73167;44.13354;2101.276;-38.76719
26.0251;38.87625;1902.463;-38.76719
22.46375;36.03542;1773.668;-38.76719
39.27;51.55896;2420.672;-38.76563
34.46667;46.02969;2192.889;-38.76563
29.83755;42.36609;2070.93;-38.76563
29.18104;41.8538;1996.482;-38.76563
54.23687;65.74172;3025.888;-38.76484
51.0888;62.39989;2941.383;-38.76484
17.57261;32.27828;1655.014;-38.76484
48.87682;60.39182;2851.798;-38.76406
31.87875;44.19703;2087.538;-38.76406
29.72302;42.26719;2071.719;-38.76406
29.7562;42.33875;2061.85;-38.76406
23.07182;36.20531;1772.628;-38.76406
55.47443;66.37354;3076.992;-38.76328
23.02615;36.22391;1750.397;-38.76328
36.9963;48.40474;2359.431;-38.7625
28.30693;41.27953;2012.275;-38.7625
22.04214;35.88703;1796.612;-38.7625
48.95849;60.4174;2844.873;-38.76172
32.12989;44.46229;2161.538;-38.76172
30.285;43.24729;2115.602;-38.76172
31.22719;42.61609;2077.274;-38.76172
28.51281;41.25172;2018.293;-38.76172
29.49302;42.02068;2014.806;-38.76172
29.26526;41.78859;2011.57;-38.76172
29.44849;41.82047;2003.175;-38.76172
27.16656;39.63365;1939.021;-38.76172
27.28573;39.57245;1931.45;-38.76172
18.51281;32.78031;1663.813;-38.76172
32.95271;44.98729;2155.506;-38.76094
26.27552;39.19776;1903.433;-38.76094
47.45349;59.37193;2846.783;-38.76015
48.10245;59.92068;2822.459;-38.76015
32.56886;45.25261;2122.265;-38.76015
31.75104;44.20708;2082.74;-38.76015
20.47062;32.86255;1627.884;-38.76015
22.4675;36.03167;1777.884;-38.75938
31.6513;44.10797;2104.291;-38.75859
51.53463;62.84901;2902.13;-38.75781
27.94552;40.97151;2007.027;-38.75781
23.17141;36.24443;1767.086;-38.75781
30.06297;42.28406;2057.242;-38.75703
30.09833;42.42339;2041.581;-38.75703
22.21026;35.66745;1802.144;-38.75703
50.19354;61.68766;2927.678;-38.75625
18;32.24792;1656.496;-38.75625
19.76625;32.70229;1639.013;-38.75625
36.36687;47.54557;2319.597;-38.75547
22.39234;35.20776;1792.488;-38.75547
26.48641;38.86271;1864.383;-38.75469
17.96786;32.73484;1678.183;-38.75469
18.65328;32.82167;1667.564;-38.75469
28.53276;41.36412;2065.151;-38.75391
19.49833;33.5238;1681.914;-38.75391
38.83932;49.70453;2419.926;-38.75312
25.61021;38.27781;1889.511;-38.75312
20.02651;32.76708;1641.689;-38.75312
51.28422;62.51557;2947.067;-38.75234
30.45818;43.28588;2126.918;-38.75234
29.81443;42.35141;2062.006;-38.75234
22.07135;35.83364;1786.887;-38.75234
43.91943;54.85765;2629.007;-38.75156
31.32969;44.23047;2093.488;-38.75156
27.68557;40.05427;1947.995;-38.75156
55.30984;66.42958;3082.094;-38.75078
46.79401;58.71912;2779.514;-38.75078
29.31437;41.80563;2005.277;-38.75078
28.9513;41.30474;1980.123;-38.75078
43.65411;54.68568;2651.044;-38.75
25.54037;38.60875;1901.028;-38.75
24.65495;37.32354;1828.396;-38.75
25.53818;37.85479;1764.807;-38.75
18.43427;32.74958;1673.038;-38.75
30.29995;42.29297;2056.789;-38.74922
22.28401;35.22438;1792.369;-38.74844
31.59521;44.14557;2095.628;-38.74766
30.30318;42.45984;2055.571;-38.74766
43.60875;54.62755;2650.391;-38.74688
39.71812;51.35735;2435.419;-38.74688
34.58432;45.98885;2207.661;-38.74688
29.27063;41.77583;2013.109;-38.74688
21.37021;33.96333;1644.85;-38.74688
20.55323;32.7313;1633.805;-38.74609
30.30984;43.21667;2106.171;-38.74531
28.24599;41.2901;2012.632;-38.74453
25.98396;38.7951;1893.789;-38.74453
48.46094;60.37708;2890.417;-38.74375
37.9725;49.29807;2329.138;-38.74375
30.90615;43.22943;2111.546;-38.74375
29.33026;41.02432;1986.727;-38.74375
26.08922;39.2587;1908.182;-38.74375
26.21234;38.97354;1859.958;-38.74375
20.505;33.97349;1699.211;-38.74375
31.64589;43.64885;2141.472;-38.74297
32.52542;44.88453;2103.319;-38.74297
22.58609;36.0687;1766.506;-38.74297
32.14386;44.1937;2088.219;-38.74219
28.90667;41.18146;2050.064;-38.74219
26.36453;39.05401;1871.733;-38.74219
26.2024;39.02578;1865.94;-38.74219
55.56739;66.46344;3083.621;-38.74141
31.76813;44.00229;2114.532;-38.74141
22.44078;36.08141;1750.049;-38.74141
25.62125;38.15005;1886.587;-38.74062
31.8312;43.99625;2110.966;-38.73985
25.89292;38.33339;1909.744;-38.73906
56.5113;67.78047;3087.992;-38.73828
50.09693;61.66177;2925.725;-38.73828
31.00479;42.36974;2095.939;-38.73828
29.48698;41.8101;2003.905;-38.73828
18.44104;32.7774;1670.292;-38.73828
50.07235;61.4887;2919.667;-38.7375
43.70625;54.76406;2640.385;-38.7375
36.73135;48.15089;2316.75;-38.7375
30.80771;43.19588;2105.567;-38.7375
48.63318;60.39265;2851.98;-38.73672
55.3676;66.3701;3067.745;-38.73594
48.7424;60.40927;2857.004;-38.73594
31.75838;44.19656;2095.582;-38.73594
25.84297;38.64964;1913.685;-38.73594
24.91958;38.69115;1962.1;-38.73516
44.8338;56.02135;2644.19;-38.73438
20.83375;33.9075;1665.568;-38.73438
45.59969;56.78042;2664.618;-38.73359
44.91797;55.99839;2640.681;-38.73359
40.40406;52.29406;2510.525;-38.73359
22.31672;35.52844;1798.891;-38.73359
23.2949;36.28474;1776.324;-38.73359
57.0088;67.74265;3222.499;-38.73281
39.7449;51.44859;2434.344;-38.73281
30.29187;42.42354;2027.629;-38.73203
28.47563;41.01797;2011.032;-38.73203
22.21807;36.11854;1771.019;-38.73203
56.3424;67.70557;3077.517;-38.73125
17.82224;32.76656;1675.94;-38.73125
20.42547;33.77318;1648.133;-38.73125
31.48141;43.97667;2116.465;-38.73047
25.22734;37.79937;1760.006;-38.73047
21.02917;33.99198;1633.226;-38.73047
55.29734;66.37843;3085.541;-38.72969
36.60854;48.38052;2369.338;-38.72969
31.65016;44.13573;2085.6;-38.72969
22.29938;35.60354;1787.64;-38.72969
51.59636;62.8163;2907.937;-38.7289
47.91021;59.93266;2830.651;-38.7289
27.56156;39.86266;1932.246;-38.7289
22.92828;36.17667;1740.223;-38.7289
50.94839;62.54813;2938.871;-38.72813
39.31583;51.00005;2494.005;-38.72813
31.7163;44.17109;2103.202;-38.72813
27.23792;39.69443;1948.82;-38.72813
22.12464;35.90208;1789.442;-38.72813
50.99547;62.55938;2939.227;-38.72734
50.93224;62.39521;2934.004;-38.72734
36.26906;47.76125;2295.27;-38.72734
31.70786;44.00557;2118.919;-38.72734
46.79766;58.76833;2784.861;-38.72656
36.76401;48.20167;2318.856;-38.72578
28.93375;41.19786;2013.822;-38.72578
29.08526;41.76271;2011.392;-38.72578
21.7087;36.04214;1801.874;-38.72578
51.60068;62.79151;2911.233;-38.725
37.97693;49.18099;2341.106;-38.725
29.31823;41.33443;2129.908;-38.725
29.40385;41.79698;2005.151;-38.725
26.01458;38.40484;1890.352;-38.725
17.89667;32.75911;1679.839;-38.725
47.34422;59.07406;2699.065;-38.72422
36.10302;47.75198;2300.297;-38.72422
25.9688;39.04219;1930.47;-38.72422
28.88255;41.18698;1966.869;-38.72344
19.66068;32.71443;1660.347;-38.72344
51.45974;62.62396;2922.315;-38.72266
26.0613;39.35026;1956.849;-38.72266
22.88208;36.14818;1762.743;-38.72266
17.84177;32.24562;1642.226;-38.72266
32.40745;44.73135;2228.459;-38.72187
20.04099;33.74042;1669.136;-38.72187
18.63781;32.75906;1668.561;-38.72187
19.59766;32.65844;1651.054;-38.72187
47.37229;59.27573;2833.747;-38.72109
34.11344;46.54781;2184.73;-38.72109
31.52938;44.10516;2087.747;-38.72109
49.4651;61.21073;2911.811;-38.72031
48.34521;60.34979;2864.725;-38.72031
31.24729;43.29318;2100.161;-38.72031
29.28219;41.75562;2029.016;-38.72031
29.01063;41.82432;1995.46;-38.72031
37.11349;48.33193;2298.81;-38.71953
30.93354;43.23172;2139.11;-38.71953
36.88547;48.33036;2319.362;-38.71875
31.74187;44.32286;2090.305;-38.71875
30.11995;42.37578;2057.184;-38.71875
26.12437;38.92177;1899.182;-38.71875
25.4162;38.18964;1879.281;-38.71875
23.41318;36.27844;1767.269;-38.71875
37.97656;49.20234;2358.119;-38.71797
31.44776;43.9701;2114.882;-38.71797
31.72734;44.12635;2085.385;-38.71797
18.59375;32.85714;1653.589;-38.71797
31.83953;44.29995;2104.932;-38.71719
56.71667;67.25203;3206.922;-38.71641
43.87797;54.77682;2628.563;-38.71641
20.12109;33.74406;1663.821;-38.71641
31.39292;43.27;2091.934;-38.71563
19.94213;33.68813;1669.546;-38.71563
41.03104;52.33562;2484.386;-38.71484
35.65354;47.94417;2176.895;-38.71484
27.84406;40.05563;1928.509;-38.71484
22.69761;36.14474;1762.876;-38.71484
17.7062;32.82734;1677.299;-38.71484
20.37521;33.80687;1676.553;-38.71484
29.53963;42.19609;2073.7;-38.71406
31.6824;43.67062;2133.837;-38.71328
29.27312;41.74245;2006.76;-38.71328
29.15974;41.75958;2005.045;-38.71328
50.08062;61.61474;2911.547;-38.7125
48.76682;60.44005;2864.244;-38.7125
31.60135;44.10135;2090.374;-38.71172
29.68052;42.45485;1989.931;-38.71172
23.18287;36.21229;1769.014;-38.71172
51.70807;62.85068;2913.272;-38.71094
32.97151;45.36864;2230.838;-38.71094
32.02479;43.9976;2160.57;-38.71094
22.88781;36.20583;1771.489;-38.71094
27.33307;39.51948;1968.544;-38.71016
22.41984;35.22115;1796.117;-38.71016
55.41964;66.66542;3080.265;-38.70937
49.58432;61.28146;2919.742;-38.70937
50.00094;61.66099;2919.213;-38.70937
43.52578;54.50891;2621.208;-38.70937
30.9076;42.23495;2088.572;-38.70937
20.31651;33.87917;1665.345;-38.70937
26.26135;39.36318;1922.757;-38.7086
36.08932;47.76318;2279.639;-38.70781
29.26401;41.7687;2028.656;-38.70703
27.92844;40.95568;1999.67;-38.70703
25.57651;38.18219;1883.566;-38.70703
22.365;35.34292;1794.182;-38.70703
31.57859;44.12286;2086.663;-38.70625
24.67646;37.32193;1830.022;-38.70625
23.07958;36.19761;1773.202;-38.70625
39.86333;51.57292;2445.613;-38.70547
30.50208;43.31016;2126.968;-38.70547
29.20849;41.83021;2001.474;-38.70547
27.38495;39.65625;1946.76;-38.70547
25.85573;38.7086;1856.079;-38.70547
23.48802;36.39026;1784.535;-38.70547
28.55234;41.1563;1994.815;-38.70469
25.54958;38.58562;1861.367;-38.70469
18.43292;32.75943;1669.178;-38.70469
20.70219;33.97313;1639.306;-38.70469
51.41432;62.56057;2936.324;-38.70391
23.42177;36.36875;1770.238;-38.70391
50.06568;61.45818;2914.896;-38.70313
46.98865;58.88229;2777.169;-38.70313
33.09375;45.52854;2213.704;-38.70313
32.03885;44.14208;2100.032;-38.70313
31.12333;42.48651;2083.256;-38.70313
27.32839;39.66901;1944.909;-38.70313
25.9401;38.40562;1909.627;-38.70313
21.98932;36.00349;1795.864;-38.70313
31.33526;43.60203;2137.699;-38.70234
31.5824;44.28516;2090.474;-38.70234
31.21797;43.40979;2078.282;-38.70234
52.82885;63.89885;3068.019;-38.70156
33.36312;45.49833;2250.271;-38.70156
31.82984;43.96177;2114.175;-38.70156
27.27531;39.63323;1948.31;-38.70156
26.35;39.03932;1890.979;-38.70156
36.57005;48.13656;2302.707;-38.7
23.09432;36.22313;1763.291;-38.7
31.15339;43.3474;2092.145;-38.69922
30.34953;42.2987;2058.523;-38.69922
29.17151;41.84505;1989.036;-38.69922
27.31156;39.58125;1951.966;-38.69922
36.18703;47.79547;2275.811;-38.69844
18.53104;32.86547;1656.496;-38.69844
55.21922;66.35932;3075.225;-38.69765
50.16177;61.50125;2922.876;-38.69765
30.24641;42.43094;2026.57;-38.69765
28.27526;41.02609;1999.94;-38.69765
48.61609;60.40193;2853.475;-38.69688
29.61;42.21938;2072.267;-38.69688
27.3963;39.66568;1953.408;-38.69688
22.61312;35.19661;1818.895;-38.69688
55.42943;66.43151;3078.583;-38.69609
34.53349;45.87755;2208.383;-38.69609
32.00385;44.21359;2088.324;-38.69609
26.43573;38.84375;1911.97;-38.69609
20.36583;32.71823;1643.214;-38.69609
36.12844;47.80708;2281.407;-38.69531
31.97286;44.12959;2102.017;-38.69531
20.4037;33.83276;1666.644;-38.69531
19.87917;32.73177;1654.304;-38.69531
18.03662;32.24537;1648.135;-38.69531
20.86662;33.89297;1630.534;-38.69531
48.79302;60.4337;2872.862;-38.69453
47.31662;58.91771;2766.388;-38.69453
32.58812;45.09698;2104.068;-38.69453
28.6901;41.36;2068.304;-38.69453
25.27094;37.76432;1882.868;-38.69453
20.26297;32.74588;1647.795;-38.69453
50.96708;62.5087;2939.081;-38.69375
29.02135;41.65271;2026.626;-38.69375
26.59266;38.91927;1961.023;-38.69375
17.6576;32.7776;1682.253;-38.69297
49.58854;61.26531;2910.65;-38.69219
48.70594;60.42266;2866.874;-38.69219
47.31943;58.87531;2760.711;-38.69219
29.05995;41.80302;2002.068;-38.69219
25.37302;37.67349;1848.243;-38.69219
19.60729;33.52854;1706.141;-38.69219
20.72115;34.14208;1689.836;-38.69219
21.31766;33.99781;1633.936;-38.69219
39.81141;51.5126;2435.255;-38.69141
37.97823;49.19239;2292.999;-38.69141
33.11151;45.53203;2212.542;-38.69141
18.53979;32.75354;1662.429;-38.69141
56.27656;67.80412;3063.954;-38.69062
51.75312;62.83823;2911.418;-38.69062
30.12365;42.44734;2026.701;-38.69062
21.75766;36.0613;1804.818;-38.69062
49.50286;61.27589;2901.8;-38.68984
25.3849;38.07964;1892.691;-38.68984
56.84609;67.84849;3209.005;-38.68828
32.15693;44.45328;2160.05;-38.68828
31.49823;43.32844;2087.279;-38.68828
23.34984;36.12521;1774.206;-38.68828
54.22104;65.71641;3029.089;-38.6875
30.47573;43.30682;2094.279;-38.6875
29.11401;41.40839;1988.124;-38.6875
20.21776;33.77359;1665.499;-38.6875
32.04755;44.28141;2109.952;-38.68672
26.0724;38.83615;1879.012;-38.68672
48.84026;60.43609;2846.518;-38.68594
32.51203;45.09516;2106.317;-38.68594
26.85922;39.38302;1874.667;-38.68594
51.63172;62.69912;2908.479;-38.68516
29.85719;42.24083;2077.274;-38.68516
30.15463;42.35807;2034.354;-38.68516
22.35292;35.67349;1796.533;-38.68516
29.11536;41.79354;2015.271;-38.68438
49.96417;61.54792;2929.229;-38.68359
48.9537;60.42437;2877.939;-38.68359
30.54005;43.30416;2106.255;-38.68359
28.37464;41.02786;1992.24;-38.68359
22.50589;35.21026;1762.548;-38.68359
51.24073;62.53162;2938.911;-38.68281
50.08891;61.45662;2933.682;-38.68281
49.49729;61.26844;2901.41;-38.68281
38.18214;49.68911;2434.88;-38.68281
30.585;43.33588;2128.657;-38.68281
31.81938;44.2574;2098.061;-38.68281
25.64333;38.38542;1847.751;-38.68281
20.54167;33.94323;1665.061;-38.68281
20.70719;33.90729;1651.442;-38.68281
51.23271;62.4849;2943.72;-38.68203
53.26932;63.97047;3069.632;-38.68125
30.3374;42.35266;2060.716;-38.68125
26.12505;39.36677;1882.429;-38.68125
17.63484;32.74677;1680.001;-38.68125
32.01995;44.08755;2125.875;-38.68047
21.61594;36.0575;1800.089;-38.68047
19.86786;33.80443;1658.244;-38.68047
51.89422;62.93859;2890.57;-38.67969
22.86682;36.1413;1757.362;-38.67969
51.49193;62.72438;2912.847;-38.67891
32.31573;44.1838;2073.456;-38.67891
22.16484;35.68922;1802.807;-38.67891
40.71422;52.73156;2411.69;-38.67812
34.04609;46.13776;2226.814;-38.67812
31.62125;44.08781;2086.938;-38.67812
48.44568;60.24052;2873.826;-38.67735
30.22729;42.3538;2049.379;-38.67735
21.85703;36.00885;1802.803;-38.67735
22.45573;35.59412;1802.041;-38.67735
29.0288;41.69271;2008.687;-38.67656
25.94891;38.84568;1961.168;-38.67656
26.06021;38.85047;1901.759;-38.67656
36.83333;48.47896;2315.61;-38.67578
33.03688;44.93927;2154.81;-38.67578
29.44359;42.19568;2077.023;-38.67578
28.90703;41.3199;1962.897;-38.67578
48.70797;60.40609;2855.776;-38.675
31.2524;43.22125;2073.097;-38.675
55.43661;66.24136;3031.416;-38.67422
31.77693;44.10859;2078.877;-38.67422
21.87078;35.92958;1795.392;-38.67422
23.0724;36.16031;1769.388;-38.67344
56.97521;67.73489;3234.407;-38.67266
55.40229;66.45349;3061.999;-38.67266
31.43714;44.10224;2104.886;-38.67266
27.37271;39.67141;1905.045;-38.67266
51.31839;62.60484;2923.532;-38.67188
31.47802;43.32432;2095.768;-38.67188
28.45922;41.29063;2005.309;-38.67188
29.66187;42.48458;1982.472;-38.67188
20.35651;33.89135;1672.548;-38.67188
20.13516;32.74995;1640.994;-38.67188
33.3376;45.47026;2238.673;-38.67109
31.79323;44.20615;2081.689;-38.67109
17.76552;32.7524;1675.939;-38.67031
46.90709;58.87286;2765.839;-38.66953
39.63302;51.62057;2427.577;-38.66953
25.90771;38.41255;1892.925;-38.66953
22.63214;36.14714;1762.437;-38.66953
17.82349;32.77427;1678.499;-38.66953
17.96354;32.77161;1672.151;-38.66875
21.44771;33.96838;1656.264;-38.66875
35.96505;47.26031;2322.89;-38.66797
28.86604;41.23833;1978.377;-38.66797
22.29458;35.59172;1792.941;-38.66797
17.99917;32.81057;1654.282;-38.66797
46.20927;57.48792;2667.77;-38.66719
29.26995;41.82281;1997.73;-38.66719
20.89505;33.92239;1663.485;-38.66719
21.27203;33.99125;1649.585;-38.66719
32.40833;45.07291;2112.792;-38.6664
29.27292;41.83474;1991.046;-38.6664
44.9526;55.96172;2662.946;-38.66484
47.40984;59.30349;2840.222;-38.66328
30.69755;43.25646;2098.096;-38.66328
29.71865;42.45766;1979.834;-38.66328
27.17479;39.68026;1947.261;-38.66328
31.53198;44.1263;2151.758;-38.6625
30.51599;43.32781;2109.723;-38.6625
28.97698;41.2989;1971.843;-38.6625
25.94292;38.56125;1861.827;-38.6625
49.57412;61.28323;2912.731;-38.66172
31.47427;43.63198;2140.37;-38.66172
30.14552;42.34979;2057.472;-38.66172
27.49875;39.73297;1909.815;-38.66172
51.61786;62.92916;2908.298;-38.66094
28.89427;41.28328;1987.711;-38.66094
22.74781;36.18724;1768.489;-38.66094
29.07349;41.81979;1995.856;-38.66016
29.14672;41.37198;1972.119;-38.66016
38.64297;50.4362;2520.79;-38.65937
33.76047;45.25047;2193.711;-38.65937
30.88828;43.28386;2145.039;-38.65937
31.89422;44.18953;2091.63;-38.65937
19.38453;33.55651;1714.078;-38.65937
32.0999;44.18646;2087.101;-38.65859
50.22182;61.69;2921.718;-38.65781
31.25672;43.26635;2099.364;-38.65781
20.41906;33.87292;1670.061;-38.65781
53.18469;63.95542;3073.384;-38.65703
33.28234;45.49495;2234.177;-38.65703
24.74297;37.3762;1828.481;-38.65703
37.01193;48.50114;2313.427;-38.65625
31.67479;44.13036;2097.46;-38.65625
26.15786;38.93026;1873.1;-38.65625
51.32073;62.56302;2936.64;-38.65547
39.12542;49.82823;2444.822;-38.65547
36.78484;48.06156;2311.497;-38.65547
32.00016;44.12406;2097.832;-38.65547
31.57266;44.06151;2083.448;-38.65547
22.31979;36.11396;1791.789;-38.65547
23.20911;36.22531;1771.934;-38.65547
20.22609;33.74307;1661.461;-38.65547
30.2213;42.28979;2060.638;-38.65469
29.11667;41.82453;1992.977;-38.65469
55.30927;66.38187;3083.55;-38.65391
43.66114;54.68328;2631.912;-38.65391
31.79495;44.20516;2106.507;-38.65391
27.85365;40.99755;1997.783;-38.65391
22.8613;36.14302;1752.573;-38.65391
21.79484;36.05901;1801.914;-38.65313
22.35411;35.3675;1797.656;-38.65313
21.51198;33.97688;1646.743;-38.65313
22.13307;35.67005;1797.705;-38.65234
23.1188;36.15818;1764.054;-38.65234
26.40042;38.86464;1909.459;-38.65156
28.83354;41.27287;2010.719;-38.65078
20.66182;32.75776;1630.635;-38.65078
47.15245;58.89724;2779.817;-38.65
36.14208;47.20036;2320.373;-38.65
29.66537;42.19427;2071.088;-38.65
29.55807;41.85672;2001.108;-38.65
29.19255;41.85526;1998.535;-38.65
20.73927;32.78828;1636.766;-38.65
52.16578;62.93984;2901.967;-38.64922
40.68771;52.28359;2511.432;-38.64922
31.02885;42.50646;2067.116;-38.64922
26.33813;38.79698;1910.257;-38.64922
54.54104;65.45417;3060.168;-38.64844
30.77281;43.1288;2123.81;-38.64844
29.67391;42.49677;1975.973;-38.64844
26.37214;38.77255;1855.477;-38.64844
20.47302;33.71953;1707.656;-38.64844
20.9175;33.89448;1649.016;-38.64844
33.9124;46.13688;2233.02;-38.64766
32.18401;44.13974;2107.185;-38.64766
29.11604;41.83651;1990.704;-38.64766
39.7174;50.99521;2481.692;-38.64687
37.99187;49.2263;2360.939;-38.6461
56.56224;67.68672;3111.748;-38.64531
52.6337;63.56344;3066.45;-38.64531
52.56276;63.49417;3065.542;-38.64531
44.91396;55.92719;2649.808;-38.64531
31.70474;44.15719;2085.44;-38.64531
29.66266;42.35432;2061.793;-38.64531
29.10953;41.87344;1953.861;-38.64531
55.28073;66.39661;3072.275;-38.64453
39.77474;51.55599;2429.391;-38.64453
32.06797;44.09005;2111.661;-38.64453
29.06401;41.83484;1990.643;-38.64453
17.73;32.77781;1674.21;-38.64453
49.18557;60.79182;2844.814;-38.64375
31.77036;44.15375;2070.096;-38.64297
51.08255;62.40844;2934.646;-38.64219
51.52813;62.72083;2930.395;-38.64219
36.36568;47.77453;2305.927;-38.64219
30.41531;43.25536;2103.986;-38.64219
17.71396;32.77984;1674.039;-38.64219
51.96828;62.96854;2905.257;-38.64141
31.53365;44.1412;2100.335;-38.64141
29.04193;41.71641;2001.599;-38.64141
17.69641;32.72016;1679.453;-38.64141
51.03437;62.50099;2937.363;-38.64063
43.80198;54.62953;2656.693;-38.64063
26.02281;38.83615;1966.569;-38.64063
27.23026;39.67625;1942.968;-38.64063
18.7226;32.70161;1663.142;-38.64063
52.76292;63.5612;3068.343;-38.63984
33.12594;45.52089;2256.149;-38.63984
29.90208;42.6101;2105.486;-38.63984
31.59865;44.15865;2102.551;-38.63984
28.95917;41.31396;1967.121;-38.63984
19.46917;32.62229;1663.095;-38.63984
55.48573;66.38375;3080.987;-38.63906
20.76453;33.98646;1637.185;-38.63906
30.42104;43.23656;2099.499;-38.63828
28.03667;40.96469;2004.943;-38.63828
20.39088;33.91661;1666.827;-38.63828
41.07828;52.30094;2528.104;-38.6375
30.23026;42.4162;2030.132;-38.63672
28.87786;41.2387;1990.474;-38.63672
27.04953;39.23182;1880.015;-38.63672
51.4451;62.77073;2914.716;-38.63594
47.08833;58.89219;2766.316;-38.63594
31.85708;44.00552;2114.132;-38.63594
48.90026;60.43047;2865.372;-38.63515
38.80594;49.78844;2398.533;-38.63515
30.58745;43.34406;2110.183;-38.63515
26.15198;39.26354;1884.687;-38.63515
25.32057;37.70203;1869.645;-38.63515
17.32943;32.71859;1701.424;-38.63515
49.1225;60.69172;2862.907;-38.63438
29.42521;42.00443;2017.398;-38.63438
29.19682;41.85078;2001.975;-38.63438
29.1437;41.82849;1992.105;-38.63438
27.24255;39.62109;1950.719;-38.63438
19.77922;32.66917;1645.659;-38.63438
20.00193;32.80068;1635.848;-38.63438
51.19219;62.40177;2942.981;-38.63359
51.40656;62.64729;2929.977;-38.63359
37.79964;49.18964;2326.948;-38.63281
31.85401;44.18417;2101.855;-38.63281
28.88656;41.20615;2007.734;-38.63281
22.82917;36.13261;1766.297;-38.63281
51.50547;62.69386;2929.8;-38.63203
49.43964;61.23974;2911.567;-38.63203
48.60531;60.38797;2860.765;-38.63203
36.83735;48.19193;2312.501;-38.63203
31.61302;44.11146;2083.076;-38.63203
31.96958;44.15323;2079.159;-38.63203
21.70646;36.06709;1799.896;-38.63203
48.85021;60.38854;2878.248;-38.63125
22.3338;35.59026;1796.611;-38.63125
55.57578;66.37563;3081.848;-38.63047
51.24609;62.53917;2931.844;-38.63047
26.12927;38.92125;1890.928;-38.63047
31.72578;43.99469;2115.736;-38.62969
31.70667;43.98901;2115.379;-38.62969
28.19489;41.27802;2013.166;-38.62969
29.01474;41.04979;1982.104;-38.62969
23.57917;36.42266;1763.174;-38.62969
21.02979;34.02662;1632.473;-38.62969
51.51823;62.75781;2958.125;-38.62891
31.66432;44.07974;2090.939;-38.62891
29.88724;42.33521;2063.646;-38.62891
28.77193;41.2187;1999.532;-38.62891
50.7849;62.4474;2932.247;-38.62812
27.02854;39.30964;1878.903;-38.62812
22.11667;35.70568;1794.259;-38.62812
22.23604;35.86547;1776.164;-38.62812
51.36625;62.72536;2927.116;-38.62734
22.53016;36.08745;1744.209;-38.62734
54.29625;65.77026;3022.549;-38.62656
29.19599;41.8475;1997.411;-38.62656
17.71453;32.73911;1675.415;-38.62656
36.78245;48.4412;2306.788;-38.62578
25.78422;38.24734;1909.564;-38.62578
55.33417;66.39083;3089.734;-38.625
50.88677;62.45396;2939.26;-38.625
37.00927;48.46359;2312.12;-38.625
27.07818;39.64265;1955.851;-38.625
55.47958;66.22688;3062.793;-38.62422
29.80875;42.24094;2068.087;-38.62422
28.24349;41.03443;2003.237;-38.62422
22.45427;35.67208;1793.058;-38.62422
50.93521;62.42995;2932.431;-38.62344
27.02698;39.6389;1953.787;-38.62344
43.54276;54.93667;2533.641;-38.62266
28.7949;41.37922;1986.192;-38.62266
29.63047;42.58339;1937.882;-38.62266
27.84672;39.96255;1936.43;-38.62266
42.0001;53.41318;2604.098;-38.62188
35.91354;47.8663;2328.841;-38.62188
18.37437;32.76141;1668.011;-38.62188
18.16417;32.35328;1657.74;-38.62188
31.61312;43.92;2127.078;-38.62109
29.45115;42.02438;2033.454;-38.62109
20.82797;33.79573;1667.071;-38.62109
20.85552;33.96849;1648.223;-38.62109
32.17963;44.18609;2084.464;-38.62031
28.91906;41.32078;1980.117;-38.62031
26.37005;38.96135;1875.031;-38.61953
22.2176;35.68677;1803.292;-38.61953
23.0024;36.14969;1755.299;-38.61953
22.65099;36.16354;1751.343;-38.61953
48.86219;60.38052;2880.452;-38.61875
