K5PC5CH.OP;K5PC6CH.OP;K5F3.PV;K5P5_1.PV;K5P5_2.PV
34.6463;46.10073;2187.104;-37.22813;-36.97422
31.51151;44.12495;2187.02;-41.40859;-37.00547
31.5824;44.03349;2186.701;-39.8125;-38.65703
31.70281;44.11287;2186.579;-41.51953;-42.03281
31.88094;44.07776;2186.547;-39.77969;-41.43828
37.32661;49.23656;2186.43;-40.86719;-41.59453
34.4375;46.02839;2186.307;-38.89063;-39
31.61823;44.10167;2186.067;-39.20234;-39.21484
34.54203;46.03083;2185.671;-40.65937;-39.09063
34.49177;45.97302;2185.115;-39.44688;-39.68281
32.03938;44.1075;2185.108;-38.18828;-38.31641
31.84422;44.09349;2185.029;-39.32969;-39.92422
35.60073;47.9512;2184.943;-38.23281;-38.22109
31.88781;44.03156;2184.937;-40.12422;-38.64766
35.65937;47.95474;2184.917;-42.73672;-40.75391
34.56672;46.00536;2184.759;-41.18828;-41.5414
34.11344;46.54781;2184.73;-38.72109;-39.91484
35.83541;47.93057;2184.617;-37.67891;-42.15078
33.1162;45.53448;2184.426;-37.29453;-39.88984
34.51646;46.09891;2184.308;-39.70937;-39.87344
34.12656;46.55401;2184.198;-39.20313;-39.775
32.61047;45.05875;2184.082;-39.17422;-41.41797
34.35812;46.06417;2184.029;-38.97969;-40.26953
34.60734;46.08537;2183.917;-40.06875;-40.10938
34.50964;46.02708;2183.828;-41.0625;-39.60625
37.54458;49.22932;2183.443;-36.22813;-37.48359
31.66552;44.0463;2183.366;-40.37969;-39.25312
31.69693;44.05109;2182.291;-40.69688;-39.53281
36.93521;48.11396;2182.082;-40.09609;-38.71094
31.68844;44.0686;2181.934;-39.45;-39.82969
34.82037;46.15005;2181.877;-41.67735;-41.30156
32.01365;44.13323;2181.831;-41.20547;-38.28437
31.91714;44.06042;2181.824;-43.36328;-38.07813
32.90344;45.08969;2181.727;-38.87734;-37.97578
31.81682;44.09349;2181.466;-40.79375;-38.41328
31.69443;44.06839;2181.28;-41.67735;-39.40469
37.06583;49.18948;2180.869;-40.35938;-41.4586
31.5237;44.09266;2180.845;-41.89766;-40.65313
31.68677;44.11469;2180.758;-39.83672;-40.03047
31.3112;44.09891;2180.067;-40.43828;-42.38281
31.75995;44.03761;2179.161;-41.56328;-38.97109
31.78375;44.11349;2178.997;-39.52422;-40.76406
32.01828;44.06958;2178.915;-38.42578;-38.32422
31.73974;44.09531;2178.684;-40.69219;-39.80703
28.7299;40.71521;2178.663;-37.59687;-40.34609
32.68146;44.85198;2178.605;-41.51563;-38.29844
33.55989;45.51953;2178.477;-38.2375;-40.45
32.20974;44.73161;2178.401;-39.93828;-40.17188
31.58755;44.04625;2178.33;-40.64219;-38.29453
35.6213;47.90255;2177.204;-39.02031;-38.45703
35.77771;47.9726;2177.161;-39.08828;-41.64922
34.20078;46.56484;2177.047;-39.4586;-39.21719
35.65354;47.94417;2176.895;-38.71484;-37.79375
35.26771;47.46016;2176.884;-39.47813;-39.57422
31.73063;44.05979;2176.569;-38.17812;-41.01953
31.59833;44.11505;2176.092;-40.04375;-41.15156
36.82401;48.17735;2175.86;-38.42188;-38.72187
31.73557;44.08573;2175.005;-42.2875;-38.13672
36.86646;48.48042;2174.758;-37.43359;-41
33.11937;45.15359;2174.412;-41.86875;-37.77187
35.70531;47.15547;2173.643;-41.175;-38.4625
32.76047;44.64896;2173.255;-42.32813;-41.83437
36.19932;47.45313;2173.126;-42.98985;-40.68672
32.46589;45.04479;2172.776;-39.08516;-39.14922
32.18536;44.47313;2172.408;-38.06719;-39.6664
31.79797;44.03203;2170.065;-38.09219;-37.15234
31.73677;44.02479;2170.026;-40.22578;-40.725
32.14375;44.48156;2169.56;-39.45313;-37.84375
32.15635;44.46188;2169.549;-39.02187;-40.28906
31.79661;44.01552;2169.134;-39.1875;-37.60938
31.67995;44.06641;2169.064;-35.18125;-40.88203
32.22401;44.4488;2168.794;-39.66563;-38.67812
31.64292;44.02458;2167.774;-37.30781;-38.78359
31.64604;43.99349;2167.102;-40.93438;-41.47734
31.78281;44.01781;2167.012;-41.11406;-41.71875
32.08703;44.44516;2166.787;-39.37578;-37.93516
32.98333;45.11156;2166.344;-40.72266;-40.55938
31.77151;44.08156;2166.103;-40.22031;-38.55938
36.8963;48.51333;2165.839;-39.73672;-36.34687
31.62953;43.65865;2165.779;-41.76328;-36.35234
31.67078;44.02552;2165.778;-37.08906;-38.98438
36.80521;48.19313;2165.641;-41.58203;-37.73047
31.74589;44.0837;2165.463;-37.75234;-40.6625
32.17057;44.47161;2165.384;-41.82265;-41.28672
31.60635;43.64078;2165.168;-39.07422;-40.49766
32.06969;44.46245;2164.905;-40.37266;-37.98828
32.10078;44.45677;2164.605;-40.26875;-40.05
31.54338;43.63338;2164.548;-40.67109;-41.59063
30.44594;42.16484;2164.146;-40.83594;-39.28125
32.12583;44.4525;2163.882;-40.36953;-39.93203
32.17542;44.46578;2163.836;-40.42031;-40.88828
32.10682;44.11266;2163.21;-41.71563;-42.22656
32.00901;44.43104;2162.911;-43.77813;-39.66406
32.18302;44.49458;2162.827;-39.80781;-39.99688
32.27432;44.49141;2162.269;-40.3625;-39.59375
32.21443;44.46771;2162.043;-40.7711;-41.24141
33.07974;44.9601;2161.831;-37.69297;-40.29453
32.04729;44.44588;2161.645;-39.87188;-39.19062
32.12989;44.46229;2161.538;-38.76172;-41.62656
32.09104;44.45839;2161.488;-38.88359;-39.15625
32.08708;44.47625;2161.386;-39.41719;-41.80078
32.62453;44.86666;2161.349;-38.46094;-40.92266
32.33729;44.68125;2161.293;-38.90781;-43.8336
32.03912;44.45328;2161.151;-39.59375;-42.61641
31.61542;43.63515;2161.097;-38.92969;-40.75
31.8849;43.65062;2161.088;-39.82265;-40.46797
32.23177;44.47682;2160.949;-40.60078;-39.98203
32.12552;44.45495;2160.692;-39.18203;-40.41719
32.02479;43.9976;2160.57;-38.71094;-37.05391
32.23505;44.47448;2160.116;-42.10078;-39.12969
36.77489;48.50682;2160.092;-41.77031;-40.79219
32.15693;44.45328;2160.05;-38.68828;-40.94844
32.20568;44.51729;2159.945;-39.24062;-38.91563
32.16849;44.47083;2159.758;-37.58203;-38.21094
31.92589;43.66891;2159.698;-39.14141;-40.89141
32.3613;44.50114;2159.594;-40.08828;-41.07578
31.5476;43.64776;2159.58;-38.2125;-40.50234
30.76057;43.08766;2159.572;-40.07813;-40.47109
32.20411;44.4738;2159.36;-39.38594;-41.04844
31.73167;43.65615;2158.95;-40.70469;-41.61719
32.30047;44.51917;2158.937;-41.39922;-43.55859
32.32547;44.52318;2158.705;-38.18125;-39.58906
32.26682;44.55292;2158.315;-39.93203;-40.30078
31.61089;43.66229;2158.229;-39.74453;-41.71563
31.83813;43.62156;2158.096;-41.50469;-40.01875
32.12365;44.46823;2158.07;-39.35547;-41.97266
32.15364;44.44859;2157.905;-37.58984;-40.6
32.50135;44.76885;2157.646;-40.72656;-40.65313
33.07255;45.15516;2157.519;-41.15156;-42.14219
32.22313;44.50396;2157.403;-41.40234;-39.39141
32.25708;44.52323;2157.326;-39.32813;-41.88047
32.08781;44.46807;2157.032;-37.95703;-39.23594
32.35568;44.76495;2156.582;-39.24453;-42.35703
30.76943;43.35354;2156.43;-40.90547;-42.19453
31.9225;43.61521;2156.335;-39.49141;-40.41016
32.25344;44.52354;2156.151;-38.56172;-39.54375
32.26469;44.54625;2156.095;-42.47422;-40.975
32.39125;44.58901;2155.894;-40.97969;-40.66172
32.10688;44.47026;2155.771;-39.54688;-38.2375
32.17839;44.50385;2155.624;-39.28984;-41.70391
32.95271;44.98729;2155.506;-38.76094;-37.85781
32.40234;44.58526;2155.405;-41.06953;-40.62891
32.25469;44.53651;2155.374;-39.52344;-38.42891
30.62146;43.07255;2155.327;-40.57265;-39.41563
34.11562;46.29485;2155.167;-40.58437;-40.94453
31.55521;43.61422;2155.129;-39.2875;-41.51015
31.64104;43.65406;2155.085;-40.55703;-40.2711
31.95281;44.34297;2154.903;-42.27656;-40.48828
32.42839;44.5987;2154.901;-39.52969;-38.92969
30.76813;43.36849;2154.862;-42.92969;-42.28516
33.03688;44.93927;2154.81;-38.67578;-39.19062
31.80969;43.64375;2154.741;-40.20313;-41.56484
31.62849;44.08958;2154.679;-40.79766;-41.48985
32.32823;44.55818;2154.669;-39.79922;-39.86094
32.12365;44.49115;2154.573;-39.60469;-41.34687
31.86662;43.65333;2154.447;-36.65703;-39.01641
32.26901;44.61182;2154.26;-39.9875;-39.40234
31.43792;43.31422;2154.095;-38.17735;-40.99844
32.22724;44.51958;2154.082;-39.55078;-39.67344
32.42552;44.59854;2153.76;-38.5625;-39.22109
32.12547;44.48063;2153.715;-39.68125;-39.70078
31.49776;43.63187;2153.488;-39.32031;-41.66875
32.35563;44.5224;2153.281;-40.02031;-39.43594
31.57088;43.62135;2152.676;-39.13594;-39.17656
32.10031;44.46776;2152.618;-41.30703;-39.55703
31.53484;43.64021;2152.595;-42.05235;-39.25469
31.56156;43.64141;2152.345;-40.62656;-39.0836
30.70505;43.33094;2152.326;-42.41875;-40.93906
32.30385;44.57479;2152.077;-40.59531;-40.19688
31.54333;43.64656;2151.994;-41.71797;-39.42188
34.5687;45.77953;2151.912;-40.20625;-40.90625
31.65922;43.62484;2151.912;-39.25859;-39.31797
32.3876;44.57984;2151.821;-40.55235;-41.68984
31.53198;44.1263;2151.758;-38.6625;-42.30156
32.36708;44.55354;2150.843;-38.02656;-39.89766
32.34333;44.54;2150.661;-41.92812;-41.63594
31.58156;43.6363;2150.44;-39.40234;-41.29688
31.52807;43.65667;2150.393;-42.77344;-39.96641
32.51802;44.75318;2150.161;-41.56562;-38.16797
32.82583;45.0224;2150.155;-40.14531;-38.18672
32.94151;45.4124;2150.082;-41.28359;-37.88984
31.55713;43.63479;2149.605;-40.87266;-41.20313
31.64208;43.62708;2149.104;-40.36562;-41.40469
32.4863;44.75828;2148.986;-39.63906;-39.23672
32.35354;44.5313;2148.609;-39.86328;-38.29609
31.44609;43.63615;2148.604;-39.53359;-40.86406
32.3526;44.56354;2148.571;-39.56562;-39.28672
32.30854;44.52312;2148.528;-39.73672;-42.21406
32.88094;45.15177;2148.354;-38.90469;-43.53516
32.47068;44.77906;2148.323;-39.30625;-40.25391
31.61568;43.64797;2148.079;-36.09922;-40.86016
31.47792;43.63458;2147.993;-39.6461;-39.74766
31.51828;43.61401;2147.64;-40.12109;-38.98906
31.50328;43.65021;2147.561;-40.07969;-39.31484
32.31979;44.61474;2147.48;-39.03516;-42.62422
31.01516;43.47755;2147.436;-37.83516;-40.90703
30.79313;43.31464;2147.311;-39.36562;-38.15156
31.5912;43.62052;2147.143;-43.87656;-38.70313
32.30344;44.57646;2146.847;-42.4375;-40.72422
31.52302;43.61703;2146.545;-38.7875;-39.48047
31.61182;43.60047;2146.508;-38.90078;-39.27656
31.60922;43.61896;2146.386;-37.72656;-38.69141
31.28604;43.74156;2146.292;-39.37656;-39.55391
31.44771;43.62417;2146.276;-38.8961;-40.88359
31.685;43.665;2146.191;-40.29531;-40.50391
32.07083;44.09255;2146.184;-38.23594;-38.07109
32.32896;44.58802;2146.173;-38.40469;-39.67656
31.56172;43.62443;2146.151;-38.91797;-40.44062
31.50307;43.63734;2145.764;-38.11328;-41.55391
31.64521;43.63594;2145.744;-36.30859;-40.34375
31.67818;43.63562;2145.535;-39.21563;-40.77422
31.62682;43.65536;2145.412;-38.91016;-39.16875
31.61516;43.62068;2145.326;-37.44219;-41.08672
31.5225;43.60516;2145.188;-41.13281;-42.66328
28.90505;40.71114;2145.176;-39.28828;-41.10547
32.06542;44.09927;2145.153;-36.36719;-41.18047
31.53245;43.63708;2145.127;-40.43438;-40.1039
30.88828;43.28386;2145.039;-38.65937;-39.78906
31.48354;43.63833;2144.995;-38.54453;-40.71172
31.70198;43.63562;2144.861;-41.35547;-39.00156
31.53875;43.63625;2144.8;-40.69141;-40.24609
31.5849;43.6163;2144.756;-39.27031;-39.54531
32.31724;44.79948;2144.713;-39.75;-39.1461
31.62521;43.60896;2144.525;-39.9586;-39.51406
31.63349;43.60917;2144.419;-41.99922;-38.82422
31.34328;43.47599;2144.41;-41.61719;-37.88359
31.55271;43.6162;2144.306;-41.0625;-40.5211
31.52401;43.58187;2144.17;-38.58672;-42.09297
31.55333;43.63573;2144.148;-40.12109;-43.37344
31.46839;43.63094;2143.996;-40.23359;-40.07969
31.55026;43.63734;2143.979;-42.44765;-38.69609
30.5725;43.21062;2143.865;-37.52031;-41.74062
31.65724;43.6288;2143.817;-39.90625;-41.23438
31.58234;43.61833;2143.797;-40.49062;-40.97969
32.20547;44.11932;2143.643;-41.47734;-40.49688
31.51146;43.61776;2143.543;-38.82578;-38.84609
31.70833;43.65911;2143.516;-37.4375;-38.74688
31.56578;43.63688;2143.5;-38.01406;-41.01719
31.65599;43.64516;2143.274;-40.87031;-39.76172
31.55115;43.6324;2143.014;-40.03281;-40.70234
31.41724;43.59615;2143.01;-37.84766;-39.55391
31.57891;43.6151;2142.985;-40.24297;-42.37188
31.4875;43.30339;2142.969;-40.94219;-39.16172
30.77906;43.08255;2142.965;-39.36172;-42.49453
31.52865;43.59068;2142.928;-37.56484;-40.94297
31.3626;43.60026;2142.878;-40.04219;-41.21719
31.4387;43.61057;2142.811;-40.39141;-39.39844
31.62047;43.66094;2142.716;-43.26875;-40.87969
31.41797;43.58182;2142.592;-40.14453;-40.74609
33.46375;45.69526;2142.583;-40.20156;-39.95156
32.08177;44.10313;2142.57;-40.51563;-39.78516
31.63338;43.63182;2142.569;-42.20469;-40.2914
31.56667;43.65786;2142.548;-37.57734;-38.42578
31.6601;43.66833;2142.465;-38.2289;-35.76015
31.95313;43.98474;2142.372;-40.32656;-39.00469
31.71005;43.63505;2142.297;-40.28516;-40.22578
31.53057;43.6488;2142.265;-42.01484;-42.53516
30.85443;43.22729;2142.262;-39.40313;-37.80469
31.0024;43.22646;2142.257;-40.0625;-41.11875
31.5312;43.59026;2142.252;-38.36953;-38.55235
31.4937;43.59995;2142.233;-38.52422;-40.07344
31.55766;43.60469;2142.032;-40.49766;-41.35547
31.65365;43.63958;2141.911;-40.24219;-37.91563
31.55797;43.62906;2141.881;-41.33984;-39.44375
31.70354;43.66438;2141.798;-39.12266;-40.26563
31.67219;43.39224;2141.501;-37.58828;-41.15937
31.64589;43.64885;2141.472;-38.74297;-38.14453
33.2374;45.29354;2141.441;-41.07265;-39.74141
31.57318;43.6326;2141.331;-40.65859;-38.51015
31.54089;43.62198;2141.251;-40.68047;-40.08437
31.48635;43.62224;2141.224;-41.45547;-39.99453
31.6262;43.6275;2141.175;-38.13359;-39.43672
31.41458;43.60375;2141.172;-40.76015;-39.90781
31.40937;43.60177;2141.111;-39.65391;-39.63515
31.73177;43.67167;2141.039;-42.42891;-39.77969
31.37245;43.54031;2140.969;-40.24844;-40.1039
31.3812;43.60854;2140.967;-39.74219;-35.86562
31.37359;43.39552;2140.956;-41.77734;-41.11953
31.62089;43.65828;2140.926;-41.6461;-42.13047
31.5688;43.63338;2140.888;-38.43516;-40.39922
31.64896;43.65917;2140.884;-38.29688;-40.21172
31.54349;43.61687;2140.775;-40.15234;-36.47969
30.95828;43.23099;2140.749;-40.47109;-41.30312
31.54313;43.63984;2140.732;-39.58516;-38.19375
31.39865;43.6087;2140.7;-42.73203;-38.18516
31.4574;43.57344;2140.688;-40.16719;-37.49219
31.67203;43.64906;2140.686;-38.43906;-38.33594
30.8138;43.32427;2140.606;-40.56172;-39.05781
31.5213;43.60156;2140.593;-42.46328;-38.51172
31.45953;43.60484;2140.538;-38.9;-40.28672
31.47203;43.58411;2140.405;-40.56875;-41.19688
31.47427;43.63198;2140.37;-38.66172;-41.68047
31.69677;43.65151;2140.289;-39.70469;-41.66016
31.70781;43.65151;2140.079;-38.91406;-37.07813
31.55656;43.64182;2140.075;-36.58281;-39.6625
31.48052;43.62797;2140.063;-39.28047;-40.15703
31.65349;43.65516;2139.904;-39.68516;-39.2625
31.49802;43.61;2139.804;-39.84297;-37.88047
31.60073;43.66781;2139.789;-42.57969;-39.575
31.38911;43.56646;2139.761;-39.57969;-39.00312
31.63958;43.66531;2139.727;-40.31719;-40.43984
31.53891;43.63255;2139.725;-39.12969;-42.46719
31.52047;43.64906;2139.653;-39.29375;-39.57578
31.71505;43.63615;2139.631;-39.62656;-38.91563
31.39042;43.55088;2139.606;-39.66719;-41.7625
31.9474;43.9951;2139.496;-41.88594;-40.12344
31.42625;43.59891;2139.383;-41.68906;-38.41094
31.58234;43.64255;2139.211;-39.57656;-39.13672
31.51453;43.66265;2139.14;-34.8125;-41.33281
31.56729;43.66338;2139.136;-39.65859;-37.98906
31.67094;43.685;2139.135;-40.57422;-41.27891
31.67208;43.67474;2139.133;-40.65703;-42.01875
30.93354;43.23172;2139.11;-38.71953;-38.65937
31.39229;43.58828;2139.079;-40.27734;-40.03594
31.71167;43.66438;2139.073;-40.42031;-38.31484
31.61188;43.62761;2139.07;-40.7711;-38.38828
31.78141;43.66401;2139.062;-39.58125;-40.85234
30.59141;43.21427;2138.968;-38.95078;-40.62422
31.35115;43.60948;2138.945;-39.08594;-39.19765
35.05354;46.89479;2138.937;-37.93438;-41.64219
31.7063;43.65906;2138.937;-41.00391;-38.76563
31.68615;43.61964;2138.871;-40.0125;-41.95
31.59036;43.64057;2138.866;-39.45547;-38.24062
31.67083;43.67776;2138.82;-34.28984;-43.05938
31.6524;43.67125;2138.75;-38.25312;-39.37578
31.31156;43.60239;2138.746;-41.06953;-38.40859
30.84526;43.30203;2138.691;-39.25938;-40.90078
31.62635;43.62537;2138.69;-40.40078;-42.61719
31.46589;43.63515;2138.635;-39.79375;-39.85313
31.77042;43.65844;2138.614;-39.90156;-39.77734
31.62802;43.62037;2138.472;-40.20156;-42.97187
31.34578;43.54031;2138.417;-38.59766;-38.51797
31.55276;43.6389;2138.373;-39.38984;-38.92422
29.75271;41.56594;2138.348;-37.26875;-38.11719
30.80349;43.35073;2138.319;-40.94219;-40.85859
31.67807;43.62323;2138.208;-39.70625;-40.73985
31.65552;43.6524;2138.105;-41.10703;-37.99141
31.43781;43.64432;2138.085;-39.6125;-39.3625
31.72125;43.68276;2138.05;-40.72266;-40.70469
31.86708;43.67172;2137.962;-39.22422;-42.67344
31.34896;43.5713;2137.945;-41.14141;-38.47422
31.45172;43.61666;2137.897;-34.67422;-39.89766
31.54333;43.65203;2137.821;-42.61172;-37.22813
31.49156;43.60526;2137.819;-40.27656;-41.40859
31.68328;43.65219;2137.813;-37.63672;-39.8125
31.66422;43.65599;2137.776;-37.27422;-41.51953
31.33526;43.60203;2137.699;-38.70234;-39.77969
31.62901;43.63453;2137.597;-40.87891;-40.86719
31.67865;43.67229;2137.558;-38.96719;-38.89063
31.70177;43.66865;2137.464;-41.6461;-39.20234
31.39141;43.59318;2137.427;-40.70313;-40.65937
31.33396;43.56516;2137.348;-40.93047;-39.44688
31.60443;43.67302;2137.275;-41.44609;-38.18828
31.59859;43.65995;2137.236;-42.79609;-39.32969
31.48542;43.62344;2137.137;-38.86719;-38.23281
31.67411;43.62948;2137.068;-37.87969;-40.12422
31.9188;43.98495;2137.016;-41.92188;-42.73672
31.61885;43.63;2137.014;-40.12969;-41.18828
31.64266;43.65422;2137.009;-40.25547;-38.72109
31.42109;43.57463;2136.935;-41.38125;-37.67891
31.69078;43.66344;2136.919;-39.12969;-37.29453
31.4512;43.59255;2136.879;-40.51172;-39.70937
31.49708;43.61042;2136.837;-41.75625;-39.20313
31.4887;43.59302;2136.794;-39.64375;-39.17422
31.64338;43.62922;2136.566;-38.45313;-38.97969
31.39037;43.60469;2136.479;-40.32344;-40.06875
31.59162;43.67062;2136.478;-40.79922;-41.0625
31.44828;43.61182;2136.347;-43.25391;-36.22813
31.83016;43.65979;2136.195;-41.03984;-40.37969
30.71286;43.33016;2136.142;-42.93125;-40.69688
31.7037;43.65339;2136.134;-39.75625;-40.09609
31.39338;43.57203;2136.134;-38.86016;-39.45
31.38646;43.56615;2136.071;-39.35938;-41.67735
31.64245;43.66297;2136.039;-39.71797;-41.20547
31.61474;43.63641;2136.024;-40.53672;-43.36328
31.63885;43.64161;2136.024;-41.18984;-38.87734
30.2237;42.63875;2135.994;-39.77344;-40.79375
31.55609;43.64073;2135.992;-41.23828;-41.67735
31.42229;43.60542;2135.982;-38.90234;-40.35938
31.41031;43.57719;2135.82;-40.97578;-41.89766
31.35219;43.52536;2135.81;-39.83672;-39.83672
32.68568;44.99266;2135.793;-39.61485;-40.43828
31.72141;43.65078;2135.556;-41.50938;-41.56328
31.48276;43.58604;2135.343;-42.54453;-39.52422
31.64437;43.66984;2135.334;-40.4586;-38.42578
31.6501;43.65104;2135.318;-39.11172;-40.69219
31.37609;43.60505;2135.228;-40.53828;-37.59687
31.52203;43.59089;2135.115;-41.70547;-41.51563
31.77859;43.92531;2135.059;-40.54844;-38.2375
31.77266;43.67854;2135.031;-42.19765;-39.93828
31.37792;43.58495;2134.941;-39.2289;-40.64219
31.63141;43.66745;2134.915;-45.16797;-39.02031
31.40271;43.5762;2134.892;-38.99688;-39.08828
31.59937;43.64484;2134.866;-38.36875;-39.4586
31.69151;43.66646;2134.852;-38.20937;-38.71484
31.77094;43.67495;2134.781;-39.03047;-39.47813
29.64307;41.34146;2134.748;-43.54766;-38.17812
31.37896;43.58375;2134.659;-40.91563;-40.04375
32.87239;45.45609;2134.636;-39.91484;-38.42188
31.66141;43.67042;2134.488;-39.9586;-42.2875
31.63193;43.65234;2134.465;-39.58828;-37.43359
31.3149;43.57182;2134.332;-42.52031;-41.86875
30.72229;43.10328;2134.295;-41.4625;-41.175
30.92542;43.21328;2134.274;-39.08047;-42.32813
31.51724;43.65734;2134.264;-38.96406;-42.98985
31.60912;43.6675;2134.094;-39.28125;-39.08516
31.93885;44.01807;2133.962;-42.13828;-38.06719
31.91016;43.99662;2133.928;-38.47969;-38.09219
31.66292;44.03073;2133.92;-39.94688;-40.22578
31.6824;43.67062;2133.837;-38.71328;-39.45313
31.65672;43.68615;2133.677;-39.46719;-39.02187
32.00261;44.01885;2133.442;-40.75156;-39.1875
31.58068;43.68333;2133.287;-39.37812;-35.18125
31.80214;43.65698;2133.243;-38.2375;-39.66563
31.32224;43.58594;2133.094;-42.60234;-37.30781
31.33016;43.56609;2133.042;-41.04219;-40.93438
31.69823;43.65307;2132.98;-38.05547;-41.11406
31.24537;43.5537;2132.936;-41.40313;-39.37578
31.53333;43.65615;2132.923;-41.02344;-40.72266
31.6162;43.68005;2132.693;-38.91406;-40.22031
30.65187;43.29417;2132.677;-40.2625;-39.73672
31.61505;43.65193;2132.555;-39.43203;-41.76328
31.64396;43.65781;2132.512;-42.36875;-37.08906
30.8412;43.33411;2132.485;-39.77891;-41.58203
28.21844;40.71172;2132.385;-38.60625;-37.75234
31.59359;43.66536;2132.35;-38.88984;-41.82265
31.67115;43.64943;2132.348;-40.89219;-39.07422
29.11255;41.2137;2132.224;-39.53203;-40.37266
31.45016;43.60823;2132.081;-40.52656;-40.26875
31.52427;43.65162;2132.032;-42.37578;-40.67109
29.8824;41.65104;2131.618;-39.26484;-40.83594
28.6449;41.11151;2131.535;-41.02344;-40.36953
30.61385;43.34797;2131.512;-41.14141;-40.42031
31.28188;43.57021;2131.492;-39.31094;-41.71563
30.55036;43.28088;2131.457;-38.5125;-43.77813
30.56885;43.29734;2131.456;-42.14297;-39.80781
30.35547;43.23365;2131.375;-39.85625;-40.3625
33.30151;45.30604;2131.073;-37.51406;-40.7711
29.81016;41.40714;2131.058;-39.6039;-37.69297
31.36344;43.56339;2131.025;-40.11641;-39.87188
31.40219;43.59864;2130.954;-39.26953;-38.76172
30.52583;43.30812;2130.921;-38.00625;-38.88359
31.36687;43.31396;2130.916;-40.13281;-39.41719
29.0713;41.29427;2130.819;-39.55938;-38.46094
28.56412;40.60011;2130.804;-39.38359;-38.90781
30.22958;43.23687;2130.774;-38.14922;-39.59375
30.42156;43.29313;2130.653;-39.13672;-38.92969
30.24635;43.22839;2130.633;-39.59297;-39.82265
30.27516;43.22646;2130.552;-38.32109;-40.60078
29.81901;41.40776;2130.523;-40.03672;-39.18203
31.63115;43.66318;2130.467;-40.66484;-38.71094
30.37719;43.24125;2130.449;-37.57813;-42.10078
