K5T7.PV;K5T8_1.PV
46.8301;52.50698
46.8299;56.65042
46.82938;56.56375
46.82823;57.03614
46.82802;52.51542
46.82802;57.27448
46.82771;52.51771
46.82761;56.81375
46.82708;57.30208
46.82667;52.85125
46.82625;52.58937
46.82583;52.76823
46.82583;57.12542
46.82489;52.58438
46.82448;57.28104
46.82438;57.78771
46.82333;57.20636
46.82156;57.16302
46.82146;62.02719
46.82146;62.92937
46.82104;61.85083
46.82083;63.28823
46.82031;57.14333
46.8201;52.55781
46.81958;57.39052
46.81927;57.00802
46.81833;57.36562
46.81792;56.52146
46.8176;57.13708
46.8175;57.14614
46.81739;52.67229
46.81739;56.85104
46.81688;57.72573
46.81646;52.69292
46.81625;57.61771
46.81583;56.06625
46.81573;52.60552
46.81562;57.15667
46.81542;57.57667
46.81521;52.81292
46.81458;52.65323
46.81427;52.62698
46.81417;56.99844
46.81406;52.74739
46.81406;52.51104
46.81333;56.59854
46.81323;52.60313
46.81281;56.63552
46.81281;57.01885
46.81219;57.26031
46.81198;55.83646
46.81177;56.97198
46.81156;52.71146
46.81146;57.05604
46.81136;52.76563
46.81125;56.9625
46.81115;52.66656
46.81083;52.66438
46.81031;57.31063
46.81021;56.91594
46.81;52.7625
46.81;52.55229
46.80917;56.70458
46.80823;56.50906
46.80802;58.12094
46.80792;57.18458
46.80792;56.49125
46.80792;58.02427
46.80781;52.72886
46.80781;57.14458
46.80708;57.39823
46.80687;57.06229
46.80656;58.18573
46.80635;56.95229
46.80604;57.83573
46.80552;57.04208
46.80458;57.0525
46.80354;58.40177
46.80302;57.54875
46.80229;52.54281
46.80188;57.03271
46.80177;52.72042
46.80156;57
46.80156;57.01198
46.80104;58.18031
46.80083;58.40479
46.80062;61.88104
46.80052;56.97583
46.80011;57.17417
46.8001;57.06906
46.79958;56.78594
46.79948;56.60406
46.79833;56.18042
46.79802;56.79656
46.79781;52.61094
46.79781;58.75489
46.79771;52.63594
46.79739;52.69125
46.79688;57.23229
46.79625;61.88583
46.79625;57.04667
46.79573;56.70396
46.795;56.11271
46.7949;58.37448
46.79396;57.39781
46.79364;52.88448
46.79364;52.6125
46.79323;57.12344
46.79313;58.34563
46.79313;57.09458
46.79302;62.07125
46.7926;58.3526
46.79219;52.80396
46.79187;52.69865
46.79187;62.47927
46.79177;53.10125
46.79136;57.24062
46.79094;52.53552
46.79031;56.84938
46.78989;52.68562
46.78917;56.75167
46.78917;57.26906
46.78906;57.10573
46.78896;57.045
46.78812;57.79896
46.78688;52.70063
46.78688;56.17448
46.78604;57.145
46.78594;57.01417
46.78583;52.61729
46.78563;55.57687
46.7851;52.625
46.78437;57.79573
46.78417;56.53917
46.78333;56.81781
46.78333;56.68198
46.78281;52.53761
46.7825;58.37531
46.78229;57.09854
46.78198;56.52854
46.78177;56.98708
46.78104;58.45021
46.78104;53.15313
46.78094;55.6424
46.78052;57.30594
46.78042;62.01531
46.78011;56.92865
46.77885;52.64729
46.77823;53.16084
46.77802;55.6951
46.77781;56.985
46.77771;56.72937
46.77615;57.10406
46.77552;56.90292
46.77552;56.27489
46.77333;57.24604
46.77302;57.38594
46.77094;52.52052
46.77052;57.03521
46.77031;56.98344
46.77021;57.42083
46.76927;58.48677
46.76927;52.69635
46.76927;57.18063
46.76844;52.53844
46.76802;52.57011
46.76781;56.54229
46.76677;57.16385
46.76646;57.0525
46.76646;56.80896
46.76594;52.5099
46.76573;52.68083
46.76448;56.76167
46.76323;52.60458
46.76323;52.71823
46.7626;57.05073
46.76146;57.07573
46.76136;52.55115
46.76136;56.13896
46.76083;58.14042
46.76073;57.11646
46.76052;56.32271
46.76021;52.73333
46.76021;57.05989
46.75969;62.81479
46.75927;57.7299
46.75906;52.73677
46.75896;52.56334
46.75885;58.19042
46.75844;58.15698
46.75834;55.6151
46.75813;58.40364
46.75813;52.5025
46.75771;57.01677
46.75667;56.92708
46.75583;61.98083
46.75521;57.32729
46.75438;57.07833
46.75365;58.3149
46.75354;57.10031
46.75333;56.98
46.7525;57.05208
46.75229;52.51896
46.75188;56.9125
46.75125;57.52625
46.75042;52.55385
46.75031;57.99406
46.7501;52.65021
46.74844;52.62688
46.74771;52.57292
46.74625;57.0475
46.74604;56.4924
46.74521;57.07323
46.74479;52.66469
46.74438;57.07323
46.74406;53.17062
46.74375;58.40667
46.74364;57.45229
46.74344;57.06042
46.74313;57.36302
46.74302;52.865
46.74229;52.56719
46.74135;52.63937
46.74062;62.88094
46.74031;52.80917
46.74021;55.68771
46.74021;57.18198
46.73948;52.54021
46.73917;52.45333
46.73812;56.98761
46.7376;56.92521
46.73698;52.85365
46.73687;57.23385
46.73646;56.52417
46.73563;56.61489
46.73552;58.7874
46.735;52.545
46.735;56.65521
46.7349;56.48698
46.7349;57.15802
46.73489;52.55958
46.73406;57.16979
46.73396;57.10917
46.73396;57.05031
46.73375;57.45052
46.73281;52.55083
46.7325;52.51573
46.73198;52.43875
46.73188;57.03792
46.73177;57.07875
46.73146;52.60542
46.73125;52.67313
46.73114;58.36531
46.73042;57.70375
46.7299;56.49
46.72906;61.68583
46.72813;57.06198
46.7275;56.54167
46.72677;56.3725
46.72646;57.03281
46.72604;52.49271
46.72583;57.43802
46.72521;57.05416
46.72479;57.50208
46.72448;57.75792
46.72438;52.70198
46.72385;55.80344
46.72354;57.44302
46.72323;57.04542
46.72292;58.80875
46.7226;57.51156
46.72229;53.11031
46.72208;58.28416
46.72177;57.065
46.72146;52.6326
46.72146;56.49667
46.72146;57.03969
46.72052;52.64896
46.72052;57.49187
46.72031;57.16781
46.72021;57.21583
46.71948;52.60344
46.71875;56.85781
46.71833;57.48979
46.71802;62.75531
46.71792;57.07844
46.71761;57.41875
46.7174;56.54927
46.71667;56.55865
46.71625;52.60156
46.71604;52.58125
46.71563;56.13542
46.715;58.32823
46.715;56.97031
46.71479;56.63375
46.71406;55.77864
46.71406;57.03365
46.71396;52.43271
46.71354;57.96437
46.71333;57.0326
46.71333;56.54583
46.71313;55.78021
46.71302;62.51239
46.71302;57.0051
46.7126;53.03031
46.7125;56.99208
46.71177;52.60198
46.71135;52.77083
46.71062;57.0199
46.71062;56.57188
46.70896;57.45646
46.70875;57.50563
46.70875;57.46812
46.70864;52.37271
46.70864;55.74719
46.70844;56.97625
46.70813;57.0901
46.70802;52.52667
46.7075;52.575
46.7075;57.11406
46.70729;52.55781
46.70687;56.9701
46.70687;56.93833
46.70687;57.18125
46.70677;56.94021
46.70677;57.00834
46.70625;58.14
46.70458;56.60052
46.70427;52.68417
46.70313;56.39989
46.70302;58.77458
46.70281;52.56979
46.70219;52.59208
46.70219;56.93896
46.70177;62.00177
46.7001;57.14167
46.7001;55.74917
46.69979;58.41208
46.69958;56.42115
46.69938;57.44167
46.69927;58.20198
46.69917;57.03188
46.69875;57.25813
46.69854;52.55302
46.69833;57.12594
46.69802;56.52344
46.6975;56.91312
46.69729;58.31313
46.69698;52.62386
46.69677;52.85219
46.69646;57.09833
46.69635;56.96344
46.69615;57.44396
46.69604;57.21135
46.69573;52.53552
46.6951;57.1675
46.6951;58.78094
46.69281;52.71594
46.6926;52.50438
46.69219;52.5975
46.69094;52.83083
46.69052;56.63937
46.68948;57.1251
46.68927;57.04104
46.68708;52.57094
46.68594;56.87302
46.68573;57.1076
46.68552;58.30146
46.68469;55.82802
46.68417;58.29344
46.68344;57.15344
46.68302;55.80208
46.68261;55.95125
46.68187;57.18135
46.68167;52.45625
46.68146;52.38437
46.68146;61.53052
46.68125;52.6
46.68104;57.27031
46.68;52.79885
46.6799;57.45063
46.67948;58.2301
46.67948;52.76052
46.67948;57.10052
46.67948;56.62083
46.67896;58.1724
46.67896;57.16125
46.67865;61.53365
46.6776;55.84813
46.6775;61.94083
46.67708;62.82
46.67688;52.41729
46.67688;57.95479
46.67625;52.51115
46.67604;52.61406
46.67531;57.22916
46.67417;52.31823
46.67396;56.48646
46.67385;55.86344
46.67313;52.395
46.6724;56.80198
46.67229;58.16687
46.67229;58.36261
46.67219;56.5974
46.67208;52.78625
46.67198;57.37125
46.67167;52.54958
46.67135;57.81729
46.67125;55.65177
46.67083;52.35979
46.66938;58.30677
46.66844;58.13125
46.6674;56.06385
46.66698;62.66823
46.66646;52.81917
46.66646;62.59083
46.66479;57.13334
46.66438;57.29885
46.66427;56.94281
46.66417;57.4824
46.66354;57.3425
46.66281;57.23594
46.66261;52.24833
46.66042;57.06844
46.65979;56.02063
46.65958;52.30156
46.65896;57.11312
46.65854;56.50636
46.65688;56.0051
46.65688;57.25927
46.65448;52.55781
46.65417;62.71479
46.65281;57.18469
46.65062;57.14281
46.65031;61.48917
46.64979;52.9574
46.64979;57.11208
46.64906;52.43625
46.64791;52.20937
46.64791;56.90385
46.64771;56.9901
46.6474;57.1926
46.64729;52.8874
46.64708;52.50917
46.64656;52.8126
46.64614;52.36969
46.64521;52.8076
46.64521;57.19886
46.645;53.01698
46.64177;56.92854
46.64146;55.98323
46.64104;56.85802
46.64063;57.52781
46.63844;56.86729
46.63823;57.31625
46.63802;55.97448
46.63792;57.11167
46.6376;52.5149
46.63719;61.49354
46.63656;55.79427
46.63552;56.61229
46.63542;57.06344
46.63511;58.3176
46.63511;56.91135
46.635;57.11208
46.63385;56.8049
46.63375;57.48958
46.63334;57.21031
46.63167;61.73208
46.63136;52.39885
46.62885;57.91396
46.62729;56.57604
46.62646;57.5226
46.62635;57.22458
46.62594;61.56886
46.62521;56.45771
46.62083;56.95708
46.62;57.07906
46.6199;56.56062
46.61958;52.49844
46.61948;52.41
46.61896;56.84188
46.61833;52.50177
46.6174;62.6625
46.61698;62.8899
46.61687;57.4725
46.61646;61.59167
46.61531;52.59469
46.6151;52.15521
46.61333;58.32687
46.6125;58.71625
46.61146;61.6026
46.61125;59.4549
46.61115;57.14896
46.61073;57.8401
46.60906;57.43344
46.60698;52.46885
46.60646;61.67937
46.60563;56.92906
46.605;61.48615
46.60448;52.52042
46.60198;52.25708
46.60125;56.91802
46.60125;56.8451
46.59854;56.94865
46.59813;57.25312
46.59333;52.8926
46.59333;56.97354
46.59333;56.79865
46.59323;55.47364
46.59323;56.92104
46.59261;58.33688
46.59229;56.7625
46.59135;52.85313
46.59114;56.51042
46.5899;56.99125
46.58739;56.72094
46.58709;57.48073
46.58698;56.73125
46.58698;56.86417
46.58448;56.6526
46.58354;56.02896
46.5826;56.9275
46.58167;57.58865
46.58073;57.51021
46.58021;56.02
46.57771;59.45562
46.57729;57.84802
46.57719;52.77781
46.57687;56.89458
46.57635;56.74125
46.57625;62.71781
46.57271;61.87552
46.5724;61.67229
46.57021;52.80427
46.56854;52.78229
46.56792;57.47917
46.56739;55.81781
46.56656;56.87021
46.56542;52.37542
46.56521;56.31302
46.56521;52.73583
46.56479;57.69594
46.56469;56.56448
46.56292;56.81573
46.56198;58.31511
46.56187;52.50521
46.56115;61.6651
46.55812;59.85875
46.55802;56.57802
46.55761;55.63698
46.55573;52.9376
46.55469;56.4375
46.55417;55.66802
46.55344;57.76781
46.55312;56.16354
46.55188;56.87198
46.55042;62.89771
46.54896;57.84156
46.54865;57.85969
46.54823;58.53823
46.54677;56.74948
46.54531;59.43708
46.545;52.29281
46.54417;59.92042
46.54375;55.71938
46.54313;56.77219
46.54229;58.61083
46.54156;57.82781
46.5401;52.16594
46.53969;56.59291
46.53896;52.17115
46.53802;52.65833
46.53625;52.0899
46.53479;59.48719
46.53458;55.705
46.53354;56.80802
46.53313;62.79719
46.53167;56.63833
46.53062;55.75333
46.52948;56.85812
46.52927;58.61458
46.52813;55.2476
46.52802;56.03437
46.52698;61.39698
46.52677;55.97781
46.52635;58.3051
46.52573;56.77552
46.52562;59.82198
46.52521;52.50438
46.52302;56.05854
46.52281;60.18604
46.52146;56.80146
46.52083;55.96167
46.52073;56.8825
46.51906;56.0149
46.51896;56.76812
46.51833;58.58375
46.51729;52.68875
46.51625;57.17469
46.51625;56.00594
46.51604;52.59698
46.5149;56.6701
46.51479;56.04771
46.51469;61.37365
46.51427;56.73281
46.50823;60.05677
46.50719;52.04
46.50563;55.80823
46.50542;62.8075
46.505;59.49531
46.50312;56.82323
46.50292;62.78573
46.50187;55.94083
46.50073;52.46011
46.49927;52.52521
46.49698;61.75594
46.49677;55.63958
46.49667;52.52479
46.49667;58.43354
46.49635;60.18708
46.49469;52.57667
46.49417;51.94948
46.49375;58.53604
46.4926;52.53229
46.49104;55.64354
46.49042;52.07229
46.48969;55.97677
46.48833;56.0699
46.48729;52.895
46.48677;55.9226
46.485;56.75188
46.48448;55.76396
46.48427;55.7276
46.48406;52.525
46.48385;56.57063
46.48354;56.5175
46.48292;56.05844
46.4824;56.00562
46.48156;60.18823
46.48125;59.57927
46.48042;52.54021
46.47844;52.55969
46.47771;59.72208
46.47688;58.29729
46.47656;59.68552
46.47635;52.53188
46.4749;56.80719
46.47323;62.90219
46.4726;60.13844
46.47198;55.7849
46.47167;56.66292
46.47094;52.01729
46.47063;59.60823
46.47052;56.63396
46.47;51.90511
46.46844;58.33688
46.46792;62.8049
46.46563;56.91229
46.46552;56.66271
46.4651;59.65813
46.46437;59.77146
46.46406;61.30406
46.46365;52.45677
46.46177;55.59375
46.46146;60.24062
46.46125;51.97094
46.46031;52.44083
46.45948;60.38052
46.45864;55.70885
46.45781;52.53479
46.45636;52.55375
46.45636;55.99083
46.45562;52.86469
46.4551;52.85354
46.45354;55.73729
46.45208;52.60437
46.45063;55.5924
46.44948;52.57938
46.44896;59.63958
46.44886;52.59823
46.44771;56.77042
46.44698;56.79344
46.44667;52.55458
46.44656;58.09135
46.44615;52.76083
46.44271;55.83229
46.43979;56.46552
46.43969;56.54719
46.43938;56.72385
46.43927;55.55979
46.43917;56.46885
46.43854;55.48156
46.43802;59.78584
46.43802;56.84094
46.43781;55.65802
46.43729;52.62292
46.43677;61.73885
46.43562;51.92156
46.43458;56.73479
46.43396;55.59156
46.43344;56.77823
46.43302;55.04479
46.43281;56.48948
46.4324;52.88136
46.43063;57.16521
46.4301;55.58177
46.4299;56.58688
46.42958;56.53656
46.42916;52.90719
46.42875;61.06917
46.42844;57.79073
46.42833;51.93896
46.42823;56.84396
46.42812;56.50636
46.42771;52.73292
46.4276;51.97531
46.4275;61.01854
46.42739;59.56333
46.42604;55.74021
46.42531;55.11937
46.42531;52.82938
46.4251;56.64437
46.4249;61.07615
46.42458;53.00021
46.42458;56.525
46.42437;52.55521
46.42417;52.93896
46.42365;58.27854
46.42333;51.89
46.42323;62.86146
46.42239;56.76333
46.42219;55.80875
46.42156;56.86323
46.42104;55.77583
46.42062;55.67292
46.42062;56.63083
46.42031;61.70344
46.41917;56.86167
46.41864;52.68542
46.41854;56.4799
46.41813;56.44531
46.4174;52.85781
46.41729;56.92229
46.41698;55.63792
46.41604;52.3
46.41573;52.58656
46.41406;58.28188
46.41385;52.32344
46.41354;56.65875
46.4125;52.32448
46.41198;52.65635
46.41156;55.37969
46.41031;61.29292
46.41;51.96208
46.40979;52.55135
46.40958;56.81458
46.40802;56.86344
46.40708;52.79573
46.40552;55.19938
46.40541;58.17771
46.40469;56.73615
46.40437;51.83615
46.40427;56.26292
46.40323;56.85719
46.40292;56.91354
46.40229;62.2001
46.40115;53.06729
46.40062;52.58219
46.40052;52.53896
46.40052;61.10823
46.40031;53.07073
46.4;56.27396
46.39896;56.84698
46.39885;56.56781
46.39875;52.54344
46.39833;53.03209
46.39823;62.48063
46.39719;53.01875
46.39656;56.66708
46.39552;52.99979
46.39552;52.59229
46.39469;52.87323
46.39417;61.65042
46.39386;51.80667
46.39375;52.71688
46.39365;52.32406
46.39333;56.28573
46.39312;61.175
46.39115;52.55844
46.39094;56.58854
46.38969;62.48125
46.38917;61.37333
46.38896;51.76844
46.38844;51.81167
46.38677;52.53833
46.38646;52.72187
46.38625;55.71979
46.38511;52.58313
46.38458;52.57427
46.38417;59.54146
46.38364;52.92875
46.38229;52.89906
46.38094;56.45375
46.38083;52.62865
46.38083;58.26365
46.38063;52.55396
46.38042;59.53833
46.37989;56.68479
46.37979;52.9251
46.37938;55.26437
46.37865;61.45021
46.37802;60.4975
46.37802;56.46479
46.37729;56.67094
46.37719;52.46365
46.37677;52.89896
46.37635;56.60938
46.37583;52.57646
46.37448;52.20375
46.37365;55.76823
46.37312;53.09417
46.37239;52.71552
46.37219;60.5076
46.37198;52.52594
46.37198;56.35313
46.37167;51.74177
46.37115;54.84969
46.37083;53.02302
46.37042;52.30552
46.36979;62.41594
46.36854;56.59146
46.36729;52.76333
46.36646;52.57427
46.36615;53.16333
46.36583;55.88115
46.36542;52.34198
46.36479;56.61271
46.36458;56.47781
46.36417;55.80458
46.36375;56.54198
46.36354;55.01781
46.36187;56.61594
46.36146;62.36281
46.36125;56.34844
46.36094;62.28594
46.36073;52.65729
46.36052;52.62146
46.36021;62.86844
46.3601;61.32052
46.35833;52.40906
46.35823;52.58927
46.35823;60.52135
46.35823;62.80125
46.35812;51.80865
46.35781;55.74802
46.3575;55.75625
46.35667;61.00813
46.35625;56.70292
46.35614;61.58656
46.35604;62.24844
46.35594;56.69823
46.35542;55.88302
46.35427;61.27563
46.35375;52.51125
46.35365;52.25292
46.35344;55.86979
46.35292;55.84427
46.3525;62.24646
46.35156;52.74635
46.35146;53.0826
46.35;55.81927
46.34958;53.215
46.34948;60.43667
46.34875;56.43219
46.34792;56.66719
46.34792;62.3901
46.34792;62.46125
46.34781;52.84479
46.3475;52.49771
46.34698;52.71656
46.34646;53.05198
46.34625;51.74917
46.34562;58.0024
46.34521;56.43531
46.34375;54.91958
46.34344;52.48552
46.34344;52.71917
46.34333;56.42729
46.34281;52.42771
46.34281;52.38156
46.3425;52.27229
46.3424;52.52896
46.3424;55.85271
46.34219;62.565
46.34073;56.60844
46.34021;56.79906
46.33969;55.67625
46.33896;52.48854
46.33854;62.56115
46.33781;51.68646
46.33771;52.90469
46.33719;51.75052
46.33583;52.69209
46.33573;56.58979
46.33458;56.72062
46.33385;51.77021
46.33333;57.11261
46.33292;52.56354
46.3325;61.21865
46.33219;60.47083
46.33135;52.50479
46.33073;56.77187
46.33;55.76833
46.32958;51.76594
46.32885;61.24729
46.32875;55.76198
46.32813;61.21708
46.3276;55.80437
46.32708;51.85698
46.32698;53.08125
46.32646;55.69542
46.32604;56.60917
46.32583;52.73083
46.32573;56.75354
46.32521;58.28188
46.32479;62.2551
46.32448;62.31031
46.32333;52.55948
46.32312;62.87052
46.3225;61.12812
46.32219;52.36406
46.32208;55.85052
46.32198;56.44011
46.32135;54.75677
46.32;51.71073
46.31969;52.89135
46.31865;52.53646
46.31771;53.17729
46.31771;62.45937
46.3175;56.60437
46.31729;52.61021
46.31583;52.5349
46.31469;52.14635
46.31458;55.74198
46.31417;62.22531
46.3125;52.61958
46.31229;53.21614
46.31219;59.51031
46.31146;62.57656
46.31104;62.42479
46.31042;52.20469
46.3101;52.74511
46.30979;62.39448
46.30969;53.04917
46.30958;61.04406
46.30917;52.45073
46.30906;52.92562
46.30896;54.69479
46.30896;51.86792
46.30875;52.67417
46.30854;52.89833
46.30854;52.455
46.30854;60.54177
46.30802;62.37625
46.3076;53.19635
46.30719;52.53896
46.30687;52.57104
46.30635;52.70396
46.30406;52.33781
46.30386;52.50114
46.30365;56.43291
46.30354;52.87979
46.3026;52.93521
46.30219;62.91104
46.30188;55.70813
46.30177;52.13979
46.30177;56.52677
46.30167;56.95302
46.30135;62.22
46.30094;57.75583
46.30083;54.85708
46.29927;54.65688
46.29865;52.38219
46.29823;56.42198
46.29771;62.2949
46.29739;52.24479
46.29625;56.58552
46.29604;61.16667
46.29583;52.71865
46.29531;62.53885
46.29344;55.73188
46.29344;60.50729
46.29313;57.04396
46.29313;62.29948
46.2924;62.25385
46.29177;60.58833
46.29167;60.96104
46.29156;54.48625
46.29156;62.31594
46.29146;55.69979
46.29063;60.7099
46.29052;56.99708
46.28989;60.49469
46.28979;52.26156
46.28906;52.46219
46.28885;52.53458
46.28854;60.63615
46.28802;52.26594
46.28781;52.57687
46.28761;52.3025
46.28635;52.92542
46.28625;62.3376
46.28542;52.31531
46.28479;52.59417
46.28479;55.795
46.28396;56.77771
46.28375;60.45573
46.28365;52.57188
46.28365;55.77687
46.28333;56.76208
46.28281;52.27802
46.2826;53.01365
46.2826;58.29792
46.28167;52.20854
46.28083;62.42094
46.28041;56.37354
46.2799;62.56187
46.27958;58.25271
46.27948;56.98354
46.27917;53.13448
46.27781;62.36115
46.2774;52.25135
46.27687;56.88063
46.27687;55.74656
46.27666;62.39885
46.27646;56.98177
46.27625;56.4451
46.27552;56.42792
46.2751;62.31562
46.275;52.52406
46.27479;52.98063
46.27458;56.68864
46.27385;56.70438
46.27365;62.34073
46.27354;55.88115
46.27344;62.43521
46.27271;52.56427
46.27187;62.29969
46.27177;56.85219
46.27146;52.26219
46.27094;62.40677
46.26969;52.48167
46.26812;61.18073
46.26771;54.57938
46.26719;55.77198
46.26667;52.61438
46.26667;51.85125
46.26635;55.80604
46.26594;60.84854
46.26521;55.94875
46.26427;52.67198
46.26365;54.35698
46.26323;62.38323
46.2626;52.35417
46.26229;62.53667
46.26177;52.24979
46.26156;61.25771
46.26094;56.71323
46.26062;52.65896
46.26011;52.2976
46.2599;56.79813
46.25958;52.23208
46.25802;52.25438
46.25802;52.36573
46.25719;51.93073
46.25552;56.66719
46.25521;52.39354
46.2551;52.85104
46.255;51.9249
46.25438;52.20281
46.25427;56.855
46.25396;55.92729
46.25375;52.26886
46.25365;56.73833
46.2525;52.49583
46.25229;52.21667
46.25229;52.08417
46.25114;60.47396
46.25083;52.30083
46.25063;62.45625
46.25042;61.02708
46.24979;52.60073
46.24979;55.7574
46.24958;52.0951
46.24948;52.25563
46.24844;52.91583
46.24812;56.74375
46.24771;62.385
46.24729;52.43958
46.24677;52.27427
46.24635;57.87885
46.24604;60.45333
46.24541;52.80927
46.2449;55.8551
46.2449;62.26542
46.24396;61.05885
46.24354;59.47615
46.24302;52.31771
46.24177;52.90375
46.24135;52.07698
46.24104;52.39865
46.24083;52.23354
46.2401;56.38573
46.23989;52.24021
46.23864;52.32594
46.23844;62.92792
46.23833;61.10906
46.23833;62.45854
46.23802;52.21302
46.23781;62.72406
46.23719;51.86615
46.23719;62.49021
46.23719;56.57479
46.23698;53.08281
46.23698;62.43573
46.23667;61.13719
46.23656;62.92792
46.23625;51.95687
46.23615;52.31052
46.23531;62.93719
46.23531;60.97406
46.23406;62.36385
46.23365;56.68271
46.23333;52.80583
46.23323;52.97094
46.23292;56.48146
46.23208;52.3274
46.23208;51.90375
46.23156;52.63771
46.23146;62.33094
46.23104;52.26812
46.23042;61.01458
46.2299;56.02531
46.22979;60.44958
46.22937;56.84114
46.22886;52.57021
46.22886;62.3901
46.22833;52.22896
46.22781;58.23531
46.2276;54.23688
46.22708;60.96146
46.22698;52.21552
46.22688;52.07531
46.22594;52.35104
46.22573;54.46469
46.22562;52.47594
46.22448;52.23385
46.22385;52.21906
46.22354;62.34094
46.22177;55.81063
46.22146;60.93823
46.22104;56.47219
46.22083;62.53667
46.21979;52.39469
46.21927;52.05844
46.21927;62.56802
46.21906;62.39469
46.21844;62.3474
46.21833;52.54469
46.21791;56.46427
46.2174;56.44292
46.21719;52.32729
46.21708;62.55604
46.21656;52.20364
46.21656;62.90344
46.21646;52.36521
46.21521;52.90146
46.2149;56.7049
46.21406;62.49542
46.21375;52.06604
46.2126;52.32333
46.21208;57.44552
46.21167;53.0725
46.21115;52.45427
46.21062;51.89552
46.21021;62.45479
46.20917;52.58052
46.20917;62.7551
46.20802;62.28031
46.20792;55.78396
46.20667;62.78427
46.20625;52.17646
46.20625;60.97969
46.20615;55.93052
46.20583;56.19021
46.20542;56.72354
46.205;52.15625
46.20469;56.42833
46.20375;60.95864
46.20344;52.6076
46.20292;57.69531
46.2024;52.39125
46.20208;62.59542
46.20198;54.09948
46.20156;52.88937
46.20146;62.2449
46.20063;62.35542
46.20052;56.46896
46.20042;56.04156
46.20021;62.77854
46.19875;52.5649
46.19802;52.58156
46.19802;55.95427
46.19761;56.47427
46.19677;52.42125
46.19677;52.36823
46.19614;56.76115
46.19584;52.59667
46.19583;56.44427
46.19479;52.14229
46.19469;61.01865
46.19448;52.0774
46.19437;52.22417
46.19437;52.15552
46.19365;56.52104
46.19271;62.73156
46.19239;52.34802
46.19198;52.30229
46.19177;56.76281
46.19135;62.4399
46.19125;52.97979
46.19083;52.79271
46.19031;52.3199
46.19011;52.52114
46.19011;55.90438
46.18927;61.04656
46.18854;52.11187
46.18813;52.20292
46.18792;55.945
46.18708;55.81479
46.18667;52.40917
46.18667;55.89792
46.18625;62.78761
46.18583;52.08479
46.18583;56.76458
46.18562;56.46844
46.18448;55.87688
46.18396;55.90667
46.18344;62.82448
46.18302;62.33573
46.18271;55.99792
46.18229;52.00021
46.18229;56.55583
46.18063;58.26865
46.1799;62.67188
46.1799;62.6374
46.17979;52.02365
46.17979;56.57761
46.17833;62.30448
46.17823;54.40594
46.17719;56.85094
46.17635;51.91031
46.17604;55.93677
46.17604;57.59802
46.17552;52.11656
46.17531;52.95469
46.17437;56.53083
46.17417;62.62885
46.17406;52.04115
46.17406;62.73812
46.17375;52.51521
46.17333;56.16594
46.17323;60.98323
46.17313;52.00073
46.1724;62.38177
46.17229;52.22688
46.17094;62.36792
46.17;54.02344
46.17;52.54823
46.16979;52.45521
46.16875;53.08021
46.16854;62.87792
46.16844;51.95063
46.16792;52.01802
46.16781;62.90427
46.1676;52.04438
46.16698;55.84677
46.16677;62.80698
46.16573;56.47292
46.16521;55.97396
46.16479;56.47302
46.16479;60.99896
46.16469;52.34677
46.16438;62.29708
46.16385;52.31969
46.16385;62.41625
46.16344;62.82615
46.16323;56.27656
46.16261;52.01281
46.1625;52.05906
46.1624;52.57646
46.16084;62.41198
46.16;52.05396
46.15948;52.42635
46.15886;62.68323
46.15875;62.28479
46.15802;62.82208
46.15771;52.04458
46.15698;52.13573
46.15469;52.10979
46.15448;62.84583
46.15448;62.33
46.15438;56.10604
46.15427;52.01104
46.15281;53.09146
46.1526;62.57281
46.15198;62.44865
46.15167;62.91667
46.15031;62.65323
46.1501;56.85906
46.14948;56.08562
46.14896;55.96208
46.14823;57.77261
46.14708;52.13396
46.14521;52.51083
46.14521;62.37386
46.14427;55.94948
46.14386;58.22167
46.14375;55.94073
46.14333;55.95562
46.1426;62.73375
46.1424;60.85375
46.14229;52.31115
46.14208;56.52021
46.14198;56.73812
46.14115;52.29354
46.14115;62.62708
46.14115;62.39177
46.14104;56.03688
46.14104;56.73979
46.14073;62.67385
46.14063;62.67521
46.13927;56.01406
46.13833;62.47531
46.13781;52.25073
46.13729;52.39542
46.13698;59.46094
46.13698;62.62365
46.13656;51.65531
46.13646;60.76094
46.13604;51.92781
46.13604;62.47334
46.13511;52.1326
46.135;52.10094
46.13458;52.13927
46.13458;55.91458
46.13458;56.13646
46.13406;52.12938
46.13385;52.43271
46.13323;62.8875
46.13271;52.53635
46.1325;59.45073
46.1324;56.75323
46.13219;52.0624
46.13208;52.09333
46.13146;52.45375
46.13146;52.4099
46.13094;52.03729
46.13073;52.10927
46.13031;55.87594
46.12989;56.41385
46.12959;52.09354
46.12677;51.99052
46.12656;56.42562
46.12625;52.55708
46.12604;52.09031
46.12604;55.93885
46.12594;52.09469
46.12552;56.42333
46.1251;52.26094
46.125;62.85156
46.125;57.41698
46.12479;52.73573
46.12354;58.18344
46.12344;55.97458
46.12323;52.24812
46.12219;55.96333
46.12188;62.61458
46.12188;60.9475
46.12135;52.01146
46.12094;52.24865
46.1199;60.79771
46.11979;52.01906
46.11948;52.03031
46.11938;55.94302
46.11937;62.87708
46.11854;58.11156
46.11833;59.4875
46.11833;58.10594
46.1175;62.99886
46.11708;52.12041
46.11708;52.04
46.11708;56.74521
