K5T3.PV;K5T2_1.PV
268.3913;420.7762
267.2025;420.7762
267.315;420.7762
267.1775;420.7762
267.26;420.7762
267.2312;420.7762
267.2363;420.7762
268.3638;420.7744
268.0663;420.7744
267.1075;420.7744
266.5062;420.7744
267.3938;420.7744
268.2925;420.7725
267.1975;420.7725
267.1987;420.7725
267.4662;420.7725
268.1763;420.7706
267.8587;420.7706
268.1537;420.7706
268.305;420.7706
267.7375;420.7687
268.4688;420.7687
268.0513;420.7687
267.5813;420.7687
268.2012;420.7687
268.0112;420.7687
266.785;420.7687
267.1425;420.7687
268.575;420.7669
268.2475;420.7669
267.4675;420.7669
267.4487;420.7669
267.6962;420.7669
268.2487;420.765
268.06;420.765
267.6125;420.765
267.9913;420.765
267.155;420.765
266.7625;420.765
267.34;420.765
268.0587;420.7631
268.1987;420.7631
268.01;420.7631
267.7038;420.7631
268.0338;420.7613
266.8587;420.7613
267.4413;420.7613
267.0038;420.7613
267.6375;420.7594
267.9812;420.7594
267.0375;420.7594
267.1188;420.7594
266.5813;420.7594
267.3613;420.7594
268.3313;420.7575
267.225;420.7575
267.2112;420.7575
268.03;420.7556
267.6362;420.7556
268.3525;420.7556
268.1588;420.7556
267.9287;420.7556
266.79;420.7556
266.8225;420.7556
266.95;420.7538
267.4925;420.7538
266.8288;420.7538
268.2025;420.7519
268.3475;420.7519
266.745;420.7519
266.9675;420.7519
267.385;420.7519
267.8663;420.75
268.3512;420.75
268.3837;420.75
268.12;420.75
267.62;420.75
267.63;420.75
267.1463;420.75
267.1138;420.75
267.2425;420.75
267.1938;420.75
270.8288;420.7481
267.2363;420.7481
267.125;420.7481
267.3387;420.7481
266.8488;420.7481
267.9875;420.7462
268.115;420.7462
267.215;420.7462
266.735;420.7444
266.9212;420.7444
267.2663;420.7444
267.1212;420.7444
266.9125;420.7444
266.71;420.7444
267.0625;420.7444
268.1013;420.7425
267.835;420.7425
266.5075;420.7425
267.36;420.7425
267.0313;420.7425
266.7125;420.7425
267.275;420.7425
267.9962;420.7406
268.34;420.7406
268.15;420.7406
267.39;420.7406
267.6087;420.7406
267.4413;420.7406
267.3425;420.7406
267.6738;420.7387
267.5813;420.7387
268.365;420.7387
266.4837;420.7387
267.0362;420.7387
267.0513;420.7387
267.265;420.7387
266.5575;420.7387
267.135;420.7369
266.93;420.7369
266.6438;420.7369
266.4987;420.7369
268.155;420.735
267.7225;420.735
268.0938;420.735
267.7762;420.735
267.3362;420.735
267.8112;420.7331
267.3463;420.7331
266.7162;420.7331
267.3525;420.7331
267.8812;420.7313
268.305;420.7313
267.28;420.7313
266.9913;420.7313
267.17;420.7313
266.9913;420.7313
267.2813;420.7313
266.82;420.7294
267.27;420.7294
266.83;420.7294
265.8175;420.7275
267.78;420.7275
267.0525;420.7275
267.8913;420.7256
267.7813;420.7256
267.6937;420.7256
267.8712;420.7256
267.01;420.7256
267.4075;420.7256
267.0412;420.7256
266.9512;420.7256
267.655;420.7238
267.7637;420.7238
267.8138;420.7238
268.345;420.7238
267.5412;420.7238
267.3225;420.7238
266.7425;420.7238
267.1662;420.7238
267.2088;420.7238
267.2063;420.7238
267.2962;420.7238
267.2487;420.7238
266.91;420.7238
267.1837;420.7238
268.2162;420.7219
268.0788;420.7219
268.0188;420.7219
268.525;420.7219
267.875;420.7219
267.1413;420.7219
266.9713;420.7219
267.2888;420.7219
266.9187;420.7219
267.205;420.7219
268.1488;420.72
267.2137;420.72
266.8288;420.72
267.0475;420.72
266.9012;420.72
268.06;420.7181
268.3075;420.7181
268.0887;420.7181
266.295;420.7181
266.7937;420.7181
267.4475;420.7181
267.135;420.7181
267.2613;420.7181
267.1962;420.7181
268.14;420.7162
267.4012;420.7162
268.0675;420.7144
268.0287;420.7144
268.2462;420.7144
267.915;420.7144
267.7725;420.7144
267.9725;420.7144
268.2038;420.7144
266.6712;420.7144
267.0275;420.7144
267.1812;420.7144
267.7838;420.7125
267.7625;420.7125
268.285;420.7125
268.1625;420.7125
267.9787;420.7125
268.2725;420.7125
267.0762;420.7125
266.705;420.7125
267.0325;420.7125
266.8637;420.7125
267.1875;420.7125
267.2825;420.7125
268.2825;420.7106
268.1213;420.7106
267.0725;420.7106
268.1588;420.7087
268.0087;420.7087
266.4875;420.7087
267.165;420.7087
267.1975;420.7069
267.0675;420.7069
267.9113;420.705
266.5275;420.705
267.5488;420.705
267.19;420.705
267.3725;420.705
267.72;420.7031
266.7;420.7031
266.7575;420.7031
267.0975;420.7031
266.4938;420.7031
266.9837;420.7031
267.725;420.7031
267.8313;420.7012
268.105;420.7012
268.02;420.7012
267.875;420.7012
267.3963;420.7012
266.51;420.7012
267.675;420.6994
267.4475;420.6994
267.0488;420.6994
267.1825;420.6994
268.0675;420.6975
268.1875;420.6975
268.3175;420.6975
268.3275;420.6975
267.9575;420.6975
267.7425;420.6975
266.4238;420.6975
266.9025;420.6975
267.075;420.6975
266.59;420.6975
268.2725;420.6956
267.7675;420.6956
268.1825;420.6956
266.7663;420.6956
266.98;420.6956
266.98;420.6956
267.07;420.6956
267.3;420.6956
269.63;420.6938
268.065;420.6938
266.925;420.6938
266.9612;420.6938
268.0187;420.6937
268.0413;420.6937
268.2962;420.6937
267.9063;420.6937
268.0187;420.6937
267.32;420.6937
267.1825;420.6937
267.1463;420.6937
267.015;420.6937
267.085;420.6937
267.425;420.6937
268.0163;420.6919
266.4512;420.6919
266.8925;420.6919
266.715;420.6919
268.1263;420.69
268.2025;420.69
268.4825;420.69
268.25;420.69
267.6588;420.69
268.0175;420.69
267.8775;420.69
266.7038;420.69
267.5437;420.69
267.1075;420.69
266.7388;420.69
267.0075;420.69
267.3925;420.69
267.5087;420.69
267.1575;420.69
267.405;420.69
268.3825;420.6881
268.0863;420.6881
268.19;420.6881
266.9012;420.6881
267.5825;420.6881
266.9362;420.6881
266.79;420.6862
267.2388;420.6862
266.615;420.6862
266.7425;420.6862
267.345;420.6862
266.9787;420.6862
266.5675;420.6862
267.035;420.6862
266.5075;420.6862
267.6263;420.6844
268.0437;420.6844
268.1225;420.6844
267.9187;420.6844
268.025;420.6844
268.1687;420.6844
268.2237;420.6844
267.7563;420.6844
266.585;420.6844
267.0362;420.6844
266.7062;420.6844
267.88;420.6825
268.1325;420.6825
268.31;420.6825
268.2712;420.6806
267.7762;420.6806
268.66;420.6806
268.1313;420.6806
268.0388;420.6806
268.0537;420.6806
267.5825;420.6806
267.2425;420.6806
267.4;420.6806
267.31;420.6806
267.8237;420.6787
267.8188;420.6787
267.86;420.6787
268.1788;420.6787
267.8887;420.6787
266.4475;420.6787
266.59;420.6787
266.7913;420.6787
267.1625;420.6787
267.215;420.6787
266.9662;420.6769
266.5963;420.6768
267.63;420.6768
268.0163;420.675
267.885;420.675
267.7863;420.675
268.1775;420.675
268.0813;420.675
268.105;420.675
268.185;420.675
268.1362;420.675
268.05;420.675
267.9962;420.675
266.8;420.675
266.9025;420.675
266.8875;420.675
266.8712;420.675
266.9275;420.675
267.87;420.6731
267.73;420.6731
267.405;420.6731
267.6825;420.6731
267.3188;420.6731
267.9825;420.6713
267.05;420.6713
267.3562;420.6713
267.38;420.6713
267.1275;420.6712
267.0925;420.6712
267.3412;420.6712
267.1225;420.6712
266.8638;420.6712
268.0287;420.6694
267.66;420.6694
266.885;420.6694
267.1938;420.6694
266.8262;420.6694
267.9187;420.6694
267.9362;420.6675
267.1962;420.6675
267.49;420.6675
267.2162;420.6675
267.0488;420.6675
267.0737;420.6675
266.7213;420.6675
266.37;420.6675
267.845;420.6656
268.0562;420.6656
268.3225;420.6656
267.9812;420.6656
267.125;420.6656
267.1613;420.6656
267.1062;420.6656
266.5525;420.6656
266.9325;420.6656
267.3313;420.6656
267.6937;420.6638
267.9525;420.6638
267.6663;420.6638
266.5537;420.6638
267.2937;420.6638
267.4262;420.6638
268.0213;420.6619
267.9187;420.6619
267.9088;420.6619
266.9812;420.6619
267.0663;420.6619
267.2275;420.6619
266.9725;420.6619
267.5812;420.6619
267.1738;420.6619
268.0537;420.66
268.145;420.66
267.6163;420.66
266.5175;420.66
267.1563;420.66
266.765;420.66
267.0737;420.66
266.9925;420.66
268.1362;420.6581
268.0425;420.6581
267.8163;420.6563
268.2513;420.6563
267.9388;420.6563
268.2125;420.6563
268.06;420.6563
267.7637;420.6563
267.0275;420.6563
267.1062;420.6563
267.1525;420.6563
267.4388;420.6563
267.3862;420.6563
268.2175;420.6544
268.24;420.6544
267.945;420.6544
268.015;420.6544
267.4438;420.6544
266.8825;420.6544
267.3;420.6544
266.8338;420.6544
268.2162;420.6525
267.815;420.6525
268.2925;420.6525
267.39;420.6525
267.1175;420.6525
266.9487;420.6525
266.9987;420.6525
267.7663;420.6506
267.5938;420.6506
268.4088;420.6506
267.8625;420.6506
266.8325;420.6506
266.7062;420.6506
266.6812;420.6506
266.9962;420.6506
267.6025;420.6506
267.8538;420.6487
268.3875;420.6487
266.8913;420.6487
266.9987;420.6487
266.7112;420.6487
266.685;420.6487
267.7563;420.6469
267.875;420.6469
268.5562;420.6469
268.2213;420.6469
267.6563;420.6469
267.8438;420.6469
267.675;420.6469
267.085;420.6469
267.6475;420.6469
267.1975;420.6469
267.0488;420.6469
268.2125;420.645
268.13;420.6431
268.2;420.6431
267.7075;420.6431
267.77;420.6431
267.53;420.6431
266.8463;420.6431
267.875;420.6413
268.48;420.6413
266.835;420.6413
266.8788;420.6413
266.3563;420.6413
267.055;420.6413
267.5963;420.6413
266.1687;420.6394
266.8175;420.6394
266.915;420.6394
267.2675;420.6394
267.6375;420.6375
267.6837;420.6375
267.54;420.6375
267.9225;420.6375
268.3725;420.6375
268.2263;420.6375
267.54;420.6375
266.7337;420.6375
266.8163;420.6375
266.845;420.6375
267.1788;420.6375
267.065;420.6375
267.645;420.6375
267.9288;420.6357
266.6488;420.6356
268.7337;420.6338
267.2487;420.6338
266.6288;420.6338
266.4325;420.6338
266.8;420.6338
266.8188;420.6338
267.245;420.6338
266.7;420.6338
267.3412;420.6338
267.025;420.6338
267.8788;420.6319
268.1313;420.6319
267.7462;420.6319
267.33;420.6319
267.27;420.6319
266.9875;420.6319
267.1613;420.6319
267.0812;420.6319
266.7337;420.6319
267.4388;420.6319
268.1812;420.63
267.8913;420.63
267.8938;420.63
267.97;420.63
267.74;420.63
266.48;420.63
267.0525;420.63
267.1025;420.63
266.7825;420.63
266.9212;420.63
270.6787;420.6281
267.8562;420.6281
268.1037;420.6281
267.7588;420.6281
267.9962;420.6281
267.275;420.6281
266.9437;420.6281
267.2025;420.6281
267.0737;420.6281
266.4288;420.6281
268.3163;420.6263
267.9962;420.6263
268.025;420.6263
267.7587;420.6263
267.3125;420.6263
267.005;420.6263
268.315;420.6244
266.28;420.6244
266.72;420.6244
266.4662;420.6244
266.8687;420.6244
266.9075;420.6244
266.8225;420.6244
266.7487;420.6244
268.2038;420.6225
267.8;420.6225
266.955;420.6225
267.2337;420.6225
267.0137;420.6225
267.1512;420.6225
266.8662;420.6225
267.1275;420.6225
266.7675;420.6225
267.2563;420.6206
266.855;420.6206
266.2513;420.6206
266.4825;420.6206
268.2025;420.6188
267.53;420.6188
267.7688;420.6188
267.805;420.6188
268.2075;420.6188
267.9463;420.6188
268.465;420.6188
266.7125;420.6188
267.6938;420.6187
267.1487;420.6187
268.4987;420.6169
268.4475;420.6169
267.9625;420.6169
268.185;420.6169
268.2137;420.6169
268.1725;420.6169
268.1325;420.6169
267.0975;420.6169
266.585;420.6169
266.9563;420.6169
266.73;420.6169
266.6688;420.6169
267.0388;420.6169
267.94;420.615
268.3038;420.615
268.0488;420.615
267.8737;420.615
266.7475;420.615
266.9875;420.615
267.0188;420.615
267.655;420.615
266.8963;420.615
266.7025;420.615
266.38;420.615
268.0212;420.6131
268.055;420.6131
268.2838;420.6131
268.0938;420.6131
266.6525;420.6131
267.0625;420.6131
267.6237;420.6131
267.38;420.6131
266.7912;420.6131
266.565;420.6131
266.6962;420.6131
266.6738;420.6113
266.8837;420.6113
266.6775;420.6113
270.6888;420.6094
267.9012;420.6094
268.1487;420.6094
267.8438;420.6094
268.0187;420.6094
267.63;420.6094
267.9375;420.6094
266.03;420.6094
267.0675;420.6094
267.255;420.6094
267.0813;420.6094
267.0388;420.6094
266.6413;420.6094
266.805;420.6094
266.905;420.6094
267.8338;420.6075
268.1187;420.6075
266.5213;420.6075
267.5038;420.6075
267.4825;420.6075
268.0612;420.6056
267.9462;420.6056
267.1787;420.6056
267.505;420.6056
266.5213;420.6056
266.14;420.6056
267.7325;420.6038
267.7575;420.6038
267.5563;420.6038
267.6012;420.6038
267.1275;420.6038
267.8175;420.6019
268.1125;420.6019
267.8862;420.6019
266.9725;420.6019
267.04;420.6019
267.03;420.6019
268.2513;420.6
268.285;420.6
268.2525;420.6
268.2938;420.6
268.5538;420.6
268.005;420.6
267.9563;420.6
267.82;420.6
268.2713;420.6
266.7125;420.6
266.6763;420.6
266.52;420.6
266.9787;420.6
267.3013;420.6
267.0575;420.6
267.2775;420.6
266.8188;420.6
266.9888;420.6
265.9375;420.6
267.755;420.5981
267.1675;420.5981
267.9175;420.5981
268.0525;420.5963
268.0287;420.5963
267.9238;420.5963
267.8062;420.5963
266.7437;420.5963
267.2637;420.5963
266.8512;420.5963
267.2287;420.5963
267.16;420.5963
266.595;420.5963
268.0688;420.5944
267.5788;420.5944
268.325;420.5944
267.685;420.5944
267.0875;420.5944
266.9375;420.5944
266.8237;420.5944
266.5788;420.5944
267.2787;420.5944
266.46;420.5944
266.74;420.5944
267.83;420.5925
266.9337;420.5925
267.2012;420.5925
267.1263;420.5925
268.1288;420.5906
267.9812;420.5906
268.3425;420.5906
268.205;420.5906
266.6263;420.5906
267.075;420.5906
267.8275;420.5887
268.1938;420.5887
268.0638;420.5887
267.9362;420.5887
267.8737;420.5887
267.8938;420.5887
267.9;420.5869
267.545;420.5869
268.2437;420.5869
266.9475;420.5869
266.4225;420.5869
267.1475;420.5869
266.575;420.5869
266.3812;420.5869
266.8688;420.5869
267.2;420.5869
268.4475;420.585
268.1138;420.585
267.8262;420.585
267.8075;420.585
267.9812;420.585
266.6613;420.585
267.0538;420.585
266.9275;420.585
268.4662;420.5831
268.0663;420.5831
268.105;420.5831
268.2038;420.5831
267.905;420.5831
266.7663;420.5831
266.9613;420.5831
266.9875;420.5831
266.6862;420.5831
266.6638;420.5831
267.75;420.5812
267.825;420.5812
268.1275;420.5812
268.2487;420.5812
267.1925;420.5812
267.4375;420.5812
267.1;420.5812
267.1675;420.5812
267.4238;420.5812
266.7137;420.5812
267.0275;420.5794
266.6062;420.5794
266.7;420.5794
268.0688;420.5775
268.1875;420.5775
266.8475;420.5775
267.2337;420.5775
267.0338;420.5775
267.31;420.5775
266.545;420.5775
267.5675;420.5756
267.7312;420.5756
267.5525;420.5756
268.2475;420.5756
267.8012;420.5756
267.985;420.5756
266.7388;420.5756
267.1763;420.5756
267.5612;420.5756
267.385;420.5756
267.115;420.5756
266.5;420.5756
267.005;420.5756
268.3175;420.5738
267.9837;420.5738
268.1575;420.5738
268.1325;420.5738
266.6437;420.5738
267.1563;420.5738
267.3613;420.5719
267.8313;420.5719
267.9475;420.5719
267.1087;420.5719
266.4775;420.5719
267.3575;420.5719
266.835;420.5719
267.3175;420.5719
266.8438;420.5719
267.8062;420.5719
268.3125;420.57
267.9413;420.57
267.205;420.57
266.2838;420.57
268.35;420.5681
268.1775;420.5681
267.685;420.5681
267.2175;420.5681
266.9888;420.5681
266.6588;420.5681
267.7475;420.5663
268.4538;420.5663
266.8763;420.5663
266.6812;420.5663
266.7188;420.5663
267.2;420.5663
267.0675;420.5663
266.7525;420.5663
267.9337;420.5644
268.0163;420.5644
267.8587;420.5644
267.6987;420.5644
266.9713;420.5644
266.4738;420.5644
267.8225;420.5625
267.7813;420.5625
267.6725;420.5625
268.0413;420.5625
268.3463;420.5625
267.8087;420.5625
268.1287;420.5625
267.8125;420.5625
268.1175;420.5625
268.1625;420.5625
268.27;420.5625
267.9662;420.5625
266.7762;420.5625
266.49;420.5625
266.8875;420.5625
266.9288;420.5625
267.0163;420.5625
267.2388;420.5625
266.7462;420.5625
266.7075;420.5625
266.8112;420.5625
266.9675;420.5625
266.4063;420.5625
266.845;420.5606
268.1638;420.5606
267.875;420.5606
268.025;420.5606
267.7475;420.5606
266.4563;420.5606
267.0388;420.5606
267.3138;420.5606
267.1288;420.5606
267.9362;420.5587
268.09;420.5587
268.2238;420.5587
266.88;420.5587
266.6738;420.5587
266.9462;420.5587
267.8638;420.5569
266.8;420.5569
267.1675;420.5569
268.235;420.555
268.045;420.5531
267.7625;420.5531
268.0213;420.5531
266.9388;420.5531
267.365;420.5531
267.6387;420.5531
267.6687;420.5531
266.6025;420.5531
266.375;420.5531
267.8875;420.5512
267.7575;420.5512
268.3525;420.5512
268.195;420.5512
268.1487;420.5512
268.0513;420.5512
267.8138;420.5512
267.9162;420.5512
267.9725;420.5512
267.0163;420.5512
268.0725;420.5494
267.7588;420.5494
268.0425;420.5494
267.4113;420.5494
267.7375;420.5494
267.9312;420.5494
268.2513;420.5494
268.0188;420.5494
266.66;420.5494
267.04;420.5494
266.76;420.5494
267.0088;420.5494
267.28;420.5494
267.21;420.5494
267.1438;420.5475
266.8862;420.5475
266.4675;420.5475
267.2587;420.5456
266.8138;420.5456
267.7725;420.5438
268.1187;420.5438
268.275;420.5438
268.2238;420.5438
267.9;420.5438
267.8975;420.5438
268.1212;420.5438
268.3687;420.5438
267.7275;420.5438
266.7438;420.5438
267.1125;420.5438
267.575;420.5438
267.945;420.5419
267.74;420.5419
268.265;420.5419
268.095;420.5419
266.6763;420.5419
266.6537;420.5419
266.7213;420.5419
268.1025;420.54
267.9975;420.54
268.1913;420.54
266.6212;420.54
266.5825;420.54
266.7888;420.54
267.0075;420.54
267.855;420.5381
268.2475;420.5381
268.4575;420.5381
268.225;420.5381
267.7288;420.5381
267.8987;420.5381
268.0988;420.5381
266.8038;420.5381
266.585;420.5381
266.9463;420.5381
266.71;420.5381
266.75;420.5381
266.5912;420.5381
267.065;420.5381
267.8062;420.5363
268.0213;420.5363
267.94;420.5363
267.9675;420.5363
266.815;420.5363
266.9538;420.5363
267.8475;420.5344
268.325;420.5344
268.0612;420.5344
268.15;420.5344
268.0063;420.5344
268.025;420.5344
266.71;420.5344
267.2937;420.5344
267.155;420.5344
267.505;420.5344
267.2025;420.5344
267.2188;420.5344
267.2075;420.5344
267.8537;420.5325
267.9762;420.5325
268.1575;420.5325
267.675;420.5325
267.0537;420.5325
267.4238;420.5325
267.0863;420.5325
268.1438;420.5306
267.8625;420.5306
267.6712;420.5306
268.2737;420.5306
268.1613;420.5306
266.8763;420.5306
267.195;420.5306
266.645;420.5306
266.6225;420.5306
266.6987;420.5306
267.9212;420.5287
266.96;420.5287
267.495;420.5287
267.01;420.5287
267.9538;420.5269
268.3537;420.5269
267.81;420.5269
267.975;420.5269
268.2225;420.5269
267.9362;420.5269
268.1575;420.5269
267.89;420.5269
266.6625;420.5269
267.0462;420.5269
266.9375;420.5269
266.8613;420.5269
267.3587;420.5269
267.595;420.5269
266.8363;420.5269
266.5475;420.5269
266.6488;420.5269
266.45;420.5269
267.6237;420.525
268.305;420.525
268.1638;420.525
267.8938;420.525
268.0225;420.525
268.2437;420.525
267.9037;420.525
268.0313;420.525
267.7713;420.525
268.3212;420.525
267.8687;420.525
268.0225;420.525
267.6938;420.525
268.19;420.525
266.965;420.525
266.665;420.525
267.17;420.525
267.1337;420.525
266.9525;420.525
267.1387;420.525
268.0338;420.5231
268.3675;420.5231
267.8875;420.5231
267.9913;420.5231
267.8138;420.5231
267.5662;420.5231
267.62;420.5231
267.9325;420.5231
267.635;420.5231
267.9437;420.5231
268.2112;420.5231
267.055;420.5231
267.2175;420.5231
266.9725;420.5231
266.9813;420.5231
266.8913;420.5231
267.99;420.5212
268.3813;420.5212
267.6512;420.5212
267.8962;420.5212
268.3587;420.5212
267.2813;420.5212
266.885;420.5212
268.0688;420.5194
267.9575;420.5194
267.57;420.5194
267.0575;420.5194
267.4913;420.5175
267.9362;420.5175
267.8625;420.5175
266.6275;420.5175
267.2363;420.5175
267.8813;420.5156
267.655;420.5156
266.8288;420.5156
267.5137;420.5156
267.325;420.5156
267.0938;420.5156
266.2562;420.5156
268.3163;420.5137
267.96;420.5137
267.965;420.5137
268.0912;420.5137
266.7525;420.5137
268.0663;420.5119
267.62;420.5119
267.8;420.5119
268.3488;420.5119
268.3138;420.5119
267.9987;420.5119
267.8463;420.5119
267.6588;420.5119
266.955;420.5119
267.1712;420.5119
266.9875;420.5119
267.1138;420.5119
266.585;420.5119
268.1987;420.51
268.4187;420.51
268.2825;420.51
267.885;420.51
268.265;420.51
267.6138;420.51
268.535;420.51
266.49;420.51
267.1625;420.51
267.1337;420.51
267.3813;420.51
266.8663;420.51
266.71;420.51
267.1362;420.51
267.0475;420.51
266.635;420.51
268.3163;420.5081
267.9463;420.5081
267.665;420.5081
267.8288;420.5081
267.7625;420.5081
266.79;420.5081
267.4188;420.5081
269.5;420.5063
268.1875;420.5063
266.6375;420.5063
267.4913;420.5063
267.1588;420.5063
267.0013;420.5063
267.2188;420.5063
267.8488;420.5062
267.9438;420.5062
266.3913;420.5062
266.85;420.5062
268.0262;420.5044
267.7162;420.5044
267.9025;420.5044
267.9525;420.5044
267.0862;420.5044
267.01;420.5044
267.0912;420.5044
266.56;420.5044
266.8938;420.5044
266.7038;420.5044
266.9162;420.5044
266.775;420.5044
268.4425;420.5025
267.6275;420.5025
268.0237;420.5025
268.18;420.5025
268.1163;420.5025
267.9725;420.5025
267.995;420.5025
268.6413;420.5006
267.9137;420.5006
267.9888;420.5006
268.225;420.5006
268.2412;420.5006
267.96;420.5006
267.755;420.5006
268.0862;420.5006
267.1975;420.5006
266.91;420.5006
267.3987;420.5006
266.8575;420.5006
266.8763;420.5006
266.5875;420.5006
268.15;420.4987
268.1625;420.4987
267.7913;420.4987
267.7162;420.4987
268.1938;420.4987
267.74;420.4987
268.1212;420.4987
266.8638;420.4987
267.9888;420.4969
268.4575;420.4969
267.7525;420.4969
268.0813;420.4969
268.1087;420.4969
267.945;420.4969
267.8513;420.4969
266.35;420.4969
267.3537;420.4969
266.8862;420.4969
267.14;420.4969
266.6962;420.4969
266.675;420.4969
267.9737;420.495
268.3875;420.495
268.1775;420.495
267.8775;420.495
267.7475;420.495
267.5862;420.495
268.0663;420.495
267.1675;420.495
267.1125;420.495
266.4987;420.495
268.3438;420.4931
267.9763;420.4931
268.2337;420.4931
267.945;420.4931
267.6463;420.4931
267.5875;420.4931
268.2312;420.4931
267.0488;420.4931
267.28;420.4931
266.855;420.4931
267.285;420.4931
268.2413;420.4912
267.6187;420.4912
266.5087;420.4912
267.3013;420.4912
267.2175;420.4912
266.8925;420.4912
266.7075;420.4912
266.0325;420.4912
268.1075;420.4894
268.3537;420.4894
268.3788;420.4894
267.9962;420.4894
267.1738;420.4894
267.0688;420.4894
267.97;420.4893
267.7688;420.4893
267.77;420.4893
267.0237;420.4893
268.0963;420.4875
268.4263;420.4875
268.1125;420.4875
268.0063;420.4875
268.3725;420.4875
268.3313;420.4875
268.0538;420.4875
267.9337;420.4875
268.1725;420.4875
268.1963;420.4875
268.375;420.4875
266.64;420.4875
266.885;420.4875
267.4138;420.4875
266.7563;420.4875
267.1475;420.4875
266.7075;420.4875
266.9175;420.4875
267.17;420.4875
266.7375;420.4875
267.975;420.4856
268.3862;420.4856
268.1037;420.4856
267.7725;420.4856
266.8613;420.4856
266.8262;420.4856
267.2975;420.4856
267.0863;420.4856
266.7612;420.4856
267.0013;420.4856
267.0725;420.4838
268.455;420.4837
267.615;420.4837
266.9238;420.4837
266.9863;420.4837
268.4325;420.4819
267.8987;420.4819
267.1763;420.4819
267.285;420.4819
267.065;420.4819
266.68;420.4819
267.9863;420.48
268.1888;420.4781
267.7063;420.4781
267.8562;420.4781
268.1512;420.4781
267.3537;420.4781
267.1888;420.4781
266.8138;420.4781
267.2075;420.4781
266.9688;420.4781
266.99;420.4781
266.6438;420.4781
267.9275;420.4763
268.3313;420.4763
267.7637;420.4763
267.7075;420.4763
268.4962;420.4763
267.4088;420.4763
267.0063;420.4763
267.1763;420.4763
266.8075;420.4762
268.1913;420.4744
268.175;420.4744
267.7487;420.4744
266.5862;420.4744
266.9125;420.4744
267.175;420.4744
267.0175;420.4744
266.97;420.4744
267.4275;420.4725
267.8138;420.4725
267.93;420.4725
267.5125;420.4725
266.8075;420.4725
268.1138;420.4706
267.5425;420.4706
268.43;420.4706
268.2787;420.4706
267.0762;420.4706
267.1337;420.4706
267.1775;420.4706
267.16;420.4706
266.9;420.4706
270.8062;420.4688
267.7125;420.4688
268.21;420.4688
267.6062;420.4688
268.2475;420.4688
268.1687;420.4688
268.42;420.4688
267.2612;420.4688
266.8837;420.4688
266.49;420.4688
266.9475;420.4688
267.125;420.4688
266.5313;420.4688
268.5163;420.4669
268.0663;420.4669
267.8562;420.4669
268.2213;420.4669
267.1325;420.4669
266.9088;420.4669
266.9588;420.4669
266.7663;420.4669
267.1575;420.4669
267.1075;420.4669
267.7575;420.465
267.6113;420.465
267.8212;420.465
267.79;420.465
267.6925;420.465
267.92;420.465
266.6725;420.465
267.1487;420.465
267.0938;420.465
267.1637;420.465
267.1888;420.465
267.2563;420.465
267.0313;420.465
266.8675;420.465
266.3412;420.465
267.8712;420.4631
267.8412;420.4631
268.1375;420.4631
268.1375;420.4631
267.6487;420.4631
268.1212;420.4631
267.9962;420.4631
266.7038;420.4631
267.3988;420.4631
266.87;420.4631
266.7025;420.4631
266.8425;420.4631
267.0263;420.4631
268.185;420.4613
268.335;420.4613
266.6975;420.4612
266.9975;420.4612
267.2225;420.4612
267.3587;420.4612
266.3575;420.4612
267.7688;420.4594
267.7888;420.4594
267.9837;420.4594
267.6463;420.4594
268.1525;420.4594
267.9787;420.4594
266.6325;420.4594
267.3737;420.4594
267.3625;420.4594
267.0437;420.4594
266.7325;420.4594
266.69;420.4594
267.2513;420.4594
266.45;420.4594
268.1975;420.4575
267.8813;420.4575
267.8412;420.4575
267.1263;420.4575
266.9438;420.4575
267.885;420.4556
267.995;420.4556
268.0087;420.4556
267.815;420.4556
268.1263;420.4556
268.2188;420.4556
267.7363;420.4556
267.795;420.4556
267.3513;420.4556
267.1825;420.4556
266.7175;420.4556
267.69;420.4538
266.6425;420.4538
267.2625;420.4538
267.17;420.4538
268.0462;420.4537
267.5737;420.4519
268.0813;420.4519
267.3438;420.4519
266.7587;420.4519
266.9012;420.4519
267.065;420.4519
266.835;420.4519
267.2462;420.4519
266.9287;420.4519
268.1712;420.45
268.28;420.45
267.5838;420.45
268.1813;420.45
268.0375;420.45
268.0688;420.45
268.1375;420.45
266.9837;420.45
267.0112;420.45
266.9287;420.45
266.9875;420.45
266.9375;420.45
266.855;420.45
266.5762;420.45
266.8975;420.45
267.0963;420.45
267.2375;420.45
267.25;420.45
267.875;420.4482
267.0363;420.4482
267.7025;420.4481
267.355;420.4481
267.2988;420.4481
267.2563;420.4481
267.9613;420.4463
267.8225;420.4463
267.4938;420.4463
267.3575;420.4463
266.8538;420.4463
266.9388;420.4463
267.0388;420.4463
266.6488;420.4463
268.325;420.4444
268.2888;420.4444
266.7737;420.4444
266.5925;420.4444
266.6788;420.4444
267.1687;420.4444
267.0287;420.4444
266.6875;420.4444
268.2575;420.4425
268.0213;420.4425
266.2937;420.4425
267.0925;420.4425
267.0725;420.4425
268.325;420.4406
268.3013;420.4406
267.6187;420.4406
267.8938;420.4406
268.1062;420.4406
267.0975;420.4406
266.9975;420.4406
267.4287;420.4406
267.5063;420.4406
266.8562;420.4406
266.1987;420.4406
268.28;420.4388
268.1212;420.4388
267.3763;420.4388
268.0137;420.4388
267.8688;420.4388
