K5PC5CH.OP;K5PC6CH.OP;K5F3.PV;K5P5_2.PV
30.96781;42.47281;2076.885;-39.4625
31.15802;42.46682;2076.854;-39.84609
29.92573;42.2426;2076.844;-41.56094
29.76734;42.23885;2076.843;-38.84922
29.98604;42.23078;2076.833;-39.00781
29.77219;42.24432;2076.828;-41.57109
29.90333;42.23042;2076.827;-41.0836
31.04323;42.54245;2076.822;-40.52656
31.14099;42.50432;2076.801;-37.69141
29.87531;42.2299;2076.791;-39.44453
31.39667;44.13849;2076.751;-40.75
32.02354;44.17099;2076.725;-39.97656
29.89344;42.24635;2076.707;-37.71953
29.87891;42.2413;2076.679;-42.16563
31.11932;42.4562;2076.674;-39.94375
29.4888;42.20672;2076.665;-39.65234
29.7451;42.23505;2076.637;-39.5125
29.87755;42.23865;2076.628;-39.9789
31.55969;43.36057;2076.592;-38.975
29.85912;42.23542;2076.563;-42.19297
31.29281;43.12375;2076.554;-38.67109
29.62307;42.23005;2076.551;-39.96016
29.57318;42.25677;2076.543;-40.6125
29.76729;42.185;2076.507;-37.40391
29.85354;42.28609;2076.436;-38.88125
29.59198;42.20599;2076.435;-39.48359
29.57063;42.22031;2076.427;-41.83437
29.84682;42.22646;2076.422;-39.75625
29.81672;42.23787;2076.421;-40.62969
29.53474;42.24573;2076.411;-39.1375
31.34344;43.33333;2076.396;-41.26484
29.75276;42.20849;2076.37;-40.05391
29.66448;42.23068;2076.341;-41.22422
29.82844;42.20719;2076.338;-41.06875
31.06844;42.38167;2076.327;-38.5125
30.14776;42.63469;2076.303;-41.06562
29.88781;42.22979;2076.3;-40.08203
31.34063;43.22026;2076.295;-39.83828
29.77151;42.2799;2076.279;-38.51563
31.4212;43.30781;2076.266;-40.88828
30.92776;42.50771;2076.248;-40.27656
29.82937;42.23979;2076.222;-38.27578
29.64771;42.21068;2076.215;-39.89141
29.72766;42.24;2076.208;-42.79063
29.53396;42.21682;2076.185;-39.44609
31.00422;42.55885;2076.177;-38.90391
31.75594;44.13364;2076.174;-38.08984
30.95089;42.52583;2076.173;-39.32578
29.61312;42.23167;2076.155;-40.98281
29.79338;42.23005;2076.138;-44.18359
29.74781;42.23682;2076.137;-40.95703
29.88573;42.21682;2076.133;-38.24844
29.76672;42.22766;2076.096;-43.03828
29.62068;42.20052;2076.086;-42.43594
29.76776;42.24641;2076.075;-39.78594
29.5499;42.20495;2076.049;-38.86875
31.69917;44.14859;2076.048;-40.70937
29.77766;42.24609;2076.042;-41.70391
31.53854;44.12672;2076.012;-40.34141
29.70078;42.21182;2076.009;-43.11797
29.58766;42.23901;2075.999;-39.8961
29.52125;42.21625;2075.977;-35.90547
29.84188;42.24625;2075.975;-41.49219
31.79422;44.17198;2075.958;-41.45625
29.93484;42.22338;2075.955;-41.10859
29.76203;42.19839;2075.953;-37.01563
29.89318;42.2599;2075.943;-39.56641
29.73958;42.23047;2075.928;-39.9
31.71412;44.13693;2075.917;-37.78125
31.18958;42.57578;2075.907;-39.08672
29.5026;42.23083;2075.891;-41.31484
31.18073;42.51443;2075.886;-39.41484
29.6038;42.22266;2075.885;-40.75
29.55365;42.19271;2075.884;-39.00703
29.69813;42.20974;2075.884;-37.73828
32.01521;44.10661;2075.88;-39.46719
29.79042;42.22213;2075.875;-41.88906
29.86948;42.25177;2075.858;-43.20937
29.80354;42.22849;2075.848;-41.52656
29.95526;42.29125;2075.848;-40.74141
31.16818;42.44948;2075.837;-41.23516
29.45604;42.20526;2075.82;-39.40703
29.83911;42.22484;2075.815;-37.87578
29.72943;42.22036;2075.793;-39.95625
31.04672;42.47146;2075.771;-40.74141
32.00047;43.61312;2075.755;-39.49453
32.96177;44.71614;2075.753;-40.8375
29.75792;42.20135;2075.738;-40.57969
29.8351;42.23563;2075.719;-37.82344
29.57151;42.22036;2075.701;-39.85938
32.86224;44.35875;2075.692;-38.77734
31.13427;42.48229;2075.688;-41.92891
29.71693;42.17656;2075.686;-40.85234
29.58813;42.23021;2075.67;-41.88438
29.64125;42.2351;2075.662;-38.86875
29.73443;42.20734;2075.641;-41.14375
29.87792;42.20625;2075.635;-38.35313
29.82625;42.26443;2075.594;-39.32265
29.50745;42.18396;2075.585;-38.47422
31.54323;44.13182;2075.581;-41.62969
31.00396;42.60516;2075.563;-40.09375
29.35011;42.21396;2075.558;-41.19765
30.33417;43.24682;2075.545;-39.07656
29.37891;42.20813;2075.543;-38.60547
31.1574;42.58313;2075.538;-39.94219
29.52849;42.21724;2075.532;-39.78906
29.52323;42.17557;2075.527;-39.55703
29.90688;42.23885;2075.523;-39.71094
29.60182;42.25078;2075.519;-41.39766
29.82271;42.2325;2075.504;-41.68203
29.525;42.20167;2075.503;-40.38906
29.71005;42.2163;2075.49;-41.35313
29.60349;42.21568;2075.474;-42.83047
29.58505;42.22245;2075.469;-41.63047
29.62188;42.21375;2075.457;-41.98828
29.72661;42.22547;2075.447;-40.23828
29.84802;42.24172;2075.418;-37.95313
29.70151;42.20109;2075.414;-39.74609
32.11052;44.21026;2075.385;-40.48125
31.85203;44.14099;2075.383;-39.73594
29.7175;42.20609;2075.379;-40.35547
31.04932;42.30286;2075.375;-39.51641
31.14141;42.50026;2075.375;-40.02266
30.93859;42.45552;2075.37;-38.93594
31.02406;42.44932;2075.352;-39.86328
29.50385;42.19724;2075.328;-41.46797
31.14917;42.47708;2075.278;-40.3875
29.61312;42.2226;2075.275;-36.77266
29.79948;42.23828;2075.272;-40.40156
29.50995;42.21927;2075.236;-36.84453
29.69052;42.2512;2075.23;-39.87812
29.92807;42.24302;2075.229;-41.78047
29.54677;42.18646;2075.214;-40.12109
29.41776;42.22036;2075.199;-37.875
29.95703;42.21463;2075.194;-39.88281
29.54849;42.22562;2075.183;-37.89141
29.58573;42.23635;2075.177;-37.70078
28.3551;40.28672;2075.156;-42.81172
29.49833;42.22375;2075.148;-40.54844
29.47859;42.21453;2075.139;-40.9625
29.78776;42.2788;2075.114;-40.57109
29.75281;42.27636;2075.101;-38.2
29.7287;42.23063;2075.101;-42.57265
31.02714;42.49156;2075.019;-40.0625
29.68677;42.25859;2075.017;-42.19531
29.88073;42.23807;2075.003;-38.29219
29.69042;42.22422;2075;-38.28594
30.46719;43.24781;2074.989;-40.91406
29.70385;42.23099;2074.983;-39.08047
29.72359;42.21458;2074.977;-39.51719
32.19839;44.20578;2074.942;-40.82422
32.125;44.17667;2074.929;-39.13047
29.45182;42.23161;2074.921;-40.14453
30.55005;43.32177;2074.839;-38.30938
29.76635;42.29651;2074.838;-39.68594
29.75229;42.21458;2074.831;-39.71641
31.19484;43.37703;2074.826;-39.0414
29.79911;42.27609;2074.792;-40.7625
31.78109;43.99125;2074.786;-39.68203
31.06958;42.56297;2074.784;-40.72266
29.61401;42.21766;2074.78;-38.96172
32.23047;44.19208;2074.78;-40.47578
29.39516;42.19396;2074.772;-37.45156
33.03292;45.46239;2074.769;-41.56094
30.22688;43.24266;2074.754;-40.98281
31.01427;42.37979;2074.749;-40.38672
31.02437;42.49115;2074.723;-38.53672
29.51396;42.22125;2074.707;-38.54375
29.61563;42.24776;2074.705;-38.81953
29.84307;42.22385;2074.667;-40.35703
29.58969;42.22766;2074.655;-39.03047
29.83198;42.25323;2074.653;-41.6
29.84146;42.26646;2074.638;-40.43203
29.59755;42.22583;2074.631;-38.27734
29.83463;42.28041;2074.629;-42.09375
29.71057;42.22859;2074.616;-40.25078
31.06505;42.4812;2074.614;-39.36719
31.17969;43.20318;2074.612;-40.53672
29.79589;42.2361;2074.598;-38.63203
29.73474;42.25922;2074.571;-39.35547
29.71828;42.25661;2074.568;-41.93516
31.12557;43.40292;2074.565;-39.83984
31.13115;42.42297;2074.556;-38.37734
29.81036;42.23953;2074.506;-39.14844
31.1551;42.56281;2074.455;-37.85625
30.98568;42.3838;2074.412;-39.96094
29.775;42.23484;2074.411;-35.72813
29.77531;42.23333;2074.402;-39.39375
29.55427;42.23703;2074.389;-39.59844
29.76948;42.23495;2074.386;-42.26094
31.04255;42.50229;2074.385;-40.84922
29.53292;42.22943;2074.382;-39.07656
31.90937;44.09599;2074.376;-38.67422
31.01844;42.46865;2074.359;-40.48047
29.68213;42.21245;2074.345;-42.24844
31.37427;43.19604;2074.329;-38.81094
29.79141;42.24739;2074.324;-41.58203
29.39037;42.22391;2074.307;-40.72344
31.03698;42.44714;2074.291;-39.12891
29.73625;42.18927;2074.264;-37.42656
31.36323;43.44339;2074.253;-38.1125
29.63974;42.20802;2074.228;-39.31172
29.6325;42.20667;2074.187;-40.85625
31.87708;44.01735;2074.182;-41.86719
29.67172;42.2099;2074.177;-41.99766
29.69323;42.24479;2074.153;-40.78906
29.58292;42.21245;2074.149;-39.38047
29.75448;42.28698;2074.127;-38.59766
31.57047;43.35833;2074.067;-40.11485
29.54427;42.19266;2074.053;-39.84766
29.75917;42.26458;2074.05;-40.73828
29.57651;42.21953;2074.015;-41.60234
30.99135;42.49786;2074.008;-39.53516
29.48823;42.20536;2073.987;-39.36562
31.07281;42.46109;2073.966;-39.13281
29.77693;42.29458;2073.959;-39.61875
29.74792;42.27146;2073.957;-37.68828
31.83656;44.14005;2073.952;-37.14531
30.02448;42.21833;2073.931;-41.08516
29.79328;42.25557;2073.862;-40.68984
31.0463;42.42604;2073.79;-36.71484
29.59552;42.23964;2073.732;-38.59766
29.53963;42.19609;2073.7;-40.77266
31.40526;43.08479;2073.679;-40.86953
29.69417;42.21521;2073.666;-40.34375
31.2276;42.63573;2073.656;-42.05312
29.68146;42.24963;2073.636;-42.19531
29.53604;42.2175;2073.602;-36.78828
29.66537;42.23656;2073.584;-40.65625
29.69464;42.28245;2073.569;-40.16953
29.59505;42.26776;2073.566;-38.27734
29.59995;42.26604;2073.558;-40.075
31.90276;44.06745;2073.504;-40.90078
31.96167;44.19411;2073.498;-40.84766
29.57792;42.27443;2073.47;-41.575
29.8551;42.23198;2073.458;-40.88438
32.31573;44.1838;2073.456;-39.28516
29.72135;42.19979;2073.426;-40.46328
31.24672;43.31745;2073.417;-38.70234
29.84224;42.28901;2073.344;-37.83516
29.64031;42.24136;2073.344;-41.08594
29.81844;42.24453;2073.318;-44.38984
29.77792;42.24542;2073.315;-40.05625
29.68125;42.28359;2073.266;-41.50234
29.87458;42.19219;2073.234;-39.89687
29.50568;42.22521;2073.217;-38.26953
29.74151;42.26089;2073.151;-40.58203
29.69891;42.23146;2073.146;-40.05625
29.71802;42.2099;2073.14;-39.33672
29.94588;42.26307;2073.131;-40.19688
31.2524;43.22125;2073.097;-39.71953
29.67615;42.25281;2073.083;-41.85313
29.6962;42.29854;2073.072;-39.47109
29.73625;42.25219;2073.042;-40.45234
30.78682;42.5024;2073.033;-40.57969
31.97333;44.17172;2073.009;-36.63281
30.89708;42.36792;2073.005;-40.87109
29.93287;42.28286;2072.996;-38.02734
29.87943;42.28802;2072.977;-40.19062
31.02104;42.4237;2072.958;-40.86562
30.88661;42.53099;2072.958;-41.84141
31.97661;44.18458;2072.939;-39.18828
31.67302;44.13042;2072.897;-42.8336
29.60604;42.24739;2072.892;-41.29922
29.67458;42.20844;2072.885;-39.67031
31.1676;42.61172;2072.884;-39.47344
29.83203;42.21177;2072.867;-39.45
29.53766;42.225;2072.858;-41.69062
30.91281;42.38271;2072.798;-38.27891
32.17505;44.22208;2072.786;-40.18359
30.95026;42.36495;2072.742;-40.69922
29.83948;42.26213;2072.719;-41.0375
30.96276;42.51401;2072.678;-40.05391
31.00052;42.41615;2072.668;-42.60859
29.84557;42.22375;2072.66;-42.34219
31.11875;42.5562;2072.652;-39.53828
29.94073;42.28865;2072.638;-40.58203
29.79417;42.20313;2072.638;-41.65859
31.1626;43.19281;2072.629;-39.2125
29.48448;42.21375;2072.622;-39.32969
31.22255;43.08417;2072.584;-39.37109
31.26766;43.2086;2072.568;-36.86719
31.13583;42.51286;2072.56;-38.8961
29.60406;42.21422;2072.557;-42.68906
29.63266;42.21359;2072.52;-40.05547
29.65927;42.26323;2072.498;-42.48125
29.7249;42.21088;2072.49;-40.60156
29.44047;42.2424;2072.487;-41.34687
29.90078;42.25094;2072.486;-40.46484
29.72922;42.27698;2072.477;-42.46641
29.68484;42.22662;2072.446;-40.1125
30.01833;42.26318;2072.445;-40.61719
31.97953;44.01021;2072.442;-39.93984
31.99339;44.18781;2072.406;-39.07031
29.86208;42.29338;2072.4;-39.90781
29.55375;42.27422;2072.372;-39.46484
29.39323;42.21412;2072.367;-39.61172
31.63214;43.27417;2072.332;-39.10469
30.90172;42.50823;2072.33;-40.00938
31.10328;42.50443;2072.316;-40.49297
30.80599;43.27823;2072.315;-39.36641
29.61;42.21938;2072.267;-39.48359
29.75281;42.21115;2072.247;-40.31875
29.63187;42.2187;2072.241;-41.00547
29.65526;42.24437;2072.228;-42.17422
30.94062;42.23927;2072.22;-41.59375
31.76417;44.10104;2072.202;-39.8
29.7651;42.19651;2072.187;-41.2289
31.05896;42.42786;2072.153;-37.79609
29.79818;42.23875;2072.149;-40.20469
30.20089;42.37995;2072.137;-39.66328
30.28307;42.31464;2072.11;-41.90625
30.88214;42.57125;2072.108;-38.23125
31.07224;42.49224;2072.099;-38.57734
30.20307;42.38338;2072.079;-38.2125
29.61786;42.25448;2072.054;-39.59531
29.59859;42.25109;2072.014;-38.68516
29.79896;42.29521;2071.985;-38.76172
29.9312;42.19057;2071.973;-40.18438
31.04552;42.56057;2071.972;-40.26719
31.15203;42.58068;2071.929;-39.81484
31.0462;42.52568;2071.897;-39.84531
29.70969;42.2075;2071.842;-40.95781
28.61526;41.35141;2071.841;-38.56719
29.72609;42.32854;2071.835;-36.57656
29.97448;42.35104;2071.813;-40.32813
31.53151;43.24698;2071.81;-43.50547
31.12651;42.42511;2071.808;-40.28437
29.7926;42.28411;2071.806;-39.19453
29.80406;42.20057;2071.783;-37.56328
31.07109;42.46109;2071.78;-39.22969
29.74016;42.3013;2071.758;-41.45234
29.92719;42.20885;2071.752;-38.67578
31.25912;43.36609;2071.736;-36.66016
30.79136;42.53188;2071.73;-39.65547
29.72302;42.26719;2071.719;-39.01953
30.07042;42.38609;2071.698;-37.94219
30.12734;42.35547;2071.684;-40.17344
29.73031;42.26729;2071.683;-39.87109
31.66927;44.13328;2071.679;-39.89375
29.73693;42.1925;2071.664;-39.32813
29.82057;42.22932;2071.654;-38.16094
31.03536;42.39292;2071.651;-39.01015
29.67672;42.20927;2071.643;-42.1375
29.72641;42.21641;2071.639;-40.01328
30.82818;42.35547;2071.639;-40.14375
29.75484;42.20917;2071.611;-40.71563
29.54963;42.20427;2071.587;-42.17969
29.7151;42.26495;2071.574;-39.58516
29.62214;42.26828;2071.529;-38.98828
30.02828;42.39599;2071.528;-40.71641
29.75896;42.27781;2071.517;-39.49609
29.52328;42.21849;2071.514;-37.73438
29.70802;42.2999;2071.503;-40.74375
29.85031;42.26735;2071.496;-37.75156
29.82714;42.2774;2071.495;-40.63359
29.8712;42.22031;2071.466;-41.09297
29.9024;42.27906;2071.463;-40.57031
30.99755;42.53365;2071.447;-40.40703
30.185;42.38594;2071.443;-38.54297
31.0288;42.45636;2071.417;-37.56953
29.62625;42.23167;2071.369;-38.84453
30.06635;42.39838;2071.362;-37.81641
31.45344;43.15438;2071.351;-41.04531
31.25766;43.40709;2071.297;-41.96094
29.76266;42.2126;2071.269;-41.23985
31.17089;42.53797;2071.231;-39.17188
30.25344;42.39255;2071.18;-44.43516
29.90823;42.23391;2071.179;-39.39922
30.03588;42.21307;2071.175;-39.52734
31.71911;44.12833;2071.173;-38.82109
29.99682;42.2262;2071.169;-39.43516
29.93641;42.37537;2071.159;-38.86797
31.06479;42.56109;2071.142;-40.30781
31.2351;43.20573;2071.092;-41.29531
29.66537;42.19427;2071.088;-39
29.51698;42.20828;2071.036;-39.86719
29.7588;42.21516;2071.03;-41.47813
31.17188;42.55812;2071.025;-42.01172
30.96417;42.48989;2071.017;-39.48125
30.47182;41.90984;2070.948;-38.08125
29.80594;42.27891;2070.94;-39.43984
29.83755;42.36609;2070.93;-37.39766
30.83604;42.49833;2070.915;-40.49609
29.83859;42.34016;2070.914;-42.37734
30.10031;42.37781;2070.899;-38.52266
29.91531;42.31208;2070.897;-40.4375
29.86568;42.3663;2070.878;-40.40937
31.05807;42.45125;2070.864;-41.33281
31.68521;44.13833;2070.774;-40.01172
29.9276;42.27458;2070.76;-40.74297
30.96964;42.47844;2070.76;-35.99375
31.74297;44.14969;2070.754;-42.30235
31.83438;44.13641;2070.738;-39.61641
32.10969;44.13787;2070.681;-39.64531
31.87995;44.14589;2070.645;-39.53594
31.0524;42.42505;2070.627;-42.01172
31.1875;42.4549;2070.619;-41.30703
29.94578;42.38219;2070.576;-37.75156
29.86266;42.25849;2070.575;-41.83125
31.11271;42.42651;2070.505;-39.68047
31.0424;42.39094;2070.486;-37.50859
30.99516;42.39781;2070.478;-40.05547
29.90255;42.34339;2070.475;-41.0375
29.52651;42.22511;2070.471;-40.82656
29.7225;42.26427;2070.459;-40.99141
30.99995;42.48489;2070.452;-37.99688
32.21677;44.78875;2070.447;-41.42109
31.17104;42.48463;2070.436;-39.66328
29.92516;42.27146;2070.435;-40.50547
29.74208;42.26208;2070.42;-40.77969
29.84771;42.32859;2070.415;-38.93281
29.91562;42.22474;2070.415;-40.05391
29.79104;42.33417;2070.411;-40.18125
31.98;44.11495;2070.39;-39.92031
29.91656;42.21729;2070.369;-40.62031
30.03542;42.35755;2070.357;-40.85156
29.78948;42.2762;2070.341;-40.1664
29.9975;42.31833;2070.34;-40.37969
29.7763;42.19281;2070.334;-41.86406
29.84031;42.34911;2070.27;-40.41328
29.9612;42.36693;2070.246;-40.82813
31.93281;43.76812;2070.228;-40.16563
30.90411;42.43458;2070.21;-37.75156
29.99813;42.36672;2070.209;-38.98828
31.04807;42.49511;2070.139;-39.62812
31.77036;44.15375;2070.096;-40.97813
30.00672;42.3537;2070.084;-40.40625
29.96635;42.36974;2070.069;-40.98672
29.94641;42.39474;2070.063;-41.20625
31.1512;42.49062;2070.043;-40.31797
31.0176;42.50219;2070.02;-39.98438
29.87427;42.38818;2070.017;-43.53203
29.61083;42.22511;2070.002;-41.23516
31.06036;42.38557;2069.998;-39.06406
30.01641;42.21891;2069.954;-40.08125
29.86995;42.39573;2069.936;-41.08516
29.82417;42.32781;2069.93;-40.4586
29.95807;42.34995;2069.927;-38.23047
29.815;42.24057;2069.909;-39.59063
28.8176;41.31531;2069.905;-39.7
28.89578;41.34349;2069.896;-39.58984
31.0787;42.55614;2069.892;-39.51875
30.01234;42.36125;2069.874;-39.16016
29.78328;42.23953;2069.861;-39.04297
29.84979;42.33396;2069.85;-39.38438
29.81391;42.22917;2069.823;-41.01015
29.72703;42.25312;2069.814;-38.56016
28.83167;41.3288;2069.794;-40.6461
29.61714;42.28271;2069.791;-40.83047
29.91167;42.2401;2069.784;-38.77187
30.01583;42.34911;2069.73;-38.96484
31.25641;42.57286;2069.721;-39.94922
29.81464;42.22391;2069.708;-39.30938
29.69682;42.2714;2069.693;-40.53672
30.87911;42.37026;2069.693;-42.44141
29.48573;42.21245;2069.637;-40.43906
28.66448;41.30838;2069.618;-42.25156
30.94687;42.67047;2069.611;-40.42422
29.76813;42.21568;2069.604;-41.23438
29.81323;42.22229;2069.56;-39.97266
29.89464;42.23005;2069.527;-40.86016
29.69;42.25344;2069.526;-41.25781
29.83359;42.2288;2069.476;-41.42578
31.02646;42.4324;2069.474;-38.36641
30.78328;42.44854;2069.386;-38.77422
28.82438;41.28594;2069.37;-39.15781
33.04979;45.4851;2069.362;-40.51563
29.83005;42.22109;2069.358;-41.79609
29.78609;42.26547;2069.357;-40.82188
31.09052;42.55989;2069.355;-39.58594
29.89776;42.22698;2069.353;-41.52187
29.72641;42.29531;2069.347;-43.58125
30.97328;42.45802;2069.347;-41.94062
29.80875;42.22328;2069.344;-40.44062
29.72083;42.22797;2069.323;-38.08906
29.93386;42.34068;2069.267;-40.63515
29.52031;42.24776;2069.256;-40.27969
29.56594;42.23635;2069.246;-39.57188
29.94672;42.23682;2069.242;-39.82031
30.85422;42.40208;2069.216;-41.69688
29.95234;42.3588;2069.181;-41.76015
30.17271;42.37312;2069.18;-40.00547
29.75854;42.23578;2069.169;-39.8625
29.60964;42.24828;2069.131;-41.75703
30.01682;42.37016;2069.124;-40.43125
29.5224;42.22005;2069.119;-39.09375
29.88974;42.36557;2069.107;-40.47266
29.68781;42.26182;2069.106;-41.10547
31.04026;42.57844;2069.096;-38.01328
31.06578;42.45313;2069.094;-40.93828
29.83698;42.22922;2069.056;-41.33984
29.84583;42.25833;2069;-41.03516
30.0163;42.29922;2068.994;-40.67188
31.16589;42.28912;2068.992;-38.52969
30.62391;42.42823;2068.973;-38.79609
29.59078;42.24015;2068.961;-42.70156
29.60745;42.25917;2068.954;-39.52266
29.7624;42.25318;2068.947;-38.32656
29.83635;42.34167;2068.915;-39.98047
29.75495;42.25297;2068.911;-41.2914
30.82411;42.61984;2068.893;-42.71875
29.94521;42.37177;2068.883;-40.70234
29.74792;42.25516;2068.842;-42.7289
32.17859;44.17948;2068.812;-41.07578
28.76833;41.33187;2068.773;-38.83594
30.92776;42.36552;2068.756;-39.73125
29.56776;42.21896;2068.734;-37.9875
29.91599;42.26537;2068.727;-42.6375
29.77578;42.33422;2068.725;-39.50781
29.61234;42.25896;2068.719;-40.19453
30.17135;42.35448;2068.65;-41.36797
29.48016;42.23198;2068.629;-40.75781
29.7663;42.25307;2068.625;-39.85859
30.96495;42.41208;2068.614;-39.2375
29.7175;42.24807;2068.608;-40.25312
29.8137;42.25;2068.599;-39.82031
28.83776;41.71412;2068.585;-41.99297
29.64703;42.22682;2068.554;-40.67969
31.14589;42.49812;2068.547;-39.02266
29.85115;42.22964;2068.535;-39.525
29.81828;42.30161;2068.529;-39.99141
29.92432;42.24042;2068.494;-39.02813
30.00943;42.32245;2068.453;-42.0414
31.25786;42.5489;2068.452;-41.50078
29.79599;42.22219;2068.44;-40.98359
29.62422;42.2513;2068.426;-37.13984
28.69719;41.29901;2068.413;-41.80859
29.70615;42.23427;2068.396;-41.73281
29.77276;42.30318;2068.362;-36.72734
30.7713;43.08026;2068.336;-37.89219
28.6901;41.36;2068.304;-40.64063
29.36943;42.23536;2068.188;-39.78281
29.5688;42.22422;2068.108;-42.1039
31.32833;42.46943;2068.092;-39.31875
29.80875;42.24094;2068.087;-41.42422
32.05323;44.11937;2068.086;-40.13281
28.60224;41.34885;2068.04;-41.91094
29.6763;42.20802;2068.023;-40.51563
30.00615;42.31677;2067.997;-40.89375
29.68156;42.24151;2067.963;-39.93594
29.6613;42.2362;2067.946;-39.89375
30.97594;42.52573;2067.856;-41.56719
31.02516;42.52255;2067.849;-43.14844
30.8126;42.65886;2067.827;-39.49375
31.13016;42.45422;2067.821;-37.93359
29.4649;42.26302;2067.801;-42.57422
28.72713;41.37172;2067.775;-39.59375
31.03615;42.59135;2067.769;-40.3336
29.96141;42.34261;2067.761;-38.24219
29.77604;42.20573;2067.754;-39.58281
29.84833;42.22203;2067.75;-39.09375
29.86573;42.30266;2067.7;-39.35469
31.06292;42.49719;2067.685;-42.26875
29.53469;42.21823;2067.677;-39.94609
31.04896;42.54161;2067.661;-41.77969
32.17333;44.22833;2067.655;-40.26953
29.42193;42.26245;2067.653;-41.2914
30.91463;42.34771;2067.636;-39.13672
30.94932;42.37641;2067.628;-41.25625
29.9663;42.24453;2067.625;-39.88359
29.65156;42.24609;2067.618;-41.68672
29.72802;42.24224;2067.604;-39.79844
29.47568;42.24333;2067.6;-42.20703
29.69078;42.26563;2067.594;-38.71406
29.53724;42.21375;2067.544;-39.20781
28.47224;41.31833;2067.517;-40.14063
28.74229;41.32385;2067.47;-37.50547
28.69578;41.37172;2067.442;-40.15391
29.82995;42.31651;2067.402;-42.62578
29.50943;42.25276;2067.387;-38.01719
29.51089;42.24245;2067.384;-40.56094
29.63412;42.25776;2067.359;-39.44609
29.68885;42.25463;2067.34;-39.89141
29.7013;42.27125;2067.271;-40.37734
30.08896;42.35146;2067.225;-40.49922
31.09453;42.42912;2067.206;-39.2289
29.59604;42.26719;2067.174;-38.79063
29.81109;42.26182;2067.162;-38.67891
29.55464;42.26;2067.152;-37.35313
29.82552;42.28036;2067.141;-41.72109
30.99198;42.49162;2067.128;-40.41797
29.67292;42.26073;2067.117;-41.54609
31.02885;42.50646;2067.116;-40.60625
29.66115;42.22073;2067.063;-38.29766
31.2751;42.53552;2067.045;-40.48438
32.05677;44.19661;2067.041;-40.87344
29.58443;42.25359;2067.026;-38.97969
29.51641;42.24068;2067.022;-38.85469
31.9225;44.19865;2067.02;-41.38203
29.51818;42.22057;2067.012;-39.16563
29.96417;42.37635;2066.9;-37.74219
29.65135;42.25182;2066.837;-38.675
28.53115;41.31594;2066.8;-37.88359
30.02115;42.3274;2066.774;-42.57031
31.88599;44.10011;2066.764;-41.16094
30.03943;42.34875;2066.758;-40.55547
30.98766;42.63146;2066.734;-40.47344
29.53292;42.22432;2066.717;-41.15859
29.59906;42.25182;2066.713;-40.84844
29.62021;42.25068;2066.7;-39.97422
29.67646;42.25297;2066.695;-41.39531
29.55406;42.25177;2066.631;-39.7875
29.51052;42.25005;2066.569;-40.63359
29.73016;42.23396;2066.464;-38.59063
31.445;43.38458;2066.411;-38.34219
30.0351;42.33865;2066.406;-37.625
30.86891;42.61625;2066.375;-40.11953
31.75661;44.03901;2066.336;-42.58906
31.09641;42.44479;2066.279;-40.3375
30.05411;42.3525;2066.273;-41.16328
29.51016;42.22307;2066.25;-37.68359
30.88208;42.42886;2066.231;-39.59922
31.80094;44.19516;2066.173;-40.61953
30.16463;42.35005;2066.11;-41.24609
29.83937;42.28734;2066.098;-39.65937
28.77479;41.32265;2065.984;-40.82813
29.80083;42.25094;2065.936;-37.84219
31.03005;42.37162;2065.781;-40.96094
31.06359;42.43344;2065.771;-39.025
30.89859;42.53547;2065.769;-39.62266
30.92589;42.34948;2065.744;-40.31953
31.03193;42.43359;2065.625;-39.5625
31.33922;43.34406;2065.616;-40.31953
32.50927;44.91354;2065.605;-39.06562
30.21839;42.36276;2065.573;-39.76797
29.62901;42.25844;2065.573;-42.49609
29.90276;42.33151;2065.518;-40.23125
29.34099;42.02849;2065.487;-40.83672
30.90182;42.47;2065.363;-41.20313
31.23266;43.05974;2065.357;-39.33984
30.97083;42.31495;2065.258;-40.19765
31.88594;44.10765;2065.248;-40.72266
28.53276;41.36412;2065.151;-41.04219
32.27583;43.97583;2065.136;-37.9625
30.8824;42.56026;2065.117;-39.50547
31.17604;42.46838;2065.02;-38.12031
29.91912;42.25927;2065.012;-42.55547
30.54615;42.55266;2065.009;-41.49141
31.03979;42.49641;2065;-41.44297
30.86516;42.35823;2064.976;-41.97344
29.63458;42.27609;2064.961;-41.67578
29.5462;42.28646;2064.941;-39.24688
33.05583;44.6837;2064.897;-38.69688
29.54833;42.26735;2064.821;-41.48828
30.98255;42.41026;2064.807;-37.09687
29.86667;42.31521;2064.788;-42.41563
29.95661;42.44932;2064.786;-39.49141
30.17344;42.30583;2064.765;-40.81953
30.1151;42.37708;2064.765;-39.89766
30.77089;42.6199;2064.763;-37.96328
30.18354;42.365;2064.756;-40.96094
29.91042;42.37344;2064.704;-39.49766
29.62401;42.27839;2064.632;-41.26094
31.34396;43.14219;2064.615;-39.11016
29.76672;42.27057;2064.55;-40.34922
31.03146;42.48677;2064.51;-41.36094
29.89729;42.34156;2064.499;-39.8961
29.89307;42.36458;2064.496;-37.91797
30.28146;42.27167;2064.419;-38.87188
29.78401;42.28448;2064.404;-41.92422
29.88318;42.37589;2064.308;-40.03359
29.89187;42.32776;2064.297;-39.05625
30.3126;42.27438;2064.29;-38.48125
30.17958;42.29214;2064.284;-39.89063
30.21974;42.39109;2064.27;-40.32656
