K5PS14_2.PV;K5P10.PV
4.199925;4.138828
4.199922;4.145114
4.199922;4.126979
4.199919;4.162136
4.199919;4.192062
4.199916;4.16175
4.199915;4.14837
4.199909;4.159859
4.199909;4.153276
4.1999;4.187719
4.1999;4.132677
4.199897;4.136745
4.199894;4.150016
4.199894;4.157615
4.199891;4.156755
4.199887;4.156781
4.199884;4.208406
4.199882;4.138312
4.199875;4.164761
4.199869;4.149312
4.199869;4.194484
4.199869;4.142542
4.199862;4.157422
4.19986;4.181969
4.199853;4.128703
4.19985;4.15512
4.199844;4.157312
4.199844;4.196068
4.199838;4.222703
4.199831;4.152469
4.199828;4.15211
4.199828;4.140411
4.199819;4.186255
4.199812;4.201854
4.1998;4.14501
4.1998;4.221484
4.199797;4.128724
4.199794;4.192162
4.199794;4.194438
4.199788;4.159927
4.199784;4.221318
4.199781;4.203953
4.199781;4.210729
4.199778;4.170667
4.199778;4.219693
4.199778;4.137495
4.199772;4.150385
4.199772;4.144672
4.199769;4.219281
4.199769;4.134208
4.199769;4.132557
4.199762;4.223667
4.199759;4.158292
4.199756;4.20114
4.199756;4.197865
4.199753;4.158031
4.199753;4.142286
4.199747;4.173344
4.199747;4.205229
4.199744;4.151234
4.199744;4.155703
4.199744;4.201739
4.199744;4.140812
4.199741;4.152141
4.199741;4.15463
4.199738;4.200739
4.199738;4.203745
4.199738;4.150255
4.199734;4.189042
4.199731;4.196172
4.199731;4.206854
4.199728;4.218349
4.199725;4.139162
4.199725;4.196859
4.199725;4.145609
4.199725;4.143485
4.199716;4.161521
4.199712;4.210234
4.199706;4.21288
4.199703;4.212453
4.1997;4.149604
4.1997;4.221141
4.1997;4.199568
4.199697;4.203719
4.199697;4.133271
4.199681;4.142646
4.199678;4.195886
4.199675;4.127703
4.199672;4.204068
4.199669;4.19887
4.199666;4.135146
4.199663;4.148281
4.199663;4.142948
4.199641;4.203073
4.199631;4.132312
4.199622;4.155984
4.199619;4.197182
4.199615;4.149765
4.199603;4.170521
4.1996;4.149297
4.199597;4.209401
4.199597;4.125271
4.199584;4.221375
4.199578;4.142963
4.199575;4.162052
4.199572;4.13061
4.199566;4.138531
4.199563;4.148828
4.199559;4.212568
4.199553;4.20401
4.199553;4.117521
4.199547;4.195229
4.199538;4.191391
4.199519;4.151724
4.19951;4.205427
4.19951;4.154792
4.199506;4.162015
4.199503;4.126656
4.1995;4.173927
4.1995;4.15874
4.1995;4.198588
4.199497;4.187068
4.199497;4.147297
4.199497;4.155453
4.199497;4.17151
4.199494;4.166276
4.199494;4.132813
4.199491;4.142635
4.199488;4.158521
4.199484;4.147568
4.199481;4.126526
4.199481;4.139125
4.199478;4.140557
4.199475;4.200969
4.199472;4.202906
4.199462;4.209521
4.199462;4.189125
4.199462;4.136213
4.19946;4.156016
4.199456;4.157078
4.199453;4.217531
4.19945;4.209469
4.19945;4.158302
4.199447;4.154776
4.199444;4.211344
4.199434;4.200651
4.199428;4.170287
4.199428;4.221068
4.199425;4.155974
4.199425;4.131078
4.199419;4.153719
4.199412;4.145354
4.199409;4.166307
4.199409;4.204229
4.199406;4.17762
4.199406;4.205609
4.199403;4.213094
4.1994;4.1345
4.199391;4.134662
4.199388;4.211167
4.199388;4.155411
4.199384;4.203016
4.199384;4.154135
4.199381;4.155213
4.199372;4.136
4.199372;4.137443
4.199369;4.196364
4.199366;4.159651
4.199363;4.144005
4.199359;4.158542
4.199356;4.203573
4.199347;4.147474
4.199347;4.122859
4.199337;4.13901
4.199328;4.140802
4.199325;4.190844
4.199303;4.172406
4.199303;4.136448
4.199291;4.186833
4.199291;4.121917
4.199287;4.200854
4.199285;4.21626
4.199285;4.196573
4.199281;4.165864
4.199281;4.190651
4.199281;4.143838
4.199278;4.143953
4.199266;4.195943
4.199265;4.140958
4.199263;4.134078
4.199259;4.136474
4.19925;4.193589
4.199247;4.203979
4.199241;4.165062
4.199237;4.203906
4.199234;4.14013
4.199231;4.175838
4.199222;4.196396
4.199222;4.19849
4.199219;4.137084
4.199219;4.131224
4.199206;4.132761
4.199203;4.213526
4.1992;4.140906
4.1992;4.150193
4.199197;4.195385
4.199197;4.145964
4.199184;4.213614
4.199184;4.123708
4.199182;4.196333
4.199181;4.136229
4.199178;4.187271
4.199178;4.141307
4.199175;4.157755
4.199175;4.141526
4.199175;4.206896
4.199175;4.190443
4.199172;4.209406
4.199172;4.194125
4.199166;4.176495
4.199166;4.160391
4.199162;4.133521
4.19916;4.203537
4.199156;4.206531
4.199156;4.206729
4.199153;4.149026
4.199153;4.14524
4.19915;4.199781
4.199147;4.144599
4.199144;4.190521
4.199134;4.154557
4.199131;4.156437
4.199125;4.176005
4.199125;4.12801
4.199125;4.127505
4.199122;4.152667
4.199119;4.139703
4.199119;4.143922
4.199112;4.22288
4.199112;4.202724
4.19911;4.129641
4.19911;4.143886
4.19911;4.160271
4.199106;4.131907
4.199103;4.133068
4.199103;4.196922
4.199097;4.142849
4.199097;4.197234
4.199094;4.142209
4.19909;4.133432
4.19909;4.146937
4.199088;4.219927
4.199088;4.209474
4.199088;4.149354
4.199084;4.14913
4.199084;4.15475
4.199081;4.150963
4.199081;4.185224
4.199078;4.202245
4.199078;4.120193
4.199075;4.150412
4.199075;4.200037
4.199075;4.149396
4.199069;4.157203
4.199066;4.146276
4.199059;4.158302
4.199059;4.148349
4.199059;4.148521
4.199034;4.15363
4.199034;4.152839
4.199028;4.185786
4.199025;4.150807
4.199019;4.192448
4.199016;4.155537
4.199013;4.163453
4.199013;4.165417
4.199009;4.130828
4.199009;4.15826
4.199006;4.151016
4.199003;4.152755
4.199003;4.149172
4.199;4.14588
4.199;4.215193
4.198997;4.190068
4.198994;4.168151
4.198994;4.207067
4.198987;4.135078
4.198985;4.220156
4.198984;4.195797
4.198972;4.146349
4.198972;4.142599
4.198972;4.197339
4.198966;4.150432
4.198963;4.146677
4.198956;4.146682
4.198956;4.205323
4.198956;4.191698
4.198944;4.197828
4.198941;4.149156
4.198937;4.155229
4.198935;4.199661
4.198935;4.129817
4.198928;4.198729
4.198928;4.133667
4.198925;4.150031
4.198919;4.127542
4.198915;4.144141
4.198913;4.226479
4.198909;4.205146
4.198906;4.155724
4.198906;4.192354
4.198903;4.142328
4.198903;4.214349
4.1989;4.191719
4.198887;4.164083
4.198887;4.136063
4.198881;4.158198
4.198878;4.142573
4.198878;4.152323
4.198878;4.197708
4.198869;4.173953
4.198869;4.145906
4.198863;4.144786
4.198859;4.139896
4.198853;4.152792
4.19885;4.140677
4.198847;4.153641
4.198841;4.19837
4.198841;4.143312
4.198837;4.148083
4.198834;4.189464
4.198834;4.212458
4.198828;4.142917
4.198819;4.195995
4.198816;4.148911
4.198812;4.200427
4.198812;4.198442
4.198812;4.124516
4.19881;4.157182
4.198803;4.141318
4.198797;4.144271
4.198788;4.192875
4.198784;4.148464
4.198778;4.160068
4.198766;4.136641
4.198762;4.152432
4.19876;4.136005
4.19876;4.125344
4.19876;4.127672
4.198756;4.191989
4.198753;4.130328
4.198753;4.115318
4.198734;4.142958
4.198731;4.196813
4.198728;4.143047
4.198725;4.188292
4.198722;4.156469
4.198719;4.206885
4.198706;4.160292
4.198703;4.142036
4.1987;4.141807
4.198697;4.125849
4.198697;4.159313
4.198697;4.199912
4.198697;4.143011
4.198694;4.153563
4.198691;4.138391
4.198688;4.150875
4.198688;4.142313
4.198684;4.140516
4.198678;4.140078
4.198678;4.148313
4.198675;4.157651
4.198675;4.215396
4.198675;4.136245
4.198675;4.148646
4.198669;4.202146
4.198666;4.196198
4.198656;4.169328
4.198647;4.202036
4.198644;4.135432
4.198641;4.197318
4.198625;4.185203
4.198616;4.134313
4.198613;4.136662
4.198609;4.147182
4.198603;4.145287
4.1986;4.153219
4.198597;4.144333
4.198597;4.146906
4.198591;4.19538
4.198587;4.205016
4.198587;4.145927
4.198585;4.198099
4.198585;4.141666
4.198581;4.19463
4.198581;4.136344
4.198581;4.123927
4.198578;4.150271
4.198578;4.207714
4.198575;4.204292
4.198575;4.192521
4.198572;4.165693
4.198572;4.133901
4.198569;4.137542
4.198569;4.214839
4.198569;4.19462
4.198565;4.146021
4.198563;4.171542
4.198563;4.144609
4.198563;4.150719
4.198556;4.193547
4.19855;4.19113
4.19855;4.140969
4.198547;4.150833
4.198547;4.193177
4.198544;4.127985
4.198544;4.215984
4.198541;4.153401
4.198538;4.154318
4.198537;4.194828
4.198537;4.131312
4.198528;4.153818
4.198528;4.138135
4.198522;4.146755
4.198522;4.200823
4.198519;4.157016
4.198516;4.145089
4.198509;4.141979
4.198506;4.204224
4.198497;4.216724
4.198497;4.200505
4.198497;4.190615
4.198494;4.166615
4.198494;4.126406
4.198494;4.129406
4.198488;4.141339
4.198488;4.150938
4.198484;4.182745
4.198484;4.148047
4.198478;4.200839
4.198475;4.213099
4.198475;4.13975
4.198469;4.143995
4.198469;4.128667
4.198466;4.188068
4.198466;4.159078
4.19845;4.156172
4.19845;4.149302
4.198447;4.167182
4.198441;4.140255
4.198441;4.151536
4.198438;4.164677
4.198434;4.138583
4.198434;4.122875
4.198431;4.213062
4.198428;4.156083
4.198422;4.138141
4.198419;4.208854
4.19841;4.135542
4.1984;4.151234
4.198388;4.164823
4.198388;4.218875
4.198384;4.12076
4.198381;4.152308
4.198372;4.153625
4.198366;4.151427
4.198362;4.19575
4.198356;4.131229
4.19835;4.149146
4.19835;4.146427
4.198344;4.195828
4.198344;4.188703
4.198331;4.212896
4.198331;4.138276
4.198328;4.21399
4.198325;4.141359
4.198322;4.142219
4.198316;4.195615
4.198313;4.156198
4.198309;4.148354
4.198309;4.221047
4.198306;4.204636
4.198303;4.145969
4.198297;4.192594
4.198297;4.147344
4.198291;4.216057
4.198291;4.194974
4.198287;4.159698
4.198287;4.217604
4.198281;4.152292
4.198281;4.151781
4.198281;4.189125
4.198281;4.138713
4.198275;4.196656
4.198275;4.143312
4.198266;4.153568
4.198263;4.135906
4.198263;4.146891
4.198256;4.145375
4.198253;4.208422
4.19825;4.130422
4.198247;4.130083
4.198244;4.155412
4.198241;4.12438
4.198235;4.154865
4.198235;4.203651
4.198228;4.142568
4.198225;4.156844
4.198225;4.21424
4.198213;4.186042
4.198213;4.118807
4.198206;4.159995
4.198203;4.14625
4.1982;4.191078
4.1982;4.138406
4.198191;4.173771
4.198191;4.138193
4.198187;4.143703
4.198184;4.143687
4.198181;4.134552
4.198175;4.139396
4.198172;4.14813
4.198172;4.195015
4.198166;4.16786
4.198163;4.150115
4.198159;4.213156
4.198159;4.127026
4.198156;4.197047
4.198153;4.135911
4.198153;4.17636
4.198153;4.202484
4.19815;4.207047
4.198141;4.206755
4.198138;4.16925
4.198131;4.168052
4.198125;4.209182
4.198122;4.20426
4.198119;4.213511
4.198119;4.183786
4.198116;4.20436
4.19811;4.204401
4.19811;4.13551
4.19811;4.165359
4.198097;4.203682
4.198094;4.205037
4.198084;4.15513
4.198084;4.212609
4.198081;4.13426
4.198075;4.153432
4.198075;4.143156
4.198072;4.201448
4.198072;4.136943
4.198069;4.211937
4.198069;4.201021
4.198069;4.201151
4.198062;4.136823
4.198053;4.147563
4.19805;4.127354
4.19805;4.200969
4.198047;4.193469
4.198044;4.124229
4.19804;4.194203
4.19804;4.139214
4.198038;4.146245
4.198038;4.13413
4.198031;4.204906
4.198031;4.196719
4.198031;4.144953
4.198028;4.180958
4.198028;4.114589
4.198025;4.152594
4.198022;4.135057
4.198016;4.190412
4.198016;4.202833
4.198013;4.201469
4.198012;4.209083
4.198012;4.178031
4.198006;4.141682
4.198003;4.134245
4.198003;4.197062
4.198003;4.126354
4.198;4.125709
4.197997;4.133016
4.19799;4.146771
4.197988;4.140771
4.197988;4.201844
4.197988;4.169312
4.197985;4.207245
4.197984;4.144771
4.197978;4.149891
4.197972;4.206427
4.197972;4.138766
4.197959;4.137625
4.197957;4.204661
4.197957;4.139385
4.197956;4.196323
4.19795;4.143333
4.197947;4.132229
4.197944;4.154448
4.197944;4.189063
4.197941;4.143875
4.197937;4.141516
4.197937;4.205839
4.197931;4.206917
4.197931;4.156349
4.197925;4.155698
4.197925;4.141047
4.197919;4.133203
4.197916;4.151698
4.197906;4.136026
4.197903;4.202359
4.197903;4.191682
4.197903;4.197886
4.1979;4.137917
4.1979;4.139875
4.197897;4.196495
4.197894;4.123104
4.197891;4.203953
4.197885;4.146094
4.197881;4.198287
4.197881;4.123286
4.197875;4.148557
4.197869;4.153584
4.197869;4.138177
4.197863;4.12612
4.197859;4.141833
4.197856;4.139781
4.197856;4.165458
4.197847;4.125422
4.197844;4.126615
4.197844;4.133271
4.197844;4.161505
4.197837;4.139531
4.197831;4.144219
4.197828;4.189437
4.197828;4.14025
4.197822;4.119818
4.197813;4.121933
4.197809;4.205344
4.197806;4.135844
4.197803;4.168208
4.1978;4.172636
4.197794;4.152729
4.197794;4.155573
4.197788;4.141234
4.197788;4.141156
4.197788;4.175662
4.197784;4.186536
4.197781;4.141526
4.197778;4.134026
4.197775;4.13826
4.197775;4.126755
4.197772;4.157146
4.197769;4.215537
4.197766;4.141521
4.197765;4.163719
4.19776;4.126823
4.197756;4.144651
4.197753;4.141088
4.19775;4.166265
4.19775;4.131453
4.197744;4.200984
4.197734;4.126089
4.197728;4.209859
4.197728;4.153328
4.197719;4.142489
4.197716;4.152526
4.197712;4.14099
4.197712;4.143692
4.19771;4.203693
4.19771;4.150458
4.197706;4.222578
4.197703;4.157068
4.1977;4.203328
4.197697;4.215823
4.197697;4.133135
4.197694;4.136203
4.197688;4.158141
4.197678;4.159047
4.197678;4.150005
4.197675;4.141896
4.197672;4.154047
4.197669;4.195182
4.197669;4.206958
4.197662;4.212739
4.197659;4.162255
4.197656;4.14076
4.197653;4.142927
4.197638;4.163958
4.197634;4.140313
4.197634;4.131052
4.197631;4.128662
4.197631;4.154833
4.197625;4.130011
4.197622;4.161255
4.197619;4.217198
4.197616;4.149635
4.197616;4.141818
4.197613;4.206058
4.197613;4.20287
4.197609;4.15325
4.197606;4.207229
4.197603;4.197542
4.197603;4.145531
4.1976;4.15499
4.197591;4.213917
4.197585;4.163771
4.197581;4.127812
4.197578;4.140313
4.197572;4.159104
4.197572;4.17512
4.197566;4.185287
4.197566;4.157693
4.197566;4.195188
4.197566;4.171406
4.197559;4.213146
4.197553;4.152188
4.19755;4.192005
4.197547;4.157807
4.197544;4.204005
4.197535;4.146875
4.197531;4.131135
4.197528;4.14712
4.197525;4.21288
4.197522;4.135036
4.197519;4.150276
4.197515;4.134104
4.197515;4.135557
4.197513;4.15012
4.197509;4.151078
4.197509;4.15262
4.197506;4.124838
4.197503;4.148974
4.197503;4.201573
4.197497;4.135203
4.197494;4.136099
4.197491;4.164219
4.197487;4.211734
4.197481;4.149344
4.197481;4.149813
4.197481;4.167651
4.197478;4.205297
4.197475;4.146094
4.197472;4.141646
4.197469;4.148974
4.197469;4.138484
4.197469;4.155589
4.197463;4.224792
4.197463;4.127693
4.197456;4.140099
4.197453;4.151797
4.197453;4.204656
4.197453;4.202021
4.19745;4.147146
4.197447;4.211
4.197447;4.153734
4.197441;4.216375
4.197441;4.165104
4.197438;4.143177
4.197438;4.142031
4.197432;4.14224
4.197428;4.147755
4.197425;4.151547
4.197425;4.133495
4.197422;4.15837
4.197419;4.153386
4.197419;4.209286
4.19741;4.137781
4.197403;4.217052
4.197394;4.211672
4.197394;4.125693
4.197391;4.145391
4.197391;4.19926
4.197384;4.125287
4.197384;4.13339
4.197378;4.123136
4.197378;4.147964
4.197372;4.187208
4.197362;4.145552
4.197356;4.163995
4.19735;4.145427
4.19735;4.206797
4.197344;4.144109
4.197338;4.175573
4.197338;4.144021
4.197334;4.194714
4.197331;4.194261
4.197325;4.219219
4.197322;4.126937
4.197313;4.136094
4.197312;4.133687
4.197309;4.134995
4.197309;4.139495
4.197306;4.154135
4.197306;4.13837
4.197303;4.148386
4.197303;4.201735
4.1973;4.153823
4.197294;4.130485
4.197291;4.123151
4.197278;4.166411
4.197275;4.156917
4.197272;4.146755
4.197272;4.171906
4.197269;4.15689
4.197253;4.215745
4.197247;4.162859
4.197247;4.144875
4.197247;4.208932
4.197247;4.195719
4.197247;4.139396
4.197241;4.138984
4.197241;4.152989
4.197231;4.138026
4.197228;4.153687
4.197225;4.171281
4.197222;4.128422
4.197219;4.216761
4.197219;4.129615
4.197213;4.205515
4.197209;4.156188
4.197209;4.15812
4.197209;4.204916
4.197206;4.214276
4.197206;4.202177
4.197197;4.161386
4.197194;4.144005
4.197191;4.148125
4.197191;4.157875
4.197191;4.122208
4.197175;4.153542
4.197172;4.146724
4.197165;4.221948
4.197163;4.139349
4.197163;4.203547
4.197156;4.151287
4.197153;4.125453
4.19715;4.15476
4.197147;4.20612
4.197144;4.212698
4.197138;4.159885
4.197137;4.139271
4.197131;4.196057
4.197128;4.208042
4.197128;4.1455
4.197125;4.153734
4.197122;4.142828
4.197115;4.13874
4.197109;4.144552
4.197103;4.124437
4.197094;4.129672
4.197094;4.20613
4.197091;4.211453
4.197091;4.14387
4.197088;4.154505
4.197084;4.150391
4.197084;4.208448
4.197084;4.139964
4.197082;4.196609
4.197081;4.139198
4.197072;4.197792
4.197072;4.113224
4.197066;4.148641
4.19706;4.209177
4.19706;4.134979
4.197056;4.131688
4.197053;4.16087
4.197044;4.134906
4.197041;4.156604
4.197038;4.197406
4.197038;4.162354
4.197038;4.145703
4.197031;4.166453
4.197028;4.17663
4.197025;4.134161
4.197022;4.15699
4.197022;4.198859
4.197019;4.151135
4.197019;4.134662
4.196994;4.136
4.196988;4.205656
4.196984;4.15987
4.196978;4.131615
4.196975;4.205667
4.196975;4.185693
4.196972;4.138292
4.196962;4.146901
4.196962;4.210583
4.196962;4.131838
4.196953;4.206203
4.196947;4.137927
4.196944;4.130583
4.196941;4.134609
4.196941;4.13638
4.196941;4.140146
4.196922;4.200052
4.196922;4.18799
4.196922;4.212224
4.196922;4.201823
4.196922;4.12687
4.196919;4.144734
4.196916;4.134359
4.196916;4.134338
4.196916;4.14962
4.196903;4.203016
4.1969;4.156271
4.1969;4.219386
4.196894;4.140505
4.196891;4.124588
4.196887;4.125781
4.196885;4.148083
4.196875;4.190854
4.196875;4.150172
4.196866;4.208943
4.196859;4.154208
4.196859;4.146219
4.196856;4.155136
4.19685;4.151521
4.19685;4.203161
4.19685;4.128156
4.196847;4.13836
4.196844;4.143136
4.196844;4.131104
4.196841;4.170266
4.196841;4.212427
4.196835;4.19075
4.196828;4.153891
4.196828;4.141026
4.196828;4.136562
4.196828;4.152651
4.196819;4.150682
4.196819;4.215161
4.196809;4.148365
4.196809;4.196677
4.196806;4.222521
4.1968;4.203203
4.1968;4.143859
4.196797;4.144396
4.196794;4.140604
4.196794;4.191365
4.196791;4.126609
4.196787;4.128286
4.196784;4.214714
4.196784;4.126755
4.196784;4.140812
4.196781;4.144375
4.196778;4.148875
4.196772;4.139709
4.196766;4.129984
4.19676;4.137333
4.196759;4.139885
4.196756;4.126682
4.196753;4.222115
4.196747;4.160578
4.196747;4.201703
4.196747;4.185745
4.196738;4.126771
4.196738;4.150938
4.196738;4.151641
4.196719;4.21651
4.196716;4.199229
4.196716;4.224766
4.196712;4.123635
4.196712;4.133906
4.196706;4.146849
4.196703;4.141594
4.1967;4.152
4.1967;4.202432
4.196697;4.150063
4.196694;4.125193
4.196688;4.133625
4.196688;4.141578
4.196684;4.214896
4.196681;4.13874
4.196681;4.209031
4.196675;4.152636
4.196672;4.188735
4.19666;4.125437
4.196656;4.206245
4.196653;4.159896
4.196653;4.150193
4.19665;4.126964
4.19665;4.134089
4.19665;4.12299
4.196644;4.16124
4.196644;4.137833
4.196631;4.137427
4.196628;4.141167
4.196628;4.200354
4.196628;4.140021
4.196625;4.149016
4.196625;4.145328
4.196625;4.135443
4.196625;4.154354
4.196625;4.138162
4.196622;4.193177
4.196619;4.156011
4.196619;4.192891
4.196603;4.184677
4.196603;4.145844
4.196603;4.134401
4.196603;4.138287
4.196597;4.188724
4.196594;4.168396
4.196588;4.140396
4.196575;4.137084
4.196572;4.206708
4.196572;4.159344
4.196566;4.203401
4.196566;4.134443
4.196563;4.148286
4.196562;4.149448
4.196559;4.150599
4.196553;4.147115
4.19655;4.142276
4.196547;4.207844
4.196547;4.139885
4.196541;4.146156
4.196541;4.154958
4.196535;4.13713
4.196535;4.130427
4.196535;4.118948
4.196528;4.139313
4.196528;4.200208
4.196522;4.144625
4.196522;4.126114
4.196519;4.148808
4.196516;4.156558
4.196516;4.211979
4.196513;4.129635
4.196509;4.122583
4.196507;4.186182
4.196503;4.136896
4.196497;4.20012
4.196487;4.165162
4.196487;4.157485
4.196487;4.213766
4.196487;4.125567
4.196485;4.154135
4.196475;4.153797
4.196469;4.201318
4.196469;4.117661
4.196465;4.206594
4.196463;4.138417
4.196456;4.142182
4.19645;4.114927
4.196447;4.157391
4.196444;4.125458
4.196441;4.146885
4.196441;4.159453
4.196431;4.148229
4.196422;4.135599
4.196419;4.12374
4.196416;4.15126
4.196415;4.207026
4.196413;4.156364
4.196409;4.20113
4.196406;4.126104
4.196403;4.147682
4.196403;4.215495
4.196403;4.174573
4.1964;4.215443
4.196397;4.19749
4.196394;4.155266
4.196391;4.163844
4.196391;4.203729
4.196384;4.15288
4.196382;4.133094
4.196382;4.194672
4.196375;4.14887
4.19636;4.142354
4.19636;4.141188
4.196359;4.156291
4.196353;4.152932
4.196347;4.135036
4.196347;4.158995
4.196341;4.134526
4.196338;4.206864
4.196332;4.143099
4.196328;4.156016
4.196325;4.152187
4.196322;4.142078
4.196322;4.122083
4.196316;4.196604
4.196316;4.139776
4.196312;4.154224
4.196312;4.196927
4.19631;4.182255
4.196303;4.122698
4.1963;4.156385
4.1963;4.124635
4.196297;4.207271
4.196284;4.201609
4.196284;4.2045
4.196275;4.196203
4.196275;4.190318
4.196272;4.213771
4.196272;4.189589
4.196263;4.135891
4.196262;4.19475
4.196262;4.202755
4.196256;4.12361
4.196253;4.212162
4.196244;4.137932
4.196241;4.204448
4.19624;4.147563
4.196238;4.158557
4.196225;4.137167
4.196222;4.134406
4.196219;4.141943
4.196219;4.11339
4.196209;4.148229
4.196206;4.204453
4.196191;4.136651
4.196191;4.202213
4.196191;4.14199
4.196185;4.19088
4.196185;4.134875
4.196175;4.161099
4.196175;4.198552
4.196175;4.129656
4.196175;4.146417
4.196166;4.136849
4.196163;4.126214
4.196157;4.148286
4.196157;4.206151
4.196157;4.13888
4.196147;4.153151
4.196147;4.206427
4.196147;4.202922
4.196147;4.142844
4.196147;4.136708
4.196144;4.156464
4.196144;4.132214
4.196144;4.149307
4.196141;4.195484
4.196137;4.132875
4.196135;4.197297
4.196131;4.202229
4.196125;4.147604
4.196122;4.201953
4.196119;4.147073
4.196106;4.147255
4.196094;4.138948
4.196084;4.140594
4.196081;4.135739
4.196078;4.157651
4.196066;4.14824
4.196063;4.203552
4.196056;4.151078
4.196047;4.135927
4.196044;4.210844
4.196044;4.210542
4.196041;4.177391
4.196041;4.129531
4.196041;4.149052
4.196034;4.147839
4.196031;4.152864
4.196028;4.163646
4.196025;4.206906
4.196025;4.191969
4.196025;4.195115
4.196025;4.148687
4.196025;4.132833
4.196022;4.131719
4.196019;4.19676
4.196012;4.193985
4.196003;4.140901
4.196003;4.135614
4.196;4.157557
4.195982;4.134469
4.195982;4.126318
4.195978;4.127687
4.195975;4.164104
4.195972;4.162234
4.19596;4.12537
4.195944;4.144823
4.195938;4.150094
4.195934;4.128125
4.195928;4.14488
4.195928;4.129641
4.195925;4.19664
4.195925;4.130224
4.195925;4.14901
4.195922;4.134224
4.195916;4.147583
4.195916;4.147958
4.195916;4.19324
4.195916;4.14338
4.195913;4.133844
4.195906;4.140885
4.195903;4.139188
4.195903;4.139948
4.1959;4.14712
4.195888;4.133974
4.195884;4.139422
4.195881;4.138062
4.195881;4.171771
4.195875;4.204062
4.195875;4.123833
4.195872;4.14951
4.195872;4.117188
4.195866;4.139057
4.195863;4.148974
4.195862;4.215724
4.195856;4.142328
4.195853;4.129209
4.195853;4.126042
4.195847;4.139505
4.195844;4.141531
4.19584;4.130271
4.195837;4.130391
4.195837;4.150318
4.195835;4.210276
4.195835;4.18876
4.195831;4.186271
4.195831;4.149136
4.195825;4.201213
4.195822;4.143651
4.195822;4.138307
4.195822;4.137307
4.195819;4.15099
4.195819;4.138927
4.195816;4.125328
4.195813;4.194828
4.195813;4.143146
4.195809;4.154271
4.195797;4.151412
4.195794;4.154432
4.195785;4.190364
4.195778;4.214328
4.195775;4.162953
4.195775;4.142589
4.195769;4.152167
4.195765;4.157875
4.195763;4.118911
4.195763;4.129209
4.195759;4.2025
4.195759;4.193917
4.195756;4.208245
4.195753;4.208594
4.195753;4.194708
4.195744;4.198609
4.195744;4.145927
4.195741;4.148052
4.195737;4.204599
4.195728;4.212985
4.195728;4.135969
4.195722;4.141427
4.195716;4.130239
4.195715;4.143682
4.195713;4.135865
4.195713;4.136339
4.195709;4.128766
4.195706;4.201125
4.195703;4.140495
4.195703;4.129474
4.195703;4.126729
4.1957;4.142464
4.195694;4.149146
4.195684;4.125443
4.195684;4.152318
4.195672;4.124875
4.195666;4.143969
4.195666;4.145146
4.195666;4.123667
4.195662;4.136245
4.195656;4.132849
4.195653;4.15637
4.195644;4.134661
4.195641;4.141833
4.195641;4.208453
4.195634;4.140135
4.195634;4.152698
4.195632;4.129406
4.195625;4.200469
4.195619;4.196854
4.195616;4.19738
4.195616;4.122182
4.195616;4.1375
4.195612;4.134052
4.19561;4.137911
4.195606;4.145636
4.195597;4.136109
4.195594;4.146661
4.195594;4.140349
4.195594;4.148286
4.195594;4.212849
4.19559;4.144969
4.19559;4.121224
4.195572;4.214969
4.195572;4.130984
4.195566;4.126026
4.195562;4.136833
4.19556;4.212078
4.19555;4.149094
4.195544;4.147927
4.195544;4.136047
4.195538;4.171813
4.195534;4.201656
4.195534;4.194625
4.195534;4.157708
4.195528;4.160661
4.195525;4.134969
4.195522;4.161505
4.195519;4.196339
4.195518;4.156646
4.195512;4.161776
4.195512;4.128474
4.195506;4.142151
4.195503;4.11725
4.1955;4.144094
4.195494;4.221979
4.195481;4.205114
4.195475;4.193875
4.195466;4.189015
4.195463;4.192661
4.195459;4.155193
4.195459;4.127755
4.195456;4.149234
4.195456;4.13475
4.195453;4.137042
4.19545;4.191625
4.19545;4.172135
4.19545;4.142182
4.195444;4.12289
4.195441;4.192458
4.195441;4.11799
4.195437;4.147927
4.195435;4.160552
4.195435;4.188838
4.195431;4.142167
4.195425;4.139182
4.195415;4.204333
4.195415;4.199057
4.195413;4.148771
4.195409;4.134234
4.195403;4.143083
4.195397;4.142318
4.195397;4.133245
4.195391;4.204688
4.195391;4.13751
4.195385;4.146219
4.195381;4.192521
4.195381;4.148729
4.195375;4.206401
4.195372;4.129495
4.195372;4.199812
4.195369;4.118333
4.195363;4.157328
4.195359;4.147708
4.195356;4.138474
4.195353;4.187578
4.195353;4.192281
4.195347;4.150656
4.195344;4.211036
4.195341;4.137469
4.195341;4.124464
4.195338;4.128313
4.195328;4.13001
4.195322;4.211719
4.195322;4.14637
4.195319;4.137911
4.195319;4.148537
4.195319;4.130932
4.195313;4.150844
4.195313;4.191313
4.19531;4.199417
4.195297;4.212511
4.195288;4.128
4.195275;4.20701
4.195266;4.147906
4.19526;4.217068
4.19526;4.119693
4.195259;4.127271
4.195244;4.204651
4.19524;4.14088
4.195234;4.209969
4.195231;4.220172
4.195231;4.135682
4.195228;4.155208
4.195228;4.135469
4.195225;4.14875
4.195222;4.158547
4.195222;4.146667
4.195222;4.137761
4.195222;4.163573
4.19521;4.141265
4.195206;4.147406
4.195203;4.210802
4.1952;4.137474
4.1952;4.124412
4.195197;4.137917
4.195194;4.201953
4.195194;4.129464
4.19519;4.149984
4.195188;4.170339
4.195188;4.162505
