K5P17_2.PV;K5P4_1.PV
11.46289;22.02813
11.46289;22.14719
11.46289;22.10375
11.46289;22.05969
11.46289;22.10125
11.46289;22.05781
11.46281;21.99281
11.46281;22.00469
11.46281;22.10031
11.46273;22.11813
11.46242;21.99969
11.46242;21.98781
11.46227;22.1775
11.46219;22.1525
11.46211;22.02812
11.46211;22.04688
11.46211;22.07562
11.46211;22.09562
11.46203;21.97187
11.46203;22.10531
11.46203;22.07219
11.46195;22.01375
11.46172;21.98688
11.46141;22.13594
11.46133;22.09156
11.46125;22.06375
11.46125;22.11188
11.46117;21.94781
11.46109;22.00844
11.46109;22.12875
11.46102;21.97219
11.46102;22.0125
11.46102;22.14844
11.46102;22.07281
11.46094;21.96906
11.46094;22.12625
11.46086;22.05781
11.46086;22.08969
11.46086;22.03875
11.46062;22.09656
11.46055;21.99531
11.46047;21.98563
11.46039;22.09937
11.46031;22.0325
11.46023;21.97281
11.46023;22.10625
11.46016;22.01156
11.46016;22.08844
11.46016;22.06625
11.46016;22.03594
11.45992;22.05562
11.45977;22.05375
11.45977;22.08969
11.45977;22.02813
11.45969;21.95687
11.45961;22.05844
11.45953;22.01344
11.45953;21.99875
11.45953;22.11031
11.45953;22.04313
11.45945;22.00906
11.45945;22
11.45938;21.98594
11.45938;22.08375
11.45922;21.97563
11.45914;21.93031
11.45906;22.02719
11.45906;22.05938
11.45906;22.0675
11.45898;22.02125
11.45898;22.08062
11.45898;22.10938
11.45891;22.09156
11.45891;22.06906
11.45883;22.13187
11.45875;22.06281
11.45875;22.07531
11.45867;22.01563
11.45867;22.09375
11.45859;22.15781
11.45852;21.96406
11.45852;22.04125
11.45852;22.0775
11.45844;22.05125
11.45844;22.105
11.45836;21.98094
11.45828;21.98063
11.45828;22.07313
11.45828;22.11437
11.45828;22.10875
11.45828;22.10094
11.45828;22.12375
11.45813;22.1075
11.45813;22.08656
11.45813;22.05719
11.45813;22.0825
11.45805;22.04156
11.45805;22.00562
11.45797;22.12969
11.45797;22.09219
11.45781;22.00969
11.45781;22.11781
11.45781;22.09344
11.45781;22.01875
11.45766;22.08594
11.45758;21.96875
11.45758;22.0675
11.45742;22.01375
11.45742;22.02844
11.45742;22.03062
11.45742;22.06875
11.45742;22.10656
11.45734;22.08187
11.45734;22.01156
11.45727;21.95281
11.45727;22.12094
11.45727;22.15406
11.45727;22.06812
11.45719;22.07281
11.45719;22.13531
11.45719;22.15344
11.45711;22.07312
11.45703;22.0225
11.45703;22.05187
11.45695;22.10188
11.45687;21.99
11.45687;21.99438
11.45672;22.14437
11.45672;22.07375
11.45664;22.11594
11.45664;22.02312
11.45664;22.04688
11.45656;22.08875
11.45656;22.08406
11.45656;22.12062
11.45656;22.15531
11.45656;22.08094
11.45656;22.04094
11.45648;22.14437
11.45648;22.08094
11.45641;21.98469
11.45641;22.00687
11.45641;22.1625
11.45633;22.05094
11.45633;22.0925
11.45625;22.04156
11.45625;22.08375
11.45617;22.02531
11.45617;22.08687
11.45609;21.96375
11.45609;22.12812
11.45602;22.04656
11.45602;22.05125
11.45594;22.07406
11.45586;22.02781
11.45578;22.06687
11.45578;22.04594
11.45578;22.02719
11.45563;22.015
11.45555;21.99281
11.45547;22.08281
11.45547;22.05594
11.45531;21.9825
11.45531;21.95969
11.45531;21.99844
11.45531;22.04937
11.45523;21.98125
11.45523;22.13281
11.45516;21.9375
11.45516;21.97656
11.45516;22.13656
11.45508;22.07469
11.45508;22.11906
11.455;21.96656
11.455;22.01375
11.455;22.02687
11.45492;22.12313
11.45484;21.94719
11.45484;22.09281
11.45484;22.09531
11.45484;22.10875
11.45484;22.0425
11.45477;22.08656
11.45477;22.14406
11.45477;22.08969
11.45469;22.06875
11.45469;22.04219
11.45461;22.01031
11.45453;22.12125
11.45453;22.14781
11.45445;22.00781
11.45445;21.98625
11.45445;22.0725
11.45437;22.07219
11.45422;22.10406
11.45422;22.06406
11.45422;22.03437
11.45406;21.99469
11.45406;22.09188
11.45406;22.07687
11.45383;21.95313
11.45383;22.02156
11.45383;22.05781
11.45383;22.11812
11.45383;21.99969
11.45367;22.07844
11.45367;22.07969
11.45367;22.02156
11.45359;22.06687
11.45352;22.03125
11.45352;21.96219
11.45352;21.93281
11.45352;22.07875
11.45344;22.10812
11.45313;21.9675
11.45313;22.08813
11.45313;22.07312
11.45305;21.98937
11.45305;22.11125
11.45305;22.04813
11.45273;22.00312
11.45266;22.06313
11.45258;22.07688
11.45242;21.95969
11.45242;22.12813
11.45242;22.0525
11.45227;21.97531
11.45227;22.09125
11.45227;22.06938
11.45211;21.97344
11.45211;22.0875
11.45211;22.09406
11.45211;22.05031
11.45203;21.9375
11.45203;22.04781
11.45203;22.0375
11.45203;22.13938
11.45203;22.04437
11.45203;22.05437
11.45203;22.0775
11.45195;22.0625
11.45187;21.99281
11.45187;21.96875
11.45187;22.10969
11.45187;22.04656
11.45172;22.08063
11.45172;22.04656
11.45172;22.04594
11.45164;22.04969
11.45164;22.1025
11.45164;22.04125
11.45156;21.99344
11.45156;22.00937
11.45156;22.02813
11.45156;22.01406
11.45156;22.03906
11.45148;21.96313
11.45148;22.07969
11.45141;22.02125
11.45133;22.00406
11.45117;21.96187
11.45117;22.06938
11.45109;21.95125
11.45109;22.11844
11.45109;22.05437
11.45109;22.07844
11.45102;22.01875
11.45102;22.12563
11.45086;21.93563
11.45086;22.16562
11.45078;21.95437
11.45078;22.06562
11.45063;22.14031
11.45063;22.12094
11.45063;22.055
11.45063;22.06406
11.45055;22.0975
11.45039;21.97344
11.45039;22.10875
11.45039;22.0825
11.45039;22.0425
11.45031;21.97
11.45023;22.1225
11.45016;22.05906
11.45016;22.10906
11.45016;22.06094
11.45016;22.05594
11.44992;22.01781
11.44969;21.98531
11.44969;22.06625
11.44969;22.0275
11.44961;21.96125
11.44961;22.0225
11.44961;22.1175
11.44961;22.03781
11.44953;21.97844
11.44953;22.11812
11.44953;22.08469
11.44945;21.96938
11.44945;21.97062
11.44945;21.99875
11.44938;21.94938
11.44914;22.13875
11.44914;22.09625
11.44914;22.04313
11.44906;22.09406
11.44898;22.08094
11.44898;22.05719
11.44891;21.97625
11.44891;22.02594
11.44891;22.12094
11.44891;22.03469
11.44883;22.06656
11.44883;22.10625
11.44883;22.02312
11.44875;21.96219
11.44867;22.06656
11.44867;22.04531
11.44859;21.93563
11.44859;22.11938
11.44859;22.05281
11.44859;22.10094
11.44852;22.13125
11.44852;22.06281
11.44851;21.95125
11.44844;21.95031
11.44844;22.08406
11.44844;22.13969
11.44844;22.08906
11.44844;21.99406
11.44836;22.01406
11.44836;22.08281
11.44828;22.0975
11.44828;22.085
11.44812;22.09719
11.44805;21.94969
11.44805;21.99844
11.44805;22.03125
11.44805;22.05031
11.44797;22.00875
11.44797;22.07719
11.44797;22.04125
11.44789;21.99094
11.44781;21.96688
11.44781;21.95469
11.44781;21.96719
11.44781;22.07406
11.44781;22.04281
11.44773;21.94219
11.44773;22.02219
11.44766;22.07219
11.44766;22.12719
11.44758;21.92281
11.44758;22.00312
11.44742;21.92031
11.44742;22.13469
11.44742;22.02781
11.44742;22.04094
11.44727;22.06875
11.44727;22.03062
11.44719;22.08656
11.44711;22.0875
11.44703;21.9275
11.44703;22.14281
11.44695;22.045
11.44695;22.11531
11.44688;22.05938
11.44687;22.0025
11.44687;22.04531
11.44687;22.115
11.44664;22.10906
11.44664;22.08438
11.44656;21.95406
11.44656;22.00344
11.44656;22.10437
11.44656;22.05875
11.44648;21.92969
11.44648;22.05187
11.44648;22.05625
11.44648;22.01156
11.44641;22.045
11.44633;22.12719
11.44617;21.9475
11.44617;22.11312
11.44617;22.05375
11.44609;21.95469
11.44594;21.98156
11.44586;22
11.44586;21.97094
11.44586;22.01906
11.44578;21.94437
11.44578;21.98406
11.44578;22.12781
11.44578;22.0975
11.44578;22.09156
11.44563;21.96156
11.44539;22.04875
11.44539;22.02906
11.44531;22.07406
11.44523;21.94625
11.44523;22.03969
11.44523;22.02094
11.44516;22.11875
11.44508;21.97594
11.44508;21.94031
11.44508;22.095
11.44508;22.05875
11.445;21.97344
11.445;22.05969
11.445;22.0575
11.44492;22.07719
11.44492;22.04031
11.44492;22.0325
11.44484;21.95156
11.44484;22.08781
11.44477;22.07438
11.44477;22.09781
11.44477;22.05156
11.44469;22.05688
11.44469;21.99156
11.44469;21.99562
11.44469;22.04438
11.44469;22.07562
11.44461;21.99656
11.44461;22.02563
11.44461;22.09969
11.44453;22.08438
11.44445;22.10375
11.44445;22.06031
11.44445;22.10062
11.44438;21.96563
11.44422;21.97469
11.44414;21.92937
11.44414;22.02969
11.44414;22.00625
11.44406;22.09437
11.44406;22.09125
11.44398;22.00187
11.44398;22.09531
11.44398;22.10594
11.44383;22.05688
11.44383;22.05125
11.44367;21.94875
11.44367;22.01844
11.44352;22.07438
11.44344;22.00656
11.44344;22.00125
11.44336;22.07781
11.44336;22.0575
11.44336;22.04219
11.44328;21.98
11.44328;22.015
11.44312;22.04812
11.44312;22.08625
11.44305;22.07875
11.44297;21.93781
11.44297;22.0675
11.44297;22.09781
11.44297;22.04531
11.44289;22.10031
11.44289;22.10844
11.44289;22.04344
11.44281;22.05375
11.44273;21.98781
11.44273;22.05469
11.44266;21.95656
11.44266;21.92406
11.44266;22.04094
11.44266;21.97125
11.44258;22.10469
11.44242;22.12563
11.44242;22.05875
11.44242;22.01312
11.44234;21.96188
11.44234;21.97625
11.44234;21.98094
11.44234;21.93438
11.44234;22.03062
11.44234;22.09063
11.44234;22.02875
11.44227;22.10625
11.44219;22.04031
11.44219;22.12656
11.44219;22.08594
11.44211;21.92031
11.44211;21.94375
11.44211;21.9225
11.44203;21.91719
11.44203;22.03469
11.44195;22.09188
11.44188;21.93281
11.44188;22.025
11.44188;22.05469
11.44187;22.08312
11.44187;22.01688
11.44172;21.95062
11.44172;21.93656
11.44172;21.91031
11.44164;21.98
11.44164;22.05187
11.44164;22.05688
11.44164;22.01469
11.44156;22.12281
11.44156;22.00969
11.44156;22.02031
11.44148;22.00312
11.44141;21.94906
11.44141;21.97406
11.44141;22.10031
11.44133;22.03719
11.44117;21.89875
11.44117;22.02531
11.44109;21.94031
11.44109;21.90063
11.44109;22.10813
11.44109;22.00719
11.44109;21.99688
11.44109;22.02813
11.44102;22.00969
11.44102;22.0375
11.44102;22.09375
11.44094;21.95
11.44094;22.09156
11.44094;22.045
11.44086;21.92156
11.44063;21.91562
11.44063;22.04156
11.44047;21.93406
11.44047;22.10719
11.44039;21.9625
11.44039;22.13594
11.44039;22.02156
11.44023;21.93687
11.44023;21.94344
11.44016;22.07219
11.44008;21.89187
11.44008;21.925
11.43984;22.07625
11.43984;22.10938
11.43977;22.075
11.43977;22.05656
11.43976;21.94031
11.43976;22.06469
11.43969;21.95281
11.43969;22.08438
11.43961;22.01375
11.43953;21.93875
11.43953;22.02531
11.43953;22.06781
11.43945;21.96688
11.43945;21.96375
11.43945;22.08781
11.43945;22.11312
11.43945;22.03719
11.43945;22.03844
11.43945;22.03437
11.43937;22.04656
11.43937;22.01937
11.43922;21.93031
11.43922;21.99969
11.43914;21.91219
11.43914;21.97781
11.43914;22.03625
11.43906;21.94594
11.43906;21.94906
11.43906;22.05031
11.43898;22.07969
11.43898;22.03812
11.43898;22.04062
11.43891;22.05875
11.43891;22.03687
11.43875;22.06219
11.43867;21.89938
11.43867;22.00844
11.43867;22.05094
11.43859;21.91906
11.43859;22.11531
11.43852;21.97875
11.43852;21.90281
11.43852;22.00531
11.43844;22.04344
11.43836;22.12219
11.43828;22.07719
11.43805;21.93437
11.43797;22.03125
11.43797;22.05688
11.43797;21.98938
11.43789;21.98281
11.43781;22.08969
11.43773;21.92219
11.43773;22.02344
11.43773;22.03969
11.43766;21.94156
11.43766;22.06437
11.43766;22.05844
11.43766;22.10094
11.43758;22.02938
11.43758;22.04437
11.43742;21.93531
11.43742;22.08031
11.43734;22.0775
11.43727;21.96688
11.43719;22.00031
11.43719;22.08063
11.43719;22.05812
11.43719;21.97875
11.43719;22.03844
11.43711;21.93969
11.43711;22.03594
11.43703;22.06625
11.43695;22.05062
11.43695;21.96625
11.43688;21.93063
11.43664;21.94656
11.43664;22.05719
11.43664;22.04906
11.43656;22.06875
11.43648;21.9625
11.43648;21.94344
11.43648;22.09031
11.43641;22.08156
11.43633;21.9325
11.43633;21.91063
11.43633;21.95938
11.43625;21.92656
11.43617;21.98719
11.43617;22.02687
11.43609;21.97781
11.43609;21.98781
11.43602;21.97437
11.43602;22.05812
11.43594;21.94375
11.43594;21.99844
11.43594;22.10625
11.43594;22.025
11.43594;22.03844
11.43586;22.03094
11.43578;22.09094
11.43578;22.04219
11.43563;21.89937
11.43563;21.89875
11.43563;22.08719
11.43563;22.08781
11.43563;22.07969
11.43555;22.07813
11.43547;22.08219
11.43547;22.11063
11.43547;22.0475
11.43547;22.04094
11.43539;21.98375
11.43539;22.0225
11.43531;21.91531
11.43531;21.94344
11.43531;21.90406
11.43524;22.04156
11.43523;22.04688
11.43523;22.0525
11.43523;22.00906
11.43516;21.93813
11.43516;22.00844
11.43508;22.06594
11.435;22.05219
11.435;22.13
11.43492;21.98688
11.43492;22.015
11.43492;21.99906
11.43484;21.98281
11.43477;21.93344
11.43477;22.03594
11.43469;22.06313
11.43461;21.94969
11.43461;22.09406
11.43453;22.01406
11.43445;21.94312
11.43445;22.02062
11.43437;22.10156
11.43437;22.05313
11.43437;21.99656
11.43414;21.91906
11.43414;22.0925
11.43406;21.9475
11.43406;22.04375
11.43406;22.04688
11.43398;21.90344
11.43391;22.01375
11.43391;21.99156
11.43375;21.96281
11.43375;22.01531
11.43367;22.06844
11.43352;22.00531
11.43344;21.95563
11.43336;21.91344
11.43336;22.08469
11.43328;21.96469
11.43328;22.10344
11.43328;22.06344
11.43328;22.05062
11.43313;21.91813
11.43313;22.02156
11.43313;21.95875
11.43312;22.02031
11.43312;21.99813
11.43312;22.07375
11.43297;21.93531
11.43297;22.08312
11.43289;22.03625
11.43281;22.0575
11.43273;21.91344
11.43273;21.93875
11.43266;22.06562
11.43242;22.03219
11.43234;22.10375
11.43234;21.9975
11.43227;21.89812
11.43227;21.92813
11.43227;21.94719
11.43227;21.95281
11.43219;21.91719
11.43219;22.04781
11.43211;21.96437
11.43211;22.02312
11.43203;22.02906
11.43195;22.03656
11.43188;21.91719
11.43164;21.89562
11.43164;22.06281
11.43164;22.01313
11.43156;22.07031
11.43148;22.02594
11.43141;21.95531
11.43141;22.02281
11.43141;22.03594
11.43133;21.87375
11.43133;21.98875
11.43117;21.9525
11.43117;21.91969
11.43109;21.9775
11.43102;21.96656
11.43102;21.97437
11.43102;22.01156
11.43094;21.93188
11.43094;22.01937
11.43086;21.94063
11.43086;22.0125
11.43078;22.02531
11.43078;22.00781
11.43062;21.91562
11.43062;22.01031
11.43055;22.03156
11.43047;22.02188
11.43047;21.99781
11.43039;22.03781
11.43039;22.05156
11.43031;22.04875
11.43023;21.95375
11.43016;22.07125
11.43008;21.99219
11.43008;21.92
11.43008;22.12594
11.42992;21.94375
11.42992;21.94687
11.42992;22.02719
11.42984;22.04094
11.42984;22.06187
11.42977;21.95156
11.42977;22.01594
11.42961;22.04719
11.42953;21.91562
11.42953;22.08781
11.42953;22.08406
11.42953;22.04656
11.42953;22.07063
11.42945;22.03062
11.42938;21.92813
11.42937;21.89437
11.42937;21.99813
11.42937;22.01281
11.42914;22.01063
11.42898;22.09125
11.42898;21.99156
11.42891;21.955
11.42891;21.98063
11.42891;22.05125
11.42883;22.02781
11.42875;21.94438
11.42867;21.93563
11.42859;21.90875
11.42859;21.98344
11.42852;22.0375
11.42852;22.07219
11.42844;21.92094
11.42844;21.95
11.42844;22.015
11.42828;21.97281
11.42828;21.98719
11.42813;21.91031
11.42813;21.92625
11.42813;22.03125
11.42813;22.04562
11.42813;22.02031
11.42797;22.10094
11.42797;22.07813
11.42797;21.95844
11.42781;21.9125
11.42781;21.92562
11.42781;21.92094
11.42781;22.02031
11.42773;21.94656
11.42766;21.98719
11.42758;21.99438
11.42758;21.99469
11.42758;21.97437
11.42758;21.97969
11.42742;22.00031
11.42742;22.1025
11.42734;21.91875
11.42734;22.0525
11.42727;22.02563
11.42719;22.0425
11.42711;22.09062
11.42703;21.95469
11.42695;21.91406
11.42695;22.00094
11.42688;22.00125
11.42688;22.05094
11.42672;21.96187
11.42664;21.9725
11.42664;21.93344
11.42664;21.96688
11.42664;22.01594
11.42664;22.03813
11.42656;21.94156
11.42656;22.02656
11.42656;22.00438
11.42648;22.0775
11.42648;21.9825
11.42641;21.90594
11.42641;22.02531
11.42633;21.92906
11.42633;21.98219
11.42633;22.07125
11.42625;21.92594
11.42625;21.90063
11.42625;21.96906
11.42617;21.93687
11.42617;22.1025
11.42617;22.07813
11.42617;21.98281
11.42609;22.05156
11.42609;22.00281
11.42602;21.97062
11.42594;22.06719
11.42586;22.005
11.42586;21.96906
11.42578;21.91656
11.42578;21.92438
11.42578;22.04375
11.42562;21.99312
11.42562;22.03844
11.42555;22.00375
11.42555;22.06063
11.42547;21.93687
11.42539;22.04188
11.42539;22.01375
11.42539;22.08094
11.42531;21.98281
11.42523;22.07656
11.42516;21.93219
11.42516;22.02969
11.42508;22.05781
11.42508;22.08031
11.425;21.98219
11.42492;21.915
11.42469;22.07594
11.42469;21.98719
11.42461;21.95188
11.42453;21.92687
11.42445;21.90063
11.42445;22.01937
11.42438;22.02938
11.42437;22.05094
11.42414;21.9675
11.42406;21.9875
11.42406;22.06531
11.42406;21.95219
11.42398;21.96875
11.42391;22.06656
11.42391;22.04187
11.42383;21.98438
11.42383;22.02813
11.42383;21.97313
11.42367;21.91719
11.42367;22.05313
11.42367;21.98625
11.42367;22.01281
11.42359;22.02625
11.42359;22.00063
11.42359;22.01844
11.42359;22.03125
11.42352;22.08344
11.42344;21.92344
11.42344;22.01375
11.42344;22.01125
11.42344;21.98781
11.42336;22.00781
11.42328;22.08344
11.42328;21.95625
11.42305;21.93594
11.42305;21.95313
11.42305;22.02469
11.42305;22.02969
11.42305;21.97813
11.42289;21.98875
11.42281;22.03281
11.42273;21.90469
11.42273;22.03406
11.42266;22.05062
11.42266;22.01906
11.42242;22.08969
11.42242;22.08063
11.42242;22.00125
11.42234;21.88094
11.42234;21.99063
11.42234;22.06469
11.42227;22.07719
11.42227;22.09562
11.42227;21.975
11.42219;22.03875
11.42219;21.99219
11.42211;21.93094
11.42203;21.95031
11.42203;22.02844
11.42188;22.03969
11.42188;21.985
11.42164;21.9975
11.42164;22.01344
11.42164;22.02406
11.42156;21.91469
11.42156;22.02781
11.42156;21.99344
11.42156;21.98281
11.42148;21.99063
11.42148;21.99625
11.42148;22.02719
11.42148;22.02906
11.42133;21.98688
11.42117;21.92062
11.42117;21.86906
11.42117;22.025
11.42109;22.0575
11.42109;22.02969
11.42102;21.9375
11.42102;22.05469
11.42102;21.99875
11.42094;22.08625
11.42094;21.99813
11.42078;22.06844
11.42062;21.94406
11.42047;22.07656
11.42039;21.92281
11.42039;21.97688
11.42039;21.99562
11.42039;22.07156
11.42039;22.01813
11.42023;21.92406
11.42023;22.02656
11.42023;21.96188
11.42016;21.90125
11.42016;21.89
11.42016;21.92906
11.42008;21.88281
11.42008;22.07031
11.42008;21.99562
11.42008;22.01094
11.41992;21.935
11.41992;22.03781
11.41992;22.01312
11.41992;22.02531
11.41984;21.92125
11.41984;21.93031
11.41977;22.06375
11.41969;21.89281
11.41969;21.93687
11.41969;21.90656
11.41969;22.08094
11.41969;22.00594
11.41969;21.97937
11.41961;21.86156
11.41961;22.07344
11.41953;21.90469
11.41953;22.03719
11.41938;21.92094
11.41937;21.93063
11.41922;22.06812
11.41914;21.94531
11.41906;22.00687
11.41906;22.02594
11.41898;22.02875
11.41891;22.00594
11.41891;21.97688
11.41883;22.06094
11.41883;21.99781
11.41883;22.00906
11.41875;21.92
11.41867;21.92687
11.41867;22.03875
11.41859;22.02156
11.41852;21.88188
11.41852;21.90344
11.41852;21.95313
11.41852;21.9325
11.41844;21.91219
11.41844;21.96281
11.41836;21.91406
11.41836;21.87906
11.41836;22.01281
11.41836;21.99844
11.41836;21.96812
11.41836;21.97344
11.41828;22.00156
11.41828;21.96344
11.41813;21.95219
11.41813;21.89281
11.41805;22.05156
11.41805;22.05562
11.41805;21.97406
11.41797;21.88437
11.41797;21.94844
11.41797;21.95813
11.41797;22.08063
11.41797;22.04281
11.41789;21.90969
11.41789;21.94344
11.41773;22.02094
11.41766;22.03219
11.41766;21.9875
11.41758;21.91438
11.41758;22.01719
11.41758;22.0225
11.41758;21.9675
11.41758;21.96094
11.41742;22.05187
11.41734;22.09687
11.41727;22.05625
11.41719;22.01625
11.41719;21.98438
11.41719;21.98531
11.41711;21.96375
11.41711;22.03594
11.41711;22.02563
11.41703;22.04313
11.41703;22.02938
11.41695;21.88781
11.41695;21.915
11.41695;22.02531
11.41695;22.00312
11.41672;21.92781
11.41664;21.95719
11.41664;22.02844
11.41656;21.93969
11.41641;21.90969
11.41641;21.84031
11.41641;22.05719
11.41633;21.92281
11.41617;22.08438
11.41617;22.01031
11.41609;22.01937
11.41609;22.00313
11.41602;21.99375
11.41602;21.96281
11.41594;22.04125
11.41594;22.04844
11.41578;21.91063
11.41562;22.07344
11.41562;21.95
11.41555;21.90187
11.41555;21.97844
11.41555;21.9475
11.41539;21.87813
11.41539;21.87719
11.41539;21.95938
11.41531;22.01563
11.41531;22.04969
11.41531;22.04969
11.41531;21.98406
11.41516;21.95
11.41516;22.02531
11.41508;22.075
11.41508;22.03875
11.415;21.99688
11.41492;22.04531
11.41492;21.95094
11.41484;21.90094
11.41484;22.01969
11.41477;21.89781
11.41477;21.96156
11.41477;21.98031
11.41477;22.09594
11.41469;21.99125
11.41469;22.04969
11.41469;22.00406
11.41469;22.03219
11.41461;21.87313
11.41461;22.00438
11.41453;21.91406
11.41453;21.95281
11.41445;22.02781
11.41438;22.04844
11.41422;22.01937
11.41414;21.95
11.41414;22.0025
11.41414;22.03594
11.41406;21.94406
11.41406;21.90312
11.41406;21.88594
11.41406;22.00219
11.41406;22.00562
11.41406;21.95
11.41391;21.98719
11.41383;21.94781
11.41383;22.065
11.41383;22.05281
11.41383;22.04812
11.41375;22.04969
11.41367;21.97656
11.41367;22.02594
11.41367;22.04187
11.41367;22.00937
11.41367;21.9475
11.41352;21.86219
11.41352;21.97281
11.41352;21.96531
11.41352;21.975
11.41344;22.03125
11.41344;22.00344
11.41336;22.02469
11.41336;21.95656
11.41328;21.89063
11.41328;21.99875
11.41328;22.01563
11.41313;21.89375
11.41313;21.90656
11.41313;21.97688
11.41305;22.02375
11.41297;21.9675
11.41289;21.93062
11.41289;22.00312
11.41289;22.01469
11.41289;21.98812
11.41289;22.05187
11.41289;22.0125
11.41289;22.03594
11.41273;22.02969
11.41273;21.94344
11.41266;21.97125
11.41266;22.00344
11.41258;21.98875
11.41242;21.88188
11.41242;21.88281
11.41242;22.04563
11.41242;22.005
11.41242;22.00719
11.41242;21.98406
11.41227;22.01188
11.41219;22.0325
11.41219;22.02781
11.41203;21.91656
11.41195;21.85
11.41195;21.91875
11.41187;22.04375
11.41172;21.92969
11.41172;22.05469
11.41164;22.02406
11.41164;22.02625
11.41156;21.86813
11.41148;22.05125
11.41141;21.90375
11.41133;21.88531
11.41133;22.05156
11.41133;21.96844
11.41125;21.92813
11.41125;22.06562
11.41125;21.98688
11.41117;22.07469
11.41117;22.0225
11.41109;21.90562
11.41109;21.97375
11.41102;21.89031
11.41102;21.98219
11.41102;22.00344
11.41102;21.97781
11.41078;21.89437
11.41078;21.97031
11.41063;21.87406
11.41063;21.92656
11.41055;21.89125
11.41055;21.99531
11.41031;21.91406
11.41031;21.86312
11.41023;21.89344
11.41023;22.01781
11.41016;21.92312
11.41016;21.97969
11.41016;22.06094
11.41016;21.94188
11.41008;21.90125
11.41008;22.06375
11.40992;21.95844
11.40992;22.01375
11.40984;21.89812
11.40984;21.96313
11.40984;21.98906
11.40977;21.85906
11.40977;22.025
11.40977;22.01031
11.40969;21.94375
11.40969;21.89844
11.40961;22.05281
11.40953;22.04781
11.40938;22.00312
11.40922;22.00406
11.40914;21.895
11.40914;22.00813
11.40906;21.8725
11.40906;21.86094
11.40899;22.06094
11.40898;21.97437
11.40891;21.85687
11.40891;21.86938
11.40891;22.02938
11.40891;21.99844
11.40875;21.95375
11.40867;21.98625
11.40859;22.01875
11.40859;22.05781
11.40852;21.90156
11.40852;21.99125
11.40852;21.94031
11.40836;22.01094
11.40836;21.97
11.40836;22.01281
11.40836;21.91687
11.40828;21.89031
11.40828;21.89656
11.40828;21.96187
11.40805;21.87531
11.40805;22.07969
11.40797;22.03969
11.40797;21.96344
11.40797;22.00562
11.40789;21.94687
11.40789;21.99719
11.40789;21.95125
11.40789;21.9725
11.40781;21.89812
11.40781;22.05625
11.40781;21.95156
11.40773;21.83063
11.40773;21.87969
11.40773;21.99719
11.40773;21.93969
11.40758;21.88531
11.40758;21.98313
11.40758;21.95281
11.40742;21.89031
11.40742;21.96281
11.40742;22.04031
11.40734;21.87375
11.40734;21.95313
11.40734;21.96844
11.40727;21.86437
11.40727;22.035
11.40719;21.98438
11.40719;21.97625
11.40719;21.91125
11.40711;21.89375
11.40703;22.02656
11.40695;22.01563
11.40688;21.98313
11.40687;21.98563
11.40672;22.05688
11.40672;22.01312
11.40664;21.99844
11.40664;21.99969
11.40664;21.99406
11.40656;21.88594
11.40656;22.00531
11.40656;21.99875
11.40648;21.91094
11.40648;21.87125
11.40648;22.065
11.40633;21.86938
11.40633;21.94188
11.40633;22.04938
11.40633;22.01781
11.40633;21.99281
11.40625;21.88219
11.40625;21.82031
11.40625;21.99844
11.40617;21.98281
11.40609;21.99813
11.40609;22.01656
11.40609;21.89187
11.40594;22.03188
11.40594;21.96562
11.40578;21.89437
11.40563;21.98125
11.40563;21.93937
11.40547;21.9375
11.40547;21.95531
11.40539;21.91937
11.40539;21.98375
11.40531;22.04406
11.40523;21.90125
11.40516;22.01531
11.40516;21.99937
11.40508;21.89906
11.40508;21.98594
11.40508;21.93125
11.405;21.84406
11.405;21.97812
11.405;22.04969
11.405;21.99156
11.40492;21.87594
11.40492;22.04875
11.40492;21.97031
11.40484;21.9275
11.40477;21.995
11.40461;21.96688
11.40453;21.86188
11.40445;21.96969
11.40438;21.89187
11.40438;21.99281
11.40438;21.9375
11.40422;21.94656
11.40414;22.04906
11.40414;22.0125
11.40406;21.87625
11.40398;22.02938
11.40391;21.83938
11.40391;21.99062
11.40391;22.02344
11.40391;21.96813
11.40391;21.96031
11.40375;21.89781
11.40375;22.02844
11.40367;21.9625
11.40359;21.99031
11.40359;21.99313
11.40352;21.94219
11.40352;21.9225
11.40344;21.98187
11.40344;21.97625
11.40336;21.96375
11.40312;21.86563
11.40312;21.95281
11.40312;21.95781
11.40312;21.97406
11.40305;22.05437
11.40297;21.96281
11.40289;21.87687
11.40281;21.89313
11.40273;21.9625
11.40273;22
11.40242;22.05594
11.40234;21.96125
11.40227;21.93188
11.40219;21.91063
11.40219;21.965
11.40219;22.00531
11.40211;21.96594
11.40203;21.99375
11.40203;21.99813
11.40203;21.99438
11.40195;21.88437
11.40195;21.92031
11.40188;22.01188
11.40187;21.87125
11.40172;21.98125
11.40164;22.00406
11.40156;21.85531
11.40156;21.91094
11.40156;21.99625
11.40148;21.93906
11.40148;21.92125
11.40133;21.86719
11.40125;21.92875
11.40125;22.00813
11.40117;21.86719
11.40117;22.01469
11.40117;22.04344
11.40117;21.96812
11.40102;21.88969
11.40102;21.97281
11.40086;21.87687
11.40086;21.88531
11.40086;22.03594
11.40078;21.93906
11.40063;21.90406
11.40063;21.91031
11.40063;21.92719
11.40055;21.92125
11.40055;22.01375
11.40055;21.99344
11.40047;21.98344
