K5PC5CH.OP;K5T5_2.PV;K5T18_1.PV;K5F3.PV
31.77042;668.674;213.0773;2138.614
31.31885;659.6422;213.0771;2085.102
31.27641;659.6813;213.0765;2090.406
32.13136;670.1292;213.076;2116.018
32.06396;664.1339;213.0748;2106.972
32.6662;666.3521;213.0731;2110.4
34.19938;686.6698;213.0673;2259.744
32.12037;662.9245;213.0673;2104.232
31.94651;664.288;213.0658;2105.239
31.19234;664.488;213.0642;2103.419
31.22464;661.8505;213.0638;2098.363
31.26922;665.6682;213.0552;2089.472
31.34432;661.9922;213.0529;2098.26
31.40271;671.4589;213.0523;2134.892
32.23177;672.2932;213.0494;2160.949
31.2551;659.2161;213.0485;2087.079
31.20417;659.3297;213.0483;2096.684
31.41297;669.6349;213.0458;2129.779
31.31349;661.6406;213.0458;2091.888
32.14375;671.4948;213.0442;2169.56
32.23505;674.3396;213.044;2160.116
32.18401;664.8177;213.0427;2107.185
31.775;667.2922;213.0404;2108.318
31.44396;666.275;213.0398;2087.644
31.86536;665.1224;213.0392;2118.146
31.22484;663.4099;213.0377;2098.147
32.46818;684.1771;213.0356;2232.034
32.05286;665.9854;213.0321;2115.97
27.25964;649.5568;213.0296;1922.397
31.27906;662.5818;213.0285;2104.586
31.955;663.2479;213.0279;2096.705
31.20411;662.8417;213.0275;2101.47
31.21932;662.2542;213.0273;2090.656
31.94563;663.0432;213.0271;2106.719
31.94844;661.7781;213.0271;2077.803
32.2012;664.2266;213.026;2107.658
32.13406;663.1745;213.0252;2107.002
32.08708;670.8495;213.0242;2161.386
31.18625;663.1974;213.0221;2111.104
32.10688;672.1287;213.0217;2155.771
31.22109;662.0505;213.0198;2095.23
33.89156;679.725;213.0192;2210.844
31.16292;662.9255;213.0177;2099.492
32.13615;664.1213;213.0165;2104.32
32.03912;672.2526;213.014;2161.151
32.03614;665.8276;213.0137;2118.722
31.88552;663.3438;213.0127;2113.755
32.08781;671.5135;213.0117;2157.032
32.25245;673.6036;213.0115;2193.275
31.95557;664.951;213.0115;2114.334
31.27932;661.9916;213.0087;2097.269
31.47208;664.2073;213.0067;2104.717
31.11953;662.8474;213.0033;2091.209
32.12989;671.5276;213.0029;2161.538
31.97125;663.2443;213.0002;2113.459
32.12365;670.7344;212.9998;2158.07
31.94312;666.2313;212.9986;2113.257
32.59573;669.3063;212.9958;2112.385
31.40406;661.7188;212.9958;2098.852
33.07255;672.2958;212.9954;2157.519
32.56224;667.3203;212.994;2110.765
32.20411;669.0354;212.99;2159.36
31.3625;661.1984;212.9885;2097.633
31.61542;672.0146;212.9869;2161.097
31.34781;661.8365;212.9865;2093.431
31.51453;671.5958;212.9856;2139.14
31.44172;663.2125;212.9852;2092.117
32.55927;668.3109;212.9846;2115.632
31.155;664.9547;212.9846;2099.138
34.15073;683.4073;212.984;2259.683
32.06292;663.5641;212.984;2106.158
32.06969;671.4193;212.9821;2164.905
31.36318;662.2354;212.9806;2090.597
31.21724;661.6328;212.98;2091.814
32.20906;665.1953;212.9798;2100.137
31.61797;671.9021;212.9794;2107.661
31.27948;666.3156;212.9792;2099.918
31.47911;671.3041;212.9758;2128.342
31.555;662.9073;212.9758;2100.215
31.40411;661.8531;212.9748;2095.888
31.68328;672.3203;212.9735;2137.813
31.08833;661.8682;212.9721;2093.335
31.39338;666.4677;212.9719;2136.134
31.28776;662.762;212.9704;2094.985
31.30333;661.9224;212.9696;2099.339
32.04208;667.5859;212.9679;2097.237
32.09464;668.3406;212.9677;2110.126
31.73167;674.0865;212.9671;2158.95
31.33646;663.4651;212.9669;2107.134
33.24151;679.5609;212.9662;2225.994
31.45016;672.4739;212.9621;2132.081
32.52318;666.3328;212.9621;2116.218
31.17104;663.2177;212.959;2099.535
32.59823;669.2578;212.9579;2084.73
33.2126;679.8063;212.9569;2222.378
31.42594;664.0667;212.9558;2093.467
32.12406;663.9916;212.9556;2114.247
32.10224;665.013;212.9552;2102.19
31.24599;664.0604;212.955;2098.732
31.63338;672.6641;212.9542;2142.569
31.56177;666.737;212.954;2093.973
31.71005;670.0807;212.9519;2142.297
31.445;660.112;212.9515;2066.411
31.98219;662.9714;212.9512;2100.488
31.22708;662.4235;212.9508;2105.61
32.08703;672.0255;212.9498;2166.787
31.87188;668.8771;212.9492;2116.02
33.93338;682.9813;212.9454;2239.428
31.61505;669.2234;212.9442;2132.555
32.21443;672.938;212.941;2162.043
32.17542;674.3229;212.9402;2163.836
31.3101;662.7557;212.94;2111.74
32.00016;663.574;212.94;2097.832
32.55214;663.0354;212.9392;2104.902
32.12041;666.225;212.9365;2111.686
31.34063;661.6859;212.9365;2087.538
31.21396;663.1594;212.9358;2108.636
32.03885;659.9562;212.9348;2100.032
31.06911;660.4031;212.9321;2060.196
31.26333;663.301;212.9308;2093.42
31.57969;666.9042;212.9306;2099.634
31.24755;661.8182;212.9298;2100.258
31.43573;664.6781;212.9279;2091.133
31.61438;663.1771;212.9258;2093.451
31.26552;664.0115;212.9246;2104.497
31.49281;663.838;212.9242;2097.673
31.49802;669.2646;212.9227;2139.804
31.24828;661.5443;212.9219;2100.034
32.27432;671.887;212.9194;2162.269
32.02135;668.0125;212.9192;2117.747
32.46161;666.4464;212.9185;2097.312
33.20578;678.6448;212.9179;2219.752
32.12219;662.0922;212.9148;2100.735
31.93453;663.6969;212.9148;2090.419
31.18359;661.3823;212.9148;2084.155
32.0988;666.5719;212.9129;2117.911
31.3263;663.6917;212.9106;2090.75
31.82313;667.3359;212.9085;2114.409
32.44104;666.2313;212.9083;2103.775
31.34781;660.1594;212.9077;2091.665
31.81875;669.6484;212.9065;2129.414
31.34766;663.413;212.9056;2097.396
32.065;662.2125;212.9052;2089
31.9526;667.325;212.904;2114.09
32.05151;660.4974;212.9029;2094.347
32.07484;662.9578;212.8977;2107.363
32.33375;674.3391;212.8938;2212.387
31.43781;668.3516;212.8933;2138.085
31.44901;662.4208;212.8892;2086.956
31.47427;669.6359;212.8883;2140.37
32.30854;668.7906;212.8873;2148.528
31.11438;665.4063;212.8858;2093.046
31.38646;670.1526;212.8848;2136.071
33.04073;680.574;212.8842;2216.827
31.59385;662.4193;212.8835;2089.568
31.35219;669.6172;212.8827;2135.81
31.30682;659.3422;212.8823;2090.991
32.53531;667.0781;212.8817;2104.818
31.24354;666.3641;212.8802;2108.836
31.41797;668.7365;212.8794;2142.592
32.06464;664.2963;212.8777;2095.194
31.89156;665.0031;212.8767;2124.877
32.00261;669.0359;212.8756;2133.442
31.83839;668.2026;212.8756;2125.868
31.45911;664.6182;212.8742;2092.144
31.92823;664.6146;212.8717;2099.873
32.15693;676.0875;212.8712;2160.05
31.71911;663.7542;212.871;2115.796
31.40635;660.9291;212.871;2089.777
32.22401;674.3922;212.8708;2168.794
31.2549;663.0812;212.8677;2088.474
31.38911;670.7083;212.8667;2139.761
33.81688;683.8599;212.8654;2255.873
32.11729;664.9995;212.8644;2104.838
31.26167;661.7969;212.8644;2086.533
31.48276;671.4089;212.8625;2135.343
32.00901;670.6688;212.8623;2162.911
31.27828;662.3276;212.8604;2094.549
31.72224;666.6125;212.8602;2120.966
32.09813;667.0839;212.8575;2116.492
31.685;668.8146;212.8573;2146.191
31.43;664.8172;212.8567;2100.628
32.58958;666.525;212.855;2108.609
31.22531;661.0927;212.8544;2091.086
31.35224;664.7115;212.8542;2091.715
32.1938;662.3802;212.8535;2107.657
32.09104;672.675;212.8531;2161.488
31.34042;663.2589;212.8523;2100.52
31.24162;663.2281;212.8523;2094.207
31.33052;664.0172;212.8494;2090.57
31.21922;665.2151;212.8485;2102.679
31.48672;661.4995;212.8485;2095.434
31.41547;665.35;212.8485;2094.248
31.49776;670.3635;212.8463;2153.488
32.46068;667.1146;212.8463;2103.688
31.94552;667.9005;212.8456;2125.495
31.46839;669.1141;212.8454;2143.996
32.11005;667.3859;212.845;2110.089
31.14823;659.7823;212.8419;2107.784
31.70443;665.826;212.8415;2114.608
29.95776;646.1959;212.8415;1932.461
31.25292;663.0802;212.8406;2109.828
32.03875;659.1891;212.8392;2108.539
32.79833;663.4963;212.8379;2097.789
31.34578;669.7578;212.8371;2138.417
31.40448;664.4276;212.836;2099.593
31.93062;663.1156;212.835;2112.186
31.37245;669.0536;212.8346;2140.969
31.47302;661.9906;212.8346;2092.061
32.02583;659.9688;212.8323;2100.682
31.3537;660.3979;212.8319;2091.008
32.16766;660.987;212.8308;2094.336
32.15635;672.751;212.8306;2169.549
31.41333;666.0224;212.8306;2114.796
31.4574;667.8214;212.83;2140.688
32.02599;666.2125;212.8292;2111.294
32.12568;663.8823;212.8283;2097.685
32.04729;670.2177;212.8277;2161.645
31.36344;670.3958;212.8273;2131.025
31.28271;662.4615;212.826;2101.403
31.33016;668.7115;212.8244;2133.042
31.5312;673.6125;212.821;2142.252
32.00677;663.8458;212.82;2115.64
31.4738;666.6672;212.8188;2097.145
31.47161;662.7828;212.8183;2083.607
31.39141;670.639;212.8142;2137.427
31.35021;661.913;212.8131;2094.562
31.3701;661.6224;212.8129;2102.17
31.37896;669.8016;212.8127;2134.659
31.77094;666.3365;212.8117;2134.781
31.41031;668.2307;212.8108;2135.82
32.15136;666.2807;212.8108;2106.647
31.37125;660.675;212.8102;2089.98
32.01239;662.7276;212.8098;2088.912
31.41672;662.8781;212.8096;2097.647
31.48349;663.8995;212.8056;2095.728
31.42109;668.6208;212.8052;2136.935
31.30021;663.6563;212.8025;2093.285
31.58172;664.9729;212.8021;2104.188
31.41948;663.3162;212.8;2095.567
31.29104;664.4547;212.7983;2116.426
31.69417;664.0339;212.7962;2116.981
32.1749;660.5698;212.7958;2100.347
31.90016;682.663;212.7948;2228.383
32.12963;665.5745;212.7919;2110.502
32.55912;663.8964;212.7912;2112.693
31.54963;664.486;212.7896;2088.601
31.12807;662.1724;212.789;2096.969
31.64266;670.7813;212.7883;2137.009
31.14271;665.938;212.7877;2102.828
31.3562;660.425;212.7863;2100.62
32.03745;664.1536;212.7852;2098.385
32.12552;672.6323;212.7831;2160.692
30.71417;667.9672;212.7827;2124.552
31.2749;662.1708;212.7817;2095.009
31.60635;672.2432;212.7787;2165.168
31.4374;667.1068;212.7762;2104.245
31.2976;661.0286;212.7758;2082.92
32.32547;669.6943;212.7725;2158.705
31.34896;670.7635;212.7723;2137.945
31.35057;672.2875;212.7723;2127.06
31.56703;669.8318;212.77;2122.645
32.79557;669.475;212.7698;2105.369
32.22724;673.2047;212.7696;2154.082
31.39292;662.6479;212.7694;2091.934
32.13334;665.076;212.7692;2106.317
31.38;663.0208;212.7679;2099.412
31.305;662.3422;212.7656;2084.25
32.25344;671.3214;212.7646;2156.151
31.59859;670.8469;212.7633;2137.236
31.70833;669.0261;212.761;2143.516
31.48021;662.3115;212.7606;2085.124
32.10573;663.037;212.7598;2100.32
31.39422;661.7698;212.7546;2094.843
31.80328;665.3162;212.7542;2123.103
32.97719;679.1912;212.7531;2225.336
34.10359;681.6219;212.7523;2234.474
31.89536;667.1166;212.7508;2114.054
31.28188;666.9016;212.7502;2131.492
31.27219;663.5505;212.7496;2103.176
31.30229;666.3969;212.7487;2111.804
32.02599;663.8651;212.7481;2108.222
31.56578;670.3255;212.7479;2143.5
31.61755;670.1542;212.746;2121.127
33.27177;676.6094;212.7454;2223.233
31.83016;667.4641;212.7454;2136.195
31.73417;666.5474;212.7454;2113.957
31.27036;661.7906;212.7454;2103.681
31.29313;666.387;212.7435;2101.469
31.29365;661.9016;212.7421;2098.498
31.82463;665.6245;212.7413;2112.457
31.25443;670.0448;212.7398;2125.933
31.61089;672.0682;212.7396;2158.229
32.0774;667.5135;212.7396;2109.384
31.65349;670.7979;212.7394;2139.904
31.25786;664.2104;212.7394;2093.491
31.24677;667.0052;212.7358;2126.012
31.3801;666.2042;212.7358;2104.683
32.48938;667.2406;212.7358;2096.413
32.1451;668.7922;212.7348;2111.363
31.32359;661.9412;212.7335;2094.444
31.41641;662.3948;212.7321;2089.203
31.48542;672.212;212.7317;2137.137
31.83984;664.5463;212.7294;2117.49
32.15364;671.712;212.7283;2157.905
31.52807;669.287;212.7271;2150.393
31.39229;669.1735;212.7252;2139.079
31.81547;667.1927;212.7248;2118.45
31.4038;664.3734;212.7248;2096.814
32.71724;666.501;212.7246;2103.15
32.12448;665.3234;212.7204;2105.288
31.25672;663.426;212.7202;2099.364
31.3626;673.1745;212.7181;2142.878
32.03984;662.4604;212.7177;2104.395
31.89302;667.1094;212.7173;2118.012
32.7014;666.5307;212.716;2104.908
33.15542;679.6412;212.7144;2220.038
31.91234;665.4818;212.7142;2108.532
31.61958;663.0281;212.7129;2090.191
31.20047;663.674;212.7125;2096.714
32.0413;662.3547;212.7119;2101.31
31.79766;665.725;212.7117;2114.755
31.34844;666.2136;212.7112;2099.2
32.06859;667.8078;212.71;2110.007
32.08375;664.6266;212.7088;2112.936
31.53292;666.0229;212.7067;2096.846
31.32198;662.9172;212.7065;2100.378
32.12583;671.1667;212.705;2163.882
31.65365;672.475;212.7042;2141.911
31.34672;669.4677;212.7029;2128.727
31.16276;655.6359;212.7029;2006.153
32.09104;666.0328;212.7025;2114.045
31.35099;661.9594;212.7015;2095.675
32.08458;662.1255;212.7004;2095.096
31.38198;663.6568;212.6992;2085.995
31.94505;660.4984;212.6979;2093.213
32.47599;665.0563;212.6965;2106.81
31.99354;666.8937;212.696;2117.005
32.0099;665.9099;212.6944;2109.681
31.67115;669.9984;212.6938;2132.348
32.42594;663.1464;212.6935;2061.355
31.58349;668.1667;212.6933;2119.612
32.095;665.6578;212.6931;2118.707
32.15818;664.5281;212.6919;2105.127
32.10011;661.0958;212.6913;2101.317
31.4876;664.424;212.6906;2099.363
31.31156;668.9052;212.6904;2138.746
31.34422;661.4448;212.6881;2093.627
31.85375;667.0646;212.6877;2114.132
31.10474;661.5521;212.6877;2093.358
31.31812;667.8448;212.6865;2128.225
32.0501;664.1469;212.6848;2110.836
32.77359;663.1354;212.6848;2109.547
32.55088;666.6536;212.684;2104.75
31.39354;664.5521;212.6837;2092.715
32.08245;667.1901;212.6833;2116.063
31.63885;672.6031;212.6825;2136.024
31.445;667.9786;212.6825;2112.235
31.63214;660.9911;212.6823;2072.332
32.40833;666.0125;212.6817;2112.792
32.03203;661.3312;212.6812;2101.681
31.94297;663.2255;212.6808;2116.387
31.78198;670.274;212.6804;2116.219
31.73927;667.8937;212.6798;2120.927
31.49135;666.7667;212.6796;2107.017
31.61568;670.6859;212.6792;2148.079
32.08797;665.5541;212.6792;2103.875
31.12203;663.3057;212.6792;2101.234
31.70786;666.5276;212.6788;2118.919
32.47484;666.075;212.6746;2103.847
31.57318;668.4052;212.6733;2141.331
31.50328;670.9427;212.6727;2147.561
31.21844;661.264;212.6725;2108.709
32.07573;664.4568;212.6721;2108.052
32.02338;666.9182;212.6717;2122.307
34.04995;686.9453;212.6715;2259.948
31.27875;663.0323;212.67;2104.073
31.2074;661.2875;212.6698;2111.292
31.42849;662.1771;212.6696;2100.521
32.09338;663.4255;212.6683;2100.993
31.97609;665.1448;212.6665;2116.248
31.8662;668.2313;212.6662;2119.928
32.57776;664.2609;212.6642;2104.526
32.35354;673.5802;212.6635;2148.609
32.02193;665.9109;212.6635;2114.633
32.74396;667.1297;212.6635;2109.387
32.19437;661.8495;212.6631;2096.28
31.36437;660.476;212.6627;2091.537
31.53891;668.9984;212.6617;2139.725
31.2524;666.0385;212.6615;2097.615
31.30412;663.5333;212.66;2093.244
31.22047;661.9459;212.659;2107.872
31.59359;671.2276;212.6544;2132.35
31.55646;666.363;212.6542;2113.703
32.16849;670.5047;212.6531;2159.758
31.40953;661.325;212.6521;2098.884
31.38412;660.0078;212.6515;2088.001
32.64198;666.1458;212.6502;2110.604
31.64104;670.7656;212.65;2155.085
32.88094;669.7161;212.6496;2148.354
31.62802;670.062;212.6496;2138.472
32.17057;673.1359;212.6485;2165.384
31.5925;665.7214;212.6471;2120.834
31.22458;667.6521;212.6458;2104.42
31.84917;667.4224;212.645;2121.063
31.49156;668.5662;212.6442;2137.819
31.19104;663.0588;212.6435;2097.789
31.52203;670.0812;212.6427;2135.115
31.56922;669.1422;212.6425;2128.328
32.16265;664.1026;212.6423;2104.276
31.44005;666.5354;212.64;2117.916
31.55333;670.3573;212.6396;2144.148
32.04677;664.2167;212.639;2114.519
31.57531;668.3088;212.636;2128.063
31.23187;664.0615;212.6358;2112.089
31.20057;667.0068;212.635;2109.171
32.13052;663.5948;212.6344;2111.331
31.39328;663.2443;212.6333;2096.604
31.135;665.251;212.6313;2104.22
34.49682;682.2214;212.6285;2230.955
32.67375;666.1125;212.6275;2110.688
31.4887;671.5021;212.6258;2136.794
33.09286;679.0802;212.6254;2220.216
32.61047;678.8333;212.625;2184.082
31.32911;666.7734;212.625;2101.584
32.47865;663.6604;212.6246;2107.075
32.20568;670.6292;212.6237;2159.945
31.47203;669.8875;212.6231;2140.405
33.20083;676.3203;212.619;2217.584
31.1801;661.4891;212.6177;2094.684
31.35687;664.5271;212.6163;2096.475
31.36729;663.2015;212.616;2094.621
31.96505;661.8151;212.615;2098.009
31.61474;671.4146;212.6144;2136.024
31.53333;670.9182;212.6144;2132.923
31.55656;670.1901;212.614;2140.075
31.55713;670.1932;212.6119;2149.605
31.37365;659.3969;212.611;2099.265
31.2563;665.5656;212.6102;2110.732
31.54969;664.5078;212.6096;2100.205
31.57088;671.5245;212.609;2152.676
31.89375;667.5677;212.6087;2129.829
31.20224;660.6334;212.6081;2091.104
31.77583;665.1995;212.6075;2111.421
31.34417;659.2333;212.6069;2096.522
31.99047;666.7396;212.6056;2110.21
31.60594;665.0651;212.604;2109.45
31.53427;664.8734;212.6033;2118.031
31.51828;667.7823;212.6031;2147.64
31.44828;669.3594;212.6025;2136.347
32.02021;662.6922;212.6023;2102.323
31.38375;663.6026;212.6023;2101.015
31.20026;663.0266;212.6019;2108.793
31.43312;662.6443;212.6019;2089.896
31.37792;670.0292;212.6015;2134.941
31.40937;666.9714;212.6006;2141.111
31.48724;660.9969;212.5996;2085.233
31.24729;662.0396;212.5992;2100.161
31.44609;672.1292;212.5973;2148.604
31.54193;667.537;212.5965;2112.966
31.34271;660.6599;212.5933;2093.888
31.80344;666.5802;212.5915;2112.457
31.5213;670.6464;212.5887;2140.593
31.67083;669.5865;212.5854;2138.82
31.29448;664.3229;212.5844;2096.686
31.64208;672.925;212.5838;2149.104
31.62635;669.1083;212.5831;2138.69
31.93885;665.1422;212.5825;2133.962
31.72297;667.801;212.5815;2114.913
31.85859;667.4042;212.5798;2112.279
32.38599;666.0953;212.5796;2105.522
31.55464;665.5714;212.5788;2109.079
31.21604;663.1505;212.5775;2101.634
32.3526;669.9542;212.5758;2148.571
31.16271;664.8427;212.5758;2101.457
31.57797;668.8453;212.5754;2118.93
31.50693;663.9291;212.574;2089.692
31.53057;668.1266;212.5735;2142.265
31.60922;675.5859;212.5721;2146.386
31.12979;662.3912;212.5706;2092.824
31.62047;669.5458;212.5702;2142.716
31.67411;669.8708;212.5702;2137.068
32.21979;665.4026;212.5692;2114.016
31.58307;664.7484;212.5685;2100.335
32.57667;666.7901;212.5675;2106.148
31.30187;662.387;212.5675;2099.56
31.54349;668.3438;212.5665;2140.775
31.74688;666.8484;212.5633;2112.382
31.55557;666.0401;212.5625;2112.199
32.60318;666.7521;212.5623;2109.123
32.15375;660.7068;212.5619;2093.095
32.15568;663.7932;212.5608;2101.512
31.90562;663.2813;212.5596;2093.637
31.28156;660.7635;212.5585;2110.08
32.4112;667.3781;212.5552;2112.035
31.2588;661.4318;212.5546;2092.677
32.26682;670.2849;212.5542;2158.315
32.02984;664.3745;212.5538;2115.198
32.53391;668.9479;212.5533;2115.597
30.56208;669.2687;212.5531;2093.694
31.52302;671.2083;212.5517;2146.545
31.29437;661.4291;212.5494;2094.954
31.21068;649.8729;212.5494;2000.713
32.67162;682.6735;212.549;2233.758
32.4612;667.2963;212.5488;2105.097
31.47016;664.2573;212.5479;2119.695
31.3963;666.0391;212.5471;2095.812
31.46865;668.3031;212.5465;2113.257
32.10719;662.4792;212.5462;2105.974
32.01984;663.212;212.5456;2092.817
31.77656;667.4396;212.5452;2115.044
32.61047;667.1885;212.5446;2107.627
31.22583;660.7615;212.5444;2106.25
31.41458;668.9344;212.5433;2141.172
31.34792;666.7589;212.5433;2105.458
31.70177;671.0583;212.5419;2137.464
32.34333;672.2734;212.5417;2150.661
31.77266;667.9443;212.5415;2135.031
31.2899;663.8146;212.5408;2110.701
32.42839;676.5854;212.5398;2154.901
31.67208;666.7896;212.5392;2139.133
31.76583;671.8177;212.5383;2119.513
32.3613;671.8167;212.5379;2159.594
32.16573;665.8427;212.5369;2105.456
31.6175;665.5427;212.5354;2116.346
31.57792;665.2141;212.534;2119.395
31.68969;662.1245;212.534;2056.774
32.01015;669.2922;212.5321;2111.197
31.96292;663.7151;212.5317;2095.101
31.29375;661.2792;212.5313;2087.763
31.21156;663.3917;212.531;2092.822
31.56156;669.6552;212.5304;2152.345
31.3762;659.1063;212.53;2092.788
31.40812;661.801;212.5296;2100.583
31.50948;667.7828;212.5269;2116.833
31.34578;664.049;212.5256;2112.498
32.56734;666.7813;212.5237;2113.666
31.77281;667.524;212.5235;2116.415
32.66417;664.7531;212.5229;2102.87
32.67646;668.1573;212.5223;2114.523
31.18682;660.5541;212.5223;2095.098
31.18193;659.738;212.5208;2046.274
31.67537;663.4844;212.5204;2118.955
31.3426;660.4365;212.5183;2094.604
31.30328;662.8969;212.5169;2093.848
31.9799;668.3203;212.5163;2116.977
32.08995;665.7193;212.5156;2110.836
31.75927;667.4318;212.5154;2120.938
32.54682;664.4828;212.515;2107.461
31.23984;663.1735;212.5144;2083.541
31.53365;668.0292;212.5123;2111.74
31.16635;664.5198;212.51;2107.492
31.37661;664.738;212.5083;2107.967
31.51094;666.1672;212.5083;2106.769
32.1225;664.6755;212.5079;2094.672
31.52786;667.5172;212.5065;2120.162
31.34776;665.4052;212.5035;2107.987
31.15339;661.1302;212.5029;2092.145
32.44604;662.6521;212.5023;2103.317
32.1612;662.2021;212.5017;2095.159
31.51724;667.8568;212.5002;2116.302
