K5PC5CH.OP;K5PC6CH.OP;K5T10_2.PV;K5T5_1.PV;K5T18_1.PV;K5T8_4.PV;K5T12.PV
29.93484;42.22338;91.25562;569.1375;209.5063;96.00729;149.5359
29.84682;42.22646;91.10823;569.6927;209.7319;96.00687;149.6698
23.01885;36.18771;91.24469;542.1646;196.424;96.00667;144.1857
29.55464;42.26;91.16896;570.4448;209.811;96.00604;149.7614
31.67865;43.67229;92.51146;574.5323;212.3004;96.00594;150.9699
22.93;36.16141;91.20469;540.2537;196.131;96.00365;144.2327
26.40719;38.87432;91.16146;549.6276;197.1783;96.00302;144.3721
29.70969;42.2075;91.1077;569.0261;209.8321;96.00292;149.6395
25.91932;38.80474;90.21427;550.0917;198.0302;96.00167;144.0972
26.11391;38.94943;91.70177;556.0485;196.6985;96.00156;143.9709
22.50026;36.07578;91.21271;540.2458;195.6742;96.00146;144.1168
23.12297;36.17745;91.19406;539.8474;195.6027;96.00052;144.1103
22.99708;36.19474;91.18375;538.5307;196.0612;95.99989;144.2441
26.22922;39.02328;91.63469;553.1349;196.3431;95.99792;143.7468
26.26516;38.95495;91.60323;551.6625;196.125;95.99718;143.7214
26.27922;38.99349;91.59625;551.9615;195.8829;95.99677;143.6545
26.07219;38.93104;91.71854;550.8922;197.7283;95.99615;144.8098
29.6513;42.21552;91.13708;567.9459;209.8135;95.99604;149.6184
26.15786;38.93026;91.73646;551.6505;197.7025;95.99604;144.7348
29.74849;42.24537;90.99062;567.937;209.1033;95.99562;149.7816
29.72802;42.24224;90.95625;567.8094;209.1848;95.9951;149.7776
22.55589;36.06516;91.21146;538.3688;195.7612;95.99479;144.0995
26.51573;38.98063;91.73708;551.1151;196.4508;95.99458;143.8014
29.65156;42.24609;91.00906;569.7625;209.0873;95.99375;149.8209
22.09995;35.87156;89.68636;537.6266;195.6738;95.99364;144.1012
29.76948;42.23495;91.2151;570.7047;209.76;95.99344;149.479
22.96182;36.17937;91.18521;540.2958;195.7775;95.99302;144.2539
29.73052;42.24417;90.96739;567.751;209.3477;95.99281;149.6851
26.19547;38.9712;91.71938;553.8;196.4581;95.99167;143.8878
29.73167;42.24625;91.09489;570.611;209.6648;95.9901;149.7416
26.2812;38.93344;91.79844;552.4073;196.5198;95.98979;143.8829
26.26213;38.86485;91.1751;552.7307;197.12;95.98959;144.4234
26.10432;38.84406;91.11625;550.2677;197.2696;95.98959;144.336
29.91396;42.22635;91.20677;571.5156;209.6656;95.98948;149.4989
29.76729;42.185;91.21625;569.1646;209.4673;95.98948;149.5725
29.6176;42.19552;91.10396;568.9708;209.6335;95.98948;149.598
40.33151;52.23906;94.19271;593.6922;222.8394;95.98885;152.8876
29.69344;42.20964;91.23364;568.8885;209.6427;95.98875;149.5427
26.53875;38.94604;91.69656;553.8318;196.4962;95.98823;143.9044
29.75495;42.25297;91.02604;568.0656;209.4335;95.98782;149.6743
29.58885;42.24094;91.04948;569.5062;209.125;95.98666;149.7867
31.77266;43.67854;92.49687;575.0385;212.5415;95.98594;151.0082
26.05396;38.9138;91.78271;548.6599;197.7333;95.98573;144.8394
23.03323;36.18818;91.18584;540.538;195.7277;95.98542;144.1812
29.72703;42.25312;91.08489;568.9365;209.6273;95.98438;149.7177
29.84057;42.20948;91.15938;571.9708;209.7506;95.98292;149.4748
29.67286;42.20161;91.23583;570.0792;209.4177;95.98219;149.5659
29.05984;41.28641;91.20781;562.1334;205.7596;95.98167;148.1909
26.30672;38.91604;91.79802;552.926;196.4227;95.98156;143.8925
22.58609;36.0687;91.22208;539.8005;195.8619;95.98083;144.1303
29.64703;42.22682;91.10146;570.1552;209.0577;95.9801;149.7931
22.70005;36.07255;91.2874;540.1854;195.9769;95.97979;144.1588
26.28271;38.92521;91.74364;551.1583;197.785;95.97948;144.7349
29.67;42.24495;91.07562;568.6713;209.4894;95.97771;149.6761
22.49172;36.08865;91.24302;539.0771;195.2829;95.97698;143.9432
27.93641;39.86198;92.36646;558.9469;200.2521;95.97646;145.4645
22.61234;36.06937;91.27344;540.674;196.021;95.97594;144.1264
26.01729;38.88531;90.275;551.5516;198.22;95.97531;144.1598
29.82844;42.20719;91.15375;570.9078;209.4575;95.97459;149.502
29.73057;42.21651;91.17177;570.9063;209.7317;95.97292;149.4916
27.24984;39.6501;90.72115;550.8917;205.3856;95.97166;147.9945
31.28208;43.06995;92.13698;570.262;207.8331;95.97146;148.4745
26.22578;38.82333;91.04063;551.6495;197.381;95.97031;144.3577
22.95708;36.17886;91.20834;540.5448;195.6496;95.96969;144.1319
22.72911;36.08568;91.27042;540.0406;196.0108;95.96906;144.0591
29.74068;42.23463;91.29479;568.7495;209.5767;95.96854;149.5809
29.62823;42.23406;91.09229;570.8474;209.0992;95.96792;149.8351
22.62448;36.06755;91.23552;540.0172;195.3521;95.96771;144.0379
29.74667;42.19682;91.14646;570.7318;209.8152;95.96625;149.4854
22.5513;36.08739;91.22073;538.9776;195.5881;95.96552;144.0805
22.50406;36.07365;91.20563;538.3781;195.8627;95.96542;144.0483
29.58088;42.21073;91.38989;570.5682;209.4708;95.96407;149.5815
27.72516;39.84734;92.3725;556.0583;200.2979;95.96344;145.3423
22.68099;36.0764;91.23865;541.4172;196.0479;95.96281;144.0697
26.31589;38.86146;91.34781;551.1083;197.0277;95.96271;144.2315
27.86828;40.71661;90.5576;550.0432;205.746;95.9626;147.6835
29.72932;42.20047;91.42646;568.649;209.584;95.9625;149.5399
25.95963;38.86849;90.34489;550.8531;198.1856;95.96021;144.2801
27.85875;39.85047;92.32813;554.4365;200.3425;95.95896;145.2191
29.6575;42.19667;91.36886;571.0854;209.5233;95.95865;149.5894
26.36213;38.96339;91.54739;552.663;197.6821;95.95854;144.7082
22.60901;36.08573;91.37802;538.3823;195.6073;95.95834;143.9187
26.17495;38.96635;91.65031;551.9208;197.7185;95.9574;144.7209
23.26312;36.18953;91.25562;540.2557;195.6375;95.95718;144.1044
22.61213;36.08729;91.34834;537.8917;195.3981;95.95552;143.8753
22.55958;36.06667;91.25188;539.874;196.1298;95.95427;144.1183
22.62338;36.09375;91.33198;538.3922;195.8387;95.95354;143.9544
23.06875;36.17656;91.23438;542.3292;195.7346;95.95344;144.1068
23.07922;36.18901;91.21729;539.4125;195.6729;95.95333;144.1237
22.52188;36.07943;91.35583;538.3078;195.7806;95.95187;143.964
29.66266;42.26302;91.10896;569.5943;209.2717;95.95073;149.847
22.57162;36.06047;91.28156;541.2214;196.1269;95.95062;144.0554
29.77292;42.21828;91.3975;569.3453;209.58;95.94979;149.5278
22.55464;36.07031;91.19198;538.9161;196.0615;95.94885;144.1439
26.25526;38.93047;91.2524;553.0557;197.1617;95.94771;144.1653
26.21948;38.98787;91.35781;552.6385;197.2098;95.94719;144.0875
26.26958;38.80729;90.9325;550.2609;197.3998;95.94688;144.3469
26.37974;38.96245;91.28125;553.1193;197.1948;95.94625;144.1138
26.16849;38.9275;91.52583;550.7995;197.6248;95.94625;144.7357
26.09099;38.84203;90.84261;551.9151;197.5444;95.94541;144.3901
29.51052;42.25005;91.10729;569.2161;209.4983;95.94365;149.862
29.70958;42.19011;91.26667;569.2109;209.4806;95.9426;149.446
22.64453;36.0764;91.25802;539.5401;195.8531;95.9425;144.1008
29.52042;42.24886;91.12021;570.0588;209.6394;95.94229;149.7956
22.59484;36.0837;91.37583;536.6307;195.9238;95.94209;144.0047
29.71323;42.20443;91.37865;569.9771;209.504;95.94167;149.4956
22.60677;36.08651;91.22948;540.4057;195.8548;95.94125;144.0877
26.35516;38.90646;91.3251;551.7792;196.83;95.94063;144.2235
22.57286;36.0775;91.31386;539.9229;195.7035;95.93948;144.104
29.08463;41.24156;91.20313;562.5307;205.8402;95.93938;148.2145
26.33729;38.89302;91.25844;551.4104;197.3331;95.93927;144.3182
26.43365;38.90266;91.32938;550.4412;197.021;95.93916;144.2333
26.17526;38.9412;91.33916;550.5463;196.8717;95.93813;144.2424
29.61115;42.21297;91.34771;570.4641;209.5104;95.93687;149.4596
23.18604;36.17188;91.26198;542.4547;195.5621;95.93646;144.0709
23.0638;36.18536;91.26865;540.8583;195.649;95.93594;144.1581
26.36432;38.91271;91.27344;548.8047;196.9521;95.93562;144.2631
26.21234;38.97354;91.32886;552.5849;196.9879;95.93437;144.1785
25.98844;38.89078;90.5101;551.2875;198.0885;95.93437;144.3626
22.48031;36.07646;91.24115;541.4495;196.1019;95.93354;144.0696
26.32422;38.9824;91.22521;549.1677;197.1002;95.93166;144.2633
27.72089;39.84161;92.32365;555.8359;200.3129;95.93114;145.0992
31.77094;43.67495;92.51521;575.4;212.8117;95.93063;150.9164
29.54672;42.18802;91.18656;568.3646;209.476;95.92896;149.4542
26.28969;38.84985;91.28146;549.4094;197.5194;95.92729;144.2781
22.33359;35.85328;89.6824;540.5917;195.9508;95.92709;144.0807
29.72547;42.20026;91.19198;568.6094;209.5087;95.92677;149.4476
23.17734;36.18672;91.27303;541.9151;195.7067;95.92521;144.1268
26.23391;38.95099;91.53365;551.2318;197.6712;95.92323;144.7113
26.0138;38.83641;91.38427;551.1547;197.1623;95.92302;144.0758
23.03036;36.1713;91.22146;542.95;195.574;95.92136;144.0356
39.31583;51.00005;94.00073;594.7292;222.1454;95.92084;152.6348
22.93479;36.18969;91.26167;540.9203;195.5856;95.91948;143.9274
22.66203;36.08906;91.41448;540.5641;195.5904;95.91771;144.1576
29.72068;42.19375;91.20969;568.3797;209.5973;95.9175;149.5023
26.48458;38.91922;91.34781;548.6735;197.606;95.91708;144.2342
26.03151;38.86995;91.33459;550.4531;197.1087;95.91666;144.032
36.48682;47.66083;89.9675;586.463;217.3252;95.91594;150.3374
26.04667;38.92776;91.47604;551.7662;197.6531;95.91573;144.6991
27.23901;39.66057;90.71208;551.262;205.2565;95.91531;147.9392
29.9199;42.21552;91.21917;568.7245;209.7283;95.91448;149.5606
29.50943;42.25276;91.12885;571.376;209.8479;95.91417;149.7755
39.74031;51.02125;93.87625;590.8151;221.4894;95.91375;152.3309
29.6651;42.20979;91.19906;568.4911;209.8856;95.91302;149.6028
22.4162;36.06578;91.36739;540.2219;195.5713;95.91302;144.1203
23.11745;36.16849;91.22958;543.4537;195.4744;95.9101;144.0568
23.28167;36.21781;91.26344;538.9594;195.4927;95.90844;144.0254
23.23656;36.18578;91.23521;540.1219;195.5381;95.9075;144.0058
26.3524;38.94167;90.72343;552.6495;197.3987;95.90542;144.332
26.48641;38.86271;91.43396;549.9828;197.6154;95.90427;144.1732
26.11792;38.82088;90.7325;550.6073;197.5692;95.90427;144.377
27.74682;39.86885;92.26406;555.6302;199.9769;95.90385;144.8645
26.41578;38.90937;91.4698;551.25;197.4292;95.90385;144.2424
29.68443;42.26156;91.14042;572.3339;210.1065;95.90323;149.6704
26.02484;38.94224;91.44146;551.4854;197.7088;95.90302;144.6936
26.09651;38.62245;92.08636;547.5281;197.1862;95.90166;144.2052
27.91516;39.83198;92.31219;557.1922;200.1673;95.90146;145.0194
23.03432;36.17109;91.18855;539.5526;195.7681;95.90104;144.0338
23.07375;36.19901;91.19437;541.2729;196.0306;95.90031;144.0882
26.01213;38.90766;90.75042;551.0339;197.8363;95.89989;144.4902
24.82974;37.39339;92.12802;546.1849;196.3079;95.89969;144.2499
23.11687;36.19255;91.28532;542.1646;195.6256;95.89938;143.9409
31.68328;43.65219;92.53438;576.076;212.9735;95.89917;150.9665
26.14224;38.9463;91.40938;551.4963;197.7704;95.89917;144.6606
26.0388;38.87224;90.66229;551.5094;197.9417;95.89833;144.3886
22.52114;36.06896;91.46687;540.9963;195.5654;95.89739;144.226
23.23729;36.17411;91.29375;540.3307;196.0635;95.89687;143.9948
24.73354;37.4501;91.88687;546.1104;196.9965;95.89646;144.3494
26.15599;38.83818;91.38469;551.0208;197.1352;95.89594;144.0015
26.27396;39.01917;91.39771;553.3901;197.371;95.89562;144.2651
29.74354;42.20521;91.22979;568.8104;209.8904;95.89542;149.5461
26.17307;38.94458;91.35416;550.5807;197.8465;95.89479;144.7071
27.17927;39.67562;90.71698;552.9302;205.0596;95.89469;147.8869
26.16203;38.93338;91.4499;550.8865;197.6744;95.89427;144.7135
24.7913;37.40229;92.11885;545.9537;196.9296;95.89375;144.288
24.63474;37.40875;92.12271;544.0453;196.755;95.8924;144.2599
29.84885;42.19568;91.20323;568.7495;209.9073;95.89229;149.5947
31.26271;43.14838;92.14625;569.4703;207.7846;95.89135;148.3366
26.20031;38.81839;91.27271;551.0594;197.1083;95.89073;144.0005
23.06656;36.17505;91.29344;542.8307;195.8348;95.89073;143.9892
26.21891;38.86432;90.76041;554.3386;197.2223;95.89021;144.3302
22.58906;36.08693;91.40531;541.3156;195.9058;95.89;144.3221
28.88344;41.26109;91.16656;562.0068;205.8577;95.88948;148.1983
29.69406;42.19661;91.17886;569.775;209.8252;95.88875;149.6114
25.0863;37.38703;92.05094;546.7313;196.8398;95.88854;144.3955
29.98583;42.18365;91.20333;570.0391;209.9329;95.88844;149.589
29.68156;42.24151;91.12719;569.6573;210.079;95.88812;149.6141
24.66604;37.36515;92.05666;548.3464;196.7554;95.88812;144.3791
23.00594;36.15797;91.23646;540.6511;196.1823;95.88698;144.0255
23.0774;36.16974;91.08896;541.9948;195.1015;95.88677;144.0213
22.71276;36.07792;91.445;540.9271;195.7235;95.88667;144.2554
23.07047;36.19198;91.25468;540.1563;196.1396;95.88646;144.012
29.87792;42.20625;91.21011;568.7761;209.6494;95.88583;149.561
24.63953;37.42542;91.80937;545.451;196.8746;95.88573;144.3625
24.68333;37.37625;92.105;544.5344;196.3935;95.88531;144.2507
23.2237;36.18156;91.09552;540.4328;195.176;95.88531;144.027
27.51188;39.61563;92.22958;557.201;199.7742;95.88479;144.7755
22.67458;36.09656;91.36698;541.1484;195.974;95.88438;144.2909
26.87344;39.91146;90.53354;552.6166;205.5642;95.88406;147.5519
26.09672;38.90828;90.98093;550.8297;197.8729;95.88396;144.5347
24.54083;37.41177;92.07313;546.0104;196.3717;95.88385;144.3603
24.77062;37.44312;92.07864;546.4599;196.695;95.88364;144.2049
24.72276;37.38479;92.11667;545.7667;196.2748;95.88364;144.3458
27.43312;39.59193;92.14698;556.7745;199.4081;95.88333;144.778
24.78521;37.37115;91.83313;546.2037;196.7871;95.88313;144.3638
24.65036;37.40505;92.03021;544.9823;196.5154;95.8825;144.1773
22.92708;36.15625;91.16438;538.9432;195.4692;95.88115;144.0432
23.09198;36.18641;91.115;539.1417;195.2258;95.88084;143.9113
26.52234;38.68448;92.02792;550.0765;197.6725;95.88052;144.2142
24.86984;37.43771;91.91959;545.899;196.9417;95.88052;144.3717
24.93557;37.36177;92.04282;549.374;196.9496;95.87979;144.4054
25.03667;37.39302;92.01927;546.2849;196.9744;95.87948;144.3797
26.09266;38.78297;90.73219;553.1266;197.024;95.87937;144.3481
29.58849;42.20864;91.24989;571.7438;209.5046;95.87896;149.5096
26.01438;38.91943;90.90542;551.101;197.8562;95.87854;144.5123
26.96234;39.26;92.1049;555.3438;198.4904;95.87729;144.4151
22.35682;35.87453;89.68031;540.2276;196.1527;95.87656;144.0243
26.00891;38.97958;91.28136;549.813;197.9633;95.87531;144.707
27.15063;39.33437;92.18083;555.9167;199.1267;95.87427;144.6385
26.22818;38.98901;91.30625;552.7292;197.2158;95.87417;144.215
24.74146;37.39714;91.67729;545.9229;196.5019;95.87386;144.3215
29.62068;42.20052;91.26614;572.4693;209.5046;95.87354;149.5107
27.05609;39.28052;92.17458;554.6141;198.9035;95.87312;144.4773
24.81339;37.42073;91.69646;546.2443;196.5181;95.87302;144.3484
26.36312;38.91953;91.41156;552.7938;196.8369;95.8725;144.1603
29.54115;42.24859;91.08791;570.4792;210.0173;95.87104;149.5952
26.38484;38.91078;91.36125;552.8386;197.0504;95.87083;144.112
24.92354;37.42839;92.07073;546.7734;196.4452;95.8701;144.4512
26.38141;38.93063;91.41969;552.1604;196.6481;95.86948;144.1352
29.4499;42.21833;91.00552;570.75;209.3763;95.86761;149.4385
29.4649;42.26302;91.03792;569.6484;209.8883;95.86729;149.4964
39.7174;50.99521;93.74979;588.512;220.49;95.86646;152.1
24.98641;37.39578;91.72625;545.1474;196.6375;95.86636;144.3936
26.40328;38.67042;92.05229;553.0062;198.116;95.86552;144.315
26.18823;38.85213;91.10625;550.2932;197.0446;95.86531;143.9951
23.08453;36.19672;91.1351;538.8365;195.236;95.8649;143.8841
25.99453;38.97453;91.05677;551.5958;197.8958;95.86427;144.5534
24.73266;37.37568;91.64594;547.2125;196.6369;95.86417;144.3003
26.28776;38.91265;91.15104;550.9719;197.8827;95.8626;144.6199
26.40458;38.87156;90.695;549.9016;196.8777;95.8625;144.3275
24.9826;37.37047;91.6002;546.363;196.7204;95.86229;144.288
26.1426;38.8625;91.21011;553.3063;197.9254;95.86166;144.5765
29.71005;42.2163;91.22646;570.0755;209.3483;95.86115;149.4679
29.43917;42.2112;91.17313;570.5641;209.3467;95.86052;149.5559
22.72891;36.10958;91.3026;541.5906;196.0029;95.86042;144.2628
29.4888;42.20672;91.21625;568.4682;209.5215;95.85917;149.4658
24.72766;37.35948;91.66417;547.262;196.5673;95.85844;144.2514
26.01995;38.89016;91.22636;551.9636;197.9952;95.85834;144.6058
29.48318;42.20245;91.21062;567.8958;209.3515;95.85823;149.5262
31.80214;43.65698;92.57542;575.8427;213.1327;95.85802;150.9937
27.31292;39.64312;90.62187;552.6844;204.8071;95.85646;147.8273
25.04599;37.36036;91.61063;547.788;196.641;95.85646;144.3618
26.09333;38.91932;91.26708;550.6271;197.9946;95.85635;144.6824
29.47787;42.23797;91.13406;571.3073;209.4198;95.85615;149.5216
26.22078;38.88724;91.48052;553.4042;196.5519;95.85604;144.2016
29.67505;42.20776;91.26177;570.5797;209.38;95.85438;149.4632
23.07484;36.16229;91.13302;539.6959;195.3754;95.85365;143.8754
29.57651;42.21953;91.13594;572.9417;209.3123;95.85239;149.4671
29.40844;42.21052;91.05375;570.2693;210.089;95.85198;149.5032
26.2274;38.87302;91.02261;550.4552;197.0562;95.85188;144.0294
23.07125;36.18271;91.11406;541.575;195.64;95.85188;143.9034
22.50589;36.07271;91.23448;540.5359;196.2258;95.84979;144.1812
29.7287;42.23063;91.20198;571.5458;209.4333;95.84927;149.4466
29.54995;42.20917;91.26041;569.4349;209.9454;95.84906;149.5207
26.27276;38.80083;90.67281;549.2239;196.8517;95.84875;144.1793
23.05901;36.17688;91.13187;540.2708;195.449;95.84834;143.8834
29.50995;42.21927;90.95062;571.4083;209.7533;95.84792;149.478
29.70297;42.22177;91.17917;570.2156;209.296;95.84782;149.4674
29.55365;42.19271;91.21479;570.5438;209.9083;95.84782;149.5482
29.88292;42.20677;91.17802;571.5354;209.5381;95.84719;149.4081
22.6874;36.08604;91.21042;540.7745;196.1079;95.84698;144.1859
29.46338;42.20422;90.96573;570.5948;210.0458;95.84646;149.5352
29.58505;42.22245;91.27657;570.2005;210.0125;95.84635;149.6072
29.61349;42.25276;91.08511;568.3828;209.7692;95.84583;149.4225
29.62552;42.19771;91.04094;568.4521;209.7854;95.84438;149.515
29.60693;42.21807;91.21792;568.7463;209.691;95.84427;149.5823
29.45536;42.18459;90.99792;569.625;209.9102;95.84312;149.5283
29.00099;41.24479;91.15292;560.4469;206.0038;95.84302;148.226
22.88745;36.165;91.09323;540.5906;195.5863;95.84261;143.8636
29.59448;42.20573;91.03667;570.3177;209.9079;95.84229;149.5441
39.31266;50.84464;93.81604;588.2625;219.3554;95.84146;152.0256
29.67104;42.22354;91.27364;568.8588;209.8292;95.83958;149.551
23.25;36.16318;91.16146;540.55;195.4223;95.83844;143.8171
24.70292;37.35797;91.60844;544.999;196.7058;95.83802;144.2707
29.75229;42.21458;91.22885;572.4828;209.7046;95.83771;149.4097
29.64771;42.21068;91.01791;569.4672;209.6548;95.8375;149.4681
29.58292;42.21245;91.15;569.6;209.5071;95.83719;149.5112
29.44771;42.19823;91.03761;571.6255;210.1515;95.83708;149.566
29.53469;42.21823;91.07427;570.1641;209.664;95.83688;149.5562
22.11714;35.88068;89.65594;539.8209;196.5023;95.83688;144.0004
29.47568;42.24333;91.14229;569.1495;209.5181;95.83667;149.5007
29.54677;42.18646;90.98386;569.5286;209.9685;95.83542;149.4585
29.58813;42.23021;91.24031;569.1401;209.9308;95.83521;149.5924
23.0637;36.15198;91.17156;541.65;195.1746;95.83521;143.7881
26.21646;38.925;91.49969;552.9969;196.5262;95.83406;144.3044
22.54771;36.05375;91.17521;541.6385;196.3658;95.83396;144.2071
29.64099;42.21312;91.29678;569.7234;210.0008;95.83354;149.6471
29.76552;42.1862;91.2924;571.8766;209.8371;95.83292;149.3795
29.73443;42.20734;91.29698;569.7885;209.744;95.83271;149.5339
22.52516;36.06594;91.14375;542.1036;196.3431;95.8324;144.2321
26.22177;38.84417;90.9725;552.2224;197.2746;95.83219;144.0274
29.75792;42.20135;91.30563;570.1365;210.0313;95.83125;149.6109
23.07568;36.17625;91.14177;541.8896;195.3875;95.83083;143.7789
22.67427;36.08219;91.17802;540.9916;196.256;95.83031;144.1423
26.0938;38.84953;90.94625;548.7375;197.3481;95.8298;144.0496
29.52031;42.24776;91.05906;569.1922;209.774;95.82979;149.3965
23.00859;36.24953;91.20448;539.1016;195.2942;95.82979;143.8362
29.56552;42.18792;90.915;568.9114;209.5273;95.82927;149.5087
29.62755;42.19927;90.98843;568.3542;209.6177;95.82906;149.5356
29.60224;42.2151;91.31469;570.4943;209.8325;95.82896;149.5814
29.66844;42.21115;90.90938;570.7766;209.8525;95.82792;149.4784
23.0349;36.1937;91.21667;540.0443;195.155;95.82719;143.8356
24.97854;37.36187;91.64708;545.6833;196.5513;95.82584;144.2683
31.78141;43.66401;92.55625;574.1365;213.1631;95.825;150.9478
29.45729;42.21416;90.95042;568.3729;209.6004;95.82333;149.4104
24.87318;37.36609;91.63052;545.9297;196.5598;95.82333;144.2558
23.01307;36.1775;91.09521;539.1099;195.9579;95.82323;143.8488
29.60349;42.21568;91.33375;570.826;209.8727;95.8225;149.5902
26.14391;38.96854;91.4776;551.8182;196.6583;95.8223;144.2806
26.2338;38.82302;90.87428;549.8198;197.4396;95.82146;144.0318
29.78662;42.2101;91.34729;571.4401;210.0173;95.82083;149.5901
26.06896;38.82026;90.65021;547.8948;196.8552;95.82063;144.1333
24.88578;37.35172;91.60114;546.2807;196.4881;95.81989;144.2625
29.66537;42.23656;91.05625;570.425;209.5915;95.81917;149.5189
29.5499;42.20495;90.89052;571.7776;209.724;95.81854;149.3303
29.35011;42.21396;91.0125;569.3771;209.4425;95.81834;149.404
29.54172;42.23188;91.04083;570.2177;209.5956;95.81781;149.3727
24.74297;37.3762;91.54125;547.2073;196.5898;95.81781;144.2778
24.70755;37.37745;91.60104;547.862;196.6202;95.81771;144.2895
29.65937;42.19354;90.98688;568.389;210.0769;95.8174;149.4368
29.49411;42.21589;91.06114;569.2141;209.4956;95.81719;149.5721
25.0275;37.33958;91.63677;547.1479;196.6971;95.81667;144.3251
24.78349;37.35682;91.64094;545.8604;196.766;95.81657;144.2881
37.51568;49.41698;93.88479;591.1646;218.409;95.81563;152.0456
29.40599;42.21901;91.00042;569.325;209.9829;95.81479;149.5186
23.04865;36.19172;91.15969;539.0115;195.6608;95.81458;143.7927
29.71016;42.2037;91.22636;568.8594;209.9958;95.81417;149.5394
27.24667;39.6376;90.52333;554.7792;204.8131;95.81416;147.7782
29.50729;42.20287;90.86833;570.0229;209.8169;95.81406;149.3957
29.70151;42.20109;91.24198;569.8958;209.8919;95.81355;149.4334
29.50385;42.19724;90.98187;569.7474;209.9827;95.81313;149.4728
23.13599;36.17724;91.11708;538.7156;195.7988;95.81302;143.7679
36.55281;47.67021;90.01948;585.0026;217.4271;95.81281;150.2214
29.51427;42.20536;90.94354;570.0458;209.5385;95.81281;149.413
29.48823;42.20536;91.09812;570.8958;209.8821;95.81229;149.5543
29.49833;42.22375;91.005;571.2203;209.5508;95.81219;149.5085
29.52849;42.21724;90.88364;571.2328;209.7444;95.81136;149.4309
29.44359;42.19568;90.93105;570.5651;209.5215;95.81021;149.5061
29.48859;42.22974;90.94198;570.1188;209.6233;95.81;149.5412
24.60172;37.37568;91.57458;547.7896;196.614;95.80969;144.3425
26.18813;38.97479;91.32656;551.6276;197.1075;95.80875;144.3333
29.76203;42.19839;90.99094;568.6604;209.3837;95.80813;149.4796
29.61083;42.22511;91.01614;569.5385;209.5073;95.80782;149.33
26.01734;39.02656;91.40489;550.8005;196.8587;95.8076;144.2747
22.62031;36.08255;91.20927;539.8078;196.1119;95.80688;144.1369
24.74396;37.33526;91.59281;545.9255;196.9729;95.80677;144.3083
26.15604;38.81396;90.53146;549.512;196.8581;95.80583;144.0377
29.56594;42.23635;91.02312;569.6208;209.9208;95.80479;149.5535
29.52125;42.21625;90.91875;569.3276;209.294;95.80406;149.3961
29.45604;42.20526;90.99458;570.3297;210.0267;95.80323;149.5395
22.99922;36.195;91.13896;541.3265;195.931;95.80167;143.9323
29.58813;42.21265;90.95812;568.3615;209.2525;95.80042;149.4269
22.93984;36.17729;91.10615;540.0193;196.0135;95.80021;143.9258
29.655;42.21307;90.98417;571.5886;210.0277;95.79906;149.4522
29.63078;42.21099;91.04146;571.4688;209.9798;95.79802;149.4617
29.51396;42.22125;91.04542;568.6578;209.964;95.79761;149.5471
22.41135;36.06792;91.19021;542.0927;196.0685;95.79677;144.1182
29.36943;42.23536;91.08791;569.076;209.545;95.79594;149.4759
29.62536;42.21703;90.8724;569.2198;209.4067;95.79469;149.341
29.6088;42.2162;91.01469;571.6953;209.809;95.79417;149.5281
29.48573;42.21245;90.95052;570.7333;210.0777;95.79406;149.4179
29.69406;42.20651;91.00208;568.2318;209.4617;95.79375;149.4256
29.15802;41.25151;91.20084;563.2573;206.1506;95.79375;148.1603
29.57271;42.21083;91.01604;569.0943;209.9983;95.79333;149.5266
23.09083;36.19281;91.12782;542.5656;195.8046;95.79323;143.8585
22.32245;35.895;89.67979;539.938;196.8038;95.79323;143.9881
29.69813;42.20974;90.97135;566.8927;209.6021;95.79282;149.4477
26.12469;39.37411;90.53011;554.3834;205.154;95.7924;147.5425
29.61453;42.19172;90.80386;571.9167;209.6117;95.79021;149.375
26.17641;38.93719;91.25271;549.9698;197.3602;95.78979;144.3461
29.55427;42.23703;90.97646;570.3969;210.0713;95.78896;149.4416
22.54526;36.07307;91.16552;541.1078;195.9544;95.78875;144.1823
31.38214;43.06839;92.10042;569.8094;207.6283;95.78781;148.1599
24.74646;37.32156;91.56532;545.6484;197.0206;95.78604;144.3021
29.39;42.22469;90.97292;568.7537;209.686;95.78458;149.4732
29.71693;42.17656;90.82031;573.2297;209.7975;95.78427;149.4085
29.70078;42.21182;90.84854;569.312;209.4146;95.78354;149.3452
23.19172;36.17849;91.2149;541.4714;195.489;95.78333;143.8739
26.12734;38.79089;90.80489;549.7047;197.4858;95.78291;144.0733
29.48016;42.23198;91.00198;568.7516;210.0121;95.78167;149.4706
26.21333;38.90099;90.46792;553.9213;197.0723;95.78083;144.0621
29.53396;42.21682;90.9724;569.9125;209.6425;95.78062;149.4915
29.66214;42.19755;90.83281;569.5729;209.9417;95.77948;149.4092
29.61312;42.23167;90.85532;567.7901;209.5404;95.77948;149.2493
23.10755;36.20531;91.17188;541.2089;195.6294;95.77896;143.8803
24.95146;37.36453;91.54542;547.3802;197.071;95.77854;144.2989
29.59672;42.23344;91.01385;569.6437;209.4185;95.77844;149.3965
24.65937;37.33568;91.60396;549.9766;196.8002;95.77843;144.2341
24.54141;37.34417;91.58167;546.1063;197.0494;95.77812;144.2933
29.39323;42.21412;90.86417;567.3547;209.4679;95.7775;149.2044
23.14557;36.17432;91.24563;540.9849;195.4073;95.77666;143.9003
29.71057;42.22859;90.87312;568.5182;209.5458;95.77604;149.2544
