K5PC5CH.OP;K5PC6CH.OP;K5T10_2.PV;K5T5_1.PV;K5T18_1.PV;K5T8_5.PV;K5T12.PV
50.28942;61.71552;103.128;616.1557;244.3948;115.0891;169.2621
50.23833;61.7038;103.1842;614.4188;244.0046;115.0837;169.2617
50.41547;61.72281;103.1547;616.0667;244.296;115.0815;169.3134
46.77333;58.73323;103.5255;604.562;239.6304;115.0811;168.3233
48.10771;59.92422;103.43;609.3781;242.7973;115.0761;169.2955
47.35042;59.28771;103.0686;608.6906;242.0652;115.0756;169.0311
47.2751;59.29214;103.0439;606.0261;242.0229;115.0667;169.1827
47.99672;59.91459;103.3;608.987;242.7908;115.0666;169.1732
47.34557;59.30235;103.1002;607.9599;242.1613;115.0665;169.1126
48.10599;59.92375;103.3609;609.0458;242.7337;115.0636;169.276
47.37078;59.29943;103.0992;607.236;242.2104;115.0633;169.1506
50.33511;61.70474;103.064;617.7078;244.1975;115.0596;169.1952
46.7426;58.73229;103.5163;604.4911;239.6448;115.0581;168.3492
50.13682;61.6951;103.153;616.1354;244.0869;115.0573;169.2915
47.34391;59.31203;103.105;608.5917;242.0717;115.0568;169.0993
47.95219;59.8938;103.3386;607.6563;242.5125;115.0565;169.1089
35.67068;47.83036;100.5601;578.3932;225.1744;115.0564;165.0002
47.4063;59.28917;103.0876;606.6396;241.866;115.0544;169.1534
48.00922;59.92089;103.3363;607.4849;242.6723;115.0515;169.2067
48.82255;60.71771;103.9254;608.8651;242.4775;115.0492;168.9371
47.44912;59.29594;103.3875;609.264;241.6023;115.0492;169.0413
47.51234;59.32594;103.2349;608.588;241.7571;115.0469;169.1059
47.39063;59.29854;103.3452;609.889;241.6929;115.0468;169.0193
48.03807;59.91484;103.295;607.4068;242.4244;115.0462;169.0258
47.94162;58.87401;104.9116;605.4459;240.9771;115.0454;169.1571
47.38713;59.29333;103.3614;610.2703;241.789;115.0444;169.0697
47.55474;59.31818;103.4429;611.6604;241.6733;115.0419;169.0727
47.9912;59.91489;103.264;607.3307;242.3065;115.04;169.0785
47.44698;59.30125;103.4258;610.1156;241.5883;115.0384;169.037
50.32755;61.71495;103.0223;617.2859;244.1435;115.0352;169.1994
47.45016;59.29828;103.3498;608.9474;241.6265;115.0348;169.076
46.80891;58.78193;103.5478;604.8005;239.8369;115.0297;168.328
49.06385;60.21177;102.7711;610.8281;243.4944;115.0279;169.7294
46.81547;58.8012;103.5775;602.7917;239.6444;115.0274;168.3065
46.79911;58.70359;103.5483;605.549;240.0106;115.0254;168.247
47.44448;59.28396;103.2383;608.2104;241.8194;115.0239;169.0169
47.58167;59.31839;103.3244;608.0932;241.6377;115.0204;169.0767
40.74859;52.74635;100.5608;583.8885;227.8402;115.0201;163.8628
47.94495;59.8974;103.1311;608.4464;242.2502;115.0158;169.1041
46.93964;58.71125;103.5449;605.7854;240.1638;115.0137;168.3175
50.25417;61.6951;103.016;616.6729;244.085;115.012;169.26
47.42588;59.25995;103.3288;608.6531;242.3423;115.0088;169.2179
47.46537;59.28984;103.1955;608.7375;241.8942;115.0057;169.0425
48.075;59.91088;103.1752;608.4609;242.1142;115.0056;169.0095
47.39885;59.27453;103.2268;607.4437;242.0396;115.0039;169.1167
47.4276;59.28042;103.3949;609.5849;242.1487;115.0027;169.2184
48.07406;59.91771;103.1414;607.6063;242.1792;115.0026;169.0657
47.41156;59.2563;103.3943;607.488;242.1858;115.0024;169.2173
47.42682;59.2838;103.3063;609.5859;242.2594;115.0022;169.1383
48.05344;59.89412;103.3621;608.2276;241.6588;115.0021;169.0656
47.35557;59.26443;103.3486;610.4938;241.7194;115.0009;169.1058
47.51005;59.29047;103.1382;610.7781;241.9615;115.0008;169.1187
47.40234;59.27406;103.4117;610.6266;242.1554;115.0008;169.2397
48.08963;59.92021;103.2536;607.8041;241.9148;115.0002;169.0206
47.40562;59.2699;103.369;608.05;242.2385;114.9993;169.2183
46.72229;58.78943;103.6261;604.0031;240.1856;114.9985;168.3037
46.71156;58.80802;103.635;602.9568;239.9596;114.9969;168.3276
47.43932;59.3013;103.2008;609.549;241.9758;114.9941;169.1594
50.14417;61.69755;103.0579;616.4885;244.1873;114.9935;169.3118
46.65729;58.76312;103.614;602.4182;239.849;114.9926;168.357
46.79729;58.70328;103.6282;604.4401;239.789;114.9917;168.2792
46.82896;58.73537;103.6165;603.7068;240.1263;114.9896;168.3555
47.30031;59.28531;103.1974;609.1932;242.0654;114.9884;169.2124
47.49187;59.2963;103.3313;609.7266;241.7775;114.9859;169.2083
48.53912;60.36031;105.1973;608.4011;242.8629;114.9809;169.5882
50.39302;61.70937;103.0299;618.5104;244.2765;114.9804;169.2877
46.76885;58.68187;103.588;604.8047;239.6954;114.98;168.3034
47.31531;59.26943;103.4128;608.5615;241.6806;114.978;169.0666
47.30026;59.24714;103.2603;606.8448;242.0275;114.9766;168.9471
47.56786;59.40151;103.404;609.1635;241.4487;114.9764;169.0707
47.42786;59.27609;103.4458;605.6875;241.4496;114.9752;169.0688
47.4701;59.29276;103.161;608.9016;242.0717;114.9748;169.177
46.83302;58.70771;103.6127;602.7542;239.6196;114.9743;168.3671
47.42537;59.2763;103.1581;610.0922;242.0529;114.9719;169.1191
48.84813;60.75323;103.856;610.0687;242.3083;114.9706;168.7394
47.41016;59.27458;103.2783;607.4443;241.9319;114.9684;169.0052
47.30401;59.28391;103.1381;609.1937;241.7002;114.9672;169.1067
47.35495;59.29547;103.1619;608.7698;241.5102;114.9662;169.0429
47.27427;59.24635;103.3823;606.7448;241.6558;114.9652;168.9951
47.49807;59.31833;103.2412;607.2948;242.0527;114.9645;169.1221
46.61104;58.75807;103.481;603.0531;239.7;114.9632;168.2433
47.35172;59.28;103.1425;607.9359;241.9796;114.9619;169.0774
47.39109;59.32042;103.1315;608.2948;241.8215;114.9614;169.0903
47.35021;59.27427;103.2461;606.2672;242.0656;114.9611;169.1786
47.29422;59.25776;103.1895;609.1458;242.0869;114.9609;169.0973
47.41255;59.27859;103.3962;608.5198;241.7148;114.9605;169.0082
49.07151;60.18464;102.774;612.1469;243.9604;114.9593;169.6606
47.23875;59.25896;103.1786;607.6927;242.0394;114.9577;169.1091
47.22766;59.27312;103.0949;606.2526;241.5146;114.9576;168.9588
47.23787;59.25495;103.4571;605.9365;241.6894;114.9572;169.0095
47.33812;59.25219;103.3264;607.1844;241.8323;114.9567;168.991
47.36422;59.25427;103.355;607.6791;241.7346;114.9566;168.9695
47.33078;59.28547;103.0677;607.287;241.4627;114.956;169.0009
46.86328;58.70943;103.4828;605.2568;239.6625;114.956;168.3022
47.25755;59.28828;103.0664;607.6505;241.4348;114.9558;169.0354
46.70833;58.74286;103.5658;601.5865;239.6604;114.9557;168.2491
47.37761;59.27417;103.0849;605.487;241.4579;114.9556;168.9034
50.39599;61.70036;102.9526;619.1854;244.2271;114.9547;169.2899
47.33354;59.26432;103.3311;607.926;241.6273;114.9545;168.9783
36.92026;48.4263;101.9524;572.1781;223.9871;114.9541;164.0804
47.42906;59.2737;103.3683;606.8063;241.6977;114.9526;168.9987
47.3899;59.28838;103.1726;605.8776;242.0467;114.9526;169.1218
47.3813;59.28172;103.1418;608.8896;242.0242;114.9516;169.1682
48.66766;60.54417;103.8265;608.8182;241.9877;114.9512;168.5966
47.42323;59.26719;103.3136;606.001;241.7127;114.9503;168.9918
46.83073;58.71172;103.563;603.4104;239.6702;114.9495;168.3299
47.40115;59.27245;103.0022;607.1589;241.4242;114.9475;168.815
47.41396;59.28245;103.0216;609.6964;241.2217;114.9467;168.8749
50.28641;61.69911;102.9658;617.2297;244.4352;114.9441;169.2369
47.34745;59.26505;103.0305;607.9698;241.2437;114.9436;168.8003
47.4801;59.30031;103.025;608.2354;241.2154;114.9431;168.9539
47.39328;59.27167;103.065;606.8271;241.7704;114.9424;168.8674
47.25214;59.25385;103.3246;607.4198;242.0592;114.9362;169.0897
47.41229;59.29891;103.0058;607.2859;241.6954;114.9361;168.8488
47.35641;59.2651;103.4748;607.8937;241.7667;114.9355;169.0344
47.32198;59.2951;103.0925;608.7859;241.5938;114.9336;169.0404
46.81437;58.68661;103.6218;602.725;239.6171;114.9335;168.2578
47.30276;59.28458;103.0467;608.6823;242.2452;114.9308;168.957
47.30422;59.29771;103.0512;608.1719;241.9694;114.9298;169.0679
47.41406;59.28495;102.9623;610.6135;241.2538;114.9295;168.7636
47.49958;59.30401;103.0794;608.6828;241.7188;114.9271;169.0442
47.38292;59.25896;103.3255;607.8088;241.931;114.9269;169.1468
47.30365;59.29802;103.0687;608.4922;241.5552;114.9269;168.8647
47.24417;59.2712;103.12;607.538;241.6331;114.9267;168.8484
47.42234;59.23875;103.2798;608.9682;242.1394;114.9258;169.1236
47.40359;59.25974;103.4246;607.4437;241.7967;114.9248;169.1099
47.3587;59.2825;103.0177;610.4755;241.3931;114.9244;168.805
47.46328;59.27427;103.0854;608.5406;242.1798;114.9231;169.0275
47.34755;59.2788;103.0132;610.1745;242.276;114.9224;168.9816
47.33672;59.27672;103.3345;608.1083;241.8492;114.9224;169.1013
47.42417;59.28912;103.0588;608.0276;241.5723;114.921;168.8513
46.86359;58.76307;103.7327;605.5042;239.7621;114.9207;168.2148
48.45359;60.15297;103.7003;609.1042;241.9029;114.9191;168.5523
47.22375;59.27901;103.338;609.0552;241.9052;114.9134;169.0935
47.3949;59.28885;102.9015;610.5214;241.8833;114.9113;168.8705
47.35073;59.26276;103.3093;609.5318;242.1675;114.91;169.2151
48.70057;60.37172;105.2092;608.875;242.9552;114.9085;169.5381
47.37229;59.27573;102.9227;608.6354;241.8079;114.9083;168.8114
47.49229;59.28875;103.0379;610.1125;242.1652;114.9068;168.9374
46.75734;58.7537;103.7595;605.0385;239.7792;114.906;168.1879
47.37505;59.26437;103.0006;608.5891;241.4477;114.9053;168.7676
47.49182;59.27052;102.9652;607.5583;241.9152;114.9044;168.897
47.4988;59.26729;103.3571;607.9625;241.8313;114.9021;169.1884
47.35833;59.2699;103.3323;607.0203;241.8654;114.9;169.1302
46.79766;58.76833;103.7251;605.6474;239.9685;114.8989;168.2115
50.3149;61.69776;102.9135;617.7547;244.6237;114.898;169.2544
50.28714;61.69698;102.9046;617.4453;244.789;114.8973;169.1821
47.31193;59.2949;102.9616;608.3323;241.6177;114.895;168.795
47.58625;59.2638;103.3631;610.4266;242.3244;114.8899;169.0749
47.37703;59.24703;103.3438;609.8594;242.2838;114.8896;169.1553
47.35188;59.30292;102.9186;606.0719;241.6323;114.8883;168.7199
48.18063;60.12724;103.666;608.0469;241.8027;114.8882;168.4733
47.47854;59.25167;103.1839;610.6604;241.7294;114.8825;169.0825
47.35083;59.24724;103.1382;610.6735;241.7462;114.8822;169.0768
47.44563;59.29964;102.9013;607.3005;241.4796;114.8807;168.7628
47.43724;59.23875;103.2825;608.9958;241.7269;114.88;169.0709
47.46563;59.25412;103.6809;608.0505;240.3087;114.8785;168.2817
49.20234;60.21823;102.7891;613.9172;244.035;114.8768;169.6931
47.35302;59.2812;102.947;605.4901;241.525;114.8766;168.7397
47.69307;59.75599;103.7023;607.0536;241.4877;114.8755;168.4715
47.34177;59.24333;103.072;608.3839;241.6623;114.8737;169.0196
47.73135;58.86229;104.7459;605.4656;240.7348;114.8709;168.9203
47.72047;59.53188;103.6501;607.5443;240.7023;114.8707;168.3847
40.79505;52.74537;100.5416;584.7182;227.8646;114.8707;163.7116
47.43016;59.25031;103.3266;608.937;241.8669;114.8696;169.1143
47.34484;59.24917;103.2823;608.0849;242.3398;114.8688;169.1826
50.33432;61.6837;102.9415;618.5709;244.7931;114.8681;169.1523
47.39667;59.24432;103.2454;608.6901;242.3;114.868;169.1193
47.39979;59.2687;103.3239;607.624;241.9867;114.8677;169.2021
47.69943;59.53016;103.7036;606.2438;241.1837;114.8673;168.4037
47.40162;59.23479;103.2306;611.2177;242.3092;114.8592;168.9987
47.50333;59.255;102.9276;608.175;241.4365;114.8579;168.7752
47.37896;59.26781;103.3768;610.1458;242.4196;114.8567;169.241
47.38713;59.22099;103.3139;608.6974;242.1594;114.856;169.1889
47.44057;59.27599;103.0128;610.0328;241.8075;114.8547;168.8234
47.39745;59.2538;103.2615;609.0521;241.6944;114.8543;168.8893
47.38583;59.24474;103.0815;606.6984;241.6292;114.852;168.9979
47.41198;59.26036;103.2527;610.1198;242.1217;114.8514;168.9648
47.43823;59.27161;102.9933;610.3224;241.6708;114.8512;168.7744
47.43281;59.22667;103.4239;605.2714;241.704;114.8506;168.9639
47.47161;59.26078;102.9921;607.8953;241.6169;114.8503;168.8066
50.2737;61.68422;102.9518;619.0594;244.6229;114.846;169.0977
47.34401;59.22234;103.4645;607.0234;241.8979;114.8458;168.9597
47.4462;59.23026;103.2703;610.9479;241.9279;114.8411;168.8893
47.37844;59.22844;103.0474;607.8521;241.7058;114.841;168.9359
36.94453;48.44229;101.76;573.6334;223.6558;114.8404;163.8501
47.43047;59.23265;103.2209;606.2495;242.2527;114.8342;169.0592
47.39724;59.25948;102.9964;608.9198;241.8702;114.8333;168.8921
47.37625;59.25547;103.4899;607.85;242.0252;114.8317;169.1192
47.42875;59.25161;103.3727;606.6036;241.6467;114.8304;169.026
47.31713;59.2737;103.0294;609.7562;241.8629;114.8303;168.8571
47.34969;59.23661;103.5508;609.7057;242.0592;114.8298;169.2322
35.35036;47.6037;100.3045;576.8552;224.3346;114.8293;164.5818
47.45005;59.24021;103.3784;606.3359;241.5523;114.8279;168.9235
47.44542;59.2674;102.9651;607.4099;241.646;114.8271;168.8318
47.28781;59.22349;103.0548;607.1536;241.8046;114.8262;168.9479
47.36469;59.25156;103.4639;609.0463;242.2252;114.8259;169.1681
48.79036;60.3788;105.2268;610.0995;242.964;114.8245;169.5461
47.4549;59.27245;103.3043;610.8391;242.6454;114.8239;169.2066
47.34578;59.24177;103.3562;606.9474;241.5606;114.8217;168.9009
47.42912;59.24927;103.3401;606.9656;241.5237;114.8213;168.8895
50.20594;61.69271;102.9732;617.3656;244.599;114.8189;169.0243
47.40922;59.27885;102.8753;607.4661;241.2425;114.8179;168.6766
47.45083;59.25359;102.9126;609.3052;241.2917;114.8176;168.7713
47.49875;59.24672;103.345;608.1802;242.3094;114.8147;169.1118
47.48182;59.2639;103.065;607.2266;241.8704;114.8145;168.9417
47.49141;59.28224;102.9659;606.8453;241.4633;114.8132;168.7675
47.42781;59.28667;102.9962;609.2313;241.3279;114.8109;168.7912
50.23672;61.68911;102.9689;616.1927;244.4083;114.809;168.9443
47.39865;59.24859;103.2784;608.1948;242.4671;114.8075;169.1184
47.38281;59.27969;102.9158;608.0948;241.3952;114.8047;168.739
47.4537;59.25917;102.8676;607.6614;241.3796;114.8045;168.6309
47.30391;59.2051;103.3955;607.6042;242.3054;114.8014;169.0716
47.35635;59.27969;103.2783;606.9875;242.1529;114.7977;169.0216
50.2188;61.69479;103.0082;616.3776;244.2627;114.7972;168.9907
47.44896;59.23526;103.2352;610.4807;242.559;114.7957;169.1811
47.34411;59.24948;103.3299;609.0297;242.1269;114.795;168.9897
47.38;59.26193;103.3982;608.3484;242.4035;114.7944;169.0918
47.39312;59.2551;103.0279;607.5125;242.0237;114.7931;168.8951
49.13792;60.22026;102.8051;612.3307;244.0038;114.789;169.6044
47.39167;59.25161;103.0055;606.4661;242.1948;114.7877;168.9398
47.45589;59.27422;102.8896;607.8479;241.4613;114.7852;168.7357
47.42188;59.27682;103.4479;606.2714;241.9429;114.7835;169.0071
47.365;59.25047;103.5332;608.2375;241.9015;114.7826;168.9624
47.41167;59.27078;103.4137;608.3536;242.1504;114.7823;169.0026
47.23833;59.26146;103.3904;608.4625;242.1385;114.7818;169.0076
50.18104;61.67547;103.0264;614.5526;244.1537;114.7809;169.0955
47.39802;59.26078;103.0202;607.7453;242.2496;114.7787;169.1042
47.31588;59.25156;103.4191;608.0224;242.1269;114.7787;169.0034
47.45313;59.27255;103.482;608.3682;241.8383;114.777;169.0798
47.38917;59.26328;103.3808;608.6245;242.0452;114.7769;169.0065
47.55115;59.29974;103.453;608.2995;241.9127;114.776;168.9857
47.46391;59.26656;103.4502;607.3135;241.915;114.7753;169.0318
47.33875;59.2337;103.1396;607.2662;242.3623;114.7746;169.1108
47.37833;59.2675;103.4431;609.4542;241.9802;114.7717;169.0923
47.49151;59.2387;102.9345;609.0849;241.5696;114.7708;168.7808
47.49958;59.29609;103.4134;607.2708;241.8994;114.7699;169.0189
47.46286;59.26849;103.3465;607.7516;242.3406;114.7665;169.0562
50.04031;61.68318;103.2401;614.3276;244.1756;114.7633;169.0695
47.54615;59.27057;103.5227;610.4208;241.8687;114.7627;168.9721
47.40187;59.27464;103.4154;608.5724;241.8929;114.7619;169.0602
50.14578;61.68005;103.1755;614.6578;244.1256;114.7513;169.0746
47.47281;59.25109;103.5467;607.2625;241.6871;114.7498;168.9839
47.31526;59.24849;103.0517;606.8547;241.5192;114.7497;168.7858
50.22708;61.67708;103.2858;614.9922;244.1381;114.7462;169.0296
47.44989;59.27302;102.8991;609.1708;241.669;114.7428;168.7068
47.49198;59.26771;103.6012;610.5214;241.7462;114.7415;168.9745
47.47115;59.25297;103.0378;609.5787;241.8475;114.7386;168.7021
47.46859;59.26469;103.0658;607.3281;241.8054;114.7382;168.701
47.38979;59.2649;103.1697;609.4938;241.6483;114.7369;168.6974
50.15677;61.68562;103.309;614.9469;244.135;114.7359;169.0374
47.42344;59.27708;103.149;607.3834;242.1367;114.7335;168.8429
47.5225;59.26729;102.9351;609.6661;241.91;114.7329;168.7697
47.45667;59.26615;103.122;607.576;241.5298;114.7324;168.6631
47.41833;59.27823;102.9395;608.0052;241.5581;114.732;168.683
47.41687;59.2588;103.0552;608.9437;241.7873;114.7319;168.6758
40.71422;52.73156;100.6233;585.7729;227.8827;114.7315;163.5821
47.41542;59.275;103.0431;609.7844;241.5429;114.73;168.8894
47.40797;59.27703;103.1576;609.8531;242.194;114.7268;168.9909
47.37531;59.26818;102.9429;609.362;241.535;114.7262;168.7355
47.43552;59.25104;103.1553;609.0276;242.2133;114.7243;168.9436
47.44281;59.26901;103.1592;608.425;242.1252;114.7237;168.925
47.38505;59.25016;103.2818;608.7229;241.599;114.7236;168.738
48.98687;60.36964;105.1062;609.0047;243.0067;114.7228;169.3894
47.41297;59.25672;102.926;607.726;241.4185;114.7226;168.6886
47.49578;59.26474;103.0094;609.5052;241.8608;114.722;168.7839
47.47609;59.24734;103.0666;608.9375;241.7802;114.721;168.7833
47.41932;59.26162;103.0465;606.7568;241.9717;114.7209;168.7965
36.9812;48.44234;101.6723;572.7818;223.3908;114.7206;163.5841
47.27813;59.24583;103.0282;608.1791;241.4698;114.72;168.779
49.10266;60.26115;102.8116;612.0917;243.9979;114.7193;169.4895
47.49109;59.25505;103.2006;609.788;242.0088;114.719;169.0826
47.34875;59.28651;103.3569;608.0693;241.7206;114.7188;169.0559
47.40203;59.23661;103.2984;610.9412;241.5692;114.7178;168.7128
47.47214;59.27146;103.2543;610.8844;241.9112;114.7164;169.0255
47.40193;59.25281;103.0519;607.5438;241.5802;114.7154;168.8573
47.41797;59.27089;103.014;609.399;241.5558;114.715;168.8006
47.38802;59.24688;103.0196;609.0208;241.8206;114.7145;168.8167
47.41016;59.24609;103.0672;607.9167;241.8273;114.7077;168.824
47.34266;59.25687;103.1596;609.3573;242.2383;114.7071;168.9597
50.07917;61.66146;103.232;617.3651;244.3471;114.707;169.098
47.28984;59.26005;102.9388;607.8948;241.509;114.7054;168.7646
47.80828;58.85828;104.6899;606.2052;240.3679;114.7016;168.8163
47.39354;59.2662;103.0781;608.8344;241.85;114.699;168.838
47.45677;59.27016;102.9788;609.4203;241.6119;114.6978;168.8103
50.19745;61.69401;103.1884;615.5318;244.4229;114.6749;169.1561
50.13344;61.67615;103.1801;614.4406;244.4983;114.654;169.1384
49.2324;60.2262;102.7614;614.7229;243.8775;114.6371;169.3611
50.19089;61.69094;103.0617;616.8703;244.4388;114.6281;169.2014
36.98443;48.4488;101.5254;571.1302;223.2492;114.6126;163.2748
50.25781;61.69266;102.9009;616.9636;244.4144;114.6081;169.1826
48.73833;60.34661;104.9233;609.4083;242.8837;114.6022;169.2452
35.36089;47.57865;99.94917;573.8224;223.7144;114.5911;164.0315
50.18974;61.68484;102.727;618.1458;244.505;114.5893;169.0813
40.6888;52.71041;100.5553;583.2354;227.7248;114.5765;163.4487
50.22182;61.69;102.7204;615.9104;244.5829;114.5617;169.0818
49.12563;60.2163;102.7514;613.9354;243.6819;114.5489;169.2236
50.18901;61.70625;102.7586;616.6396;244.4792;114.546;169.014
50.20073;61.68042;102.803;616.0443;244.5123;114.5303;168.9768
48.72662;60.3549;104.8672;611.962;242.735;114.5077;169.0726
46.81177;57.90828;104.6008;603.501;240.199;114.4964;168.7617
50.19703;61.68682;102.7814;616.0755;244.4992;114.4912;169.012
49.18417;60.22547;102.7722;614.6854;243.3231;114.4706;169.1484
50.0499;61.63958;102.7415;616.9328;244.4819;114.4705;169.0578
36.9001;48.43198;101.4432;572.2432;223.0048;114.4575;163.0995
50.24391;61.66828;102.7793;616.2073;244.3548;114.4459;168.9143
50.21109;61.67292;102.8043;615.2416;244.2731;114.445;168.9231
50.22797;61.67057;102.8119;616.487;244.3167;114.417;168.9045
40.71505;52.72203;100.4279;584.2026;227.6725;114.4061;163.2342
48.74401;60.35932;104.7389;612.6917;242.5233;114.3905;168.9182
50.09693;61.66177;102.8546;615.925;244.3171;114.3636;168.9829
50.07484;61.67458;102.9339;614.6646;244.2452;114.3464;168.9333
49.19432;60.19651;102.7423;615.0375;243.1754;114.3456;169.1217
50.21735;61.6887;102.9151;615.3734;244.3873;114.322;168.9236
36.82635;48.38026;101.3236;573.8547;222.7194;114.3171;162.9607
35.41047;47.59219;99.63698;574.8823;223.0871;114.2943;163.6198
46.75651;57.83854;104.5176;601.6484;240.0908;114.2724;168.6154
50.24656;61.6788;102.8695;614.5568;244.3465;114.2717;168.9396
40.72646;52.7413;100.3614;584.4922;227.6256;114.266;163.1467
49.16995;60.18599;102.763;615.7818;243.0796;114.2499;169.1616
50.06146;61.6675;102.8176;616.4141;244.2196;114.2486;169.0519
48.77953;60.33932;104.5754;612.9979;242.3431;114.2371;168.7057
50.06734;61.67078;102.8147;614.0214;244.119;114.2298;169.0437
50.06776;61.65839;102.7716;615.514;244.1669;114.1941;169.042
35.70531;47.15547;101.2468;573.6271;222.2556;114.1768;162.7895
50.26703;61.66864;102.7423;617.4266;244.0638;114.1536;169.0858
49.06917;60.19365;102.7298;613.2625;243.2733;114.1475;169.1302
48.71708;60.34406;104.4007;613.1172;242.019;114.1408;168.4391
40.76974;52.74453;100.3775;583.226;227.5717;114.1355;163.0942
50.17812;61.66787;102.8792;615.7594;244.1115;114.1261;169.0498
50.29536;61.65818;102.8731;614.9385;244.1987;114.0837;168.9952
46.7436;57.82823;104.3585;602.8078;240.086;114.0762;168.3502
35.05354;46.89479;101.236;574.9052;221.279;114.0575;162.7334
49.17505;60.26765;102.6059;614.2755;243.6825;114.052;169.1425
34.11562;46.29485;99.3399;571.2568;222.4771;114.0493;163.1569
48.76307;60.38823;104.1831;611.7766;241.7431;114.0472;168.3613
40.60432;52.72823;100.4039;582.2958;227.4673;114.0255;163.0513
50.1837;61.66057;102.7564;615.9068;244.296;114.0067;169.0486
50.23016;61.67583;102.7133;617.4583;244.604;113.9562;169.1648
35.20021;46.93656;101.1173;571.3573;220.424;113.9456;162.4844
48.62885;60.33104;104.002;611.1005;241.5938;113.9431;168.1777
49.03182;60.21088;102.4547;613.6828;243.8913;113.9417;169.1034
39.52792;51.49286;100.3939;580.3187;227.0304;113.9335;163.0698
50.27469;61.67146;102.6798;617.8594;244.9675;113.8785;169.19
46.71099;57.81588;104.1517;602.4958;239.8846;113.8701;168.0741
48.58385;60.27964;103.8179;609.9943;241.2756;113.8483;167.916
38.24005;50.4088;100.4695;577.8713;226.0146;113.8314;163.0042
35.25693;46.94922;100.97;569.5125;219.944;113.8314;162.1223
49.08729;60.1788;102.2917;613.6896;244.005;113.825;168.9357
50.27016;61.66245;102.6939;619.125;245.2006;113.8115;169.1239
32.94151;45.4124;99.16386;572.7094;221.1404;113.7988;162.7647
48.66141;60.27797;103.826;609.0375;240.8971;113.7573;167.6917
37.205;49.31682;100.4665;577.338;224.9852;113.7529;162.9115
35.3199;46.95578;100.7553;568.8406;219.6773;113.734;161.8398
50.20739;61.66531;102.7583;618.2219;245.2783;113.7306;168.9881
49.09745;60.19068;102.0192;614.1042;244.0846;113.7305;168.7934
37.05854;49.16813;100.5177;578.6042;223.9227;113.6857;162.976
48.67031;60.29536;103.8553;607.1948;240.5208;113.6798;167.5982
46.82151;57.8262;103.9768;601.5245;239.6371;113.6794;167.8416
50.33984;61.64885;102.6464;621.3219;245.1881;113.656;168.8301
49.08735;60.15526;101.8851;617.0516;244.0454;113.6556;168.6083
35.24516;46.92698;100.5682;565.2875;219.5356;113.6214;161.5865
48.4426;60.05995;103.808;608.8693;239.8887;113.6032;167.4574
50.37026;61.66766;102.542;619.8016;244.884;113.5997;168.7781
37.04828;49.20151;100.4377;581.6245;223.4844;113.5947;162.7872
49.12479;60.11656;101.7975;616.6932;243.8767;113.5747;168.3969
32.87239;45.45609;98.9125;573.4125;220.0669;113.5574;162.3309
50.22713;61.64328;102.4982;616.8693;244.7583;113.5428;168.6695
47.80938;59.31688;103.6963;608.361;239.7542;113.5096;167.3843
37.14463;49.21297;100.3231;581.2015;223.1319;113.509;162.4394
49.29943;60.10963;101.6385;615.4375;243.5317;113.4868;168.174
50.00094;61.66099;102.4451;616.1542;244.8065;113.4833;168.5627
35.24932;46.92557;100.3893;566.0443;219.595;113.4786;161.3226
46.85354;57.82875;103.759;602.8547;239.4633;113.4719;167.5908
47.68984;59.35135;103.5907;608.4469;239.395;113.4316;167.2931
37.01818;49.17828;100.234;580.0729;222.8715;113.4098;162.1521
50.20844;61.65646;102.4068;615.6896;244.749;113.4088;168.4266
49.30516;60.07292;101.5693;613.8812;243.11;113.4076;167.9926
35.2999;46.94573;100.3198;567.2828;219.8208;113.3651;161.0798
50.14552;61.64656;102.3152;615.6052;244.6444;113.3395;168.3234
47.34589;58.9514;103.531;607.0594;239.1756;113.3394;167.2598
49.17729;60.10818;101.4969;612.4656;242.5977;113.339;167.8327
36.99115;49.14687;100.0981;581.5396;222.7085;113.2984;161.9951
32.95021;45.46401;98.63989;572.4302;219.1985;113.2977;161.9647
50.17948;61.65162;102.2851;615.0073;244.616;113.2714;168.373
49.06521;60.08349;101.4045;611.9161;242.2704;113.2584;167.6427
47.09885;58.69542;103.471;607.9391;239.1338;113.2529;167.1229
46.75911;57.7976;103.6226;602.8094;239.1387;113.248;167.3371
35.2201;46.92177;100.1739;566.3489;220.0296;113.2277;160.9386
50.07917;61.63854;102.2025;614.2078;244.554;113.193;168.3293
49.09927;60.04141;101.3977;610.0037;242.0598;113.1779;167.6185
37.21526;49.21948;100.0478;580.9953;222.4758;113.1738;161.8359
47.06417;58.70198;103.3945;607.8016;239.2412;113.1429;167.0051
50.06042;61.60896;101.9914;614.1021;244.4173;113.1177;168.1983
49.17766;60.07792;101.5001;609.1557;241.8177;113.0877;167.4996
35.21297;46.91854;100.0399;564.9021;220.2381;113.0851;160.8269
37.05761;49.16787;99.98344;580.4661;222.2635;113.0675;161.5917
50.08062;61.61474;101.8864;615.0588;244.1498;113.0418;168.2012
47.16542;58.66234;103.2786;604.7307;239.1533;113.0372;166.9889
33.03292;45.46239;98.295;573.0964;218.4102;113.0242;161.4495
46.74333;57.81005;103.4205;600.6854;238.6519;113.0219;167.0009
48.69891;59.55453;101.6007;609.1781;241.5885;112.9901;167.4939
50.15854;61.65063;101.9635;614.0797;243.9669;112.9762;168.1752
35.28807;46.95255;99.94823;564.1823;220.2617;112.9497;160.7311
