K5LCV1I.PV;K5F5.PV
35.02073;23.56836
34.15318;23.56924
35.55349;23.56958
34.61844;23.57223
34.35448;23.57248
33.52922;23.57266
35.12135;23.57278
32.84438;23.57338
34.99266;23.57405
35.17818;23.5742
36.5074;23.57457
35.64906;23.57484
35.06886;23.57607
31.40458;23.57795
32.1413;23.57879
36.18187;23.57888
32.72172;23.57989
36.33078;23.58215
34.07682;23.58353
32.74156;23.58427
35.61698;23.58649
36.19567;23.58723
33.61287;23.58755
33.59151;23.58759
32.97937;23.59011
32.71974;23.59021
36.04813;23.5903
33.58411;23.59387
36.16005;23.594
33.84094;23.59441
35.7126;23.59491
32.53755;23.59774
36.83495;23.59959
34.70745;23.60079
33.61026;23.60247
34.3601;23.60302
32.62365;23.60313
34.6337;23.60344
34.63276;23.60376
32.63328;23.60493
36.6463;23.60686
36.64677;23.60753
33.09609;23.60838
32.54266;23.61181
32.88427;23.61355
32.55729;23.6145
32.8913;23.61452
34.38469;23.61465
32.63136;23.61492
33.67906;23.61497
36.83234;23.61661
35.75177;23.61912
34.19297;23.62037
33.12979;23.62082
32.59922;23.62279
36.57583;23.62435
32.51344;23.62513
32.58615;23.6262
33.5924;23.62661
36.41615;23.62681
33.40682;23.62824
32.54401;23.62905
32.56042;23.63008
33.22078;23.63113
32.82583;23.63221
35.0863;23.63278
34.01542;23.63316
32.91177;23.63323
34.22833;23.63404
34.11713;23.63474
34.16104;23.63574
35.26672;23.63596
36.72828;23.63846
35.69328;23.6387
37.01745;23.64109
36.52859;23.6415
36.83333;23.64345
33.10307;23.64395
32.94167;23.64462
33.60292;23.64529
32.66286;23.64548
33.24328;23.64581
36.41922;23.64692
35.74411;23.64744
32.93609;23.6502
33.19162;23.65144
36.32114;23.65178
32.88438;23.6525
35.89063;23.65441
32.66463;23.65516
32.47328;23.65657
33.9576;23.65662
34.15099;23.65698
33.94912;23.65856
34.40526;23.65908
34.51526;23.66072
35.87635;23.66276
32.95516;23.66281
33.16589;23.66333
32.82084;23.66367
36.4824;23.66494
32.61187;23.6652
32.46458;23.66547
36.80437;23.66643
32.72193;23.66738
33.07208;23.66864
33.22417;23.66877
36.18901;23.66918
36.77651;23.67107
32.96208;23.67187
37.10646;23.67191
33.08495;23.67414
36.84797;23.67453
36.18104;23.67507
34.65031;23.67542
33.5637;23.67621
35.88979;23.67718
33.46239;23.67721
36.04234;23.67728
34.1176;23.67776
33.25193;23.67842
36.66318;23.6786
35.80708;23.67963
32.66495;23.67999
34.76255;23.6803
34.13594;23.68034
32.55193;23.6804
35.87885;23.68057
32.7688;23.68192
33.00864;23.68218
33.67146;23.68274
33.8788;23.68312
36.42714;23.68343
36.02724;23.68401
31.87917;23.68568
33.61182;23.68638
34.68354;23.68643
36.87193;23.68811
33.79021;23.68954
32.88052;23.68989
33.00193;23.68997
33.69365;23.69073
35.8499;23.69142
32.56344;23.69217
35.08458;23.69295
34.49599;23.69307
36.07177;23.69384
33.35781;23.69425
33.73;23.69463
36.01031;23.6948
33.89016;23.69486
37.0001;23.69571
36.5363;23.69705
37.35537;23.69742
33.02229;23.69773
33.92104;23.70013
32.85302;23.70026
36.5012;23.70045
35.98714;23.70089
36.88193;23.7017
36.30125;23.70191
32.82208;23.7021
32.46859;23.70211
32.97109;23.70233
32.2449;23.70275
33.23964;23.70431
35.49828;23.70506
32.7014;23.70773
35.31776;23.71127
33.56932;23.71182
34.81385;23.71242
36.65724;23.71318
36.69036;23.71356
33.39016;23.71379
33.24109;23.714
36.78057;23.7141
36.33443;23.71458
33.0438;23.71461
35.91167;23.71525
33.56557;23.7156
35.76276;23.71689
35.04443;23.71779
35.61021;23.71789
35.40479;23.71805
34.79875;23.7183
32.56115;23.71909
32.82734;23.71922
33.82906;23.72059
32.78677;23.72062
32.97594;23.72081
36.50406;23.72197
36.78453;23.72307
32.62885;23.72363
32.69677;23.72421
34.23719;23.72586
32.96797;23.72703
35.31333;23.72753
35.7362;23.7277
33.48443;23.72794
37.12526;23.72826
36.61693;23.72881
32.93875;23.72926
36.48552;23.72965
32.91526;23.73158
33.3188;23.73223
36.78333;23.73254
32.89791;23.73261
36.80245;23.73273
32.62203;23.73279
33.85885;23.73376
33.03469;23.73381
32.95234;23.73417
33.24281;23.73421
35.32932;23.73594
33.0251;23.73608
37.00943;23.73643
35.08062;23.73657
36.02911;23.73733
34.47771;23.73783
35.38573;23.74021
33.0637;23.7406
34.48172;23.74199
36.37714;23.74217
32.67635;23.74339
36.69547;23.74408
32.5126;23.74442
33.26854;23.74458
36.8689;23.74499
34.19411;23.74517
33.56047;23.74551
32.91443;23.74579
35.1963;23.74704
35.35411;23.7471
35.04406;23.74713
33.94865;23.74723
34.60203;23.74827
32.82099;23.74918
35.9586;23.74919
35.48385;23.7508
35.36063;23.75149
36.87245;23.75153
36.32557;23.75406
32.69537;23.75504
36.60151;23.75571
35.60432;23.7569
32.63469;23.75694
33.14635;23.75768
33.23073;23.7583
32.65818;23.7599
34.48604;23.76097
36.885;23.76286
33.88953;23.76315
33.77713;23.76333
32.33281;23.76389
35.62614;23.76393
34.02406;23.76412
36.74766;23.76415
35.0625;23.76496
35.78635;23.76615
33.42073;23.76809
35.84474;23.76834
36.98943;23.76888
36.89151;23.77042
33.72906;23.77043
32.84083;23.77056
36.75432;23.77282
33.39302;23.773
36.26156;23.77368
35.71891;23.77405
34.99839;23.77604
36.7574;23.77621
35.71193;23.7764
33.36198;23.77682
32.91818;23.77693
32.92552;23.7771
33.51484;23.77749
33.38448;23.77795
33.89229;23.77848
34.34344;23.77872
36.22375;23.78231
36.1899;23.78243
36.7014;23.78344
36.46833;23.78418
32.85521;23.78487
34.95042;23.78506
32.69734;23.78572
35.72953;23.78618
33.27385;23.7875
32.84187;23.78785
33.89115;23.78826
33.11917;23.78876
34.23875;23.78975
34.1563;23.79041
32.3699;23.79061
36.57021;23.79066
32.64276;23.79258
34.46984;23.79314
34.10307;23.79329
36.1189;23.79457
37.30375;23.79522
35.64037;23.79572
36.17411;23.79622
36.57802;23.79748
35.22662;23.79751
33.9412;23.79813
35.60068;23.79935
33.63823;23.79963
36.88047;23.79968
33.03026;23.79983
35.42859;23.80127
33.39797;23.80244
34.90021;23.80279
32.97911;23.80375
34.59146;23.8044
34.16516;23.80605
37.10203;23.80627
34.29177;23.80682
36.05427;23.80701
35.75495;23.81035
33.265;23.81064
35.77724;23.81099
34.9188;23.81171
34.65219;23.8124
34.71281;23.81243
36.20485;23.81249
36.87625;23.81253
32.81182;23.81258
36.36292;23.81277
36.78281;23.81327
36.55078;23.81369
34.55281;23.81376
35.50047;23.8142
36.85463;23.81477
36.70172;23.81492
33.02625;23.81492
35.7362;23.81661
34.2436;23.81882
36.64651;23.82112
33.1474;23.82116
32.7812;23.82163
32.92703;23.82214
34.79813;23.82251
36.49203;23.82324
36.9687;23.8256
32.58688;23.82641
36.55563;23.8273
36.39985;23.82758
36.25141;23.8278
33.45906;23.82791
32.74755;23.82912
37.16927;23.8297
36.92573;23.83075
33.02328;23.83083
35.06854;23.83086
33.29234;23.83219
37.08646;23.83264
33.9514;23.83271
35.28703;23.83281
33.99104;23.83492
32.87052;23.83501
33.27615;23.83588
33.51906;23.83642
35.33807;23.83722
34.84708;23.8374
36.1926;23.83769
34.32365;23.83876
33.52635;23.83903
36.77729;23.84065
36.46989;23.84142
33.91052;23.84199
36.56615;23.84246
33.10052;23.84273
33.23854;23.8432
37.42062;23.84519
34.49552;23.84637
33.36245;23.84756
36.4238;23.84773
35.21932;23.84846
32.44823;23.84852
33.18312;23.84932
32.54458;23.85011
34.70438;23.8503
37.27672;23.85042
37.14083;23.85118
34.81125;23.85179
36.39985;23.852
35.35422;23.853
34.54271;23.85365
32.88953;23.85394
33.84964;23.85398
36.59208;23.85461
33.75281;23.85461
34.42052;23.85476
35.34948;23.8552
32.49932;23.85567
35.60224;23.85623
34.30125;23.85663
33.18464;23.85794
35.39943;23.86077
34.13677;23.86216
35.32219;23.8626
33.34084;23.8627
33.55359;23.86272
35.88755;23.86316
35.56479;23.86329
33.51891;23.8633
36.23761;23.86336
32.67886;23.86365
36.87453;23.86462
32.89985;23.86473
37.24609;23.8651
32.96896;23.86609
35.54073;23.8661
37.14052;23.86645
34.96995;23.86711
36.36229;23.86751
33.34885;23.86814
33.39651;23.8684
33.0388;23.86952
33.57495;23.86997
36.42057;23.87033
32.78807;23.87033
33.1688;23.87159
35.87229;23.87206
37.55989;23.87297
36.41984;23.8735
34.95297;23.87399
34.34214;23.87414
34.51229;23.8743
34.32755;23.87431
37.03005;23.87607
33.10719;23.87662
32.88036;23.87783
34.54172;23.8797
34.53052;23.88101
33.85912;23.88109
36.91104;23.88114
35.89375;23.88172
33.12125;23.88245
32.75927;23.88302
33.30141;23.88378
35.30755;23.8844
35.1488;23.8851
33.18646;23.88515
36.29255;23.88574
36.90641;23.8871
33.90937;23.8873
33.19229;23.88804
35.98927;23.88877
35.47485;23.88882
34.3637;23.88892
35.09292;23.88935
33.32802;23.8898
35.86182;23.89045
36.38599;23.89074
33.4275;23.8911
32.62021;23.89467
35.85963;23.89577
35.89406;23.89594
35.15521;23.89631
34.24865;23.89743
34.77078;23.89748
36.29287;23.89764
37.18979;23.8998
36.10474;23.90036
33.97865;23.90067
35.88276;23.90116
36.79667;23.90149
32.55838;23.90175
34.22166;23.90246
34.9226;23.90347
37.25219;23.90392
37.03614;23.90402
35.31448;23.90646
33.60011;23.90813
32.74729;23.9084
37.05011;23.90853
34.63193;23.90912
34.46047;23.9093
34.00042;23.91083
37.1475;23.91136
36.98198;23.91314
34.71386;23.91469
34.41917;23.91518
35.3175;23.91519
37.03073;23.9153
35.20214;23.91549
36.35432;23.91558
34.18406;23.91685
35.8825;23.91718
34.81813;23.91746
36.53479;23.91791
37.17781;23.91802
32.93771;23.91866
35.68427;23.91949
34.76104;23.9216
33.74495;23.92268
35.15703;23.92304
32.83641;23.92366
36.75412;23.92514
34.70016;23.92573
35.15698;23.92719
36.82787;23.92819
35.46099;23.92835
34.47485;23.92969
35.6738;23.93026
32.9501;23.931
32.97167;23.93168
34.16312;23.93395
36.47448;23.93452
36.75333;23.93459
33.28115;23.93502
37.05094;23.93518
33.98063;23.93587
36.67776;23.93616
36.36031;23.93676
35.44958;23.93758
36.6587;23.93869
37.52261;23.94033
32.99729;23.94039
34.16766;23.94105
37.51641;23.94114
34.24568;23.94153
34.82333;23.94302
33.64953;23.94431
32.59344;23.94481
33.59167;23.94492
33.48333;23.94532
36.34078;23.94603
37.01641;23.94606
35.58511;23.94621
33.00891;23.94649
34.24203;23.94758
35.80037;23.9483
36.9037;23.94838
35.12021;23.94928
36.82354;23.95086
35.73542;23.95146
36.64401;23.95162
33.99484;23.95207
34.47484;23.9524
34.69646;23.95247
36.79318;23.95261
36.19469;23.9542
37.19688;23.95476
35.56911;23.95505
34.93609;23.95514
36.97438;23.95526
34.37458;23.95533
34.50625;23.95643
33.40146;23.95655
33.68026;23.95659
33.71031;23.9567
33.40849;23.95748
33.64365;23.95787
33.20448;23.95803
36.1537;23.96027
35.76271;23.96054
33.73479;23.96081
34.86156;23.96099
36.75135;23.9614
35.0836;23.96216
36.62229;23.96218
33.48943;23.96292
35;23.9631
33.98807;23.96354
33.63193;23.96358
36.04453;23.96483
33.2011;23.96641
34.05573;23.96711
33.4324;23.96767
33.56948;23.96779
34.28313;23.96786
34.81734;23.96937
34.23599;23.9695
35.71583;23.9713
35.4999;23.97259
34.30547;23.97488
36.30167;23.97496
35.95417;23.97516
35.59938;23.97704
34.63287;23.97719
36.4338;23.97783
37.20807;23.97796
33.26641;23.97875
36.92812;23.97875
35.76198;23.97921
32.83115;23.97982
35.90495;23.98063
35.83531;23.98066
33.48792;23.98069
35.30682;23.98084
36.37875;23.98354
33.2825;23.98447
36.42162;23.98521
32.46969;23.98526
32.80177;23.98535
35.61927;23.98572
35.4813;23.98705
34.90484;23.98759
33.24739;23.98799
33.80974;23.98839
33.2501;23.98888
36.44526;23.98935
35.23922;23.98988
33.04109;23.99019
33.48198;23.99023
35.45349;23.99029
34.20984;23.99088
33.31484;23.99139
33.42625;23.99297
35.55427;23.99331
34.47641;23.99338
37.06906;23.99358
34.21037;23.99378
36.36328;23.99633
33.28646;23.99649
33.57787;23.99724
36.77781;23.99764
34.2038;23.99823
33.13469;23.99882
36.86412;24.00078
36.92771;24.00136
36.94443;24.00191
37.16833;24.00244
32.97708;24.0033
36.59453;24.00337
34.50328;24.00393
37.53323;24.00517
33.16026;24.00543
33.39344;24.00566
33.54078;24.00608
36.21484;24.00651
33.41307;24.00653
37.36047;24.00702
36.47161;24.00723
33.19312;24.00735
33.31573;24.00747
37.45057;24.00747
33.3224;24.0095
37.22328;24.00974
36.82526;24.00978
33.93917;24.01069
35.46437;24.01196
33.6075;24.01198
34.34745;24.01221
35.97068;24.01248
36.56198;24.0131
36.88875;24.01352
32.93021;24.014
36.19068;24.01402
33.14672;24.01424
36.16261;24.01517
33.88703;24.01527
35.9674;24.01577
36.07672;24.01613
33.29443;24.01668
35.61807;24.01704
33.47536;24.01799
33.52974;24.01844
35.98948;24.01964
33.77021;24.0202
37.00495;24.02078
37.13849;24.02097
33.86792;24.02177
37.08047;24.02181
33.90557;24.02284
35.0438;24.02296
37.2212;24.02406
35.42823;24.02426
34.77542;24.02476
35.6101;24.02654
36.38818;24.02706
36.1363;24.0279
34.24755;24.02794
34.39083;24.02807
35.67052;24.02843
33.23792;24.02856
36.98474;24.02938
33.36448;24.02978
37.2013;24.02986
33.71083;24.0303
33.92588;24.03049
32.77427;24.03155
36.49688;24.03156
33;24.03173
36.81839;24.0324
34.91255;24.03249
36.63484;24.03271
35.47125;24.03367
34.2812;24.03452
33.8387;24.03509
34.42792;24.03559
37.21849;24.03654
35.30386;24.03673
34.23219;24.03692
37.7989;24.03693
34.02703;24.03728
36.25078;24.03733
37.23047;24.03741
33.60984;24.03786
33.27745;24.03796
34.87297;24.03804
33.24588;24.03871
35.35062;24.039
33.51703;24.0402
35.24146;24.04148
35.27354;24.04208
34.64047;24.04223
37.12479;24.04289
35.28588;24.04304
35.26609;24.04365
33.28656;24.04377
36.48672;24.04621
37.12062;24.0465
36.78958;24.04773
35.88911;24.04866
36.92599;24.04884
33.47849;24.05009
36.98781;24.05015
34.35953;24.05045
36.17974;24.05069
36.98438;24.05161
37.21917;24.05272
34.11224;24.05404
33.5424;24.05521
35.31182;24.05544
33.42932;24.05549
34.23349;24.05604
35.19161;24.05676
34.69724;24.05721
35.60573;24.05816
36.81672;24.05891
36.35516;24.05892
36.89057;24.05894
33.73427;24.05894
35.97672;24.05907
37.10672;24.05933
36.70422;24.05937
34.77292;24.05987
37.36151;24.06039
33.95813;24.06061
35.63536;24.06147
34.18719;24.06228
37.13604;24.06287
34.09771;24.06392
37.28344;24.06578
36.66901;24.0664
34.6699;24.06672
34.86687;24.06778
35.54792;24.06779
36.43875;24.07126
33.18396;24.07126
37.66698;24.07144
33.94125;24.07159
37.125;24.07215
34.40281;24.07244
37.21906;24.07285
36.7563;24.07315
37.31453;24.07349
35.39761;24.07428
37.36958;24.0746
36.38245;24.07467
34.21239;24.07515
36.69286;24.07668
35.34016;24.07675
35.46427;24.0775
33.56823;24.07786
33.91932;24.07902
35.45052;24.07932
36.1401;24.07938
34.97417;24.07962
36.03458;24.08089
32.96677;24.08092
36.84557;24.08148
35.42708;24.08188
36.74911;24.08378
35.32109;24.08401
36.94786;24.08445
33.21792;24.08517
33.50844;24.0869
36.89531;24.08798
36.02396;24.08836
33.82412;24.08969
33.09489;24.08977
34.54047;24.09041
36.79885;24.09096
34.56818;24.09115
33.38604;24.09169
34.06281;24.0921
37.34849;24.09214
33.04083;24.0933
33.1186;24.09357
34.86547;24.09477
34.75146;24.09618
33.51719;24.09682
35.92365;24.09689
36.87849;24.09754
36.13182;24.09919
34.42865;24.1002
33.15511;24.10067
34.61834;24.10183
33.51531;24.10186
37.21849;24.10307
36.52964;24.10308
33.85875;24.10418
36.45713;24.10443
33.54385;24.10466
35.33656;24.10559
35.89766;24.10609
33.53286;24.10621
35.40359;24.10623
36.36885;24.10635
36.48172;24.10659
35.69229;24.1081
37.21516;24.10961
35.67245;24.11002
35.72745;24.11082
33.49604;24.11106
35.98489;24.11186
35.24297;24.11201
36.77375;24.11213
34.97344;24.11247
35.47646;24.11247
34.60234;24.11402
35.15099;24.11502
35.8325;24.11565
34.67255;24.11584
34.4413;24.11677
34.05463;24.11811
37.68672;24.1183
33.44849;24.11917
34.01688;24.12047
35.83156;24.12048
35.07094;24.12054
37.39219;24.12105
34.575;24.12158
36.54083;24.12213
34.72807;24.12307
36.35198;24.12448
33.0312;24.12526
35.02813;24.12568
36.06323;24.12613
33.34146;24.12931
36.40141;24.12942
36.23057;24.13001
35.78365;24.132
34.05578;24.13298
36.25037;24.13392
34.75802;24.13526
33.62641;24.1357
36.67078;24.13642
34.06781;24.13691
33.93625;24.13987
35.50057;24.14006
36.99927;24.14097
33.83849;24.14111
36.76604;24.14152
32.8513;24.1417
36.89693;24.14182
35.10792;24.14192
34.27078;24.14201
35.31281;24.14239
34.76661;24.14292
35.87792;24.14385
33.5675;24.14423
37.23042;24.14447
35.56839;24.14449
35.81739;24.14649
37.58396;24.14697
33.57833;24.1473
37.70521;24.14764
37.00286;24.14807
37.29021;24.14826
33.00037;24.14859
33.77234;24.149
36.52469;24.14918
33.41438;24.1514
33.39406;24.15156
34.0199;24.15207
36.35594;24.15237
35.59526;24.15277
34.88511;24.15291
34.78682;24.15331
36.68219;24.15411
35.41151;24.15517
35.62078;24.1553
34.45802;24.15653
34.71005;24.15879
35.04021;24.1593
35.9376;24.15939
36.3363;24.15946
36.44802;24.15979
36.47979;24.16001
34.60437;24.16025
35.37766;24.16041
37.36485;24.16053
33.73771;24.16188
37.27547;24.16355
36.0987;24.16374
36.82625;24.16375
35.9512;24.16436
34.03427;24.16561
33.04786;24.16582
35.59068;24.16616
36.34834;24.16622
37.57042;24.16679
36.29063;24.16896
33.84417;24.16926
34.14672;24.17017
34.38906;24.17022
36.82745;24.17074
33.58745;24.17169
37.3737;24.17186
37.62703;24.17195
36.16307;24.17202
37.35786;24.17225
32.97495;24.17331
33.48557;24.17372
36.83427;24.17603
33.78323;24.17654
34.60313;24.17687
36.39;24.17878
33.10255;24.1798
33.79068;24.17986
34.66297;24.18032
34.7001;24.18122
36.37463;24.18126
35.72401;24.1815
34.65734;24.18194
34.86156;24.1825
36.97812;24.18372
33.77557;24.18373
33.72474;24.18693
32.97984;24.18769
33.69578;24.18801
35.59891;24.18817
33.19141;24.18877
36.68281;24.18885
35.87188;24.18919
35.83917;24.18989
34.74375;24.19027
36.65531;24.19071
32.99099;24.19099
36.72766;24.19134
36.94729;24.19195
34.75495;24.19235
36.62026;24.19251
33.21578;24.1928
33.46661;24.19329
36.73943;24.19351
35.31318;24.19392
35.27948;24.19394
35.8125;24.19408
33.6288;24.19414
34.24375;24.19444
35.61401;24.19475
37.21922;24.195
33.21339;24.19584
33.88578;24.19663
34.77005;24.19669
33.75583;24.19768
34.61443;24.19802
34.80214;24.19805
35.49578;24.19816
36.06245;24.19824
33.87349;24.19834
35.04974;24.19837
37.04406;24.19856
34.67151;24.19916
33.92115;24.19958
34.01578;24.20011
33.41385;24.20031
35.68885;24.2005
34.92682;24.20094
34.05141;24.20275
35.62766;24.2043
33.71969;24.20431
37.03568;24.20491
37.25708;24.20607
37.39771;24.2064
33.12755;24.20652
34.85901;24.20657
34.95125;24.20696
35.5375;24.20728
33.64224;24.20821
33.48396;24.21034
36.38698;24.21111
37.31511;24.21256
34.43563;24.21317
33.64807;24.21317
33.43469;24.21346
35.69917;24.21363
33.42578;24.21445
33.76042;24.21445
34.25901;24.21497
36.86182;24.21602
34.52193;24.21729
34.28125;24.2175
37.3251;24.21786
35.13458;24.21803
33.85104;24.21914
37.52037;24.22021
35.0688;24.22037
33.22958;24.22178
35.0838;24.2226
33.16974;24.22352
33.11266;24.22374
34.77943;24.22379
33.68906;24.22474
33.70771;24.22506
37.60646;24.22538
34.06276;24.22559
34.33776;24.2256
34.48828;24.22596
34.40578;24.22609
36.41328;24.22662
37.47573;24.22781
33.44588;24.22832
37.23875;24.22834
34.49021;24.22841
33.55349;24.22942
34.72797;24.22954
36.09068;24.22968
37.35011;24.23193
35.01792;24.23209
35.6386;24.23405
34.52776;24.23443
34.74464;24.23471
35.35271;24.23483
37.23646;24.23502
35.78011;24.23558
36.10453;24.23559
34.79161;24.23594
34.92015;24.23669
35.54781;24.23774
33.36182;24.23895
33.79365;24.24
34.99411;24.24077
35.46766;24.24187
35.00422;24.24239
37.15813;24.24281
36.33557;24.24314
33.30167;24.24355
34.53927;24.24425
37.55589;24.24514
33.67021;24.24573
34.0925;24.2459
35.62198;24.24609
33.99755;24.24631
33.49724;24.24641
37.24521;24.2467
33.53495;24.2468
36.21135;24.2469
34.44661;24.24708
33.61495;24.24727
34.75937;24.24744
34.18849;24.24842
36.88594;24.24913
37.24495;24.25031
37.29958;24.25065
37.74724;24.25086
37.03927;24.2524
36.50266;24.25251
33.67354;24.25309
36.5499;24.25315
33.40562;24.25334
34.98943;24.25354
36.11198;24.25368
33.92948;24.25373
37.57375;24.25382
36.95505;24.25438
35.81208;24.2545
36.83318;24.25517
36.11422;24.25545
36.75682;24.25557
35.10453;24.2556
34.50906;24.25573
34.94604;24.25603
33.37198;24.25652
34.79109;24.25716
37.40047;24.25744
36.98661;24.25777
37.08026;24.25866
33.55474;24.25876
37.35901;24.25884
37.84448;24.25997
35.84114;24.26051
36.74745;24.26075
34.95338;24.26081
37.12422;24.26093
33.80797;24.26178
34.5075;24.26204
34.65245;24.26255
34.05073;24.26268
35.11828;24.26272
34.32557;24.26287
33.86677;24.2634
33.25214;24.26343
36.02724;24.26344
34.8551;24.26423
33.52349;24.26447
37.37198;24.26452
34.2213;24.26474
33.625;24.26476
34.745;24.266
33.42906;24.26616
36.36422;24.26619
34.49349;24.2667
36.86927;24.2669
35.41573;24.26739
36.44557;24.26742
34.69422;24.26747
33.93849;24.26779
34.4787;24.26819
33.74776;24.26905
37.02042;24.27058
34.9514;24.27095
34.07219;24.27097
36.11583;24.27198
35.0862;24.27258
34.92375;24.27323
34.32604;24.27376
36.86964;24.27405
37.40213;24.27458
33.24859;24.27486
33.84255;24.2753
33.67302;24.27534
35.07573;24.27554
37.11964;24.27644
34.21818;24.27707
35.73292;24.27718
35.50453;24.27729
33.97172;24.27783
33.58505;24.27838
34.67302;24.2787
34.59464;24.27942
36.9924;24.27987
33.33458;24.28017
