K5PC5CH.OP;K5T4.PV;K5T18_2.PV;K5PC6CH.OP;K5T8_3.PV;K5T10_2.PV
48.84229;131.9941;87.63;60.43344;117.7929;105.6959
47.39292;131.2082;87.03938;58.9725;118.2104;105.6949
55.28844;137.8705;90.34375;66.31136;118.9365;105.6943
51.26292;132.3769;89.61584;62.57828;116.9391;105.6935
49.08526;132.2404;88.12896;60.77536;118.1308;105.6935
48.83651;131.909;87.86833;60.40984;118.0996;105.6929
50.89385;132.4773;89.37542;62.54547;117.633;105.6915
48.91214;131.7356;87.33916;60.41974;117.6835;105.6906
56.99552;138.3266;90.40833;67.79516;117.9542;105.6899
51.13589;132.2429;89.28083;62.50948;116.6738;105.6893
50.64406;132.388;89.19458;62.46531;117.0744;105.6882
51.30458;132.3103;89.17958;62.51625;116.9399;105.6873
50.89625;132.6921;89.12;62.52042;117.4482;105.6869
51.28479;132.5996;89.58583;62.56958;116.8872;105.6868
48.79578;132.0295;87.79354;60.48474;117.9515;105.6868
48.08458;131.8908;87.95438;59.67068;118.0075;105.6865
51.355;132.296;89.50479;62.58213;116.8396;105.6862
54.12307;136.0194;94.83459;65.60261;117.0035;105.686
51.47495;132.7224;89.7075;62.63078;117.1396;105.6853
51.14042;132.3907;89.33417;62.47927;116.6596;105.6852
49.14604;132.2908;88.03917;60.80771;118.0898;105.6849
50.88531;132.5114;89.3373;62.49104;117.6145;105.684
48.70651;131.8785;87.71062;60.40807;117.8037;105.6836
51.06411;132.497;89.23209;62.48328;116.6558;105.6834
57.01906;138.2483;91.33813;67.77891;118.4769;105.6818
54.32156;135.8551;94.40833;65.62083;116.9542;105.6817
51.02792;132.4032;89.15833;62.47437;116.71;105.6815
50.9113;132.3448;89.08271;62.48792;117.3426;105.6808
50.96891;132.4297;89.17771;62.50547;117.0338;105.6806
51.31703;132.323;89.52979;62.53891;116.9517;105.6803
51.02026;132.694;89.13979;62.47276;117.4246;105.6801
54.16141;135.8585;94.70834;65.65573;116.9242;105.6797
56.80484;138.168;89.40146;67.81469;118.2534;105.6796
48.77693;131.6913;87.63959;60.3963;117.8262;105.6793
50.97318;132.5647;89.34729;62.48812;117.4437;105.679
49.23547;132.1236;88.07375;60.80391;118.1261;105.679
51.13198;132.6467;89.35396;62.50406;117.5557;105.6787
48.73693;131.702;87.48833;60.44359;117.4135;105.6777
48.81385;132.3106;87.19334;60.39792;118.12;105.6775
51.1524;132.2165;89.10958;62.48583;116.7293;105.6772
47.11438;131.7779;87.72854;58.95276;117.9749;105.6761
48.62781;131.4939;87.3923;60.41146;117.562;105.6758
50.87458;132.5802;89.12583;62.49937;117.3154;105.6751
49.07828;132.5666;87.60396;60.77412;118.2685;105.6747
50.02208;132.0384;88.97417;61.52193;117.2855;105.6746
51.25823;132.1323;89.50396;62.52625;116.9356;105.6745
49.12932;132.286;88.06416;60.79708;118.1397;105.6738
48.68964;131.5799;87.61667;60.37604;117.008;105.6733
51.00828;132.7329;89.14833;62.49516;117.3271;105.6724
50.95313;132.7358;89.1425;62.48042;117.4277;105.6723
49.31588;132.2052;87.93584;60.76917;118.1501;105.6709
48.68547;131.8179;87.62292;60.40458;117.8136;105.6703
51.21516;132.4039;89.21458;62.54406;116.5744;105.6699
48.79302;131.9538;87.55063;60.4337;117.4066;105.6697
56.82615;138.0338;89.31917;67.80557;118.2489;105.6691
51.28219;132.3163;89.35396;62.53089;117.0176;105.6686
49.94276;132.4533;89.04208;61.5649;117.1989;105.6685
54.59073;137.5391;90.055;65.59026;118.9429;105.6678
51.05854;132.6625;89.37188;62.53245;117.5207;105.6676
50.96437;132.2368;89.26563;62.50552;117.275;105.6675
49.09552;132.2027;88.10667;60.79667;118.14;105.667
51.39417;132.301;89.3325;62.52412;116.8854;105.6651
51.30891;132.3707;89.66062;62.57021;116.9314;105.6644
51.23109;132.6693;89.32042;62.50787;117.5699;105.6633
50.89578;132.568;89.12354;62.49354;117.4577;105.6633
48.90125;131.7162;87.67;60.42203;117.8173;105.6614
51.39109;132.1366;89.2673;62.56422;116.9168;105.6608
49.99943;132.4099;88.93687;61.57135;117.2779;105.6607
51.36672;132.2572;89.60146;62.55984;116.8185;105.6591
50.73859;132.5593;89.10416;62.51349;117.3658;105.659
50.25651;132.4108;89.04729;61.57286;117.2091;105.6574
47.19151;131.5551;87.61021;58.9713;117.9849;105.6556
48.88969;131.7821;87.54646;60.4275;117.8383;105.6549
51.50875;132.7006;89.67354;62.66661;117.1465;105.6543
51.32797;132.3716;89.1002;62.51807;117.0373;105.6543
50.82125;132.6856;89.14104;62.48912;117.3545;105.6533
48.84677;131.5838;87.61313;60.33453;116.6691;105.6528
56.44584;138.2467;89.90375;67.22734;119.0405;105.6513
50.11344;132.416;89.10333;61.51036;117.2744;105.6513
51.16412;132.5693;89.32917;62.54745;116.8574;105.6486
48.86219;131.4428;87.60313;60.38052;117.0289;105.6486
51.19297;132.3391;89.57125;62.55995;116.9155;105.6484
48.65562;131.5967;87.58354;60.34932;116.7259;105.6483
51.59302;132.8121;89.67771;62.64208;117.1679;105.6479
50.96031;132.2621;89.29938;62.52042;117.3635;105.6478
49.87833;132.263;89.10979;61.53208;117.2733;105.6474
49.98271;132.3629;88.96354;61.58182;117.2651;105.6471
48.84359;132.2343;87.27979;60.42021;118.1102;105.6471
51.37453;132.194;89.33292;62.49453;116.2707;105.6465
57.04448;138.4709;90.82979;67.80828;118.3389;105.6454
51.02906;132.4929;89.11979;62.49906;117.0117;105.6454
50.9375;132.5087;88.9975;62.50672;117.3781;105.6453
48.79515;131.6748;87.4827;60.40823;117.4001;105.6449
54.27338;135.853;94.41354;65.60635;116.8941;105.643
57.02604;138.3602;91.42729;67.75256;118.569;105.6421
57.29724;138.5144;89.1525;67.76781;118.1237;105.6419
48.93864;131.9626;87.76354;60.41318;118.0759;105.6417
50.00417;132.4549;89.03021;61.55437;117.2542;105.6414
49.29042;131.9664;87.88729;60.78521;118.2988;105.6411
51.21614;132.5339;89.61854;62.56875;116.9436;105.6409
51.17271;132.0622;89.13604;62.46229;116.7474;105.6408
49.15432;132.2726;88.06792;60.78635;118.0551;105.6405
51.33349;132.2235;89.10958;62.52667;116.916;105.6397
49.01688;131.7466;87.60291;60.41958;117.42;105.6396
51.23359;132.7848;89.38604;62.57042;116.9021;105.6394
51.15281;132.3672;89.2;62.54479;116.8929;105.6385
51.07104;132.4115;89.35709;62.39484;116.7456;105.6384
51.03995;132.2915;89.00459;62.48542;117.3101;105.6381
51.32932;132.6812;89.18958;62.55026;116.8955;105.6379
51.02636;132.3545;89.49646;62.49146;117.2219;105.6378
49.94401;132.1369;89.07375;61.54349;117.2799;105.6377
51.24026;132.8142;89.37813;62.55167;116.8346;105.6374
55.39396;137.8644;89.65542;66.32088;118.9954;105.6373
51.23458;132.1645;89.19187;62.5224;116.9499;105.6363
50.91646;132.4323;89.3225;62.51328;117.41;105.6363
48.74125;132.1671;87.40875;60.4088;118.1064;105.6354
51.31865;132.4436;89.63042;62.55838;116.9453;105.6347
51.36651;132.2107;89.30875;62.56136;116.8944;105.6346
50.97203;132.7026;89.22312;62.53646;116.9822;105.6341
51.21854;132.2623;89.34979;62.5438;116.8325;105.633
50.92812;132.2169;89.1675;62.53516;117.1308;105.6323
51.35448;133.2393;89.40166;62.57328;116.8598;105.6321
51.31849;132.5764;89.7325;62.60781;117.0793;105.6321
51.26495;132.4065;89.54479;62.57682;116.8697;105.6319
50.8475;132.5668;89.06375;62.49537;117.3797;105.6311
49.71974;132.3178;88.98812;61.57453;117.2179;105.6306
48.72615;131.5605;87.56333;60.39896;116.9215;105.6304
51.29474;132.3419;89.51729;62.55437;116.8409;105.6301
50.99984;132.5253;89.08354;62.50865;117.301;105.6289
51.03479;132.4445;89.34625;62.48714;117.368;105.6281
51.21037;132.2575;89.37063;62.50885;116.4685;105.628
48.86234;131.6284;87.60271;60.43344;117.5134;105.6279
51.26786;132.7283;89.71354;62.59193;117.105;105.6278
51.38505;132.5319;89.49937;62.58031;116.8607;105.6277
55.43636;137.8043;89.48604;66.35234;118.9793;105.6265
48.75167;131.768;87.5677;60.42411;117.4165;105.6265
48.73463;131.5724;87.56771;60.42354;117.4247;105.626
49.11104;132.107;88.10958;60.7849;118.1355;105.6257
48.90511;131.5002;87.63958;60.41802;117.247;105.6256
50.10011;132.3392;89.09729;61.53401;117.2605;105.6242
48.62755;131.3982;87.62187;60.39375;117.0899;105.624
50.67089;132.5718;89.13958;62.49573;116.9899;105.6234
51.26401;132.2974;89.44209;62.53411;116.8236;105.6232
48.8812;132.1703;87.34312;60.40453;118.1127;105.6232
50.98083;132.3036;89.23187;62.52312;117.3369;105.623
51.38338;132.4462;89.38229;62.58015;117.1373;105.6228
51.2975;132.5801;89.56854;62.54307;116.8924;105.6226
51.28443;132.594;89.56667;62.53818;116.8392;105.622
44.47682;131.8349;85.52438;55.83979;118.0411;105.6219
48.60292;131.9008;87.78687;60.47385;117.9654;105.6201
51.25943;132.2496;89.17834;62.46333;117.2904;105.62
51.08552;132.4779;89.40479;62.45562;117.3282;105.6199
50.06224;132.4836;89.04333;61.5574;117.1768;105.6199
47.4499;131.1315;86.97833;58.94255;118.2198;105.6195
50.02255;132.2479;88.99083;61.54083;117.2805;105.6193
51.39745;132.5744;89.60375;62.57552;116.9042;105.6188
49.92078;132.1596;88.94041;61.54531;117.2935;105.6178
48.75463;132.1349;87.57313;60.42193;117.7983;105.6175
51.21885;132.4288;89.38604;62.55495;116.9054;105.6171
50.68453;132.4314;89.03375;62.11964;117.2999;105.6169
51.2738;132.4633;89.59438;62.57761;116.8838;105.6167
51.23802;132.3851;89.49687;62.56073;116.8198;105.6165
51.32682;132.0951;89.245;62.51588;116.2547;105.6159
51.29734;132.3904;89.54042;62.54974;116.9023;105.6149
54.08411;135.82;94.72708;65.61385;116.8457;105.6147
50.77885;132.3811;89.12104;62.50089;117.3321;105.6132
50.9562;132.4282;89.40584;62.53417;117.1438;105.6131
48.91302;132.0098;87.60812;60.43427;117.7924;105.6125
53.67005;137.0926;89.84145;64.73396;118.9255;105.6124
50.0562;132.0232;89.00687;61.55724;117.2594;105.6118
51.27828;132.3705;89.39438;62.5613;116.9272;105.611
50.8801;132.4103;89.32125;62.45219;116.7635;105.6099
51.33292;132.2564;89.45104;62.56646;116.8361;105.6092
51.39516;132.286;89.43687;62.57604;116.9401;105.6091
48.86401;131.5082;87.57271;60.36005;116.5915;105.6087
51.34604;132.2285;89.42625;62.56016;116.7791;105.6081
51.21516;131.9828;89.13042;62.43646;116.5314;105.6079
48.78193;131.623;87.47479;60.39985;116.1949;105.6074
57.12979;138.2006;91.42959;67.7599;118.5782;105.6061
57.09099;138.1218;91.20125;67.77995;118.4354;105.6059
51.28896;132.4042;89.65437;62.58094;116.8849;105.6058
48.85021;131.4498;87.60792;60.38854;117.1282;105.6053
50.11083;132.3769;89.06;61.55208;117.2542;105.6052
49.37542;132.0611;87.93105;60.80568;118.28;105.6027
50.00187;132.0214;89.07625;61.55656;117.2826;105.601
48.7649;131.5008;87.55396;60.34974;117.1534;105.6006
51.29854;132.4389;89.53729;62.57422;116.8978;105.6005
51.20615;132.2888;89.47021;62.55073;116.7704;105.5997
51.35537;132.5269;89.64042;62.545;116.9192;105.5986
48.85;131.6553;87.54229;60.40641;117.507;105.5981
48.84094;131.759;87.11958;60.3876;117.634;105.5969
57.2187;138.1122;88.94229;67.74604;118.0318;105.5961
51.27734;131.9475;89.12542;62.46271;116.5636;105.596
48.79922;132.0093;87.63541;60.43141;117.8014;105.5958
50.01313;132.1077;88.93396;61.50958;117.2885;105.5955
51.18641;132.2652;89.10729;62.49516;116.5791;105.5946
51.40255;132.2923;89.30563;62.55479;116.919;105.5943
51.02245;132.427;88.95354;62.53755;117.3977;105.5939
57.04662;138.1398;91.18896;67.78198;118.4305;105.5936
56.97521;138.3099;91.23312;67.73489;118.6248;105.5933
51.45573;132.3996;89.54958;62.57385;116.8818;105.5932
50.89729;132.2842;89.35083;62.47036;116.7405;105.5932
51.03859;132.3808;89.19375;62.50932;117.3233;105.5924
57.14526;138.4123;90.20125;67.80391;117.9136;105.5921
51.40766;132.2238;89.31812;62.49745;116.3034;105.5919
50.50307;132.4088;89.055;62.14068;117.2914;105.5918
50.71516;132.5142;89.0075;62.50474;117.2813;105.5908
57.07417;137.6725;89.19146;67.78484;118.2575;105.5904
49.14229;132.2952;87.73271;60.76917;118.2426;105.5897
56.83844;137.7383;89.25;67.8012;118.2458;105.5894
48.82703;132.2495;87.40271;60.41265;118.1065;105.5885
51.16714;132.351;89.42583;62.51422;116.9939;105.5883
51.29276;132.427;89.63958;62.57146;116.9001;105.5875
51.14141;131.948;89.16542;62.49182;116.2618;105.5875
48.79073;131.6054;87.43542;60.3551;116.2657;105.5873
48.79302;131.6017;87.41937;60.40422;117.4155;105.5868
51.41208;132.5147;89.50437;62.57646;116.917;105.5866
51.1225;132.3038;89.28938;62.54307;116.435;105.5866
48.6251;131.5747;87.3225;60.40714;117.5682;105.586
51.28125;132.4277;89.52959;62.58187;116.8761;105.5849
48.64693;131.6904;87.43125;60.42125;117.4674;105.5849
51.24552;132.2518;89.53416;62.54297;116.8016;105.5848
51.10729;132.0401;89.17291;62.5225;116.654;105.5846
51.20094;132.4405;89.28313;62.52953;116.971;105.5837
48.77562;131.5447;87.56375;60.40104;116.5361;105.5834
57.11411;138.2055;88.90667;67.72104;117.9271;105.5828
49.84823;132.087;88.92084;61.55224;117.2988;105.5822
48.85213;131.7466;87.19646;60.43526;117.6756;105.5816
51.31531;132.3008;89.24396;62.52864;116.9534;105.5805
50.92588;132.357;88.92062;62.47911;117.4051;105.5805
51.02229;132.351;89.51396;62.51073;117.1786;105.5803
49.96125;132.3032;89.085;61.51729;117.235;105.5791
51.32073;132.2725;89.39875;62.56302;116.8165;105.5783
51.35682;132.217;89.47229;62.54521;116.8345;105.5776
51.13943;132.0643;88.89875;62.48083;116.7349;105.5771
56.97338;138.1938;91.1275;67.77631;118.4183;105.577
51.19255;132.3066;89.38229;62.5676;116.7941;105.5769
48.67026;131.8277;87.41771;60.39766;116.3378;105.5757
57.0563;138.195;91.31438;67.71172;118.6282;105.5752
51.2138;132.5303;89.48083;62.57656;116.8901;105.5752
51.3224;132.2341;89.42438;62.54656;116.8346;105.5743
51.31234;132.2363;89.4827;62.56828;116.9299;105.5736
51.0812;132.3505;89.29459;62.43917;116.7547;105.5724
50.91521;132.5091;89.15396;62.49932;116.9703;105.5722
51.38562;132.6853;89.50271;62.57615;116.8826;105.5711
51.42396;132.2876;89.65334;62.55568;116.8967;105.5692
48.63307;131.6054;87.52333;60.34312;116.7714;105.569
48.67995;131.8737;87.59917;60.42026;117.8259;105.5689
51.35213;132.0936;89.415;62.54;116.8457;105.5686
51.28141;132.2424;89.09;62.49995;116.3346;105.5678
48.76818;131.5791;87.44729;60.40438;117.4301;105.5678
51.3312;132.5226;89.41021;62.57932;117.0808;105.5674
48.63026;131.6155;87.14083;60.3988;117.6369;105.5671
48.85771;131.6956;87.50813;60.42625;117.4808;105.5664
48.88729;131.3628;87.44271;60.42406;116.116;105.5657
50.75375;132.4718;89.00125;62.49464;117.4295;105.5656
57.25698;138.1495;88.90188;67.75708;117.9721;105.5653
57.2813;138.2579;89.07313;67.74875;118.0889;105.5649
50.09417;132.4322;89.03792;61.59261;117.26;105.5624
51.23078;131.9547;89.39396;62.41401;116.5932;105.5623
51.23208;132.2564;89.11021;62.50042;116.5953;105.5611
48.27521;131.9403;87.98541;59.77489;117.999;105.5607
51.35036;132.3545;89.45521;62.56287;116.9099;105.5579
49.89849;132.1371;89.04875;61.57026;117.1949;105.5575
56.94969;138.2495;91.44666;67.69791;118.6267;105.5568
47.71714;131.1497;86.87125;59.46786;118.6089;105.5565
48.61401;131.7327;87.20667;60.3924;117.566;105.5561
49.97552;132.3703;89.04396;61.56187;117.2641;105.5555
51.36469;132.2943;89.54833;62.57625;116.8743;105.555
50.49969;132.2972;89.03958;62.1474;117.2828;105.5545
51.09063;132.4353;89.35687;62.58005;117.1241;105.5543
48.70594;131.8291;87.63937;60.42266;117.8201;105.5524
48.6851;131.8555;87.73771;60.42125;118.0439;105.5514
50.70338;132.3601;89.06875;62.13115;117.2773;105.5509
50.11932;132.1685;89.04479;61.53797;117.2486;105.5507
57.0088;137.9615;89.19312;67.74265;118.2101;105.5498
49.16167;131.9088;87.77917;60.79057;118.2306;105.5493
55.78458;137.9167;89.70917;66.56453;118.9794;105.549
51.4651;132.4095;89.4975;62.56536;116.9078;105.549
49.17724;131.8331;87.84417;60.76729;118.2121;105.5483
51.09448;132.414;89.33041;62.44172;116.7645;105.5475
48.75318;131.5241;87.48104;60.42193;116.4009;105.5469
48.9161;131.7629;87.12708;60.36073;117.6117;105.5461
51.23271;132.0708;89.28833;62.4849;116.2502;105.5459
51.47411;132.4308;89.41542;62.58062;117.0842;105.5455
56.94969;137.8543;89.15646;67.7376;118.2397;105.5454
49.07135;132.025;87.92042;60.75406;118.1454;105.5454
51.27932;132.3117;89.57208;62.55245;116.8851;105.5447
51.00865;131.9784;89.33791;62.43026;116.4052;105.5433
48.75318;131.5761;87.53979;60.40521;116.8514;105.5429
51.36485;132.4389;89.20729;62.55;117.0069;105.5427
51.42797;132.3008;89.31563;62.52172;116.9739;105.5419
49.93547;132.1386;88.99583;61.5112;117.2468;105.5418
51.26052;132.15;89.18208;62.5349;116.9511;105.5417
51.22922;131.9471;89.1325;62.42302;116.5098;105.5416
49.89182;132.2539;89.08708;61.52489;117.1988;105.5413
51.27;132.1799;89.33125;62.44484;116.5535;105.5405
49.84109;132.1705;89.26979;61.43724;116.8838;105.5403
54.24448;135.7416;94.53667;65.60521;116.8189;105.5397
49.01177;132.3368;88.06792;60.61636;118.0255;105.5373
48.90026;131.6519;87.47146;60.43047;117.4606;105.5373
52.84484;136.8083;89.60521;63.93755;118.9293;105.5338
48.73443;131.3816;87.50625;60.4226;117.1879;105.5328
51.40823;132.2883;89.60667;62.57146;116.8901;105.5326
51.13682;132.2807;89.50521;62.55162;116.9306;105.5325
57.08807;138.2388;91.46125;67.73943;118.5928;105.531
49.98714;132.0621;89.04875;61.51859;117.2753;105.5289
51.20734;132.3081;89.46042;62.5287;116.9734;105.5285
51.23714;132.3551;89.28979;62.48286;116.3486;105.5277
48.71641;131.7215;87.85416;60.40187;117.9777;105.5276
56.30656;138.1073;89.83041;67.21344;119.0344;105.5272
50.02552;132.2934;89.06104;61.54922;117.2631;105.527
51.26422;132.3228;89.65146;62.59813;116.8831;105.5265
50.07406;132.3373;89.07437;61.53339;117.3047;105.5261
48.86797;131.4547;87.49416;60.38823;116.4421;105.5258
48.91896;131.6576;87.79229;60.40583;118.0218;105.5257
51.23714;132.095;89.04938;62.52297;116.9604;105.5246
51.19953;132.5204;89.09937;62.46229;116.2791;105.5246
50.91734;132.4394;88.98146;62.50589;117.2724;105.5245
51.34948;132.0755;89.42729;62.52557;116.9102;105.5232
51.16135;132.0101;89.12708;62.52099;116.6164;105.5228
51.41323;132.3908;89.43896;62.57182;117.0794;105.5226
52.47016;136.4082;89.25938;63.64734;118.9217;105.5222
51.3637;132.0456;89.25459;62.54328;116.9017;105.5218
50.26979;132.2437;88.98375;61.50406;117.1735;105.5201
54.13099;135.86;94.54979;65.59599;116.7745;105.5189
49.28828;131.8297;87.84084;60.76005;118.3058;105.5178
48.65886;131.4487;87.54125;60.37365;116.4893;105.5177
56.88323;138.0801;89.29479;67.7289;118.1858;105.517
50.12453;132.2582;89.00792;61.58052;117.1352;105.5152
49.94823;132.3365;88.98417;61.53484;117.1272;105.5147
49.86844;132.2903;89.06438;61.53141;117.2996;105.5146
48.22823;133.2107;87.03833;59.25521;115.853;105.5137
50.83359;132.4812;89.28625;62.4462;116.743;105.5133
48.54562;132.1712;88.07042;60.06292;117.989;105.513
51.28667;132.2519;89.5675;62.54776;116.8758;105.5129
48.67641;131.6954;87.13875;60.35453;117.5892;105.5123
48.67891;131.6865;87.15229;60.40974;117.5647;105.5097
48.78156;131.5606;87.84521;60.41693;117.9971;105.5091
49.77656;132.2624;89.08312;61.55125;117.1525;105.5086
48.62229;131.6329;87.23062;60.39912;117.5587;105.5086
47.49927;131.0402;86.96062;58.94917;118.2254;105.5082
50.01594;132.3456;89.23625;61.45984;116.9466;105.5076
49.86984;132.3696;88.42646;61.44875;117.2034;105.5075
48.80458;131.7863;87.81438;60.43474;118.0119;105.5074
51.17198;132.7361;89.14938;62.50958;116.9785;105.5069
48.70271;131.6316;87.11771;60.37406;117.6325;105.5068
51.24516;132.0506;89.33813;62.52641;116.9279;105.506
50.15771;132.3859;89.05479;61.5276;117.1314;105.5051
50.82813;132.4907;89.3073;62.41724;116.7359;105.5047
50.90224;132.2838;88.90104;62.50203;117.4164;105.5039
51.31896;132.3597;89.39291;62.56224;117.1199;105.5027
57.05437;138.0428;89.25375;67.72813;118.199;105.5025
56.87255;137.9004;89.35875;67.70506;118.1603;105.5025
49.93823;132.2894;89.22562;61.46609;116.8574;105.5023
49.77146;132.1107;88.97708;61.55583;117.1835;105.5023
51.09084;132.008;89.3125;62.41193;116.3558;105.501
51.29208;132.3513;89.25313;62.4451;116.7432;105.5002
51.41177;132.2441;89.51854;62.58125;116.8699;105.4983
51.07177;132.243;89.10854;62.51068;117.1602;105.498
49.89245;132.1233;89.0275;61.53584;117.287;105.4971
51.03375;132.4759;89.11625;62.48208;116.9786;105.4966
51.27682;132.2197;89.3175;62.56146;116.9715;105.4961
51.04385;132.3885;89.46458;62.47328;117.1378;105.4947
56.96047;138.2147;90.07125;67.78578;117.8614;105.4935
51.05281;132.3947;88.81729;62.50682;116.3037;105.4928
51.14286;132.6391;89.11896;62.51469;116.9781;105.4919
51.2051;132.0793;88.99229;62.53417;116.9091;105.4918
50.1074;132.3753;89.00833;61.85156;117.294;105.4901
49.96417;132.2091;89.06355;61.54792;117.1723;105.4891
49.98443;132.4022;88.42208;61.46031;117.1948;105.4881
51.17344;132.442;89.40125;62.4512;117.3133;105.4878
51.34338;132.1387;89.27042;62.53667;116.8825;105.4872
44.55349;131.7318;85.42438;55.83234;118.0936;105.487
51.22271;132.3188;89.40688;62.58172;116.9178;105.4868
50.93453;132.3806;89.33312;62.47719;116.7247;105.4866
55.24635;137.5527;89.28292;66.3038;118.9676;105.4855
51.19995;131.9714;89.08833;62.4924;116.2235;105.4847
56.95115;138.0573;89.41417;67.7138;118.1522;105.4829
51.15875;132.2072;89.26479;62.5163;116.5987;105.4821
49.91531;132.1417;89.05458;61.53328;117.2671;105.4816
51.35224;132.3334;89.36166;62.57792;117.1022;105.4807
51.25557;131.8405;89.49875;62.44734;116.2984;105.4804
51.25729;132.0623;89.21416;62.48219;116.2323;105.4788
51.41687;132.102;89.24292;62.55495;116.8712;105.477
48.82286;131.3265;87.47646;60.39734;117.1533;105.4764
48.7487;131.6122;87.86896;60.41646;117.997;105.4761
49.79125;132.2743;89.03646;61.53156;117.3033;105.476
54.00146;135.9442;94.53584;65.59213;116.7423;105.4758
56.13302;137.9417;89.74333;66.85833;118.9707;105.4743
51.26344;132.1873;89.30791;62.51448;116.983;105.4728
51.02474;132.1266;88.84979;62.47729;116.7393;105.4725
56.9789;138.3125;91.09187;67.72369;118.633;105.4678
51.18651;132.1626;89.45438;62.43135;116.4951;105.4665
57.2338;138.0506;88.8825;67.74313;117.8765;105.4653
50.03682;132.2005;89.30083;61.45786;116.9105;105.4652
51.10229;132.5967;89.18354;62.37854;116.9167;105.4635
48.67958;131.7154;87.12395;60.39932;117.6486;105.4627
48.59708;131.3362;87.37;60.39484;116.0255;105.4624
51.20833;132.2708;89.31583;62.53625;116.4104;105.4622
49.12646;131.8321;87.84834;60.76213;118.1453;105.4616
51.23135;132.0902;89.29916;62.40771;116.418;105.4609
57.0351;137.9552;89.44104;67.69656;118.153;105.4598
51.09969;132.1923;89.42188;62.44594;116.4606;105.4595
49.16552;131.8434;87.88417;60.78932;118.1798;105.459
57.0437;138.1469;89.26979;67.72943;118.1824;105.4567
51.12135;132.0783;89.18146;62.45693;116.3871;105.4554
50.12234;132.4051;88.98771;61.54338;117.2761;105.4548
48.80094;131.6893;87.09688;60.40224;117.6346;105.4543
51.32354;132.1831;89.18916;62.53188;116.9896;105.4521
55.34698;137.3998;89.06792;66.33172;118.9441;105.4519
51.1187;132.1674;89.00417;62.4724;116.361;105.4476
51.22937;131.9746;89.36916;62.41307;116.425;105.4474
51.25604;131.9051;89.28687;62.42828;116.4529;105.4472
44.47886;131.7327;89.00625;56.37245;119.7962;105.446
49.97458;132.093;88.92438;61.55964;117.2023;105.4458
57.01141;138.1308;89.95438;67.73479;117.8329;105.4419
49.85854;132.2996;88.99167;61.54161;117.2787;105.441
51.12797;132.1517;89.2625;62.49057;116.4048;105.4393
51.1074;132.1944;89.21458;62.41797;116.7424;105.4367
50.06354;132.3233;88.50854;61.46646;117.1983;105.4367
48.90807;131.8613;87.86979;60.76203;118.1433;105.4364
54.24109;135.7814;94.53271;65.59281;116.7015;105.4327
51.05708;132.1573;89.06375;62.51052;117.188;105.4307
51.03729;132.7794;89.12041;62.3913;116.8952;105.4303
51.21786;132.2373;89.13125;62.53151;116.8741;105.429
50.10932;132.1788;88.47208;61.46021;117.1995;105.4284
47.34099;131.0675;86.93917;58.95349;118.2273;105.4258
51.21563;131.8814;89.16625;62.47219;116.4365;105.4253
52.5187;136.1523;88.93229;63.63995;118.9054;105.4215
51.06844;132.0802;88.98375;62.54151;116.4442;105.4201
56.95318;137.8509;89.45771;67.71401;118.1363;105.417
57.00427;138.0958;89.27042;67.70963;118.1635;105.4164
51.24417;132.0809;89.30542;62.41282;116.6175;105.4159
50.02151;132.2901;89.11333;61.43917;116.9671;105.4143
44.37859;131.4947;85.33771;55.82203;118.1175;105.4137
51.10771;132.2182;89.31771;62.48432;116.7268;105.4107
54.1162;135.663;94.5475;65.61568;116.6696;105.41
51.21021;132.2835;89.33979;62.47276;116.7264;105.4096
56.55214;137.9784;89.75396;67.13755;118.9938;105.4095
53.98021;135.498;93.92792;65.56854;116.2765;105.4095
57.08287;138.0724;89.8675;67.75708;117.7911;105.4094
51.2676;132.1403;89.11833;62.46052;116.2086;105.4088
57.11672;138.2176;91.07146;67.69568;118.6522;105.4071
50.1113;132.3059;89.10125;61.44099;116.8172;105.4069
54.1199;135.5053;94.38;65.58302;116.4111;105.406
54.18302;135.5054;94.61021;65.62724;116.6202;105.4059
51.03932;132.3278;89.33312;62.50396;116.3703;105.4057
51.18813;132.2531;89.34583;62.41265;117.2677;105.4049
57.00151;137.9423;89.28167;67.71901;118.1773;105.4048
51.3038;132.1283;89.30146;62.56688;116.8755;105.4033
57.00489;137.9506;89.70375;67.72865;117.764;105.4009
51.05302;132.0698;88.96792;62.45354;116.7237;105.4002
51.23714;131.806;89.38479;62.47536;116.393;105.3995
51.21828;132.0551;89.01771;62.49156;116.2021;105.3979
56.29662;137.924;89.71896;67.21573;119.0177;105.3976
51.02401;132.0035;89.07166;62.47583;116.3969;105.3974
51.17474;132.2796;89.34187;62.49177;116.3714;105.3967
50.23427;132.275;88.31709;61.48797;117.1021;105.3953
50.93583;132.1964;89.08146;62.44021;116.7433;105.3941
49.92797;132.1165;88.85625;61.61016;117.2038;105.394
51.00599;132.3544;89.15896;62.41568;116.9298;105.3924
50.9775;131.7398;89.34062;62.45807;116.3609;105.3923
51.17906;132.2541;89.22208;62.48912;116.3649;105.3921
51.22266;132.1739;89.01167;62.51807;116.4421;105.3908
57.0489;138.19;88.80541;67.73375;117.7983;105.3895
50.90813;132.3988;88.93542;62.49833;117.2358;105.3885
51.09995;132.105;89.1825;62.51307;116.4625;105.3871
54.05276;135.3964;93.9425;65.59583;116.221;105.3865
