K5PC5CH.OP;K5T4.PV;K5T7.PV;K5PC6CH.OP;K5T8_3.PV
30.27005;114.4498;48.76875;43.21641;107.3483
30.22688;114.7123;48.78344;43.24266;107.3411
30.33417;114.6;48.78135;43.24682;107.3373
30.46052;114.5036;48.79917;43.22396;107.3226
30.32969;114.4884;48.85938;43.20932;107.2999
30.40047;114.6175;48.86708;43.22245;107.3213
30.42167;114.5056;48.87563;43.21854;107.3265
30.49;114.4476;48.89896;43.20224;107.3417
30.50141;114.47;48.87667;43.19036;107.3346
30.5725;114.3851;48.85938;43.21062;107.3527
30.59141;114.4668;48.85448;43.21427;107.3855
30.37224;114.6473;48.88323;43.21672;107.3865
30.43146;114.6751;48.89302;43.24406;107.4059
30.34115;114.9344;48.915;43.28677;107.432
30.42734;115.0008;48.92188;43.28088;107.4284
30.36026;114.7312;48.94615;43.26427;107.442
30.46344;114.6886;48.98833;43.32172;107.4614
30.48682;114.6156;49.03344;43.25682;107.4657
30.49026;114.6452;49.08292;43.28708;107.4667
30.47344;114.5212;49.11083;43.30875;107.4732
30.51505;114.6549;49.19188;43.24391;107.4819
30.51969;114.6393;49.26365;43.30573;107.4627
30.47078;115.1409;49.33042;43.34813;107.4773
30.51958;115.2181;49.42573;43.31562;107.467
30.43307;114.8177;49.46969;43.24193;107.4894
30.42104;114.7095;49.4725;43.23656;107.4908
30.45057;114.8921;49.41937;43.3375;107.5171
30.46021;114.8779;49.39094;43.25401;107.549
30.45365;114.9403;49.35917;43.23318;107.5593
30.5651;114.8805;49.38656;43.24828;107.581
30.48938;114.8857;49.42344;43.29318;107.5881
30.44526;114.8105;49.47156;43.28594;107.6225
30.62995;114.91;49.46135;43.26786;107.6266
30.48688;114.8659;49.49854;43.25187;107.6353
30.64766;114.8463;49.51927;43.23849;107.6482
30.50438;114.9241;49.47854;43.27068;107.666
30.38464;114.845;49.4474;43.22937;107.6707
30.58307;114.7785;49.42865;43.24672;107.6661
30.49172;114.6572;49.4376;43.25412;107.673
30.56339;114.6671;49.46708;43.29771;107.6705
30.5926;114.8032;49.51542;43.32667;107.6611
30.62938;115.0717;49.56813;43.28135;107.6664
30.6538;115.0211;49.59687;43.25094;107.6829
30.61125;115.4198;49.59615;43.27438;107.6881
30.47573;115.2797;49.61073;43.30682;107.7122
30.67807;115.194;49.63198;43.31542;107.6977
30.51953;115.2128;49.65698;43.32969;107.7144
30.56854;115.1669;49.64761;43.33026;107.733
30.63302;115.0381;49.68396;43.29464;107.7468
30.58714;115.0231;49.70646;43.28349;107.7519
30.63724;115.3913;49.71979;43.30396;107.7534
30.75661;115.537;49.7524;43.39005;107.8151
30.58182;115.4352;49.80312;43.33068;107.8231
30.65401;115.186;49.81281;43.29396;107.8242
30.7174;115.1068;49.87292;43.27474;107.8359
30.67531;115.0956;49.91219;43.22974;107.8457
30.61963;115.1411;49.94833;43.2488;107.8657
30.66109;115.032;49.99062;43.26026;107.8589
30.69755;114.925;49.95448;43.25646;107.8658
30.64318;114.8182;49.90573;43.25073;107.8569
30.55297;114.7972;49.89417;43.27422;107.8802
30.66838;114.8364;49.87594;43.24698;107.8702
30.8412;114.8197;49.7976;43.26656;107.8782
30.67281;114.8273;49.73656;43.26036;107.9005
30.64713;114.9028;49.66979;43.28276;107.8985
30.70037;114.959;49.64031;43.27485;107.9178
30.71016;114.9471;49.60313;43.34797;107.9167
30.70656;114.9565;49.65812;43.35542;107.9179
30.68203;115.0584;49.69396;43.34177;107.931
30.73365;115.0483;49.72073;43.33646;107.9524
30.70115;115.0752;49.73865;43.25917;107.9624
30.83526;115.1866;49.73125;43.25016;107.9723
30.65385;115.2016;49.74385;43.2849;107.9914
30.79672;115.1408;49.76458;43.27948;108.008
30.74583;115.0189;49.72511;43.28167;108.0137
30.62182;115.0263;49.70219;43.28635;108.0433
30.70021;115.1145;49.69875;43.30005;108.0264
30.81755;115.1929;49.69542;43.28568;108.041
30.72156;115.241;49.7551;43.26245;108.0632
30.79552;115.1253;49.79427;43.25698;108.0781
30.75354;115.0805;49.84396;43.23182;108.1015
30.74479;114.9357;49.7874;43.24792;108.0977
30.74828;115.0508;49.74187;43.32974;108.1006
30.65693;115.1173;49.77927;43.31339;108.1106
30.75766;115.0156;49.78011;43.28188;108.1217
30.75484;115.1572;49.77792;43.27083;108.1212
30.54474;115.1011;49.7951;43.25375;108.1319
30.79359;114.8807;49.82104;43.24688;108.1145
30.76734;114.9675;49.84813;43.28203;108.113
30.82427;115.0239;49.84323;43.33302;108.102
30.92151;115.0882;49.85365;43.36792;108.1133
30.93328;115.1328;49.87906;43.32474;108.118
30.85401;115.2664;49.94771;43.27323;108.1183
30.91266;115.1531;49.95042;43.28453;108.131
30.72443;115.1004;49.92823;43.31094;108.1433
30.93026;115.1444;49.88094;43.31406;108.1491
30.85109;115.138;49.86167;43.33177;108.1555
30.74521;114.973;49.85271;43.3725;108.1495
30.85135;115.3094;49.90313;43.35172;108.1481
30.80516;115.4517;49.9399;43.37771;108.1624
30.90146;115.4454;49.98135;43.37026;108.1688
30.87823;115.3695;50.02479;43.36901;108.1773
30.70167;115.4362;50.03614;43.36354;108.2034
30.85193;115.3768;50.04166;43.33755;108.2333
30.83615;115.2047;50.05698;43.30344;108.2361
30.81161;115.132;50.08323;43.30974;108.2425
30.94776;115.2722;50.09229;43.40714;108.2525
30.51969;115.3824;50.15927;42.91615;108.2533
29.34099;115.3098;50.22594;42.02849;108.271
29.21703;115.1974;50.24406;42.04818;108.2932
29.31422;115.0676;50.24375;42.04979;108.3348
28.97276;114.8724;50.27896;41.54734;108.3728
28.26859;114.7336;50.32312;41.19979;108.3969
28.36078;114.581;50.30354;41.25495;108.4302
28.27516;114.4206;50.31917;41.24187;108.4764
28.37609;114.5804;50.38146;41.15354;108.516
28.36922;114.5181;50.43656;41.18484;108.5446
28.51135;114.3899;50.46865;41.1739;108.5664
28.2337;114.2252;50.50469;41.15417;108.5802
28.54089;114.0851;50.58125;41.13984;108.591
28.47734;114.1257;50.62688;41.16099;108.5926
28.42714;113.8957;50.66375;41.14682;108.5865
28.43255;113.8571;50.67094;41.17875;108.5689
28.51635;113.8624;50.7201;41.19661;108.5716
28.43906;113.8985;50.7299;41.20557;108.5392
28.30031;113.9278;50.75885;41.17979;108.518
28.55167;113.757;50.81542;41.17703;108.5089
28.40849;113.6434;50.82771;41.22766;108.5198
28.4437;113.5809;50.89427;41.16146;108.5189
28.37333;113.8953;50.92021;41.16729;108.5052
28.60156;113.9572;50.89344;41.19838;108.4721
28.39938;113.8735;50.87906;41.20385;108.4696
28.38979;113.8323;50.87146;41.22016;108.4528
28.48344;114.0122;50.9201;41.16901;108.4182
28.50698;113.9755;50.94344;41.17073;108.4084
28.55422;113.7913;50.94667;41.17818;108.4102
28.52302;113.7057;50.96573;41.15443;108.4065
28.66573;113.7022;50.93938;41.16401;108.4015
28.71635;113.7524;50.93625;41.18875;108.3845
28.65078;113.7102;50.8874;41.16261;108.3929
28.61448;113.6755;50.85719;41.16922;108.4096
28.52823;113.6293;50.85917;41.18287;108.3907
28.56661;113.6809;50.85333;41.22115;108.3992
28.62104;113.644;50.80667;41.1974;108.407
28.56234;113.534;50.76219;41.18787;108.3954
28.54698;113.4251;50.72792;41.19463;108.4144
28.59229;113.3558;50.70427;41.21109;108.4187
28.69609;113.4783;50.69938;41.16276;108.3879
28.49031;113.598;50.70687;41.17125;108.3801
28.52719;113.4821;50.74541;41.15792;108.3621
28.58813;113.8157;50.76729;41.20172;108.3654
28.62073;113.5494;50.79458;41.19495;108.3603
28.54583;113.5176;50.86781;41.18328;108.3329
28.50604;113.4247;50.91427;41.20505;108.3473
28.51484;113.4746;50.95687;41.18792;108.3241
28.7201;113.5935;50.97031;41.22334;108.2956
28.6587;113.6768;50.99698;41.23302;108.2862
28.60432;113.6473;51.05;41.23021;108.2766
28.72115;113.6184;51.09261;41.19177;108.279
28.70682;113.9439;51.11594;41.2238;108.2729
28.80844;113.9472;51.10292;41.23792;108.2739
28.57057;113.8385;51.14802;41.25198;108.2781
28.60536;113.7739;51.14614;41.24036;108.2764
28.50016;113.7706;51.16781;41.23724;108.2925
28.51213;113.7732;51.17156;41.23177;108.3015
28.64703;113.6558;51.22042;41.26573;108.3074
28.53557;113.5801;51.2425;41.27724;108.2974
28.77182;113.7542;51.26552;41.27396;108.3201
28.71313;114.43;51.25323;41.21505;108.3173
28.76958;114.296;51.24844;41.18531;108.3283
28.61417;114.1164;51.23708;41.22875;108.3434
28.69318;114.1111;51.22437;41.20213;108.337
28.84161;113.9837;51.19833;41.20833;108.3424
28.73568;113.8327;51.21448;41.17224;108.3352
28.76781;113.8331;51.22292;41.17479;108.3441
28.71464;113.7157;51.21458;41.18698;108.3297
28.75656;113.5709;51.2174;41.2038;108.335
28.6412;113.6386;51.19563;41.22922;108.3218
28.77885;113.6566;51.16333;41.22187;108.346
28.71969;113.8533;51.17833;41.19156;108.3609
28.72234;113.8595;51.16052;41.24932;108.3571
28.75562;113.742;51.18979;41.20458;108.3705
28.72036;113.8634;51.19333;41.18687;108.3585
28.77188;113.8352;51.20458;41.19786;108.3732
28.56474;113.6851;51.20125;41.19219;108.3681
28.61922;113.5885;51.20375;41.18943;108.3526
28.68047;113.5169;51.18844;41.19;108.3456
28.74167;113.5517;51.20417;41.18844;108.3459
28.68422;113.6132;51.195;41.22578;108.3326
28.80099;113.7744;51.2351;41.25807;108.3323
28.67375;113.8347;51.30635;41.28036;108.319
28.70094;113.8308;51.34281;41.22073;108.315
28.53687;113.7679;51.34114;41.18906;108.3157
28.72688;113.7275;51.3274;41.19469;108.3253
28.70089;113.7703;51.34646;41.20792;108.3331
28.73333;113.878;51.40375;41.18536;108.3329
28.73057;114.2153;51.41677;41.2263;108.33
28.60505;113.916;51.40739;41.22109;108.3524
28.65417;113.8293;51.40417;41.20583;108.3361
28.77615;113.8144;51.40531;41.2089;108.3463
28.63844;113.9156;51.42156;41.24166;108.3519
28.78406;113.7831;51.42656;41.2737;108.3594
28.79094;113.817;51.45521;41.26234;108.3746
28.77391;113.8559;51.50375;41.21906;108.3649
28.79604;113.8809;51.52302;41.23276;108.373
28.75661;113.9209;51.54833;41.20932;108.3728
28.76099;114.087;51.58594;41.20479;108.3727
28.75964;114.0739;51.57448;41.18573;108.3744
28.90286;114.0829;51.59052;41.24714;108.384
28.81505;114.2318;51.62885;41.29417;108.3772
28.86104;114.3318;51.68489;41.28224;108.3874
28.73292;114.1515;51.76906;41.31276;108.3995
28.54313;114.0214;51.8626;41.25776;108.4134
28.60104;114.0629;51.90271;41.24078;108.4361
28.80208;114.1682;51.92323;41.21052;108.4451
28.67776;114.0761;51.95146;41.2626;108.4654
28.59271;113.8784;51.93458;41.23021;108.4791
28.72938;113.8185;51.86135;41.20177;108.4853
28.73479;113.9322;51.81937;41.20672;108.4681
28.80964;113.968;51.76156;41.28432;108.4833
28.77125;114.1223;51.83448;41.28182;108.4997
28.77714;113.9965;51.8801;41.31922;108.4983
28.71495;113.997;51.89167;41.27552;108.5132
28.87281;114.0567;51.89146;41.26229;108.5181
28.69766;114.0345;51.90062;41.26281;108.5193
28.62896;114.5308;51.91719;41.29641;108.5266
28.73859;114.4934;51.93312;41.27677;108.5451
28.77464;114.4719;51.92031;41.23068;108.5462
28.76687;114.4652;51.91489;41.24495;108.5596
28.76594;114.3994;51.90177;41.26203;108.5691
28.73854;114.3017;51.88635;41.27;108.5623
28.62495;114.2135;51.83552;41.27078;108.6055
28.73313;114.2169;51.85667;41.22234;108.6216
28.71167;114.3117;51.88833;41.2313;108.6184
28.68943;114.7813;51.91104;41.19578;108.6319
28.77521;114.561;51.82333;41.22208;108.6341
28.70547;114.2295;51.77719;41.27662;108.6229
28.76484;114.0681;51.83125;41.32359;108.6292
28.8062;113.9315;51.8626;41.29083;108.6067
28.735;113.9007;51.90948;41.27037;108.5933
28.8262;113.8481;51.92896;41.31703;108.6023
28.72318;114.081;51.91781;41.27271;108.6017
28.75537;114.3001;51.92469;41.29724;108.6122
28.81281;114.3759;51.93875;41.2701;108.631
28.75646;114.4573;51.93885;41.23323;108.6452
28.82187;114.3567;51.95896;41.29792;108.6695
28.80313;114.3465;52.0076;41.26193;108.7106
28.76557;114.3717;51.99594;41.31886;108.7199
28.8163;114.5499;52.02458;41.28755;108.7286
28.83698;114.4518;52.06333;41.24948;108.7425
28.6926;114.3302;52.07906;41.22854;108.761
28.75635;114.2355;52.08521;41.29427;108.7757
28.75677;114.3776;52.17427;41.32552;108.7861
28.95917;114.4346;52.19469;41.31396;108.807
28.88458;114.5241;52.21761;41.3026;108.8311
28.92573;114.59;52.195;41.3362;108.8618
28.81224;114.506;52.21427;41.30265;108.8694
28.80682;114.9256;52.24802;41.33328;108.9035
28.89557;114.7672;52.34385;41.28693;108.9305
28.84536;114.5301;52.385;41.27349;108.9561
28.90615;114.5606;52.39167;41.33432;108.9885
28.89807;114.6164;52.42406;41.31182;108.9859
28.99036;114.6006;52.38885;41.27844;108.9782
28.98615;114.3934;52.35094;41.21989;108.9993
28.99984;114.3106;52.28198;41.22818;108.983
28.90953;114.3459;52.25573;41.22729;109.0015
28.89807;114.268;52.19354;41.30094;109.0137
28.77578;114.2636;52.16604;41.31245;109.0083
28.90162;114.266;52.17365;41.25333;109.0277
28.84906;114.2894;52.18854;41.25766;109.0321
28.8863;114.0898;52.15781;41.29984;109.0436
28.87474;114.3652;52.18396;41.32224;109.0394
28.79604;114.2997;52.21719;41.33766;109.0606
28.83537;114.2042;52.24333;41.25187;109.0512
29.05812;114.2278;52.26417;41.34875;109.0669
28.84063;114.4305;52.25781;41.30193;109.0611
28.97807;114.5015;52.27604;41.21333;109.0614
28.74141;114.3721;52.20719;41.20734;109.0513
28.81172;114.2692;52.17562;41.19349;109.0548
28.75854;114.2332;52.12854;41.2075;109.0536
28.93021;114.3109;52.09417;41.2574;109.0431
28.86198;114.1572;52.07792;41.27948;109.0462
28.7901;114.3693;52.0826;41.2238;109.0626
28.90203;114.3765;52.07802;41.30734;109.0381
28.97964;114.4262;52.08187;41.31682;109.0393
28.8638;114.5358;52.10271;41.31458;109.0284
28.83063;114.3295;52.13396;41.28245;109.031
28.78547;114.2719;52.14531;41.31495;109.023
28.8374;114.2501;52.14333;41.24911;109.0326
28.75516;114.3042;52.13521;41.25745;109.0072
28.76557;114.2127;52.09281;41.31078;108.9759
28.77958;114.5627;52.06833;41.28271;108.9734
28.80531;114.807;52.10104;41.28349;108.9678
28.90052;114.6107;52.1176;41.35354;108.9617
28.86193;114.8319;52.09167;41.30838;108.9557
28.86557;114.4639;52.08958;41.33354;108.9383
28.71;114.4125;52.08469;41.24823;108.9565
28.92172;114.4094;52.07396;41.30463;108.9731
29.01958;114.3977;52.12865;41.26339;108.9818
28.80526;114.4892;52.16281;41.30047;108.9921
29.03422;114.3288;52.14292;41.36198;108.9769
28.92005;114.3107;52.16479;41.26693;108.9822
28.91568;114.3581;52.10458;41.21484;108.9724
29.02083;114.2104;52.11469;41.24786;108.9594
28.83036;114.2242;52.10844;41.255;108.956
28.87714;114.2096;52.12948;41.27562;108.9476
28.86604;114.2634;52.13896;41.23833;108.9352
28.93016;114.2231;52.15427;41.24792;108.9329
28.9513;114.0668;52.15948;41.30474;108.934
29.00672;114.2693;52.17583;41.31266;108.9389
28.90891;114.3071;52.16542;41.32443;108.9233
28.99677;114.3402;52.20073;41.30614;108.9404
28.95208;114.5914;52.2475;41.29667;108.9268
28.92901;114.4515;52.23729;41.28224;108.9173
28.90135;114.2885;52.25864;41.31396;108.9099
28.79338;114.2486;52.21906;41.32224;108.8986
28.82891;114.2059;52.22552;41.25609;108.909
28.93839;114.4994;52.24719;41.28349;108.8815
28.91984;114.5844;52.23323;41.31359;108.8675
28.75615;114.4916;52.24146;41.30989;108.8729
28.90234;114.2173;52.27375;41.33469;108.876
28.87302;114.4262;52.32677;41.34568;108.8767
29.0113;114.438;52.3201;41.36927;108.8835
28.91906;114.5681;52.31281;41.32078;108.877
29.01849;114.6146;52.35198;41.33229;108.8835
29.00807;114.6444;52.29719;41.32599;108.8699
28.88172;114.381;52.2774;41.33912;108.9088
28.90911;114.23;52.24198;41.30088;108.9308
28.86115;114.322;52.23312;41.34813;108.9812
28.83344;114.4896;52.23729;41.26406;108.9843
28.90094;114.4523;52.23521;41.30109;108.9751
28.91589;114.2628;52.25385;41.34291;108.9804
28.90974;114.2723;52.2825;41.31109;108.9841
28.98844;114.5266;52.30594;41.3162;108.9759
28.99698;114.3568;52.30594;41.30781;109.0014
28.9251;114.3423;52.32604;41.33615;108.9916
28.81542;114.4028;52.36198;41.33667;108.9947
28.90672;114.4568;52.35938;41.35125;108.9998
28.8525;114.5195;52.35479;41.30354;109.0115
28.91547;114.4132;52.35938;41.24916;109.016
28.87786;114.5033;52.35365;41.34187;109.0254
28.79245;114.5915;52.36406;41.36042;109.0303
28.88688;114.424;52.37281;41.29365;109.0246
28.99344;114.6119;52.33385;41.31583;109.0289
28.91708;114.6714;52.32469;41.2987;109.0188
28.82703;114.4124;52.32219;41.29391;109.0096
29.03146;114.378;52.31396;41.26688;109.0117
28.89047;114.294;52.30333;41.29922;109.019
28.87219;114.2506;52.29083;41.34536;109.0299
28.80854;114.2688;52.32063;41.27526;109.0483
28.83312;114.3159;52.28844;41.28896;109.0468
29.0201;114.3712;52.27261;41.31187;109.0518
28.98031;114.5587;52.27187;41.30203;109.0585
29.06005;114.4814;52.27187;41.31406;109.0677
28.96219;114.5411;52.3074;41.2712;109.092
28.89427;114.4922;52.33511;41.28328;109.0912
29.03208;114.548;52.33292;41.27792;109.0611
28.96646;114.9176;52.37479;41.34703;109.0649
28.7949;115.0817;52.40375;41.37922;109.0461
28.71677;114.9258;52.47385;41.3726;109.0603
28.94401;114.7818;52.54115;41.3262;109.0555
28.81349;114.8346;52.56021;41.31641;109.0635
28.92625;114.7435;52.55229;41.32823;109.0579
29.03625;114.7041;52.54688;41.38063;109.0568
29.02104;114.9494;52.44625;41.35151;109.0615
28.97948;114.8122;52.47604;41.30891;109.0565
28.83031;114.7739;52.45604;41.32901;109.081
28.91818;114.7335;52.44729;41.32448;109.0642
28.90703;115.0481;52.44125;41.3199;109.0795
28.9599;114.9543;52.45885;41.43333;109.0842
28.98255;114.9772;52.49625;41.34187;109.1151
28.9738;114.8297;52.52083;41.34161;109.1387
28.97609;114.6194;52.51115;41.32687;109.1391
28.88641;114.6669;52.50885;41.31177;109.1663
28.84823;114.6563;52.54104;41.33213;109.1619
28.86401;114.5431;52.56656;41.32385;109.1726
28.97839;114.529;52.59729;41.32432;109.1766
29.08932;114.5139;52.62167;41.3336;109.1544
28.96578;114.6029;52.69115;41.33026;109.1334
28.92276;114.5656;52.7125;41.35844;109.1503
28.97698;114.6402;52.66396;41.2989;109.1432
28.99636;114.7428;52.63073;41.31594;109.127
28.97948;114.8109;52.62563;41.3574;109.149
29.01854;114.8076;52.65521;41.35682;109.1565
28.98141;114.8151;52.665;41.33104;109.1612
28.89833;114.8679;52.6875;41.29057;109.1714
28.93521;115.1003;52.71229;41.31417;109.1908
28.97568;115.2246;52.75719;41.3575;109.2169
28.96286;114.9;52.76688;41.3199;109.2317
28.96047;114.7419;52.74437;41.37234;109.2372
28.90964;114.6548;52.6951;41.4499;109.242
29.01661;114.8534;52.71;41.43089;109.2583
28.99625;115.325;52.72469;41.37365;109.253
28.96891;114.9681;52.69688;41.36713;109.264
29.15573;114.7483;52.70844;41.37391;109.2577
28.93661;114.8653;52.75063;41.37963;109.2604
29.00724;114.7781;52.76302;41.33318;109.2529
28.97349;115.0923;52.81031;41.32589;109.2723
29.01865;115.139;52.7726;41.36937;109.2859
28.93464;115.1671;52.71177;41.32979;109.3079
29.06359;114.9609;52.70052;41.36823;109.3121
28.99068;114.8886;52.71698;41.31844;109.3049
29.09854;114.8164;52.68771;41.34026;109.312
29.01432;114.839;52.66781;41.35062;109.2988
28.94864;115.1544;52.6726;41.41167;109.3126
29.00359;115.2523;52.68427;41.3225;109.305
28.85635;115.1087;52.68323;41.32412;109.3021
29.00615;114.9368;52.6874;41.31542;109.2981
29.2175;114.8189;52.70719;41.28927;109.291
29.00068;114.7703;52.75042;41.32021;109.2832
28.9324;114.7402;52.72125;41.30755;109.295
29.02141;114.7981;52.69448;41.37073;109.2873
29.24635;114.6945;52.68927;41.39828;109.272
28.99052;114.9101;52.7201;41.35146;109.2612
28.82609;114.7282;52.72802;41.32349;109.2668
28.96302;114.6719;52.67542;41.32714;109.2629
28.80239;114.7143;52.66292;41.31427;109.2608
28.9549;114.7775;52.66958;41.32969;109.2746
28.85109;114.6787;52.69354;41.3737;109.2734
28.9525;114.7348;52.70802;41.36104;109.2878
28.92615;114.7647;52.74792;41.43167;109.2689
29.04057;114.83;52.82052;41.34125;109.2752
28.87396;114.6725;52.87635;41.3574;109.2634
29.00557;114.7544;52.8625;41.3889;109.2733
28.94547;114.7724;52.92271;41.44307;109.2847
28.99656;114.6472;52.94292;41.4113;109.2803
29.04318;114.7118;52.96188;41.40318;109.2703
28.87;114.6933;52.95864;41.35135;109.2769
29.02714;114.7279;52.93636;41.3087;109.2675
28.91745;115.1815;52.84146;41.31995;109.2849
29.0288;115.1141;52.83604;41.37729;109.2956
28.85844;114.7577;52.82261;41.3249;109.2902
28.98135;114.7377;52.75896;41.37437;109.2889
29.09036;114.6924;52.74344;41.34797;109.2771
29.00568;114.7429;52.75615;41.35156;109.2741
29.06052;114.6624;52.76573;41.3462;109.2654
29.0925;114.814;52.81167;41.38739;109.2885
29.05609;114.789;52.85812;41.34615;109.2906
29.18917;114.7366;52.91104;41.36464;109.2742
28.85781;114.6825;52.92323;41.33667;109.2708
29.07276;114.7159;52.91677;41.30677;109.246
29.01724;114.5894;52.9024;41.35115;109.2631
29.14875;114.5946;52.87375;41.36662;109.2543
29.14167;114.8066;52.83656;41.36271;109.2364
29.09828;114.9279;52.77396;41.4425;109.257
29.02724;114.9683;52.73354;41.32438;109.2702
29.11578;114.8791;52.78302;41.38005;109.2906
28.99578;114.9489;52.77323;41.36974;109.2869
29.04385;115.0236;52.79615;41.39911;109.2883
29.06344;115.1464;52.84344;41.3512;109.2859
29.04437;115.0418;52.84281;41.36177;109.2851
29.01083;115.1398;52.81438;41.38693;109.3045
29.07229;114.8383;52.81625;41.39339;109.2922
29.07344;114.7991;52.82188;41.36219;109.3116
29.19479;114.6815;52.78875;41.36953;109.3146
29.05896;114.6547;52.76667;41.40562;109.3205
29.02245;114.7929;52.76104;41.41776;109.2973
29.11005;115.0252;52.77073;41.40974;109.2902
29.14344;114.8603;52.80302;41.38511;109.29
