K5P5_2.PV;K5BSB_2.PV;K5Q3.PV
-40.40456;56.91271;1.046412
-38.34206;56.91125;1.04649
-38.29401;56.20536;1.046625
-37.75807;56.47911;1.046734
-40.37305;56.045;1.046792
-41.1056;57.17937;1.046818
-37.15781;56.26901;1.046974
-40.27969;56.91167;1.047083
-38.25286;56.3212;1.047135
-40.59687;56.60927;1.047135
-39.47799;55.5624;1.047156
-40.20338;56.47729;1.047234
-39.58594;56.77359;1.047276
-39.05026;56.35661;1.047297
-40.44909;55.7663;1.047349
-37.67552;56.17594;1.047547
-39.64232;55.98891;1.047786
-40.2724;55.63047;1.047802
-40.70325;56.67969;1.047854
-40.21003;57.68245;1.047854
-41.55989;57.2388;1.047979
-39.68854;56.59391;1.048052
-40.16133;56.4726;1.048094
-41.44505;56.45672;1.04812
-37.9276;55.93099;1.048443
-39.75404;56.52432;1.048786
-38.91862;56.47443;1.048786
-40.36719;55.79662;1.048979
-40.73581;56.76375;1.049016
-41.50013;56.9312;1.049031
-38.10482;56.76432;1.049125
-40.87526;56.13672;1.04926
-40.62083;56.98141;1.049349
-38.75977;55.84984;1.049589
-40.85182;56.58865;1.04962
-38.43242;56.27953;1.049635
-41.91628;56.11766;1.049646
-39.19049;56.30912;1.049656
-38.83008;56.03661;1.049667
-38.48307;56.41412;1.049672
-39.64297;56.09583;1.049719
-39.53359;57.09114;1.049745
-41.06133;57.3212;1.049854
-41.15326;56.60104;1.049937
-41.78659;56.93266;1.04999
-39.34492;56.62791;1.050083
-37.57096;56.24745;1.050099
-41.32995;57.38984;1.050141
-40.14635;56.30427;1.050161
-39.25312;56.25469;1.050427
-40.06471;57.16864;1.050432
-39.44948;56.68745;1.050594
-41.20534;57.23568;1.050604
-37.82435;56.37125;1.050604
-39.57135;56.58125;1.050615
-40.61758;56.95807;1.05063
-39.66328;56.31458;1.050766
-38.83307;56.42297;1.050781
-40.9845;56.73443;1.050781
-39.59674;57.12141;1.050875
-37.92708;56.72375;1.051016
-39.84609;55.10339;1.051021
-40.64635;57.04411;1.051052
-39.30404;57.16969;1.051057
-41.18633;56.27114;1.051068
-39.78633;57.14474;1.051172
-39.49206;56.97927;1.051208
-36.26667;56.33062;1.051349
-37.67396;56.49432;1.051412
-39.50703;56.19234;1.051568
-40.31341;57.90339;1.051813
-40.05508;56.92667;1.05201
-36.1681;56.22792;1.052037
-38.98646;56.90068;1.052099
-39.82813;56.16573;1.052198
-39.16237;57.23172;1.052344
-39.24648;57.09552;1.052448
-39.97344;57.06839;1.052604
-41.61419;56.27328;1.052729
-39.28281;56.0999;1.052755
-40.32995;55.83396;1.052833
-38.78399;55.86391;1.052995
-37.85625;56.55838;1.05326
-37.41523;56.16141;1.053276
-41.70143;56.17094;1.053417
-39.65664;57.08688;1.053437
-37.8707;56.03151;1.053547
-40.96315;57.90641;1.053568
-38.95117;56.51213;1.053667
-40.41497;57.13156;1.053708
-40.66992;56.52448;1.053792
-40.40873;56.92281;1.05387
-41.21706;57.23188;1.053911
-39.81498;56.28542;1.053958
-37.9681;56.28005;1.054036
-39.85755;55.66818;1.054234
-38.84596;56.16844;1.05425
-40.6612;55.64641;1.054505
-39.17383;56.71583;1.054557
-37.89583;56.48;1.054677
-39.91732;56.52833;1.05476
-38.94024;56.69526;1.054771
-37.09232;56.16068;1.054885
-38.67656;55.73161;1.055026
-39.28854;56.89698;1.055167
-38.60599;56.40839;1.055266
-41.63828;56.73156;1.055328
-40.38229;55.85912;1.055427
-40.15078;57.07312;1.055688
-38.22448;56.585;1.055698
-39.7987;57.22536;1.055745
-38.64583;57.07599;1.055964
-39.31641;56.17052;1.055979
-39.22643;55.73047;1.056021
-38.67357;56.30167;1.056078
-39.70794;56.07833;1.056089
-40.3082;55.75474;1.056172
-39.39844;56.41375;1.056271
-40.61615;55.87188;1.056312
-38.19024;55.85432;1.056344
-36.75091;56.25896;1.056458
-40.06458;56.7564;1.056484
-40.49297;57.38354;1.0565
-40.58672;56.76651;1.056536
-39.46966;56.3162;1.056589
-39.62018;57.25338;1.056646
-40.45325;56.67396;1.056734
-39.58516;57.22604;1.056745
-40.76992;56.96;1.056755
-39.43516;57.34917;1.056786
-38.43568;56.61609;1.056833
-37.54414;56.2924;1.056854
-40.10326;56.23932;1.056859
-40.26237;56.18516;1.056875
-40.46849;57.18505;1.056901
-38.0319;56.83672;1.056901
-38.94167;57.01568;1.056943
-40.20586;57.09292;1.056984
-41.54258;56.87646;1.057031
-35.39896;55.9563;1.057177
-41.4901;57.1713;1.057349
-38.05729;56.37599;1.05738
-40.70169;57.16714;1.05751
-39.54896;57.01339;1.057516
-40.13919;56.85339;1.057573
-37.93594;56.43911;1.05763
-37.41263;55.76375;1.057641
-40.55573;58.16776;1.057651
-40.29089;57.36005;1.057703
-38.20456;56.36349;1.057844
-39.79271;57.39875;1.057974
-40.71419;55.96094;1.058
-39.50508;56.00114;1.058214
-37.4901;56.26042;1.058302
-40.93607;56.04625;1.058531
-41.11497;57.6039;1.058536
-39.8901;57.12094;1.058604
-37.89714;56.82672;1.058714
-38.72005;55.51339;1.058776
-38.51992;55.52255;1.058823
-39.80872;57.28896;1.058859
-40.63555;55.72208;1.059016
-40.17226;57.09261;1.059026
-39.9112;56.46339;1.059036
-39.14466;55.94463;1.05912
-40.63099;55.61104;1.059198
-40.11927;56.91328;1.059266
-38.22539;56.54771;1.05937
-40.26015;56.39286;1.059406
-38.50274;55.55318;1.059432
-40.27044;56.00516;1.059479
-40.69128;56.29125;1.05949
-40.125;57.22214;1.059495
-38.95404;55.5749;1.059583
-38.99076;55.96823;1.05962
-37.62617;56.5637;1.05963
-40.09987;56.09703;1.059641
-39.3224;57.4213;1.059672
-41.44284;57.30484;1.059729
-38.13477;56.19818;1.059729
-39.47695;56.54453;1.059813
-38.14427;55.96328;1.059932
-38.44987;56.49198;1.05999
-38.40208;56.42401;1.06
-37.40638;56.00917;1.060078
-39.77682;57.8488;1.060089
-40.20885;57.26604;1.060187
-39.60182;56.83735;1.060266
-40.48073;55.88536;1.060313
-39.39154;56.55922;1.060318
-38.41341;55.90005;1.060359
-37.31771;56.02036;1.060406
-38.25977;55.99427;1.060443
-38.44466;55.46766;1.060458
-39.4651;56.46323;1.060495
-40.59883;57.1763;1.06062
-40.01328;56.27599;1.060682
-39.36406;56.17146;1.060693
-39.32774;57.77338;1.060724
-40.80938;57.24818;1.060734
-39.71563;56.01667;1.060792
-39.31979;56.1874;1.060844
-38.5793;56.02318;1.060891
-38.99818;56.3663;1.060958
-38.10625;55.91672;1.061005
-37.96224;56.01193;1.061078
-39.41536;56.53959;1.061083
-38.00911;56.71745;1.061125
-40.1388;57.04739;1.06113
-39.43451;55.75214;1.061146
-41.66589;57.38786;1.061354
-39.08437;57.03437;1.061682
-39.18542;55.62578;1.061807
-40.54115;56.65349;1.061859
-41.46068;56.92016;1.061922
-38.43672;56.1763;1.062
-40.54987;56.72662;1.062005
-40.23893;56.55453;1.062094
-38.98633;55.71703;1.062094
-36.96784;56.06906;1.062125
-41.43594;56.87959;1.062234
-40.37018;55.54302;1.062255
-38.79505;55.74432;1.062526
-40.50482;57.08297;1.062594
-37.0388;56.17995;1.062594
-37.46732;55.81771;1.062599
-40.48568;56.38021;1.062615
-40.37825;56.28859;1.062724
-39.35299;55.98135;1.062797
-39.40391;56.94432;1.062969
-39.50026;55.6401;1.062995
-39.1362;56.25078;1.063047
-40.47422;56.6024;1.063052
-39.15937;55.88594;1.063057
-39.49831;57.14672;1.063172
-41.16745;56.33984;1.063182
-41.34596;57.04542;1.063234
-38.14948;56.74641;1.063307
-41.40364;57.57307;1.063359
-40.08385;57.37328;1.063443
-40.36445;56.46531;1.063573
-38.39622;56.08661;1.063589
-38.87669;56.19437;1.063604
-39.69362;56.28484;1.063635
-39.92982;57.46427;1.063641
-40.69609;57.5325;1.063812
-40.74154;55.97917;1.063823
-40.4638;57.05849;1.063969
-38.75872;56.70193;1.064016
-40.93555;56.47427;1.064073
-38.13294;56.49714;1.064104
-40.19453;56.18146;1.064172
-39.6181;56.70729;1.064255
-39.52461;56.28266;1.064312
-38.88919;56.00583;1.064344
-37.97513;57.0074;1.064427
-39.4556;55.92015;1.064432
-40.37252;55.72338;1.064458
-40.0875;56.8162;1.064458
-38.7181;56.82974;1.064646
-41.22617;55.99651;1.064698
-40.02695;57.24859;1.064719
-39.34388;56.22813;1.06474
-40.67891;56.46088;1.064865
-39.01654;56.46755;1.06487
-39.8819;55.88401;1.064932
-41.28268;56.69229;1.065016
-41.90625;56.6838;1.065021
-39.35326;57.05672;1.065031
-38.46471;55.91766;1.065115
-40.53893;56.66385;1.065135
-39.02864;56.11323;1.065141
-40.1056;57.30453;1.065156
-38.66602;56.53386;1.065167
-37.41745;56.58552;1.065182
-38.32878;56.71651;1.065234
-39.68346;56.76693;1.065427
-40.76263;56.91729;1.065443
-40.45794;57.39812;1.065448
-40.90117;57.11026;1.065458
-36.56849;55.70786;1.0655
-40.19857;56.01594;1.065542
-39.45664;55.9601;1.065604
-39.64466;55.98323;1.06562
-40.07018;56.1799;1.065646
-38.30846;56.57021;1.065932
-38.53463;56.07344;1.06613
-40.2125;56.51797;1.066182
-40.84492;56.98745;1.066208
-39.95247;57.59891;1.066229
-37.19206;56.38334;1.06625
-40.39323;56.03974;1.066271
-38.92318;55.91016;1.066286
-39.31758;57.02958;1.066307
-38.32227;56.25844;1.066333
-39.58333;56.59219;1.06637
-39.99844;56.20302;1.06637
-39.4276;56.72776;1.066469
-39.13229;56.25943;1.066469
-38.28867;55.99151;1.066479
-38.84896;56.34677;1.066531
-37.68529;55.81208;1.066615
-40.05859;56.34084;1.06663
-39.14193;55.95521;1.066635
-38.47604;56.54026;1.066828
-40.09713;56.37443;1.066979
-39.16459;57.23885;1.067
-39.97435;56.69614;1.067
-38.56797;56.46057;1.06713
-38.43984;56.19932;1.067156
-40.3082;56.9825;1.067161
-39.18542;55.89526;1.067344
-37.80547;56.21646;1.067422
-37.55898;56.38693;1.067443
-39.37318;56.8264;1.067698
-38.5276;56.50927;1.067745
-39.47904;55.73057;1.067771
-37.08529;56.33328;1.067771
-39.86758;56.75693;1.067792
-38.2763;56.02734;1.068078
-41.15169;56.28885;1.06812
-39.80299;55.89818;1.068141
-40.31081;56.94531;1.068146
-39.35365;55.87339;1.068255
-40.21029;56.14729;1.068286
-39.1763;56.5924;1.068349
-39.45391;56.58151;1.068521
-40.05859;57.22474;1.068594
-39.775;57.2374;1.06887
-40.70143;55.78828;1.068875
-37.83607;56.46297;1.068969
-41.67852;57.50412;1.069115
-39.09114;57.43666;1.06926
-38.41289;57.28927;1.06926
-38.0043;55.9663;1.069328
-40.08073;56.06922;1.069391
-39.81888;56.2224;1.069505
-38.85534;56.6038;1.069531
-39.38854;56.63328;1.069609
-40.35117;56.52734;1.069703
-39.62812;56.97406;1.069917
-40.88464;56.60458;1.070036
-39.11823;56.17651;1.070104
-39.86172;57.17812;1.07012
-39.71875;56.0824;1.070255
-38.86146;56.42927;1.070297
-41.98412;56.92896;1.070338
-37.87474;56.61073;1.070411
-40.28346;57.11943;1.070422
-40.16198;56.63552;1.070505
-40.28424;57.03771;1.070542
-40.34089;56.83151;1.070562
-39.34167;56.20573;1.070589
-39.51953;56.63922;1.070589
-41.7918;57.74115;1.070594
-37.97513;57.25687;1.070625
-40.65781;56.90911;1.070641
-39.83633;55.88885;1.070708
-37.59909;56.20651;1.070719
-38.89844;56.83755;1.070792
-40.83294;57.19052;1.070797
-38.55404;57.16073;1.071016
-39.14271;55.93636;1.071073
-37.73229;56.09026;1.071214
-38.4789;56.61229;1.071224
-39.70404;56.06099;1.07126
-40.07057;56.53115;1.071313
-38.84219;57.60047;1.071406
-38.66602;56.73922;1.071406
-38.63203;56.83943;1.071427
-38.89492;56.87172;1.071464
-40.06862;57.05865;1.07149
-39.22513;57.02589;1.0715
-39.67578;56.35812;1.07151
-37.88164;56.32422;1.071552
-39.61458;56.92562;1.071589
-40.34466;57.20391;1.071589
-39.76862;56.76812;1.071781
-40.27214;56.19719;1.071802
-39.90313;55.58969;1.071807
-40.31784;56.35292;1.071833
-35.76862;55.61568;1.07187
-41.76354;56.98037;1.071891
-39.53034;57.1338;1.071943
-39.79479;55.81313;1.071995
-40.01159;56.57604;1.07212
-41.99987;57.36266;1.072151
-39.24297;55.70802;1.072333
-41.10781;57.04354;1.072453
-39.67891;56.27813;1.072583
-38.41445;56.56813;1.072589
-40.08893;56.04083;1.072615
-38.38112;56.50109;1.07262
-36.69427;56.04432;1.072635
-38.53021;55.76286;1.07275
-40.52813;56.43151;1.07276
-37.85156;56.54026;1.072859
-37.32461;55.92;1.072859
-36.26732;56.58437;1.072865
-40.4625;56.04385;1.072891
-40.42656;56.39005;1.072922
-38.33854;55.76083;1.072922
-39.29844;55.55927;1.072964
-38.86628;56.11396;1.073026
-39.59089;55.92349;1.073042
-37.6194;56.45464;1.073255
-40.95937;55.95771;1.073323
-38.922;56.67677;1.073385
-38.62122;55.95214;1.073411
-40.18021;56.86333;1.073495
-39.2776;56.11094;1.07351
-39.59674;57.51135;1.073542
-39.19323;57.52724;1.073557
-38.41224;56.59646;1.073672
-39.34479;56.135;1.073703
-40.24792;56.5837;1.07376
-37.96484;55.94344;1.073792
-39.48672;55.69974;1.073875
-39.61641;56.37719;1.073901
-39.90221;56.58735;1.074042
-38.61276;56.79255;1.074057
-39.36549;56.34943;1.074094
-39.13281;57.80906;1.074115
-39.84154;57.50693;1.074172
-40.04961;56.8688;1.074203
-37.8974;55.93318;1.07425
-39.04323;56.80547;1.074255
-40.84583;57.06807;1.074266
-38.84609;56.35557;1.074266
-37.19075;56.36047;1.074276
-39.19049;56.76015;1.074281
-39.88242;57.01901;1.074318
-39.20625;56.1988;1.074344
-40.28672;56.29734;1.074349
-40.3612;56.68922;1.074469
-39.47747;56.40021;1.074474
-39.03516;55.63927;1.074474
-38.05495;56.40432;1.074516
-39.48985;55.20536;1.074557
-40.68255;56.72266;1.074589
-39.82617;56.4837;1.074615
-39.74115;56.00026;1.074677
-40.5319;56.50219;1.074682
-40.50274;56.78391;1.074693
-39.2806;57.00432;1.074698
-40.11055;56.14099;1.074901
-40.55534;57.8375;1.074927
-39.67669;57.70906;1.074932
-37.65625;56.63766;1.075042
-39.71563;56.85849;1.075052
-40.11576;56.83833;1.075094
-39.52877;56.28771;1.075349
-38.70091;56.87828;1.075354
-38.64531;56.15828;1.075365
-40.69987;55.88036;1.075365
-39.60443;56.28109;1.075385
-38.17708;56.34573;1.075443
-38.26328;56.32724;1.075474
-38.94714;55.71297;1.07551
-38.34336;56.4249;1.075656
-39.93112;57.44849;1.075729
-39.89648;55.80463;1.075766
-41.21198;57.85458;1.075865
-37.65273;56.19927;1.075875
-40.14987;56.18198;1.075958
-36.00312;56.77713;1.075963
-40.4832;56.06323;1.075984
-37.46107;56.05823;1.076026
-40.3957;56.47005;1.076042
-38.9586;56.38562;1.076073
-41.08177;57.17495;1.076109
-38.76927;56.74271;1.076151
-38.63971;56.02594;1.07624
-39.76797;55.37989;1.07637
-38.51458;55.28484;1.07638
-38.49688;55.97927;1.07638
-39.89284;57.33047;1.076406
-39.99688;56.91412;1.076427
-39.07057;56.77167;1.07649
-39.29518;57.60495;1.076521
-39.80443;56.25052;1.076531
-39.95052;55.60755;1.076542
-40.61471;57.50651;1.076547
-40.72578;55.64401;1.076552
-39.69062;57.03286;1.076745
-38.67708;56.42828;1.076953
-40.46133;57.3338;1.076958
-40.43242;55.99224;1.077036
-38.88411;56.45083;1.077151
-39.70117;55.10208;1.077172
-40.21641;55.5449;1.077172
-38.62526;56.66219;1.077229
-38.05391;56.33417;1.077266
-39.74154;56.91167;1.077271
-39.77891;56.69031;1.077302
-40.25638;56.9239;1.077365
-38.63776;56.36261;1.077547
-38.47422;57.05989;1.077568
-40.37448;57.19859;1.077635
-40.83581;56.43823;1.077646
-39.58477;56.15031;1.077677
-40.15859;56.40182;1.077682
-36.85286;56.35646;1.077698
-39.58503;56.61406;1.077922
-39.88854;56.30245;1.077958
-38.40156;56.80838;1.077969
-37.85664;55.80802;1.07801
-40.03776;56.92719;1.078031
-39.9694;56.30474;1.078063
-37.76458;56.01453;1.078141
-39.15859;56.18354;1.078156
-40.08464;56.27052;1.078208
-40.45807;57.16073;1.078219
-40.11758;56.65198;1.078297
-40.77161;56.17156;1.078323
-40.48177;55.28094;1.078406
-40.53151;57.28531;1.078479
-41.14362;55.88266;1.078505
-38.33229;56.17786;1.078505
-39.19674;56.67031;1.07851
-40.16888;57.44333;1.078516
-39.58008;56.2099;1.078641
-39.09206;55.33625;1.078672
-40.25677;56.43323;1.078677
-39.97799;55.88813;1.078698
-38.94661;56.1762;1.078792
-39.49831;56.32766;1.078833
-40.00469;56.21219;1.078844
-38.4737;56.46682;1.078911
-38.55339;55.96151;1.079042
-40.36953;55.99578;1.079182
-40.09063;56.07604;1.079406
-37.98268;56.39802;1.079479
-40.37122;55.84938;1.079484
-39.05117;56.09646;1.079542
-40.62357;56.53708;1.07963
-39.87383;57.01042;1.079687
-40.16836;56.48604;1.079813
-40.0793;56.69786;1.07988
-36.89518;56.28979;1.079891
-39.46484;56.0362;1.079891
-38.44453;56.21427;1.079911
-38.95495;55.26724;1.080042
-38.58073;55.28146;1.080073
-39.55273;56.89328;1.080292
-40.55104;57.54651;1.080328
-39.39453;56.43406;1.080484
-38.89596;56.33313;1.080568
-36.4819;56.10719;1.080578
-39.23529;56.0738;1.080693
-38.06771;56.25995;1.080714
-39.58802;57.07807;1.080724
-40.40273;57.11844;1.080797
-38.88932;55.3549;1.080802
-40.24062;55.57333;1.080896
-38.58581;56.56698;1.080963
-38.24779;56.22813;1.080974
-38.76979;55.93932;1.080984
-40.07513;57.13328;1.081016
-39.20716;56.47615;1.081021
-39.75586;57.53271;1.081036
-39.40377;55.87495;1.081063
-38.95482;56.33943;1.081078
-40.20078;55.82599;1.081115
-39.75352;57.40646;1.081161
-38.40742;56.27312;1.081214
-40.01771;55.85453;1.081271
-40.49232;56.49016;1.08137
-40.03945;55.73193;1.081484
-40.62318;56.4763;1.081495
-36.30078;56.4861;1.081505
-39.41406;55.92641;1.081536
-40.33411;55.62979;1.081625
-38.33203;56.3651;1.081646
-38.99896;56.70927;1.081672
-38.27747;56.46099;1.081792
-39.63685;56.08885;1.081911
-38.05677;56.0276;1.081917
-38.40899;56.64156;1.081979
-40.43906;57.35567;1.081984
-40.83906;57.23516;1.082005
-39.64518;56.23932;1.082026
-39.24896;56.06823;1.082182
-40.43555;56.35271;1.082224
-39.92891;56.11;1.082479
-39.12148;56.09807;1.08249
-37.91159;56.00281;1.082641
-41.25872;57.2625;1.082656
-40.14101;57.31104;1.08275
-38.1888;56.26239;1.082781
-38.88151;55.5251;1.082813
-39.84649;55.30604;1.082859
-38.04792;56.58229;1.082948
-38.01328;56.59261;1.082984
-39.55195;55.84459;1.08312
-37.27383;56.49427;1.08312
-38.78763;56.47208;1.083125
-38.52383;55.29438;1.083151
-40.51224;56.61885;1.083297
-39.59349;55.87422;1.083302
-40.25599;57.20854;1.083495
-40.69024;55.62531;1.083562
-39.86862;56.24828;1.083562
-40.27383;56.10516;1.083573
-40.31042;56.54797;1.083635
-40.31107;56.62422;1.083641
-38.76042;56.17359;1.083672
-37.98985;56.4663;1.083688
-39.40963;56.62448;1.083703
-39.59896;57.26229;1.083729
-40.34518;56.42688;1.08374
-38.70221;56.61443;1.083792
-38.07279;56.53047;1.083844
-39.95651;55.92537;1.08399
-38.72982;56.71125;1.084005
-38.01237;55.71573;1.084104
-39.49961;55.94344;1.084182
-39.58216;56.61515;1.084213
-39.73958;55.93391;1.084229
-38.73841;55.60828;1.08426
-40.65039;56.6749;1.084401
-38.9875;55.9374;1.084432
-37.30286;55.77302;1.084474
-39.56068;55.92781;1.08451
-39.78945;55.6374;1.084536
-38.17422;56.08427;1.084542
-39.55781;56.38703;1.084594
-39.8263;56.37557;1.084781
-39.96576;57.23484;1.084786
-38.76862;56.81401;1.084792
-40.4599;55.31734;1.084865
-37.99544;56.24016;1.08487
-39.68698;56.74599;1.084922
-38.70794;56.78271;1.084948
-39.69388;57.15521;1.085094
-39.68984;56.37708;1.085167
-38.36458;56.79156;1.085172
-36.77344;56.26818;1.085198
-38.61693;56.01333;1.085359
-38.40234;56.12609;1.085365
-39.22565;55.82125;1.085406
-39.95677;57.23589;1.085443
-40.21107;56.78031;1.085458
-36.24166;56.88646;1.085469
-39.50482;56.19318;1.085542
-39.20378;56.67036;1.085552
-39.81263;57.73417;1.085599
-40.79219;57.0075;1.085677
-40.85234;56.1087;1.085688
-41.17318;57.44333;1.085729
-39.48659;55.65901;1.085859
-38.14701;56.86833;1.086068
-40.55716;57.14099;1.086146
-39.38737;57.3424;1.08624
-38.51719;55.77891;1.086245
-39.4806;57.45536;1.086281
-40.81862;56.03698;1.086292
-40.98372;56.93412;1.086307
-39.12109;56.3338;1.086313
-38.86823;55.83406;1.086328
-39.67904;55.85516;1.086328
-40.40886;56.68745;1.086328
-40.65417;57.17396;1.086359
-39.27552;56.4976;1.086479
-39.27682;55.86432;1.086557
-37.27214;55.84281;1.086573
-38.75638;57.08354;1.086635
-38.94024;56.83193;1.086667
-39.37799;56.46885;1.086667
-39.80912;56.97958;1.086745
-39.71589;55.80521;1.08676
-39.6595;56.31307;1.086922
-40.33229;55.77078;1.086984
-40.28529;56.46078;1.086995
-38.77565;56.65625;1.087094
-39.49323;56.1524;1.087188
-39.4944;56.76026;1.087219
-38.93451;56.78203;1.087359
-39.42279;56.41953;1.08738
-38.74714;56.455;1.087432
-38.61523;56.48172;1.087484
-39.57396;55.74797;1.087578
-39.96484;57.50573;1.087609
-39.89922;55.70932;1.087693
-40.35599;56.86792;1.087708
-39.83346;56.03714;1.087724
-37.75625;55.80859;1.087813
-38.90339;55.98672;1.087885
-41.34076;56.98693;1.087927
-39.47031;55.89948;1.087943
-39.83893;55.74583;1.087958
-40.70208;56.96386;1.087964
-37.97734;56.16844;1.088016
-39.84909;55.95911;1.088031
-38.74102;56.23083;1.088052
-38.67552;56.50719;1.088057
-39.67122;56.66276;1.08825
-39.85495;56.34813;1.088292
-37.52513;56.30177;1.088344
-40.76927;56.17943;1.08837
-38.1444;56.20854;1.088401
-40.84167;56.70172;1.088516
-39.9569;55.5875;1.088609
-40.74675;57.52896;1.088635
-39.18425;55.72557;1.088635
-39.99219;56.305;1.088688
-39.24219;56.11021;1.08875
-38.94062;56.4488;1.08875
-39.24987;56.34536;1.088875
-41.08633;55.56604;1.088922
-40.43555;56.96677;1.088958
-41.89779;57.83719;1.089089
-39.6457;56.50083;1.08912
-37.45521;55.76703;1.089141
-39.43646;55.88948;1.089151
-39.20039;56.69984;1.089156
-38.33919;55.98656;1.089188
-39.47422;55.58641;1.089208
-40.59219;56.9837;1.089271
-40.41367;56.11432;1.089474
-37.44584;55.99125;1.0895
-39.50261;55.79203;1.089521
-37.63424;55.80865;1.089583
-38.57057;57.04026;1.089589
-38.78945;55.96406;1.089687
-38.80339;56.0976;1.089708
-36.65911;56.77776;1.08976
-40.65078;56.0713;1.089776
-36.69167;55.96844;1.089792
-39.16432;56.38688;1.089813
-39.50729;57.04104;1.089906
-38.81511;56.17859;1.089958
-38.40677;56.48615;1.089995
-39.12799;55.99208;1.090026
-38.31328;56.44;1.090109
-38.83281;55.32052;1.09012
-38.82825;56.86391;1.090141
-40.29818;57.53568;1.090182
-39.31341;56.75687;1.090193
-39.86602;57.37422;1.090193
-38.90195;55.96547;1.090307
-39.74258;56.5437;1.090464
-39.19427;56.19969;1.090474
-38.22865;55.99781;1.090521
-37.97904;55.97719;1.090557
-38.85169;56.54568;1.090578
-39.13607;56.38302;1.09063
-38.53959;55.76078;1.09063
-41.25938;56.34708;1.09076
-38.65886;56.20396;1.090802
-39.87695;56.67953;1.090818
-38.32161;55.36005;1.090885
-40.91693;56.71068;1.090906
-39.43086;56.94703;1.090906
-39.41315;56.95318;1.090953
-38.82552;56.06036;1.090953
-37.67344;56.38515;1.090963
-39.35443;56.11485;1.091109
-38.91419;56.87552;1.091177
-39.32305;55.97422;1.091187
-39.57214;56.71057;1.09124
-37.87252;56.31599;1.09124
-39.19974;57.48536;1.091292
-41.5155;56.43964;1.091359
-40.00534;55.96188;1.091521
-41.45143;57.44203;1.091531
-40.44661;57.32797;1.091531
-39.93164;55.78005;1.091594
-38.67474;56.5875;1.091797
-39.30703;57.29542;1.091906
-38.6474;56.18495;1.091906
-39.3668;56.20807;1.091911
-39.81524;56.65177;1.091922
-40.04779;57.12271;1.091927
-38.80456;56.27719;1.091948
-39.03724;56.22219;1.092021
-39.4582;55.4311;1.092068
-39.48763;56.65979;1.092219
-39.02057;56.28479;1.092318
-38.48828;56.40917;1.092391
-40.57643;55.99364;1.092417
-40.30964;57.14938;1.092484
-40.12669;57.43823;1.092547
-39.92175;57.26859;1.092719
-40.94648;57.05875;1.092734
-40.71406;55.70198;1.092734
-39.12044;56.0888;1.09276
-39.93659;55.67005;1.092797
-37.43659;55.96239;1.092885
-40.12982;56.83813;1.092979
