K5PC5CH.OP;K5PC6CH.OP;K5T10_2.PV;K5T5_1.PV;K5T18_1.PV;K5T8_6.PV;K5T12.PV
31.9874;44.21927;94.88656;571.7963;210.9192;146.6235;151.8782
31.93526;44.18365;94.49354;572.6932;210.2675;146.6234;151.6433
31.89453;44.20531;94.41552;571.2786;210.0858;146.6233;151.5019
31.89016;44.1951;94.33604;573.3411;210.1669;146.6233;151.552
32.11719;44.20536;94.75708;570.4813;210.396;146.6232;151.6201
31.93708;44.22187;94.62729;570.9786;210.0819;146.6229;151.7316
31.82052;44.22495;94.86781;572.9198;210.7742;146.6223;151.8039
31.67302;44.13042;94.53448;570.3068;209.9152;146.6223;151.3822
31.8425;44.20187;94.91333;572.5693;210.0119;146.622;151.7064
31.63932;44.12656;94.45;572.0792;210.2744;146.622;151.5228
31.885;44.20729;94.67532;570.2901;210.0115;146.6212;151.7652
31.9675;44.1974;94.62354;571.8641;209.9983;146.621;151.7124
28.66573;41.16401;95.17062;561.4193;206.6254;146.621;151.0328
31.82151;44.16063;94.52823;571.6057;209.7527;146.6207;151.4848
32.13161;44.20448;94.89916;571.9318;210.2971;146.6204;151.7381
31.93625;44.19365;94.64396;569.8859;209.5125;146.6203;151.6601
31.9401;44.1525;94.71167;569.4714;209.9321;146.6201;151.4622
31.79359;44.09849;94.56552;571.0709;209.7863;146.6193;151.588
31.57724;44.13187;94.51646;570.9276;209.8127;146.6193;151.4766
31.59245;44.155;94.73;568.851;209.5171;146.6189;151.4742
31.94677;44.18854;94.32042;572.4412;210.0013;146.6185;151.5321
31.90286;44.2287;94.68385;570.8187;210.1148;146.6183;151.6653
31.78662;44.12745;94.88781;571.6984;209.9804;146.618;151.5052
32.02787;44.19932;94.395;570.0135;210.3427;146.6178;151.5282
31.98385;44.19812;94.63656;571.8417;210.0285;146.6176;151.7256
31.80693;44.19938;94.46021;572.7234;210.4067;146.6176;151.5462
31.77859;44.13334;94.87386;570.6833;209.8677;146.6175;151.4578
31.94521;44.17578;94.50459;569.9979;210.3623;146.6173;151.7472
31.90141;44.20036;94.70427;570.9203;210.0777;146.6171;151.7219
31.76755;44.12239;94.68604;569.5229;209.8969;146.617;151.4252
32.16505;44.18656;94.84896;571.3177;209.2785;146.6169;151.4956
31.92333;44.18891;94.65094;572.0354;209.9138;146.6165;151.7596
31.89479;44.15099;94.48167;570.1932;210.0963;146.616;151.3816
31.91635;44.27984;95.7049;570.8401;208.9665;146.6159;151.6311
31.75557;44.24287;95.71073;571.8896;209.2406;146.6155;151.799
32.01573;44.19333;94.37395;571.3312;210.196;146.6153;151.4751
31.8324;44.17833;94.62625;570.6688;209.9531;146.6153;151.7473
31.89333;44.18787;94.65885;570.626;209.9992;146.6151;151.5954
31.84266;44.14339;94.86938;569.7422;210.1273;146.6151;151.4652
31.95125;44.25104;95.70187;571.9776;209.0106;146.615;151.577
34.91088;46.76839;95.50198;580.037;211.9394;146.6148;152.282
31.84224;44.24896;95.65719;571.1802;209.3129;146.6144;151.7877
31.9962;44.21563;94.60667;571.389;209.8079;146.6142;151.6982
31.87963;44.13073;94.70094;570.9391;210.0079;146.614;151.4586
32.07828;44.24911;94.70573;570.8219;210.2723;146.6132;151.5876
31.83656;44.14005;94.49532;568.3922;210.2058;146.6131;151.4425
31.73505;44.17562;94.81615;567.9739;209.8992;146.6129;151.5382
36.09906;47.34459;89.19083;587.8698;217.0842;146.6124;149.6619
31.90995;44.2037;94.59688;569.4068;209.6365;146.6124;151.628
31.50828;44.22068;94.49687;572.7021;210.5548;146.6124;151.6189
31.97615;44.23812;95.59834;572.8453;209.3771;146.6121;151.6457
31.63266;44.11562;94.52364;572.3292;209.771;146.6121;151.526
31.91193;44.27287;95.69885;571.9719;209.4738;146.6115;151.7384
31.7963;44.14318;94.66198;570.7786;210.0477;146.6113;151.4689
31.84698;44.20349;94.62281;571.8292;209.6169;146.6109;151.6608
31.98984;44.19625;94.73187;570.237;209.3833;146.6108;151.4216
31.64318;44.14896;94.6824;570.6688;210.1227;146.6107;151.5724
31.94833;44.23849;95.63396;572.0891;209.2263;146.6104;151.5749
31.79349;44.20901;94.40218;570.2365;210.316;146.6104;151.5075
31.64104;44.14896;94.53802;570.049;209.9948;146.6102;151.506
31.95703;44.14427;94.85355;570.6026;210.1521;146.6101;151.4668
31.68297;44.13885;94.79344;571.4875;209.839;146.61;151.4591
32.04682;44.21312;94.64635;571.4974;209.53;146.6099;151.642
31.82448;44.165;94.56812;571.6802;209.7596;146.6097;151.4888
31.80766;44.13594;94.5024;570.9167;210.0827;146.6096;151.4893
31.83844;44.22469;95.61219;572.226;209.5358;146.6094;151.6481
31.76448;44.13547;94.86604;570.5125;210.0571;146.6093;151.4216
31.90943;44.14156;94.67375;570.612;209.7017;146.6087;151.6572
32.03989;44.17453;94.60802;569.8713;209.7385;146.6086;151.3919
31.59198;44.15422;94.56125;570.1479;209.8133;146.6086;151.4699
31.82042;44.14292;94.68552;570.0151;210.1729;146.6085;151.5673
31.75885;44.19953;94.50385;573.0463;210.7015;146.6084;151.5826
31.81083;44.14214;94.65521;571.0286;209.7825;146.6083;151.5073
32.01354;44.2125;94.32427;570.9464;210.0098;146.6082;151.5193
31.9299;44.15896;94.72177;571.7313;209.364;146.6081;151.3957
31.95391;44.1576;94.89042;572.1818;209.5727;146.6078;151.5871
31.90271;44.19927;94.59604;569.7979;210.0946;146.6078;151.5456
32.02687;44.21609;94.6775;570.9755;209.9267;146.6069;151.8047
31.96057;44.17531;94.61708;571.0463;210.1252;146.6068;151.5424
32.08859;44.12391;94.81615;569.951;210.1419;146.6065;151.4318
31.92344;44.30224;95.67615;569.9849;209.3587;146.6064;151.7954
31.72203;44.18193;94.65531;573.5771;210.8721;146.606;151.682
31.9412;44.18125;94.68969;570.7042;209.4817;146.6058;151.4323
31.92995;44.20615;94.76218;569.9125;209.3323;146.6058;151.4204
31.73047;44.19375;94.91062;573.2635;210.9423;146.6057;151.7566
31.95026;44.15844;94.60281;572.8229;209.4556;146.6056;151.2572
31.89859;44.19729;94.43105;572.9818;210.4019;146.6053;151.5092
31.88458;44.12912;94.62583;571.1219;210.1115;146.6053;151.5223
31.78984;44.20385;94.70896;572.4542;209.9202;146.6051;151.6334
31.63427;44.1887;94.59344;571.4578;210.0598;146.605;151.5967
37.14781;48.62823;95.86833;587.162;217.0142;146.6049;153.4324
31.76641;44.16417;94.60615;570.8109;209.66;146.6049;151.3978
31.97318;44.18964;94.45864;572.238;210.5302;146.6046;151.5852
31.96115;44.16292;94.61864;572.0208;210.2846;146.6044;151.6808
31.84531;44.16094;94.60583;571.3552;210.2265;146.6041;151.5329
31.94687;44.17854;94.83948;569.9807;209.6598;146.6037;151.5947
31.83359;44.1437;94.67094;570.6302;209.9837;146.6037;151.6624
32.04146;44.14318;94.56323;571.2562;210.1435;146.6033;151.45
31.71646;44.16974;94.72896;570.5401;209.6771;146.6032;151.5174
31.87781;44.22234;94.48146;570.9172;210.5096;146.6031;151.7841
31.85287;44.195;94.76844;572.8844;210.8492;146.6029;151.7359
31.79849;44.1713;94.62979;571.5526;209.6546;146.6028;151.486
31.66953;44.13937;94.56958;570.2083;209.9717;146.6026;151.4811
31.86745;44.26609;95.70698;571.8401;209.7798;146.6024;151.7385
31.73412;44.16958;94.67313;571.9391;209.8033;146.6024;151.4795
31.96875;44.21286;94.56281;572.4125;210.8131;146.6022;151.6175
31.98651;44.21208;94.8424;570.4459;210.0015;146.6018;151.5916
32.06443;44.17156;94.55135;571.3464;209.8438;146.6016;151.4962
31.79177;44.16031;94.54271;571.2682;210.0237;146.6016;151.5185
31.75838;44.19656;94.6575;569.8604;210.0338;146.6016;151.498
31.74708;44.20078;94.4201;570.3016;210.3169;146.6016;151.5313
31.90026;44.14865;94.68584;571.1917;209.7452;146.6015;151.4901
31.96021;44.25489;95.69073;571.5005;209.6708;146.6012;151.7122
32.02422;44.26073;95.55937;571.2297;209.726;146.601;151.6651
31.96344;44.145;94.60719;570.7802;210.0327;146.601;151.4147
31.91088;44.18911;94.86229;570.4167;209.7467;146.6006;151.5996
31.69287;44.1487;94.6776;569.6188;209.9304;146.6006;151.4686
32.1;44.19781;94.46052;570.437;210.4029;146.6004;151.5911
31.83937;44.1813;94.36271;570.575;210.2871;146.6002;151.5817
31.98604;44.18734;94.63719;571.7948;209.8633;146.5999;151.3652
31.68964;44.15922;94.67604;570.6328;209.915;146.5999;151.6783
32.04828;44.1812;94.59875;569.8865;210.3494;146.5997;151.5507
31.78177;44.13776;94.5801;569.3922;209.8296;146.5996;151.5636
31.88578;44.15958;94.65885;570.4474;209.7906;146.5995;151.476
31.85135;44.15672;94.5674;572.3125;209.545;146.5993;151.4544
31.82896;44.16984;94.71313;570.4391;209.5692;146.5993;151.4523
31.96479;44.27937;95.63854;570.4531;209.7923;146.5992;151.7183
31.92443;44.1651;94.57166;571.3464;209.7667;146.5992;151.5188
31.91615;44.15391;94.66312;570.8057;209.8531;146.5992;151.5584
31.77276;44.15115;94.77813;570.3448;209.764;146.5991;151.4827
32.03719;44.18344;94.86761;569.8359;209.9225;146.599;151.6176
32.03062;44.1751;94.60844;571.9172;209.5902;146.5988;151.3351
31.82948;44.18078;94.71948;570.2526;210.1504;146.5988;151.7199
31.78042;44.15255;94.70959;570.8396;210.5581;146.5988;151.5798
31.92073;44.19609;94.51625;570.0224;210.589;146.5984;151.5836
31.89469;44.1263;94.69656;570.5891;210.5125;146.5984;151.5652
31.83526;44.19557;94.39604;573.7823;210.6987;146.5983;151.6267
31.76505;44.15495;94.63385;569.8255;210.2904;146.5982;151.7201
28.6038;41.09995;94.4851;559.2537;207.494;146.5981;151.2242
33.27177;45.54672;94.68031;580.3073;212.7454;146.5978;152.018
31.73802;44.17755;94.285;570.7901;210.1206;146.5978;151.478
31.90286;44.18073;94.36542;571.6437;210.2992;146.5977;151.5396
31.81536;44.18781;94.57146;571.2427;210.56;146.5977;151.6174
31.88833;44.20687;94.46573;574.0406;210.39;146.5975;151.4478
31.85312;44.20458;94.43479;572.2802;210.4117;146.5975;151.4665
31.98026;44.21193;94.44865;568.7958;210.6779;146.5974;151.7396
31.79422;44.17198;94.40417;570.7693;210.0431;146.5973;151.5394
32.065;44.16042;94.87813;570.0615;209.9546;146.5971;151.6004
31.72734;44.12635;94.69334;572.611;210.2435;146.5971;151.485
32.14469;44.20677;94.71448;570.8719;209.8138;146.597;151.68
32.00651;44.18891;94.56573;570.363;210.309;146.597;151.5324
31.86375;44.18666;94.37521;571.3943;210.2804;146.5967;151.5754
31.98448;44.16302;94.6423;570.6479;209.6417;146.5966;151.6123
31.63208;44.12359;94.60917;570.9167;209.905;146.5963;151.6233
27.3826;39.72865;89.72427;560.7297;208.3412;146.5963;146.8501
31.79698;44.14276;94.62344;571.4537;209.9535;146.5953;151.4527
31.86354;44.11839;94.65865;569.738;209.8892;146.5951;151.7054
31.77151;44.13057;94.49479;571.2349;209.9962;146.595;151.5267
32.02354;44.17099;94.72958;571.1948;209.5762;146.5949;151.4248
31.75323;44.14677;94.53083;569.7031;209.9713;146.5949;151.5587
31.55885;44.14917;94.71761;570.6078;210.4667;146.5949;151.5981
31.98922;44.21161;94.42833;570.0526;210.7379;146.5948;151.7511
31.53854;44.12672;94.41729;570.5474;210.0719;146.5948;151.5917
32.13448;44.18281;94.61146;572.624;209.3258;146.5942;151.3646
32.05917;44.18354;94.51135;572.4984;210.34;146.594;151.4868
31.945;44.17083;94.67615;571.175;209.3319;146.5936;151.4557
32.17963;44.18609;94.77792;570.6224;209.4794;146.5935;151.4454
32.10604;44.18844;94.84812;572.2662;209.6821;146.5934;151.5219
32.05865;44.18016;94.55583;570.9792;210.216;146.5932;151.4678
32.20708;44.2137;94.76604;570.9286;209.981;146.5927;151.7142
31.71412;44.13693;94.35052;571.8974;209.9769;146.5927;151.5456
31.69917;44.14859;94.42667;568.7281;210.2477;146.5925;151.4945
31.67224;44.13813;94.91625;571.0162;209.991;146.5923;151.5347
31.83005;44.19661;94.63531;571.6078;210.4494;146.5922;151.6557
32.03016;44.18005;94.83865;571.0734;209.4662;146.5921;151.4747
31.89641;44.17167;94.72594;571.7125;209.5444;146.592;151.4741
31.89562;44.1501;94.68427;572.5604;210.2194;146.5919;151.5882
32.04234;44.16823;94.83677;571.1651;209.9106;146.5917;151.5169
32.03031;44.19094;94.89188;571.3281;209.359;146.5914;151.535
31.96818;44.18583;94.62437;571.1531;209.9185;146.5905;151.6067
32.04713;44.16073;94.86552;571.5651;209.554;146.5892;151.5225
31.81953;44.1926;94.39833;570.7031;210.6944;146.5887;151.6927
31.8025;44.14078;94.57635;572.1979;210.315;146.5886;151.5415
32.06521;44.16766;94.66875;570.8641;209.7158;146.5885;151.6069
31.91083;44.16224;94.58604;571.3479;209.8623;146.5879;151.5081
31.85203;44.14099;94.47323;570.1125;210.2635;146.5879;151.5232
31.78948;44.13276;94.60989;570.6713;209.9083;146.5878;151.4146
31.60073;44.20609;94.29083;571.3964;210.2988;146.5878;151.4442
32.00911;44.15974;94.62167;569.9349;210.1138;146.5873;151.7329
31.8537;44.16271;94.72958;572.2906;209.7019;146.5872;151.534
31.85234;44.15141;94.64281;571.4042;209.731;146.5871;151.4826
31.91807;44.17109;94.57052;571.513;210.0696;146.587;151.4538
31.83302;44.15078;94.62656;571.6677;209.5154;146.5858;151.4018
32.22224;44.19552;94.55479;570.2396;209.9648;146.5857;151.5075
33.14635;45.55495;94.66062;579.7443;212.4944;146.5855;151.9937
31.8512;44.17594;94.60927;570.3781;209.5825;146.5848;151.5651
31.76307;44.1724;94.72573;572.2813;209.674;146.5846;151.4518
31.96828;44.14625;94.54312;569.1609;209.9787;146.5845;151.4797
31.98865;44.18979;94.70875;571.5177;209.4717;146.584;151.3209
31.75594;44.13364;94.37375;570.2188;209.9312;146.5834;151.5398
32.04854;44.18193;94.64729;572.3641;209.6692;146.5832;151.4846
31.83312;44.12729;94.49271;568.9016;210.324;146.5832;151.5213
31.87542;44.13885;94.63448;571.025;209.7337;146.5831;151.438
31.83651;44.15844;94.64771;571.3443;209.4544;146.5828;151.5003
31.56536;44.17005;94.82167;570.139;210.1023;146.5826;151.5957
29.9162;42.46948;93.93927;564.5709;207.6902;146.5824;150.4036
31.97255;44.16469;94.75323;570.5094;209.8123;146.5823;151.4986
31.88812;44.15328;94.61479;570.1984;209.7108;146.5823;151.5207
31.97292;44.18948;94.75938;569.9224;210.1227;146.5822;151.7636
32.11948;44.16906;94.58979;569.1729;210.2425;146.5818;151.4474
31.79745;44.13021;94.48458;568.5255;210.5185;146.5811;151.5749
34.47599;46.32474;93.56687;588.2761;215.6771;146.5808;153.0028
31.61469;44.14088;94.4925;569.3792;210.1867;146.5807;151.5191
32.07536;44.16974;94.59031;570.8953;209.529;146.5806;151.4969
31.97234;44.16708;94.71083;570.3406;209.7802;146.5802;151.4717
31.6412;44.13438;94.575;571.013;210.1102;146.5796;151.6687
31.83526;44.19021;94.6175;571.2406;209.8217;146.5792;151.53
31.81656;44.1101;94.56687;570.1682;210.3056;146.5792;151.6413
33.1876;44.99557;95.54166;575.2172;211.5752;146.5791;152.3519
32.09266;44.18792;94.59885;573.9448;209.9244;146.5788;151.4746
31.98177;44.16823;94.58708;570.2141;210.2096;146.5784;151.4384
31.79469;44.11958;94.57375;569.0401;210.3171;146.5782;151.5922
31.75359;44.16589;94.66146;570.1099;210.3654;146.5781;151.5804
31.92823;44.17208;94.55625;570.9651;209.4858;146.5779;151.4042
31.89286;44.14193;94.58594;570.1849;210.1702;146.5779;151.4759
32.09521;44.20474;94.72573;569.8214;209.7535;146.5774;151.4286
31.74453;44.13573;94.52646;569.0588;210.5006;146.577;151.662
32.03495;44.15865;94.63239;569.4011;210.4333;146.5769;151.6217
28.71635;41.18875;95.12572;560.9927;206.6846;146.5768;150.9982
32.01094;44.16078;94.71146;571.3141;209.5802;146.5766;151.4384
31.74068;44.1263;94.47697;570.0771;210.5615;146.5756;151.6406
31.65615;44.16818;94.75042;571.5541;209.9208;146.5752;151.5813
31.99901;44.14589;94.75562;569.4823;209.6202;146.575;151.4964
31.81354;44.17745;94.81635;572.2854;210.2077;146.5744;151.5391
31.60135;44.13334;94.5575;572.1953;210.4627;146.5744;151.5998
32.34953;44.16875;94.68604;572.1474;209.6619;146.574;151.4832
31.65016;44.13573;94.87969;571.1323;209.9706;146.5739;151.6185
31.82339;44.17573;94.58739;570.2198;209.8229;146.5737;151.5307
31.96958;44.15323;94.66219;569.663;209.5354;146.5735;151.5934
31.93271;44.16354;94.73927;568.863;209.956;146.573;151.4328
31.98187;44.14599;94.6999;570.0229;209.5777;146.5727;151.5382
31.8476;44.15213;94.60802;569.8026;210.3721;146.5725;151.649
31.9188;44.1887;94.83823;571.1542;210.0933;146.5722;151.5595
31.54323;44.13182;94.44292;570.4974;209.9283;146.5714;151.5513
31.8838;44.18016;94.70615;570.6031;210.2696;146.5697;151.602
31.87818;44.19885;94.23032;571.2385;210.1227;146.5694;151.6267
31.96672;44.20328;94.64844;571.5255;209.7435;146.5692;151.3758
28.40323;41.06792;94.4576;560.6708;207.5802;146.5691;151.16
31.79026;44.18469;94.32271;573.0485;210.4629;146.5688;151.4531
31.53417;44.15313;94.56302;570.0261;209.9619;146.5686;151.5181
31.70177;44.15479;94.57365;570.587;210.4133;146.5685;151.4974
32.06271;44.17151;94.52448;569.9578;209.976;146.5681;151.4353
31.91245;44.21177;94.30719;571.399;210.5483;146.568;151.4633
31.66;44.15208;94.64073;572.0172;209.9167;146.568;151.5766
31.83641;44.16531;94.74313;568.361;209.82;146.5671;151.5416
32.03073;44.21016;94.74344;570.5193;210.2148;146.567;151.7734
31.70474;44.15719;94.53938;570.6453;210.0169;146.5668;151.6936
32.08385;44.15156;94.73927;571.3135;210.2756;146.5665;151.5626
32.0163;44.16604;94.75073;569.2714;210.12;146.5665;151.5951
32.03932;44.19833;94.55968;570.1698;209.5296;146.5658;151.3831
31.85849;44.16161;94.79094;568.8083;210.1104;146.5657;151.6154
31.90344;44.18625;94.21584;575.1844;210.7998;146.5655;151.4888
31.79609;44.14906;94.58968;570.9828;209.9719;146.565;151.6416
32.05359;44.20344;94.25291;570.8339;209.8212;146.5635;151.5566
31.86495;44.14703;94.72844;566.8958;210.0681;146.5633;151.5615
31.88693;44.16057;94.64198;570.4328;209.8344;146.5631;151.6179
33.07974;44.9601;95.51511;575.0641;211.7042;146.563;152.2357
32.00536;44.19255;94.58969;568.501;209.5102;146.5628;151.4772
32.0774;44.16094;94.61406;568.2505;209.4129;146.5626;151.4291
31.93714;44.1739;94.58719;570.2594;209.5423;146.5615;151.4103
31.90948;44.15865;94.70115;571.1474;209.915;146.5606;151.5866
31.81479;44.23734;94.22292;573.4255;210.4148;146.5603;151.638
31.81547;44.17969;94.71761;570.1573;209.6521;146.56;151.5646
32.025;44.14687;94.55135;569.8005;209.716;146.5597;151.5554
31.7174;44.17916;94.27812;573.7422;210.7219;146.5597;151.4339
31.86417;44.19219;94.24844;572.1234;209.7804;146.5585;151.4948
32.01276;44.16349;94.71802;571.5604;209.6702;146.5574;151.5697
31.98333;44.19938;94.5675;568.6745;209.4127;146.5572;151.4127
36.17047;47.90146;94.0899;589.1026;217.7385;146.5567;152.7269
31.92146;44.2087;94.20386;572.9427;210.5412;146.5567;151.5514
31.88797;44.14422;94.56333;571.4146;210.3192;146.5566;151.6678
32.01198;44.15339;94.67104;571.4182;210.2244;146.5564;151.5735
31.56839;44.14682;94.54271;570.1974;209.9233;146.5564;151.4602
31.98151;44.18453;94.61875;570.1656;209.6573;146.5562;151.413
31.98479;44.18005;94.71615;569.8219;210.2919;146.5559;151.5577
31.73177;44.14385;94.56823;573.024;210.0592;146.5556;151.4482
32.07656;44.17141;94.77979;570.6115;209.6981;146.5555;151.5692
31.68531;44.18536;94.24458;572.4844;209.8769;146.5553;151.6234
32.02375;44.19531;94.73948;568.0344;209.879;146.5552;151.4809
31.33833;44.14281;94.65365;571.101;210.2827;146.5551;151.6536
31.73495;44.1338;94.63823;570.7224;209.9394;146.5528;151.562
31.91646;44.15208;94.55552;569.2917;210.1723;146.5524;151.6927
31.88276;44.1676;94.58906;568.0781;210.289;146.5523;151.621
31.78818;44.18219;94.78208;568.3818;210.2515;146.5514;151.5341
35.78005;47.30016;89.08365;586.7146;217.0967;146.5507;149.5889
31.41255;44.14719;94.61927;572.876;210.101;146.5503;151.5137
31.89146;44.15802;94.62125;568.3406;209.546;146.5497;151.4561
28.46536;41.05781;94.43333;560.5203;207.6581;146.5496;151.1576
31.94109;44.20443;94.21593;572.0833;210.6625;146.5491;151.5731
32.10573;44.14891;94.71385;571.2719;210.0848;146.549;151.4426
31.99537;44.16474;94.71875;569.8396;210.0215;146.5482;151.4922
32.02932;44.20323;94.56313;568.6219;209.7048;146.5479;151.4202
32.05766;44.20063;94.64417;571.9094;210.3081;146.5478;151.7778
28.65078;41.16261;95.11531;562.1781;206.7254;146.5467;150.9475
31.79495;44.20516;94.21677;570.7062;209.8469;146.5464;151.4923
36.25229;48.26833;95.70656;582.3229;215.3823;146.546;152.6537
38.40714;49.83219;91.43979;584.3859;228.2162;146.5457;152.2734
32.15656;44.21104;94.56208;570.6047;209.7952;146.5444;151.4426
37.41917;48.65776;95.66125;584.2672;216.3648;146.5443;152.9656
31.58453;44.14516;94.66833;572.0901;210.1692;146.5443;151.5994
29.64047;41.88818;91.30406;557.8177;208.4054;146.5443;149.8789
32.12286;44.22281;94.59771;570.2813;209.5762;146.544;151.3844
32.11656;44.1749;94.54646;571.338;209.6325;146.5429;151.3853
31.96292;44.14906;94.54146;569.7099;209.6479;146.5427;151.4944
32.04411;44.16104;94.6976;571.6932;210.1613;146.5424;151.426
32.02266;44.17406;94.66948;570.6083;209.8804;146.5418;151.4074
32.13396;44.18187;94.58969;572.1188;209.4252;146.5417;151.3936
31.96599;44.17193;94.7849;567.0432;210.061;146.5416;151.5076
33.22656;45.53386;94.67438;581.4641;212.4331;146.5406;151.948
32.0761;44.20677;94.61583;569.6495;210.2306;146.5391;151.6263
32.95271;44.98729;95.41937;575.8354;211.6506;146.5388;152.0858
32.01563;44.19182;94.65885;570.85;210.2992;146.5388;151.5363
29.86885;42.46849;93.98219;563.4208;207.7056;146.5385;150.602
32.03458;44.20974;94.56687;571.3401;209.3075;146.5377;151.4503
32.02489;44.2376;94.59052;571.8187;209.5023;146.5358;151.4406
28.85635;41.32412;95.96802;561.8406;206.8096;146.5352;151.6726
29.00615;41.31542;95.97729;561.5094;206.8448;146.535;151.6938
32.17505;44.19912;94.4977;570.8469;209.4844;146.5339;151.3633
32.11609;44.18823;94.67281;572.1464;209.9856;146.5332;151.4863
32.02464;44.19406;94.64407;571.8312;210.2054;146.5327;151.4602
31.90604;44.19417;94.62209;569.2985;209.406;146.5321;151.4617
31.93896;44.1874;94.62104;570.6406;209.5158;146.532;151.4781
31.84438;44.1962;94.22958;571.5891;209.9944;146.5302;151.4327
32.04245;44.20161;94.62302;569.5984;209.3983;146.5292;151.4808
32.2224;44.20781;94.62656;572.1604;209.6448;146.5291;151.5126
29.00068;41.32021;95.80875;560.5104;206.7281;146.5287;151.5679
31.97031;44.18255;94.56948;570.6901;209.2944;146.528;151.3425
31.85349;44.17698;94.70209;567.449;209.546;146.5274;151.4539
33.06693;45.53547;94.72063;582.1547;212.2215;146.5264;151.7646
31.68687;44.16995;94.2125;571.8677;210.0848;146.5252;151.3575
32.09276;44.20573;94.54948;570.4291;209.7294;146.525;151.3731
28.9324;41.30755;95.73854;560.6047;206.7133;146.525;151.5436
32.00172;44.17417;94.65271;569.0214;209.3621;146.5247;151.4965
32.03016;44.16708;94.66417;570.375;209.8758;146.5244;151.5467
28.9549;41.32969;95.72948;560.6682;206.8338;146.524;151.6621
31.96938;44.1788;94.69334;571.5182;209.9;146.5226;151.4784
32.04656;44.20354;94.73354;572.2625;209.89;146.5225;151.588
31.97104;44.18521;94.53854;570.9771;209.319;146.5225;151.3528
31.90854;44.20547;94.58562;570.462;209.304;146.5224;151.3816
29.24635;41.39828;95.72157;563.1427;206.7779;146.5222;151.6092
28.99052;41.35146;95.75302;561.8531;206.9417;146.5221;151.6288
32.14386;44.1937;94.56156;570.2526;209.8046;146.5211;151.5933
29.00359;41.3225;95.92937;561.6755;206.8585;146.5207;151.6085
28.92615;41.43167;95.78354;558.7365;206.5183;146.5205;151.6763
31.88615;44.18453;94.58395;571.7599;209.2825;146.5202;151.4044
28.82609;41.32349;95.81229;561.0578;206.9706;146.5201;151.6603
32.13359;44.19323;94.61698;568.7271;209.8542;146.5198;151.6152
29.02141;41.37073;95.70323;562.149;206.764;146.5191;151.5846
32.1662;44.19885;94.56656;572.9208;209.294;146.5186;151.3979
31.71568;44.18687;94.21604;570.8094;210.4458;146.5184;151.4382
32.10646;44.19948;94.74187;570.075;209.9194;146.5174;151.5115
32.04792;44.17438;94.51271;571.8635;209.7748;146.5174;151.3807
29.07276;41.30677;95.80906;561.1959;206.5298;146.5174;151.6934
32.15193;44.20229;94.66521;572.0771;209.9127;146.5172;151.5834
31.91719;44.19557;94.54855;568.7115;209.2881;146.5164;151.3357
28.91745;41.31995;95.87344;561.001;206.2873;146.516;151.6491
28.85109;41.3737;95.74687;559.8386;206.7285;146.516;151.7149
29.0288;41.37729;95.83385;560.2177;206.2723;146.5157;151.5788
29.2175;41.28927;95.90343;559.6755;206.6973;146.5156;151.635
31.91714;44.20667;94.56458;569.7859;209.2292;146.5155;151.3961
28.9525;41.36104;95.76031;560.2766;206.6373;146.5155;151.7312
28.87;41.35135;95.98375;562.2677;206.535;146.5155;151.6751
29.02714;41.3087;95.89302;560.9995;206.4487;146.5153;151.692
29.14875;41.36662;95.77917;559.7927;206.0373;146.515;151.5313
28.85844;41.3249;95.75063;557.3287;206.2612;146.5146;151.5225
33.03688;44.93927;95.48073;572.3047;211.4794;146.5135;152.0369
31.70646;44.20745;94.22823;571.2573;210.3102;146.5134;151.4159
28.80239;41.31427;95.79406;559.563;206.8871;146.5131;151.677
28.98135;41.37437;95.81479;557.5557;206.3798;146.5125;151.4634
28.85781;41.33667;95.825;560.2719;206.7729;146.5124;151.6971
29.04318;41.40318;95.89292;561.5625;206.6315;146.5121;151.7195
32.25151;44.19807;94.56625;569.4011;209.8327;146.5115;151.556
29.72286;42.46161;94.04865;564.101;207.685;146.5106;150.5377
28.96302;41.32714;95.79365;559.65;206.9652;146.51;151.6831
28.87396;41.3574;95.83865;560.3594;206.594;146.5096;151.6193
29.18917;41.36464;95.87094;559.3958;207.0165;146.509;151.7248
28.94864;41.41167;95.95927;562.4719;206.8488;146.5087;151.7068
29.09036;41.34797;95.85375;559.5339;206.5617;146.5085;151.5141
29.00557;41.3889;95.83146;560.3615;206.6731;146.5076;151.5946
29.01724;41.35115;95.75448;559.3198;206.2612;146.5072;151.6358
32.17396;44.19729;94.72343;569.3818;209.7629;146.5063;151.4037
29.0925;41.38739;95.80521;562.1526;207.0833;146.506;151.637
28.32932;41.06281;94.3576;561.0604;207.706;146.5056;151.1095
28.61448;41.16922;95.16104;560.5662;206.8237;146.5055;150.9632
33.13604;44.9875;95.46313;571.1953;211.1669;146.5052;151.9623
29.09854;41.34026;95.95073;560.7323;206.8696;146.5048;151.7333
29.01432;41.35062;95.95698;560.6375;206.8479;146.5048;151.7147
29.05609;41.34615;95.8101;561.7948;207.1254;146.5041;151.7002
31.83714;44.18401;94.1426;571.1901;210.4637;146.5033;151.4893
29.04057;41.34125;95.82417;558.5896;206.4931;146.5018;151.6356
32.05198;44.20609;94.69448;570.8724;209.9569;146.5011;151.4783
33.05073;44.91864;95.51698;571.0224;210.7698;146.5007;151.9969
28.94547;41.44307;95.83198;561.9948;206.7721;146.4994;151.5532
