K5PC5CH.OP;K5T4.PV;K5T18_2.PV;K5PC6CH.OP;K5T8_3.PV;K5T10_1.PV
27.38448;98.16552;66.86354;40.6387;93.10989;78.17177
31.81094;116.1405;76.15334;43.98417;108.1284;78.17114
26.12078;97.93698;66.57667;38.69266;92.97198;78.17083
31.76687;115.5732;76.01;43.98724;108.0403;78.17042
25.57187;98.2975;67.13521;38.8474;92.9474;78.16802
26.59333;98.33041;66.46542;38.83537;92.89448;78.16615
24.76557;98.86105;66.61771;38.58698;92.93906;78.16364
26.76068;98.19552;66.78875;38.85943;92.94406;78.16073
41.14854;121.0016;79.27521;52.23516;109.0434;78.15968
26.24031;98.04417;66.64208;38.80792;92.96479;78.15938
31.68901;115.8917;76.18958;43.96667;108.1145;78.15927
25.91094;98.22427;66.94938;38.77995;92.95292;78.15885
26.23531;98.97219;66.27209;38.85448;93.17562;78.15791
26.7751;98.33146;66.38145;38.87286;92.8776;78.15781
31.7538;115.8051;76.1825;43.97911;108.1235;78.15688
26.30651;98.27125;66.95042;38.83042;92.8225;78.15656
26.38688;98.45594;66.44937;38.86328;92.87594;78.15448
25.88901;98.23292;66.82542;38.76682;92.82584;78.15406
26.13573;98.31416;67.15063;38.80359;92.81469;78.15396
25.84307;98.14604;66.715;38.77891;92.96427;78.15271
24.83208;97.95167;66.59271;38.7012;92.92698;78.14854
23.16922;107.398;70.44167;36.19031;103.6869;78.14844
25.94917;98.43135;66.74875;38.67234;92.96167;78.14781
31.59406;115.4832;76.05959;43.94677;108.0639;78.14698
31.71953;115.7086;81.02417;43.92307;108.6351;78.14656
31.82844;115.5324;76.15146;43.96839;108.1267;78.14625
25.01729;109.4655;70.84084;38.34188;104.9672;78.14438
29.72547;109.8316;70.66375;42.20026;103.183;78.14375
26.34516;98.12198;66.73125;38.87854;92.88229;78.1425
26.09318;97.96594;66.71854;38.68406;92.9476;78.14146
26.55745;97.88469;66.62104;38.77401;92.96375;78.14
26.30865;98.26552;66.62458;38.82328;92.96375;78.13958
25.85281;98.21416;66.53333;38.81943;92.95448;78.13708
26.24583;98.18042;67.03167;38.83594;92.83729;78.13677
26.09964;98.04677;66.46188;38.79599;93.19312;78.13573
31.81484;115.4023;76.1875;43.98703;108.0495;78.13469
25.54151;98.37594;66.79542;38.58781;92.84594;78.13375
37.8551;122.1237;79.09417;49.07323;112.2294;78.13323
26.02958;98.83739;66.40625;38.73521;93.17521;78.13292
25.48078;98.57875;66.54521;38.55333;92.95917;78.13229
25.14661;98.18385;66.31208;38.58818;93.17261;78.13104
25.45953;109.7936;70.97334;38.71823;104.9749;78.13094
26.75823;98.12073;66.73375;38.93312;93.00448;78.13084
28.15812;98.61052;67.06646;40.74552;93.02177;78.1299
25.99885;97.92083;66.64729;38.88146;92.8775;78.12906
26.69901;97.7875;66.84146;38.89099;93.08896;78.12666
26.30172;97.83031;66.37292;38.86021;93.11031;78.12406
25.78255;98.10709;66.86292;38.57198;92.98927;78.12125
26.02281;97.84917;66.41937;38.83615;93.13333;78.12021
31.75755;115.5073;76.16688;43.97932;108.0765;78.11687
26.59266;98.09812;67.03042;38.91927;92.82906;78.11636
25.82609;98.48396;66.37312;38.79021;93.17635;78.11573
25.31849;98.03167;66.34063;38.67198;93.14958;78.11417
26.31521;97.97886;66.65417;38.79583;92.98896;78.11365
26.62505;98.13531;66.76875;38.86813;93.00833;78.11343
31.82984;115.51;76.13687;43.96177;108.1194;78.11292
25.73146;98.25406;66.65187;38.57995;92.97573;78.11271
26.49344;98.19083;66.76938;38.84755;92.96468;78.11208
30.74448;114.9902;80.54479;42.89417;108.5352;78.10739
20.54552;104.4303;69.81937;33.99427;102.0969;78.10656
26.57417;97.8725;66.65188;38.82292;93.09906;78.10583
28.40203;98.40229;67.12312;40.63995;93.06187;78.10562
31.7699;115.5242;76.23479;43.98125;108.1144;78.1051
26.94448;98.05948;66.58334;38.82958;92.94177;78.1051
26.18406;98.27156;66.81291;38.8551;92.97146;78.1051
26.11052;97.97573;66.89562;38.87453;92.84896;78.1049
31.89318;115.562;76.11604;43.97922;108.1159;78.10427
25.02016;98.10021;66.90833;38.57042;92.98729;78.10281
25.3599;97.75885;66.75459;38.70349;93.05073;78.10229
32.21156;119.4665;77.03729;44.15573;113.8176;78.10042
26.05693;97.76938;66.89687;38.74162;93.01948;78.09896
20.99302;104.4034;69.61604;33.95083;102.1435;78.09698
28.83167;107.8551;73.62187;41.3288;101.0393;78.09573
21.06703;104.4521;69.45937;33.93167;102.029;78.09469
26.44708;98.20469;66.70104;38.75864;92.83677;78.08958
26.16505;98.34698;66.95084;38.74693;92.83083;78.08958
20.62885;104.5103;69.33146;33.95854;102.0588;78.08791
25.10271;109.2899;70.49958;38.34104;104.9343;78.08688
29.54672;110.0345;70.70021;42.18802;103.2193;78.08573
31.7275;115.4914;76.07854;43.97484;108.0802;78.08218
32.14568;119.3158;77.09021;44.15266;113.763;78.08083
28.8176;107.92;73.62292;41.31531;101.1146;78.07927
21.07557;104.0155;69.41;34.03219;101.664;78.07854
31.72677;115.5386;76.17354;43.98495;108.1076;78.07573
26.18156;97.94344;66.74521;38.88901;93.03687;78.07333
25.57792;98.11313;66.98896;38.88287;92.93594;78.07114
25.65016;97.92542;67.11354;38.71693;92.99979;78.06834
20.88297;104.5478;69.57625;33.95828;102.1901;78.06833
35.71688;111.7161;72.94708;47.45411;103.4882;78.0651
31.78917;115.6907;76.06271;43.98391;108.0591;78.0649
31.74359;115.6925;76.09208;43.96828;108.0314;78.06281
26.23328;97.81;66.56917;38.72833;93.01385;78.06031
26.61031;98.16032;67.11083;38.88781;92.9625;78.0601
24.51354;97.94063;67.04813;38.54292;93.01511;78.05833
26.56266;98.37104;66.47396;38.89802;92.97719;78.05437
28.72713;107.8349;73.74646;41.37172;101.1384;78.05417
26.24411;97.89229;66.99104;38.99281;93.06656;78.04156
31.85073;116.0599;75.92563;44.04198;108.4556;78.04094
31.67995;109.5419;75.01229;44.06641;101.1945;78.04
29.70958;110.0172;70.70937;42.19011;103.2162;78.03698
25.97344;97.84594;66.67292;38.82412;92.95021;78.03365
25.6637;97.85406;66.9675;38.56334;93.04198;78.03
41.12755;120.3715;78.78833;52.23354;109.0071;78.02875
26.0175;97.91198;66.51938;38.87703;93.06396;78.02448
29.72068;109.8276;70.84646;42.19375;103.183;78.02219
31.87854;116.1268;75.85479;44.01948;108.4764;78.01937
25.97495;97.87354;67.03521;38.80844;93.01229;78.01833
32.21412;119.3775;77.0475;44.16172;113.71;78.01729
28.49318;107.7844;73.77541;41.3612;101.1801;78.01646
26.44323;98.07875;66.88416;38.80969;92.82136;78.01489
20.9863;104.0091;69.28416;34.04745;101.6444;78.01437
28.66448;107.9931;73.73542;41.30838;101.0736;78.01063
21.71964;102.4816;68.88208;36.04214;98.99667;78.01021
29.89776;110.1918;70.55333;42.22698;103.1994;78.0101
26.00958;97.84698;66.73771;38.78172;92.92646;78.00687
26.05911;97.83916;66.60188;38.71198;92.89281;77.99895
25.90354;97.61687;66.61875;38.78151;92.93521;77.99834
28.89578;107.5437;73.70125;41.34349;100.997;77.99656
25.68328;98.04823;67.16979;38.86021;92.99062;77.99573
26.60057;97.61729;66.51667;38.75693;92.92583;77.99458
26.16349;97.52271;67.00625;38.6863;92.93271;77.99406
26.05521;98.10625;66.79792;38.82917;92.825;77.99219
21.7488;102.5556;69.22208;36.05698;98.9701;77.98615
28.82438;107.4926;73.62104;41.28594;100.9744;77.98479
26.49688;98.0801;67.0225;38.79713;92.99313;77.98427
25.95448;98.06844;66.76813;38.6461;92.88094;77.97781
31.75703;116.2365;75.81979;43.99854;108.4934;77.97271
31.7187;115.5192;76.1823;43.96833;108.0113;77.97021
21.60724;102.2717;69.24604;36.06156;98.94958;77.96687
39.99042;119.8978;78.35313;51.10802;108.9979;77.96593
20.97271;104.5336;69.43521;33.94448;102.2224;77.96291
28.69719;107.4851;73.71104;41.29901;100.9603;77.96156
26.62;97.9251;66.61646;38.7062;92.88313;77.95646
24.99911;109.251;70.42792;38.34656;104.9115;77.95625
25.47703;97.88823;66.34209;38.53797;92.86156;77.95261
20.87646;103.9502;69.61646;33.91151;102.0285;77.95219
31.8012;115.4091;76.1875;44.00078;107.9873;77.94979
32.19677;119.6481;76.99146;44.15354;113.6442;77.94187
29.61115;109.9404;70.52062;42.21297;103.2075;77.93531
21.63745;102.3321;68.80688;36.05146;98.95812;77.93385
20.82604;103.8189;69.20583;34.03031;101.6249;77.93229
29.11828;114.9841;74.11562;41.37162;109.2781;77.93083
21.68922;102.3967;68.89188;36.04427;98.98448;77.92989
21.48599;102.6263;68.95667;36.01682;98.96781;77.92385
21.7399;102.3863;68.79292;36.06979;98.96396;77.92313
31.79573;116.4282;75.84729;44.0375;108.5073;77.91937
29.11469;114.9049;74.15042;41.32635;109.2789;77.91782
21.55787;102.343;68.85729;36.0475;98.94573;77.91698
29.12802;115.064;74.04042;41.3849;109.2964;77.91531
28.61526;107.6622;73.71812;41.35141;101.235;77.91354
29.07953;115.07;73.97729;41.36927;109.3355;77.91323
28.53276;107.7425;73.80625;41.36412;101.2607;77.91281
29.95776;114.4372;80.00291;42.45813;108.4431;77.9127
21.51917;102.5133;69.12;36.04136;98.97719;77.91031
21.36089;103.4054;69.28125;33.99979;102.0075;77.90323
29.04948;114.952;74.09563;41.3686;109.293;77.90208
20.675;103.4947;69.41542;33.98469;101.9886;77.89823
29.09807;115.382;73.92979;41.39989;109.3122;77.89594
21.53453;102.3377;68.95667;36.03938;98.97552;77.8949
21.73115;102.3709;68.89917;36.0689;98.96771;77.89031
32.2775;119.3646;76.9825;44.15042;113.5802;77.88927
26.23661;97.74687;66.59042;38.81484;92.86927;77.88729
36.41844;112.2366;72.64333;47.59286;104.4808;77.88657
28.76833;107.4184;73.50146;41.33187;100.9379;77.88521
21.10698;104.4241;69.59458;33.97364;102.2985;77.8851
26.68922;98.02177;66.88667;38.78818;92.84031;77.88438
21.64964;102.4927;69.18021;36.0325;98.96375;77.88229
21.58198;102.3768;69.02771;36.04786;98.96188;77.88084
28.9888;115.6098;73.88708;41.43281;109.315;77.88073
29.08417;114.7768;73.97646;41.32661;109.3584;77.88052
31.65307;115.2654;76.19854;43.95974;107.9626;77.88031
29.06646;115.1314;74.03917;41.42745;109.2742;77.87948
31.73677;109.7221;75.01334;44.02479;101.1884;77.87636
29.10755;114.8759;74.155;41.38104;109.2732;77.87104
37.8261;122.1536;79.08542;49.14531;112.2097;77.86459
28.83776;107.9112;73.98896;41.71412;101.3199;77.86302
29.12464;115.0218;74.03355;41.38703;109.2267;77.85886
29.12526;115.2034;74.04208;41.39693;109.2581;77.85177
39.61958;119.3817;77.91937;50.80432;108.9947;77.84937
26.01453;106.1152;72.47354;39.25219;100.9266;77.84635
31.68844;109.7401;75.01208;44.00938;101.169;77.84198
28.6901;107.2801;73.45333;41.36;100.9124;77.84
21.57219;102.2511;68.96396;36.02365;98.98979;77.83896
21.11083;103.9743;69.23979;34.05614;101.6171;77.83625
29.0712;114.4839;73.98854;41.38198;109.1516;77.83365
31.84693;116.7356;75.71437;44.01818;108.5479;77.82542
31.77438;116.7485;75.75083;43.98167;108.5377;77.82437
24.48083;109.6438;70.29833;37.79562;104.8704;77.81958
29.27672;114.7295;74.08146;41.37;109.202;77.81937
28.98896;114.6485;74.02875;41.39552;109.2157;77.81896
28.74229;107.3175;73.41125;41.32385;100.9003;77.81635
28.69578;107.2685;73.38209;41.37172;100.8982;77.81521
29.14672;114.6383;73.95292;41.37198;109.1645;77.81479
32.2437;119.1068;76.95583;44.17266;113.5081;77.81375
25.55896;97.65688;66.61083;38.55182;92.86313;77.81354
29.09359;114.4107;73.99187;41.4251;109.1478;77.81229
29.03365;114.5879;74.03104;41.39323;109.1626;77.80959
26.08219;97.81688;66.73542;38.74266;92.83823;77.80948
29.12906;114.8931;74.16896;41.36099;109.2701;77.80771
29.07979;114.6951;74.00667;41.37891;109.1849;77.8076
29.1787;114.8489;73.88895;41.4463;109.3656;77.80719
20.91375;103.9678;69.41813;34.0064;101.9642;77.80573
29.2587;114.8365;73.98292;41.35901;109.1907;77.80437
31.835;109.3302;75.1425;43.98286;101.1676;77.80354
29.00349;114.6479;74.04459;41.38052;109.1765;77.80302
29.61115;115.3175;73.78604;41.92172;109.3658;77.80219
29.10234;115.0454;74.14188;41.31511;109.2676;77.80167
26.3799;106.0786;72.60958;39.25484;100.9176;77.80135
28.47224;107.3357;73.49646;41.31833;100.8797;77.80063
28.93792;114.5655;73.98375;41.37177;109.1786;77.79542
29.0563;115.0515;74.17396;41.42901;109.2887;77.79531
35.92719;111.859;73.00916;47.49995;103.5472;77.7951
29.71323;110.0453;70.89833;42.20443;103.2206;77.79166
32.19584;119.0006;76.90938;44.16146;113.4236;77.79073
26.38458;106.0514;72.20187;39.31786;100.9073;77.79052
29.1613;114.7754;74.02834;41.3961;109.1852;77.78864
29.02406;114.9699;74.17479;41.37162;109.2738;77.78812
29.10859;115.0378;73.96021;41.42766;109.203;77.78781
31.83245;116.2815;75.84292;44.0474;108.6119;77.7874
29.24865;114.7605;74.02333;41.38151;109.1829;77.7874
29.14344;114.8603;74.18104;41.38511;109.29;77.78261
20.92714;104.0922;69.2375;34.00589;101.6231;77.7823
48.0675;129.419;83.39291;59.07151;112.0795;77.78188
26.04026;106.0711;72.42458;39.31511;100.913;77.77615
29.05141;114.8158;74.07333;41.33953;109.2373;77.77604
26.70266;97.54031;66.31313;38.80776;92.86584;77.77042
29.02245;114.7929;74.1475;41.41776;109.2973;77.77
29.0788;114.7205;74.07792;41.43484;109.2148;77.7699
31.69698;115.288;76.1525;43.9563;107.9212;77.76948
29.01109;114.869;74.08583;41.37313;109.2428;77.76885
31.77776;116.2808;75.82437;44.04656;108.5658;77.76427
25.88839;106.2946;72.43604;39.3299;100.8871;77.76188
29.11005;115.0252;74.17771;41.40974;109.2902;77.76135
29.03609;114.7501;74.11667;41.4124;109.2285;77.76041
25.96984;106.0271;72.50208;39.25781;100.922;77.76041
21.14453;104.0458;69.2175;33.95448;102.3345;77.75761
29.04437;115.0418;74.13583;41.36177;109.2851;77.75354
29.17161;114.6861;74.08375;41.35349;109.1798;77.75344
29.12609;115.1451;74.02812;41.34495;109.2304;77.75271
29.51458;108.382;73.91854;42.3376;101.3469;77.75052
31.74484;115.1305;76.21167;43.98167;107.949;77.74886
31.87396;116.1134;75.82291;44.00489;108.8671;77.74406
21.57844;102.0702;69.11104;36.00073;98.97938;77.74281
29.05896;114.6547;74.14438;41.40562;109.3205;77.73927
31.81958;116.6794;75.75938;44.04438;108.6165;77.7375
21.06932;104.1068;69.24541;33.94453;101.6339;77.73646
31.66448;115.499;76.06937;43.97094;107.9081;77.73364
29.03266;115.2136;74.07562;41.38823;109.2276;77.73229
25.24844;105.028;71.34229;38.55052;99.78011;77.73052
29.99458;115.0892;74.01146;42.24344;109.3627;77.72979
29.02724;114.9683;74.16813;41.32438;109.2702;77.72854
26.28099;105.9737;72.51334;39.25198;100.9416;77.72282
20.58141;104.0008;69.6825;34.01745;101.6529;77.7225
26.1138;106.1165;72.15896;39.32417;100.8681;77.72135
20.74339;104.1266;69.51479;33.97505;101.6457;77.72031
26.72521;97.62948;66.54208;38.86479;92.85583;77.71969
28.60224;107.2896;73.56646;41.34885;100.8608;77.71906
21.10208;103.8219;69.42958;33.93099;101.9172;77.71698
32.02479;108.8778;74.64562;43.9976;101.1602;77.71542
29.12333;114.6053;74.07333;41.40438;109.181;77.71531
21.61875;102.226;68.98312;36.04385;98.99438;77.71531
20.9351;104.0075;69.43417;34.03958;101.664;77.71156
31.84922;116.6185;75.73229;44.02135;108.6423;77.70865
31.8312;116.8124;75.72521;43.99625;108.651;77.70865
29.2787;113.9593;79.76979;42.01021;108.3449;77.70844
31.82365;117.1395;75.56208;44.0274;108.6876;77.70792
29.03906;114.957;74.11041;41.42588;109.233;77.70469
31.87708;116.2033;75.79229;44.01735;108.8582;77.69667
29.06344;115.1464;74.17125;41.3512;109.2859;77.69531
30.07927;115.1594;73.89437;42.23339;109.3649;77.69489
29.04385;115.0236;74.23646;41.39911;109.2883;77.69448
20.92906;104.1691;69.21542;34.00453;101.6415;77.69041
29.11401;114.7914;74.08229;41.40839;109.2295;77.69
22.9601;109.674;70.03812;36.84261;104.8576;77.68855
28.99578;114.9489;74.26459;41.36974;109.2869;77.68792
21.09323;104.2333;69.36958;33.93766;101.9469;77.68188
29.11578;114.8791;74.23583;41.38005;109.2906;77.67989
29.00974;114.942;74.13;41.35786;109.2232;77.67989
31.92214;116.8649;75.63104;44.02245;108.6996;77.67927
32.2538;118.9423;76.79625;44.15511;113.3556;77.67677
20.98698;104.0848;69.74146;33.89385;101.9034;77.67677
31.93844;116.3708;75.69312;44.01266;108.7198;77.67542
21.09016;103.9935;69.51395;33.97083;101.9377;77.67448
38.62313;118.9353;77.54042;49.8712;109.0032;77.67416
29.01083;115.1398;74.1125;41.38693;109.3045;77.67208
31.78057;116.1223;75.79708;44.00245;108.8625;77.66927
31.88412;116.0152;75.80937;44.05208;108.7215;77.66917
29.77292;110.1982;70.75396;42.21828;103.2265;77.66708
30.5876;108.3026;73.90459;42.97911;101.3435;77.66635
32.21437;118.9649;76.69021;44.16052;113.2634;77.66594
31.42677;108.7245;74.85562;44.07448;101.2123;77.66364
29.21698;114.6761;74.07521;41.37943;109.2445;77.66146
29.07344;114.7991;74.18855;41.36219;109.3116;77.66042
31.75589;117.1028;75.60167;43.98547;108.6656;77.65781
31.61021;108.8774;74.35792;44.0412;101.1733;77.65771
28.53115;107.3692;73.38458;41.31594;100.862;77.65583
31.91411;116.0267;75.9;43.98104;108.791;77.65302
31.89719;116.0335;75.95145;43.98229;108.7989;77.65271
25.48094;104.7703;71.345;38.54214;99.77489;77.65021
25.51646;104.9903;71.28562;38.52328;99.78938;77.64864
31.86104;116.0971;75.95521;44.00344;108.8032;77.64844
31.28604;108.623;74.58292;43.74156;101.2101;77.64823
20.93531;103.9448;69.61333;34.00552;102.3701;77.64615
31.46563;108.9618;74.85333;43.99682;101.1671;77.64604
31.9224;116.2702;75.90146;44.0176;108.9053;77.63979
31.66292;108.9157;74.6375;44.03073;101.1653;77.63979
29.72932;110.1205;71.15625;42.20047;103.2081;77.63396
29.07229;114.8383;74.16271;41.39339;109.2922;77.63375
23.08182;108.8261;69.92188;36.86042;104.8128;77.63313
29.09828;114.9279;74.06042;41.4425;109.257;77.63281
31.94073;116.0729;75.77354;43.99984;108.739;77.63187
30.62146;108.2868;74.15708;43.07255;101.281;77.63177
29.19479;114.6815;74.17458;41.36953;109.3146;77.63156
31.71563;115.3223;74.32188;43.68375;109.3607;77.63094
29.02682;114.6817;74.06292;41.36708;109.2495;77.63073
29.58088;109.9856;70.86459;42.21073;103.2117;77.62937
29.15;114.6753;74.09834;41.3626;109.2343;77.62917
31.91016;116.281;75.93771;43.99662;108.9184;77.62885
31.88255;116.1698;75.75521;44.01271;108.7585;77.62708
28.90453;114.8743;74.13167;41.40354;109.2045;77.62605
31.92276;116.3352;75.78834;44.03047;108.7851;77.62521
31.9474;116.3016;75.79104;43.9951;108.8657;77.62469
21.60958;102.612;68.98729;36.04682;99.06729;77.62459
37.89255;122.198;79.08083;49.01505;112.2078;77.62271
21.67224;102.7482;69.03104;36.04005;99.03656;77.62177
31.97953;116.2623;75.75291;44.01021;108.8569;77.61864
30.43786;108.3001;74.04667;42.97036;101.2895;77.61813
31.81146;116.3048;75.79688;43.98714;108.8932;77.61646
29.86448;110.1484;70.69;42.21927;103.2025;77.61636
31.95313;116.0782;75.90813;43.98474;108.8448;77.6149
21.69682;102.2903;68.98959;36.04417;98.99718;77.61125
30.24745;115.1963;74.07854;42.48359;109.3661;77.60969
29.1975;114.6881;74.06625;41.42641;109.2262;77.6076
29.14167;114.8066;73.98792;41.36271;109.2364;77.6075
29.04037;114.686;74.13708;41.35146;109.2092;77.60687
31.01516;108.4406;74.34666;43.47755;101.2528;77.60667
29.11401;114.6523;74.08833;41.38948;109.2145;77.60323
25.46234;104.9979;71.14771;38.59031;99.82531;77.60021
31.71719;115.5855;76.05354;43.96922;107.8973;77.59875
31.34328;108.5503;74.65312;43.47599;101.2214;77.59458
38.50052;118.5473;77.17333;49.84589;109.0271;77.59406
26.95385;105.9036;72.19479;39.78057;100.9527;77.59406
25.405;105.0319;71.47459;38.57297;99.79969;77.59375
26.0613;106.0328;72.27167;39.35026;100.8629;77.58885
30.59219;108.2757;74.13104;42.99437;101.343;77.58865
25.36234;105.0908;71.27959;38.59109;99.8026;77.58781
31.9188;116.0573;75.93896;43.98495;108.835;77.58771
20.64865;104.111;69.44604;33.99974;101.6946;77.58646
33.55989;115.7056;74.59104;45.51953;109.337;77.575
31.80932;116.3335;75.7802;43.99661;108.8635;77.57385
28.45594;113.9784;79.26666;41.23292;108.2714;77.57229
21.63338;102.6094;69.08125;36.0526;99.0674;77.57125
29.9199;109.8053;71.02834;42.21552;103.1502;77.56895
31.83406;115.5805;76.09021;43.97182;107.8879;77.56718
30.64412;108.2135;74.16333;42.93594;101.317;77.5651
21.61078;103.0142;68.92709;36.03495;99.03011;77.56364
32.17443;118.9227;76.6625;44.14891;113.1752;77.56229
25.55807;104.8277;71.27229;38.53761;99.76865;77.55833
25.35495;104.9415;71.2425;38.54896;99.83323;77.5575
29.14875;114.5946;74.04188;41.36662;109.2543;77.55666
28.36417;106.3208;72.68291;41.11922;100.8935;77.55
27.35865;106.3068;72.36333;40.18094;100.9099;77.54761
28.77479;107.3209;73.19479;41.32265;100.8436;77.54708
31.85651;116.457;75.98646;43.97818;108.9355;77.54427
21.62094;103.1399;68.92937;36.04755;99.0499;77.53886
29.6575;109.9364;70.73104;42.19667;103.2023;77.53823
20.77682;104.1074;69.40604;34.0187;101.6828;77.53344
28.81505;107.1248;72.99792;41.36391;100.8147;77.5325
29.67286;110.3684;70.63084;42.20161;103.1256;77.52917
21.68724;103.077;69.05146;36.05052;99.05125;77.52875
22.13797;103.4134;70.37833;36.11505;99.95115;77.52708
25.46958;105.0091;71.04729;38.61287;99.87041;77.52229
21.66469;103.1405;69.25896;36.03036;99.01875;77.52208
25.44219;105.3502;71.54437;38.65151;100.4017;77.52187
23.61333;103.2529;70.33417;37.28537;99.96042;77.52
20.82714;104.4594;69.47334;33.98292;102.3977;77.51968
25.83245;105.3154;71.73417;38.6799;100.4208;77.51958
25.39198;105.0857;71.19729;38.55286;99.86094;77.51083
37.14781;118.2258;76.91375;48.62823;109.0453;77.51041
25.95974;105.8816;72.43854;39.33323;100.8492;77.50979
23.02547;108.499;69.73521;36.8686;104.7802;77.50625
20.95214;104.2531;69.67521;33.95151;101.9042;77.50562
29.82844;110.1415;70.96104;42.20719;103.1455;77.50448
31.93885;116.4179;75.98021;44.01807;108.9704;77.50291
29.84057;110.1502;70.64875;42.20948;103.139;77.49895
20.85552;104.3562;69.45354;33.96849;101.8911;77.49854
21.74193;102.4328;68.9675;36.03078;99.02094;77.4976
32.06646;118.808;76.62583;44.15485;113.0708;77.49427
29.74068;110.0954;70.96083;42.23463;103.1781;77.49271
21.11281;103.8571;69.27312;33.97531;101.8261;77.49219
31.6937;115.4993;76.1425;43.9749;107.8779;77.49073
25.58917;105.3303;71.96833;38.69255;100.3844;77.48625
29.73057;110.1034;70.91;42.21651;103.1338;77.48594
25.40854;105.0296;71.33854;38.60891;99.92021;77.48302
29.74667;110.2453;70.97833;42.19682;103.1293;77.47865
25.52213;104.7251;71.18562;38.55859;99.74604;77.47823
21.77427;102.3795;69.05;36.05719;99.07042;77.47823
21.05672;104.0568;69.27521;33.97437;101.7815;77.47729
26.15937;105.9694;72.48521;39.25214;100.842;77.47646
27.51984;106.3773;72.28979;40.18729;100.9204;77.47469
22.54578;103.3485;70.02646;36.13313;99.94614;77.47312
21.62167;102.3982;68.95729;36.05214;99.02958;77.47052
25.3749;105.286;71.72;38.78557;100.4516;77.46604
29.76729;110.2881;70.95563;42.185;103.1086;77.46573
21.13542;104.1029;69.35521;33.97245;101.7257;77.46573
22.94016;108.3944;69.63333;36.87026;104.7575;77.46146
21.73214;102.9753;69.23479;36.03943;99.02521;77.45969
36.31797;111.9656;72.94334;47.53568;103.59;77.45937
26.23323;105.9932;72.21354;39.23;100.8121;77.45885
27.4488;106.431;72.41417;40.20854;100.9235;77.45687
31.58057;115.5644;76.13729;43.9625;107.8674;77.45677
20.97234;104.5279;69.64896;34.03823;102.4481;77.4551
25.34339;104.9849;71.36166;38.58339;99.92583;77.45
31.94552;116.375;75.97542;44.03641;108.9819;77.44552
28.56219;106.3993;72.87854;41.35537;100.8573;77.44448
20.90104;103.6346;69.26354;34.01062;101.8765;77.44052
29.01724;114.5894;74.08312;41.35115;109.2631;77.43615
27.93599;113.5863;78.78479;40.96667;108.1853;77.43552
21.62662;102.549;69.06458;36.04083;99.01907;77.43531
29.69344;109.8557;71.12959;42.20964;103.1434;77.4349
22.71708;103.4682;70.17854;36.14037;99.92917;77.43417
26.39156;105.1955;71.90417;39.29302;100.431;77.43365
20.7549;103.9981;69.77917;34.01937;101.688;77.43354
32.10578;118.7134;76.58187;44.1461;113.0001;77.43343
20.76453;104.0376;69.45396;33.98646;101.7135;77.43219
25.47943;104.8789;71.4425;38.50385;99.72041;77.43156
31.60807;115.6264;76.21229;43.9862;107.859;77.43114
25.76625;104.714;71.23625;38.53604;99.74667;77.42896
25.88953;106.1052;72.16854;39.27969;100.7967;77.42875
31.96057;116.1818;75.84084;44.08005;109.2397;77.42573
22.40838;103.5079;70.10625;36.14573;99.93667;77.42552
20.64542;104.0682;69.33583;33.91745;101.8909;77.42406
20.53391;104.2329;69.41125;33.94844;101.7506;77.42396
25.45089;104.7332;71.0275;38.54432;99.70364;77.41771
22.915;108.6716;69.51854;36.84469;104.7391;77.4127
25.93146;104.9664;71.51979;38.70662;100.2217;77.41187
25.46786;105.0225;71.39188;38.53698;99.93271;77.4075
34.51349;116.0985;75.01729;46.13786;109.2906;77.40343
31.99297;116.1354;75.83458;44.08724;109.2131;77.40156
31.69995;115.549;76.13375;44.00271;107.8541;77.39698
26.32672;105.2586;71.87729;39.32583;100.4408;77.39469
21.75141;102.6064;69.06229;36.0486;99.08063;77.39135
31.59745;115.5027;76.10458;43.96172;107.8927;77.38969
22.80313;108.4928;70.35396;36.14651;104.8926;77.38906
20.70219;104.4118;69.49563;33.97313;102.4304;77.38906
31.67776;115.5641;76.19021;43.97536;107.8575;77.38812
22.32177;103.3599;70.04583;36.17495;99.86104;77.38541
22.65781;108.2376;70.46625;36.15109;104.8928;77.3851
32.02422;116.7867;75.75521;44.05203;109.1483;77.38073
25.61182;105.2036;71.66292;38.69172;100.3334;77.3801
32.00261;116.2835;75.97854;44.01885;108.989;77.37802
32.11599;118.6203;76.54042;44.1487;112.9723;77.37677
31.72703;115.5029;76.04562;43.96589;107.8841;77.37646
23.03292;108.4073;69.48167;36.62073;104.7169;77.37614
37.85531;122.1495;79.16146;49.07349;112.1768;77.37542
28.71068;107.1118;72.97771;41.33354;100.822;77.37489
25.45864;104.8388;71.34209;38.52682;99.73104;77.37312
31.96068;116.4134;75.89083;44.02797;109.0726;77.37187
25.48792;103.2967;70.50417;38.5238;99.94177;77.36927
22.53214;102.8927;70.04041;36.15536;99.83854;77.36656
29.6176;110.4485;70.98708;42.19552;103.0869;77.36594
26.32047;105.9809;72.30896;39.25953;100.7756;77.36375
25.52104;104.929;71.51813;38.71521;100.2332;77.36188
31.65469;115.6157;76.15584;43.96214;107.8678;77.35573
25.65599;104.9849;71.50063;38.64083;100.2529;77.35468
25.5212;104.8986;71.80896;38.6512;100.2417;77.35448
22.57187;103.649;70.36813;36.12427;99.92355;77.35438
25.61182;104.9573;71.66;38.71271;100.2094;77.35125
