K5T3.PV;K5T2_2.PV
264.5004;415.385
257.691;415.385
256.4913;415.385
264.0565;415.3841
256.2042;415.3841
264.4735;415.3834
256.1769;415.3816
256.53;415.3816
264.9479;415.3813
256.529;415.3813
256.7846;415.381
264.9967;415.3766
264.5308;415.3759
256.6623;415.3753
264.3008;415.375
256.7171;415.375
259.0652;415.3737
256.9458;415.3737
256.6544;415.3737
264.5181;415.3728
256.6963;415.3719
256.5631;415.3703
264.3742;415.3697
256.5933;415.3697
256.7915;415.3691
256.4802;415.3653
256.3802;415.3637
256.6012;415.3609
256.596;415.3609
264.5594;415.3591
260.8731;415.3588
256.7171;415.3581
256.7581;415.3575
256.5327;415.3572
264.7906;415.3569
256.7235;415.3569
257.87;415.3547
256.4487;415.3547
256.6138;415.3544
258.0008;415.3525
256.4179;415.351
256.7158;415.351
256.521;415.35
256.579;415.35
263.8865;415.3497
256.3827;415.3491
265.0021;415.3488
256.2106;415.3488
264.2379;415.3481
256.6785;415.3481
256.3033;415.3447
264.0894;415.3428
256.3417;415.3419
257.8629;415.3412
256.674;415.3409
256.7458;415.3381
256.9306;415.3378
261.0079;415.3369
256.7583;415.3356
264.1904;415.335
256.8021;415.335
256.621;415.3344
256.8002;415.3337
264.5608;415.3334
256.9756;415.3328
256.769;415.3316
264.6396;415.3312
261.1317;415.3312
264.3071;415.3303
256.3571;415.33
261.009;415.33
256.4417;415.3294
256.5306;415.3288
261.2285;415.3281
256.5206;415.3278
256.8608;415.3244
256.9302;415.3244
256.3731;415.3244
256.3608;415.3244
256.7404;415.3234
256.6296;415.3228
256.1102;415.3228
256.1358;415.3228
264.1592;415.3225
256.976;415.3222
264.2744;415.3216
256.6656;415.32
255.2754;415.3197
256.3658;415.3191
258.8367;415.3185
256.3338;415.3181
256.801;415.3178
256.4302;415.3178
263.9615;415.3175
256.521;415.3169
256.5783;415.3169
256.5752;415.3144
256.2923;415.3138
256.8427;415.3134
264.2908;415.3131
256.6913;415.3128
256.5017;415.3128
260.8506;415.3128
256.9113;415.3125
256.5579;415.3125
256.4979;415.3125
256.8123;415.3109
256.4515;415.3109
256.5789;415.3106
256.2627;415.3097
256.8621;415.3094
256.4602;415.3091
256.3083;415.3081
256.781;415.3075
263.1492;415.3072
256.1654;415.3062
256.7231;415.3047
256.546;415.3047
256.7729;415.304
256.4735;415.304
256.9177;415.3037
256.0527;415.3034
256.5279;415.3028
256.6502;415.3022
256.4752;415.3022
264.579;415.3016
256.6892;415.3016
257.9346;415.2997
264.1069;415.2981
256.4719;415.2975
260.4083;415.2972
264.2546;415.2969
256.2927;415.2956
264.3671;415.2953
256.8596;415.2953
257.8765;415.2938
264.2067;415.2931
257.8667;415.2925
257.9731;415.2922
264.4396;415.2919
264.324;415.2913
258.0219;415.2913
256.4708;415.2906
264.3292;415.29
256.106;415.29
256.619;415.2894
256.4538;415.2894
262.6242;415.2885
256.7129;415.2878
260.9965;415.2875
262.9173;415.2872
259.0235;415.2866
256.7525;415.2866
256.5642;415.2863
260.9252;415.2863
256.3031;415.2859
256.2823;415.2853
257.0758;415.2797
256.5317;415.2794
256.2383;415.2781
259.2279;415.2778
256.7067;415.2769
256.4508;415.2769
264.4998;415.2762
256.6117;415.2747
256.646;415.2744
264.056;415.2737
256.291;415.2731
256.8631;415.2728
256.2737;415.2728
257.91;415.2719
256.3342;415.2719
264.0904;415.2716
263.475;415.2716
256.221;415.2712
264.0258;415.2712
264.3452;415.2706
264.451;415.27
256.6665;415.2678
256.7294;415.2672
256.4917;415.2672
256.6106;415.2663
256.6738;415.2653
264.2206;415.2647
261.126;415.2634
260.6208;415.2631
264.27;415.2625
256.7377;415.2619
256.4539;415.2619
256.951;415.2613
256.6008;415.26
256.4129;415.2597
256.6725;415.2594
256.3344;415.2591
262.5608;415.2585
256.6152;415.2584
263.7188;415.2556
255.9806;415.2547
263.6956;415.2544
256.7954;415.2541
256.3354;415.2534
256.5077;415.2525
258.8381;415.2522
264.6783;415.2522
256.7831;415.2509
258.9525;415.2497
264.4819;415.2497
256.449;415.2491
256.6258;415.2447
256.1204;415.2444
256.6485;415.2437
256.1377;415.2428
260.6979;415.2422
256.3683;415.2419
262.4033;415.2409
256.3621;415.24
256.65;415.239
264.2579;415.2378
256.7427;415.2375
263.4846;415.2372
264.2946;415.2362
256.6154;415.2362
263.236;415.235
256.2265;415.2347
256.841;415.2341
257.8237;415.2337
256.6794;415.2316
256.5819;415.2316
259.0371;415.2309
256.175;415.2306
263.8;415.2291
256.6892;415.2288
264.8815;415.2284
255.8642;415.2281
261.0194;415.2281
256.6271;415.2275
258.4956;415.226
259.4092;415.2253
256.4515;415.2247
256.9581;415.2241
256.5635;415.2241
256.5296;415.2234
256.3785;415.2234
256.3873;415.2228
256.494;415.2209
256.1215;415.2209
256.3631;415.22
256.714;415.2194
264.1086;415.2191
259.0427;415.2184
259.0542;415.2172
263.7413;415.2159
256.4423;415.2156
256.6277;415.2137
256.805;415.2128
256.3725;415.2106
256.4223;415.2103
256.6146;415.21
256.501;415.21
256.5373;415.2097
256.8188;415.2081
263.2263;415.2078
256.7854;415.2075
264.1771;415.2066
256.3142;415.2062
264.0729;415.2047
263.9271;415.2038
256.2838;415.2038
263.3488;415.2034
264.5156;415.2028
256.5525;415.2028
255.3352;415.2019
264.0633;415.2013
260.8144;415.2013
256.6131;415.2003
263.9579;415.2
256.3835;415.1991
256.5096;415.1991
264.3304;415.1988
257.0723;415.1988
256.4083;415.1978
256.4121;415.1975
264.4637;415.1969
256.7754;415.196
256.3946;415.1953
256.9169;415.195
256.6537;415.195
256.5333;415.1947
260.5363;415.1944
263.3225;415.1941
256.3548;415.1935
257.0013;415.1931
256.694;415.1919
256.4388;415.1919
256.2015;415.1916
256.35;415.1916
256.6394;415.1913
256.6019;415.1903
256.7296;415.1903
264.2819;415.1894
260.4381;415.1894
256.3817;415.1891
258.6325;415.1881
256.746;415.1881
256.7644;415.1872
256.3944;415.1869
256.4483;415.1866
264.4669;415.1853
257.099;415.1847
256.8108;415.1828
256.6208;415.1825
263.4171;415.1819
256.6421;415.1812
256.3433;415.1809
254.0465;415.1806
264.3075;415.1797
264.2727;415.1797
256.2258;415.175
264.1187;415.1747
256.7281;415.1744
264.2319;415.1734
256.2635;415.1731
256.3069;415.1725
256.431;415.1722
256.7148;415.1719
256.3967;415.1719
256.4654;415.1716
264.0975;415.1713
256.5506;415.171
264.4996;415.1706
262.569;415.1706
256.7804;415.1703
256.2213;415.17
256.2148;415.17
256.51;415.1697
263.9552;415.1688
256.3927;415.1688
256.6233;415.1685
264.365;415.1681
263.941;415.1669
264.1237;415.1669
256.2752;415.1663
259.7296;415.1659
256.6873;415.1656
256.4212;415.165
256.505;415.1644
256.6171;415.1644
256.7287;415.1638
256.5548;415.1638
264.4212;415.1631
256.7317;415.1603
256.0454;415.1594
256.7479;415.1584
259.2081;415.1563
256.8994;415.1553
264.2077;415.155
261.0865;415.155
263.9144;415.1544
256.8375;415.1537
256.2912;415.1537
256.4837;415.1531
263.4819;415.1525
264.1269;415.1525
256.8033;415.1525
260.9819;415.1519
263.3877;415.1516
256.7523;415.1506
260.9077;415.1506
261.0325;415.1503
264.4856;415.1481
256.2085;415.1478
255.6233;415.1475
256.7133;415.1469
256.4706;415.1459
255.259;415.1459
263.5827;415.1456
264.3781;415.145
256.2675;415.145
256.6154;415.1444
256.2483;415.1441
258.2444;415.1434
256.5163;415.1434
263.1087;415.1434
258.6219;415.1425
256.5958;415.1425
256.5631;415.1425
263.8906;415.1422
256.91;415.1422
264.4133;415.1413
256.6967;415.1403
261.0979;415.1403
256.7525;415.14
256.0077;415.1391
260.9275;415.1378
256.5773;415.1369
256.315;415.1356
256.1954;415.1353
261.1531;415.1353
256.9271;415.1347
261.0825;415.1341
264.3048;415.1338
256.176;415.1331
264.1208;415.1325
264.2965;415.1325
256.5319;415.1319
264.1417;415.1303
256.4027;415.1303
256.6246;415.1303
264.4721;415.1294
256.4487;415.1294
264.3375;415.1272
257.8744;415.1272
264.3025;415.1266
264.1106;415.1263
256.9048;415.1263
256.8148;415.1253
258.8594;415.1247
256.7327;415.1247
256.3573;415.1234
256.754;415.1231
263.4015;415.1225
264.1565;415.1222
258.6735;415.1187
256.6875;415.1165
256.241;415.1156
256.9169;415.1153
256.3831;415.1144
258.8773;415.1141
256.6346;415.1141
256.516;415.1128
256.6169;415.1106
256.3502;415.1103
264.2769;415.1091
262.3175;415.1091
256.0488;415.1087
264.1542;415.1081
260.7719;415.1066
256.7983;415.1047
256.2392;415.1047
258.9269;415.1034
256.4367;415.1034
256.8442;415.1022
255.4485;415.1013
264.4531;415.101
264.15;415.1006
259.5031;415.1
256.4067;415.0994
256.4465;415.0988
256.2854;415.0984
255.2331;415.0981
264.0129;415.0978
256.2317;415.0978
260.769;415.0978
257.7337;415.0972
256.5271;415.0956
256.4977;415.0953
264.4192;415.0944
256.7325;415.0944
256.3631;415.0919
264.4944;415.0916
256.3165;415.0912
256.5673;415.09
260.6558;415.09
256.3087;415.0897
260.8923;415.0894
256.6369;415.0887
256.7635;415.0884
263.3652;415.0878
263.75;415.0875
264.1429;415.0872
255.5027;415.0869
256.4483;415.0869
256.2223;415.0862
256.3398;415.0862
263.8742;415.0847
256.19;415.0847
256.3917;415.084
260.7762;415.0828
259.0694;415.0825
263.1817;415.0822
255.2665;415.0816
256.2538;415.0812
256.536;415.0797
264.2804;415.0775
256.5798;415.0775
259.4388;415.0772
258.8663;415.0769
256.361;415.0766
256.2883;415.0763
256.0485;415.0759
264.2742;415.0756
256.4842;415.0747
264.1458;415.0744
256.3971;415.0744
256.6281;415.0741
256.4512;415.0731
256.4223;415.0731
257.0042;415.0728
256.5165;415.0728
260.2917;415.0728
256.9077;415.0725
254.1158;415.0725
256.5606;415.0722
261.2021;415.0719
256.1802;415.0716
262.744;415.0709
258.9546;415.0703
258.8046;415.07
256.4719;415.0697
256.5242;415.0694
256.3031;415.0688
256.0406;415.0685
256.734;415.0675
256.4392;415.0666
256.6946;415.0663
256.4871;415.0659
258.9025;415.0653
260.139;415.0641
256.4779;415.0628
264.3246;415.0616
255.2825;415.0612
256.0723;415.0609
264.0333;415.0606
256.4356;415.0606
256.6794;415.0594
263.3385;415.0584
263.8777;415.0581
264.344;415.0581
256.2348;415.0581
256.2394;415.0559
263.6108;415.055
256.145;415.0547
256.8608;415.0525
256.8135;415.0522
256.535;415.0516
259.1306;415.0506
256.7321;415.049
256.4254;415.0475
255.8;415.0466
258.744;415.0459
263.9967;415.0459
263.4029;415.0456
256.6744;415.0444
256.1856;415.0441
255.3902;415.0428
256.6271;415.0425
258.6775;415.0422
256.3825;415.0422
258.8533;415.0419
256.3458;415.0416
264.4263;415.0397
256.4767;415.0391
254.1065;415.0385
256.3292;415.0381
264.3029;415.0372
256.8379;415.0372
256.4242;415.0366
256.8033;415.0359
257.9187;415.0347
256.9544;415.0347
258.7413;415.0341
260.5615;415.0341
264.2048;415.0338
256.6346;415.0338
256.5275;415.0338
264.0683;415.0331
264.0046;415.0325
260.7958;415.0309
256.6392;415.0306
255.4748;415.0303
256.5577;415.0303
256.5935;415.0303
260.3275;415.0297
256.7092;415.0281
259.1431;415.0278
256.7698;415.0275
264.2962;415.0269
264.4738;415.0266
260.8075;415.0266
258.6773;415.0253
256.7092;415.0244
256.4123;415.0234
256.3921;415.0234
256.2888;415.0231
264.0681;415.0225
263.906;415.0222
256.496;415.0203
264.4165;415.02
260.1579;415.0197
259.1475;415.0191
263.425;415.0191
264.1396;415.0184
255.4144;415.0172
260.1877;415.0169
264.4192;415.0163
260.0671;415.0141
264.145;415.0138
263.9458;415.0138
256.8044;415.0128
264.0681;415.0119
260.3217;415.0119
256.5292;415.0107
256.701;415.0106
264.1604;415.0103
256.3967;415.01
256.3308;415.0094
258.644;415.0088
258.9692;415.0072
260.9413;415.0069
256.6981;415.0041
263.0144;415.0034
256.5708;415.0031
256.295;415.0028
255.5204;415.0025
255.3775;415.0025
263.3673;415.0025
255.7773;415
264.1527;414.9997
256.9323;414.9997
256.0665;414.9997
264.019;414.9991
264.1542;414.9984
256.8304;414.9981
258.8152;414.9969
264.4531;414.9969
260.6881;414.9956
256.404;414.995
259.5258;414.9947
255.8273;414.9937
258.619;414.9928
264.6592;414.9922
264.1517;414.9919
257.114;414.9916
260.8067;414.9916
264.2833;414.9909
256.9273;414.9906
256.4158;414.9894
263.1819;414.9891
264.0342;414.9887
257.0348;414.9884
256.4548;414.9881
260.4337;414.9881
256.4083;414.9878
258.8056;414.9859
264.0206;414.9859
256.2927;414.9859
256.9229;414.9853
257.9344;414.9841
256.7823;414.9838
256.4229;414.9828
256.8346;414.9822
264.1942;414.9813
264.1142;414.9813
255.8415;414.9803
255.566;414.98
264.2527;414.9797
256.7404;414.9788
256.9073;414.9781
256.4696;414.9747
256.4535;414.9741
256.1252;414.9738
264.0025;414.9731
264.4302;414.9725
256.4944;414.9725
256.4423;414.9722
258.1315;414.9716
263.3252;414.9709
256.149;414.9709
256.2412;414.9706
256.6829;414.9706
263.8169;414.9697
256.2123;414.9688
256.8833;414.9684
256.3942;414.9684
264.0717;414.9681
263.94;414.9681
256.8298;414.9681
256.8694;414.9672
257.0631;414.9656
256.5148;414.965
260.6317;414.965
260.6892;414.9641
256.6404;414.9637
256.2902;414.9616
256.836;414.9615
264.3042;414.9609
256.85;414.9603
256.1617;414.9603
260.721;414.9559
255.884;414.955
255.4221;414.9547
258.7883;414.9544
256.8208;414.9537
258.9844;414.9531
256.6404;414.9531
255.9865;414.9528
258.5908;414.9522
258.8715;414.9522
256.7467;414.9516
257.9571;414.9513
256.7919;414.9513
264.3908;414.9506
264.0815;414.9503
260.2242;414.9491
256.7779;414.9484
256.3385;414.9478
256.7567;414.9472
256.4271;414.9466
260.9831;414.9466
264.3517;414.9463
256.7167;414.9463
264.3013;414.9456
260.965;414.945
256.5619;414.9431
256.3256;414.9428
258.9177;414.9419
256.5431;414.9419
256.0169;414.9419
259.1733;414.9409
263.9975;414.9409
256.729;414.9406
256.3446;414.9403
256.869;414.9394
259.9075;414.9394
256.5612;414.9384
257.8531;414.9369
256.0717;414.9369
262.3698;414.9356
256.2008;414.9344
258.0929;414.9344
256.3638;414.9341
258.5131;414.9337
263.7363;414.9337
264.184;414.9334
264.36;414.9328
264.071;414.9325
256.6783;414.9325
261.0329;414.9319
264.6356;414.9303
259.9329;414.9303
264.1215;414.93
256.3492;414.9287
263.9212;414.9269
256.3471;414.9269
256.3342;414.9262
256.0215;414.9247
264.1017;414.9237
256.7738;414.9237
256.5152;414.9234
256.0925;414.9231
260.7033;414.9222
264.4137;414.9219
260.4973;414.9219
256.8663;414.9212
256.5871;414.9209
258.5102;414.9206
256.2112;414.9206
264.1671;414.9194
256.6675;414.9184
264.3344;414.9153
255.8696;414.915
264.2933;414.9147
256.4;414.9147
256.0842;414.9138
255.48;414.9135
255.6585;414.9125
256.5606;414.9125
264.0771;414.9119
255.476;414.9116
256.6273;414.9113
264.2102;414.9109
263.7142;414.9106
256.6067;414.9106
256.3767;414.9097
256.43;414.9094
257.879;414.9091
260.8554;414.9091
262.3396;414.9088
260.2535;414.9088
262.2804;414.9081
264.2904;414.9069
259.3919;414.9063
256.244;414.9059
262.1271;414.905
256.326;414.905
256.1206;414.9047
264.3535;414.9044
264.1085;414.9044
259.7552;414.9041
260.4469;414.9025
255.5917;414.9019
254.6865;414.9019
256.2129;414.9009
254.7785;414.9006
255.9569;414.9
264.305;414.9
258.9365;414.8994
255.7019;414.8987
256.519;414.8978
260.1979;414.8975
256.1454;414.8972
260.6306;414.8965
263.9577;414.8959
260.215;414.895
264.0437;414.8947
256.5396;414.8947
256.2031;414.8947
255.9731;414.8941
256.4592;414.8912
264.4606;414.8909
255.649;414.89
255.6173;414.8888
256.9187;414.8884
264.61;414.8872
256.7715;414.8872
264.1215;414.8866
256.7696;414.8862
263.0046;414.8856
258.0623;414.8856
256.3019;414.8847
258.6633;414.8841
256.679;414.8838
256.8379;414.8834
260.6483;414.8828
256.3631;414.8819
254.9679;414.8819
261.1708;414.8813
256.829;414.881
264.0283;414.8806
262.5479;414.8797
261.0923;414.8775
256.335;414.8769
258.199;414.8769
256.3177;414.8766
258.6875;414.8756
256.6573;414.8753
258.7419;414.8747
260.6965;414.8744
260.1563;414.8728
264.2406;414.8675
260.5167;414.8675
256.2973;414.8659
264.256;414.8647
256.7465;414.8634
256.4167;414.8631
256.935;414.8628
256.6871;414.8622
256.3452;414.8622
256.2287;414.8578
255.5585;414.8575
263.8485;414.8572
256.7202;414.8566
264.2173;414.8559
264.36;414.855
256.7533;414.8538
256.495;414.8538
256.7348;414.8528
256.2654;414.8528
255.8554;414.8519
263.6494;414.8503
256.5117;414.85
256.4694;414.8491
258.496;414.8488
257.0342;414.8488
260.6185;414.8478
264.2369;414.8475
256.6477;414.8475
258.7577;414.8469
256.4617;414.8463
256.6681;414.8459
255.6446;414.8453
256.7498;414.845
256.9633;414.8444
255.5333;414.8441
260.4715;414.8438
263.8821;414.8431
264.5483;414.8431
256.3248;414.8428
256.2306;414.8422
260.2402;414.8416
260.0354;414.8406
256.8683;414.8394
260.871;414.8384
256.2979;414.8381
264.1535;414.8369
264.0227;414.8369
264.1746;414.8366
256.6671;414.8356
256.3219;414.835
264.2192;414.8344
264.2302;414.8344
255.7956;414.8341
255.6517;414.8325
258.4515;414.8325
264.04;414.8325
258.7994;414.8322
256.1583;414.8322
264.3119;414.8316
261.0671;414.8306
264.1381;414.8287
264.1144;414.8275
256.7658;414.8275
258.4098;414.8269
256.6175;414.8266
260.5423;414.8259
256.4717;414.8247
262.5304;414.8241
256.0102;414.8222
256.1471;414.82
260.7331;414.8181
256.4569;414.8172
264.3594;414.8163
264.3298;414.8159
256.3496;414.8153
255.4337;414.8134
264.3296;414.8131
256.9435;414.8128
261.1173;414.8125
260.0708;414.8122
256.4031;414.8112
258.4385;414.8106
255.5152;414.8097
256.3788;414.8087
258.5017;414.8081
264.2083;414.8069
264.0367;414.8059
256.1738;414.8053
264.3044;414.8047
256.2771;414.8047
256.8994;414.8041
264.5171;414.8034
259.016;414.8019
264.0871;414.8016
260.79;414.8009
258.7177;414.7991
253.8979;414.7975
256.0933;414.7962
260.4115;414.7956
258.9773;414.7953
255.6067;414.795
262.6012;414.7938
263.7883;414.7935
256.4263;414.7931
259.7654;414.7928
256.3379;414.7925
256.3687;414.7925
256.3488;414.79
258.3356;414.7897
255.9885;414.7891
258.8675;414.7885
256.2842;414.7878
260.6479;414.7878
256.9473;414.7875
263.8227;414.7872
256.2148;414.7856
256.3471;414.7841
256.2246;414.7838
260.8944;414.7838
256.4848;414.7834
260.371;414.7819
257.7527;414.7809
260.6446;414.7809
260.1992;414.7803
258.8127;414.78
264.2894;414.78
260.8996;414.7791
255.6404;414.7775
256.0646;414.7772
258.4306;414.7762
256.3104;414.7762
256.2162;414.7762
263.8469;414.7756
264.0777;414.7741
255.2623;414.7737
256.5658;414.7737
256.5227;414.7728
256.791;414.7725
256.4219;414.7725
261.9415;414.7706
264.3198;414.7703
262.5721;414.77
264.0452;414.7684
260.4898;414.7684
264.2769;414.7681
256.5215;414.7675
260.4675;414.7669
256.2656;414.7662
257.8237;414.7659
256.4046;414.7659
263.2604;414.7653
255.6206;414.7625
256.3333;414.7622
260.0858;414.7622
256.5579;414.7613
257.8138;414.7609
264.4146;414.7585
255.906;414.7585
264.0204;414.7563
256.6844;414.7556
264.2454;414.7553
264.2535;414.755
264.1058;414.7547
256.3763;414.7538
260.8621;414.7538
256.221;414.7534
258.8212;414.7531
260.2446;414.7528
256.0619;414.7525
264.1919;414.7522
263.9821;414.7519
256.5792;414.7503
256.0496;414.7503
255.8579;414.7491
264.0104;414.7469
255.2796;414.7462
255.6227;414.7459
264.2542;414.7434
261.0135;414.7431
254.7771;414.7415
258.6015;414.7406
264.0696;414.74
256.4279;414.74
264.3656;414.7397
260.799;414.7397
256.0673;414.7394
256.6731;414.739
263.986;414.7372
256.4894;414.7372
264.0227;414.7369
256.5021;414.7366
259.031;414.7353
256.5429;414.735
256.3506;414.7347
257.9487;414.7344
264.0742;414.7337
256.9021;414.7334
256.4485;414.7328
256.3952;414.7325
260.3371;414.7322
258.9646;414.7319
259.4539;414.7316
255.7656;414.7309
256.1806;414.7309
260.2802;414.7306
256.7479;414.73
260.4854;414.73
256.7729;414.7291
256.5281;414.7288
259.0804;414.7284
256.3306;414.7272
260.3435;414.7272
264.5285;414.7269
255.9383;414.7269
256.395;414.7259
260.1221;414.725
258.6221;414.7244
264.3554;414.7244
256.2083;414.7241
260.334;414.7241
255.9756;414.7234
259.4123;414.7231
264.1783;414.7228
255.2183;414.7225
256.6823;414.7225
255.3192;414.7219
256.2144;414.7219
258.6594;414.7209
256.5137;414.7209
264.2921;414.7203
263.9623;414.7197
255.9298;414.7184
263.4167;414.7169
256.0958;414.7156
262.1423;414.7153
255.5115;414.7147
256.4417;414.7128
256.0354;414.7115
256.4846;414.7112
264.3833;414.7106
256.3617;414.7106
255.8429;414.71
258.4358;414.7097
258.8858;414.7087
256.0538;414.7078
255.8879;414.7075
260.1054;414.7075
255.6263;414.7062
255.9996;414.7056
256.1604;414.705
256.5319;414.7041
260.499;414.7041
264.4058;414.7037
257.6387;414.7037
255.6738;414.7031
256.6921;414.7022
255.3131;414.7016
255.7358;414.7012
264.1558;414.7012
256.3465;414.7
261.1002;414.6994
260.6338;414.6991
264.2523;414.6988
262.1244;414.6972
263.9821;414.6963
256.411;414.6959
256.6313;414.6953
260.5583;414.695
258.5279;414.6944
255.4583;414.6938
264.1925;414.6928
256.7433;414.6928
255.5833;414.6925
258.5527;414.6916
256.3662;414.6916
256.106;414.6891
259.3327;414.6884
262.8027;414.6881
255.3879;414.6878
256.4769;414.6875
256.3754;414.6872
256.0785;414.6869
264.2367;414.6859
260.961;414.685
263.9921;414.6831
260.9881;414.6819
260.6823;414.6809
256.489;414.68
260.2504;414.6794
256.46;414.679
263.8525;414.6784
256.4356;414.6775
260.8498;414.6772
259.9158;414.6762
255.1854;414.6759
256.0604;414.6753
258.1825;414.6744
260.6687;414.6744
260.7717;414.6744
259.3508;414.6737
255.4525;414.6731
260.6204;414.6716
256.5767;414.6713
260.5171;414.6712
256.2821;414.6706
263.989;414.6703
255.1563;414.6681
260.229;414.6681
263.7215;414.6678
255.9483;414.6678
260.3165;414.6672
255.6619;414.6666
255.2896;414.6666
258.4263;414.6656
263.9302;414.6647
255.8867;414.6638
256.5371;414.6625
255.3935;414.6619
256.36;414.6616
264.2885;414.6575
256.2756;414.6575
258.3042;414.6559
256.6508;414.6559
255.2785;414.6553
255.3788;414.655
255.9554;414.655
260.7054;414.6547
262.3935;414.6541
256.3525;414.6537
256.2762;414.6531
264.2158;414.6528
256.1842;414.6528
263.4992;414.6525
259.1342;414.6519
256.1563;414.65
260.3188;414.649
264.42;414.6487
256.1892;414.6487
255.95;414.6481
259.1748;414.6469
256.2404;414.6459
264.216;414.6456
256.6285;414.6444
264.47;414.6441
264.1752;414.6428
260.6788;414.6412
263.9902;414.6409
260.2152;414.6409
256.3638;414.6394
260.1123;414.6378
256.7433;414.6363
256.1358;414.6353
255.5398;414.6347
256.2992;414.6334
255.5885;414.6319
260.3354;414.6319
264.1752;414.6316
260.3906;414.6316
260.6058;414.631
263.905;414.6306
255.9208;414.63
264.1533;414.6294
260.0323;414.6294
263.1812;414.6284
258.6187;414.6281
256.3073;414.6281
264.151;414.6275
256.216;414.6266
260.6719;414.6247
255.661;414.6219
260.2942;414.6212
263.6073;414.6194
255.3333;414.619
256.0346;414.6184
263.8979;414.6184
263.9679;414.6181
255.9104;414.6181
260.8598;414.6159
255.4715;414.615
256.5471;414.6138
260.734;414.6137
263.0529;414.6122
256.0033;414.6106
262.7615;414.61
256.0798;414.6097
264.1819;414.6091
256.4883;414.6078
255.7685;414.6072
255.7133;414.6066
258.8594;414.6063
264.1702;414.6053
256.0123;414.6047
255.7865;414.6041
255.4958;414.6022
260.1581;414.6006
258.2844;414.6003
256.8029;414.6003
263.8275;414.5984
260.6956;414.5984
260.9781;414.5984
264.261;414.5956
263.9819;414.595
258.8319;414.5938
260.8592;414.5919
258.6704;414.5906
255.0317;414.5903
258.5277;414.5894
255.4035;414.5891
263.9567;414.5878
255.9996;414.5875
259.7652;414.5862
256.0356;414.5844
256.396;414.5837
255.6931;414.5834
256.6402;414.5828
256.2119;414.5828
256.3879;414.5822
255.3104;414.5819
255.8417;414.5816
255.8485;414.58
261.7231;414.5794
264.2921;414.5791
258.4487;414.5778
256.1225;414.5775
256.4092;414.5772
262.374;414.5756
260.8265;414.5756
256.0817;414.575
260.6408;414.575
256.4581;414.5747
264.2177;414.5744
264.3023;414.5741
262.0758;414.5731
263.9969;414.5728
258.4677;414.5722
256.2717;414.5713
259.7965;414.571
264.254;414.5709
256.5977;414.57
264.2121;414.5694
256.3627;414.5691
260.085;414.5681
258.6465;414.5675
264.0767;414.5675
260.1319;414.5666
255.799;414.5659
264.2123;414.5653
256.7694;414.5653
259.9685;414.565
264.1429;414.5641
255.569;414.5638
256.2798;414.5638
258.6546;414.5631
256.4285;414.5631
264.0435;414.5625
256.1819;414.5609
256.1779;414.5609
256.2654;414.5609
256.2065;414.5609
255.5087;414.56
264.52;414.5591
255.7271;414.5587
258.9831;414.5587
256.204;414.5587
256.2519;414.5584
260.8206;414.5575
263.666;414.5572
255.5381;414.5569
256.2304;414.5569
255.381;414.5556
258.2929;414.5547
260.1773;414.5537
256.1669;414.5534
264.2794;414.5531
255.7787;414.5512
258.6163;414.5512
263.94;414.5503
264.0665;414.55
256.7165;414.5484
262.7719;414.5478
255.5815;414.5475
255.7392;414.5469
256.0277;414.5466
264.3194;414.5459
255.7623;414.5453
259.0558;414.545
260.8062;414.545
263.9673;414.5441
263.9558;414.5438
256.0081;414.5438
256.1577;414.5438
258.6181;414.5431
260.2052;414.5425
255.3925;414.5419
255.4425;414.5413
256.841;414.54
262.031;414.5397
260.7388;414.5394
258.8165;414.5381
258.8279;414.5381
260.2225;414.5381
256.1523;414.5363
264.081;414.5359
264.0798;414.5356
260.6667;414.5344
264.3685;414.5338
264.175;414.5319
256.3579;414.5319
264.0825;414.5316
255.7617;414.5309
264.1379;414.5309
264.2335;414.5309
263.7773;414.5306
264.2908;414.5306
256.2673;414.5306
256.2685;414.5303
256.2281;414.5297
262.2654;414.5284
256.174;414.5284
264.3248;414.5278
255.7035;414.5275
258.7271;414.5275
255.4135;414.5269
255.6675;414.5259
264.089;414.525
264.2733;414.5237
260.3133;414.5228
256.0344;414.5225
255.6742;414.5219
256.4721;414.5212
256.1563;414.5212
264.1648;414.5209
256.2937;414.5206
264.3169;414.52
259.6579;414.52
255.6844;414.5197
260.0467;414.519
255.4325;414.5175
255.5081;414.5172
254.7365;414.5156
255.5225;414.5153
260.1783;414.5144
262.5077;414.5141
260.9196;414.5131
260.0104;414.5125
264.0921;414.5116
264.0385;414.5109
256.0754;414.51
256.5708;414.5097
256.2246;414.5097
264.376;414.5091
260.8073;414.5069
260.6373;414.506
259.1365;414.5056
255.7904;414.505
264.031;414.5044
264.2856;414.5034
255.5227;414.5022
255.4677;414.5019
256.1231;414.5019
260.7102;414.5016
256.1433;414.5003
255.714;414.4994
256.0756;414.4991
260.7392;414.4987
263.1623;414.4987
259.7069;414.4981
263.8631;414.4962
260.7002;414.4962
260.9133;414.4959
255.7531;414.4953
256.4852;414.4953
262.286;414.495
256.3148;414.495
263.7446;414.4944
256.2188;414.4944
264.1308;414.4941
256.2181;414.494
255.3894;414.4937
264.1448;414.4937
264.3262;414.4928
255.8131;414.4928
255.2954;414.4925
260.4948;414.4909
263.8585;414.4906
264.0933;414.4906
264.1352;414.4903
256.0437;414.4903
