K5PC5CH.OP;K5T5_1.PV;K5F3.PV
31.22464;570.6349;2098.363
32.03786;570.6349;2083.537
29.73958;570.6349;2075.928
29.70359;570.6339;2077.779
31.68964;570.6328;2087.41
31.30412;570.6312;2093.244
31.83359;570.6302;2088.938
29.53292;570.6302;2066.717
30.44865;570.6287;2059.754
31.0026;570.6281;2086.605
31.89333;570.626;2096.582
31.30021;570.625;2093.285
31.72266;570.6234;2089.609
32.17963;570.6224;2084.464
30.91281;570.6203;2072.798
29.83901;570.6198;2060.147
31.52177;570.6161;2095.122
30.75109;570.6146;2088.326
29.87943;570.613;2072.977
30.53318;570.6125;2104.547
31.90943;570.612;2088.977
32.07656;570.6115;2083.17
29.73167;570.611;2061.41
30.8075;570.6099;2088.796
32.02266;570.6083;2079.711
31.55885;570.6078;2090.511
32.15656;570.6047;2087.081
29.58573;570.6047;2075.177
29.77604;570.6047;2067.754
31.8838;570.6031;2081.957
31.95703;570.6026;2087.382
29.80354;570.5958;2075.848
29.46338;570.5948;2078.69
29.87531;570.5943;2076.791
31.2899;570.5938;2110.701
31.91927;570.5938;2088.636
31.25641;570.5932;2069.721
31.96328;570.5927;2058.252
31.77656;570.5911;2093.776
31.88167;570.5896;2092.212
31.89469;570.5891;2090.385
31.34844;570.5886;2099.2
31.70177;570.587;2089.862
32.16703;570.5859;2094.272
29.37891;570.5859;2075.543
31.3625;570.5854;2097.633
29.55406;570.5854;2066.631
29.67505;570.5797;2081.753
29.88781;570.5797;2076.3
31.15344;570.576;2098.731
31.83937;570.575;2097.936
31.65792;570.575;2083.001
31.00687;570.575;2076.983
29.69078;570.5734;2067.594
31.55198;570.5714;2101.412
31.19823;570.5714;2082.764
30.22359;570.5703;2037.47
30.97083;570.5687;2065.258
29.58088;570.5682;2078.579
31.79719;570.5672;2085.04
31.62109;570.5667;2103.355
30.83693;570.5656;2092.132
29.44359;570.5651;2077.023
31.92588;570.5646;2089.595
29.80901;570.5646;2083.99
29.43917;570.5641;2076.896
31.8263;570.5635;2087.771
31.71073;570.5615;2083.364
31.70708;570.5604;2083.859
31.5825;570.5594;2106.01
32.50885;570.5578;2106.281
32.64333;570.5557;2115.341
31.2574;570.5552;2109.911
31.38542;570.5526;2094.886
30.81886;570.5521;2083.921
31.1188;570.55;2106.304
30.29729;570.55;2057.15
32.13334;570.5479;2106.317
31.2487;570.5479;2089.834
31.53854;570.5474;2076.012
31.05688;570.5469;2084.257
31.73422;570.5458;2091.028
31.20411;570.5453;2101.47
32.14568;570.5448;2102.481
29.55365;570.5438;2075.884
31.64844;570.5427;2083.237
31.62302;570.5406;2108.589
31.71646;570.5401;2085
31.63401;570.5396;2091.976
30.89708;570.5385;2073.005
29.83859;570.537;2070.914
31.87927;570.5359;2107.935
32.51922;570.5354;2090.412
32.17198;570.5328;2102.449
31.28271;570.5318;2101.403
31.76531;570.5307;2107.052
31.1363;570.5307;2083.323
30.17958;570.5302;2064.284
31.29104;570.5292;2116.426
30.69708;570.5286;2088.445
31.7624;570.5266;2090.948
30.65484;570.5261;2107.919
29.86776;570.5245;2062.795
31.14328;570.524;2086.526
29.8351;570.524;2075.719
29.79328;570.524;2042.644
32.03073;570.5193;2080.531
28.84849;570.5187;2039.826
29.82417;570.5182;2069.93
32.02818;570.5177;2082.4
31.76448;570.5125;2087.184
31.57141;570.5094;2107.549
32.08667;570.5094;2082.716
31.97255;570.5094;2079.373
31.98854;570.5084;2085.216
31.66349;570.5078;2088.564
31.22583;570.5073;2106.25
32.21412;570.5062;2101.475
31.29448;570.5052;2096.686
32.77182;570.5026;2081.922
32.17859;570.499;2068.812
29.88792;570.4979;2083.571
32.03875;570.4974;2108.539
31.54323;570.4974;2075.581
29.78948;570.4958;2070.341
29.60224;570.4943;2081.893
29.90875;570.4922;2128.892
31.28469;570.4901;2104.745
31.0462;570.4885;2071.897
31.25786;570.4885;2068.452
31.38042;570.4875;2083.018
30.93865;570.4854;2088.149
29.77693;570.4849;2073.959
31.21828;570.4833;2109.246
31.54963;570.4833;2088.601
31.94203;570.4828;2092.911
32.11719;570.4813;2088.923
30.21875;570.4813;2064.172
29.91656;570.4807;2070.369
31.44266;570.4792;2106.02
29.50745;570.4792;2075.585
29.54115;570.4792;2060.008
31.08448;570.4786;2093.407
31.93193;570.476;2093.354
31.56766;570.4755;2085.7
31.66927;570.4755;2071.679
37.32661;570.4745;2186.43
31.51859;570.4729;2091.082
31.09063;570.4703;2098.141
30.33708;570.4698;2053.645
31.98818;570.4677;2094.383
30.36583;570.4667;2118.216
30.71563;570.4667;2085.201
29.46203;570.4667;2078.035
32.11052;570.4667;2075.385
32.1137;570.4646;2103.7
29.47859;570.4646;2075.139
31.02516;570.4646;2067.849
31.44396;570.4641;2087.644
29.61115;570.4641;2078.937
31.65901;570.463;2103.45
31.90854;570.462;2081.625
31.29313;570.4615;2101.469
29.64307;570.4583;2134.748
31.90937;570.4583;2074.376
31.71037;570.4552;2095.085
31.11932;570.4552;2076.674
31.6637;570.4542;2079.96
30.09031;570.4542;2044.625
31.96479;570.4531;2098.651
32.12568;570.4521;2097.685
31.02885;570.451;2067.116
31.505;570.4505;2101.105
31.71922;570.4505;2086.347
29.83911;570.4505;2075.815
31.16635;570.4484;2107.492
31.88578;570.4474;2085.01
31.45922;570.4459;2101.886
31.98651;570.4459;2082.228
29.55464;570.4448;2067.152
31.53089;570.4432;2105.667
34.65177;570.4396;2121.194
30.92969;570.4396;2087.889
31.82896;570.4391;2085.135
32.1;570.437;2101.132
32.12448;570.4365;2105.288
31.88693;570.4328;2086.725
29.77276;570.4297;2068.362
32.09276;570.4291;2087.95
31.68438;570.4286;2102.99
31.17562;570.4271;2099.169
29.66537;570.425;2073.584
31.46865;570.4235;2081.623
29.84979;570.4229;2069.85
31.00896;570.4193;2081.181
31.13453;570.4188;2088.958
30.94182;570.4177;2087.799
29.90844;570.4172;2118.781
31.91088;570.4167;2082.401
29.79338;570.4161;2076.138
30.95635;570.4146;2086.052
31.16729;570.4141;2077.014
31.20224;570.413;2091.104
31.82448;570.412;2096.541
31.59208;570.4114;2087.761
30.93656;570.4114;2084.886
31.83891;570.4089;2110.898
32.13406;570.4068;2107.002
29.8551;570.4047;2073.458
29.6038;570.4042;2075.885
32.06292;570.4036;2106.158
31.0524;570.4026;2070.627
31.0713;570.4021;2084.78
32.05948;570.4016;2095.679
28.82438;570.4005;2069.37
31.70958;570.399;2096.397
31.93011;570.399;2089.791
29.55427;570.3969;2074.389
28.81505;570.3969;2063.619
31.30333;570.3964;2099.339
31.55464;570.3943;2109.079
33.09891;570.3927;2090.055
31.37589;570.3922;2093.687
32.0136;570.3917;2084.27
29.88073;570.387;2075.003
31.03146;570.3865;2064.51
31.95052;570.3828;2090.028
31.8512;570.3781;2084.106
30.7713;570.3781;2068.336
29.8137;570.3766;2068.599
32.03016;570.375;2080.576
29.815;570.374;2069.909
30.80052;570.3724;2091.578
32.53182;570.3703;2104.433
30.96417;570.3688;2071.017
31.3801;570.3677;2104.683
31.79333;570.3661;2091.794
32.38599;570.3656;2105.522
30.15057;570.3656;2059.075
31.13115;570.3641;2074.556
32.00651;570.363;2101.919
31.22318;570.363;2080.398
30.94708;570.3615;2080.614
31.61849;570.3588;2088.552
31.01036;570.3573;2084.88
31.05437;570.3557;2094.126
31.0838;570.3552;2084.261
31.21844;570.3521;2108.709
31.79474;570.3521;2101.271
31.4713;570.3505;2102.025
31.02437;570.3479;2074.723
30.985;570.3469;2085.543
31.77276;570.3448;2085.317
29.57151;570.3448;2075.701
31.97234;570.3406;2079.682
31.77693;570.3406;2078.877
29.61125;570.337;2077.149
32.01901;570.3344;2082.912
29.76323;570.3333;2077.385
29.45604;570.3297;2075.82
30.9076;570.3292;2088.572
29.62021;570.3287;2066.7
32.26495;570.3281;2101.42
30.25604;570.3271;2052.035
31.09339;570.3255;2088.631
29.77911;570.3255;2061.318
31.2074;570.3234;2111.292
30.33417;570.3187;2075.545
29.59448;570.3177;2078.178
31.45401;570.3135;2120.817
31.3963;570.3094;2095.812
30.98255;570.3083;2064.807
30.8838;570.3073;2089.739
29.83198;570.3073;2074.653
31.67302;570.3068;2072.897
35.26771;570.3041;2176.884
31.51484;570.3041;2088.1
32.16459;570.3036;2092.835
31.14463;570.3031;2107.63
31.29516;570.3031;2103.89
31.70078;570.3031;2084.616
31.15729;570.3026;2087.169
31.74708;570.3016;2097.671
29.92438;570.301;2063.504
30.98083;570.2958;2100.355
31.56948;570.2948;2085.774
30.85401;570.2927;2092.979
31.00625;570.2922;2083.007
31.67349;570.2917;2098.015
31.88573;570.2911;2082.559
31.885;570.2901;2088.029
31.06958;570.2885;2074.784
31.21604;570.287;2101.634
28.66448;570.2854;2069.618
31.04026;570.2828;2069.096
31.96094;570.2818;2085.433
31.19104;570.2813;2097.789
30.49172;570.2813;2094.605
32.12286;570.2813;2087.754
29.89344;570.2786;2076.707
30.65401;570.2766;2091.687
29.62422;570.2745;2068.426
31.68547;570.2729;2086.53
30.01641;570.2729;2069.954
31.87625;570.2708;2090.63
29.40844;570.2693;2077.695
31.70531;570.2677;2079.238
29.52328;570.263;2071.514
31.28208;570.262;2092.086
31.09641;570.2599;2066.279
31.93714;570.2594;2083.827
31.63526;570.2573;2085.46
31.34229;570.2573;2083.692
31.13412;570.2547;2112.026
31.64198;570.2547;2035.391
30.99198;570.2542;2067.128
29.77219;570.2531;2076.828
32.14386;570.2526;2088.219
31.82948;570.2526;2082.871
31.59547;570.2516;2083.029
30.96781;570.2484;2076.885
30.96495;570.2484;2068.614
29.92432;570.2484;2068.494
32.50943;570.2463;2114.684
30.95953;570.2458;2084.656
31.14797;570.2453;2092.725
31.68302;570.2438;2080.321
32.22224;570.2396;2084.272
29.65088;570.2396;2080.224
31.98984;570.237;2082.498
31.79349;570.2365;2097.719
29.91906;570.2354;2057.779
30.05083;570.2349;2124.83
30.2212;570.2333;2048.195
30.21839;570.2313;2065.573
29.39516;570.2297;2074.772
30.36156;570.2297;2059.903
30.5876;570.2276;2079.082
29.84802;570.2234;2075.418
31.04552;570.2224;2084.586
31.11438;570.2219;2093.046
31.82339;570.2198;2086.472
31.75594;570.2188;2076.174
29.54172;570.2177;2062.532
29.60786;570.2177;2044.951
29.93287;570.2167;2072.996
29.83463;570.2161;2074.629
31.4237;570.2156;2094.651
29.70297;570.2156;2081.011
31.98177;570.2141;2079.025
29.84031;570.2136;2070.27
29.62188;570.213;2075.457
31.65104;570.2125;2095.052
29.33516;570.2104;2089.697
31.8276;570.2099;2081.492
31.45542;570.2094;2102.055
32.04005;570.2094;2093.378
29.95526;570.2094;2075.848
31.88599;570.2094;2066.764
31.66953;570.2083;2092.09
30.94911;570.2078;2088.993
29.72359;570.2068;2074.977
32.02021;570.2057;2102.323
31.61115;570.2042;2090.84
31.17172;570.2031;2081.784
29.58505;570.2005;2075.469
31.0838;570.199;2063.478
31.88812;570.1984;2078.779
32.08583;570.1979;2087.874
31.56839;570.1974;2083.513
31.36437;570.1969;2091.537
31.78172;570.1969;2078.717
29.82141;570.1964;2077.209
31.56083;570.1937;2091.786
34.2137;570.1932;2101.289
31.89479;570.1932;2078.342
31.27755;570.1922;2095.152
30.88094;570.1912;2085.184
31.13776;570.1901;2099.093
31.3762;570.1901;2092.788
31.39057;570.1896;2090.808
32.11615;570.1854;2100.674
31.89286;570.1849;2090.837
31.91682;570.1844;2101.505
31.0176;570.1818;2070.02
31.06505;570.1797;2074.614
29.81109;570.1771;2067.162
32.29865;570.176;2089.303
29.9312;570.1755;2071.973
32.59604;570.175;2109.174
30.90016;570.1708;2087.786
29.88193;570.1708;2061.941
32.03932;570.1698;2086.631
30.97125;570.1682;2093.384
31.81656;570.1682;2090.836
31.98151;570.1656;2081.277
29.53469;570.1641;2067.677
31.95547;570.163;2092.219
30.99135;570.163;2074.008
31.00604;570.162;2080.186
29.76135;570.1609;2078.14
31.81547;570.1573;2083.281
29.96271;570.1552;2082.28
29.64703;570.1552;2068.554
31.25557;570.1516;2091.707
31.65734;570.1505;2078.634
29.80406;570.15;2071.783
29.90261;570.149;2020.715
31.59198;570.1479;2085.905
29.79948;570.1469;2075.272
31.10792;570.1458;2077.764
30.48594;570.1432;2109.982
31.72984;570.1422;2086.106
29.80182;570.1422;2057.699
31.98896;570.1417;2088.008
31.56536;570.139;2086.06
31.02714;570.137;2075.019
29.8963;570.137;2056.025
31.37563;570.1365;2098.499
29.75792;570.1365;2075.738
31.1276;570.1349;2100.248
29.92516;570.1318;2070.435
31.51911;570.1292;2081.515
29.62625;570.1287;2071.369
32.10573;570.1281;2100.32
32.12406;570.1271;2114.247
31.00948;570.1271;2080.989
31.38375;570.1245;2101.015
31.28677;570.1234;2100.944
31.76417;570.1229;2072.202
31.77036;570.1208;2070.096
31.21365;570.1203;2108.16
31.34677;570.1203;2094.923
31.18719;570.1188;2083.818
29.48859;570.1188;2079.998
31.8775;570.1177;2104.071
32.13109;570.1177;2100.758
31.75578;570.1177;2085.385
30.39042;570.1172;2044.322
31.57859;570.1161;2086.663
29.81672;570.1146;2076.421
31.85203;570.1125;2075.383
31.29677;570.112;2094.987
29.90823;570.1115;2071.179
31.75359;570.1099;2088.962
31.3426;570.1094;2094.604
31.88552;570.1088;2113.755
32.02599;570.1057;2108.222
32.0537;570.0979;2099.407
28.3551;570.0953;2075.156
30.99651;570.0948;2092.102
31.18031;570.0922;2081.405
31.22719;570.0922;2077.274
29.7175;570.0917;2068.608
32.14906;570.0901;2099.753
30.97828;570.0891;2079.464
31.53948;570.0865;2090.435
29.96219;570.0844;2081.133
31.80641;570.0839;2097.214
29.76182;570.0833;2056.589
30.32443;570.0812;2061.925
31.36318;570.0802;2090.597
29.67672;570.0802;2071.643
29.67286;570.0792;2079.207
30.35172;570.0776;2047.656
31.74068;570.0771;2090.174
32.12172;570.0765;2101.847
29.71005;570.0755;2075.49
32.10646;570.075;2086.263
30.3687;570.0745;2082.201
31.555;570.0734;2100.215
31.61854;570.0719;2082.885
30.11818;570.0662;2053.987
31.1476;570.0656;2082.234
29.77151;570.063;2076.279
32.065;570.0615;2085.84
29.78776;570.0615;2075.114
31.24937;570.0604;2099.45
29.52042;570.0588;2060.679
30.13703;570.0573;2060.052
31.79292;570.0568;2096.62
29.71828;570.0552;2074.568
29.86995;570.0547;2069.936
31.98922;570.0526;2096.903
29.62417;570.0521;2058.94
29.63412;570.0505;2067.359
32.07901;570.0495;2084.307
31.64104;570.049;2092.725
29.7151;570.049;2071.574
29.51427;570.0458;2079.26
30.98651;570.0448;2096.443
31.01156;570.0443;2083.201
29.85036;570.0432;2063.213
31.84083;570.0427;2091.472
31.22047;570.0417;2107.872
30.8538;570.0411;2078.747
31.96068;570.0401;2103.433
31.54443;570.0391;2096.451
29.98583;570.0391;2077.249
31.09172;570.0391;2076.969
30.20307;570.0391;2072.079
29.91547;570.038;2077.346
31.8399;570.0364;2082.688
31.17391;570.0359;2082.693
29.45182;570.0333;2074.921
30.90646;570.0313;2084.357
31.22458;570.0292;2104.42
30.90911;570.0276;2086.087
31.53417;570.0261;2078.033
31.06359;570.024;2065.771
29.84057;570.0234;2078.566
31.98187;570.0229;2083.685
29.50729;570.0229;2079.884
31.92073;570.0224;2094.179
31.19005;570.0187;2098.777
29.87755;570.0187;2076.628
30.34063;570.0187;2045.014
29.93531;570.0182;2077.044
31.82042;570.0151;2084.793
31.165;570.014;2080.146
32.02787;570.0135;2094.059
32.03885;570.013;2100.032
29.93089;570.0125;2059.568
29.57063;570.012;2076.427
30.47875;570.0099;2085.752
29.86208;570.0084;2072.4
32.45922;570.0073;2109.717
32.04328;570.0068;2099.796
31.27036;570.0057;2103.681
31.18682;570.0016;2095.098
30.16234;570.0005;2051.247
31.14682;569.9995;2092.25
31.06781;569.9984;2079.735
31.94521;569.9979;2098.476
32.19724;569.9969;2093.736
31.50891;569.9963;2086.922
31.15203;569.9963;2071.929
29.51089;569.9943;2067.384
31.3562;569.9938;2100.62
30.31099;569.9932;2048.844
29.97797;569.9896;2063.208
31.92344;569.9849;2099.103
31.32349;569.9823;2092.348
31.23187;569.9813;2112.089
31.94687;569.9807;2084.566
29.83635;569.9807;2068.915
31.06036;569.9802;2069.998
31.18958;569.9786;2075.907
29.71323;569.9771;2078.006
30.28276;569.9766;2057.464
31.33427;569.976;2079.666
29.57484;569.9734;2078.092
32.12406;569.9688;2098.181
31.45094;569.9682;2105.022
31.0424;569.9646;2070.486
31.50573;569.9641;2094.527
32.01521;569.9604;2075.88
30.99516;569.9599;2070.478
32.06271;569.9578;2083.145
29.52328;569.9568;2077.708
31.0799;569.9557;2064.087
32.12037;569.9547;2104.232
31.16818;569.9531;2075.837
32.08859;569.951;2087.301
29.5462;569.949;2064.941
31.51422;569.9479;2083.047
32.00865;569.9464;2084.21
31.19484;569.9448;2074.826
28.83776;569.9448;2068.585
29.67865;569.9437;2077.636
31.92443;569.9412;2097.874
29.95625;569.9412;2064.2
30.81266;569.9385;2092.415
31.52057;569.9385;2086.236
32.00911;569.9349;2081.064
31.42849;569.9333;2100.521
29.79911;569.9255;2074.792
31.88594;569.9255;2065.248
31.91693;569.9235;2102.808
31.97292;569.9224;2089.183
32.15464;569.9219;2098.622
29.94646;569.9219;2079.272
32.05698;569.9188;2101.76
31.38338;569.9177;2096.117
31.71807;569.9177;2085.022
29.98521;569.9172;2049.254
31.92995;569.9125;2084.595
29.53396;569.9125;2076.185
31.07562;569.9073;2077.482
29.75484;569.9057;2071.611
31.15339;569.9036;2092.145
30.0175;569.9011;2060.129
31.61234;569.899;2086.448
29.95661;569.899;2064.786
29.85609;569.8984;2050.538
31.0288;569.8974;2071.417
29.70151;569.8958;2075.414
31.89969;569.8917;2082.978
31.83318;569.8901;2102.526
31.94844;569.8885;2077.803
32.04828;569.8865;2098.872
32.15062;569.8865;2090.095
31.955;569.8859;2096.705
31.93625;569.8859;2081.85
31.03615;569.8859;2067.769
29.49276;569.8807;2078.637
31.15802;569.8807;2076.854
29.94578;569.8797;2070.576
30.03318;569.8781;2039.339
29.8587;569.8771;2063.941
31.27828;569.876;2094.549
29.71448;569.876;2078.335
32.05151;569.875;2094.347
30.99229;569.874;2078.563
30.15599;569.874;2055.854
32.10969;569.8729;2070.681
32.03989;569.8713;2084.512
29.68885;569.8708;2067.34
31.64453;569.8693;2079.296
29.9201;569.8677;2079.231
31.96526;569.8661;2090.57
31.12557;569.8661;2074.565
29.63266;569.8641;2072.52
31.75838;569.8604;2095.582
32.2099;569.8604;2086.802
31.41568;569.8599;2096.788
32.0024;569.8599;2090.108
30.02177;569.8599;2063.664
31.88458;569.8563;2084.518
31.1801;569.8536;2094.684
30.13724;569.8531;2051.478
30.26594;569.8489;2048.451
32.16151;569.8479;2101.373
31.75505;569.8469;2083.521
30.90339;569.8448;2085.546
31.47385;569.8401;2096.216
31.4738;569.8396;2097.145
31.99537;569.8396;2084.148
30.23787;569.8391;2060.975
30.31641;569.8391;2046.954
32.03719;569.8359;2085.228
31.40448;569.8354;2099.593
31.2588;569.8333;2092.677
32.1938;569.8281;2107.657
31.87396;569.8271;2086.646
29.88724;569.826;2063.646
30.34687;569.826;2048.848
31.76505;569.8255;2085.383
32.16552;569.824;2100.978
28.8176;569.8229;2069.905
32.01239;569.8224;2088.912
32.16167;569.8224;2085.32
31.98479;569.8219;2079.241
32.09521;569.8214;2084.154
31.73917;569.8146;2079.729
30.78724;569.8135;2084.578
31.05839;569.8115;2088.676
32.67901;569.8104;2063.173
31.38214;569.8094;2107.805
31.20609;569.8094;2092.958
31.40812;569.8088;2100.583
31.38672;569.8088;2089.345
31.61224;569.8083;2080.337
31.82557;569.8078;2096.093
32.64989;569.8057;2107.296
32.01901;569.8057;2086.555
30.00922;569.8047;2063.306
31.8476;569.8026;2082.022
31.02406;569.8016;2075.352
31.35021;569.8005;2094.562
32.025;569.8005;2077.313
31.90271;569.7979;2099.424
32.43958;569.7979;2078.673
32.16896;569.7974;2089.263
31.03646;569.7974;2079.588
31.19755;569.7963;2084.432
31.32833;569.7948;2068.092
31.1574;569.7927;2075.538
30.22755;569.7901;2052.018
31.99339;569.7896;2072.406
30.39052;569.7891;2048.277
31.5763;569.7885;2085.988
29.73443;569.7885;2075.641
30.33088;569.788;2062.901
31.91714;569.7859;2081.715
29.99813;569.7859;2070.209
31.69615;569.7849;2086.776
31.80818;569.7807;2097.032
30.0351;569.7797;2066.406
31.08833;569.7776;2093.335
31.58547;569.7761;2099.008
31.87062;569.7761;2086.469
28.49318;569.7761;2062.253
29.69406;569.775;2082.789
31.68432;569.7745;2085.267
30.41599;569.7729;2047.077
30.17578;569.7698;2042.277
29.82594;569.7687;2118.75
30.16177;569.7677;2052.331
31.21724;569.7672;2091.814
29.65156;569.7625;2067.618
32.02474;569.7604;2092.951
31.90682;569.7589;2089.543
31.6587;569.7589;2077.948
31.27932;569.7573;2097.269
30.94062;569.7568;2072.22
32.44359;569.7537;2094.051
31.98688;569.7516;2077.506
32.09234;569.7484;2086.419
29.50385;569.7474;2075.328
30.08776;569.7463;2048.3
29.82625;569.7443;2075.594
29.76813;569.7443;2069.604
31.11682;569.7438;2095.79
31.12807;569.7432;2096.969
31.84266;569.7422;2088.199
31.86354;569.738;2085.769
30.88713;569.7375;2090.437
30.31839;569.7375;2056.528
32.00047;569.7365;2075.755
31.57969;569.7318;2099.634
31.34432;569.7318;2098.26
29.39037;569.7313;2074.307
31.93104;569.7307;2090.076
29.7588;569.7297;2071.03
31.88734;569.7286;2086.317
32.2763;569.7255;2078.078
32.00031;569.7245;2096.795
32.84135;569.7245;2095.214
31.84547;569.7245;2050.96
29.64099;569.7234;2081.813
30.92422;569.7229;2089.115
30.95859;569.7224;2084.947
29.53963;569.7208;2073.7
31.61568;569.7198;2087.191
29.94641;569.7198;2070.063
31.63052;569.7161;2108.09
31.27948;569.7151;2099.918
32.40875;569.7151;2088.243
31.77495;569.7146;2084.887
29.79589;569.7136;2074.598
29.77906;569.7104;2078.394
31.96292;569.7099;2082.928
31.34781;569.7094;2093.431
31.78073;569.7062;2099.437
31.17104;569.7062;2070.436
32.19646;569.7057;2088.269
31.78109;569.7047;2074.786
30.36875;569.7047;2047.729
31.02766;569.7037;2086.557
31.75323;569.7031;2083.78
31.71031;569.7031;2079.784
29.87427;569.7026;2070.017
31.39297;569.6979;2103.088
31.11875;569.6969;2072.652
30.28698;569.6959;2058.431
30.95927;569.6943;2088.963
31.73052;569.6943;2086.113
29.84682;569.6927;2076.422
29.83698;569.6917;2069.056
30.16641;569.6854;2050.545
32.1825;569.6844;2091.439
31.00479;569.6838;2095.939
31.29365;569.6833;2098.498
30.18354;569.6823;2064.756
30.88865;569.6797;2083
31.28792;569.6791;2119.062
32.1601;569.6781;2103.683
31.54969;569.6766;2100.205
29.68484;569.6755;2072.446
30.74604;569.6745;2106.33
30.20818;569.674;2051.616
29.76266;569.6735;2071.269
29.6962;569.6708;2073.072
32.02583;569.6677;2100.682
31.57167;569.6677;2081.79
31.24729;569.6651;2100.161
31.35224;569.6651;2091.715
31.96958;569.663;2079.159
29.82057;569.6614;2071.654
30.22719;569.6614;2061.034
29.7874;569.6578;2079.005
29.68156;569.6573;2067.963
31.27641;569.6563;2090.406
30.19099;569.6557;2046.269
30.02828;569.6542;2071.528
32.10354;569.6531;2089.512
32.07505;569.6521;2098.801
31.38802;569.6521;2098.8
32.0761;569.6495;2083.104
29.4649;569.6484;2067.801
31.86984;569.6479;2083.967
29.87458;569.6464;2073.234
32.01516;569.6448;2093.413
29.59672;569.6437;2062.446
31.22323;569.6412;2081.278
31.22688;569.6359;2092.535
30.95662;569.6344;2084.037
31.03172;569.6334;2092.126
31.05052;569.6334;2079.703
29.81313;569.6334;2078.025
31.14651;569.6302;2077.483
29.5688;569.6255;2068.108
29.45536;569.625;2077.406
29.56594;569.6208;2069.246
31.69287;569.6188;2091.056
31.16271;569.6161;2101.457
30.16187;569.6161;2063.458
31.30187;569.6141;2099.56
29.79839;569.6125;2088.323
31.25609;569.611;2083.455
31.4412;569.6104;2085.808
32.27583;569.6104;2065.136
31.02005;569.6094;2083.782
30.16724;569.6094;2057.7
31.25786;569.6083;2093.491
29.91432;569.6057;2063.688
30.16661;569.6042;2121.792
31.02104;569.6042;2072.958
32.24234;569.6031;2100.047
31.90562;569.6021;2093.637
31.37526;569.6;2101.109
29.58292;569.6;2074.149
32.04245;569.5984;2080.848
31.48724;569.5974;2085.233
31.17417;569.5969;2082.214
29.66266;569.5943;2063.71
30.18057;569.5943;2049.282
31.71583;569.5927;2081.441
31.6201;569.5927;2077.632
31.22943;569.5917;2082.96
30.3738;569.5911;2085.778
31.20057;569.5839;2109.171
31.64766;569.5807;2083.47
31.73214;569.5781;2089.935
30.85818;569.5776;2052.008
31.0124;569.5771;2080.426
29.80552;569.575;2087.714
31.75818;569.5729;2081.88
29.66214;569.5729;2080.876
29.6763;569.5703;2068.023
30.10458;569.5703;2052.035
31.22708;569.5682;2105.61
31.69698;569.5682;2082.455
30.83281;569.5672;2094.818
31.98;569.5672;2070.39
31.39328;569.5662;2096.604
29.73031;569.5651;2071.683
29.75281;569.5641;2072.247
31.6301;569.563;2085.085
29.68677;569.563;2075.017
31.21797;569.5625;2078.282
31.66099;569.5609;2088.246
29.68125;569.5547;2073.266
29.82271;569.5536;2075.504
29.42193;569.5531;2067.653
29.83844;569.5505;2120.1
31.34417;569.55;2096.522
32.10062;569.5495;2087.382
32.09406;569.5479;2090.115
31.7688;569.5479;2085.283
30.9851;569.5469;2088.01
29.72641;569.5422;2069.347
29.805;569.5406;2079.926
29.61083;569.5385;2070.002
31.1576;569.538;2083.801
31.47208;569.5328;2104.717
29.54677;569.5286;2075.214
31.47099;569.5255;2109.74
30.92776;569.524;2068.756
31.76755;569.5229;2085.991
29.89307;569.5224;2064.496
28.50656;569.5224;2036.973
29.75917;569.5214;2074.05
32.01276;569.5177;2084.966
30.95089;569.5167;2076.173
31.03932;569.5156;2090.922
31.00443;569.514;2084.823
29.58323;569.5135;2064.051
35.25693;569.5125;2118.259
31.40547;569.5125;2086.483
29.58885;569.5062;2060.99
29.94073;569.4969;2072.638
29.80594;569.4963;2070.94
31.12563;569.4958;2086.981
30.32333;569.4953;2057.225
31.23365;569.488;2089.704
32.19979;569.4854;2096.427
31.99901;569.4823;2079.088
30.88089;569.4786;2079.964
28.85115;569.4781;2122.049
31.34271;569.4781;2093.888
31.3263;569.4776;2090.75
29.87328;569.4776;2077.739
31.67078;569.4771;2107.832
29.93641;569.476;2071.159
29.77766;569.4739;2076.042
31.18359;569.4729;2084.155
32.0501;569.4724;2110.836
31.03583;569.4719;2081.987
31.9401;569.4714;2088.808
31.26271;569.4703;2111.981
31.21385;569.4693;2090.73
28.89578;569.4693;2069.896
29.64771;569.4672;2076.215
31.24755;569.4656;2100.258
31.04833;569.4656;2088.013
32.24281;569.4646;2087.102
29.98073;569.4636;2104.292
31.18073;569.4615;2075.886
31.2901;569.4537;2080.442
31.01427;569.451;2074.749
29.77792;569.449;2073.315
31.2524;569.4448;2073.097
31.66078;569.4417;2093.747
30.97328;569.4391;2069.347
31.69453;569.4385;2082.168
32.07224;569.4359;2093.167
29.54995;569.4349;2081.451
30.29417;569.4328;2051.786
29.86573;569.4313;2067.7
30.29995;569.4313;2056.789
29.80833;569.4276;2077.696
29.79328;569.4266;2073.862
29.72641;569.426;2071.639
31.91687;569.4255;2093.178
29.96672;569.425;2080.167
29.57318;569.4245;2076.543
31.20495;569.424;2079.527
31.83438;569.4198;2070.738
30.26797;569.4141;2055.722
33.30151;569.4114;2131.073
29.52651;569.4114;2070.471
31.04807;569.4104;2070.139
30.32036;569.4104;2045.912
32.19062;569.4083;2095.793
31.90995;569.4068;2089.181
30.19776;569.4036;2042.679
