K5P17_1.PV;K5P4_1.PV
11.90539;22.08562
11.90531;22.08625
11.90523;21.99719
11.90523;22.16594
11.90516;22.12281
11.90508;22.13219
11.905;22.03531
11.905;22.025
11.905;22.01219
11.905;22.15812
11.905;22.17375
11.905;22.14188
11.90492;21.99625
11.90492;22.19813
11.90492;22.09312
11.90484;22.00469
11.90484;22.02469
11.90484;22.08875
11.90469;21.99063
11.90469;22.19219
11.90469;22.1475
11.90469;22.1075
11.90453;22.10312
11.90438;22.125
11.90438;22.12
11.90414;22.10312
11.90414;22.1
11.90414;22.08281
11.90406;22.02844
11.90398;22.14844
11.90398;22
11.90391;22.00406
11.90383;22.08313
11.90383;22.11875
11.90383;22.11875
11.90375;22.13781
11.90375;22.02813
11.90359;21.95281
11.90352;22.17594
11.90352;22.13594
11.90352;22.1275
11.90352;22.11781
11.90344;22.09687
11.90344;22.20156
11.90344;22.1675
11.90336;22.01156
11.90328;22.00344
11.90328;22.14719
11.90328;22.09281
11.90328;22.06781
11.9032;21.98563
11.9032;22.05406
11.9032;22.09813
11.90312;22.09344
11.90305;22.0775
11.90297;22.0375
11.90297;22.09156
11.90281;21.96812
11.90281;22.08375
11.90273;22.12344
11.90273;22.11156
11.90273;22.11406
11.90266;22.09063
11.90266;22.08969
11.90266;22.07562
11.90258;21.98875
11.90242;21.94781
11.90234;22.12656
11.90234;22.07469
11.90234;22.09469
11.90227;22.09438
11.90219;22.15219
11.90211;22.10094
11.90211;22.07156
11.90203;22.03563
11.90203;21.97563
11.90203;22.11031
11.90203;22.15438
11.90203;22.07562
11.90195;22.105
11.90188;21.99844
11.90188;22.06719
11.90188;22.14031
11.90188;22.16375
11.9018;22.03219
11.9018;22.08813
11.90172;22.17687
11.90172;22.09063
11.90164;22.08625
11.90164;22.11969
11.90164;22.11781
11.90164;22.15906
11.90156;21.98125
11.90156;22.02594
11.90156;22.02781
11.90156;22.20938
11.90156;22.04125
11.90156;22.05469
11.90148;22.07031
11.90148;22.03656
11.90141;22.02406
11.90125;21.98875
11.90125;22.05125
11.90125;22.20156
11.90117;22.06969
11.90117;21.99937
11.90117;22.13938
11.90109;21.98094
11.90109;22.07406
11.90102;22.01375
11.90102;22.09312
11.90102;22.1925
11.90086;22.12938
11.90086;22.0425
11.90078;22.09094
11.90078;22.07813
11.9007;22.09156
11.9007;22.06313
11.90063;22.16187
11.90063;22.13313
11.90055;22.01781
11.90047;22.05406
11.90047;22.16906
11.90039;22.04062
11.90039;22.08187
11.90039;22.14406
11.90031;22.1375
11.90023;22.10094
11.90016;21.98625
11.9;22.00687
11.9;22.0875
11.89992;22.11437
11.89992;22.08969
11.89984;22.01687
11.89977;22.03594
11.89969;22.14875
11.89961;22.08281
11.89961;22.04187
11.89953;22.18937
11.89953;22.09719
11.89953;22.10594
11.89945;22.01375
11.89945;22.09656
11.89937;22.07969
11.89937;22.15344
11.89937;22.08969
11.8993;22.0125
11.8993;22.11813
11.89922;22.11656
11.89922;22.05969
11.89922;22.07125
11.89914;22.135
11.89914;22.165
11.89906;22.14281
11.89898;22.02156
11.89898;22.10156
11.89891;22.14531
11.89883;22.10875
11.89875;22.02219
11.89875;22.11156
11.89859;21.99969
11.89859;22.12844
11.89852;22.09156
11.89844;22.08906
11.89805;22.10875
11.89805;22.01156
11.89797;22.11906
11.89789;21.98187
11.89789;22.06937
11.89781;22.11469
11.89781;22.0675
11.89766;21.97031
11.89766;22.11875
11.89758;22.02469
11.89758;21.94656
11.89758;22.07969
11.89758;22.09062
11.8975;21.97625
11.8975;22.10344
11.8975;22.08406
11.89742;22.10781
11.89742;22.08844
11.89742;22.06031
11.89727;21.97062
11.89719;21.98688
11.89719;22.06625
11.89711;22.06812
11.89711;22.05125
11.89695;22.07594
11.89688;22.08062
11.8968;22.01344
11.8968;21.97656
11.8968;22.03687
11.89664;22.01469
11.89656;22.00844
11.89648;21.95656
11.89648;22.12313
11.89641;22.13781
11.89641;22.11
11.89633;22.08406
11.89617;21.99
11.89617;22.05469
11.89609;22.00906
11.89609;22.09406
11.89609;22.12125
11.89609;22.15
11.89609;22.07594
11.89602;22.10375
11.89594;22.07844
11.89594;22.20219
11.89594;22.13187
11.89586;21.96906
11.89586;22.08031
11.89578;22.00969
11.89578;22.09406
11.8957;22.12875
11.8957;22.09188
11.8957;22.09937
11.8957;22.04594
11.89555;22.05375
11.89555;22.12875
11.89547;22.13563
11.89539;22.05906
11.89531;21.9625
11.89531;22.14719
11.89531;22.16125
11.89531;22.11344
11.89531;22.0725
11.89531;22.0775
11.89531;22.03906
11.89523;22.11188
11.89516;22.14
11.89516;22.08094
11.89516;22.08281
11.89516;22.07844
11.89508;21.99281
11.89508;22.08625
11.895;22.12156
11.89492;21.98125
11.89492;21.95125
11.89492;21.99844
11.89492;22.06031
11.89492;22.04313
11.89484;22.08406
11.89484;22.05594
11.89469;22.09469
11.89469;22.08
11.89461;22.07313
11.89461;22.13031
11.89461;22.17375
11.89461;22.04281
11.89453;21.97031
11.89453;22.02125
11.89453;22.02
11.89453;22.04219
11.89453;22.01406
11.89445;22.07406
11.89445;22.05719
11.89437;22.04594
11.89437;22.04156
11.89437;22.08813
11.89437;22.07187
11.8943;22.13156
11.8943;22.10438
11.8943;22.12969
11.89422;22.11906
11.89414;22.11969
11.89414;22.13844
11.89414;22.12
11.89406;22.0525
11.89391;22.09937
11.89383;22.00469
11.89383;22.10469
11.89383;22.03844
11.89375;21.98906
11.89375;22.14406
11.89375;22.15937
11.89375;22.06875
11.89375;22.06094
11.89367;22.0675
11.89359;22.01563
11.89352;22.03031
11.89352;22.0025
11.89344;22.03469
11.89344;22.08187
11.89344;22.01875
11.89336;22.00312
11.89336;22.12938
11.89336;22.16562
11.89328;22.00562
11.89328;22.02813
11.8932;21.97594
11.8932;22.02812
11.8932;22.0575
11.89313;22.10875
11.89297;22.03531
11.89297;22.12719
11.89297;22.11656
11.89297;22.05594
11.89297;22.03437
11.89289;22.01031
11.89289;22.07656
11.89289;22.13875
11.89289;22.05
11.89281;22.03031
11.89266;22.07969
11.89258;21.99531
11.89258;22.12625
11.8925;21.98031
11.89242;22.11
11.89242;22.15531
11.89242;22.09531
11.89234;22.00187
11.89234;22.10188
11.89234;22.07469
11.89234;22.08094
11.89227;22.08438
11.89227;22.10938
11.89219;22.09406
11.89219;22.06969
11.89203;22.05875
11.89195;22.015
11.89188;22.00969
11.89188;22.12094
11.89188;22.05781
11.8918;21.94375
11.8918;22.00187
11.8918;22.00312
11.8918;22.0375
11.8918;22.15781
11.89172;22.00687
11.89172;22.08375
11.89172;22.05437
11.89164;22.03406
11.89164;22.01563
11.89156;22.015
11.89156;21.98562
11.89156;22.07156
11.89156;22.10125
11.89148;21.94938
11.89141;22.04156
11.89141;22.07531
11.89141;22.13281
11.89125;22.13281
11.89125;22.08437
11.89117;22.05781
11.89109;22.05187
11.89109;22.07375
11.89102;22.10312
11.89086;22.05625
11.89086;22.07906
11.89063;22.02625
11.89063;22.09687
11.89047;22.05469
11.89039;22.10625
11.89039;22.04813
11.89031;21.97281
11.89031;22.00844
11.89031;22.14031
11.89031;22.04
11.89023;22.15938
11.89016;21.94719
11.89016;22.06375
11.89016;22.02656
11.89008;22.10062
11.89008;22.05469
11.89;22.13469
11.88992;21.99875
11.88992;22.10531
11.88992;22.15469
11.88992;22.07688
11.88961;22.09375
11.88945;22.01094
11.88945;21.95625
11.88945;21.92969
11.88945;22.10812
11.88945;22.07344
11.8893;22.02094
11.8893;21.99969
11.88922;21.97187
11.88922;22.08813
11.88914;21.93563
11.88914;21.97344
11.88914;21.96375
11.88914;22.03875
11.88906;22.1
11.88898;22.105
11.88898;22.09781
11.88891;22.08656
11.88891;22.01688
11.88883;22.12313
11.88875;21.98531
11.88867;22.11812
11.88867;22.07219
11.88867;22.07687
11.88859;22.04031
11.88859;22.05094
11.88859;22.055
11.88859;22.04094
11.88844;21.96406
11.88844;21.98094
11.88844;22.11813
11.88836;22.01375
11.88828;21.97594
11.88828;22.00156
11.88828;22.0575
11.88828;22.1025
11.8882;21.9975
11.8882;22.04594
11.8882;22.02875
11.88805;22.09562
11.88805;22.11
11.88797;21.94437
11.88789;21.97
11.88781;22.04531
11.88781;22.02156
11.88773;22.05938
11.88773;22.05031
11.88773;22.04094
11.88766;22.04937
11.88766;22.03469
11.88758;21.97313
11.88758;22.09406
11.88758;22.08969
11.88758;22.03594
11.8875;21.97344
11.8875;21.975
11.8875;22.02875
11.8875;22.06469
11.8875;22.0425
11.88742;22.10625
11.88742;22.05844
11.88727;21.96219
11.88719;22.04969
11.88719;22.12375
11.88719;22.11812
11.88711;22.08687
11.88703;22.08594
11.88703;22.0325
11.88695;22.10406
11.88688;22.11594
11.88688;22.05875
11.8868;22.02844
11.8868;22.03625
11.8868;22.0225
11.88672;22.03062
11.88672;22.03469
11.88672;22.00625
11.88656;21.94219
11.88656;21.98469
11.88656;22.09156
11.88648;22.11875
11.88648;22.05281
11.88641;21.95687
11.88641;22.11938
11.88641;22.12281
11.88641;22.10906
11.88633;21.9375
11.88633;22.0925
11.88625;22.10094
11.88625;22.08094
11.88625;22.05031
11.88617;22.04594
11.88609;21.9975
11.88609;22.02875
11.88602;22.11031
11.88602;22.09125
11.88601;22.02969
11.88594;22.0125
11.88586;21.99469
11.88586;22.00844
11.88578;21.9475
11.88578;22.08844
11.88578;22.06094
11.88578;22.08906
11.88578;22.02312
11.8857;21.92281
11.8857;22.00969
11.8857;21.95125
11.88562;22.04313
11.88555;22.10875
11.88555;22.11625
11.88555;22.09219
11.88547;22.11531
11.88547;22.09531
11.88547;22.04688
11.88539;22.12813
11.88539;22.10813
11.88539;22.05938
11.88531;22.12812
11.88531;22.05562
11.88523;22.06938
11.88523;22.06406
11.88516;22.1075
11.88516;22.11844
11.88516;22.06875
11.88516;22.06281
11.88508;22.01563
11.885;21.96875
11.88492;22.10031
11.88484;21.92937
11.88484;22.0775
11.88477;22.02625
11.88477;22.07406
11.88469;22.07219
11.88461;21.95125
11.88453;22.07312
11.88453;22.13125
11.88453;22.08594
11.88453;22.08438
11.88445;21.9275
11.88437;22.0025
11.88437;22.06687
11.8843;22.00344
11.88422;22.11125
11.88422;22.10844
11.88422;22.03062
11.88414;22.00937
11.88414;22.12719
11.88406;22.07969
11.88398;22.11344
11.88398;22.08438
11.88391;22.1175
11.88383;22.08469
11.88359;22.02813
11.88359;22.14781
11.88359;22.05969
11.88352;22.14656
11.88344;22.05844
11.88344;22.03969
11.88336;22.04438
11.88336;22.08312
11.88336;22.06562
11.88328;22.0825
11.8832;22.09188
11.8832;22.05562
11.88313;22.0425
11.88297;21.99875
11.88297;22.10188
11.88297;22.08094
11.88289;21.9625
11.88289;21.97719
11.88289;22.06687
11.88289;22.11312
11.88289;22.10719
11.88281;21.99438
11.88281;22.06281
11.88281;22.1625
11.88273;22.03844
11.88266;21.98812
11.88266;21.95812
11.88266;22.12062
11.88258;21.97344
11.88258;21.95469
11.88258;22.09906
11.8825;22.01406
11.88242;22.095
11.88242;22.02031
11.88242;22.03437
11.88234;22.16531
11.88234;22.12563
11.88234;22.08281
11.88234;22.04219
11.88227;22.09219
11.88211;22.06938
11.88203;21.98594
11.88195;21.93031
11.88195;22.04656
11.88188;21.96219
11.88188;21.97781
11.88188;22.15344
11.88188;22.05031
11.88188;22.07219
11.8818;21.99344
11.8818;22.09531
11.88172;22.08438
11.88164;21.9575
11.88164;21.94906
11.88164;21.97156
11.88164;22.08063
11.88164;22.09406
11.88164;22.06875
11.88164;22.07031
11.88164;22.10625
11.88156;22.07063
11.88156;22.09281
11.88156;22.08844
11.88148;22.12969
11.88141;21.95437
11.88141;22.0225
11.88133;21.99531
11.88133;22.06344
11.88125;22.06406
11.88117;22.08875
11.88109;21.89938
11.88109;21.95969
11.88109;22.02531
11.88109;22.06594
11.88109;22.05437
11.88109;22.03594
11.88102;21.9825
11.88102;22.10188
11.88094;22.02687
11.88094;22.03781
11.88086;21.97531
11.88086;22.05719
11.88078;22.08219
11.8807;21.92375
11.8807;21.99406
11.88062;21.95969
11.88062;22.08937
11.88055;21.96656
11.88055;21.9675
11.88055;21.97938
11.88055;22.08656
11.88055;22.08875
11.88055;22.02312
11.88047;22.05875
11.88047;22.02094
11.88039;22.05219
11.88039;22.02781
11.88023;22.07719
11.88016;22.09125
11.88008;22.10656
11.88;22.0375
11.87992;22.04688
11.87984;21.96187
11.87984;21.94969
11.87984;22.09031
11.87984;22.01312
11.87977;22.14031
11.87969;22.05094
11.87961;22.0875
11.87961;22.13469
11.87961;22.01313
11.87953;22.0275
11.87953;22.01156
11.87945;22.05656
11.87945;22.03344
11.87945;22.02781
11.87937;22.07875
11.8793;21.97344
11.8793;21.97844
11.8793;21.96281
11.8793;22.04656
11.87922;22.01406
11.87922;22.08656
11.87922;22.02594
11.87914;22.05906
11.87898;22.05719
11.87891;21.95469
11.87891;21.93406
11.87891;22.05812
11.87883;21.98063
11.87875;22.07969
11.87875;22.01937
11.87875;22.04531
11.87867;21.97219
11.87867;22.04156
11.87859;22.04812
11.87859;22.02906
11.87852;21.97437
11.87852;22.06875
11.87852;22.06031
11.87852;22.10906
11.87844;21.95687
11.87844;21.94344
11.87844;22.06625
11.87836;22.05375
11.87828;21.99281
11.87828;22.13531
11.8782;22.04562
11.8782;22.09719
11.8782;22.03969
11.87813;21.97625
11.87805;22.04781
11.87805;22.05781
11.87805;22.07
11.87805;22.05688
11.87797;21.95094
11.87797;22.0975
11.87789;21.99094
11.87789;22.07281
11.87789;22.07719
11.87789;22.02813
11.87781;21.96875
11.87781;22.03844
11.87773;22.02656
11.87766;22.08625
11.87766;22.08781
11.87766;22.045
11.87758;21.97656
11.87758;21.99562
11.87758;22.0875
11.8775;22.10594
11.87734;22.0825
11.87727;21.94219
11.87727;21.93031
11.87727;22.0575
11.87719;22.07719
11.87711;21.95656
11.87711;22.01844
11.8768;22.07875
11.8768;22.04656
11.8768;22.05125
11.87672;22.10031
11.87672;22.02719
11.87664;22.085
11.87648;22.14437
11.87648;22.08
11.87641;22.00719
11.87641;22.07312
11.87633;22.02219
11.87609;22.13031
11.87609;22.05156
11.87602;21.95156
11.87594;22.05688
11.87586;22.05969
11.87586;22.06781
11.87586;21.98281
11.87578;21.93281
11.87578;22.12781
11.87547;22.07406
11.87539;22.10625
11.87531;22.01875
11.87531;22.1225
11.87531;22.10031
11.87523;21.9375
11.87523;22.05688
11.87523;22.08031
11.87523;22.03094
11.87523;21.99406
11.87516;21.96125
11.87516;22.045
11.87508;21.96688
11.87508;22.03281
11.875;21.93563
11.875;21.94875
11.875;22.03125
11.87492;21.93063
11.87484;22.05781
11.87477;22.06406
11.87477;21.94031
11.87477;21.98344
11.87469;22.10062
11.87461;21.93781
11.87461;22.08781
11.87461;21.96688
11.87453;22.00406
11.87453;21.96688
11.87453;22.06281
11.87453;22.10969
11.87437;21.96719
11.87437;22.04906
11.8743;21.99156
11.8743;22.05187
11.8743;22.12094
11.8743;22.03687
11.87422;21.97688
11.87422;21.96563
11.87414;22.05313
11.87406;22.04125
11.87406;22.05375
11.87398;22.09937
11.87398;21.98719
11.87391;22.04437
11.87391;22.06625
11.87383;22.14437
11.87383;22.13969
11.87383;22.13656
11.87383;22.10469
11.87383;22.10094
11.87359;22.04031
11.87359;22.11063
11.87352;21.97406
11.87352;22.04656
11.87344;22.04688
11.87344;22.10625
11.87344;22.01281
11.87336;21.94594
11.87336;22.15406
11.87336;22.00531
11.87313;22.02156
11.87305;22.06656
11.87305;22.025
11.87297;22.03594
11.87297;22.04437
11.87297;22.04125
11.87289;21.98625
11.87289;22.10031
11.87281;21.89875
11.87281;21.93875
11.87281;22.01906
11.87281;22.03125
11.87266;21.97969
11.87258;22.02906
11.8725;22.01156
11.8725;21.99656
11.8725;22.10437
11.8725;22.00438
11.87242;22.04
11.87242;22.00125
11.87234;22.07781
11.87234;22.11312
11.87227;21.98094
11.87227;22.01469
11.87226;22.11
11.87219;21.94625
11.87219;22.09031
11.87219;22.07438
11.87211;21.98937
11.87211;22.0525
11.87195;22.02531
11.87187;21.89937
11.87187;22.03594
11.8718;22.13594
11.87172;22.00875
11.87164;22.10375
11.87156;22.0225
11.87148;21.91562
11.87141;22.0675
11.87133;22.00844
11.87133;22.0975
11.87133;22.05812
11.87117;22.04688
11.87117;22.09625
11.87109;22.06313
11.87102;22.09375
11.87094;22.00312
11.8707;22.12812
11.8707;22.04156
11.87062;22.01375
11.87055;21.94031
11.87055;22.08438
11.87055;22.025
11.87055;22.03719
11.87039;22.05062
11.87039;22.04656
11.87031;22.07906
11.87031;22.06812
11.87031;22.08594
11.87031;22.06656
11.87023;22.01375
11.87;22.06
11.87;22.1
11.86992;21.96156
11.86992;22.00781
11.86992;21.98781
11.86984;22.03437
11.86977;21.97781
11.86977;21.92687
11.86961;22.00031
11.86953;21.93438
11.86953;21.97781
11.86953;21.99688
11.86945;21.91719
11.86945;22.09156
11.86945;22.02531
11.86945;21.975
11.86938;21.96188
11.86938;22.06406
11.86922;22.0325
11.86914;22.02563
11.86914;21.98281
11.86906;21.98406
11.86906;22.0525
11.86898;22.03125
11.86898;22.115
11.86891;22.05594
11.86883;22.08969
11.86883;22.1
11.86867;21.92625
11.86867;22.04
11.86867;22.08031
11.86867;22.03812
11.86859;21.96625
11.86852;21.93438
11.86844;22.06437
11.86844;21.97969
11.86836;22.07625
11.86836;21.95219
11.86828;21.89187
11.86828;21.95031
11.86828;22.05187
11.86828;22.045
11.8682;21.92219
11.86797;21.92156
11.86797;21.91875
11.86797;22.12656
11.86797;22.07969
11.86797;22.04875
11.86797;22.02125
11.86789;21.93687
11.86789;21.93656
11.86789;21.92094
11.86789;21.96313
11.86789;22.02531
11.86773;21.90063
11.86773;22.04094
11.86773;22.09063
11.86766;22.10938
11.86766;22.02031
11.86758;22.07562
11.86758;22.02188
11.8675;22.08156
11.86742;21.92406
11.86734;22.03625
11.86734;22.12563
11.86734;22.03656
11.86727;21.94344
11.86727;21.99813
11.86719;21.92438
11.86719;21.91562
11.86719;22.09437
11.86719;22.01937
11.86719;22.00906
11.86711;22.12594
11.86703;21.91344
11.86703;22.04344
11.86695;21.97625
11.86695;22.0625
11.86695;22.03062
11.86695;22.08312
11.86688;21.98469
11.86687;22.06219
11.8668;21.945
11.8668;21.93969
11.8668;22.08094
11.8668;22.03594
11.86672;21.98625
11.86648;21.95531
11.86641;22.0375
11.86633;21.95
11.86625;22.08781
11.86625;22.03625
11.86625;21.9975
11.86617;21.96938
11.86617;21.95406
11.86609;21.92906
11.86609;22.06594
11.86609;22.08719
11.86609;22.07562
11.86602;22.08063
11.86602;22.02656
11.86594;22.0475
11.8657;22.01406
11.8657;22.07719
11.86563;21.95031
11.86563;21.95313
11.86563;21.99844
11.86563;22.05313
11.86563;21.98281
11.86555;21.96188
11.86555;21.9325
11.86547;22.04781
11.86539;21.99156
11.86531;21.93906
11.86531;22.05781
11.86531;22.0525
11.86531;22.01969
11.86516;22.08969
11.86516;22.04875
11.86516;22.00594
11.86516;22.00594
11.86508;22.01156
11.86508;22.11531
11.865;21.98938
11.86492;21.95281
11.86484;21.97813
11.86477;21.96281
11.86477;21.98688
11.86461;21.95156
11.86461;22.08469
11.86453;22.09156
11.86453;21.95719
11.86445;22.12219
11.86438;21.93063
11.86438;21.91219
11.86438;21.93437
11.86422;21.99281
11.86422;21.92813
11.86406;21.95313
11.86406;22.04719
11.86391;21.90281
11.86391;22.13
11.86383;21.92594
11.86383;22.03969
11.86375;21.925
11.86367;22.07594
11.86359;22.05688
11.86352;21.91531
11.86352;22.0775
11.86352;22.04219
11.86352;22.03875
11.86352;22.00656
11.86336;21.91438
11.86336;21.90406
11.86336;22.1025
11.86328;21.9625
11.86328;22.00969
11.8632;21.91063
11.8632;21.95938
11.8632;21.98219
11.86312;22.02
11.86312;21.99219
11.86305;22.02719
11.86297;21.91031
11.86297;21.94188
11.86297;22.02469
11.86297;22.03406
11.86289;21.98
11.86289;22.05156
11.86289;22.02563
11.86281;21.91719
11.86281;22.10094
11.86273;21.93344
11.86266;21.95375
11.86266;21.94969
11.86266;22.0325
11.86258;22.09969
11.86258;22.06562
11.8625;21.95844
11.86242;22.09781
11.86234;22.01063
11.86227;22.05875
11.86227;21.98375
11.86219;22
11.86219;21.9125
11.86211;22.06875
11.86211;22.00125
11.86203;22.07375
11.86203;22.02312
11.86195;21.93219
11.86195;21.94344
11.86195;22.12094
11.86195;21.99469
11.86188;22.0425
11.86187;21.93281
11.8618;21.98688
11.8618;22.09125
11.8618;22.06844
11.8618;22.04062
11.86172;22.04531
11.86172;22.02594
11.86164;21.9675
11.86164;22.07125
11.86164;22.04031
11.86148;21.93563
11.86148;21.97437
11.86148;22.07219
11.86141;21.98719
11.86141;22.09094
11.86141;21.98781
11.86133;22.00531
11.86133;22.10156
11.86133;22.1025
11.86117;22.05219
11.86102;22.02938
11.86102;22.015
11.86102;21.96187
11.86094;22.04375
11.86094;22.00781
11.86086;21.9875
11.86078;21.89437
11.86078;22.10344
11.8607;21.88281
11.8607;21.91906
11.8607;22.02344
11.86062;21.92031
11.86055;21.91813
11.86055;22.00594
11.86055;22.00844
11.86047;22.07844
11.86031;21.935
11.86031;21.9775
11.86023;22.09062
11.86023;22.08438
11.86016;22.07438
11.86008;21.95
11.86008;22.05469
11.86008;22.04094
11.86008;21.99875
11.86;22.05562
11.86;21.96344
11.85992;21.98156
11.85992;21.98781
11.85992;22.07219
11.85992;22.04344
11.85984;21.95062
11.85984;21.97344
11.85977;21.94156
11.85969;21.89281
11.85969;22.03875
11.85969;21.98906
11.85969;22.06469
11.85961;21.98
11.85961;22.04031
11.85961;22.06187
11.85961;22.03125
11.85953;21.95281
11.85953;22.01312
11.85945;21.96375
11.85945;22.00656
11.85945;22.07063
11.85938;22.02844
11.8593;21.90063
11.85906;21.92562
11.85906;22.02938
11.85898;21.92
11.85891;22.01281
11.85883;21.93188
11.85883;22.04844
11.85883;21.94344
11.85875;21.92062
11.85875;22.02062
11.85867;22.03062
11.85867;21.99281
11.85852;22.06344
11.85844;22.06844
11.85844;21.99656
11.85844;22.01719
11.85836;21.92656
11.8582;21.92031
11.85789;22.02781
11.85789;22.02438
11.85781;21.91719
11.85781;21.94438
11.85781;22.06531
11.85781;22.02969
11.85781;21.99906
11.85781;21.95656
11.85781;22.015
11.85773;21.96656
11.85773;21.97969
11.85766;22.05156
11.85766;21.975
11.85758;21.94312
11.8575;22.015
11.85742;21.92094
11.85734;21.93531
11.85727;21.93063
11.85727;22.06656
11.85727;22.03813
11.85727;22.01031
11.85711;22.06
11.85711;22.00344
11.85711;21.98219
11.85703;21.90469
11.85703;22.07656
11.85703;21.99781
11.85695;21.95781
11.85688;21.9475
11.85687;22.05281
11.85687;22.005
11.8568;22.01594
11.85672;21.92125
11.85672;22.04125
11.85672;22.00063
11.85664;21.99844
11.85664;21.95625
11.85656;22.05062
11.85648;22.05094
11.85641;21.89
11.85641;21.97937
11.85633;22.03125
11.85633;22.02156
11.85617;21.89875
11.85617;22.07813
11.85617;22.02875
11.85609;21.95563
11.85609;22.03219
11.85602;21.95594
11.85602;22.02969
11.85602;22.02687
11.85594;21.93531
11.85586;22.0125
11.85586;21.95875
11.85578;22.04938
11.85578;22.0925
11.8557;22.0575
11.8557;21.99937
11.85563;22.04219
11.85563;22.02969
11.85555;21.96469
11.85555;21.98719
11.85547;21.93875
11.85547;21.94656
11.85531;22.10094
11.85523;21.97062
11.85516;21.91406
11.85516;21.86219
11.85516;21.94375
11.85508;21.90344
11.85508;21.98438
11.855;21.97375
11.85492;21.915
11.85492;21.99562
11.85477;21.97281
11.85477;22.05094
11.85469;22.0025
11.85469;22.02563
11.85469;21.9825
11.85461;22.01531
11.85453;21.97875
11.85453;22.0375
11.85453;21.94188
11.85445;21.98875
11.85445;22.07656
11.85445;22.0225
11.85437;22.08781
11.8543;21.93094
11.85414;22.01969
11.85406;21.94031
11.85406;22.0025
11.85406;22.03969
11.85398;21.96437
11.85398;22.07156
11.85398;22.01156
11.85391;21.97688
11.85391;21.97875
11.85375;22.02844
11.85375;21.99031
11.85375;22.05125
11.85367;22.02781
11.85367;21.97281
11.85367;22.06375
11.85367;22.02031
11.85359;22.00781
11.85359;21.99781
11.85352;21.91906
11.85352;21.96875
11.85336;22.00375
11.85336;22.02875
11.85336;22.02375
11.85328;21.92
11.85328;21.86312
11.85328;21.97094
11.85328;22.02781
11.8532;21.94156
11.8532;22.04844
11.8532;22.04781
11.8532;22.03719
11.85313;21.97125
11.85312;22.02031
11.85305;22.06562
11.85305;22.00375
11.85305;22.01094
11.85305;22.03719
11.85297;21.98719
11.85297;22.01031
11.85289;21.91656
11.85281;21.91562
11.85273;22.07813
11.85273;22.06719
11.85266;22.02625
11.85266;22.08063
11.85266;22.08063
11.85258;21.915
11.8525;21.97469
11.8525;22.07031
11.85242;21.93594
11.85242;21.92125
11.85234;22.04969
11.85234;21.97406
11.85227;21.9525
11.85227;21.92781
11.85211;21.98812
11.85203;22.04969
11.85195;21.92281
11.85195;22.02281
11.85195;22.08406
11.8518;22.00969
11.85172;21.94687
11.85172;21.99562
11.85172;22.04094
11.85133;21.92375
11.85133;21.96906
11.85133;22.01469
11.85125;21.99344
11.85109;21.9725
11.85102;22.01375
11.85102;22.01375
11.85102;22.09562
11.85102;22.05406
11.85094;21.92094
11.85094;22.07125
11.85078;21.93813
11.85078;21.89562
11.85078;21.94063
11.85078;22.07344
11.85078;22.05313
11.85078;21.98281
11.85063;22.08344
11.85055;21.90469
11.85055;22.10375
11.85055;22.02906
11.85047;22.00562
11.85039;22.03594
11.85031;22.00625
11.85023;21.95469
11.85023;21.99156
11.85008;21.93031
11.85;22.03781
11.85;22.01344
11.85;22.03844
11.85;21.9325
11.85;21.985
11.84984;22.07969
11.84984;21.94344
11.84969;21.94375
11.84961;22.02156
11.84953;21.90969
11.84953;22.04562
11.84945;21.94406
11.84945;21.96906
11.84945;22.02656
11.84922;21.88188
11.84922;22.00125
11.84922;22.07031
11.84922;22.02938
11.84914;21.93344
11.84914;21.97625
11.84906;21.92406
11.84906;22.065
11.84906;22.00313
11.84906;21.9975
11.84898;22.04469
11.84898;22.04281
11.84898;21.99969
11.84891;21.91406
11.84891;21.9775
11.84883;21.89063
11.84883;22.02406
11.84875;22.05469
11.84875;21.98563
11.84875;22.02625
11.84875;22.04375
11.84875;21.96375
11.84875;21.97437
11.84867;21.96688
11.84867;21.9975
11.84867;22.00813
11.84844;21.99219
11.84836;22.0225
11.8482;22.08344
11.8482;22.01781
11.8482;22.02531
11.84813;22.02531
11.84812;21.99813
11.84805;21.90125
11.84805;22.00906
11.84797;21.92281
11.84789;21.93687
11.84781;22.09594
11.84773;22.02531
11.84773;21.96094
11.84766;21.88437
11.84766;22.02813
11.84766;22.00281
11.84758;22.01563
11.8475;21.90063
11.84742;22.05062
11.84742;21.95469
11.84734;21.90875
11.84727;22.01687
11.84727;22.01125
11.84719;22.04812
11.84719;21.97313
11.84711;21.96437
11.84711;21.93094
11.84703;22.06063
11.84695;21.96375
11.84695;21.89812
11.84695;21.96531
11.84688;21.89656
11.84688;22.05187
11.84688;22.01563
11.8468;21.95313
11.8468;21.95188
11.84656;21.89313
11.84656;22.02719
11.84648;21.91344
11.84648;21.93531
11.84648;22.01906
11.84648;22.06844
11.84648;21.94656
11.84641;21.995
11.84641;22.00719
11.84633;22.04313
11.84633;21.99063
11.84625;21.90312
11.84625;22.0125
11.84617;21.91063
11.84609;21.97656
11.84609;22.075
11.84609;21.98281
11.84609;21.93625
11.84594;21.99063
11.84586;21.9375
11.8457;21.90344
11.84562;22.02938
11.84562;22.01937
11.84562;21.97437
11.84555;21.99719
11.84547;22.08625
11.84539;22.04375
11.84539;22.04781
