K5L1_3.PV;K5F5.PV;K5F6X.PV
-1.794844;33.65218;26.91708
1.794844;28.29639;21.64745
1.794844;25.34017;19.98833
-1.794516;29.86315;22.90375
1.794516;26.95795;21.49245
1.794516;34.63532;24.94357
-1.794188;33.29574;25.64242
1.794188;32.63932;23.51948
1.794188;32.09386;25.61839
1.794188;26.64581;20.5491
-1.793859;23.46602;19.51461
-1.793531;29.91841;22.46098
-1.793531;29.73456;21.91184
-1.793531;25.79768;19.5245
1.793531;26.99176;18.78604
-1.792875;26.8454;19.60512
1.792875;23.31849;18.6332
-1.792547;30.01322;21.63115
-1.792547;25.75833;19.51008
1.792547;32.17742;25.72676
1.792219;27.1919;20.33035
1.792219;25.64486;17.93162
-1.791891;26.00545;19.61251
1.791563;24.21317;19.57448
1.791562;31.84147;26.13186
-1.791234;25.37837;19.50021
1.791234;26.14544;19.87025
1.791234;29.06251;23.09978
-1.790906;28.2199;22.01635
-1.790906;33.261;26.25038
-1.790906;35.21225;27.97288
-1.790906;26.55978;20.44976
1.790906;27.88418;20.6992
-1.790578;26.164;19.78119
-1.790578;29.57159;22.10752
-1.790578;26.32673;20.49874
1.790578;32.48645;26.27313
-1.79025;23.00893;18.63784
-1.789922;35.71614;28.55688
1.789922;38.49482;30.70353
-1.789594;26.71683;20.72983
1.789594;27.47943;20.492
-1.789266;36.81942;29.88925
-1.789266;34.64637;27.4281
1.789266;28.31739;22.16114
1.788937;35.1992;27.18279
-1.788609;33.93119;26.85694
1.788609;34.05238;25.88423
1.788609;23.77795;19.54189
-1.787953;27.7877;22.03754
-1.787953;30.64192;24.88111
-1.787953;27.50318;19.81468
-1.787953;31.74177;26.53785
-1.787953;37.20134;30.04932
1.787953;24.87458;19.70645
1.787953;26.14426;19.7844
1.787953;29.55065;21.40563
-1.787625;33.5075;26.34466
1.787625;25.99185;20.01631
1.787625;33.40182;26.85952
1.787625;33.43621;26.15735
-1.787297;24.97961;19.787
-1.787297;28.81701;21.68956
1.787297;25.6961;19.54732
1.787297;24.69289;19.79525
1.787297;36.73452;29.38272
-1.786969;28.04658;21.96942
-1.786969;32.82127;25.99969
1.786969;28.11329;21.36113
1.786969;32.45621;25.39037
-1.786641;28.40096;21.95324
-1.786641;27.09228;19.57516
-1.786312;27.6662;22.42758
-1.786312;33.09914;26.31787
1.786312;25.43863;19.34449
1.785984;28.21819;21.75052
1.785656;28.92322;21.49016
-1.785328;35.06953;26.032
-1.785328;26.3299;19.28413
-1.785328;26.87297;21.54307
-1.785328;33.95501;25.78733
-1.785328;23.08165;18.50375
1.785328;32.21333;25.87647
1.785;27.54523;22.04533
-1.784672;26.48003;19.26671
-1.784672;33.24428;26.00932
-1.784672;28.55245;22.23905
-1.784672;24.98884;18.28316
1.784672;28.67659;22.27402
-1.784344;29.02066;22.24398
1.784344;25.42339;19.11914
-1.784016;26.19379;19.22854
1.784016;33.73428;26.64193
-1.783687;34.34439;26.95666
-1.783031;26.64943;19.46547
-1.782703;34.66959;27.00604
-1.782703;33.17635;26.06633
1.782703;23.77043;18.43826
1.782375;33.56343;26.72599
1.782375;32.26613;25.35154
-1.782047;33.73855;26.27831
1.782047;25.78894;19.4503
-1.781719;27.73366;19.57864
-1.780734;34.29181;25.87971
-1.780734;33.72897;26.79732
-1.780734;27.6156;19.67501
-1.780734;26.79133;19.96703
-1.780734;27.54782;19.56811
1.780734;30.26679;24.81367
-1.780078;27.26517;20.33043
-1.780078;23.40018;18.43168
-1.77975;24.65046;19.37578
1.77975;22.57697;17.86559
1.77975;28.96251;21.38889
-1.779422;24.46167;19.11393
-1.779422;27.53547;22.00801
-1.779422;28.85547;22.08916
1.779422;32.74963;26.63861
1.779094;27.49605;21.93104
1.778766;28.47979;21.64423
-1.778437;26.69671;19.87435
1.778437;31.85492;25.81961
1.778437;26.23466;20.74332
1.778437;25.17949;19.88827
1.778109;25.96284;20.20667
1.778109;26.82325;20.67769
-1.777453;23.68401;18.40304
1.777453;30.69708;22.26747
-1.777125;25.28878;19.61243
-1.776797;25.97775;19.89716
-1.776797;32.8748;27.15074
-1.776797;25.62941;20.90211
-1.776797;23.39194;18.17393
1.776797;31.76455;25.62436
-1.776469;28.41403;21.74328
1.776469;25.63399;19.40029
1.776469;28.61506;21.81399
1.776469;33.24706;26.79542
-1.776141;27.13255;19.50067
-1.775813;24.02078;19.50177
-1.775484;36.90874;28.38082
1.775484;32.7884;26.74342
1.775484;39.43537;31.57257
1.775484;33.59876;27.40175
-1.775156;28.78326;21.73823
-1.775156;25.70004;20.93318
-1.774828;25.04676;18.80232
-1.774828;24.55489;19.47817
-1.7745;27.06807;20.49372
1.7745;29.3906;20.95364
1.7745;26.7691;19.73352
-1.774172;31.58618;26.22551
1.774172;29.34437;21.26007
1.774172;26.24276;20.70546
-1.773844;33.00478;25.62597
-1.773516;34.13824;25.69302
-1.773516;24.81977;17.83873
1.773516;32.57201;26.14041
1.773188;32.05257;25.98573
-1.772859;24.07668;19.61617
-1.772859;31.55893;25.60859
1.772859;35.68999;27.06017
1.772531;34.6478;25.75875
1.772531;24.70887;17.88758
-1.772203;25.21717;19.92775
-1.772203;32.81208;26.27482
1.772203;32.31443;26.03018
1.771875;27.31787;22.08172
-1.771219;32.81178;26.24924
1.771219;33.64537;26.93594
1.771219;27.70269;21.88411
-1.770891;34.27829;25.84565
1.770891;27.50861;21.4786
1.770563;33.41418;25.23143
-1.770234;24.2469;19.56562
-1.770234;24.9376;19.81256
1.770234;24.24425;19.27451
1.770234;26.00691;18.94603
1.769906;33.3621;26.69908
1.769906;31.97585;25.78393
1.769578;25.31531;18.91684
1.769578;28.27663;21.56951
-1.76925;24.30521;18.50938
-1.76925;25.23056;20.35776
-1.76925;26.18995;19.92162
-1.76925;26.46836;19.65835
-1.768922;24.52376;19.59036
1.768922;31.44059;25.48006
1.768922;32.78982;26.4034
-1.768266;23.88114;18.30229
-1.768266;24.35295;19.70744
-1.767938;24.90732;19.72277
-1.767938;28.82901;21.60904
1.767937;33.12924;26.84962
-1.767609;28.66295;22.95469
-1.767609;29.00586;22.42777
-1.767609;27.19616;20.03894
-1.767609;23.27537;18.50698
1.767609;24.65488;18.05709
1.767609;26.52537;21.80112
-1.767281;32.14257;22.30368
1.767281;25.0561;19.6788
1.767281;23.19024;17.96478
-1.766953;23.12913;18.41854
-1.766953;26.54929;19.29115
1.766953;30.65977;22.21026
1.766953;26.12617;21.75278
1.766953;31.39603;25.67245
1.766953;31.55198;25.96261
1.766625;25.68072;19.9887
1.766297;26.28986;19.5572
1.766297;27.69611;20.54504
-1.765969;34.00515;26.87605
-1.765969;27.53726;22.08774
-1.765969;27.22913;20.52415
-1.765969;25.18385;20.15831
1.765641;32.80291;26.79201
-1.765313;28.99413;21.77291
-1.765313;35.53149;28.62798
1.765313;24.59911;18.52645
-1.764984;28.76608;20.62414
1.764984;33.8904;26.70234
1.764984;25.97606;20.81733
1.764984;25.72686;20.38218
-1.764656;38.10247;30.02913
-1.764656;28.04824;20.62341
-1.764656;23.19767;18.37105
1.764656;27.07206;21.52617
-1.764328;34.89956;26.87685
-1.764328;34.10751;26.13036
-1.764328;26.52504;19.57489
1.764328;22.48436;17.78353
1.764328;24.55374;19.74321
1.764328;37.09927;30.0741
1.764;28.8984;21.50366
1.764;24.60519;19.70258
-1.763672;24.94648;18.23133
1.763672;26.57969;21.63293
1.763344;29.47346;24.63198
-1.763016;26.0736;19.73316
1.763016;32.52868;25.82172
-1.762687;29.01627;21.93787
-1.762687;26.60603;19.70562
-1.762687;26.07778;19.66349
-1.762687;25.52208;20.92558
1.762031;25.34727;20.30838
-1.761703;27.89235;20.54299
-1.761703;24.41373;19.42843
-1.761375;26.58344;19.44972
-1.761375;28.783;22.13803
-1.761375;27.64661;22.05874
1.761375;26.43876;19.47613
1.761047;25.49387;17.93719
-1.760719;32.54059;25.59985
-1.760062;30.17594;22.57205
-1.760062;32.59478;26.47067
1.760062;33.84915;27.00991
1.760062;26.03712;19.83366
-1.759078;24.26051;18.31497
1.759078;27.71728;21.92841
1.75875;26.08366;20.71458
1.75875;32.88083;26.82273
-1.758422;25.48233;20.84578
-1.758422;24.17225;19.82358
-1.758094;32.53264;26.51577
-1.757766;27.50558;20.64003
-1.757766;34.67611;26.63585
1.757766;24.76367;19.53014
-1.757437;26.12005;20.67976
-1.757437;26.78619;19.44829
1.757437;25.9011;22.10547
1.757437;33.01445;26.02658
1.757109;32.59207;25.76553
1.757109;23.86216;18.14284
-1.756781;22.58329;18.60136
-1.756781;29.41567;21.79479
-1.756453;29.25623;22.13351
-1.756453;24.82678;18.33101
1.756453;29.30024;22.00461
-1.756125;25.51532;19.83982
1.756125;26.05238;20.36801
1.755797;25.27747;18.07973
-1.755469;35.39281;25.77472
-1.755469;33.30676;26.65565
-1.755469;24.9679;17.92544
1.755469;34.07827;27.50424
-1.755141;34.01622;26.26324
-1.755141;34.7953;27.26149
-1.754812;33.09916;26.23698
-1.754812;25.86915;19.22056
1.754812;23.66864;19.25977
1.754812;25.46074;19.36397
1.754484;26.89642;22.08462
-1.754156;33.60542;26.48645
-1.754156;26.47239;20.72536
1.754156;26.93027;21.77638
1.754156;32.44515;26.07444
1.754156;23.33642;18.33617
-1.753828;33.84348;26.88171
-1.753828;32.88287;26.00126
-1.753828;26.11796;19.29104
1.753828;29.48398;21.35237
1.753828;33.38546;26.59821
1.753828;32.34931;25.97602
-1.7535;28.26174;22.27925
1.7535;26.4289;21.78457
1.7535;23.53367;18.29595
1.753172;25.048;19.72971
1.753172;32.98461;26.70982
1.753172;25.84348;18.12044
-1.752844;25.93099;19.82357
1.752844;24.33965;19.56168
1.752844;25.96479;20.69024
-1.752516;24.20607;18.51925
1.752516;26.36598;19.20108
1.752516;37.58524;30.04195
-1.752187;26.34278;19.90018
1.752187;24.9278;19.46499
1.752187;24.53985;19.42212
1.751531;32.53864;25.66486
-1.751203;29.20118;21.35671
-1.751203;31.81681;26.12252
-1.750875;33.76216;26.95184
-1.750547;25.76975;19.81072
-1.750547;38.91024;30.8576
-1.750547;34.20203;26.85681
1.750219;26.90367;19.43362
1.750219;27.57443;20.20942
-1.749891;33.03712;25.54905
-1.749563;26.0924;21.90457
1.749563;33.35181;26.59082
1.749563;26.93501;22.16514
-1.749234;21.73561;18.39888
-1.749234;23.91802;20.13193
1.749234;30.80296;25.59258
1.749234;33.62045;26.26076
1.749234;27.00454;20.3698
1.749234;25.79451;20.31697
1.748906;33.75951;26.47867
1.748906;24.78941;19.40906
1.74825;34.71578;25.74908
1.74825;26.42556;20.53441
1.74825;31.7938;25.60067
-1.747922;27.67742;22.11287
-1.747922;28.33339;21.77815
-1.747922;28.14891;21.67739
-1.747922;27.99507;22.04226
1.747922;22.83251;18.16322
1.747922;27.4519;21.74859
1.747922;24.56913;19.64617
-1.747594;26.32011;20.79847
1.747594;25.50495;20.75847
1.747594;26.02901;20.88025
-1.747266;26.20977;19.47204
1.747266;25.42417;20.58078
1.747266;24.73496;19.26068
1.746938;25.82398;20.75172
1.746938;25.16339;19.84625
1.746281;34.19436;26.44209
1.746281;35.45027;28.99806
-1.745953;34.10938;27.08483
-1.745953;26.27716;19.2679
1.745953;25.73257;18.22295
-1.745625;27.91224;20.54733
1.744969;29.32573;21.36456
1.744969;27.42326;22.15193
1.744969;34.34624;26.5818
1.744969;34.47229;26.73837
1.744969;25.81863;20.0305
1.744969;21.62296;18.60413
-1.744641;30.05959;21.40085
-1.744641;32.85799;26.07556
1.744641;27.05317;21.92399
1.744641;25.51583;19.69402
-1.744313;32.90265;26.01617
-1.744313;33.17501;26.07648
1.744313;27.29485;21.82454
1.744313;32.52659;26.374
1.744313;24.31578;20.57714
-1.743984;29.24149;22.2272
1.743984;29.40574;21.16142
1.743656;24.44574;19.56417
1.743328;22.33114;18.22966
1.743328;25.58735;19.21836
-1.743;24.62937;19.09328
-1.743;25.25416;19.70071
1.743;22.70233;18.13037
-1.742672;33.34627;26.54169
-1.742672;35.23491;27.58743
1.742672;29.96072;22.56592
1.742672;26.9141;20.71405
1.742344;33.53727;25.61839
-1.742016;23.6948;18.52665
-1.742016;22.87176;18.4261
1.742016;25.72403;20.06175
-1.741688;23.2249;18.35193
1.741688;32.75671;27.59238
-1.741359;34.31403;25.80238
-1.741359;26.88926;19.56531
1.741359;25.7444;17.6042
-1.741031;26.4257;18.36594
1.740703;31.53438;25.33359
1.740703;25.71388;19.4365
-1.740375;26.27623;19.42237
-1.740375;28.80567;22.11691
1.740375;28.31367;21.91271
-1.740047;31.78285;25.84097
-1.740047;24.85345;19.37608
-1.739719;23.53617;19.45193
1.739719;27.09165;21.9153
-1.739391;30.08621;23.00603
1.739063;33.21859;26.97341
1.738734;26.39382;19.1335
1.738406;28.06264;22.24747
1.738406;23.76412;19.87458
1.738406;34.66769;27.26735
-1.738078;27.62768;22.18531
1.738078;26.04011;19.46611
1.738078;32.74367;25.70966
1.738078;34.88902;27.5597
-1.73775;26.26581;19.69571
1.73775;26.80832;19.29766
1.73775;33.47371;26.14177
1.737422;34.21691;25.75306
1.737422;33.02776;27.0457
-1.737094;33.02317;25.56461
-1.736766;26.55498;19.66222
1.736766;23.99088;19.42551
-1.736438;26.56455;19.52043
-1.736437;25.23502;19.18104
-1.736109;38.43512;29.96777
1.735781;27.0957;20.27617
1.735781;26.22191;19.22997
-1.735453;27.76434;21.96644
-1.735453;26.26632;18.94356
1.735453;32.47544;25.66929
1.735453;24.29164;19.33847
-1.735125;26.81721;19.71731
-1.735125;33.04993;26.17004
-1.734797;24.82235;20.13935
1.734797;28.70363;21.62479
1.734797;28.02529;21.52507
-1.734469;27.8871;21.98357
1.734469;24.49767;19.40962
1.734141;33.65585;26.45804
-1.733812;28.4367;22.08088
-1.733812;25.23104;19.07558
-1.733812;38.62101;30.79275
1.733812;34.16568;27.00567
1.733812;22.45759;18.23576
-1.733484;26.60236;19.55094
-1.733484;26.85935;20.51156
1.733484;27.99995;21.48102
-1.733156;36.99423;30.70052
1.733156;33.19273;27.32748
1.733156;32.21894;25.8175
1.733156;25.90739;20.68576
1.732828;26.5337;21.77294
1.732828;23.71779;19.53495
-1.7325;28.22499;19.91905
-1.7325;36.09829;28.45997
1.7325;27.37463;22.01881
1.7325;25.66532;21.50085
-1.731844;24.51176;19.5676
1.731844;32.55059;25.70024
1.731844;26.17391;18.00901
1.731516;26.60543;19.31519
-1.731187;24.47652;20.0197
-1.731187;32.89236;26.23154
1.731187;33.4029;25.3405
1.731187;26.76082;21.81366
1.731187;31.99733;25.89538
-1.730859;24.62303;18.24509
-1.730859;31.34947;25.90737
1.730859;32.7263;25.95842
-1.730531;30.27379;21.85799
-1.730531;33.62023;26.75134
1.730531;24.58578;20.02657
-1.730203;33.15237;25.98074
-1.729875;28.23903;22.52414
1.729875;24.32332;18.81682
-1.729547;29.20125;21.80891
-1.729547;32.7722;25.66231
-1.729219;29.86228;21.94356
1.729219;25.04446;19.21655
-1.728891;26.7438;19.32115
-1.728891;27.46389;21.95752
1.728891;29.70123;23.84868
1.728562;24.65311;17.83645
1.728562;21.99162;18.56068
-1.728234;34.20863;25.924
-1.728234;31.21064;23.37133
1.728234;32.74821;25.99344
1.728234;32.30542;26.13017
-1.727906;32.29023;26.207
1.727906;29.15645;21.4936
-1.727578;31.82522;22.19868
-1.727578;24.9469;20.15806
-1.727578;36.58678;28.33473
1.72725;24.61372;19.70222
1.72725;23.27148;19.22159
1.72725;32.9427;26.67602
1.72725;31.73199;26.21334
1.72725;23.4743;19.73032
1.726922;31.9957;26.12037
-1.726594;33.95899;26.89437
-1.726594;25.76375;20.55984
1.726594;33.7039;25.7757
1.726594;34.48519;27.3677
-1.726266;28.61244;21.95784
1.726266;22.27225;18.20973
1.725937;28.11634;21.69259
1.725609;32.33228;24.48658
1.725609;26.90144;19.37761
1.725609;32.46431;25.61939
1.725609;32.94951;26.05626
-1.725281;32.77293;26.44155
1.725281;25.79353;20.397
-1.724953;26.83953;19.29607
1.724953;25.30608;19.74708
-1.723641;25.33564;19.57133
-1.723641;26.76491;21.1307
-1.723641;25.78048;19.84135
-1.723312;29.20845;22.29455
-1.723312;27.85151;19.63812
-1.723312;26.41882;19.40824
1.723312;25.28678;19.46276
-1.722984;27.24791;20.61351
1.722984;27.38769;21.6332
1.722984;24.76049;19.66046
-1.722656;22.99556;18.49831
1.722656;32.7442;26.59553
1.722656;24.95606;19.52585
-1.722328;38.56904;30.8074
1.722;22.7136;18.21341
1.721672;27.71851;22.06345
1.721672;32.5703;25.95866
-1.721344;25.16351;19.57605
-1.721344;37.28057;29.97141
1.721344;24.65054;18.17729
-1.721016;32.77495;23.5012
-1.721016;27.19904;22.24197
-1.720688;37.34557;30.72982
1.720688;27.06703;19.49214
-1.720359;31.85247;25.78661
1.720359;26.45906;19.96584
1.720359;34.60261;28.80092
-1.720031;31.60344;24.43656
-1.720031;28.78729;21.86283
-1.720031;33.01723;25.85497
-1.719703;25.98907;18.96845
-1.719703;29.28617;22.06343
-1.719047;23.54383;18.4338
1.719047;27.05186;22.23388
1.719047;35.70242;29.00433
1.719047;26.17649;20.29105
1.719047;25.06866;19.68839
-1.718719;23.96054;18.19049
-1.718719;28.3344;21.87777
-1.718719;29.1722;22.04383
1.718719;32.3144;26.49086
1.718719;37.80448;30.89487
-1.718391;25.95807;19.42974
1.718391;24.9791;18.03118
-1.718063;34.903;27.24865
-1.718063;24.75731;18.51853
1.718063;32.39613;25.39125
1.718063;33.36455;25.94541
-1.717734;30.99956;23.71268
-1.717734;33.51176;26.05624
1.717734;34.63469;25.92999
-1.717406;34.51289;26.73129
1.717406;24.42041;19.7596
1.717406;25.61822;19.1692
-1.717078;26.58464;19.75779
1.717078;30.48167;20.677
1.717078;32.47135;26.1708
1.717078;33.32928;26.0054
1.717078;26.37775;19.48034
-1.71675;38.24592;30.57831
1.71675;27.63979;21.95904
1.71675;31.90124;25.78112
-1.716094;25.17256;18.02154
-1.716094;28.25509;22.09148
-1.716094;31.86301;25.68268
-1.716094;39.3778;30.48447
-1.716094;33.74923;26.2587
1.716094;22.43647;18.01901
1.716094;27.61274;22.06884
1.716094;32.94271;25.65438
-1.715766;28.50768;22.02701
1.715766;30.99135;24.49441
1.715766;32.30829;25.77611
-1.715438;25.96136;19.64083
-1.715438;28.29225;21.67542
-1.715438;33.57861;26.04135
-1.715438;26.10144;19.3325
1.715438;32.5764;26.3392
-1.715109;26.09743;20.99716
1.715109;32.77081;23.91522
1.714781;26.72647;21.47569
-1.714453;26.20956;21.02571
1.714453;33.45025;27.73082
-1.714125;25.45878;18.41405
1.714125;22.98817;18.34865
-1.713797;22.72163;18.49258
-1.713797;33.6183;26.80717
1.713469;27.40036;20.69446
1.713469;26.61407;20.06097
-1.713141;28.10985;19.58719
1.713141;31.7548;26.19945
1.713141;28.23603;20.29319
-1.712813;29.2134;21.69292
-1.712484;25.60163;18.48193
1.712156;24.48292;18.02128
-1.711828;26.43418;19.51277
-1.711828;26.3239;19.5089
1.711828;24.68385;19.37734
1.711828;25.29774;19.53938
-1.7115;28.76336;22.30638
1.7115;32.80281;26.63486
1.7115;25.49249;20.21564
-1.711172;34.61206;25.79662
-1.711172;27.91826;19.37953
1.711172;24.43711;19.59569
1.711172;33.77041;26.67198
-1.710844;25.6365;19.24025
1.710844;24.43179;18.27662
-1.710516;27.52117;20.48125
-1.710188;26.92949;20.87932
1.710188;33.95191;26.61285
1.710187;25.9872;21.63695
-1.709859;24.39751;19.48482
-1.709859;32.6163;25.85547
1.709203;27.65136;20.77465
1.709203;34.64738;27.83721
-1.708875;35.31509;25.60081
1.708875;33.28843;26.64853
1.708875;34.9491;28.68251
1.708875;23.66877;18.41598
-1.708547;35.14037;25.77156
-1.708547;33.02043;26.48272
1.708547;24.56688;19.4881
1.708547;25.58156;19.49199
1.708547;24.72551;17.9085
-1.708219;24.31558;20.00419
-1.708219;26.10499;19.42794
1.708219;32.05793;26.27855
-1.707891;29.00441;21.63016
-1.707891;25.83637;20.78299
1.707891;32.36611;25.12259
-1.707562;26.76383;18.39554
1.707562;27.09867;19.86316
1.707562;27.20469;19.54848
-1.707234;27.86693;21.8074
1.707234;28.11975;21.60175
-1.706906;33.63884;27.24281
1.706906;26.23718;22.05835
1.706906;37.22677;28.67538
-1.706578;24.4054;19.94059
-1.706578;27.12721;21.93583
-1.706578;32.27065;26.00713
-1.706578;25.64128;20.15487
1.706578;24.34797;18.15069
1.706578;25.83126;20.97946
1.706578;36.92746;30.40512
1.706578;25.45207;20.25549
1.706578;24.67682;18.29652
-1.70625;27.20536;22.78459
1.70625;32.0341;25.82152
1.70625;25.96042;19.34056
1.70625;26.89704;20.31548
1.70625;23.20444;18.4556
1.70625;23.60302;19.59878
-1.705922;25.15278;18.21996
1.705922;28.88056;21.61048
1.705922;27.08298;19.228
1.705922;31.60351;25.91058
1.705594;23.69486;18.00481
1.705594;25.03709;19.54534
1.705266;32.79874;26.80354
1.705266;24.97801;21.67904
1.704937;24.03728;19.65486
-1.704609;33.7469;26.82936
-1.704609;33.50465;26.11356
1.704281;25.13997;19.41044
-1.703953;28.45908;21.92577
1.703953;22.35645;19.39295
1.703953;31.78921;25.68169
1.703953;35.30107;29.06039
-1.703625;33.78048;26.81925
-1.703625;32.024;25.99526
1.703625;22.72192;17.69693
1.703625;32.55939;25.6792
1.703625;23.54372;18.22132
-1.703297;25.36294;19.47616
-1.703297;29.97456;23.96844
-1.702969;27.05813;22.38917
-1.702969;25.41167;19.38484
-1.702969;25.81642;19.33588
1.702969;33.55104;26.06942
1.702969;27.46455;20.17045
-1.702641;24.48219;19.79886
-1.702641;40.58135;32.49113
-1.702312;28.18996;20.87229
-1.702312;27.17918;19.48311
-1.702312;22.93503;18.29403
1.702312;27.40962;22.13462
1.702312;39.05047;30.84257
1.702312;23.80244;18.21471
-1.701656;34.08828;26.67411
1.701656;31.35807;22.25187
-1.701328;30.0925;22.20202
-1.701328;24.9933;19.51987
1.701328;26.66246;21.80186
1.701328;27.63549;20.63957
1.701;23.43977;19.64203
1.701;24.8989;19.36567
-1.700672;33.06232;26.77464
-1.700672;28.58085;22.24939
-1.700016;31.59607;25.64797
1.700016;32.32666;25.5868
1.700016;26.20731;19.11826
-1.699687;24.41968;19.64935
-1.699687;29.20632;22.11013
-1.699687;33.0919;26.23167
-1.699687;35.93625;28.86558
1.699359;22.65323;18.31351
-1.699031;27.94948;19.68066
-1.699031;23.03222;18.23635
1.698703;24.66059;19.55436
1.698703;27.08837;21.6269
1.698703;28.92225;21.44633
-1.698375;34.3442;25.69018
-1.698375;32.26609;26.37438
-1.698375;26.93645;19.38263
-1.698047;28.31154;21.53798
-1.698047;32.22087;25.54004
1.698047;32.96;26.09878
1.698047;24.27323;19.49224
-1.697719;33.21937;25.99102
1.697719;24.15879;20.09023
1.697391;27.24292;19.54402
-1.697062;33.51298;26.85017
1.697062;32.84752;27.00852
-1.696734;28.93115;21.92258
1.696734;29.08281;22.35676
1.696734;33.21975;26.27698
1.696734;27.26385;20.23554
1.696406;24.26272;18.30609
-1.696078;30.24567;22.66902
1.696078;26.99892;21.58981
1.696078;25.68056;19.44336
-1.69575;33.02641;25.90962
-1.69575;33.50817;26.19263
1.69575;32.06778;26.59184
1.69575;32.67606;26.10061
1.69575;31.12985;26.2216
-1.695422;33.58866;26.8008
-1.695422;30.43654;23.01319
1.695422;25.59369;19.45753
1.695422;37.62833;30.12835
-1.695094;28.43628;22.22934
-1.695094;32.49843;25.95635
1.695094;25.70648;19.16377
1.695094;31.83;25.88192
-1.694766;29.54501;21.80074
-1.694766;27.49112;19.66235
1.694766;26.81331;21.93505
-1.694438;34.08759;27.93181
1.694438;33.32164;25.62017
1.694438;32.20132;26.20819
1.694109;33.63136;26.03293
-1.693781;24.40384;18.6102
-1.693781;27.60461;21.66637
-1.693781;26.68981;19.5502
-1.693781;37.97202;30.66176
1.693781;26.33927;22.03987
1.693781;36.17627;29.26574
1.693781;34.09093;26.07298
-1.693453;33.10748;26.36085
1.693453;26.25647;19.34811
1.693453;32.3418;25.91306
1.693125;32.93501;26.03091
-1.692797;23.09679;18.39462
-1.692469;32.35723;25.55626
-1.692141;33.66035;25.9716
-1.692141;23.84846;18.32647
-1.692141;34.88071;26.80299
1.692141;34.26532;25.79895
1.691813;28.8149;21.78037
-1.691484;27.87533;22.14245
-1.691484;27.41928;20.55034
1.691484;25.99936;19.99143
1.691484;32.67985;26.25918
1.691484;25.05066;18.13488
1.691156;27.00125;21.79862
1.691156;31.45742;25.83946
1.691156;26.68653;19.09603
-1.690828;25.66392;19.60576
-1.690828;36.94438;29.2967
1.690828;25.63663;18.4328
1.690828;28.93519;22.24213
1.690828;25.71386;19.44057
1.690828;24.89423;19.29085
-1.6905;27.55713;22.04043
1.6905;32.02981;25.94001
-1.690172;27.6756;21.71249
1.690172;27.32988;21.90004
-1.689516;28.62971;20.76621
1.689516;24.49448;18.13102
-1.689188;22.30412;18.13184
-1.689188;34.79554;28.27212
1.689188;26.21043;19.4877
-1.688531;25.32422;19.53783
1.688531;31.76572;23.07334
1.688531;35.1015;28.40688
1.688531;28.97866;21.46631
-1.688203;31.92633;22.89778
-1.688203;32.57613;25.65082
1.688203;34.16991;26.7644
1.688203;26.95883;20.63908
1.688203;24.33054;19.5061
-1.687875;27.67958;19.48764
-1.687875;24.9652;19.70573
-1.687875;33.33728;26.44837
1.687875;27.17621;20.14886
-1.687547;29.48714;21.64103
-1.687219;25.02243;18.11326
-1.687219;27.06835;21.86831
-1.687219;27.26905;19.23148
1.687219;33.10728;25.56287
-1.686891;32.54977;27.10307
-1.686891;26.95057;21.7464
-1.686891;38.00588;31.03296
1.686891;31.65427;26.09007
1.686891;31.24945;26.18792
-1.686563;24.33608;19.9733
1.686563;23.73158;18.33605
-1.686234;34.12502;26.68229
-1.686234;23.66276;18.36169
-1.686234;24.40764;19.92938
1.686234;26.17686;19.26472
-1.685906;24.53062;20.10609
-1.685906;24.35151;19.32671
1.685906;35.02465;28.18693
-1.685578;32.88092;26.23441
-1.685578;32.41869;26.25416
-1.685578;36.0297;29.24818
1.685578;33.42286;26.14234
1.685578;32.11789;25.71121
-1.68525;33.84034;26.8672
1.68525;28.97094;21.58051
-1.684922;33.40184;26.57803
-1.684922;31.72719;25.92783
-1.684922;26.28172;18.21885
1.684922;25.5036;17.7772
1.684922;22.96397;18.52387
1.684594;28.21661;21.71405
-1.684266;29.20803;21.25443
-1.684266;27.70406;22.12548
-1.684266;24.66956;19.41904
-1.684266;27.62865;19.68641
-1.683938;28.78382;21.58181
-1.683937;25.56296;19.80417
1.683937;32.86481;26.24764
1.683937;25.44848;19.28157
-1.683609;22.9351;18.28587
1.683609;27.90396;21.78311
-1.682625;24.30618;19.60092
1.682625;29.1611;21.5372
-1.682297;24.76871;18.10141
-1.682297;31.52253;24.86992
1.682297;25.26792;19.79045
1.682297;32.43216;25.28817
-1.681969;35.21399;25.83049
1.681969;32.28075;25.57211
1.681969;32.53867;25.60037
-1.681641;27.16538;19.49478
-1.681313;29.07291;22.07449
1.681312;27.17216;21.87318
1.681312;25.85503;19.57966
-1.680984;26.58555;21.58314
1.680984;26.68358;21.99081
1.680984;28.53328;21.75602
1.680984;26.24173;19.54075
1.680984;32.44754;26.69788
-1.680656;26.08352;21.08328
1.680656;25.2317;19.46501
1.680656;25.28422;18.12373
-1.680328;34.61127;26.88103
-1.68;25.15125;19.89122
1.68;28.40481;21.46392
1.68;24.51595;19.61354
1.68;32.43816;26.11053
1.68;32.18242;25.80919
-1.679344;33.53196;25.95755
1.679344;26.75476;19.54678
1.679344;26.47311;21.33661
-1.679016;33.53926;25.81672
-1.679016;26.53254;17.9267
1.679016;41.08422;31.27892
1.679016;22.13313;18.49289
1.678687;32.36225;26.37088
