K5PS14_1.PV;K5P8.PV
4.12995;3.966563
4.135688;3.966563
4.139531;3.966563
4.141594;3.966563
4.128919;3.966563
4.127175;3.966544
4.132257;3.966544
4.126688;3.966525
4.131056;3.966525
4.133213;3.966525
4.129369;3.966525
4.139213;3.966525
4.134544;3.966506
4.132762;3.966506
4.12845;3.966506
4.13355;3.966506
4.131281;3.966506
4.132257;3.966506
4.135763;3.966506
4.132444;3.966506
4.13085;3.966506
4.124944;3.966506
4.133288;3.966488
4.134506;3.966488
4.128975;3.966487
4.129237;3.966487
4.127869;3.966487
4.126313;3.966487
4.131187;3.966487
4.124494;3.966487
4.125393;3.966487
4.132875;3.966487
4.133119;3.966487
4.126688;3.966469
4.122562;3.966469
4.128825;3.966469
4.129856;3.966469
4.128656;3.966469
4.131394;3.966469
4.131844;3.96645
4.128694;3.96645
4.12905;3.96645
4.131263;3.96645
4.134637;3.96645
4.131131;3.966431
4.129369;3.966431
4.128319;3.966431
4.13265;3.966431
4.130194;3.966431
4.134263;3.966431
4.125056;3.966413
4.128243;3.966413
4.134112;3.966413
4.129669;3.966413
4.132875;3.966413
4.14135;3.966413
4.131075;3.966413
4.132012;3.966413
4.125975;3.966413
4.128506;3.966394
4.130794;3.966394
4.133456;3.966394
4.124494;3.966394
4.133381;3.966394
4.126688;3.966394
4.130906;3.966394
4.127363;3.966375
4.129781;3.966375
4.126594;3.966375
4.130344;3.966375
4.130006;3.966375
4.131281;3.966375
4.132125;3.966375
4.128713;3.966375
4.135894;3.966375
4.130344;3.966356
4.1268;3.966356
4.1325;3.966356
4.130944;3.966356
4.1283;3.966356
4.130719;3.966356
4.13085;3.966338
4.128675;3.966337
4.126537;3.966337
4.130888;3.966337
4.129594;3.966337
4.127831;3.966337
4.132707;3.966337
4.132575;3.966337
4.130794;3.966337
4.133025;3.966337
4.125675;3.966319
4.130812;3.966319
4.128263;3.966319
4.132444;3.9663
4.129875;3.9663
4.127044;3.9663
4.132163;3.9663
4.125563;3.9663
4.130175;3.9663
4.130081;3.9663
4.127512;3.9663
4.125487;3.9663
4.13355;3.9663
4.134;3.9663
4.128956;3.9663
4.132537;3.9663
4.126725;3.966281
4.126425;3.966281
4.12515;3.966281
4.124794;3.966281
4.130831;3.966281
4.126725;3.966281
4.134019;3.966281
4.131413;3.966263
4.134712;3.966263
4.126987;3.966263
4.130738;3.966263
4.129632;3.966263
4.126856;3.966263
4.130738;3.966263
4.131206;3.966263
4.133512;3.966262
4.128506;3.966244
4.130175;3.966244
4.13145;3.966244
4.129706;3.966244
4.133025;3.966244
4.127531;3.966244
4.132688;3.966225
4.129875;3.966225
4.127194;3.966225
4.131356;3.966225
4.128769;3.966225
4.129969;3.966225
4.131506;3.966225
4.133119;3.966206
4.129687;3.966206
4.130813;3.966206
4.129969;3.966206
4.129275;3.966206
4.133062;3.966206
4.133344;3.966187
4.132463;3.966187
4.126762;3.966187
4.125638;3.966187
4.128956;3.966187
4.133925;3.966187
4.129313;3.966187
4.137019;3.966187
4.135313;3.966187
4.133569;3.966187
4.130456;3.966169
4.13445;3.966169
4.131056;3.966169
4.133625;3.966169
4.13295;3.966169
4.128788;3.966169
4.131919;3.966169
4.136231;3.966169
4.133325;3.966169
4.123444;3.966169
4.126875;3.96615
4.12935;3.96615
4.1289;3.96615
4.13355;3.96615
4.134375;3.96615
4.133663;3.96615
4.13115;3.96615
4.126556;3.96615
4.129293;3.96615
4.126838;3.96615
4.134263;3.96615
4.128469;3.96615
4.1265;3.96615
4.128056;3.966131
4.122862;3.966131
4.131413;3.966131
4.126875;3.966131
4.128525;3.966131
4.129294;3.966131
4.132313;3.966131
4.133569;3.966131
4.133963;3.966131
4.121681;3.966131
4.131844;3.966113
4.131281;3.966113
4.129163;3.966113
4.13085;3.966113
4.127194;3.966112
4.126969;3.966112
4.132257;3.966112
4.130081;3.966112
4.130737;3.966112
4.130625;3.966094
4.129781;3.966094
4.128094;3.966094
4.124644;3.966094
4.127306;3.966094
4.131806;3.966094
4.126219;3.966094
4.130531;3.966094
4.130606;3.966094
4.125788;3.966094
4.133063;3.966094
4.138762;3.966094
4.133888;3.966094
4.133925;3.966075
4.12665;3.966075
4.130888;3.966075
4.13385;3.966075
4.129481;3.966075
4.130137;3.966075
4.130606;3.966075
4.13025;3.966075
4.130025;3.966075
4.126631;3.966075
4.130231;3.966075
4.128525;3.966056
4.130906;3.966056
4.1304;3.966056
4.126688;3.966056
4.130531;3.966056
4.134994;3.966056
4.132388;3.966038
4.126744;3.966038
4.12965;3.966038
4.126237;3.966038
4.136569;3.966019
4.125994;3.966019
4.131;3.966019
4.128169;3.966019
4.13385;3.966019
4.133794;3.966019
4.127719;3.966
4.126856;3.966
4.1289;3.966
4.12725;3.966
4.133606;3.966
4.13475;3.966
4.133719;3.966
4.125525;3.965981
4.128037;3.965981
4.129313;3.965981
4.126875;3.965981
4.130981;3.965981
4.130944;3.965981
4.130437;3.965963
4.133138;3.965963
4.127662;3.965962
4.129556;3.965962
4.135688;3.965962
4.13085;3.965962
4.128862;3.965944
4.132163;3.965944
4.130419;3.965944
4.136419;3.965944
4.137581;3.965944
4.132856;3.965944
4.12935;3.965925
4.130888;3.965925
4.129725;3.965925
4.130494;3.965925
4.130119;3.965925
4.131281;3.965925
4.135838;3.965925
4.130456;3.965906
4.131431;3.965906
4.129706;3.965906
4.125;3.965906
4.127063;3.965906
4.135688;3.965906
4.134169;3.965906
4.134938;3.965906
4.142062;3.965906
4.135688;3.965906
4.133738;3.965888
4.1307;3.965888
4.126275;3.965888
4.131356;3.965888
4.127738;3.965888
4.125937;3.965888
4.130681;3.965888
4.132744;3.965888
4.127775;3.965869
4.132313;3.965869
4.132819;3.965869
4.134769;3.965869
4.131825;3.965869
4.12935;3.965869
4.137338;3.96585
4.132481;3.96585
4.125281;3.96585
4.125618;3.96585
4.128394;3.96585
4.123687;3.96585
4.128525;3.96585
4.128225;3.96585
4.132369;3.96585
4.127325;3.965831
4.127644;3.965831
4.131562;3.965831
4.126706;3.965831
4.132519;3.965831
4.133081;3.965831
4.133175;3.965831
4.125338;3.965813
4.132594;3.965812
4.133569;3.965812
4.130625;3.965812
4.1322;3.965812
4.130812;3.965812
4.132219;3.965812
4.132969;3.965794
4.131919;3.965794
4.127963;3.965794
4.126088;3.965794
4.124325;3.965794
4.129519;3.965794
4.1292;3.965794
4.12995;3.965794
4.129519;3.965794
4.132744;3.965794
4.129144;3.965794
4.128187;3.965794
4.133307;3.965775
4.1241;3.965775
4.130306;3.965775
4.128806;3.965775
4.1349;3.965775
4.136081;3.965775
4.130775;3.965775
4.129725;3.965775
4.128056;3.965756
4.1304;3.965756
4.129875;3.965738
4.129744;3.965738
4.1277;3.965738
4.133606;3.965738
4.13385;3.965738
4.12905;3.965738
4.132088;3.965737
4.131994;3.965737
4.131656;3.965737
4.131094;3.965719
4.131375;3.965719
4.132013;3.965719
4.129406;3.965719
4.129144;3.965719
4.133532;3.965719
4.128169;3.965719
4.13445;3.965719
4.130925;3.965719
4.127719;3.965719
4.1265;3.9657
4.1292;3.9657
4.130344;3.9657
4.130775;3.9657
4.132987;3.9657
4.133644;3.9657
4.132782;3.9657
4.125375;3.965681
4.130194;3.965681
4.136494;3.965681
4.1325;3.965681
4.12845;3.965681
4.127438;3.965681
4.12725;3.965681
4.130906;3.965681
4.130869;3.965681
4.124475;3.965681
4.124137;3.965681
4.134638;3.965681
4.130868;3.965681
4.130512;3.965681
4.124625;3.965681
4.131244;3.965662
4.130494;3.965662
4.1262;3.965662
4.128469;3.965662
4.132406;3.965662
4.126069;3.965662
4.128544;3.965662
4.134938;3.965662
4.129332;3.965662
4.128131;3.965662
4.130737;3.965644
4.122206;3.965644
4.131206;3.965644
4.130063;3.965644
4.130719;3.965644
4.135856;3.965644
4.125787;3.965625
4.125281;3.965625
4.126312;3.965625
4.127606;3.965625
4.130063;3.965625
4.130437;3.965625
4.1385;3.965625
4.132313;3.965625
4.134525;3.965625
4.134281;3.965625
4.128525;3.965606
4.1319;3.965606
4.128431;3.965606
4.131056;3.965606
4.126031;3.965588
4.127175;3.965588
4.126313;3.965588
4.1265;3.965588
4.134356;3.965588
4.136531;3.965588
4.12725;3.965569
4.127044;3.965569
4.127663;3.965569
4.130231;3.965569
4.134619;3.965569
4.130175;3.965569
4.13865;3.965569
4.137338;3.965569
4.123425;3.965569
4.132125;3.96555
4.1277;3.96555
4.1301;3.96555
4.132706;3.96555
4.127006;3.96555
4.1274;3.96555
4.138425;3.96555
4.132069;3.965531
4.129388;3.965531
4.123087;3.965531
4.123763;3.965531
4.131863;3.965531
4.127869;3.965531
4.131656;3.965531
4.131169;3.965531
4.131619;3.965531
4.127438;3.965531
4.127156;3.965513
4.129931;3.965513
4.134562;3.965513
4.132594;3.965513
4.134619;3.965513
4.133175;3.965513
4.138988;3.965513
4.127287;3.965513
4.133344;3.965494
4.134694;3.965494
4.129294;3.965494
4.128281;3.965494
4.125769;3.965494
4.132012;3.965494
4.128244;3.965494
4.126088;3.965475
4.125563;3.965475
4.127532;3.965475
4.124737;3.965475
4.127587;3.965475
4.132913;3.965456
4.133063;3.965456
4.13235;3.965456
4.129087;3.965456
4.129575;3.965456
4.131037;3.965456
4.132856;3.965456
4.128131;3.965456
4.129087;3.965456
4.129912;3.965456
4.122262;3.965456
4.129463;3.965438
4.128394;3.965437
4.127569;3.965437
4.128862;3.965437
4.127438;3.965437
4.131994;3.965437
4.128938;3.965437
4.130925;3.965437
4.1346;3.965437
4.134225;3.965437
4.132069;3.965419
4.131431;3.965419
4.124063;3.9654
4.128488;3.9654
4.127831;3.9654
4.127719;3.9654
4.134394;3.9654
4.133812;3.9654
4.131525;3.9654
4.127325;3.9654
4.131788;3.965381
4.120631;3.965381
4.126631;3.965381
4.132931;3.965381
4.134225;3.965381
4.128263;3.965381
4.1274;3.965381
4.128862;3.965363
4.12425;3.965363
4.1265;3.965363
4.127363;3.965363
4.127812;3.965363
4.131019;3.965363
4.126875;3.965344
4.127175;3.965344
4.128656;3.965344
4.126313;3.965344
4.130719;3.965344
4.12725;3.965344
4.12725;3.965344
4.127906;3.965344
4.12215;3.965344
4.128806;3.965344
4.138312;3.965344
4.136475;3.965344
4.126444;3.965325
4.130662;3.965325
4.1268;3.965325
4.13055;3.965325
4.127175;3.965325
4.131919;3.965306
4.127344;3.965306
4.128825;3.965306
4.131469;3.965306
4.129087;3.965287
4.131187;3.965287
4.128056;3.965287
4.126894;3.965287
4.129819;3.965287
4.1316;3.965287
4.130081;3.965287
4.13085;3.965287
4.126163;3.965287
4.131394;3.965269
4.134263;3.965269
4.127025;3.965269
4.1316;3.965269
4.134075;3.965269
4.1283;3.965269
4.133925;3.965269
4.133044;3.965269
4.131075;3.965269
4.131;3.96525
4.1292;3.96525
4.125319;3.96525
4.124569;3.96525
4.125;3.96525
4.125019;3.96525
4.133007;3.96525
4.128919;3.96525
4.134544;3.96525
4.133738;3.96525
4.129856;3.965231
4.125244;3.965231
4.125881;3.965231
4.126294;3.965231
4.128694;3.965231
4.131844;3.965231
4.124794;3.965231
4.128862;3.965231
4.1277;3.965231
4.1271;3.965231
4.129538;3.965231
4.129331;3.965231
4.129894;3.965231
4.126669;3.965231
4.1307;3.965213
4.122787;3.965213
4.130306;3.965213
4.125375;3.965213
4.130288;3.965213
4.127062;3.965213
4.128206;3.965212
4.130025;3.965212
4.124513;3.965194
4.127007;3.965194
4.131356;3.965194
4.13025;3.965194
4.127475;3.965194
4.130775;3.965194
4.13085;3.965194
4.132313;3.965194
4.127362;3.965175
4.126969;3.965175
4.134844;3.965175
4.129125;3.965156
4.128844;3.965156
4.128225;3.965156
4.129706;3.965156
4.13175;3.965156
4.132875;3.965156
4.136437;3.965156
4.129144;3.965156
4.123875;3.965156
4.125919;3.965137
4.132219;3.965137
4.126144;3.965137
4.131487;3.965137
4.130512;3.965119
4.129369;3.965119
4.127719;3.965119
4.126294;3.965119
4.133794;3.965119
4.128806;3.965119
4.127287;3.9651
4.12725;3.9651
4.125394;3.9651
4.129725;3.9651
4.127044;3.9651
4.133456;3.9651
4.129163;3.9651
4.136306;3.9651
4.133119;3.965081
4.133963;3.965081
4.126987;3.965081
4.125937;3.965081
4.130231;3.965081
4.131769;3.965081
4.128713;3.965081
4.139194;3.965063
4.129087;3.965063
4.131244;3.965063
4.132594;3.965063
4.127063;3.965063
4.131656;3.965063
4.126275;3.965063
4.130344;3.965063
4.130344;3.965063
4.133062;3.965063
4.136512;3.965063
4.127137;3.965062
4.135425;3.965062
4.125469;3.965062
4.132406;3.965062
4.134844;3.965062
4.128375;3.965044
4.129631;3.965044
4.130363;3.965044
4.133644;3.965044
4.132519;3.965044
4.125544;3.965025
4.124588;3.965025
4.127062;3.965025
4.128844;3.965025
4.129594;3.965025
4.128544;3.965006
4.128037;3.965006
4.122412;3.965006
4.127981;3.965006
4.129144;3.965006
4.129387;3.964988
4.126781;3.964988
4.132406;3.964988
4.128825;3.964988
4.133325;3.964988
4.130475;3.964988
4.132313;3.964969
4.123069;3.964969
4.126331;3.964969
4.130269;3.964969
4.131075;3.964969
4.127475;3.964969
4.136531;3.964969
4.133344;3.964969
4.1253;3.964969
4.130794;3.96495
4.130212;3.96495
4.134169;3.96495
4.130343;3.96495
4.12485;3.964931
4.128337;3.964931
4.124981;3.964931
4.128788;3.964931
4.128881;3.964931
4.125562;3.964913
4.130513;3.964913
4.132013;3.964912
4.126106;3.964912
4.128619;3.964912
4.127475;3.964912
4.130288;3.964912
4.1277;3.964912
4.13085;3.964894
4.126688;3.964894
4.135387;3.964894
4.126575;3.964894
4.1277;3.964894
4.131338;3.964894
4.128206;3.964894
4.124906;3.964875
4.12875;3.964875
4.126781;3.964875
4.128694;3.964875
4.133606;3.964875
4.129706;3.964875
4.134656;3.964875
4.129969;3.964856
4.12695;3.964856
4.126237;3.964856
4.129856;3.964856
4.128881;3.964856
4.127738;3.964856
4.129819;3.964838
4.126087;3.964838
4.130831;3.964838
4.129725;3.964838
4.132594;3.964838
4.13295;3.964838
4.125412;3.964819
4.132669;3.964819
4.122862;3.964819
4.125806;3.964819
4.130325;3.964819
4.13205;3.964819
4.12725;3.9648
4.129912;3.9648
4.126125;3.9648
4.128056;3.9648
4.126875;3.9648
4.126856;3.9648
4.122787;3.9648
4.129632;3.9648
4.1274;3.9648
4.125656;3.964781
4.130306;3.964781
4.127325;3.964781
4.131769;3.964781
4.126237;3.964781
4.132688;3.964781
4.131656;3.964781
4.1322;3.964781
4.128206;3.964781
4.1265;3.964781
4.127625;3.964763
4.128675;3.964762
4.127794;3.964762
4.131525;3.964762
4.134543;3.964762
4.129875;3.964762
4.129987;3.964744
4.134131;3.964744
4.12815;3.964744
4.134;3.964744
4.136756;3.964744
4.134431;3.964725
4.124756;3.964725
4.126125;3.964725
4.133438;3.964725
4.128225;3.964725
4.130381;3.964725
4.131432;3.964725
4.12995;3.964706
4.128881;3.964706
4.130344;3.964706
4.121906;3.964688
4.130231;3.964688
4.127625;3.964688
4.130906;3.964688
4.127531;3.964688
4.1289;3.964688
4.128469;3.964687
4.1325;3.964687
4.124194;3.964687
4.127625;3.964687
4.131938;3.964687
4.12605;3.964669
4.12515;3.964669
4.126144;3.964669
4.131244;3.964669
4.133512;3.964669
4.128;3.96465
4.12455;3.96465
4.127925;3.96465
4.1271;3.96465
4.131919;3.96465
4.127475;3.96465
4.129575;3.96465
4.127925;3.96465
4.134619;3.96465
4.133719;3.964631
4.130756;3.964631
4.1271;3.964631
4.121025;3.964631
4.130588;3.964631
4.135632;3.964631
4.12785;3.964612
4.130306;3.964612
4.133288;3.964612
4.133644;3.964612
4.132744;3.964612
4.127831;3.964594
4.130587;3.964594
4.130212;3.964594
4.132031;3.964594
4.129593;3.964594
4.1286;3.964594
4.130812;3.964594
4.127438;3.964575
4.132163;3.964575
4.130643;3.964575
4.124437;3.964575
4.132369;3.964575
4.126481;3.964575
4.128619;3.964556
4.128731;3.964556
4.125131;3.964556
4.135875;3.964556
4.130869;3.964556
4.139156;3.964556
4.130831;3.964556
4.13325;3.964556
4.129162;3.964556
4.134075;3.964556
4.124325;3.964556
4.1316;3.964556
4.124869;3.964538
4.133532;3.964538
4.133718;3.964538
4.124025;3.964538
4.128656;3.964538
4.127531;3.964537
4.132706;3.964537
4.126819;3.964519
4.125394;3.964519
4.128488;3.964519
4.124644;3.964519
4.127925;3.964519
4.128713;3.964519
4.12935;3.964519
4.128412;3.964519
4.133831;3.9645
4.13055;3.9645
4.12725;3.9645
4.126781;3.9645
4.131;3.9645
4.129556;3.9645
4.134919;3.9645
4.125937;3.9645
4.131394;3.964481
4.130175;3.964481
4.128768;3.964481
4.129069;3.964481
4.128656;3.964481
4.131863;3.964481
4.131938;3.964481
4.130625;3.964481
4.130343;3.964463
4.126406;3.964463
4.129181;3.964463
4.127625;3.964463
4.125638;3.964463
4.121943;3.964463
4.134225;3.964463
4.125657;3.964463
4.1277;3.964444
4.124531;3.964444
4.130363;3.964444
4.131825;3.964425
4.133944;3.964425
4.125937;3.964425
4.128825;3.964425
4.130006;3.964425
4.12485;3.964425
4.128638;3.964425
4.131563;3.964406
4.132313;3.964406
4.130063;3.964406
4.128056;3.964406
4.125731;3.964406
4.129781;3.964406
4.130869;3.964406
4.129556;3.964406
4.133532;3.964406
4.128544;3.964388
4.1259;3.964387
4.133494;3.964387
4.126388;3.964387
4.125488;3.964387
4.130588;3.964387
4.130288;3.964387
4.128394;3.964387
4.129538;3.964387
4.125469;3.964369
4.13145;3.964369
4.129031;3.96435
4.125319;3.96435
4.124025;3.96435
4.128075;3.96435
4.132744;3.96435
4.13595;3.96435
4.128544;3.964331
4.126163;3.964331
4.130269;3.964331
4.13415;3.964331
4.135444;3.964331
4.129238;3.964313
4.125862;3.964313
4.125093;3.964313
4.126688;3.964313
4.124081;3.964313
4.128375;3.964313
4.1346;3.964313
4.121063;3.964313
4.124981;3.964294
4.123781;3.964294
4.128788;3.964294
4.13265;3.964294
4.133175;3.964294
4.12125;3.964294
4.127306;3.964275
4.130531;3.964275
4.130081;3.964275
4.127138;3.964256
4.125525;3.964256
4.128562;3.964256
4.130157;3.964256
4.131113;3.964256
4.122694;3.964237
4.127812;3.964237
4.128675;3.964237
4.125038;3.964237
4.130569;3.964237
4.130569;3.964237
4.127738;3.964237
4.12905;3.964237
4.126838;3.964219
4.12575;3.964219
4.125019;3.964219
4.127494;3.964219
4.127606;3.964219
4.130531;3.964219
4.126556;3.964219
4.131131;3.964219
4.124719;3.964219
4.128694;3.9642
4.124175;3.9642
4.12995;3.9642
4.127794;3.964181
4.124456;3.964181
4.127663;3.964181
4.134037;3.964181
4.126163;3.964181
4.129556;3.964181
4.128187;3.964181
4.127738;3.964181
4.129125;3.964181
4.130456;3.964181
4.128225;3.964181
4.125844;3.964163
4.123594;3.964163
4.127175;3.964163
4.127606;3.964163
4.132762;3.964163
4.130081;3.964162
4.125994;3.964144
4.128769;3.964144
4.131244;3.964144
4.131844;3.964144
4.129519;3.964125
4.123988;3.964125
4.127344;3.964125
4.128169;3.964125
4.134656;3.964125
4.133532;3.964125
4.133063;3.964125
4.133512;3.964125
4.116562;3.964125
4.128825;3.964106
4.12605;3.964106
4.125375;3.964106
4.126856;3.964106
4.132838;3.964106
4.133719;3.964106
4.126406;3.964087
4.127419;3.964087
4.129125;3.964087
4.132631;3.964087
4.133344;3.964069
4.125731;3.964069
4.129013;3.964069
4.12725;3.964069
4.13145;3.964069
4.133681;3.964069
4.128994;3.964069
4.128525;3.96405
4.122507;3.96405
4.129294;3.96405
4.130756;3.96405
4.125694;3.964031
4.12785;3.964031
4.12575;3.964031
4.126312;3.964031
4.12785;3.964031
4.128375;3.964031
4.126987;3.964031
4.129144;3.964031
4.124531;3.964031
4.133663;3.964031
4.125487;3.964013
4.128769;3.964013
4.129425;3.964013
4.126144;3.963994
4.128862;3.963994
4.133287;3.963994
4.129631;3.963994
4.130944;3.963994
4.136794;3.963994
4.132031;3.963994
4.130175;3.963994
4.132782;3.963975
4.121737;3.963975
4.124738;3.963975
4.135687;3.963975
4.128075;3.963975
4.126913;3.963956
4.123856;3.963956
4.126688;3.963956
4.127794;3.963956
4.133606;3.963956
4.131638;3.963956
4.127475;3.963938
4.127344;3.963938
4.130212;3.963938
4.133231;3.963938
4.133719;3.963938
4.129331;3.963938
4.127906;3.963938
4.125844;3.963919
4.128769;3.963919
4.119375;3.963919
4.134244;3.963919
4.130906;3.963919
4.130062;3.963919
4.134637;3.963919
4.135313;3.963919
4.128919;3.963919
4.131469;3.963919
4.130512;3.963919
4.129538;3.9639
4.128169;3.9639
4.129106;3.9639
4.132894;3.9639
4.133419;3.9639
4.129275;3.9639
4.125656;3.9639
4.12665;3.963881
4.128919;3.963881
4.125731;3.963881
4.125937;3.963881
4.13475;3.963881
4.126444;3.963863
4.128094;3.963863
4.125525;3.963862
4.128656;3.963862
4.125562;3.963862
4.1331;3.963862
4.130625;3.963862
4.127981;3.963862
4.126181;3.963862
4.125712;3.963862
4.124063;3.963844
4.12665;3.963844
4.127363;3.963844
4.128619;3.963844
4.131244;3.963844
4.128243;3.963844
4.132125;3.963844
4.133569;3.963844
4.12725;3.963825
4.125019;3.963825
4.123312;3.963825
4.131975;3.963825
4.131825;3.963825
4.130737;3.963825
4.13685;3.963825
4.133007;3.963825
4.128694;3.963806
4.1262;3.963806
4.125937;3.963806
4.124644;3.963806
4.13385;3.963806
4.1262;3.963806
4.124269;3.963788
4.127475;3.963788
4.121812;3.963788
4.130756;3.963788
4.131712;3.963788
4.129387;3.963788
4.122731;3.963769
4.132482;3.963769
4.121681;3.963769
4.130906;3.963769
4.128656;3.963769
4.131656;3.963769
4.130156;3.963769
4.132669;3.963769
4.125188;3.96375
4.127325;3.96375
4.123875;3.96375
4.121963;3.96375
4.129856;3.96375
4.117594;3.96375
4.134844;3.96375
4.130419;3.96375
4.125825;3.96375
4.128037;3.96375
4.127138;3.963731
4.126237;3.963731
4.132106;3.963731
4.131881;3.963731
4.122844;3.963731
4.130456;3.963731
4.136719;3.963731
4.127981;3.963713
4.1268;3.963712
4.129219;3.963712
4.128788;3.963712
4.128994;3.963712
4.125956;3.963694
4.127532;3.963694
4.128956;3.963694
4.12275;3.963694
4.120275;3.963694
4.128919;3.963694
4.1277;3.963694
4.12755;3.963694
4.127381;3.963694
4.127869;3.963694
4.133738;3.963694
4.126069;3.963675
4.131675;3.963675
4.124269;3.963675
4.131994;3.963675
4.128469;3.963675
4.124756;3.963675
4.128;3.963656
4.130438;3.963656
4.127081;3.963656
4.12425;3.963656
4.12755;3.963656
4.132369;3.963656
4.134;3.963656
4.133906;3.963656
4.136363;3.963656
4.12275;3.963656
4.1247;3.963638
4.122562;3.963638
4.129369;3.963638
4.131281;3.963638
4.126013;3.963637
4.128356;3.963619
4.122769;3.963619
4.127287;3.963619
4.127587;3.963619
4.126313;3.963619
4.128356;3.963619
4.131;3.963619
4.128731;3.9636
4.129087;3.9636
4.126237;3.9636
4.126838;3.9636
4.125094;3.9636
4.129313;3.9636
4.128619;3.9636
4.128337;3.9636
4.125656;3.963581
4.122956;3.963581
4.127512;3.963581
4.12935;3.963581
4.12545;3.963562
4.129125;3.963562
4.126669;3.963562
4.120931;3.963562
4.126856;3.963562
4.124794;3.963562
4.129313;3.963562
4.133363;3.963562
4.131619;3.963562
4.126425;3.963544
4.12935;3.963544
4.1277;3.963544
4.129556;3.963544
4.123763;3.963544
4.127306;3.963544
4.131469;3.963544
4.129819;3.963544
4.128037;3.963525
4.127175;3.963525
4.124588;3.963525
4.125731;3.963506
4.125394;3.963506
4.123725;3.963506
4.124456;3.963506
4.125525;3.963506
4.127681;3.963488
4.131619;3.963488
4.127438;3.963488
4.132294;3.963488
4.128506;3.963487
4.128638;3.963487
4.127119;3.963487
4.126031;3.963469
4.124887;3.963469
4.128525;3.963469
4.131525;3.963469
4.121756;3.963469
4.125281;3.963469
4.125675;3.963469
4.127438;3.963469
4.128562;3.96345
4.127325;3.96345
4.128244;3.96345
4.1262;3.96345
4.123013;3.96345
4.132406;3.96345
4.128862;3.96345
4.12845;3.96345
4.123837;3.96345
4.129463;3.963431
4.131413;3.963431
4.126969;3.963431
4.137431;3.963431
4.132744;3.963431
4.131581;3.963431
4.12665;3.963413
4.124063;3.963413
4.126143;3.963413
4.130137;3.963413
4.128225;3.963413
4.131169;3.963394
4.127175;3.963394
4.12935;3.963394
4.134619;3.963394
4.1277;3.963375
4.126143;3.963375
4.127719;3.963375
4.137675;3.963375
4.130962;3.963375
4.1319;3.963375
4.121419;3.963356
4.12755;3.963356
4.129387;3.963356
4.1316;3.963356
4.128206;3.963356
4.134131;3.963338
4.126537;3.963337
4.126894;3.963337
4.125975;3.963337
4.12725;3.963337
4.125806;3.963337
4.123725;3.963337
4.126931;3.963319
4.1256;3.963319
4.1235;3.963319
4.121456;3.9633
4.128356;3.9633
4.123575;3.9633
4.125675;3.9633
4.127869;3.9633
4.123144;3.9633
4.135894;3.9633
4.129781;3.9633
4.124606;3.9633
4.129594;3.963281
4.120481;3.963281
4.129538;3.963281
4.126069;3.963281
4.130625;3.963281
4.126987;3.963281
4.128788;3.963263
4.12725;3.963244
4.12365;3.963244
4.126106;3.963244
4.133832;3.963225
4.129219;3.963225
4.126012;3.963225
4.12035;3.963225
4.126556;3.963225
4.132481;3.963225
4.127006;3.963225
4.125263;3.963206
4.125544;3.963206
4.12935;3.963206
4.129631;3.963206
4.1298;3.963206
4.130025;3.963188
4.126219;3.963187
4.127362;3.963187
4.126744;3.963187
4.131338;3.963187
4.124907;3.963187
4.130719;3.963187
4.125712;3.963169
4.122919;3.963169
4.126125;3.963169
4.131994;3.963169
4.126294;3.963169
4.134112;3.963169
4.125731;3.96315
4.12425;3.96315
4.126744;3.96315
4.118475;3.96315
4.123425;3.96315
4.125075;3.96315
4.130119;3.96315
4.132331;3.96315
4.128075;3.963131
4.126725;3.963131
4.128581;3.963131
4.133906;3.963131
4.128282;3.963131
4.126462;3.963131
4.127306;3.963113
4.128525;3.963113
4.130944;3.963113
4.1313;3.963113
4.122862;3.963112
4.1295;3.963112
4.125356;3.963094
4.13025;3.963094
4.127419;3.963094
4.132331;3.963094
4.131056;3.963094
4.128375;3.963094
4.127625;3.963094
4.125075;3.963094
4.1268;3.963075
4.12155;3.963075
4.125075;3.963075
4.123856;3.963075
4.123744;3.963075
4.126219;3.963075
4.127025;3.963056
4.12425;3.963056
4.132031;3.963056
4.131844;3.963056
4.12545;3.963037
4.134862;3.963037
4.135706;3.963037
4.129107;3.963019
4.124869;3.963019
4.12545;3.963019
4.129894;3.963019
4.128094;3.963019
4.12275;3.963019
4.131037;3.963019
4.127438;3.963
4.128094;3.963
4.126125;3.963
4.126181;3.963
4.124213;3.963
4.125;3.963
4.128806;3.963
4.130831;3.963
4.127869;3.963
4.128656;3.963
4.127625;3.963
4.130944;3.962981
4.126613;3.962981
4.127344;3.962981
4.128675;3.962963
4.12635;3.962963
4.128225;3.962962
4.125563;3.962962
4.122056;3.962962
4.120556;3.962944
4.128938;3.962944
4.125356;3.962944
4.128844;3.962944
4.131769;3.962944
4.124869;3.962944
4.132125;3.962925
4.131506;3.962925
4.1259;3.962925
4.1298;3.962925
4.130475;3.962925
4.127775;3.962925
4.130062;3.962906
4.131281;3.962906
4.128844;3.962906
4.128469;3.962906
4.127756;3.962906
4.128206;3.962888
4.125825;3.962869
4.121569;3.962869
4.119844;3.962869
4.132163;3.962869
4.1313;3.96285
4.1289;3.96285
4.125937;3.96285
4.128806;3.96285
4.130044;3.96285
4.126537;3.96285
4.124382;3.96285
4.121456;3.962831
4.130381;3.962831
4.132969;3.962831
4.126613;3.962831
4.130737;3.962831
4.130644;3.962831
4.123725;3.962813
4.12815;3.962813
