K5PC5CH.OP;K5P19_2.PV;K5PC6CH.OP
31.98448;-272.8044;44.16302
31.79755;-272.8019;43.06693
31.41255;-272.8012;44.14719
29.0288;-272.8002;41.69271
31.07271;-272.8;43.70073
31.75146;-272.7994;43.99453
31.87995;-272.799;44.14589
27.29734;-272.7988;39.37896
32.15656;-272.7981;44.21104
31.93885;-272.7975;44.01807
25.76411;-272.7973;39.09854
26.88062;-272.7971;38.9763
30.74479;-272.7954;43.24792
29.64031;-272.7944;42.24136
31.74016;-272.7925;44.09854
29.20797;-272.7919;41.77214
31.68687;-272.7917;44.16995
30.55036;-272.791;43.28088
31.71443;-272.791;44.19453
31.85339;-272.7892;44.21266
31.00948;-272.7871;42.40505
31.7963;-272.786;44.14318
29.71323;-272.784;42.20443
31.9874;-272.7835;44.21927
32.08667;-272.7819;44.18338
31.82151;-272.7804;44.16063
31.62656;-272.7787;44.30828
30.30807;-272.7769;43.25302
31.85927;-272.7767;44.21948
29.75495;-272.776;42.25297
26.16349;-272.775;38.6863
32.05948;-272.7735;44.15156
31.69698;-272.7733;44.2149
29.7175;-272.7723;42.20609
26.86667;-272.7702;39.4863
30.50141;-272.7686;43.19036
29.66844;-272.7679;42.21115
29.98604;-272.7671;42.23078
31.95609;-272.7656;44.19792
30.69474;-272.7652;43.34807
29.77229;-272.7623;42.21526
27.17562;-272.7614;39.58682
25.00443;-272.7575;38.79578
25.55193;-272.7567;38.86219
31.56766;-272.7567;44.14323
29.08526;-272.7565;41.76271
30.51505;-272.7556;43.24391
30.26365;-272.7554;43.27828
30.97083;-272.7554;42.31495
31.83937;-272.7554;44.1813
29.80406;-272.755;42.20057
32.0537;-272.7517;44.19219
32.25344;-272.7487;44.52354
32.34693;-272.7467;44.8962
30.98651;-272.746;42.29693
30.70354;-272.7431;43.32385
30.60719;-272.7431;43.35958
30.97125;-272.7427;42.31287
32.08177;-272.7394;44.10313
31.71807;-272.7392;44.21037
31.89859;-272.7356;44.19729
31.02766;-272.7354;42.41526
31.89318;-272.7339;43.97922
26.63323;-272.7339;38.87041
31.80172;-272.7338;43.98729
29.25609;-272.7331;41.74625
32.15464;-272.7327;44.15406
26.12849;-272.7302;38.70432
29.94672;-272.7296;42.23682
25.97583;-272.7294;38.75078
29.3974;-272.7269;42.0349
29.70078;-272.7265;42.21182
31.6288;-272.7248;43.91625
31.93844;-272.7244;44.01266
32.44359;-272.7244;44.88677
31.63323;-272.7244;44.14724
29.72802;-272.7223;42.24224
31.51932;-272.7217;43.91953
27.07562;-272.7206;39.60516
32.16568;-272.7204;44.12656
30.46573;-272.7183;43.31484
31.93453;-272.7173;44.09891
29.6088;-272.7171;42.2162
31.78161;-272.7162;44.00958
25.53635;-272.7146;38.77161
29.5462;-272.7142;42.28646
31.59167;-272.7131;43.98875
29.84057;-272.7127;42.20948
30.77281;-272.7125;43.1288
31.80344;-272.7123;44.02953
29.72547;-272.7123;42.20026
31.70245;-272.7123;44.07984
29.71016;-272.709;42.2037
31.19281;-272.7086;42.52667
31.03932;-272.7081;42.46026
29.99682;-272.7062;42.2262
32.15094;-272.705;44.17021
31.79161;-272.7044;43.98453
31.4374;-272.7019;43.2851
29.81036;-272.7002;42.23953
30.94062;-272.6998;42.23927
30.32906;-272.6981;43.30005
30.02849;-272.6977;42.36224
29.66537;-272.6958;42.19427
26.55635;-272.6954;39.03271
30.92422;-272.6946;42.40474
32.15062;-272.6935;44.21318
26.13724;-272.6927;38.99963
31.92297;-272.6904;44.2901
26.25344;-272.6896;38.94062
30.29714;-272.6846;42.32948
30.28432;-272.68;42.36052
29.48573;-272.6783;42.21245
32.01094;-272.6781;44.16078
32.03458;-272.6773;44.20974
32.03786;-272.6773;44.20797
29.59078;-272.6771;42.24015
31.82823;-272.6771;44.26245
30.83875;-272.6754;43.1662
29.91396;-272.675;42.22635
29.57484;-272.6746;42.23479
29.9125;-272.6744;42.21401
31.03646;-272.6744;42.42365
30.76406;-272.6727;43.12031
31.83359;-272.6714;44.1437
31.89333;-272.6711;44.18787
26.09318;-272.6689;38.68406
31.54276;-272.6677;44.11349
27.20839;-272.6673;39.49698
30.96651;-272.6671;42.46635
31.02646;-272.6658;42.4324
28.47224;-272.665;41.31833
31.68964;-272.6642;44.15922
32.02953;-272.6642;44.19349
30.90172;-272.6629;42.50823
29.72594;-272.6627;42.23531
32.12552;-272.6617;44.45495
31.7699;-272.6613;43.98125
32.29099;-272.66;44.90568
29.71417;-272.6592;42.26719
30.40339;-272.6591;43.2574
31.0349;-272.6581;43.69542
30.44469;-272.6558;43.33531
32.52542;-272.6554;44.88453
31.77495;-272.6525;43.9726
29.48016;-272.649;42.23198
30.22911;-272.6483;42.36135
29.73625;-272.6473;42.18927
32.09776;-272.6467;44.23526
27.09286;-272.6421;39.21146
30.72479;-272.6411;43.35453
29.72359;-272.6404;42.21458
26.59953;-272.6375;38.90974
29.79338;-272.6371;42.23005
30.50125;-272.6369;43.32161
31.95667;-272.6358;44.08062
30.80927;-272.6339;43.34281
32.12406;-272.6333;44.11609
29.23141;-272.6327;41.74448
25.56672;-272.6321;38.9199
31.96875;-272.6321;44.21286
31.78656;-272.6319;44.02042
25.95448;-272.6313;38.6461
30.25255;-272.631;42.33453
31.2901;-272.6298;42.45979
29.83359;-272.6283;42.2288
31.52068;-272.6279;44.10735
30.96667;-272.6277;42.35234
31.5988;-272.6248;43.94797
30.35568;-272.6233;43.24984
31.83406;-272.6202;43.97182
26.04266;-272.6192;38.81693
29.7249;-272.6173;42.21088
29.77906;-272.6148;42.24537
32.03719;-272.6148;44.18344
29.78609;-272.6127;42.26547
31.82948;-272.6123;43.97287
29.95526;-272.6119;42.29125
32.28896;-272.61;44.88261
32.07391;-272.61;44.22958
31.14651;-272.6098;42.60906
26.62;-272.6089;38.7062
26.06302;-272.6088;38.89844
31.03026;-272.6075;43.70724
29.88573;-272.6044;42.21682
29.25292;-272.6033;41.73875
31.01937;-272.6002;42.35735
31.84708;-272.5983;44.27359
31.80104;-272.5979;44.28833
31.65901;-272.5979;44.13521
31.93526;-272.5975;44.18365
29.82802;-272.5946;42.2263
30.33479;-272.5944;43.27781
32.04677;-272.5919;44.25172
31.33646;-272.5912;43.30646
29.56594;-272.5912;42.23635
31.96281;-272.591;44.10354
31.74688;-272.5904;43.98229
29.66214;-272.5904;42.19755
31.60583;-272.5898;43.9563
29.69052;-272.5877;42.2512
29.73688;-272.5869;42.61864
31.75297;-272.5833;44.2099
29.86948;-272.5806;42.25177
31.44005;-272.5804;43.92932
31.57385;-272.5771;44.37146
31.05156;-272.5758;42.61203
29.65135;-272.575;42.25182
27.37271;-272.5748;39.67141
25.99026;-272.5738;38.89479
31.15203;-272.5738;42.58068
25.26948;-272.5717;38.74344
25.6637;-272.5692;38.56334
29.76323;-272.5688;42.2326
29.53292;-272.5675;42.22943
32.0136;-272.565;44.19307
29.4499;-272.5629;42.21833
26.20464;-272.5615;38.89922
31.82922;-272.5604;44.19922
30.94776;-272.559;43.40714
30.22833;-272.5587;43.29896
29.84307;-272.5575;42.22385
31.79854;-272.5571;44.00188
31.18719;-272.5571;42.50261
29.43422;-272.556;42.01531
31.69995;-272.5552;44.00271
30.27104;-272.5546;43.23734
31.18031;-272.5536;42.60641
30.45807;-272.5535;43.3026
31.73417;-272.5527;44.00922
27.35745;-272.5527;39.61901
30.37729;-272.5525;43.285
30.8126;-272.5521;43.15474
32.12286;-272.5496;44.22281
29.73443;-272.5479;42.20734
30.6513;-272.5477;43.34031
26.71078;-272.5439;38.93255
32.10573;-272.5429;44.14891
31.84281;-272.5392;44.14812
29.35011;-272.5371;42.21396
26.24031;-272.5369;38.80792
31.0162;-272.5356;43.68432
30.80229;-272.5352;43.15604
29.91547;-272.5342;42.24323
31.98026;-272.5325;44.19297
25.35583;-272.5296;38.80156
30.49401;-272.5271;43.34724
31.94318;-272.5271;44.2062
31.445;-272.525;43.95958
26.73068;-272.5227;38.75813
31.45432;-272.5223;44.11542
30.38437;-272.5187;43.26885
32.20708;-272.5181;44.2137
31.31656;-272.5171;44.12365
30.40047;-272.5139;43.22245
31.8238;-272.5131;44.25099
30.48562;-272.5129;43.20146
29.51396;-272.5125;42.22125
29.61083;-272.5123;42.22511
31.76505;-272.5117;44.15495
30.46083;-272.5114;43.33495
30.76964;-272.5096;43.17005
26.27885;-272.5077;38.81964
29.74068;-272.5075;42.23463
29.75792;-272.5073;42.20135
31.79349;-272.5073;44.20901
29.54677;-272.5067;42.18646
29.36943;-272.5006;42.23536
32.42552;-272.4992;44.59854
31.03146;-272.4987;42.48677
30.92167;-272.4981;43.24115
29.76813;-272.4971;42.21568
31.55568;-272.4954;44.16745
31.95557;-272.4935;44.07088
26.73745;-272.4917;39.06349
31.82911;-272.4915;44.28526
31.8662;-272.491;43.99958
31.73276;-272.4854;44.14286
29.37531;-272.4837;41.58578
32.03011;-272.4827;44.16985
31.96068;-272.4813;44.02797
26.82396;-272.4806;39.45646
32.34953;-272.4792;44.16875
31.43969;-272.4779;43.95193
32.02422;-272.4775;44.26073
29.52578;-272.4765;42.03698
29.52031;-272.4729;42.24776
32.73708;-272.4719;45.10505
26.48375;-272.4694;38.87594
31.68229;-272.4685;43.9825
30.42115;-272.4683;43.2324
31.91693;-272.4683;44.2063
31.55713;-272.4662;44.12266
26.42828;-272.4648;38.7
30.19849;-272.4635;42.30406
29.47787;-272.4629;42.23797
32.13136;-272.4629;44.2638
29.45729;-272.4604;42.21416
31.08448;-272.4602;43.30052
30.79229;-272.4602;43.12333
31.18682;-272.46;43.30078
26.78031;-272.4585;38.84432
32.04385;-272.4585;44.21437
31.77896;-272.4565;44.03229
29.76948;-272.4552;42.23495
31.07109;-272.4537;42.46109
30.34208;-272.4519;43.24677
26.38849;-272.45;38.9249
32.03281;-272.4498;44.19245
31.97375;-272.4496;44.20667
31.85078;-272.4494;44.20854
29.47859;-272.446;42.21453
30.74828;-272.4438;43.32974
30.39161;-272.439;43.3001
31.79526;-272.439;44.20177
30.85724;-272.4367;42.48552
26.48208;-272.436;39.02083
31.77057;-272.4352;44.22245
31.93062;-272.435;44.01693
32.25828;-272.434;44.17073
30.37005;-272.4329;43.26937
32.10688;-272.4321;44.47026
30.95573;-272.4319;43.15854
24.71609;-272.4312;38.69896
31.185;-272.4306;42.4412
31.54333;-272.4281;43.65203
30.94687;-272.4269;42.4162
31.46865;-272.4262;44.10167
31.96328;-272.4258;44.13406
31.61667;-272.4258;43.98386
31.5701;-272.4227;43.96755
31.95125;-272.4223;44.25104
29.47037;-272.4198;42.01588
31.84438;-272.4189;44.1962
31.84885;-272.4188;44.2137
31.76417;-272.4177;44.10104
26.7751;-272.416;38.87286
31.61635;-272.4158;44.21271
25.27714;-272.4156;38.69635
26.05521;-272.411;38.82917
30.2825;-272.4104;43.21333
31.68531;-272.4102;44.18536
31.9401;-272.4094;44.1525
29.62552;-272.4083;42.19771
31.70786;-272.4081;44.00557
26.61932;-272.4081;38.89235
30.9188;-272.4073;42.41276
31.84031;-272.4063;44.19177
26.25912;-272.406;38.87302
29.75276;-272.405;42.20849
30.98339;-272.4037;43.20052
31.8651;-272.4027;44.03651
31.73281;-272.4015;43.99729
31.74438;-272.401;44.12427
29.58849;-272.4002;42.20864
30.55005;-272.4;43.32177
31.74948;-272.3992;44.10917
30.27943;-272.3986;43.25729
26.51297;-272.3977;39.06781
25.1201;-272.3977;38.4799
29.78396;-272.3977;42.25344
30.99135;-272.3977;42.49786
31.70651;-272.3969;44.25068
31.50344;-272.3958;43.92583
31.69599;-272.395;44.11849
31.83844;-272.394;44.22469
30.40568;-272.3936;43.29016
30.81203;-272.3936;43.15917
31.90026;-272.3892;44.14865
32.30312;-272.3883;44.90354
31.71073;-272.3879;44.12302
32.08245;-272.3873;44.07469
29.85563;-272.3867;42.62526
30.3562;-272.3829;43.27156
26.76109;-272.3829;39.05109
31.38766;-272.3819;43.95292
32.1938;-272.381;44.13344
30.78573;-272.3808;43.11083
31.85859;-272.38;44.02417
32.00297;-272.3792;44.18037
32.11948;-272.3773;44.16906
31.91182;-272.3773;44.16172
26.6424;-272.3767;39.05406
30.17339;-272.3763;43.28703
30.19021;-272.3744;42.8474
32.00609;-272.3733;44.20328
31.22719;-272.3729;42.61609
26.81823;-272.3717;38.90276
32.17333;-272.3715;44.22833
31.83099;-272.3712;44.21786
31.78109;-272.371;43.99125
29.86333;-272.3675;41.66974
29.32104;-272.3673;41.98318
25.61292;-272.3669;38.96609
29.83948;-272.3623;42.26213
25.93661;-272.3592;38.88511
32.68953;-272.3575;45.30917
29.71458;-272.3567;42.2351
31.99307;-272.3563;44.17609
25.56464;-272.3531;38.68464
31.9875;-272.3521;44.21297
31.9799;-272.3508;44.20021
30.77135;-272.35;43.17792
32.0087;-272.3494;44.18938
29.35495;-272.349;42.01448
30.58276;-272.3465;43.34531
31.62656;-272.3454;43.95964
30.88807;-272.3442;43.33323
31.63427;-272.3431;44.1887
29.77495;-272.3412;42.27156
31.0124;-272.3409;42.51771
30.56964;-272.3398;43.31656
31.96479;-272.3392;44.27937
31.57792;-272.3373;43.95927
31.73818;-272.3367;43.16724
32.065;-272.3348;44.16042
31.65104;-272.3325;44.12729
30.28443;-272.3323;43.22859
30.60026;-272.3298;43.34198
30.33088;-272.3289;42.38276
32.17859;-272.3287;44.17948
30.72276;-272.3286;43.33719
31.75755;-272.3281;43.97932
31.71214;-272.3275;44.25599
32.17266;-272.3258;44.24625
30.95828;-272.3252;43.23099
30.31068;-272.3235;42.39417
30.61448;-272.3221;43.33859
31.79719;-272.3221;44.14109
26.11047;-272.3208;38.86516
29.89146;-272.3196;42.28917
30.87682;-272.3192;42.45703
29.76776;-272.316;42.24641
29.45115;-272.3156;42.02438
31.21531;-272.3146;44.17094
31.48141;-272.3129;43.97667
29.45182;-272.3117;42.23161
31.59245;-272.3094;44.155
31.68302;-272.3073;43.15073
31.17104;-272.3071;42.48463
31.82594;-272.3071;44.19359
31.83651;-272.3046;44.15844
30.1887;-272.3035;42.32125
29.37021;-272.3023;42.01318
25.83417;-272.3006;38.88693
32.08781;-272.2996;44.46807
30.33193;-272.2979;43.25417
30.30182;-272.2961;43.30807
31.55422;-272.2944;44.00651
26.82224;-272.2933;39.07578
30.22589;-272.2915;42.38875
29.01958;-272.291;41.29385
30.3963;-272.2908;43.26229
31.00479;-272.29;42.36974
27.12635;-272.2894;39.71339
29.90255;-272.2894;42.22401
31.50385;-272.2879;43.96427
31.54682;-272.2877;44.11708
31.74359;-272.2871;43.96828
30.3837;-272.2848;43.23073
29.83005;-272.2848;42.22109
29.06463;-272.2829;41.70203
29.69042;-272.2827;42.22422
26.75823;-272.2821;38.93312
30.74505;-272.2802;43.09161
30.3937;-272.2798;43.22526
29.51458;-272.2794;42.3376
33.63781;-272.2785;45.22932
25.78208;-272.2783;38.76896
29.97245;-272.2775;42.35823
32.00651;-272.2752;44.18891
25.57792;-272.2748;38.88287
31.84818;-272.2748;44.18911
26.7526;-272.2746;38.94745
31.54802;-272.2737;43.97635
30.42161;-272.2733;43.35281
30.36401;-272.2715;43.27448
31.50807;-272.2696;43.99042
29.36896;-272.2683;42.03068
31.91687;-272.2683;44.17516
26.32463;-272.2642;39.26266
31.81083;-272.2638;44.14214
26.50432;-272.2604;38.90354
29.79042;-272.2598;42.22213
31.18193;-272.2592;43.42333
31.26521;-272.2531;43.7063
31.02406;-272.2525;42.44932
34.11135;-272.249;46.54615
29.56073;-272.2456;42.20615
32.02354;-272.244;44.20391
26.35073;-272.2437;38.98318
26.94719;-272.2412;39.09198
31.84844;-272.2381;44.21495
31.82463;-272.2367;44.01641
31.44385;-272.2358;43.94896
31.93719;-272.2358;44.19651
27.69948;-272.2354;39.84052
31.75135;-272.2348;44.19437
33.60109;-272.2331;45.24375
31.73354;-272.2325;44.19849
26.61495;-272.2314;38.86979
35.2201;-272.2304;46.92177
31.66349;-272.2302;44.19989
31.72807;-272.2288;43.98875
31.61312;-272.2265;43.92
27.26927;-272.2263;39.71505
29.80594;-272.2263;42.27891
32.22609;-272.226;44.14286
29.7763;-272.2238;42.19281
25.78531;-272.2229;38.71229
26.33677;-272.221;38.82302
33.04979;-272.221;45.4851
29.12635;-272.2188;41.7275
31.91063;-272.2179;44.29615
31.51943;-272.2177;44.07333
31.86917;-272.2169;44.30844
29.83463;-272.2146;42.28041
25.44312;-272.2125;38.82844
29.73458;-272.2119;42.26104
32.30047;-272.2108;44.51917
31.15234;-272.2087;43.70813
30.48443;-272.2086;43.28406
30.70078;-272.2085;43.11687
27.51156;-272.2073;40.07813
29.57271;-272.2052;42.21083
31.96511;-272.2046;44.07985
32.04234;-272.2044;44.16823
32.18859;-272.2033;44.20151
26.88984;-272.2029;39.08172
32.1;-272.2008;44.19781
31.64989;-272.1981;44.25745
30.61385;-272.1979;43.34797
25.97823;-272.1979;38.89823
29.80875;-272.1963;42.22328
31.89349;-272.1948;44.01469
26.61062;-272.1921;39.01385
30.99995;-272.1862;42.48489
31.73917;-272.1854;44.14099
31.02714;-272.1796;42.49156
31.81505;-272.179;43.97911
30.58974;-272.1767;43.29401
32.33453;-272.1742;44.89333
29.80599;-272.1737;42.20937
31.82339;-272.1723;44.17573
26.49438;-272.1714;38.78526
31.15812;-272.1714;42.57208
30.40557;-272.1677;43.30042
31.76979;-272.1671;43.96589
29.98583;-272.1658;42.18365
31.29437;-272.1656;43.25536
31.92307;-272.165;44.17646
27.60599;-272.164;39.74464
31.56927;-272.1633;43.96427
30.42479;-272.1619;43.31703
30.86792;-272.161;43.1412
32.0438;-272.1571;44.20229
31.11682;-272.1569;43.29432
32.01015;-272.1508;44.20245
29.76604;-272.1496;42.27651
31.40339;-272.1481;44.12557
29.71693;-272.1454;42.17656
30.29396;-272.1442;43.2099
31.76687;-272.144;43.98724
31.78057;-272.1425;44.00245
30.56339;-272.1402;43.29771
31.71911;-272.1398;44.00521
29.6651;-272.1398;42.20979
31.98219;-272.1394;44.1187
31.08958;-272.1383;42.31167
32.11464;-272.1331;44.21318
31.75359;-272.1323;44.16589
29.805;-272.1317;42.20354
31.04932;-272.1292;42.30286
31.55646;-272.1219;43.96812
31.76734;-272.12;44.21443
25.56547;-272.1198;38.74375
31.45229;-272.1187;44.14427
31.62729;-272.1171;44.12797
32.05359;-272.1167;44.20344
32.22224;-272.1158;44.19552
32.02818;-272.1152;44.21318
31.18333;-272.1131;42.58526
29.82807;-272.1108;42.22234
25.85677;-272.1094;38.86489
30.27005;-272.1079;43.24646
31.70713;-272.106;44.33906
31.82578;-272.106;44.21583
26.8312;-272.1052;38.92583
31.94521;-272.105;44.17578
30.37401;-272.1042;43.25687
31.70188;-272.1;43.98484
30.65187;-272.0994;43.29417
31.69302;-272.0975;44.10328
31.76354;-272.0965;44.29693
26.07313;-272.0879;38.77651
31.88255;-272.0867;44.01271
31.72156;-272.0865;43.99672
30.44156;-272.0819;43.32151
26.08219;-272.0815;38.95792
32.16448;-272.0788;44.21146
30.37839;-272.0786;43.22823
31.82448;-272.0777;44.18927
30.42042;-272.0764;43.31015
30.27516;-272.0764;43.22646
30.14865;-272.0748;43.2012
27.2612;-272.0742;39.30614
31.70406;-272.0727;43.96932
31.5476;-272.0714;43.98104
29.66115;-272.0713;42.22073
30.57083;-272.0688;43.30005
31.775;-272.066;43.98922
31.62302;-272.0656;44.16255
31.8988;-272.0644;44.01015
26.44323;-272.0621;38.80969
30.40516;-272.0612;43.24792
32.13146;-272.0608;44.23792
29.43;-272.0602;42.00047
31.78948;-272.06;44.13276
32.09276;-272.056;44.20573
31.58667;-272.0521;43.93167
31.50281;-272.0519;44.09271
31.53708;-272.0512;44.08969
29.58292;-272.0508;42.21245
31.84063;-272.0498;44.20292
30.56885;-272.0496;43.29734
31.83693;-272.0487;44.20557
25.76974;-272.045;38.91729
30.25453;-272.0442;43.2374
31.82937;-272.0438;44.1487
31.87474;-272.0429;44.17432
30.47417;-272.041;43.30594
31.50792;-272.0381;43.92505
32.06906;-272.0344;44.11167
31.43604;-272.0344;43.96078
27.6338;-272.0321;39.76026
31.88833;-272.0321;44.20687
31.7187;-272.029;43.96833
31.79359;-272.0277;44.09849
31.94344;-272.0271;44.17677
31.56141;-272.0262;44.15172
29.52323;-272.0256;42.17557
31.73047;-272.0244;44.19375
25.99234;-272.0227;39.02016
31.63115;-272.0215;44.17104
32.11615;-272.0206;44.18234
31.50958;-272.0177;44.17656
26.28594;-272.0169;38.89693
31.09281;-272.0169;42.4038
26.23073;-272.0152;38.87984
31.83922;-272.0148;44.12589
31.65792;-272.0129;44.09104
31.33365;-272.0123;42.49313
30.76912;-272.0104;43.33453
31.5274;-272.0088;43.97547
31.91182;-272.0073;44.23646
27.60573;-272.0069;39.76365
25.55698;-272.0056;39.14838
30.17469;-272.0052;42.36187
31.97609;-272.0042;44.10594
31.69963;-272.004;44.32021
32.63724;-272.0031;45.27266
30.27406;-272.0017;43.23141
27.50182;-272.001;39.75266
30.92151;-272.0002;43.36792
30.59198;-271.9998;43.31333
31.76563;-271.999;44.10213
31.34792;-271.9973;43.27536
32.01563;-271.9967;44.19182
31.86495;-271.9952;44.14703
32.03062;-271.995;44.1751
31.24354;-271.9946;43.41849
31.01354;-271.9919;43.69354
31.99901;-271.9908;44.14589
31.58484;-271.9898;44.15604
31.6937;-271.9877;43.9749
31.78766;-271.9875;44.16922
31.73026;-271.9871;43.95016
29.4888;-271.9858;42.20672
32.03016;-271.9854;44.19386
31.82984;-271.9814;43.96177
31.34042;-271.98;43.31042
27.25865;-271.98;39.71083
32.10266;-271.9796;44.18021
31.65719;-271.9796;44.27412
29.53286;-271.979;42.21109
26.13823;-271.9767;38.94276
31.82365;-271.9756;44.0274
26.54526;-271.974;39.10026
31.79661;-271.974;44.3149
29.75281;-271.9733;42.27636
32.0163;-271.9725;44.20422
25.17583;-271.9723;38.87271
31.94344;-271.9723;44.40406
29.27385;-271.9721;41.98438
32.12771;-271.9717;44.17448
25.28422;-271.969;38.95427
31.79891;-271.969;44.25047
26.05693;-271.9679;38.74162
31.08214;-271.9652;42.41599
29.67286;-271.9648;42.20161
31.67615;-271.9648;44.07833
29.77531;-271.9617;42.23333
31.59406;-271.9615;43.94677
31.66792;-271.9602;44.13505
31.72984;-271.9594;44.10458
29.70151;-271.9585;42.20109
29.48859;-271.9577;42.22974
30.98156;-271.9554;42.38469
30.3674;-271.9546;43.24229
30.34807;-271.9513;43.25646
34.57156;-271.9489;45.91459
26.0175;-271.9489;38.87703
25.56891;-271.9488;38.8061
27.47151;-271.9488;39.62094
31.90286;-271.9463;44.18073
29.62583;-271.9448;42.2276
31.71412;-271.9433;44.13693
31.66693;-271.9423;43.09833
30.7149;-271.9413;43.10651
30.66234;-271.9406;43.28167
30.42068;-271.9396;43.29042
32.0274;-271.9385;44.22656
29.37344;-271.9369;42.01563
30.88828;-271.9362;43.28386
26.23661;-271.9352;38.81484
31.65469;-271.9346;43.96214
30.62995;-271.9333;43.26786
31.85391;-271.9279;43.99172
31.80125;-271.9273;44.15688
25.3599;-271.9258;38.70349
31.56328;-271.9248;44.13161
29.47068;-271.9246;42.00776
26.38479;-271.9244;38.85026
31.60073;-271.9231;44.20609
31.63266;-271.9225;44.11562
26.38667;-271.9208;39.01771
31.75083;-271.9206;44.12344
29.84557;-271.9173;42.22375
31.75964;-271.9163;44.0224
30.95927;-271.9163;42.35255
26.45302;-271.914;38.92266
28.69578;-271.9123;41.37172
31.98474;-271.9067;44.24714
31.75578;-271.906;44.18359
30.97328;-271.9046;42.45802
31.51703;-271.9046;44.1126
31.92214;-271.9035;44.02245
31.79552;-271.9031;44.30354
31.46948;-271.9025;43.94734
31.42214;-271.9015;43.9801
31.99453;-271.9015;44.20255
31.75292;-271.9008;44.13177
31.9675;-271.8996;44.1974
31.7537;-271.8983;44.11438
31.74453;-271.8983;44.13573
25.97453;-271.8975;38.72438
30.43542;-271.8954;43.23052
31.92073;-271.8931;44.19609
32.01542;-271.8921;44.22313
31.93479;-271.8921;44.20677
31.87682;-271.8908;44.18474
33.74729;-271.8892;45.23922
26.84203;-271.8869;38.95172
31.03583;-271.886;42.42292
29.73958;-271.8858;42.23047
31.75615;-271.8852;43.97797
29.67104;-271.8852;42.22354
32.54682;-271.884;45.14193
31.95167;-271.8835;43.98646
25.7499;-271.8817;39.07265
31.69797;-271.8802;43.93057
35.21297;-271.8779;46.91854
31.90271;-271.8779;44.19927
31.58057;-271.871;43.9625
31.67349;-271.8694;44.28234
32.42839;-271.8671;44.5987
31.89953;-271.8642;44.24307
31.89943;-271.8637;44.18479
30.92969;-271.8598;42.42385
30.42943;-271.8596;43.2987
31.83312;-271.8589;44.12729
30.46052;-271.8579;43.22396
31.7325;-271.8575;44.24974
31.93422;-271.8567;44.22562
30.55062;-271.8542;43.345
26.49688;-271.8531;38.79713
30.38187;-271.8515;43.2899
31.96057;-271.851;44.17531
31.85375;-271.85;44.20193
30.82818;-271.8488;42.35547
30.90219;-271.8452;42.37037
31.69417;-271.8429;43.9799
25.02016;-271.8417;38.57042
31.93193;-271.8406;44.25589
29.53963;-271.8398;42.19609
29.54963;-271.8352;42.20427
30.62854;-271.8344;43.10448
32.52089;-271.8329;44.89286
31.65016;-271.8313;44.13573
31.95818;-271.8306;44.26823
30.76057;-271.8267;43.08766
31.86375;-271.8244;44.18666
30.50411;-271.8242;43.33974
32.08401;-271.8223;44.24125
30.3649;-271.82;43.30088
31.72776;-271.8156;44.18338
31.62161;-271.8123;44.12516
31.7288;-271.8108;44.34333
31.98865;-271.8094;44.18979
31.65615;-271.8079;44.16818
31.47432;-271.805;44.1487
31.69641;-271.8046;44.14812
32.48271;-271.8004;44.92026
31.47542;-271.7994;43.94885
31.63839;-271.7969;43.96521
31.63729;-271.7917;43.93344
32.09245;-271.7913;44.29458
31.53333;-271.7879;43.93734
32.31052;-271.7875;44.90896
26.26391;-271.7871;38.71729
31.83417;-271.786;44.02161
31.68646;-271.7858;44.18016
31.58083;-271.7813;44.26651
31.66;-271.7796;44.15208
30.52677;-271.7783;43.35203
27.47328;-271.7773;39.54646
26.26271;-271.7767;38.91661
29.48521;-271.776;42.04094
30.90839;-271.775;43.17135
33.58797;-271.7733;45.1838
30.32833;-271.7712;43.2875
30.58745;-271.7704;43.34406
31.79948;-271.7677;44.02666
30.39859;-271.7669;43.22365
32.43875;-271.7658;44.89906
29.59448;-271.7648;42.20573
31.53417;-271.7639;44.15313
26.61031;-271.7631;38.88781
31.97953;-271.761;44.01021
26.4463;-271.7608;38.80703
29.5026;-271.7602;42.23083
30.31536;-271.76;42.49417
31.86385;-271.7596;44.1912
31.13115;-271.7592;42.42297
32.02193;-271.7588;44.19802
34.3812;-271.7569;46.06615
26.59266;-271.7569;38.91927
32.18318;-271.7552;44.13099
31.86208;-271.7529;44.05719
31.77781;-271.7523;43.98948
31.50943;-271.7515;44.10177
31.01;-271.7513;43.69474
31.90844;-271.749;44.18568
32.11005;-271.7487;44.23568
30.47844;-271.7435;43.31755
29.71802;-271.7404;42.2099
32.05286;-271.7371;44.10833
31.57141;-271.7371;44.14386
31.74708;-271.7362;44.20078
26.33562;-271.7327;38.92203
30.16693;-271.7321;43.23396
34.56198;-271.7306;45.99245
31.54443;-271.7279;44.28745
30.21318;-271.7265;43.29281
31.08302;-271.7258;42.4513
29.80083;-271.7242;42.25094
32.14687;-271.7233;44.62005
31.72271;-271.7221;44.15646
26.43755;-271.7208;39.06125
35.24932;-271.7202;46.92557
31.59734;-271.72;43.98203
29.73198;-271.7194;42.22609
32.04854;-271.7181;44.18193
26.30172;-271.7177;38.86021
29.73167;-271.7171;42.24625
31.81802;-271.7167;44.22401
31.71911;-271.7154;44.12833
31.6237;-271.7148;44.16505
31.41458;-271.7144;44.14235
32.12365;-271.714;44.49115
