K5P18_2.PV;K0P125.PV
-71.80469;68.61175
-71.80456;67.79375
-71.80247;68.06409
-71.80183;68.25583
-71.80183;68.442
-71.80169;68.14733
-71.80065;68.63392
-71.80026;68.36658
-71.79987;67.98975
-71.79935;68.30183
-71.79922;68.45892
-71.79896;68.51
-71.79831;68.14066
-71.79831;68.33567
-71.79662;68.65742
-71.79597;68.65683
-71.79518;67.19434
-71.79388;67.92925
-71.7931;67.7105
-71.7931;67.773
-71.79245;68.03275
-71.79179;67.798
-71.79128;67.52608
-71.79128;68.39042
-71.79115;67.65942
-71.79037;68.14567
-71.78997;68.33783
-71.78854;68.4305
-71.78841;67.91692
-71.78828;68.48508
-71.78776;67.56525
-71.78763;68.41808
-71.7875;68.9
-71.78659;68.82475
-71.78633;68.24966
-71.78568;67.6685
-71.78568;68.12225
-71.78542;68.50633
-71.78477;67.934
-71.78438;67.92525
-71.78359;67.73192
-71.78268;68.48417
-71.78112;67.83691
-71.78034;67.32558
-71.78034;68.26067
-71.77982;67.32917
-71.77982;68.32333
-71.77969;67.67942
-71.77904;68.42625
-71.77878;68.35342
-71.77852;68.84825
-71.77839;67.87942
-71.77839;68.64608
-71.7767;67.56583
-71.7767;68.21967
-71.77657;67.85416
-71.77644;68.13367
-71.7763;67.37917
-71.77513;67.49834
-71.77422;68.59042
-71.77357;68.53208
-71.77357;68.83392
-71.77266;68.64642
-71.772;68.12683
-71.77135;67.58691
-71.7711;68.74458
-71.77058;68.26891
-71.77018;67.29433
-71.77018;68.47992
-71.76979;67.564
-71.76953;68.54134
-71.76875;67.50483
-71.76875;67.82992
-71.7681;68.51366
-71.76745;68.62991
-71.7664;67.554
-71.76458;67.808
-71.76445;67.13625
-71.76393;67.68816
-71.7638;67.44575
-71.76367;68.4915
-71.76354;68.09333
-71.76341;69.10658
-71.76315;67.53033
-71.76276;67.85741
-71.76263;67.53792
-71.7625;67.14242
-71.7625;67.79466
-71.7625;68.67425
-71.76081;67.98908
-71.76067;68.23083
-71.75964;67.41317
-71.75925;68.51058
-71.75899;68.20284
-71.75886;68.575
-71.75846;67.48925
-71.75833;67.38342
-71.75794;68.349
-71.75768;68.02991
-71.75703;67.37791
-71.75703;68.39175
-71.7569;68.77742
-71.75547;68.423
-71.75521;68.5705
-71.75495;67.93584
-71.75443;68.93275
-71.75313;68.02333
-71.75273;68.73792
-71.7526;68.06567
-71.75195;68.02575
-71.75195;67.89742
-71.75143;67.91233
-71.7513;67.59475
-71.7513;69.21183
-71.74596;68.19566
-71.74519;67.80808
-71.74375;68.65608
-71.74297;68.40717
-71.74271;68.56025
-71.74258;67.58208
-71.74206;68.50208
-71.74049;68.59708
-71.74023;67.97542
-71.73997;67.70309
-71.73906;67.95541
-71.7375;67.65459
-71.73633;68.36292
-71.73528;68.28709
-71.73476;67.36192
-71.73412;67.94842
-71.73412;67.72166
-71.7332;67.72633
-71.73125;68.27175
-71.73086;67.57809
-71.7306;67.83525
-71.73008;68.27008
-71.72969;68.63917
-71.72956;68.38658
-71.72826;67.379
-71.72813;68.46342
-71.72774;68.56583
-71.72774;69.32992
-71.72761;68.58984
-71.72643;67.93425
-71.72513;67.497
-71.72461;68.488
-71.72422;68.68475
-71.72253;68.82408
-71.72188;68.75408
-71.72135;67.94859
-71.72135;67.43034
-71.72083;68.21425
-71.72044;68.85042
-71.71966;68.54608
-71.7194;68.18616
-71.71914;68.24533
-71.71888;67.49709
-71.71836;67.15708
-71.7177;67.57508
-71.71745;67.9525
-71.71732;68.49683
-71.71589;68.54
-71.71575;68.3895
-71.71562;67.23883
-71.7151;67.278
-71.71367;67.59016
-71.71367;68.36092
-71.71289;68.71308
-71.71263;68.67675
-71.71237;68.582
-71.71094;67.86275
-71.71094;68.5675
-71.70963;68.05883
-71.70872;68.18567
-71.70834;68.53475
-71.70808;67.5695
-71.70794;67.36008
-71.70781;68.56483
-71.70768;68.17208
-71.70742;67.6295
-71.70651;67.69141
-71.70612;68.33784
-71.70521;68.499
-71.70469;68.87933
-71.70469;68.38975
-71.7039;68.47033
-71.70274;68.08109
-71.70248;68.40041
-71.70248;68.705
-71.70235;68.42216
-71.70169;68.01875
-71.70143;67.67342
-71.7013;67.93591
-71.70117;67.97517
-71.70091;68.07325
-71.70091;68.255
-71.70065;68.4575
-71.70052;68.44659
-71.70013;67.86375
-71.70013;68.95058
-71.69987;67.9725
-71.69948;68.56483
-71.69935;68.17841
-71.69883;67.20517
-71.69844;67.40816
-71.69778;68.7245
-71.69778;68.37634
-71.69662;67.46875
-71.69596;68.38383
-71.6957;67.835
-71.69557;68.58266
-71.69544;67.57008
-71.69479;68.72508
-71.69401;67.76884
-71.69349;67.71725
-71.69297;68.34167
-71.69271;68.54958
-71.69231;67.15583
-71.68958;67.80158
-71.68932;68.25092
-71.68828;68.34625
-71.68645;68.67108
-71.68568;68.68892
-71.68437;68.08633
-71.68411;68.19009
-71.6832;68.49308
-71.68307;68.22166
-71.68295;68.30292
-71.68242;68.46925
-71.68242;68.59058
-71.68216;67.7115
-71.68203;68.6315
-71.68151;68.226
-71.68021;68.09509
-71.67943;68.95075
-71.67878;68.76109
-71.67838;67.31017
-71.67747;68.634
-71.67683;68.055
-71.67669;68.68333
-71.6763;68.63233
-71.67578;68.16942
-71.67565;68.82467
-71.67526;67.3745
-71.67305;67.59783
-71.67252;68.73608
-71.67149;68.58517
-71.67018;67.66367
-71.66992;68.73683
-71.66966;67.39108
-71.6694;67.57342
-71.66901;68.845
-71.66862;67.315
-71.66771;67.72875
-71.66679;68.52892
-71.66679;68.10975
-71.6664;68.66575
-71.66589;67.62534
-71.66471;68.50725
-71.66458;67.84566
-71.66458;67.9305
-71.66419;68.56367
-71.66406;68.16042
-71.66367;67.56808
-71.66315;68.39359
-71.66289;68.51208
-71.66224;67.86467
-71.6608;67.93242
-71.66003;68.65775
-71.65833;68.34067
-71.65716;67.67741
-71.6569;68.24133
-71.65664;68.08742
-71.65638;67.42284
-71.65638;68.76017
-71.65638;68.39933
-71.65625;67.56592
-71.65508;67.22675
-71.65469;67.54667
-71.65443;67.66333
-71.6543;68.11433
-71.65404;68.18
-71.65365;67.94708
-71.65286;67.95825
-71.65273;68.398
-71.6526;67.752
-71.65247;68.34367
-71.65234;68.556
-71.65208;68.29591
-71.65065;68.25616
-71.65065;68.522
-71.65065;69.11308
-71.65026;68.54517
-71.64857;68.07841
-71.64818;67.78384
-71.64766;67.99633
-71.64635;68.84783
-71.6461;68.39042
-71.64571;67.83134
-71.64479;68.69625
-71.64466;68.44258
-71.64427;68.62791
-71.64375;67.46066
-71.64284;67.23942
-71.64271;68.15908
-71.64258;67.55466
-71.6414;68.435
-71.64114;68.89108
-71.64011;68.60692
-71.64011;68.15234
-71.63985;68.647
-71.63867;67.61491
-71.63789;67.98617
-71.63737;68.74225
-71.63724;68.26017
-71.63685;68.116
-71.63346;68.69341
-71.63307;67.23933
-71.63229;67.8445
-71.63034;68.67367
-71.62773;67.59933
-71.6276;67.43675
-71.62578;68.52283
-71.62539;68.11459
-71.62435;68.79158
-71.6237;67.32667
-71.62318;68.49817
-71.62305;67.55358
-71.62174;68.01467
-71.62045;68.16458
-71.61849;68.368
-71.61784;68.28783
-71.61732;68.63433
-71.61667;67.43884
-71.61601;68.45783
-71.61588;68.57841
-71.61315;67.98942
-71.61237;67.76275
-71.61146;68.40933
-71.61133;68.13533
-71.61107;68.23292
-71.60963;67.8125
-71.60925;68.70667
-71.60899;67.29092
-71.60873;68.67692
-71.60755;68.36475
-71.6056;67.18816
-71.60403;69.09808
-71.60274;67.64958
-71.5983;67.47083
-71.59714;67.282
-71.59675;68.26925
-71.59648;67.86617
-71.59544;68.73192
-71.5944;67.40908
-71.59427;68.25384
-71.5931;68.56184
-71.59284;68.77558
-71.5927;68.50175
-71.59206;67.56509
-71.59154;67.66016
-71.58997;68.13233
-71.58984;68.5655
-71.5888;68.64925
-71.58815;67.88367
-71.58815;67.98409
-71.58659;68.15816
-71.58424;68.51508
-71.58424;68.46833
-71.58372;67.87275
-71.58321;68.56625
-71.58268;68.04667
-71.58164;68.13766
-71.58125;67.49533
-71.57943;67.41642
-71.57943;68.475
-71.57917;68.41775
-71.57903;68.23333
-71.57825;67.70125
-71.57813;68.1665
-71.57761;67.70766
-71.57643;68.68592
-71.57591;67.374
-71.57578;68.18183
-71.57578;68.30666
-71.57487;68.33425
-71.5737;68.21284
-71.5737;67.42291
-71.57357;68.11417
-71.57344;68.54958
-71.57265;68.07767
-71.57201;68.51725
-71.57096;68.77367
-71.57096;68.297
-71.57031;67.10592
-71.56992;68.86025
-71.56979;68.02692
-71.56953;68.15166
-71.5694;68.22292
-71.5694;68.27675
-71.56901;67.714
-71.56823;67.98566
-71.56823;68.25375
-71.56771;67.937
-71.56745;68.14733
-71.56718;68.14375
-71.56536;67.51958
-71.56523;68.10883
-71.5651;68.43816
-71.56497;67.88842
-71.56471;67.6305
-71.56367;68.574
-71.56302;68.3825
-71.56276;67.757
-71.56159;67.37333
-71.56159;68.13883
-71.55977;67.21083
-71.55937;68.37334
-71.55898;68.2785
-71.55782;67.873
-71.55769;68.72808
-71.55703;68.64475
-71.55599;67.42042
-71.55599;68.713
-71.55547;68.00459
-71.55443;67.81825
-71.55299;68.88625
-71.55286;68.80925
-71.55183;67.90359
-71.55117;67.6985
-71.55065;68.5425
-71.54844;68.08642
-71.54765;69.04225
-71.54623;68.2465
-71.54597;68.47933
-71.54531;68.10609
-71.54388;68.39792
-71.5431;67.66683
-71.54245;68.52192
-71.54192;67.84991
-71.5414;67.89841
-71.54115;68.51583
-71.54076;67.20692
-71.54063;68.86892
-71.5405;68.19642
-71.53906;67.46508
-71.53867;68.66734
-71.53841;68.3035
-71.53841;68.38025
-71.53828;67.62891
-71.53828;67.63667
-71.53776;68.05634
-71.53724;67.70717
-71.53529;67.93391
-71.53294;67.08275
-71.53268;67.94458
-71.53151;68.13734
-71.52982;68.52441
-71.52969;68.713
-71.52878;69.31709
-71.52786;67.76458
-71.52786;67.35509
-71.52657;67.72792
-71.52422;68.50383
-71.52396;68.06108
-71.52396;68.275
-71.52187;68.27708
-71.52174;69.76475
-71.5211;68.17717
-71.51732;68.03833
-71.51693;67.32941
-71.51693;67.35117
-71.51601;68.033
-71.51472;67.73942
-71.51341;68.13084
-71.51315;67.74191
-71.51289;68.58109
-71.5125;68.329
-71.5112;68.26067
-71.51107;67.69967
-71.50964;67.37267
-71.50912;68.72134
-71.50859;68.61958
-71.50859;68.53809
-71.50833;67.98875
-71.50703;67.62617
-71.50638;67.73092
-71.50481;68.759
-71.5043;68.64359
-71.50391;67.92658
-71.50339;67.41192
-71.50339;68.16425
-71.503;67.86375
-71.50195;68.82317
-71.50143;68.39975
-71.50091;68.50558
-71.50052;68.11975
-71.49935;67.48517
-71.49895;67.90033
-71.49895;68.2435
-71.49857;68.28592
-71.49831;68.06216
-71.49818;68.40466
-71.49818;67.94492
-71.49687;68.733
-71.49687;68.43075
-71.49622;67.7535
-71.49505;68.22433
-71.49492;68.28625
-71.49349;67.52517
-71.49297;68.52883
-71.49271;67.25484
-71.49245;67.89542
-71.49193;67.72916
-71.49193;68.224
-71.4901;68.3245
-71.48946;68.40033
-71.48841;68.71242
-71.48776;68.11884
-71.48646;67.71
-71.48515;67.98258
-71.48502;67.88308
-71.48476;67.59109
-71.48463;68.30209
-71.4845;67.32191
-71.48373;67.40417
-71.48307;68.60841
-71.48281;68.17667
-71.48255;68.4615
-71.48177;68.28809
-71.48034;67.68142
-71.48008;67.38658
-71.47995;68.1755
-71.47916;68.83659
-71.47903;68.71883
-71.47878;68.80341
-71.47774;68.45541
-71.47761;67.58258
-71.47643;68.15325
-71.47604;68.49709
-71.47487;68.31108
-71.47409;68.54667
-71.47356;67.56392
-71.4733;68.50567
-71.47253;68.77042
-71.4724;68.3805
-71.47227;68.21075
-71.47096;68.49675
-71.47096;68.17941
-71.47083;68.22383
-71.47083;68.40425
-71.47044;67.92308
-71.46966;67.60625
-71.46927;67.63192
-71.46901;68.80933
-71.46836;67.3365
-71.46823;68.03416
-71.46797;68.11491
-71.46797;68.00625
-71.46706;67.81917
-71.46667;68.05575
-71.46667;68.49416
-71.46628;67.51317
-71.46497;68.28725
-71.46315;67.81075
-71.46068;67.42767
-71.46016;67.84125
-71.45885;68.0175
-71.4586;68.42558
-71.4586;68.17641
-71.4586;68.42867
-71.45794;68.56917
-71.45781;68.4875
-71.45768;68.35525
-71.45716;68.44975
-71.45664;68.09717
-71.45638;67.59817
-71.45638;67.93283
-71.45625;67.7625
-71.45573;68.02209
-71.45495;67.9485
-71.45456;68.84592
-71.4539;68.61867
-71.45364;67.70734
-71.45364;67.81975
-71.453;67.93916
-71.45195;68.93808
-71.45156;67.52834
-71.45052;68.699
-71.45026;67.69033
-71.45;68.98475
-71.44909;68.4555
-71.44791;67.9945
-71.44778;67.71484
-71.4474;67.72808
-71.44727;67.929
-71.44609;68.65325
-71.44544;68.66633
-71.44518;68.37859
-71.44453;68.52375
-71.44414;68.73508
-71.44336;68.06892
-71.44284;67.23192
-71.44284;68.56008
-71.44258;68.6415
-71.44258;68.52858
-71.44231;67.49133
-71.44115;67.76991
-71.43958;68.09441
-71.43958;68.56858
-71.43776;68.83366
-71.43645;67.80358
-71.43581;68.09666
-71.43555;68.92867
-71.43398;68.11183
-71.43346;67.72308
-71.43269;68.56342
-71.43203;67.60592
-71.43112;68.45692
-71.42864;67.86217
-71.42851;67.7135
-71.42838;68.56108
-71.4276;68.00183
-71.42722;67.94659
-71.42683;68.82584
-71.42656;68.6905
-71.42552;68.521
-71.42539;68.12717
-71.42513;67.53083
-71.425;68.10358
-71.42422;67.45341
-71.42409;67.63084
-71.42396;67.83958
-71.4237;68.74966
-71.42357;68.52708
-71.42292;68.21616
-71.42252;67.91933
-71.42149;68.30425
-71.4211;68.13942
-71.42097;67.36459
-71.42018;68.83358
-71.42005;68.635
-71.41992;67.64825
-71.41979;67.775
-71.41927;68.73883
-71.41901;67.44109
-71.41823;68.40334
-71.4181;67.626
-71.41771;67.74667
-71.41628;67.7725
-71.41602;67.69425
-71.41589;68.16467
-71.41497;67.7645
-71.41484;68.72117
-71.41419;68.57992
-71.41315;68.39642
-71.41263;68.7325
-71.41198;68.5235
-71.41146;68.22158
-71.40951;67.74216
-71.40911;68.81433
-71.40794;68.224
-71.40664;67.96333
-71.40612;67.42392
-71.40573;68.50983
-71.40547;68.51358
-71.40443;68.39816
-71.40378;67.80717
-71.40365;67.45033
-71.40352;68.50742
-71.40208;68.42258
-71.40182;68.13592
-71.40157;67.59233
-71.40157;68.36383
-71.40104;67.82525
-71.39987;68.50391
-71.39987;68.44058
-71.39935;67.7785
-71.39896;68.57066
-71.39753;68.57225
-71.39726;67.80317
-71.39687;68.81275
-71.39597;68.405
-71.39401;67.95517
-71.39297;68.77167
-71.39284;68.52642
-71.39245;68.62708
-71.39206;68.11117
-71.39193;68.31883
-71.38919;67.43034
-71.38854;68.19908
-71.38828;67.52525
-71.38737;68.69192
-71.38711;68.59834
-71.38659;67.97925
-71.38646;68.20925
-71.38633;67.5795
-71.38594;67.88609
-71.38594;68.49033
-71.38567;68.75475
-71.38554;68.94558
-71.38541;67.94675
-71.3849;68.22625
-71.38425;67.63258
-71.38412;67.53067
-71.38399;68.63075
-71.38346;67.94083
-71.38333;67.34209
-71.38294;68.55424
-71.3806;68.70842
-71.38021;67.45534
-71.37981;68.79317
-71.37891;68.39667
-71.37852;67.6675
-71.37813;68.447
-71.37773;67.26833
-71.3776;67.87241
-71.37695;67.85117
-71.37526;67.455
-71.37513;68.68175
-71.37461;68.72992
-71.37461;68.52008
-71.37409;67.62158
-71.37357;68.59558
-71.3724;67.88966
-71.37122;69.02734
-71.37122;67.4915
-71.36966;67.65875
-71.36927;68.70942
-71.36784;68.05458
-71.36628;66.57458
-71.36601;68.5425
-71.36562;67.814
-71.36497;67.92875
-71.36485;67.48441
-71.36419;67.31284
-71.36406;67.30275
-71.36237;66.88216
-71.36224;68.11459
-71.36094;67.78725
-71.36015;68.69283
-71.35938;68.004
-71.35899;68.12983
-71.3586;68.97967
-71.35847;68.26867
-71.35781;68.14667
-71.35716;68.26434
-71.35677;68.70625
-71.35651;67.93792
-71.35612;67.48109
-71.35599;67.58767
-71.35534;68.16333
-71.35534;68.504
-71.35521;68.63441
-71.35469;68.58434
-71.35261;68.02225
-71.35234;68.097
-71.35156;67.57242
-71.35117;68.66209
-71.35117;67.58
-71.35091;68.30367
-71.35013;68.57508
-71.34922;68.89283
-71.3474;67.99609
-71.34714;67.15434
-71.34701;68.238
-71.34701;68.20016
-71.34635;68.45133
-71.34557;68.51859
-71.34453;67.86667
-71.34193;68.41734
-71.3418;67.80775
-71.34154;67.50459
-71.34141;68.56467
-71.34115;68.27766
-71.34102;68.31942
-71.34075;68.89191
-71.33907;68.36725
-71.33907;68.53033
-71.33894;68.55466
-71.33854;67.59133
-71.33828;67.847
-71.33815;67.74583
-71.33802;68.48825
-71.33633;68.27692
-71.3362;68.27325
-71.33594;68.8825
-71.33503;68.71883
-71.33385;67.72875
-71.33372;68.0315
-71.33372;68.30283
-71.33281;67.69434
-71.33151;68.4105
-71.33099;68.04283
-71.33099;68.323
-71.33086;68.45275
-71.3293;67.5425
-71.32877;68.57533
-71.32851;68.2335
-71.32825;68.20683
-71.32825;68.53909
-71.32774;67.85533
-71.32748;67.78242
-71.32682;68.57375
-71.32539;67.89584
-71.32487;67.68867
-71.32409;68.77658
-71.32396;67.27158
-71.3237;67.93958
-71.32291;67.87867
-71.32175;67.28775
-71.32175;67.95133
-71.32149;68.179
-71.32149;68.33508
-71.32136;67.56342
-71.32044;68.18742
-71.3194;68.50183
-71.31927;65.98542
-71.31927;68.47192
-71.31849;67.83109
-71.31836;68.67216
-71.31823;68.91508
-71.31797;68.48309
-71.31797;68.71083
-71.31718;68.78833
-71.31705;67.29767
-71.31693;67.69592
-71.31615;67.74284
-71.31576;68.26
-71.31445;68.77192
-71.31355;68.42675
-71.31328;67.30791
-71.31211;67.4415
-71.31068;68.35875
-71.30911;68.09275
-71.30846;68.917
-71.30833;67.67267
-71.30807;67.75842
-71.30742;68.29716
-71.30729;68.41966
-71.30664;67.94317
-71.30625;68.65425
-71.30625;68.57092
-71.30521;68.05209
-71.30469;68.36625
-71.30391;68.47675
-71.30338;68.02467
-71.30312;67.25975
-71.3026;68.72717
-71.30247;67.34758
-71.30183;68.38042
-71.30183;68.2895
-71.30143;67.70992
-71.30078;67.8555
-71.29948;68.42083
-71.29948;67.80109
-71.2987;67.23783
-71.2987;69.12392
-71.29831;68.58092
-71.29688;67.47483
-71.29583;68.55225
-71.29544;67.97208
-71.29544;68.11391
-71.29544;68.4695
-71.29518;68.25517
-71.2944;68.73141
-71.2944;68.77983
-71.29349;67.52358
-71.29245;68.121
-71.29206;67.93916
-71.29102;67.51358
-71.29102;68.32417
-71.28958;67.30225
-71.28932;68.769
-71.2888;68.56208
-71.28815;67.8925
-71.2875;68.61967
-71.28737;68.2085
-71.2858;67.69283
-71.28568;67.66175
-71.28516;67.93467
-71.28503;68.60758
-71.28385;68.41142
-71.2832;67.37425
-71.28294;68.46925
-71.28281;68.39742
-71.28151;69.23117
-71.28086;68.20258
-71.27904;67.68433
-71.27839;67.82567
-71.27799;68.60175
-71.27799;68.01458
-71.27773;67.64733
-71.2767;68.43317
-71.27644;67.63509
-71.27396;68.74541
-71.27344;68.15158
-71.27279;68.7065
-71.27279;68.53433
-71.27239;67.35983
-71.27239;67.84375
-71.27097;68.0775
-71.26992;68.11808
-71.26849;67.75167
-71.26706;67.9435
-71.2668;67.84467
-71.26614;69.03683
-71.2655;68.69117
-71.26498;68.36192
-71.26159;67.80417
-71.26054;67.50391
-71.26028;67.776
-71.25938;68.25975
-71.25846;67.685
-71.25794;67.38525
-71.25742;68.23033
-71.25729;68.81908
-71.25677;68.48775
-71.25664;67.97
-71.25651;68.55733
-71.25612;67.90034
-71.25534;68.02383
-71.25521;67.41808
-71.25481;68.51158
-71.2543;68.40742
-71.25286;67.53633
-71.2526;67.99883
-71.25182;68.11391
-71.25169;68.28033
-71.25143;68.3025
-71.25105;68.44583
-71.25052;67.81758
-71.24961;68.37625
-71.2487;68.41925
-71.24844;68.16167
-71.24792;68.05983
-71.24753;68.24158
-71.24687;68.09317
-71.24609;68.31533
-71.24492;68.49025
-71.24466;68.3905
-71.24453;67.15892
-71.2444;68.34058
-71.24388;68.73109
-71.24323;68.48425
-71.24049;68.207
-71.23959;69.14058
-71.23946;67.59625
-71.23946;68.372
-71.23893;68.236
-71.23893;67.95392
-71.23867;67.7765
-71.23828;67.79867
-71.23737;67.33025
-71.23685;67.56233
-71.23672;68.28484
-71.23542;68.52825
-71.23515;68.42142
-71.23463;69.33608
-71.23399;68.62708
-71.2332;69.391
-71.23307;68.71225
-71.23294;67.76292
-71.23255;67.80042
-71.23229;67.3455
-71.23177;68.66175
-71.23151;68.486
-71.23125;67.83109
-71.23125;68.09125
-71.23125;68.82875
-71.23034;67.9645
-71.22982;68.59358
-71.22969;67.71917
-71.22956;68.49733
-71.22956;68.56667
-71.2289;67.89308
-71.22878;68.29033
-71.22761;68.59658
-71.22682;67.74367
-71.2263;68.731
-71.22617;68.46892
-71.22591;68.0165
-71.22578;68.262
-71.22565;68.82809
-71.22422;68.29833
-71.22292;68.04742
-71.22201;68.43725
-71.22188;68.46525
-71.22188;68.38242
-71.22109;68.54041
-71.21862;68.58075
-71.21823;68.1425
-71.2181;67.85567
-71.21732;67.88734
-71.21654;68.1515
-71.21615;68.31167
-71.21367;68.69592
-71.2125;67.75183
-71.21185;67.34375
-71.21107;67.22742
-71.21081;68.74667
-71.21042;67.3155
-71.20976;67.6885
-71.20834;67.43975
-71.20834;68.70284
-71.20794;67.66267
-71.20794;68.43775
-71.2069;67.36433
-71.20417;67.62825
-71.20377;68.13083
-71.20313;68.37475
-71.20104;68.63558
-71.20013;68.57983
-71.20013;68.49958
-71.19961;67.58183
-71.19961;68.17858
-71.19948;67.97092
-71.19896;68.12158
-71.19883;68.22933
-71.19857;68.35167
-71.19857;68.91734
-71.19778;68.48392
-71.1974;67.6235
-71.19701;68.51125
-71.19609;67.958
-71.1957;68.56384
-71.19479;67.56658
-71.19323;67.75767
-71.19258;68.124
-71.19205;67.81133
-71.1918;68.34275
-71.19036;67.22117
-71.18906;68.33984
-71.1888;67.71625
-71.18802;68.47267
-71.18737;67.9655
-71.18594;68.73859
-71.18568;67.6795
-71.18516;67.85292
-71.18411;67.98325
-71.18398;67.76783
-71.18346;68.87967
-71.18307;68.16283
-71.18255;68.22942
-71.18086;67.62733
-71.17956;68.34483
-71.17956;68.15575
-71.1776;68.39625
-71.17656;68.38609
-71.1763;67.68108
-71.17617;67.57391
-71.17526;67.62192
-71.17487;68.14417
-71.17474;67.65325
-71.17461;67.88116
-71.17409;68.7265
-71.17396;67.55891
-71.17383;68.50225
-71.17188;67.55341
-71.17057;68.25792
-71.17005;68.40767
-71.16953;68.54358
-71.16797;68.76466
-71.16784;68.63567
-71.16758;68.40825
-71.16719;68.19492
-71.16719;68.56625
-71.16692;68.00308
-71.16653;67.74117
-71.16628;67.87025
-71.16602;68.21342
-71.16537;68.54591
-71.16484;67.60758
-71.16484;68.15125
-71.16484;67.76942
-71.16471;68.28284
-71.16458;68.31133
-71.16393;68.42892
-71.16367;68.12642
-71.16354;68.09825
-71.16315;68.381
-71.16263;68.03725
-71.16211;67.53516
-71.16198;68.62984
-71.1612;67.42992
-71.16093;67.54292
-71.15938;68.54325
-71.15885;68.34158
-71.15846;68.5655
-71.15716;68.10159
-71.15625;69.1495
-71.15586;67.53992
-71.1556;68.76742
-71.15547;67.77217
-71.15404;68.42267
-71.1526;68.65075
-71.15234;68.26534
-71.15221;68.41309
-71.15144;68.1545
-71.15117;68.11942
-71.15039;68.0955
-71.14987;67.41617
-71.14974;67.64059
-71.14948;68.81633
-71.14909;68.50675
-71.14792;67.58266
-71.14713;68.78242
-71.14661;67.54017
-71.14635;67.9435
-71.14622;68.28042
-71.14597;68.84908
-71.14571;67.30367
-71.14531;68.44475
-71.1444;67.44466
-71.14427;68.37016
-71.14388;67.8855
-71.14349;67.99392
-71.1431;69.1205
-71.14284;67.46433
-71.14258;68.80517
-71.14193;68.38116
-71.14193;68.36758
-71.14167;67.56233
-71.14114;67.21933
-71.14063;68.01009
-71.1405;68.56392
-71.13998;67.78492
-71.13958;67.34834
-71.13945;68.25267
-71.13919;68.52142
-71.13906;68.47383
-71.13867;68.46325
-71.13841;68.44267
-71.13724;68.08633
-71.13724;68.098
-71.13685;68.25066
-71.13646;68.19925
-71.13594;68.02509
-71.13477;67.70125
-71.13359;68.55241
-71.1332;68.52717
-71.13229;67.84425
-71.12955;67.58283
-71.12852;67.73975
-71.12839;67.77808
-71.12826;68.00425
-71.12826;68.405
-71.1276;68.2655
-71.12708;67.71233
-71.12695;67.65334
-71.12669;68.585
-71.12552;68.87908
-71.12448;68.08383
-71.12422;68.16358
-71.12305;67.32242
-71.12227;67.58217
-71.12187;68.66492
-71.11953;68.78825
-71.11927;68.74425
-71.11862;68.53067
-71.11758;67.68383
-71.11693;67.99725
-71.1168;67.327
-71.11654;68.20509
-71.11601;68.44933
-71.11575;67.52792
-71.1125;68.62341
-71.11224;68.33867
-71.11211;69.23692
-71.11211;68.17408
-71.11146;67.95091
-71.10925;68.64425
-71.10925;69.057
-71.1086;68.75366
-71.10807;68.01875
-71.10716;68.68217
-71.10677;67.91917
-71.10651;68.25484
-71.10508;68.70208
-71.10495;67.71333
-71.10495;68.77817
-71.10403;68.11325
-71.10326;67.60966
-71.10143;67.47475
-71.10091;68.45458
-71.10039;67.56175
-71.10026;68.04066
-71.09896;68.37991
-71.09818;67.76434
-71.09818;68.528
-71.09818;68.14725
-71.09792;68.34708
-71.09701;67.92442
-71.09661;68.95775
-71.09635;67.50225
-71.09609;68.52917
-71.09557;68.111
-71.09492;69.05133
-71.09414;68.34175
-71.09414;68.86775
-71.09401;67.91
-71.09375;68.26534
-71.09362;67.37009
-71.09362;68.67108
-71.09141;68.15491
-71.09141;68.12058
-71.09115;67.78967
-71.09062;68.55625
-71.09062;68.44434
-71.09049;68.36884
-71.08997;68.78117
-71.08958;67.27316
-71.08932;68.019
-71.0892;68.33083
-71.0892;68.87959
-71.08907;68.5795
-71.08867;67.79092
-71.08841;67.57858
-71.08789;67.70267
-71.08789;68.3985
-71.0875;67.80959
-71.08659;68.9295
-71.08646;67.94875
-71.08646;68.37183
-71.0862;67.327
-71.08321;68.55092
-71.07969;68.49184
-71.07917;68.2015
-71.07813;67.666
-71.07787;68.63966
-71.07643;68.1145
-71.07604;69.13575
-71.07565;68.72117
-71.07461;68.0285
-71.0737;68.79833
-71.0737;68.58958
-71.0737;68.20783
-71.0737;67.585
-71.07344;68.05925
-71.06992;67.56992
-71.06979;67.56216
-71.06979;68.99308
-71.06849;68.37817
-71.06745;68.79417
-71.06718;67.74091
-71.06705;68.49758
-71.06536;67.74067
-71.0651;68.39508
-71.06471;68.03917
-71.06471;68.14625
-71.06445;68.11183
-71.06328;67.92741
-71.06328;67.63617
-71.06211;68.57442
-71.06185;68.66925
-71.06172;68.77483
-71.06068;67.72266
-71.06055;68.64608
-71.06042;67.44559
-71.06029;68.23625
-71.0599;68.13441
-71.0599;68.432
-71.05924;68.12592
-71.05846;68.21333
-71.05807;67.80925
-71.05782;68.83517
-71.05755;68.63342
-71.05729;67.64233
-71.0569;68.42617
-71.0569;68.28616
-71.05677;67.83858
-71.05651;67.48058
-71.0556;67.88284
-71.05547;68.79517
-71.05534;68.87959
-71.05495;68.64508
-71.05482;67.85408
-71.05378;67.72417
-71.05364;67.63
-71.04883;68.48608
-71.04844;68.86142
