K5F5.PV;K5F6X.PV;K5T16.PV;K5T15.PV;K5T17.PV
36.08555;30.56964;96.34687;116.1113;131.6019
35.48368;29.73416;95.71687;116.1113;130.635
35.88097;30.42233;96.44375;116.11;131.7269
35.97796;30.24764;95.97188;116.11;130.7519
35.09721;29.59048;95.73187;116.11;130.7031
35.72966;29.05995;95.695;116.11;131.1812
36.10324;30.64295;96.16875;116.1087;131.3444
34.86243;30.74562;96.36938;116.1087;131.3681
34.33007;29.39401;95.3375;116.1087;130.6006
35.60199;29.46575;96.04562;116.1075;131.0081
37.37186;30.52211;96.61813;116.1075;131.545
35.9134;30.71643;96.2;116.1075;131.3087
35.91968;30.64244;96.1875;116.1075;131.3062
35.53198;29.40735;95.44437;116.1075;131.1013
36.75323;30.6339;96.11125;116.1062;131.355
34.49554;29.51632;95.3;116.1062;130.5256
31.4358;26.91813;96.58125;116.105;132.0769
35.61077;30.57496;96.195;116.105;131.2175
35.74755;30.51137;96.41187;116.105;131.7456
36.15585;30.3761;96.33312;116.105;131.6
34.36245;29.51504;95.35875;116.105;130.6775
32.59254;27.0871;96.4925;116.1038;132.3731
33.79516;27.22421;96.26625;116.1038;131.8994
35.48779;29.71977;95.7275;116.1038;130.6862
34.36503;29.5227;95.39312;116.1038;130.8513
33.44379;26.99029;95.8375;116.1025;131.6313
31.88788;27.14351;96.14;116.1025;132.1888
33.49699;27.55209;96.77125;116.1025;130.5994
34.98573;30.67753;96.35374;116.1025;131.5488
35.70988;30.76992;96.195;116.1025;130.9794
35.67546;28.93492;95.6775;116.1025;131.1494
35.86259;29.63619;95.70063;116.1025;130.6762
33.8141;27.96965;96.39063;116.1012;130.3469
36.28299;30.59961;96.74062;116.1012;131.9637
37.31633;30.49534;96.63438;116.1012;131.6525
36.88401;30.40634;96.43375;116.1012;131.1119
36.17839;30.44153;96.3275;116.1012;131.5638
33.17889;27.75768;97.3175;116.1;131.6962
35.65343;28.98504;95.585;116.1;130.9919
33.64521;27.79673;96.84812;116.0988;131.4212
36.69138;30.57493;96.11875;116.0988;131.3875
35.04309;29.90704;95.14687;116.0988;128.9875
33.38586;26.66425;95.85437;116.0987;131.4919
31.4034;26.89503;96.59875;116.0975;132.0244
33.17912;27.93453;97.325;116.0975;131.7031
35.99108;30.81981;96.54375;116.0975;131.2781
35.60219;29.1068;95.58188;116.0975;130.9113
35.41886;29.65012;95.1925;116.0963;129.3406
33.3922;26.5321;95.84438;116.095;131.47
31.82698;27.091;96.11875;116.095;132.1619
35.96946;30.96137;96.54813;116.095;131.4012
37.39016;30.50064;96.61437;116.095;131.63
36.76514;30.25761;96.04125;116.095;131.1881
35.31313;29.62492;95.74062;116.095;130.6725
35.46791;29.35063;95.1875;116.095;129.3319
35.54982;29.3326;96.0525;116.0938;131.0963
31.52405;26.877;96.57188;116.0938;131.8469
36.28379;30.40653;96.68438;116.0938;131.8856
35.91808;30.59702;96.45625;116.0938;131.8212
35.8514;30.29298;95.97063;116.0938;130.8606
35.99537;30.78137;96.52438;116.0925;131.3525
36.79659;30.08656;96.025;116.0925;131.0475
36.62995;30.05457;96.0375;116.0925;131.0306
35.62772;30.30789;95.995;116.0925;130.9688
33.20631;27.80424;97.32938;116.0912;131.7062
36.40985;30.53496;96.20937;116.0912;130.9837
35.65487;29.19957;95.6175;116.0912;131.005
36.52454;30.24527;96.30125;116.09;131.3094
35.79696;30.18794;95.94875;116.09;130.8706
35.60407;30.41131;95.97312;116.09;130.9119
35.47548;29.45602;95.1725;116.09;129.3169
34.24672;29.77885;95.52;116.09;130.6231
36.2308;30.43299;96.17125;116.0888;130.9081
36.19351;30.41222;96.34;116.0888;131.31
35.39441;29.16883;95.56125;116.0888;130.7762
33.22273;27.69007;97.32813;116.0875;131.7175
36.32186;30.55579;96.74375;116.0875;131.9287
36.57407;30.32842;96.515;116.0875;131.24
36.71722;30.28806;96.4625;116.0875;131.1712
35.97333;30.54525;96.1675;116.0875;131.3506
34.9429;30.74266;96.3425;116.0875;131.4975
35.33147;29.56884;95.19063;116.0875;129.3444
32.11726;26.97748;96.52375;116.0863;132.4556
36.38287;30.3474;96.21313;116.0863;131.0631
35.76954;30.26211;96.33938;116.0863;131.3288
35.67602;29.05831;95.625;116.0863;131.0281
34.93518;29.50722;95.69813;116.0863;130.5912
36.33226;29.49677;95.69875;116.085;130.7869
34.3828;29.66877;95.35875;116.085;130.8144
36.67857;30.46493;96.02625;116.0825;131.1525
34.93477;30.64465;96.36437;116.0825;131.5131
36.93516;30.63784;96.11;116.0825;130.8594
36.30711;30.40226;95.91438;116.0825;130.7144
36.31443;29.26803;95.6925;116.0825;130.8613
32.57937;26.81562;96.31563;116.0813;132.3481
36.38708;30.33355;96.29625;116.0813;131.1919
35.599;29.2794;95.69937;116.0813;131.215
31.41196;26.86426;96.61562;116.0812;132.2906
36.73664;30.29329;96.03313;116.0812;131.1588
35.83373;30.71073;96.17688;116.08;131.2594
36.16571;30.51329;96.29938;116.08;131.5437
31.98474;27.14796;96.5425;116.0788;132.4462
36.41085;30.44227;96.18437;116.0788;131.3237
36.75505;30.3623;96.0475;116.0788;131.2156
35.94501;30.57418;96.395;116.0788;131.6469
32.5284;26.9497;96.29625;116.0775;132.2969
35.92859;30.3081;96.09126;116.0775;131.0556
36.36227;30.24461;96.28375;116.0775;131.1706
34.94915;29.75737;95.685;116.0775;130.6544
36.67402;30.30831;96.03875;116.0762;131.0606
35.34773;29.5192;95.17375;116.0762;129.3613
33.3545;26.72686;95.84563;116.075;131.53
36.1303;30.60593;96.63625;116.075;131.7969
36.81239;30.46586;96.39687;116.075;131.05
35.65691;30.4547;96.19376;116.075;131.1981
36.18839;30.51757;96.30625;116.075;131.5762
34.92936;30.71184;96.33125;116.075;131.575
36.85105;30.63845;96.14375;116.075;130.8881
36.38768;30.52938;96.2;116.0738;131.0237
35.7963;30.7425;96.1725;116.0737;131.2575
33.32613;26.58534;95.84624;116.0713;131.4475
35.59621;29.15899;95.5675;116.0713;130.8575
33.78452;29.79905;95.54188;116.0713;130.5638
32.92361;27.1841;96.37812;116.07;132.1706
33.07726;27.76635;97.31937;116.07;131.6319
36.02174;30.62116;96.48687;116.07;131.8144
35.3127;29.53256;95.15875;116.07;129.1187
33.78504;27.27595;96.2625;116.0687;131.6656
36.57323;30.39254;96.35438;116.0687;130.9506
36.8003;30.60022;96.15;116.0687;130.8938
32.57357;26.92534;96.34687;116.0675;132.35
32.10569;27.08997;96.50938;116.0675;132.4456
34.91686;29.60813;95.68687;116.0675;130.6294
36.33263;29.43329;95.71938;116.0663;130.8044
34.91562;29.7018;95.69;116.0663;130.6375
35.99839;30.3448;96.4725;116.0662;131.8412
35.02647;29.66113;95.74875;116.0662;130.7356
34.46241;29.94553;95.65375;116.0662;130.645
35.46766;29.34141;96.10562;116.065;131.1744
33.80074;27.88815;96.33813;116.065;130.3125
35.47361;29.6599;95.71562;116.065;130.6594
36.2946;29.25209;95.665;116.065;130.8606
35.52548;29.59878;95.46375;116.065;131.1244
34.26539;29.36292;95.40375;116.065;130.8975
32.08484;26.65211;95.89625;116.0638;131.3312
31.49082;26.98046;96.575;116.0638;131.895
36.6615;30.25863;96.0475;116.0638;131.0525
36.48956;30.2584;96.25;116.0638;131.1206
31.43463;26.98205;96.60438;116.0625;132.345
33.39367;27.62682;96.76062;116.0625;130.62
37.20412;30.51847;96.61937;116.0625;131.6781
35.76708;30.74013;96.21188;116.0625;131.1606
35.19283;29.62003;95.1425;116.0625;129.0562
29.77376;23.24494;96.85938;116.0625;126.0806
33.31145;26.38704;95.88625;116.0612;131.3887
31.52223;26.9914;96.57875;116.0612;131.9275
36.27657;30.52791;96.71001;116.0612;131.8981
36.886;30.53816;96.42;116.0612;131.0737
35.74049;30.56346;96.11563;116.0612;130.8669
35.40736;29.56788;95.7175;116.0612;131.3344
32.52607;27.69459;96.75625;116.06;130.6
36.81714;30.38811;96.43;116.06;131.0438
34.88346;30.60771;96.3625;116.06;131.4288
34.30614;29.74129;95.33375;116.06;130.7206
31.43858;26.964;96.62563;116.0588;132.2
31.41467;26.93873;96.6225;116.0588;132.2312
31.39267;27.2045;96.13313;116.0587;132.0594
37.3446;30.36371;96.5725;116.0587;131.4606
36.72852;30.43386;96.28625;116.0587;130.8338
36.74158;30.13093;96.04063;116.0587;131.0375
36.4423;30.37878;96.28188;116.0587;131.2462
35.73678;30.73265;96.22937;116.0587;131.02
35.61342;29.1622;95.58813;116.0587;130.8781
32.64512;27.05868;96.46188;116.0575;132.36
32.842;27.09703;96.42625;116.0575;132.2637
32.31528;27.64219;96.76188;116.0575;130.5944
36.9481;30.5103;96.35625;116.0575;130.9781
36.42385;30.32273;96.32313;116.0575;131.305
35.43013;29.29971;95.70313;116.0575;131.2669
35.54391;29.33493;96.05;116.0563;131.1225
32.26693;27.15728;96.49375;116.0563;132.4581
35.7321;30.41056;96.35437;116.0563;131.3338
33.80076;27.16554;96.27438;116.055;131.82
35.94277;30.92133;96.5375;116.055;131.4044
36.8013;30.36413;96.04375;116.055;131.2
35.38843;29.42382;95.74062;116.055;131.3075
35.2979;29.50818;95.16625;116.055;129.16
37.42808;30.50819;96.57125;116.0537;131.3938
36.51751;30.46944;96.2075;116.0537;131.1694
34.89257;30.71971;96.3625;116.0537;131.3737
35.07027;29.61173;95.73875;116.0537;130.7144
35.27563;29.98091;95.79938;116.0537;131.3706
35.86184;29.46469;95.69563;116.0537;130.6944
34.27708;29.47662;95.40813;116.0537;130.9444
32.89975;27.12911;96.41812;116.0525;132.2162
36.35067;30.47256;96.21;116.0525;131.0319
35.75001;30.46651;96.33937;116.0525;131.3331
35.76669;30.63803;96.28812;116.0525;131.43
31.91921;26.96662;96.58813;116.0512;132.4263
36.19725;30.28927;96.2;116.0512;131.3938
35.47712;29.10235;95.56688;116.0512;130.815
36.28498;29.20601;95.6575;116.0512;130.9719
32.54068;27.08461;96.35;116.05;132.3331
36.20049;30.50238;96.67188;116.05;131.8362
35.99797;30.94839;96.54375;116.05;131.3994
36.36728;30.49999;96.2225;116.05;131.1006
35.39173;29.77271;95.76563;116.05;131.365
32.17616;26.55444;95.9;116.0488;131.375
32.77104;27.12651;96.46438;116.0488;132.2744
36.42944;30.45705;96.30125;116.0488;131.5056
35.61281;30.39466;96.1975;116.0488;131.15
36.67003;30.23419;96.04875;116.0488;131.0081
35.61521;30.68036;96.18625;116.0475;130.9613
35.72151;30.6917;96.225;116.0475;131.2294
36.09657;30.57929;96.31687;116.0475;131.5013
35.34175;29.31011;95.7025;116.0462;131.2513
34.35424;29.62811;95.33875;116.0462;130.7825
31.43349;27.01653;96.57813;116.045;132.1406
37.1869;30.55406;96.65625;116.045;131.8219
37.39075;30.42333;96.59688;116.045;131.5306
36.2563;30.34046;96.18562;116.045;130.9538
34.90497;29.70267;95.11437;116.045;128.8856
36.38009;30.57456;96.20313;116.0438;131.3038
35.39564;29.53255;95.18125;116.0438;129.2875
33.42247;26.91986;95.82063;116.0437;131.5644
32.45641;27.85346;96.86687;116.0437;131.4644
35.58544;30.32644;96.19063;116.0437;131.1481
35.88749;30.46444;96.43562;116.0437;131.7069
33.39089;26.99665;95.8475;116.0425;131.585
36.2705;30.26516;96.20937;116.0425;131.4138
36.28657;30.15062;96.19938;116.0413;131.4194
33.53362;29.81795;95.58;116.0413;130.455
33.64285;27.86679;96.86625;116.0412;131.4969
35.85018;30.08934;95.935;116.04;130.78
36.27596;29.13719;95.64188;116.04;130.9837
35.79271;30.71373;96.2375;116.0387;131.3069
35.43363;29.26151;95.54063;116.0387;130.7469
34.89436;29.87195;95.67687;116.0387;130.6625
32.99898;27.84306;97.295;116.0375;131.615
35.60646;30.50707;96.20375;116.0375;131.11
35.95187;30.45797;96.075;116.0375;131.0794
36.33866;30.19665;96.29313;116.0375;131.2062
35.51175;29.55265;95.45313;116.0375;131.1438
35.49538;29.57376;95.18437;116.0375;129.3219
31.40989;26.96423;96.57313;116.0363;132.3406
35.9274;31.08354;96.55625;116.0363;131.45
35.66771;30.73863;96.16125;116.0363;130.89
36.42705;30.25861;96.28125;116.0362;131.22
35.77115;30.56639;96.23063;116.0362;131.2619
35.56659;29.65067;95.43625;116.0362;131.12
36.88326;30.45519;96.38687;116.035;130.9969
35.51907;29.45599;95.16;116.035;129.3344
35.36537;29.23575;95.04562;116.035;129.0856
35.84266;29.42064;95.10188;116.035;129.2375
33.8061;27.20035;96.25875;116.0338;131.7444
32.22669;27.67884;96.74875;116.0338;130.6544
35.29436;30.63251;96.1325;116.0338;131.2244
36.17174;30.54677;96.65125;116.0338;131.82
33.53675;29.718;95.54188;116.0338;130.54
36.28217;30.32238;96.04562;116.0313;131.0137
36.08678;30.64315;96.4625;116.0313;131.8069
35.09926;29.77296;95.14;116.0313;129.0094
34.81042;29.4218;95.5275;116.03;130.6381
35.37735;29.32014;94.975;116.03;128.9225
35.80897;29.47082;95.00938;116.03;129.4287
35.16594;29.65165;95.1425;116.03;129.0594
32.05017;26.51037;95.89625;116.0287;131.3663
32.73463;27.62995;96.75813;116.0287;130.5894
35.68972;30.60128;96.19063;116.0287;131.255
35.81059;30.46636;96.19125;116.0287;131.3412
34.54721;29.97394;95.92438;116.0287;131.2919
35.59467;30.62662;96.13812;116.0275;131.2156
36.25499;30.467;96.11375;116.0275;131.1938
34.21398;29.88918;95.64188;116.0275;130.6506
35.2139;29.59534;95.15875;116.0275;129.0881
34.90617;29.95687;95.10625;116.0275;128.9462
35.81222;29.1984;95.08063;116.0275;129.1588
32.00407;26.67262;95.95125;116.0263;131.4194
34.66236;29.46728;94.92;116.0263;128.7606
32.27203;27.64667;96.77438;116.0262;130.7581
35.28199;29.53587;95.14625;116.0262;129.2294
32.57155;27.06226;96.34062;116.025;132.3744
32.09573;27.04242;96.52937;116.025;132.4588
36.46574;30.47839;96.16688;116.025;131.2944
34.97801;29.80975;95.555;116.025;130.7513
35.5238;29.48124;95.14438;116.025;129.3087
34.94493;29.81774;95.12125;116.025;128.9506
31.98907;27.02337;96.5675;116.0238;132.4662
36.21696;30.4021;96.68938;116.0238;131.83
36.02347;30.50734;96.46;116.0238;131.79
35.77034;30.69284;96.2075;116.0238;131.1337
35.6577;30.49194;96.30312;116.0238;131.45
35.05532;29.67505;95.75625;116.0238;130.7181
34.70558;30.00883;95.85438;116.0238;131.3944
35.85442;30.37519;96.0575;116.0225;131.015
36.31079;30.52573;96.305;116.0225;131.5444
34.69426;29.8987;95.88687;116.0225;131.3562
35.05388;29.9346;95.035;116.0225;128.9031
35.77869;29.24899;95.10125;116.0225;129.1881
33.64112;28.04549;96.87875;116.0212;131.5437
36.32365;30.42197;96.19312;116.0212;131.3519
34.62771;30.03787;95.90625;116.0212;131.2937
35.65604;30.47168;96.2275;116.02;131.1162
35.95994;30.42445;96.0975;116.02;131.0863
34.86828;29.74131;95.0775;116.02;128.865
33.16813;27.78757;97.29938;116.0188;131.6688
36.88619;30.60709;96.20313;116.0188;131.4719
36.5076;30.32108;96.4125;116.0188;131.5875
36.54525;30.32259;96.45062;116.0188;131.6625
35.81456;29.2529;95.2325;116.0187;129.275
31.97083;26.94921;96.59062;116.0175;132.4831
32.01789;26.99262;96.57;116.0175;132.4775
35.35843;30.66048;96.13687;116.0175;131.1875
35.9357;30.46423;96.4225;116.0175;131.6694
36.86433;30.50749;96.59937;116.0163;131.7456
35.63323;30.38063;96.20062;116.0163;131.1156
35.74796;30.62992;96.15562;116.0163;131.0562
35.46996;29.72524;95.4625;116.0163;131.1625
35.37918;29.22836;95.05813;116.0163;129.1006
31.99407;27.04775;96.55813;116.015;132.4656
36.67455;30.31885;96.30437;116.015;130.9006
36.31861;30.32896;96.2125;116.0137;131.3656
36.52355;30.34741;96.3575;116.0137;131.5644
37.37521;30.5466;96.66;116.0137;131.8375
36.36047;30.4551;96.25188;116.0137;131.5381
36.04323;30.61479;96.3175;116.0137;131.575
35.35719;29.56287;95.15;116.0137;129.2069
34.93499;29.80658;95.0425;116.0137;128.855
36.25985;30.65684;96.63688;116.0125;131.7188
35.64282;30.66652;96.17062;116.0125;131.2137
36.32984;30.40612;96.21875;116.0125;131.1037
37.18238;30.63437;96.62188;116.0113;131.7631
35.45944;29.66735;95.45688;116.0113;131.1512
36.27934;29.18493;95.67;116.0112;130.9144
36.51915;30.43122;96.26937;116.01;131.5238
36.53292;30.31464;96.36625;116.01;131.5669
36.51859;30.40761;96.46188;116.01;131.6825
36.03171;30.52012;96.36813;116.01;131.6269
35.28442;29.29498;95.55563;116.01;130.6837
35.68687;30.74483;96.1225;116.0088;131.3775
36.5265;30.53432;96.66312;116.0088;131.8525
36.03151;30.71054;96.34063;116.0088;131.6113
36.28238;29.10115;95.66875;116.0088;130.9425
34.8751;29.89456;95.0725;116.0088;128.8319
32.17496;27.97287;96.81812;116.0075;131.1375
35.91538;30.92777;96.56375;116.0075;131.4912
36.73187;30.11155;96.04938;116.0075;131.0206
35.87513;30.32581;96.14562;116.0075;131.2413
35.73173;30.77181;96.33625;116.0075;131.375
35.78437;30.61492;96.19;116.0075;131.0931
35.49947;29.52411;95.58125;116.0063;131.03
36.35048;30.23697;96.20438;116.0062;131.3869
36.5689;30.36077;96.23625;116.0062;131.5094
37.07584;30.38829;96.21875;116.0062;131.175
36.09485;30.44595;96.11875;116.0062;131.1613
36.57563;30.27219;96.24062;116.0062;131.1625
33.55885;29.65761;95.5775;116.0062;130.5131
32.24091;27.68116;96.75313;116.005;130.6194
33.42187;27.93735;96.87563;116.005;131.5094
33.65302;27.91924;96.85375;116.005;131.4469
35.40015;30.65319;96.12813;116.005;131.1906
35.94841;30.40814;96.0775;116.005;131.0381
34.72794;29.20663;95.30437;116.005;129.4081
31.99656;27.02843;96.55625;116.0038;132.4981
36.29218;30.16981;96.19;116.0038;131.4125
37.18808;30.59711;96.645;116.0038;131.7106
35.81282;29.10818;95.1225;116.0038;129.24
34.94942;29.98816;95.80687;116.0037;131.3531
36.48947;30.12251;96.50875;116.0025;131.6888
36.05793;30.7223;96.3675;116.0025;131.5919
35.45373;29.45746;95.08625;116.0025;129.1987
34.90958;29.66295;95.08188;116.0025;128.8638
35.02855;29.94943;95.04;116.0025;128.8981
35.38207;29.46775;96.11188;116.0013;131.1987
31.3932;26.9843;96.6;116.0013;132.4012
36.35642;30.54372;96.1875;116.0013;131.3344
36.51577;30.30314;96.49062;116.0013;131.6937
36.24267;30.89953;96.61;116.0013;131.6931
37.20744;30.36944;96.22312;116.0013;131.2375
34.73238;30.07701;95.85375;116.0013;131.3869
35.42234;29.68784;95.73;116.0012;131.3425
31.9538;26.7694;96.00313;116;131.4813
33.10122;27.82892;97.29813;116;131.6619
36.65478;30.40249;96.20625;116;131.4844
35.94194;30.23179;96.09;116;131.0606
35.86538;30.48457;96.16;116;131.23
35.86031;30.50807;96.16687;116;131.2769
35.14258;29.88478;95.05875;116;129
33.20761;27.85447;97.31125;115.9987;131.6888
32.15528;27.88505;96.78812;115.9987;130.9681
36.39189;30.62162;96.19625;115.9987;131.3312
35.07633;29.3993;94.95;115.9987;128.8531
34.9104;29.72962;95.03625;115.9987;128.8269
34.95934;29.9907;95.00813;115.9987;128.8813
31.95812;26.64582;95.98;115.9975;131.4588
36.25507;30.3653;96.17875;115.9975;131.3769
36.231;30.27186;96.19875;115.9975;131.395
35.83309;30.69135;96.285;115.9975;131.3494
34.75687;30.03672;95.84062;115.9975;131.4094
35.29129;29.90221;95.79063;115.9975;131.3938
35.45431;29.58044;95.13;115.9975;129.2956
35.44144;29.12528;95.23312;115.9975;129.2881
35.45619;30.50797;96.09875;115.9963;131.2931
35.89174;30.55748;96.24;115.9963;131.4662
32.24206;27.68924;96.76;115.9962;130.7125
33.66728;27.93034;96.8875;115.9962;131.5319
36.57134;30.64712;96.67563;115.9962;131.8744
36.08778;30.44896;96.10125;115.9962;131.1456
35.24525;29.8821;95.03;115.9962;129.025
32.23639;27.90791;96.845;115.995;131.2487
36.30899;30.15529;96.18;115.995;131.4406
36.12597;30.62104;96.125;115.995;131.4588
35.77436;29.22699;95.10938;115.995;129.2112
36.443;30.45308;96.31062;115.9938;131.5087
36.466;30.70545;96.65625;115.9938;131.7813
36.54726;30.56129;96.675;115.9938;131.8562
37.23266;30.62276;96.63438;115.9938;131.7687
36.65408;30.32604;96.3;115.9938;130.8488
35.48199;29.46729;95.10313;115.9938;129.2119
34.97447;29.72064;95.57313;115.9937;130.7437
36.33246;30.61473;96.18437;115.9925;131.315
36.1343;30.59704;96.13375;115.9925;131.4819
36.48761;30.39703;96.40625;115.9925;131.58
36.57273;30.68802;96.705;115.9925;131.8925
36.40027;30.61042;96.11875;115.9912;131.2475
35.40221;30.52422;96.11;115.9912;131.2369
36.52396;30.75141;96.67688;115.9912;131.8719
34.65246;29.90368;95.87625;115.9912;131.3587
31.96335;26.68001;95.94563;115.99;131.3938
36.46309;30.52298;96.2525;115.99;131.5338
36.24106;30.78113;96.60437;115.99;131.6725
35.41801;29.25482;95.06438;115.99;129.1469
35.2849;29.78393;95.05563;115.99;129.0506
36.97287;30.57266;96.17313;115.9887;131.5063
35.4367;29.29557;94.98438;115.9887;128.9856
32.58161;27.06226;96.31375;115.9875;132.3663
32.17474;28.0579;96.84624;115.9875;131.3231
36.32084;30.2078;96.19376;115.9875;131.3337
35.88234;30.46673;96.19187;115.9875;131.3663
36.25167;29.37265;95.625;115.9875;131.0106
35.60416;29.38549;95.09938;115.9875;129.2469
36.42604;30.764;96.1475;115.9863;131.2525
35.06419;29.71658;95.60563;115.9863;130.7206
31.88586;27.03131;96.27375;115.985;132.2313
32.24808;28.01749;96.83813;115.985;131.3825
36.12807;30.51514;96.58437;115.985;131.7819
34.35915;29.89262;95.61438;115.985;130.6969
35.02544;29.71321;95.5725;115.985;130.7525
35.85438;29.29893;95.04625;115.985;129.3844
33.0689;27.88801;96.21812;115.9837;130.0431
36.73556;30.34991;96.52125;115.9837;131.7244
36.39093;30.54975;96.22625;115.9837;131.4725
36.43683;30.35141;96.30625;115.9825;131.5412
35.73086;29.19698;95.09563;115.9825;129.1619
36.27553;30.77542;96.65063;115.9813;131.675
33.90558;27.16472;96.21562;115.9812;131.5575
35.46483;30.55212;96.12;115.9812;131.2556
36.19385;30.74621;96.60625;115.9812;131.7162
35.1347;29.1218;95.75687;115.9812;130.8525
32.0263;26.66998;95.94312;115.98;131.3381
32.53959;27.13955;96.3225;115.98;132.3613
36.36028;30.35428;96.19625;115.98;131.43
