K0P125.PV;K5PCV4I.PV;K5P4_1.PV
67.29884;31.73786;12.56516
67.53067;31.86505;12.98432
67.37642;31.86161;12.95245
67.55692;32.27646;12.98193
67.66133;32.25927;12.98781
67.33;31.86391;12.93521
67.35484;31.86344;12.93333
67.41475;31.86943;12.96177
67.40392;32.26979;12.95016
67.3465;31.8699;12.9538
67.58009;32.27807;12.96745
67.67267;32.26427;13.0038
67.40083;31.86563;12.9625
67.65033;32.26219;12.99135
68.07433;31.98542;12.81125
67.76175;32.25604;13.01156
67.32667;31.87083;12.9387
67.50342;31.81589;13.00089
67.77475;32.25979;13.01911
67.41317;31.86625;12.96552
67.35709;31.87594;12.94755
67.68383;32.25958;13.01563
67.33659;31.86521;12.94536
67.31658;32.27177;12.92271
67.27483;31.86813;12.93625
67.28167;31.87047;12.9212
67.36892;31.86656;12.95328
67.32083;31.87604;12.92844
67.77042;32.25146;13.02245
67.26475;31.86297;12.92297
67.24692;31.86672;12.92901
67.202;31.87177;12.91776
67.29183;31.86422;12.93573
67.72217;32.25896;13.00156
67.39384;32.27026;12.92906
67.2865;31.86781;12.92714
67.203;31.86844;12.91286
67.24567;32.41526;13.11406
67.22842;31.87146;12.92469
67.56866;32.26229;12.96495
67.80942;32.24854;13.02875
67.48158;32.26042;12.95453
67.16142;31.8674;12.92526
67.80959;32.24734;13.03214
67.48317;32.26292;12.96432
67.23942;31.87208;12.91703
67.75034;32.24953;13.02219
67.27458;31.86552;12.93635
67.505;32.26682;12.96073
67.23642;31.86651;12.91016
67.26417;31.86823;12.91693
67.568;32.26318;12.97656
67.49392;32.26396;12.96177
67.24725;31.86359;12.92333
67.3125;31.86307;12.94099
67.798;32.2462;13.02859
67.48167;32.26932;12.96568
67.217;31.87151;12.9175
68.011;31.56938;12.55953
67.72208;32.00427;13.08026
67.24292;31.86464;12.92792
67.507;32.26531;12.96406
67.22192;31.86484;12.92
67.43;31.91057;12.9575
67.21275;31.86651;12.91438
67.20242;31.86318;12.92552
67.63509;32.25864;12.9862
67.21142;31.86849;12.91922
67.21083;31.87156;12.92776
67.33908;32.27807;12.91953
67.36867;32.27813;12.93005
67.74725;32.24766;13.02964
67.43508;32.17891;12.85083
67.492;32.11813;13.09078
67.44791;32.26812;12.94307
67.6825;32.00578;13.0651
67.65217;32.24562;13.00083
67.5535;32.25552;12.96547
67.41883;32.25943;12.93182
67.56592;32.25141;12.97193
67.23675;32.27531;12.88609
67.6185;32.00516;13.05318
67.20517;32.26802;12.89302
66.65958;32.37297;12.87438
67.70375;31.98349;13.04818
67.63925;31.98917;13.04083
67.60592;31.98953;13.03089
67.5055;32.25594;12.94859
67.62759;31.98604;13.03542
67.69733;31.98385;13.0324
67.49083;32.24771;12.95109
67.17625;32.1176;12.88208
67.56467;31.92823;12.53797
67.80733;31.60938;12.92365
67.50692;32.25167;12.95734
67.57809;31.78036;12.90698
67.3465;32.2574;12.91349
67.47567;32.24662;12.93484
67.40933;31.78005;12.8612
67.54792;31.98359;13.0301
67.56258;32.00391;13.04849
67.44466;32.25235;12.93203
67.63908;32.23328;13.00469
67.648;31.98109;13.03646
67.32917;32.25708;12.92177
67.5805;32.01437;12.71479
67.30466;32.25797;12.91771
67.72459;31.97396;13.04078
67.50692;32.00016;13.03203
67.5;31.99885;13.02396
67.29333;32.2575;12.91703
67.6445;31.97411;13.03255
67.433;32.24474;12.96552
67.38441;32.24911;12.9249
67.69341;31.97406;13.03609
67.45658;31.98703;13.01969
67.52283;32.24047;12.96917
67.64825;31.49162;12.7462
67.44659;32.00245;13.02297
67.5105;31.99401;13.02094
67.56866;31.97557;13.01729
67.72533;31.63568;12.87406
67.44041;32.24396;12.96141
67.35059;32.25552;12.96964
67.36517;32.25026;12.92318
67.62508;31.97156;13.02557
67.70116;31.97562;13.04234
67.57883;31.98713;13.02198
67.64191;31.97516;12.99589
67.6425;31.97089;13.01755
67.66225;31.96938;13.03953
67.36433;32.24833;12.95172
67.31367;31.88917;12.80281
67.45233;31.99547;13.01646
67.58508;31.96396;12.99109
67.66983;31.94474;13.00021
67.67609;31.95307;13.01193
67.454;31.99453;12.99969
67.61058;31.97349;13.0288
67.65542;31.96964;13.03745
67.40633;31.99016;12.99479
67.25708;32.0139;12.99359
67.374;31.99589;12.98891
67.42475;31.99609;13.00406
67.592;31.95906;12.98708
67.65183;31.96604;13.0251
67.30192;32.2476;12.92542
67.58633;31.97187;12.98557
67.67583;31.94797;13.00297
68.46508;31.28599;12.45583
67.63617;31.95078;13.02521
67.32917;32.2462;12.93224
67.40225;32.22875;13.00484
67.52392;31.97672;13.00464
67.68816;31.91234;13.00714
67.69608;31.94234;12.99703
67.66775;31.94458;13.0088
67.62033;31.97297;12.9988
67.27717;32.00682;12.9875
67.60133;31.97901;13.00042
67.66991;31.87062;12.68297
67.64542;31.63068;12.85016
67.57925;31.95563;13.00964
68.03142;31.36213;12.4751
67.51075;31.98276;13.01052
67.63425;31.98182;13.01943
67.5865;31.96526;13.02516
67.34967;31.99026;12.96849
67.5945;31.95646;13.01297
67.24667;32.01115;12.97906
67.31067;32.00406;12.99312
67.60117;31.94969;12.99734
67.51141;31.96083;12.98
67.57484;31.97281;13.00078
67.61775;31.93984;12.99005
67.63;31.9462;13.00151
67.59375;31.95448;13.00547
67.62408;31.93724;12.9937
67.62867;31.95135;13.00354
68.9915;31.09495;12.58036
67.63284;31.94328;12.99422
67.56233;31.96458;13.005
67.61042;31.95255;12.99599
67.28217;31.98281;12.95599
67.50983;31.96771;13.01234
67.55492;31.94453;12.99859
67.49525;31.9775;12.97333
67.51466;31.95417;12.99224
67.58891;31.94573;12.98125
67.38433;31.98463;12.97937
67.57133;31.94458;12.9826
67.52858;31.95385;12.98156
67.57283;31.63193;12.83141
67.49516;31.97125;12.9863
67.26175;31.99115;12.95682
67.40842;31.98469;12.97437
67.45617;31.98104;12.97661
67.45092;31.96766;12.99052
67.49834;31.94839;12.98141
67.53475;31.51875;12.45922
69.06108;30.94083;12.60292
67.43567;31.95708;12.96026
67.454;31.95625;12.94901
67.21667;31.98672;12.94557
67.49275;31.94984;12.98323
67.39275;31.97146;12.97797
67.4625;31.96682;12.99016
67.38658;31.97156;12.95125
67.194;32.23922;12.90406
67.2225;32.23854;12.90828
67.42875;31.95745;12.96885
67.9865;31.55578;12.65109
67.32425;31.98135;12.96156
67.22617;31.98646;12.9375
67.8055;31.70802;12.63495
67.38533;31.95583;12.95927
67.422;31.96557;12.97287
67.31516;31.97568;12.95115
68.33033;31.18339;12.54458
67.42342;31.94557;12.97906
67.48125;31.95167;12.96208
67.48058;31.94156;12.95302
67.233;31.97885;12.94609
67.48925;31.95021;12.9787
67.39433;31.96109;12.92495
67.36833;31.64844;12.79505
67.23783;31.98469;12.95187
67.27158;31.98042;12.94995
67.41275;31.9488;12.9599
67.3665;31.97589;12.94135
67.31316;31.96511;12.96396
67.14242;32.23615;12.90286
67.373;31.95724;12.94828
67.35025;31.97646;12.95781
67.361;31.96464;12.96651
67.33559;31.97458;12.9337
67.37267;31.94557;12.95224
67.30959;31.96141;12.92667
67.27725;31.97995;12.93615
67.23883;31.98208;12.92911
67.29716;31.95198;12.94385
67.33317;31.94505;12.93104
67.20433;31.9776;12.93745
67.83559;31.855;12.60583
67.23008;31.9699;12.93979
67.27383;31.95875;12.92661
67.37425;31.94151;12.92771
67.26241;31.96521;12.91891
67.29608;31.95495;12.93776
67.325;31.62661;12.78349
67.211;31.97068;12.92073
67.23933;31.96557;12.90609
67.35542;31.94552;12.9313
68.19408;31.18036;12.49771
67.18642;31.97323;12.90427
67.26891;31.97052;12.94542
67.23141;31.97239;12.94615
67.26833;31.94745;12.92375
67.4875;31.98047;12.6962
67.215;31.96833;12.94516
67.30042;31.94458;12.92557
67.22142;31.97568;12.92078
67.25858;31.95677;12.93182
67.26342;31.94615;12.91052
67.34892;31.94906;12.92531
67.232;31.97464;12.9375
67.18075;31.97224;12.90036
67.80967;31.55318;12.59833
67.25958;31.62979;12.77182
67.26566;31.9526;12.92208
67.19492;31.98162;12.91849
67.25275;31.62974;12.76542
67.20075;31.96771;12.89667
68.13958;31.17;12.48573
67.22383;31.96828;12.93323
67.7105;31.51203;12.78411
67.24925;31.94307;12.90979
67.21767;31.94969;12.92656
67.19434;31.95182;12.91198
67.23358;31.9463;12.88521
67.24375;31.94318;12.91401
67.23508;31.94516;12.90396
67.22175;31.94312;12.88937
67.20758;31.94219;12.89083
67.21933;31.95115;12.90536
67.15225;31.98427;12.90677
67.19583;31.94177;12.8926
67.2185;31.94568;12.89661
67.16417;31.94422;12.88547
67.308;31.80677;12.39177
67.63734;31.87047;12.56432
67.34125;31.61146;12.765
67.4105;31.50828;12.71375
67.969;31.23568;12.26943
67.96284;31.45839;12.27036
68.13084;31.40875;12.27359
67.38683;31.61792;12.47219
67.54292;31.3225;12.58948
67.71841;31.63479;12.44162
67.90158;31.24943;12.24177
67.97758;31.37724;12.33354
67.79909;31.23625;12.23125
67.84425;31.18188;12.23255
67.7265;31.21136;12.22078
67.69192;31.21422;12.2238
67.71684;31.4151;12.20474
67.83225;31.35588;12.29589
67.16833;31.83182;12.49208
67.4955;31.26287;12.51969
67.864;31.37979;12.60505
67.69458;31.45172;12.21271
67.56892;31.21448;12.19302
67.53267;31.23375;12.18484
67.58967;31.18484;12.49687
67.51817;31.2124;12.1913
67.47;31.22927;12.17365
67.6455;31.3888;12.25849
67.7355;31.1312;12.17073
67.35542;31.44599;12.14958
67.52583;31.36062;12.24141
68.17567;31.03953;12.15172
67.97417;31.39781;12.13047
67.98358;31.40182;12.14073
68.24741;30.93427;12.3324
67.917;30.96917;12.40682
67.94009;31.39469;12.13453
67.92609;31.3963;12.11896
67.90992;31.40255;12.13406
67.82567;31.40016;12.10604
67.82708;31.29313;12.09464
67.87217;31.26656;12.10167
67.74575;31.08198;12.09104
67.7105;31.39859;12.0888
67.7465;30.86943;12.09635
68.04166;30.73182;12.07771
67.6595;30.96229;12.34266
67.57809;30.96656;12.34901
69.19117;30.4751;12.23422
67.71992;30.88214;12.08792
67.863;30.94453;12.12156
67.59092;30.98953;12.0849
67.87942;30.96031;12.12401
67.62759;31.39901;12.07484
67.63866;30.87922;12.07615
67.83292;30.94427;12.11932
68.47009;30.68104;12.06234
67.69434;31.51224;12.35349
67.57433;31.40266;12.05052
67.60384;30.89922;12.05859
68.02433;31.01083;12.14641
67.78867;30.96016;12.10859
67.93442;30.6362;12.06125
67.42667;31.04547;12.06281
67.90725;30.61833;12.06161
67.87275;30.63995;12.0526
67.88025;30.9424;12.1238
67.85508;30.95156;12.1076
67.79391;30.93146;12.03484
67.79166;30.93687;12.09417
67.59917;30.92516;12.33177
67.87825;30.61755;12.04682
67.44209;31.40318;12.03755
67.72117;30.9451;12.10177
68.00484;31.10411;12.04594
67.77725;30.61776;12.03422
67.54916;30.80245;12.03026
67.88392;30.6125;12.05615
67.71167;30.95802;12.08109
68.25375;30.68203;12.01891
68.16116;30.76682;12.01188
67.62891;30.95474;12.07505
68.26667;30.68271;12.01927
68.159;30.76214;12.01052
67.755;30.60995;12.03505
67.80658;30.62938;12.03677
68.03091;31.07609;12.03995
67.442;30.89823;12.00917
68.0115;31.07443;12.02849
68.09783;30.75927;12.00479
68.845;30.46172;12.1625
68.121;30.77318;12.00594
66.73466;31.75651;12.36359
68.0775;30.83849;12.21828
67.61417;30.97313;12.05906
68.19675;30.68031;12.00068
68.14958;30.6787;12.00755
68.16675;30.67854;12.00458
68.11625;30.75266;11.99573
68.09058;30.7438;11.9874
68.19767;30.67797;12.00661
68.09325;30.79146;11.9987
67.74059;30.64891;12.0162
68.16666;30.68089;12.00297
68.16117;30.67833;11.99875
67.6675;30.65026;12.01224
67.53284;30.94854;12.05443
67.49233;30.95729;12.02823
67.56367;30.93964;12.05474
68.14458;30.67755;11.99677
67.91183;30.88271;12.06812
67.48658;30.94151;12.03677
68.01033;30.76172;11.97177
68.14484;30.68005;11.98417
68.0935;30.67969;11.98495
67.52608;31.07271;12.08937
67.6905;31.12245;12.0762
67.93275;31.07786;12.01318
67.66333;30.63745;12.00677
67.43884;30.95734;12.0363
67.5885;30.62641;11.98875
67.44817;30.96964;12.03411
68.05783;30.67927;11.98573
67.50867;31.03698;12.08073
67.82692;31.08104;11.98109
67.52792;30.94062;12.03927
67.90858;30.84266;12.1788
67.54333;30.62724;11.98604
68.005;30.67932;11.96833
67.92658;30.75969;11.96276
67.50716;30.95;12.03193
67.95725;31.31849;12.16656
67.49492;30.62594;11.96469
67.51492;30.65781;11.98438
67.50483;30.63938;11.97917
67.4945;30.62172;11.97677
67.519;30.61693;11.98177
67.936;30.72891;11.96089
67.93417;30.7849;11.95708
67.76908;31.0838;11.97703
67.92175;30.86333;12.04099
67.46049;30.95094;12.03047
68.14291;30.97724;12.06208
67.4905;30.61312;11.96995
68.11275;31.00474;12.06344
67.86517;30.49708;11.97177
68.13258;30.9876;12.06901
67.75525;31.07641;11.96943
67.77441;30.46917;11.96943
67.88184;30.46474;11.97417
67.86608;30.54;11.95068
67.86825;30.72333;11.93609
68.09467;30.9837;12.02693
67.88058;30.68479;11.94214
67.91341;30.46797;11.97964
68.07059;31.0225;12.04766
67.87967;30.74755;11.92214
68.0355;31.00932;12.03755
68.0425;31.01781;12.03823
68.12783;30.99016;12.0224
68.01175;30.99198;12.03885
67.88592;30.44542;11.96458
67.80392;30.73797;11.93005
67.83183;30.55932;11.94354
67.86467;30.56057;11.93719
68.024;30.97781;12.04385
67.79359;30.75896;11.91776
68.0195;31.00828;12.04224
67.82042;30.54448;11.94276
67.78925;30.54359;11.93292
67.81033;30.54135;11.94104
68.00383;30.99682;12.03813
67.73325;30.77193;11.9176
67.75608;30.77813;11.92557
67.19016;31.24094;11.93255
67.72158;30.74396;11.91828
67.75933;30.7524;11.9151
67.21816;31.15635;12.01516
67.9355;30.98802;12.02271
67.82909;30.50286;11.96885
67.73309;30.55802;11.93245
67.87234;30.47995;11.95615
67.67975;30.58505;11.93026
67.8165;30.44729;11.94932
67.90767;30.97839;12.01396
67.87525;31.01557;12.0199
67.95108;31.01255;12.02625
67.87383;30.45146;11.96203
67.87392;30.99375;12.00734
67.85792;30.99333;12.01422
67.7135;30.54885;11.91448
67.80808;30.72141;11.89338
67.80925;31.00505;12.00521
67.64442;30.54625;11.89833
67.81042;30.99312;12.00432
67.8215;31.00187;11.99276
67.736;30.44411;11.93552
66.42433;31.68047;12.24099
67.824;30.46094;11.94713
67.81158;30.99396;12.0049
67.59175;30.47656;11.90943
67.76192;30.4687;11.93885
67.79533;30.97245;11.99948
67.758;30.45635;11.94146
67.79258;31.00635;12.00151
68.24175;30.91427;12.00271
68.82317;30.36844;12.03422
67.85425;30.72198;11.97755
67.68958;30.4376;11.92073
67.72542;30.44417;11.93443
67.45617;31.07729;11.91109
67.90475;30.98943;11.98526
67.46225;30.875;11.96214
67.72542;30.97338;11.98557
67.64142;30.45099;11.9176
67.69267;30.99922;11.98318
67.75925;30.98411;11.98974
67.5005;30.45078;11.89104
67.73466;30.97208;11.98292
67.62425;30.45609;11.90958
67.91275;30.94604;11.98063
67.78941;30.76563;12.18854
67.68017;30.99927;11.97536
67.891;30.73448;11.98396
67.88858;30.71125;11.97266
67.79025;30.72307;11.95953
68.09333;30.8863;11.96891
67.85741;30.72338;11.97104
67.69033;30.99729;11.96495
67.71458;31.03234;11.97047
67.487;30.56328;11.87536
67.70483;30.99068;11.97021
67.46075;30.47338;11.88339
67.48517;30.54234;11.87203
67.6925;31.0126;11.98177
67.52067;30.53245;11.87318
68.10433;30.87984;11.96255
67.63875;30.46469;11.91187
67.635;31.01797;11.95703
68.11117;30.85438;11.96589
67.47475;30.53312;11.87693
67.50034;30.45521;11.88609
67.74284;30.7212;11.95703
67.51608;30.45891;11.88599
67.48933;30.53854;11.87547
67.4305;30.5587;11.87771
67.31358;31.05839;11.98786
68.06325;30.89266;11.95875
68.11909;30.86495;11.96521
67.53025;30.44047;11.90312
67.5895;30.4488;11.89208
68.091;30.86714;11.96266
67.472;30.45089;11.87266
67.64658;30.96667;12.22563
67.7135;30.71708;11.93297
67.3955;30.54625;11.86078
67.42925;30.45875;11.86484
67.67667;30.74432;11.92708
67.76733;31.01219;11.86047
67.537;30.45464;11.88792
68.03841;30.85813;11.93943
68.0225;30.83088;11.93505
67.65759;31.07693;12.15198
67.5785;30.71615;11.92333
67.95966;30.86031;11.93188
67.98367;30.85625;11.94203
67.66708;31.00312;12.07833
67.69192;30.71849;11.93698
67.92025;30.86656;11.93313
67.62617;30.71412;11.91917
67.53992;30.72771;11.91219
67.68958;31.0024;12.08412
67.36808;31.17365;12.0176
67.58775;30.74823;11.91292
67.91975;30.7037;11.8225
67.98525;31.10302;12.01672
67.501;30.71807;11.90203
67.6305;30.98672;12.08182
67.91508;30.71635;11.81557
67.62175;30.70391;11.92693
67.62625;31.00042;12.06802
67.18816;30.86963;11.79448
67.81025;30.87589;11.90667
67.78142;31.13281;12.09266
68.00817;30.25458;11.8125
67.77742;31.11943;12.09755
67.73267;31.12505;12.09828
67.7975;31.12401;12.09297
67.52817;30.68646;11.89854
67.66175;30.96146;12.06354
67.541;30.98896;12.0549
67.908;31.10229;12.01073
67.465;30.7274;11.90052
67.20142;31.20406;11.98828
67.66475;31.12182;12.06057
67.45934;30.70141;11.89057
67.69825;30.8425;11.88875
67.38167;31.08849;12.10083
67.85075;31.10635;11.98547
67.7075;30.83036;11.89526
69.81992;30.01422;11.9437
67.67117;30.8575;11.87734
67.67342;30.85979;11.87969
67.756;31.01156;12.10328
67.71883;31.01557;12.09896
67.59233;31.1251;12.05333
67.59641;31.12182;12.05443
67.64584;30.87161;11.8725
67.77558;31.09964;11.96828
67.53283;31.12911;12.04615
67.83575;30.2237;11.7626
67.59125;30.86276;11.86312
67.6885;31.01901;12.09172
67.81067;30.24896;11.76036
67.746;31.1049;11.96646
67.64858;30.8601;11.86698
67.66392;31.00687;12.09844
67.934;30.75943;11.87057
67.625;30.68573;11.7625
67.91808;30.77391;11.8551
67.55292;31.14135;12.03625
67.93867;30.78255;11.85583
67.55833;30.85938;11.85719
67.94267;30.78906;11.85891
67.94092;30.76245;11.85354
67.99516;30.74672;11.83885
67.63541;31.01448;12.08453
67.5195;31.12542;12.03734
67.27367;30.99448;12.00156
67.91725;30.7837;11.86328
67.65659;30.99672;12.09922
67.60225;31.01068;12.07792
67.68716;31.00344;12.09339
67.515;31.01521;12.06807
67.237;30.99406;11.98745
67.47567;31.16151;12.03193
67.51884;30.57776;11.85214
67.23192;31.00245;11.99323
68.59708;30.25979;11.82755
67.62508;31.00083;12.08286
67.564;31.00672;12.08578
68.18517;30.59516;11.75109
67.723;30.95115;12.12646
67.20267;31.00417;11.98328
67.727;30.94557;12.11672
67.74059;30.94953;12.12036
67.56583;31.0074;12.06922
67.43725;30.69854;11.72563
67.58691;30.82276;12.02
67.72417;30.94693;12.11354
67.444;31.01214;12.04083
67.13075;30.99;11.97307
67.4725;31.00896;12.06417
67.45742;31.00318;12.05448
67.96358;30.74281;11.86391
67.69308;30.94927;12.12062
67.42392;31.00458;12.05661
67.32516;30.92323;11.9738
67.52658;31.07469;11.92849
67.36008;31.01089;12.03458
68.14342;30.41828;11.81391
68.8115;30.5613;11.71344
67.41608;31.00583;12.04047
67.24267;30.94599;12.01141
67.33217;31.01635;12.01589
67.43567;31.06969;11.96443
67.34209;31.0187;12.01927
67.39042;31.00708;12.03271
67.3455;31.00906;12.01354
68.10717;30.44854;11.77219
67.36192;31.00115;12.0274
67.27409;31.00505;12.01464
69.04884;30.17005;11.7626
67.64408;30.7475;11.7975
67.15117;30.68516;11.66365
67.28775;30.94729;12.03641
67.28008;30.94943;12.03339
69.76475;29.86526;11.795
67.33025;30.94714;12.0487
67.21175;30.98427;11.99266
67.28716;30.94786;12.0237
67.7765;30.65302;11.96536
67.59383;30.7301;11.78255
67.33791;30.95401;12.03224
67.7815;30.65464;11.96219
67.682;30.83969;11.99078
67.76559;30.65641;11.96062
67.72533;30.65083;11.94781
67.76508;30.65443;11.95057
67.76534;30.65495;11.96354
67.78992;30.83698;11.65156
67.58117;30.65438;11.76865
67.70717;30.65937;11.94172
67.666;30.65787;11.95385
67.66683;30.6501;11.93969
67.44434;30.72771;11.75964
67.62708;30.65755;11.93484
68.55558;30.09937;11.62479
68.57175;30.09781;11.63141
68.04092;30.5974;12.00115
67.59008;30.64969;11.91594
67.50159;30.65396;11.91922
67.69775;30.84161;11.85719
68.52717;30.09693;11.62698
67.71133;30.86771;11.86026
67.50616;30.65844;11.89281
67.37333;30.85375;11.98172
68.552;30.09516;11.62432
67.91267;30.60021;11.97552
67.47508;30.65807;11.89714
68.48325;30.09073;11.60505
68.42083;30.09271;11.6151
68.426;30.09745;11.59917
68.381;30.09807;11.59693
68.52666;30.17427;11.66776
67.4295;30.6537;11.88854
68.40425;30.09438;11.59719
67.40725;30.65693;11.87427
67.38792;30.65115;11.875
68.36259;30.09339;11.58474
68.36684;30.10271;11.58521
67.742;30.59188;11.95932
68.42167;30.08917;11.59245
67.71433;30.59182;11.95078
67.31958;30.65094;11.87016
67.75567;30.59615;11.96464
67.81475;30.60026;11.95974
68.17675;30.13958;11.65771
67.35316;30.65609;11.86865
67.70592;30.59698;11.95854
67.88509;30.29313;11.67073
67.32967;30.65932;11.8624
67.31875;30.65505;11.86661
67.31284;30.65937;11.8701
68.43858;30.17625;11.63714
68.3225;30.09641;11.5712
68.31225;30.07328;11.56354
67.7455;30.64724;11.85417
68.192;30.09443;11.55266
67.73383;30.64797;11.86734
68.2255;30.10318;11.5563
68.25175;30.09432;11.56146
67.36308;30.8624;11.79224
68.22975;30.10422;11.55146
68.17308;30.0999;11.55167
67.59825;30.59135;11.90729
68.12492;30.09927;11.54609
68.14083;30.09948;11.5462
68.10567;30.09818;11.54005
68.11442;30.08943;11.53068
68.05;30.09438;11.52687
67.9255;30.6349;11.71542
68.09566;30.10052;11.53083
67.73367;30.6426;11.50344
68.38441;30.30037;11.52375
66.17017;31.22109;11.85839
68.17983;30.12729;11.60724
68.10183;30.08427;11.52109
67.38375;30.59609;11.87984
67.37991;30.59651;11.87896
67.38692;30.59312;11.89276
67.42042;30.59776;11.88109
67.38225;30.59599;11.86833
68.27608;30.02755;11.49495
67.89159;30.09766;11.50276
67.46709;30.64792;11.78177
68.12175;30.03911;11.49318
67.8225;30.39896;11.72224
67.32291;30.78828;11.71365
67.384;30.30302;11.70182
67.65675;30.27583;11.77182
67.30625;30.64604;11.7612
67.97242;30.11828;11.58161
