K5F5.PV;K5F6X.PV
25.65915;18.3285
25.65881;18.88188
25.65834;19.50438
25.65764;20.03343
25.65748;18.3956
25.65731;19.79191
25.65729;19.86016
25.6572;19.72969
25.65711;19.00381
25.65687;20.47985
25.65664;19.19044
25.65661;20.066
25.65658;19.55393
25.65578;19.41706
25.65556;18.10864
25.65523;19.5526
25.65452;19.38302
25.65418;19.61315
25.65413;18.13734
25.65379;17.80341
25.65374;19.46513
25.65357;19.04528
25.65357;19.59644
25.65356;19.5339
25.65308;20.11208
25.65293;20.55655
25.65209;18.67425
25.65168;18.37426
25.65017;20.40577
25.64978;18.27285
25.6496;18.59798
25.6495;19.31258
25.64948;19.71699
25.64945;19.06595
25.64879;19.44821
25.64851;18.9854
25.64843;19.53801
25.64716;20.52853
25.64713;20.32604
25.64689;19.67979
25.64684;18.00312
25.64595;18.74872
25.64504;19.07972
25.64486;17.93162
25.64478;18.64816
25.64336;18.25106
25.64308;19.35403
25.64289;18.19052
25.64177;19.48531
25.64146;19.53824
25.64128;20.15487
25.64093;20.51606
25.64052;20.5797
25.63951;18.95481
25.63916;19.31375
25.63901;19.1902
25.63807;19.25466
25.63708;17.22633
25.63663;18.4328
25.6365;19.24025
25.63609;20.78907
25.63587;18.37899
25.6349;19.43189
25.63478;18.3228
25.63399;19.40029
25.63256;19.40193
25.63237;20.30145
25.63229;19.63926
25.63221;20.9743
25.63058;19.64703
25.62972;19.65544
25.62941;20.90211
25.62826;19.7266
25.62815;22.01241
25.62793;19.28056
25.62726;20.3243
25.62681;18.67656
25.6268;19.61876
25.62613;19.57954
25.626;20.71001
25.62526;19.43216
25.62507;19.68758
25.62423;18.92422
25.624;20.44222
25.6234;19.57973
25.62301;22.34218
25.62288;19.48579
25.62287;19.43777
25.62247;19.67248
25.62236;19.59155
25.62226;20.79983
25.62174;19.74622
25.6214;20.10483
25.62113;19.22694
25.61965;19.75119
25.61872;18.02026
25.61859;19.98689
25.61822;19.1692
25.61686;19.48345
25.61574;20.40407
25.61563;20.96912
25.61502;18.901
25.61494;19.28126
25.61373;19.69525
25.61372;19.07769
25.61337;19.37012
25.61302;19.32772
25.61152;19.60252
25.6115;20.83516
25.61081;20.24867
25.61054;19.89455
25.61046;18.13809
25.60994;19.82534
25.60932;19.43247
25.60853;20.67875
25.60813;18.09251
25.60797;17.69318
25.60772;18.04205
25.60768;18.45569
25.60687;19.40789
25.60679;19.514
25.60674;18.24225
25.6066;18.27278
25.60617;18.3857
25.60534;20.3936
25.60513;18.12306
25.60266;19.43505
25.60198;20.42694
25.60169;19.20839
25.60163;18.48193
25.60159;19.94412
25.60127;19.98212
25.60113;21.00776
25.60094;18.33925
25.60091;20.7016
25.6008;18.99784
25.60037;19.18493
25.60034;19.23451
25.60014;20.82503
25.59968;19.06537
25.59835;18.11606
25.5983;19.49922
25.59725;19.36897
25.59718;19.38721
25.59624;19.57245
25.59593;20.37694
25.59572;19.64732
25.59564;19.17111
25.59557;18.30753
25.5951;19.8647
25.59438;20.09936
25.59399;20.0087
25.59369;19.45753
25.59351;19.76421
25.59343;19.79228
25.59311;19.23409
25.59296;20.27045
25.5928;20.87978
25.59266;20.64536
25.59257;18.57726
25.59255;20.34515
25.59238;19.91669
25.59221;19.845
25.59178;19.74583
25.59097;21.02439
25.59094;19.27495
25.59081;19.87238
25.59032;19.37207
25.59018;19.32556
25.58982;19.95157
25.58968;19.62898
25.58904;19.49633
25.589;19.56925
25.58735;19.21836
25.58671;18.35766
25.5866;19.50905
25.58628;19.11517
25.58561;20.17368
25.58543;18.47186
25.58467;19.3551
25.58434;20.37543
25.5843;18.32168
25.58383;19.37066
25.58357;19.66431
25.58166;18.37604
25.58156;19.49199
25.58108;20.17979
25.58087;19.43929
25.58066;19.22709
25.58042;19.63053
25.58041;17.42761
25.5804;20.15796
25.57967;20.65258
25.57834;18.4094
25.5778;19.89687
25.57731;18.96178
25.57723;20.78436
25.57617;17.92411
25.57598;19.355
25.57571;18.20965
25.5753;19.65076
25.57504;19.28942
25.57417;17.95071
25.574;19.55188
25.57397;20.66015
25.57386;19.1745
25.57377;18.29333
25.57355;19.05208
25.57314;19.42491
25.573;20.17137
25.57227;19.54743
25.57173;18.10178
25.57052;20.13379
25.57052;19.73849
25.57012;19.65506
25.57006;19.94932
25.56996;19.45528
25.56993;19.53307
25.56982;20.09472
25.56974;19.51265
25.5696;20.5053
25.56938;20.41058
25.5692;21.21404
25.56909;19.52629
25.56908;18.95257
25.56822;20.2009
25.56819;19.73236
25.56779;19.55315
25.56767;17.80802
25.56767;19.69981
25.56699;20.65949
25.56603;19.42477
25.56555;18.74412
25.56524;19.39355
25.56491;19.19336
25.56467;19.14592
25.56342;18.45659
25.56319;20.28789
25.56296;19.80417
25.56287;19.92776
25.56278;19.73027
25.5624;19.91718
25.56192;19.35314
25.56126;18.15512
25.56125;19.42078
25.55982;19.52213
25.55919;18.4704
25.55756;20.80544
25.55717;19.56681
25.55568;20.01329
25.55555;18.6434
25.55532;21.24325
25.55489;20.53441
25.55483;18.85895
25.55454;19.34418
25.55398;19.55984
25.55378;18.10485
25.55369;19.87041
25.55351;19.22211
25.55351;18.24823
25.55346;20.45716
25.55343;20.03048
25.55303;19.43097
25.55261;20.88204
25.55246;19.26188
25.55243;19.25713
25.55152;19.85829
25.55114;20.37698
25.55103;18.41566
25.55081;20.07938
25.55077;18.33841
25.55032;18.31038
25.54992;19.57236
25.54916;19.94359
25.54886;19.39417
25.54856;19.49812
25.5485;19.30403
25.5477;19.79583
25.54738;18.46589
25.54702;17.85018
25.54697;19.39915
25.54629;20.48069
25.54603;20.25133
25.54567;18.14391
25.54531;19.40132
25.54496;20.18798
25.54494;17.89061
25.54465;20.64892
25.54374;20.08872
25.54364;19.51381
25.54356;19.30701
25.54296;19.35166
25.54202;18.16463
25.54191;19.07231
25.53994;18.93039
25.53946;20.02099
25.53884;19.67068
25.5386;20.57073
25.53831;20.45418
25.53791;20.51619
25.53767;19.59589
25.53754;19.49218
25.53754;19.17703
25.53721;18.33167
25.5366;19.63317
25.53551;18.14504
25.53551;19.59962
25.53525;19.56407
25.53429;18.00491
25.53344;20.63799
25.53344;19.38206
25.53332;19.59103
25.53173;18.35448
25.53159;20.03452
25.53148;20.71873
25.53067;19.66446
25.53049;19.23259
25.52999;19.52632
25.52988;20.36431
25.52965;18.4586
25.52929;19.57539
25.5292;19.8601
25.52898;19.36908
25.5285;20.05808
25.52805;19.42838
25.52783;19.91772
25.52777;18.5021
25.52726;19.18089
25.52682;18.65186
25.52656;18.91097
25.52632;20.91852
25.52615;20.47129
25.52602;18.36593
25.52561;18.47891
25.52533;20.1064
25.52528;18.64357
25.52524;19.46725
25.5251;19.38212
25.52494;18.10336
25.5246;18.24087
25.5242;18.56145
25.52406;19.85198
25.52394;19.32289
25.52386;19.25272
25.5238;19.22155
25.52364;21.65118
25.52362;18.74606
25.52338;20.22982
25.52322;18.36666
25.52271;18.50212
25.5226;19.28975
25.52211;19.73587
25.52208;20.92558
25.52186;20.59373
25.52174;18.3369
25.52144;19.39845
25.5209;19.33146
25.52059;18.0367
25.52057;20.80635
25.51853;19.9994
25.51807;18.34386
25.51798;19.65045
25.51759;19.91663
25.51753;19.0118
25.51652;19.45185
25.51649;19.06164
25.51583;19.69402
25.51555;18.29442
25.51532;19.83982
25.51518;21.14572
25.51514;19.15856
25.51467;18.1728
25.51438;18.51221
25.51403;19.6563
25.51324;19.52721
25.51239;18.46787
25.51236;20.06034
25.51158;20.58523
25.51156;19.50017
25.5114;19.2292
25.51111;19.78282
25.5101;19.90234
25.51009;19.57037
25.50902;18.39598
25.5085;19.40857
25.50792;20.30604
25.5075;20.56678
25.50666;20.19312
25.50621;18.12567
25.50612;20.59087
25.5059;19.90702
25.50568;19.6636
25.50564;18.37261
25.5055;19.85139
25.50495;20.75847
25.50493;19.11345
25.50493;18.20331
25.50478;19.29815
25.50473;19.39045
25.50464;20.67607
25.50447;18.08792
25.50428;19.23587
25.50394;19.56134
25.5036;17.7772
25.50322;19.67565
25.50312;21.31879
25.5031;19.52298
25.50283;17.85185
25.50013;19.08739
25.49988;19.53796
25.49978;19.44611
25.4986;19.96759
25.49842;18.00153
25.4976;19.8697
25.49751;19.96723
25.4964;18.00073
25.49639;17.98726
25.49616;20.28439
25.49576;19.31878
25.49539;19.93655
25.49537;19.54424
25.49495;19.51518
25.49434;18.00027
25.49425;19.45828
25.49387;17.93719
25.49384;19.48028
25.49336;18.17578
25.49323;18.29451
25.49303;21.15592
25.49301;20.86408
25.49249;20.21564
25.49236;18.50999
25.492;19.32145
25.49184;18.13687
25.49143;20.51104
25.49138;19.45458
25.49127;20.40671
25.49064;17.7781
25.49054;20.62347
25.4892;18.34219
25.48918;19.66957
25.48884;18.26341
25.48882;19.02291
25.48851;20.11132
25.48801;17.99577
25.48763;19.37692
25.48725;19.46208
25.48723;20.43341
25.48705;19.17429
25.48686;19.07116
25.48576;20.48611
25.48519;19.51666
25.48501;19.30333
25.48448;18.74091
25.48439;19.86172
25.48372;19.79486
25.48331;19.6225
25.48326;20.3092
25.48233;20.84578
25.48215;19.90698
25.48207;18.92885
25.48193;19.78629
25.48144;18.49409
25.48094;18.32677
25.47983;20.72526
25.47948;18.86296
25.47928;20.07479
25.47926;20.21354
25.4791;20.1634
25.47898;20.07963
25.4788;19.41621
25.47871;19.42428
25.47834;18.00772
25.4783;19.98288
25.47808;19.61415
25.47768;18.34252
25.47757;19.4932
25.47721;19.59405
25.47553;19.37479
25.4751;19.88739
25.47503;20.28122
25.4741;19.62912
25.47379;20.45347
25.47328;20.237
25.47286;19.04771
25.47213;19.86998
25.47144;18.14388
25.47107;18.31329
25.47059;18.94359
25.46995;19.52989
25.46962;19.45402
25.4693;18.42593
25.46899;17.95344
25.46815;18.15387
25.46797;19.46841
25.46749;20.79449
25.46668;19.42941
25.46606;18.39972
25.46604;17.87959
25.46588;19.72478
25.46564;20.30922
25.46563;18.11199
25.46486;18.42324
25.46465;18.22899
25.46421;19.8918
25.46408;21.10615
25.46396;20.78569
25.46381;18.50086
25.46354;18.68256
25.46313;19.4876
25.46311;20.36188
25.4629;19.69227
25.46282;18.06109
25.4623;19.5043
25.46216;19.73578
25.46194;19.64991
25.46188;20.25247
25.46181;20.44159
25.46148;19.63614
25.46125;18.65868
25.4611;18.44522
25.46101;20.0258
25.4609;19.46678
25.46074;19.36397
25.46069;21.87856
25.46007;18.20329
25.45998;20.10278
25.45878;18.41405
25.45868;19.34687
25.45815;18.21973
25.45777;18.02397
25.45763;18.29798
25.45759;19.01611
25.45684;20.35267
25.4566;20.54013
25.4563;18.29079
25.4555;20.64076
25.45544;18.93357
25.45525;19.41077
25.45473;19.15519
25.45463;19.92652
25.45336;18.94466
25.45302;20.99238
25.45217;20.42321
25.45207;20.25549
25.45202;19.74771
25.45186;19.86814
25.45174;19.32354
25.45173;19.0746
25.45163;19.44555
25.4514;20.94177
25.45025;19.4809
25.45022;20.69972
25.44984;19.34009
25.4498;19.9605
25.44961;20.01937
25.44935;18.32389
25.44917;19.72265
25.44911;18.25268
25.44907;19.04563
25.44877;18.48788
25.44877;20.04808
25.44848;19.28157
25.44847;20.76227
25.44841;20.43814
25.44824;19.52106
25.44807;18.22151
25.44798;19.7878
25.44749;19.55621
25.44694;19.42287
25.44662;19.69448
25.44615;20.05337
25.44431;19.83285
25.44406;19.75623
25.44385;19.0043
25.44365;19.56885
25.44343;19.92503
25.44288;19.51116
25.44172;19.2738
25.44166;19.41162
25.44159;20.97872
25.44134;19.4954
25.44133;18.08033
25.44098;19.08681
25.44088;18.15886
25.44054;19.41299
25.44034;19.30661
25.44018;20.68262
25.43992;18.46625
25.43963;18.00102
25.43948;19.57149
25.43941;23.36732
25.43885;19.51267
25.43863;19.34449
25.43858;20.30816
25.43728;19.80803
25.43706;19.55902
25.43645;19.45349
25.43596;17.96928
25.43592;17.6327
25.43567;18.06241
25.43502;18.19736
25.43372;20.3556
25.43361;19.53843
25.43292;19.60051
25.43249;19.56069
25.43172;18.09499
25.43115;19.32828
25.4311;19.48444
25.43091;18.40505
25.4309;20.76238
25.43061;18.27403
25.43044;19.01732
25.43041;19.23038
25.42977;20.14392
25.42957;19.3284
25.42956;21.00424
25.42922;19.99419
25.4292;18.21006
25.42891;19.21489
25.42878;19.2984
25.42855;19.01257
25.42806;18.49395
25.42718;17.95941
25.42687;20.45323
25.42672;19.56817
25.42544;20.71918
25.42509;18.56627
25.42471;19.29268
25.42446;19.1012
25.42438;19.69144
25.42417;20.58078
25.42414;20.59945
25.42398;19.14943
25.42367;21.02607
25.4236;18.98825
25.42351;21.63598
25.42339;19.11914
25.42333;19.88535
25.42279;20.8188
25.42253;18.39984
25.4223;18.05759
25.42199;20.85585
25.42149;18.33419
25.4214;19.3055
25.42051;19.8053
25.42046;19.60744
25.41997;20.68134
25.4199;19.38685
25.41986;20.12579
25.41969;20.943
25.41958;20.3355
25.41914;18.61359
25.41907;20.74035
25.41884;17.90804
25.41871;19.80713
25.41866;19.39347
25.41843;20.09063
25.41751;18.3006
25.41719;19.5731
25.41676;19.4795
25.41632;19.67646
25.41629;19.5202
25.41618;19.44519
25.41595;19.29059
25.41595;19.88984
25.41571;19.79395
25.41546;19.32514
25.41476;19.09133
25.41409;20.52557
25.41405;19.68424
25.41389;19.90058
25.41205;18.43003
25.41167;19.38484
25.41148;18.21975
25.41065;19.34464
25.41065;18.38046
25.41008;18.25342
25.40992;19.65971
25.40987;20.92602
25.40941;18.06134
25.4086;19.66617
25.40838;19.46429
25.40811;20.08608
25.40742;20.24173
25.40737;18.51574
25.40721;18.01225
25.40674;19.41139
25.40668;19.45077
25.40652;18.02299
25.40643;20.54828
25.406;20.62284
25.40423;19.61646
25.40418;18.44031
25.40412;19.66196
25.40399;19.74378
25.40367;19.95025
25.40366;18.87319
25.40341;19.78075
25.40271;20.53831
25.40253;21.93325
25.40215;18.21943
25.4021;19.67484
25.40209;18.17551
25.40193;18.50883
25.40122;20.5622
25.40057;18.71825
25.40037;18.83288
25.39984;18.14244
25.39961;17.72859
25.39953;19.35628
25.3995;19.39815
25.39922;19.223
25.39913;19.95154
25.39771;19.30254
25.39742;18.75623
25.39686;17.89942
25.39686;18.12543
25.39677;19.47085
25.39651;19.41483
25.39511;18.21285
25.39504;19.31346
25.39498;19.62613
25.39475;17.98647
25.39448;19.60973
25.3941;18.18637
25.39392;19.67597
25.39373;19.27873
25.39355;19.93675
25.39311;19.51337
25.39309;17.86982
25.39305;17.97472
25.39301;20.79929
25.39231;18.29093
25.39198;19.84932
25.39181;20.40166
25.39168;18.51696
25.39159;18.01073
25.38969;17.9174
25.3893;19.75516
25.38924;19.87088
25.38815;20.50653
25.38734;19.63511
25.38702;19.36018
25.38692;19.79746
25.38655;18.05739
25.38617;19.0717
25.3856;20.84452
25.38553;19.5382
25.38474;20.10439
25.38469;19.22061
25.38462;18.39634
25.38429;20.6552
25.38425;19.43068
25.38423;19.84412
25.38371;18.25357
25.38369;19.1552
25.38314;19.74956
25.38298;19.8016
25.38148;19.33523
25.38142;20.21155
25.38139;18.20247
25.38121;19.79484
25.38108;18.75887
25.38015;18.32679
25.3801;18.5197
25.38;19.44691
25.37927;19.27268
25.37883;18.16067
25.37837;19.50021
25.37804;19.70377
25.3779;19.35049
25.37776;18.30916
25.37727;20.66409
25.37654;19.57682
25.37634;19.60407
25.37516;20.17658
25.3743;18.21509
25.37426;20.56342
25.37422;20.3231
25.37421;19.8758
25.37393;20.90199
25.37386;18.05854
25.37354;18.24519
25.37344;18.16876
25.37337;19.28687
25.37174;18.39216
25.37135;19.43471
25.37128;20.64404
25.37125;18.3004
25.37033;19.46563
25.36968;18.23574
25.36919;21.97969
25.36909;19.3598
25.36837;19.45816
25.36811;19.89769
25.36772;19.13398
25.36766;19.20072
25.36704;20.77317
25.36678;19.52966
25.36646;20.6952
25.36607;19.30722
25.36543;17.13522
25.36507;19.54758
25.36478;20.00059
25.36453;19.87618
25.36402;20.35262
25.36342;19.62614
25.36339;20.14152
25.36319;20.01392
25.36304;18.34791
25.36295;18.27669
25.36294;19.47616
25.36281;20.78627
25.36201;19.86249
25.36156;17.93057
25.36055;19.71684
25.36054;19.83678
25.36027;19.67575
25.36007;18.29525
25.35985;18.30059
25.35934;19.75189
25.35862;17.59124
25.35848;19.46637
25.35824;19.69937
25.35769;20.63053
25.35721;19.46156
25.35637;19.33508
25.35545;19.20823
25.3554;18.35853
25.35519;20.16822
25.35518;19.54633
25.35467;19.76486
25.35436;18.24064
25.3541;20.09212
25.35331;18.49195
25.35259;19.58554
25.35243;19.69947
25.35233;18.50483
25.35223;18.07081
25.35193;19.53
25.35185;18.3707
25.35185;17.96641
25.35166;19.32397
25.35114;19.32802
25.35098;18.16079
25.35082;19.28117
25.3499;19.59477
25.34959;18.81358
25.34922;19.3599
25.34906;18.73179
25.34879;21.22861
25.34874;17.98577
25.34871;19.5867
25.34727;20.30838
25.34715;19.42179
25.34689;18.09588
25.34688;18.1815
25.34657;19.75198
25.34624;18.59988
25.34519;19.53826
25.34358;19.83198
25.34334;20.46694
25.34324;19.24779
25.34324;19.5034
25.34319;18.19658
25.34296;20.21155
25.34246;19.33994
25.34178;20.55175
25.34101;19.53574
25.34094;17.97321
25.34079;18.96699
25.34052;18.06173
25.34036;19.60065
25.34032;19.42142
25.34017;19.98833
25.34016;19.82939
25.33939;19.15097
25.33932;18.32804
25.33924;19.54832
25.33862;19.07101
25.33842;19.33006
25.33763;19.5236
25.33659;20.79239
25.33564;19.57133
25.33506;18.34105
25.33432;19.92777
25.33385;20.27049
25.33355;18.50569
25.33343;19.75872
25.33339;19.65518
25.33287;17.97311
25.33225;19.17784
25.33193;18.18314
25.33171;19.68375
25.3315;19.51204
25.33094;20.53263
25.33023;20.1529
25.33005;20.60957
25.32998;19.42624
25.32961;19.74382
25.3296;17.9659
25.32884;19.82475
25.32878;17.97994
25.32823;19.96093
25.32777;19.67252
25.3272;19.50319
25.32698;19.47053
25.32692;19.45251
25.3266;19.66195
25.32512;19.42187
25.32506;18.33538
25.32457;18.04868
25.32422;19.53783
25.32391;19.78416
25.32389;20.54972
25.32384;18.22609
25.32355;21.73227
25.32323;20.48367
25.32246;19.70601
25.32224;19.71604
25.32133;19.7304
25.32036;18.25125
25.31953;19.51985
25.3194;20.38046
25.31892;19.37481
25.31887;19.02642
25.31746;18.23067
25.31745;19.36806
25.31738;19.35369
25.31701;19.71846
25.31662;19.68997
25.31658;19.94886
25.31625;19.93355
25.31619;18.24526
25.31618;19.586
25.31585;19.70803
25.31548;19.72483
25.31531;18.91684
25.31294;19.60776
25.3129;19.68505
25.3129;18.3635
25.31253;19.25695
25.31248;19.92007
25.31235;19.0217
25.31215;18.67988
25.31213;18.55608
25.31202;18.21914
25.31167;19.50722
25.31132;19.30272
25.31088;18.11862
25.31077;19.52177
25.31042;19.7425
25.31026;17.89927
25.31011;20.15789
25.30965;18.36612
25.3094;19.36027
25.30939;17.97316
25.30937;22.25876
25.309;18.88943
25.30829;19.7853
25.30818;18.58024
25.30797;18.41508
25.30728;19.40009
25.30696;18.39851
25.30694;20.02439
25.30681;18.02594
25.3068;20.78118
25.30677;18.0791
25.30608;19.74708
25.30578;19.06878
25.3047;17.99156
25.30465;19.64139
25.30433;19.46818
25.30425;20.66647
25.30408;19.28914
25.30388;19.44058
25.30374;18.61214
25.30364;19.51274
25.30354;19.44373
25.30342;19.51304
25.30335;19.52586
25.30333;19.52878
25.30291;17.79638
25.30267;19.07528
25.30237;21.07153
25.30224;19.51808
25.30223;19.56665
25.30157;19.51533
25.30155;19.38136
25.30131;19.73793
25.30116;19.51932
25.30114;18.3938
25.29964;19.8289
25.29952;19.41391
25.29908;19.11578
25.29877;18.67698
25.29876;19.40965
25.29813;20.9401
25.29787;19.43181
25.29782;19.36393
25.29774;19.53938
25.29756;19.74285
25.2972;19.65566
25.29691;19.73005
25.2966;19.52606
25.29647;20.38964
25.29616;18.56506
25.29588;18.48194
25.29472;19.69338
25.29417;18.55688
25.29395;19.63886
25.29321;18.39447
25.29285;19.61696
25.29263;20.07069
25.29251;19.92297
25.29195;19.27954
25.29115;19.72406
25.29081;21.86183
25.29064;19.67341
25.29027;19.82428
25.29006;20.57095
25.28989;19.25517
25.28882;18.11277
25.28878;19.61243
25.28824;19.60272
25.28823;17.48519
25.28811;19.32515
25.2875;20.76208
25.28723;19.43087
25.28678;19.46276
25.28657;19.54937
25.28621;19.59136
25.28592;18.83476
25.2851;19.43882
25.28494;20.09541
25.28472;19.47727
25.28471;19.48533
25.28439;19.72665
25.28435;19.72892
25.28422;18.12373
25.28317;18.05409
25.28317;17.78828
25.28309;19.56536
25.28309;18.25616
25.28299;21.00122
25.28268;18.74344
25.28224;18.21321
25.2814;18.11496
25.28139;19.1909
25.28073;18.22924
25.28045;19.75575
25.28024;20.91694
25.27974;18.38488
25.27942;18.39466
25.27909;19.59536
25.27884;17.93884
25.27878;19.53199
25.27779;19.67652
25.27775;17.59429
25.27747;18.07973
25.27597;19.83713
25.27589;20.61611
25.27585;19.41997
25.27531;18.3575
25.27513;20.2075
25.27441;19.36022
25.2727;19.20305
25.27236;18.25417
25.27216;19.16969
25.27114;19.72405
25.27112;20.88896
25.27101;21.00051
25.2706;19.18942
25.27042;17.92091
25.26934;19.11153
25.26923;19.37056
25.26865;20.63333
25.26852;20.58841
25.26831;19.67217
25.26792;19.79045
25.26748;19.45434
25.26715;19.65308
25.26581;19.72608
25.26557;19.54929
25.26524;19.64297
25.26447;19.27467
25.26419;19.68144
25.2636;18.4074
25.26275;19.51001
25.26235;18.29398
25.26219;19.76033
25.26127;19.38374
25.26103;19.46496
25.26072;19.48133
25.26067;18.68527
25.26028;19.28307
25.26015;20.33911
25.25992;19.14568
25.25986;19.54072
25.25977;20.26425
25.25975;20.27583
25.25955;19.26547
25.25924;19.30118
25.259;19.26731
25.25808;18.96039
25.25791;19.74216
25.25786;18.16169
25.25752;20.14806
25.25748;20.02296
25.25737;19.62848
25.25691;20.76594
25.25649;20.19532
25.25597;17.78677
25.25549;19.60727
25.25495;18.13877
25.25463;19.77689
25.25448;19.5121
25.25416;19.70071
25.25371;20.59183
25.25332;19.50355
25.2526;19.87184
25.25238;18.15647
25.25221;19.47503
25.25216;19.44102
25.25191;19.90512
25.25186;18.2704
25.2518;19.98013
25.2506;19.94546
25.25018;18.06213
25.25002;19.44267
25.24983;21.08019
25.2496;18.94046
25.24951;20.05439
25.24949;20.75182
25.24833;19.35973
25.24817;18.12048
25.24803;18.14546
25.24783;18.54523
25.24761;18.61133
25.24687;19.51467
25.24671;22.02491
25.24621;19.2959
25.24615;18.05936
25.24559;18.53288
25.24469;19.4633
25.24464;19.63033
25.24458;20.56772
25.24442;19.06304
25.24439;20.54082
25.24407;19.20512
25.24398;19.18756
25.24368;21.90218
25.24366;20.4603
25.24362;19.26983
25.24289;19.43902
25.24283;20.01783
25.24205;21.56765
25.24108;19.14448
25.24105;20.3318
25.24081;20.98726
25.24048;21.15267
25.24041;19.24824
25.24008;19.49359
25.23979;19.42947
25.23974;19.45304
25.23971;17.9271
25.23952;18.31066
25.23942;20.05719
25.23918;18.50966
25.23898;18.00216
25.23807;18.20704
25.23798;19.38005
25.23761;19.34079
25.23755;19.80851
25.2374;17.86684
25.23737;20.15581
25.23691;20.0743
25.23644;19.7482
25.23638;19.32813
25.23533;20.33564
25.23523;19.70537
25.23508;19.63717
25.23502;19.18104
25.23483;19.51056
25.23471;19.56074
25.23378;19.39031
25.23278;19.83749
25.2322;19.57445
25.23216;18.2072
25.2317;19.46501
25.23115;20.26122
25.23104;19.07558
25.23078;18.98811
25.23076;19.32544
25.23067;19.18488
25.23056;20.35776
25.23038;19.93333
25.22983;20.21398
25.22881;18.01305
25.22875;19.66598
25.22869;19.54564
25.22866;18.20631
25.22775;20.90585
25.22774;18.89919
25.22713;19.72216
25.22683;18.24023
25.22676;20.12066
25.22668;19.70287
25.2264;18.9287
25.22639;19.28752
25.22594;18.56126
25.22541;19.29419
25.22528;19.69071
25.22431;18.15858
25.22415;17.83098
25.22412;18.2271
25.22392;19.71574
25.22339;20.93761
25.22321;18.22601
25.22303;21.00393
25.22268;19.52736
25.22237;19.79752
25.2219;17.95639
25.22149;19.94776
25.22128;19.45361
25.22124;19.34192
25.22123;20.30234
25.22118;19.93593
25.22037;18.10838
25.22016;19.52227
25.21921;18.05127
25.2191;20.57583
25.21904;19.25339
25.21874;19.73403
25.21828;18.14287
25.21798;19.59162
25.21798;19.51183
25.21717;19.92775
25.21712;19.32479
25.21636;18.02163
25.2159;19.41322
25.21586;19.32246
25.21496;19.23953
25.21486;20.66548
25.21373;20.86209
25.2135;17.98224
25.21336;19.4965
25.21269;19.67627
25.21255;19.56048
25.2119;18.12497
25.21085;20.50018
25.21061;19.9874
25.2099;18.55226
25.20953;19.47351
25.20933;19.05684
25.2093;19.58376
25.20923;20.21837
25.20922;20.0901
25.20908;19.38176
25.20906;19.43227
25.20856;18.84738
25.20843;20.54816
25.20816;21.72313
25.20754;19.63119
25.20743;19.1979
25.2066;19.67466
25.20636;20.55799
25.20589;19.01667
25.20578;20.06676
25.20515;19.43633
25.20412;19.44123
25.20383;19.23348
25.20375;20.78527
25.20337;19.49399
25.20135;18.48743
25.20131;19.76881
25.20108;20.05414
25.20098;19.9766
25.20026;18.32379
25.19957;18.68325
25.19905;19.30723
25.19876;19.61287
25.1973;19.60416
25.19697;19.4037
25.19668;19.65796
25.19659;19.13475
25.19658;19.45041
25.19612;18.44649
25.19584;20.75708
25.19553;19.42384
25.19544;19.71499
25.19456;19.79496
25.19441;19.75205
25.19337;20.08016
25.19298;19.24838
25.19274;20.33638
25.19143;19.30513
25.19137;19.94019
25.19135;19.93275
25.1909;18.12671
25.19062;20.67152
25.19023;22.38225
25.1898;18.01199
25.1898;19.25445
25.18973;19.58291
25.18958;19.3844
25.1888;18.27817
25.18864;20.71143
25.18834;19.9768
25.18821;18.22901
25.18773;19.5697
25.18765;19.53055
25.18728;19.25219
25.187;19.33459
25.18624;19.53986
25.18568;19.25288
25.18565;19.74748
25.18526;19.51267
25.18517;19.42599
25.18494;19.96758
25.18486;18.16479
25.18483;20.12118
25.18479;19.79472
25.1846;19.56457
25.18425;20.16996
25.18396;19.52378
25.18385;20.15831
25.18355;19.32875
25.18347;19.37024
25.18312;20.36419
25.18291;19.65309
25.18221;19.38221
25.18184;19.89062
25.18167;19.32187
25.18166;18.18834
25.18154;19.3834
25.18153;18.77221
25.18147;18.96827
25.18101;19.64012
25.18097;19.50052
25.18096;18.46782
25.18043;19.46463
25.18041;19.58816
25.17976;19.08613
25.17973;20.03343
25.17949;19.88827
25.17758;20.71325
25.17696;19.38691
25.1756;19.62232
25.17556;19.22445
25.1755;20.03369
25.17452;18.13569
25.1742;19.53563
25.17418;18.09083
25.17362;18.56565
25.17357;18.62423
25.17341;19.40332
25.17338;17.96126
25.17256;18.02154
25.17253;19.56291
25.17215;19.14432
25.17187;19.93716
25.17143;19.44754
25.17107;19.47431
25.17077;19.66042
25.17071;19.57471
25.17069;19.56707
25.17051;17.93482
25.17036;20.78655
25.16973;19.69533
25.1691;19.47274
25.1691;20.63268
25.16893;19.34865
25.16862;20.49475
25.16844;19.31555
25.16826;20.60992
25.16755;19.57316
25.16736;18.21913
25.16643;19.74417
25.16582;19.63935
25.16537;19.39387
25.16525;20.76111
25.16493;18.51366
25.16455;19.86488
25.16431;19.42484
25.1642;19.77737
25.16409;20.01133
25.16355;18.30126
25.16351;19.57605
25.16339;19.84625
25.16325;19.7232
25.16312;18.12953
25.16306;18.34153
25.16261;19.57396
25.16239;19.50527
25.16219;18.10201
25.1616;19.80016
25.16124;18.15943
25.16118;17.91811
