K5L1_2.PV;K5F5.PV;K5F6X.PV
3.661875;33.84814;26.26446
3.661875;31.81159;25.82961
3.661547;27.59007;20.35738
3.660891;24.93853;19.1982
3.660234;37.69306;30.29086
3.660234;23.68192;18.44833
3.659906;32.09521;26.47988
3.65925;34.39957;25.47733
3.65925;27.14836;19.90742
3.658922;33.8376;26.24606
3.658594;27.29548;19.55636
3.658594;27.68998;19.79655
3.657609;32.68468;25.44101
3.656953;25.99954;19.2511
3.656953;33.1429;25.77254
3.655641;35.88747;28.19743
3.655641;25.28882;18.11277
3.654984;26.08366;20.67098
3.654984;23.08774;18.28674
3.654656;25.43596;17.96928
3.654328;27.0383;19.56431
3.654;28.12245;22.45823
3.653672;26.07018;19.59663
3.653344;29.16719;26.42634
3.653016;24.74463;18.36507
3.652688;27.70907;19.64317
3.652688;33.03096;26.44675
3.652688;25.15248;18.17412
3.652359;32.06503;25.31174
3.652031;32.9095;26.62233
3.652031;32.04161;25.98632
3.652031;32.95839;26.24069
3.651703;24.44472;20.16077
3.651375;24.88549;19.55936
3.651375;33.73205;26.79881
3.650719;23.68643;20.07053
3.650719;33.92702;27.57866
3.649078;26.0498;19.05789
3.649078;33.46506;25.97037
3.649078;25.48372;19.79486
3.64875;29.8575;23.90935
3.64711;37.24147;30.87697
3.646781;32.59155;26.14393
3.646781;28.8413;20.54549
3.646781;26.55544;19.61045
3.646781;23.17458;19.50424
3.646453;28.66361;21.80597
3.646453;33.79329;25.87832
3.646125;26.02017;19.29585
3.646125;34.51963;26.49048
3.646125;38.63088;30.77162
3.646125;37.95087;30.17765
3.645797;31.58151;24.67323
3.645797;34.51378;26.57407
3.645469;27.33635;22.2185
3.644813;38.79432;29.97668
3.644484;25.28299;21.00122
3.644156;30.43639;22.37599
3.644156;36.49504;27.56333
3.643828;24.74331;19.31609
3.6435;28.04003;21.55056
3.6435;27.47166;20.69726
3.643172;27.59767;19.07098
3.643172;24.8095;17.8641
3.641859;34.45195;25.76901
3.641859;34.82429;25.76508
3.641859;24.51748;18.76601
3.641859;24.96189;20.20712
3.641531;26.45904;21.12819
3.641531;36.96786;29.00002
3.641203;24.71235;18.5004
3.641203;27.2259;21.9817
3.640219;34.36535;26.61276
3.639563;26.65907;21.68903
3.639563;27.61825;19.6134
3.638906;29.81463;22.00818
3.638906;32.77828;25.7976
3.63825;32.86557;25.70318
3.637922;25.83248;21.84831
3.637922;33.87581;26.35286
3.637594;34.91583;27.32224
3.637266;33.64224;25.51852
3.637266;24.51761;20.72663
3.637266;25.91638;20.44204
3.636938;31.73284;25.96079
3.636938;34.08439;26.1705
3.636609;34.24483;26.61797
3.636281;26.56174;19.42417
3.636281;25.08869;19.78971
3.636281;33.59239;26.54961
3.635297;31.41628;25.13113
3.635297;34.63381;28.1635
3.635297;24.04304;18.73588
3.634969;24.22596;19.75755
3.634641;34.05763;26.82045
3.634641;31.86145;25.58954
3.634641;27.15278;19.16663
3.634641;26.0273;19.36073
3.634312;34.60226;25.69864
3.634312;27.54282;21.97351
3.633984;37.57458;30.22176
3.633328;33.90583;26.9916
3.633328;27.52252;20.61136
3.633328;28.56998;20.9816
3.633;31.84245;25.92234
3.633;34.92841;28.23572
3.633;27.52583;20.27932
3.632672;31.91936;26.8031
3.632344;34.51746;26.77413
3.631688;27.05438;21.69345
3.631688;27.16405;19.41994
3.631687;35.18779;25.5702
3.631687;32.55754;25.16463
3.631031;34.74728;27.41901
3.630703;28.57437;20.86553
3.630047;30.17775;25.12029
3.630047;33.54533;26.98656
3.630047;27.46521;19.53723
3.629063;29.18574;21.38938
3.629062;27.54763;22.28219
3.628734;31.60556;24.69356
3.628734;22.77304;18.61827
3.628406;33.7832;27.26481
3.628406;35.01317;27.99579
3.627422;37.89935;30.9202
3.627422;38.19132;30.22693
3.627422;33.85142;27.80592
3.627422;27.19986;20.66458
3.627094;31.77061;25.70672
3.626766;37.87378;30.88369
3.626437;25.66235;19.58088
3.626437;31.7091;25.69264
3.626437;32.39108;26.38204
3.626437;38.59538;32.5363
3.625453;24.61865;17.83261
3.625453;31.94159;25.80811
3.625453;33.67968;26.27084
3.625125;27.48072;20.97951
3.624141;32.50521;25.57856
3.624141;26.92819;19.74268
3.623812;24.75645;19.6071
3.623484;24.65066;19.6117
3.623156;30.29997;22.46611
3.623156;27.7551;18.92435
3.622828;24.23558;19.62898
3.6225;24.74718;18.63381
3.6225;23.63221;18.46953
3.6225;24.30553;19.62303
3.622172;33.62537;25.86541
3.621844;27.36287;21.85639
3.621844;24.67589;19.90139
3.621187;23.89743;18.23028
3.620859;28.59789;21.56498
3.620859;31.72127;25.9039
3.620203;28.60952;21.66125
3.619875;31.40832;25.92705
3.619875;27.71361;20.48164
3.619875;34.57461;27.48604
3.618891;34.19023;26.6361
3.618891;37.39283;30.75362
3.617578;25.09253;19.25517
3.617578;26.77966;21.74864
3.617578;27.78647;21.29192
3.617578;22.85369;20.10383
3.617578;26.31554;19.46832
3.61725;35.00714;28.1262
3.616922;32.88669;25.90124
3.616922;28.5537;21.765
3.616922;35.86118;27.20414
3.616922;26.67391;20.07661
3.616266;34.07821;25.79251
3.616266;26.62051;19.61714
3.616266;25.08282;19.60014
3.615937;26.72926;21.66329
3.615937;28.88694;21.83812
3.615937;24.4052;19.59234
3.615609;34.12737;26.49822
3.615609;34.50859;27.11421
3.614953;24.2931;19.7724
3.614953;24.18126;20.28898
3.614953;23.05271;18.0714
3.614625;29.0972;22.75557
3.614625;24.03559;19.4403
3.614625;31.0358;24.73957
3.614625;33.97221;27.72507
3.614625;27.42484;20.69646
3.614625;25.35098;18.16079
3.614297;32.20397;26.1261
3.613969;23.02208;18.16306
3.613641;25.39475;17.98647
3.613641;29.81847;21.62378
3.613312;24.61396;19.84133
3.612984;28.72558;22.16376
3.612984;25.68602;19.80596
3.612984;33.98125;26.03964
3.612656;31.75911;25.88998
3.612656;26.62232;20.69638
3.612;33.56005;26.35854
3.612;33.29842;25.69289
3.611344;27.04652;19.10682
3.611344;37.22926;30.18304
3.611016;29.59105;23.98348
3.610687;34.73716;26.72515
3.610687;36.31118;28.71191
3.610359;29.13603;21.36592
3.610031;38.3812;29.09864
3.609703;27.1127;21.47328
3.609047;33.13517;26.65418
3.609047;24.81486;19.25016
3.608391;26.43493;21.83252
3.608063;29.95188;22.56244
3.607734;32.88165;25.91783
3.60675;35.66447;25.83329
3.606422;34.30648;26.96895
3.606422;26.63198;19.64657
3.606422;27.31031;21.11732
3.606094;27.5245;19.53662
3.605438;34.13382;25.80841
3.605438;27.12144;21.49474
3.605438;32.21059;26.27067
3.605438;26.2131;19.07603
3.605109;33.58666;26.76207
3.605109;36.0259;28.29812
3.605109;36.40703;30.27681
3.604453;27.27364;21.86427
3.604453;32.95502;26.69872
3.603797;32.03834;25.74166
3.603469;34.23138;25.81269
3.603469;37.59762;30.86612
3.603141;31.95048;25.57469
3.603141;27.49663;19.98148
3.602484;29.60832;21.83114
3.602484;22.4427;18.45732
3.602156;32.56602;25.58109
3.602156;32.63998;25.55612
3.602156;37.67618;30.27818
3.6015;32.72066;25.33349
3.600844;24.18817;19.81162
3.599859;28.55506;21.54113
3.599531;23.92573;19.67307
3.599531;31.02142;25.68693
3.599531;31.56748;25.51598
3.599203;27.52367;22.17484
3.599203;26.63348;19.98954
3.598547;31.32989;22.16883
3.598547;29.66059;22.11926
3.598219;34.53442;25.82981
3.598219;29.20291;22.33829
3.598219;33.78058;26.76771
3.598219;33.02179;25.77295
3.597891;25.99556;20.97861
3.597563;34.60124;26.72416
3.597562;29.28918;22.14475
3.597234;27.69837;21.81486
3.596906;35.1886;28.21786
3.596906;28.36362;20.44988
3.596578;27.33961;21.0872
3.59625;33.53023;26.24916
3.594938;27.90307;19.47362
3.594609;27.22196;21.22695
3.594609;27.52837;19.64286
3.594609;38.48881;31.01087
3.594609;35.46293;27.81065
3.594281;26.74753;21.59508
3.594281;23.3026;19.90743
3.594281;24.54558;19.70815
3.594281;26.66168;19.32932
3.593953;26.88558;19.70116
3.593297;28.90282;21.59525
3.593297;25.30342;19.51304
3.592969;28.32244;21.0184
3.592641;25.93494;19.14151
3.592641;26.46533;20.5707
3.592313;33.02725;25.46762
3.591656;30.81076;23.81841
3.591328;34.42408;25.75914
3.591328;26.05406;19.48086
3.591328;34.63752;28.16462
3.590672;25.2191;20.57583
3.590016;26.19011;19.41102
3.590016;34.01459;26.91525
3.589688;28.3499;20.61381
3.589688;32.1998;25.75675
3.589688;34.38881;27.66963
3.589359;28.94553;21.46434
3.589359;27.60725;19.51548
3.589031;32.43093;22.02384
3.589031;33.82999;25.57425
3.589031;37.20896;29.89881
3.588703;24.83217;19.71008
3.588703;27.60214;21.58128
3.588375;33.54799;26.74754
3.588375;32.28919;26.1898
3.588375;36.58335;30.52947
3.588047;34.91526;25.63508
3.588047;27.17653;19.5726
3.587719;30.85021;24.75851
3.587391;33.79688;25.70196
3.587063;24.84506;17.92858
3.587063;29.07223;21.62102
3.587063;28.88013;22.36275
3.586734;27.24954;22.00201
3.586734;23.88935;19.40347
3.586734;32.23891;26.09273
3.586406;34.59385;27.43855
3.586078;33.78782;25.2957
3.586078;27.54179;20.68771
3.586078;28.93936;21.90299
3.58575;28.58426;22.14096
3.585094;27.46921;21.46811
3.584766;34.92559;25.21614
3.584766;25.57504;19.28942
3.584766;32.31165;25.74944
3.584438;34.56771;25.67694
3.583453;33.24029;26.02988
3.583453;25.07623;19.87287
3.583453;23.39371;18.47994
3.583125;34.96697;25.83292
3.583125;33.70654;26.27901
3.582797;25.04392;17.94662
3.582469;27.90764;22.16009
3.582141;22.44307;18.66086
3.581813;25.2119;18.12497
3.581484;31.03024;26.26214
3.581156;35.29687;25.39436
3.579844;30.48411;25.5244
3.579188;32.37725;25.82315
3.579187;23.83271;18.53226
3.579187;31.61753;25.54411
3.578859;27.41634;20.39927
3.578531;34.32545;25.80121
3.578531;23.35171;18.4538
3.578203;22.33488;18.33392
3.578203;31.7422;26.26893
3.578203;35.34063;27.86596
3.577875;30.89849;22.43793
3.577547;33.97292;26.5125
3.577219;26.27625;19.3834
3.576891;28.07242;21.79012
3.576891;32.78147;25.84873
3.576563;27.63286;21.80869
3.576562;26.28531;19.56316
3.576234;27.4915;21.49731
3.576234;28.56893;21.44495
3.575906;24.02296;19.49076
3.575906;32.96956;26.74933
3.575578;33.95595;26.13152
3.575578;38.47084;30.75721
3.57525;37.65811;32.24379
3.574922;33.41483;26.6747
3.574922;32.75806;26.49959
3.574922;23.39246;18.29709
3.574922;24.23669;19.4257
3.574594;26.26798;21.9571
3.574266;27.43861;20.46017
3.574265;25.80733;21.82183
3.573937;33.37646;27.008
3.573609;22.97358;18.49411
3.573281;28.26535;21.8445
3.572953;31.19555;22.48365
3.572953;32.64583;25.70988
3.572953;33.97524;26.92022
3.572297;34.29637;25.65414
3.572297;28.4981;21.4273
3.572297;31.9773;26.07674
3.571969;25.76712;20.78082
3.571641;32.66673;26.48884
3.57164;28.10493;21.84706
3.571312;27.58679;22.00601
3.571312;31.63971;25.69811
3.571312;27.05135;19.49224
3.570656;34.79718;26.63715
3.570656;26.4301;21.5911
3.570328;38.70051;30.18259
3.57;28.71324;21.86577
3.57;25.22668;19.70287
3.569672;26.25021;20.89546
3.569344;29.15653;21.84387
3.569016;29.31121;23.14306
3.569016;27.04976;22.50277
3.569016;25.3315;19.51204
3.569016;32.25178;26.18251
3.568687;31.34021;24.79652
3.568359;25.55378;18.10485
3.567047;26.1898;19.45563
3.566719;31.60816;23.41964
3.566719;21.9846;18.57098
3.566391;38.526;30.78918
3.566062;27.90024;22.06404
3.566062;26.85872;19.47887
3.565734;33.04758;25.94096
3.565406;32.33501;26.11434
3.565078;31.73904;25.35124
3.564422;33.62706;26.68341
3.564094;33.41431;26.61001
3.564094;33.95076;26.72605
3.563437;34.22427;24.97968
3.563109;26.12889;19.52063
3.562453;27.0969;21.73241
3.562125;27.10917;20.76966
3.562125;24.94276;19.52591
3.562125;31.58755;25.70084
3.561797;25.7076;20.12372
3.561797;23.56464;18.39343
3.561469;22.6951;18.39362
3.561469;27.69018;21.17846
3.561469;35.86776;27.71967
3.561141;24.23209;19.75219
3.561141;24.16375;19.82692
3.560812;27.88388;21.76266
3.560812;24.94702;19.85056
3.560812;30.76543;25.25957
3.560484;34.07316;26.68862
3.560484;31.83826;26.17273
3.560156;36.67864;29.07397
3.5595;35.52829;30.05877
3.559172;29.18466;21.50865
3.559172;24.92174;19.50478
3.559172;33.8516;26.46355
3.559172;25.73896;17.75773
3.558844;27.23079;21.71413
3.558516;35.39354;28.4299
3.558187;29.0636;21.43483
3.558187;32.21699;25.69932
3.557859;37.55649;30.2471
3.557203;32.1667;25.62955
3.556875;26.16224;18.14296
3.555891;34.05237;26.01574
3.555891;38.58539;30.69109
3.555562;32.95654;25.4546
3.554906;32.71841;26.05182
3.554578;28.984;22.14632
3.55425;29.98844;22.1733
3.55425;26.69523;19.73928
3.55425;23.09222;18.12324
3.553922;35.08237;25.78844
3.553594;29.09197;21.3502
3.553594;27.07296;19.34206
3.553594;24.22954;19.67257
3.553594;26.91042;19.2422
3.553266;35.00918;25.37379
3.553266;27.6488;22.13628
3.553266;34.05957;26.64387
3.553266;32.84579;25.70679
3.552938;27.09822;19.51692
3.552938;32.57221;25.80744
3.552609;24.71198;18.45125
3.552609;33.44211;26.17229
3.552281;28.23724;20.36435
3.552281;37.00096;29.27733
3.551625;25.84864;22.07789
3.551625;33.02029;26.89017
3.551625;25.94882;18.13152
3.551297;34.3219;25.52535
3.551297;32.46383;26.82651
3.551297;33.35748;25.61652
3.551297;35.92788;27.74877
3.550969;22.94261;18.93978
3.550641;29.42653;21.52783
3.550641;27.27841;19.34619
3.550641;30.91347;25.87849
3.550313;25.48094;18.32677
3.550313;26.36225;19.49698
3.549984;26.88761;21.76142
3.549984;32.9511;25.80804
3.549984;33.60239;25.25826
3.549656;30.83496;23.35323
3.549328;24.43257;19.53465
3.549328;27.25661;21.84021
3.549;22.5197;18.11786
3.549;32.20496;26.08395
3.548672;25.05492;17.83518
3.548344;22.60734;18.24471
3.548344;31.96325;25.58937
3.548016;33.95618;25.85035
3.548016;25.62236;19.59155
3.547688;32.80643;26.46173
3.547359;26.81087;22.00179
3.547359;32.82903;26.42583
3.547031;32.22713;26.17673
3.547031;25.46486;18.42324
3.546703;27.4088;21.93686
3.545719;27.16366;21.82873
3.545719;32.12318;26.09135
3.545391;32.20375;24.11817
3.545063;32.55711;25.32751
3.544734;24.34493;19.55712
3.544078;24.708;19.50877
3.543422;31.8697;26.16976
3.542766;27.37898;21.95204
3.542766;24.68203;19.88099
3.542766;27.88792;20.77106
3.542438;26.77802;21.79991
3.542438;32.38467;26.24896
3.542438;31.91871;25.84019
3.542109;33.63734;26.66886
3.542109;33.43834;25.66
3.542109;33.57829;26.14612
3.541453;34.29261;26.63371
3.541453;33.93053;26.72925
3.541453;33.15254;25.78701
3.541453;32.98843;26.02638
3.541125;25.03149;19.49319
3.541125;25.91904;19.5654
3.540797;29.73177;21.77876
3.540469;31.31336;26.62949
3.540469;25.01138;18.34171
3.540141;25.70101;17.74666
3.539485;27.22275;20.02777
3.538828;29.11901;21.06791
3.537844;34.02332;26.50678
3.537516;26.57815;19.2167
3.537516;23.99029;19.47801
3.537188;27.51468;21.66898
3.536859;28.1214;22.03566
3.536859;25.67051;19.82102
3.536531;28.15305;21.7683
3.535875;33.98114;25.48613
3.535875;33.88654;27.04716
3.535875;33.62654;26.34484
3.535547;32.28593;24.70586
3.534234;26.94464;23.28118
3.534234;27.21064;22.03392
3.534234;26.36441;19.70928
3.534234;29.72782;21.89156
3.53325;32.83265;26.32933
3.53325;32.20071;26.14998
3.532922;26.25921;20.52673
3.532266;22.29914;18.31937
3.532266;32.27809;25.68267
3.532266;26.48987;19.66363
3.531609;33.68395;26.71969
3.531281;25.09843;19.76946
3.530953;37.83632;30.22705
3.530625;32.13205;26.43798
3.529969;24.13526;19.89748
3.529969;33.49062;26.91812
3.529969;25.23038;19.93333
3.529312;26.90886;21.85707
3.528984;23.89045;18.02336
3.528328;25.91638;18.99025
3.528328;27.71027;21.81577
3.528328;25.25786;18.16169
3.528;27.62997;21.88215
3.527672;26.826;21.6898
3.527672;34.17093;26.76558
3.527672;27.68181;20.6999
3.526687;26.15691;21.19918
3.526359;24.2787;19.35289
3.526359;23.96216;19.86469
3.526359;26.40484;19.88413
3.526031;31.79284;22.32179
3.526031;33.68253;26.64224
3.525375;32.55642;25.52205
3.524719;32.18252;26.02931
3.524391;29.22517;22.67665
3.524391;35.468;28.20774
3.524063;26.18037;21.77895
3.524063;25.18355;19.32875
3.524062;27.46796;19.73759
3.524062;27.26598;19.84494
3.523734;27.94954;21.8747
3.523734;28.96012;21.75863
3.523078;33.75071;26.71191
3.52275;25.35185;18.3707
3.52275;32.42644;24.61606
3.52275;24.1553;19.55826
3.52275;34.00645;29.4015
3.522422;25.39168;18.51696
3.522094;26.39893;21.89519
3.522094;23.83769;19.83907
3.521109;34.00097;25.66763
3.521109;33.5332;25.58619
3.521109;33.77074;26.0067
3.521109;35.84142;29.7013
3.520781;31.12478;25.95583
3.520781;23.53523;18.15548
3.519797;29.41415;23.81859
3.519797;35.81146;28.12999
3.518484;28.27132;21.29588
3.518484;33.6454;26.78929
3.518156;28.92271;21.69543
3.518156;31.13282;24.70776
3.518156;32.96493;25.50084
3.517828;33.76476;26.85649
3.517172;24.14239;19.79831
3.517172;25.46148;19.63614
3.517172;22.87447;19.804
3.517172;33.79501;25.99931
3.516516;33.39611;26.63544
3.516516;33.78703;27.89082
3.516187;29.2088;22.14348
3.515859;32.29414;25.48203
3.515531;26.34104;20.42712
3.515531;27.65701;20.2253
3.515203;32.29089;25.40304
3.514875;27.61274;21.74481
3.514875;28.67328;22.14458
3.514875;32.19415;25.56831
3.514547;26.52813;19.0631
3.514547;33.55419;27.14986
3.513891;25.40992;19.65971
3.512906;33.27087;26.98146
3.512906;26.00759;21.54834
3.512578;33.07343;26.34488
3.51225;23.853;19.73931
3.511594;29.36721;21.67845
3.511594;33.86966;26.13795
3.511266;33.40487;25.90682
3.511266;25.19062;20.67152
3.510937;24.52983;20.04142
3.510609;26.56218;19.27188
3.510609;34.46278;27.04342
3.510609;28.95517;21.75666
3.510281;23.42771;19.38715
3.509953;27.08813;22.59254
3.509953;31.353;25.91799
3.509953;26.81045;19.20381
3.509297;33.54525;25.94521
3.509297;27.57922;22.06255
3.508969;33.39983;26.85223
3.508641;32.63337;26.32341
3.508641;27.23691;22.06241
3.508312;28.93381;21.40647
3.507656;30.17065;24.8352
3.507656;32.62465;26.93937
3.507328;22.90148;18.35225
3.507328;22.12912;18.35625
3.507328;33.17481;25.67576
3.507;35.41724;25.74279
3.507;36.87688;30.57759
3.507;28.00985;19.97569
3.506344;28.29647;21.77229
3.506344;33.98783;26.8404
3.506344;23.65441;19.41821
3.506016;25.17418;18.09083
3.506016;23.88101;17.98074
3.506016;27.93847;21.41644
3.505687;36.8064;29.27768
3.505359;27.37544;21.97395
3.505031;26.69678;22.95613
3.505031;37.15604;29.81553
3.504703;35.54132;28.59065
3.504375;23.83722;19.92531
3.504375;24.1815;19.53111
3.504047;27.76899;19.4626
3.504047;35.48912;28.20202
3.503719;23.90347;19.43759
3.503719;34.55347;26.91671
3.503719;33.26711;26.52467
3.503719;24.05816;19.70337
3.503062;32.05682;25.84774
3.503062;26.7977;21.69102
3.503062;28.43426;21.92289
3.503062;33.29657;26.82145
3.502734;27.04544;21.58
3.502734;31.85787;25.5237
3.502078;33.05901;26.5298
3.502078;32.49436;25.7611
3.502078;26.38351;20.1228
3.501422;24.20728;19.50541
3.501422;25.06246;19.83409
3.501422;32.22272;26.83975
3.500766;27.95944;21.76346
3.500766;23.32586;18.40348
3.500437;35.21551;26.77918
3.500437;26.4471;22.25226
3.500437;31.75602;25.67586
3.500437;26.30267;20.43643
3.500109;34.34777;25.45055
3.500109;37.12867;29.86881
3.499781;25.56467;19.14592
3.499453;28.18529;21.34304
3.499453;27.46736;19.47562
3.499125;33.81971;26.94754
3.498469;32.5294;27.03654
3.498469;26.10194;19.22984
3.498141;31.88877;25.98523
3.498141;32.56066;26.90363
3.498141;24.51788;19.99889
3.497484;33.78239;25.45486
3.497156;35.45509;25.66249
3.497156;33.56148;26.8572
3.497156;24.63232;18.0631
3.497156;24.66001;19.32704
3.496828;30.29246;24.89463
3.496828;24.03156;19.83084
3.496828;33.79168;25.12659
3.4965;28.44812;22.06679
3.4965;38.06317;30.30161
3.496172;27.07632;21.96144
3.496172;27.09908;20.79418
3.495516;35.63562;28.59533
3.495188;30.43357;22.08305
3.494859;29.96604;21.90876
3.494859;25.09389;20.825
3.494859;27.88383;21.47572
3.494859;23.78243;20.28688
3.494859;32.9044;26.52195
3.494531;22.05795;18.67076
3.494531;36.37216;28.90648
3.494531;26.24799;19.41678
3.494203;34.03528;25.50701
3.494203;34.46037;27.21622
3.494203;29.14701;21.53418
3.494203;28.29147;21.80012
3.494203;33.96571;27.80682
3.493875;32.69932;26.29978
3.493547;36.45034;30.11306
3.493547;22.95604;18.08978
3.493219;24.9887;19.44744
3.492891;32.03929;25.89079
3.492891;24.03249;19.67315
3.492563;30.61552;24.34731
3.492234;34.48454;25.70544
3.492234;33.05469;26.16035
3.492234;24.34016;19.51653
3.491906;24.80947;19.50435
3.491906;24.69163;18.38092
3.491578;36.25383;28.73366
3.49125;34.03366;26.32491
3.490922;32.49903;25.58449
3.490922;24.6667;18.35923
3.490922;29.26405;21.82277
3.490594;26.61778;21.83307
3.490594;33.01257;25.47226
3.490266;22.89133;18.52506
3.490266;24.42781;18.00802
3.490266;33.13277;25.54357
3.489938;23.08109;18.68667
3.489938;32.97735;26.80071
3.489609;28.70991;20.655
3.489281;28.38211;21.71153
3.489281;32.356;26.45719
3.488953;26.12428;20.62691
3.488625;29.64921;22.37222
3.488625;33.66095;25.8841
3.488297;31.08916;25.32512
3.487969;31.61405;25.32496
3.487969;33.09094;26.10654
3.487969;34.96206;28.14998
3.487641;27.68673;21.92316
3.487641;32.58622;26.96802
3.487313;23.77604;19.88383
3.486984;29.63978;22.21029
3.486984;33.75232;26.9064
3.486984;33.33883;26.91244
3.486984;33.90245;27.61396
3.486984;26.79465;21.98945
3.486656;25.62526;19.43216
3.486656;26.99881;22.22301
3.486656;24.11106;19.34155
3.485672;33.84143;26.78712
3.485344;25.68263;19.07764
3.485344;25.10509;19.56653
3.485344;24.28478;19.93565
3.484688;30.43262;23.74589
3.484031;27.65661;22.23254
3.483703;33.80605;26.37532
3.483703;33.55722;27.12292
3.483375;34.49653;25.77119
3.483375;31.81374;26.19182
3.483047;27.17912;20.55551
3.482719;32.15647;26.29671
3.482719;33.97687;25.98867
3.482063;33.27397;26.87119
3.482062;26.5081;19.60017
3.481078;28.45853;21.66669
3.48075;32.10771;26.13529
3.480422;33.52569;26.6603
3.480422;24.46249;20.41022
3.480094;26.3697;20.51442
3.479766;26.12985;22.38629
3.479766;27.36486;22.16228
3.479766;37.68275;30.30415
3.479438;29.05446;21.50218
3.479438;23.39953;18.42085
3.479109;33.9422;25.84557
3.479109;31.22185;24.72892
3.479109;23.09147;18.47478
3.479109;27.29689;20.22564
3.478453;23.94758;19.40411
3.478453;31.41259;25.84642
3.478125;31.71732;25.71187
3.477797;28.51644;22.14379
3.477797;31.83285;25.84016
3.477469;32.13342;26.32171
3.476813;32.65059;26.26467
3.476813;31.7357;26.17414
3.476812;38.95902;30.80032
3.476484;33.28442;27.08746
3.476156;24.57868;19.39553
3.4755;29.91302;21.98051
3.474844;33.93035;27.01023
3.474844;34.00424;26.39882
3.474516;26.857;22.26613
3.474516;38.09894;30.12494
3.474516;28.81089;21.79503
3.474187;27.16106;22.04523
3.474187;24.83939;20.56227
3.473859;33.31457;26.61769
3.473859;29.63482;21.90829
3.473859;37.86277;30.83923
3.473531;23.08171;18.38997
3.473203;26.92807;22.04727
3.473203;28.29;22.51027
3.472875;32.0162;22.1775
3.472875;31.86998;25.43522
3.472547;25.17338;17.96126
3.471891;25.89365;19.92847
3.471563;28.82124;21.74623
3.471563;28.95187;21.60775
3.471234;23.67721;19.68815
3.470906;31.60755;25.64929
3.470578;33.05048;25.69447
3.470578;31.29157;25.89539
3.470578;24.92216;19.57114
3.47025;22.62241;18.47778
3.469594;32.235;26.31853
3.469266;28.20335;19.51159
3.469266;26.80379;19.45768
3.468937;33.78487;26.84673
3.468937;32.90962;25.70598
3.468609;24.53162;19.48111
3.468281;27.37523;19.79572
3.467953;27.13169;19.57015
3.467625;28.12565;21.47714
3.467297;34.73616;25.74547
3.467297;24.1002;19.77023
3.467297;24.47161;19.67736
3.466969;25.36055;19.71684
3.466641;34.37215;25.87884
3.466641;25.00451;20.64994
3.465984;33.10675;27.02357
3.465656;28.16513;21.82152
3.465656;33.01418;26.02575
3.465656;35.18149;27.51816
3.465328;27.32525;21.48068
3.465;31.45254;25.84907
3.465;29.66858;23.18649
3.465;35.96375;28.34509
3.464672;25.52615;20.47129
3.464016;26.03318;19.26516
3.463687;34.0976;26.03874
3.463687;31.81655;26.47599
3.463359;23.4229;19.81589
3.463031;23.12742;18.40073
3.462703;34.51551;26.68851
3.462703;32.2016;25.68019
3.462375;22.42551;18.00078
3.461719;26.442;22.1319
3.461719;33.90628;27.01135
3.461719;32.36146;27.03772
3.461719;33.34457;26.0272
3.461719;25.88625;20.83251
3.461391;26.43482;21.8806
3.461062;31.57137;24.6782
3.461062;34.92769;29.24571
3.460734;24.89954;19.62282
3.460734;25.47808;19.61415
3.460734;24.39722;18.38075
3.460734;26.77166;19.67916
3.460406;36.46649;29.0422
3.460078;35.10019;28.75299
3.45975;26.51652;19.54248
3.45975;31.14141;24.88061
3.459422;34.90792;25.64134
3.459422;27.12337;21.87331
3.459094;29.22001;21.82444
3.458766;34.01049;26.51748
3.458766;32.00611;26.07432
3.458437;21.97305;18.58044
3.458109;32.34269;26.95296
3.458109;25.77385;21.13057
3.458109;23.48877;18.4481
3.457781;25.0011;19.70411
3.457781;26.64399;20.94192
3.457453;27.38299;19.23672
3.457453;32.99427;26.33616
3.457125;29.60807;21.27976
3.457125;32.94069;25.68843
3.456469;31.61285;25.9605
3.456469;27.61637;20.28343
3.456469;25.73405;18.24453
3.456141;32.70626;25.55066
3.455812;25.4555;20.64076
3.455812;28.00719;20.4554
3.455484;34.46299;26.79325
3.454828;25.93763;18.92741
3.454828;25.38;19.44691
3.4545;32.20971;26.95753
3.4545;29.75774;24.5402
3.454172;33.43467;26.5449
3.454172;34.03093;26.23263
3.454172;23.17823;19.8121
3.453844;37.24186;30.13603
3.453516;28.95053;21.69039
3.453187;28.77338;21.94784
3.453187;25.35637;19.33508
3.453187;31.52676;26.1153
3.453187;35.53686;29.13584
3.452531;28.67146;21.42205
3.452531;27.40057;19.89157
3.452531;24.23405;17.666
3.451875;30.30082;24.30008
3.451875;22.8004;18.49486
3.451547;25.49495;19.51518
3.450891;33.97546;25.57406
3.450891;23.76097;18.62478
3.450891;24.62662;19.63008
3.450891;24.15277;19.61661
3.450562;31.70194;25.74864
3.450234;26.23463;20.50186
3.449906;22.71476;18.66912
3.449578;22.43989;18.22517
3.44925;33.60176;26.23592
3.44925;25.56287;19.92776
3.44925;33.20082;26.42138
3.448922;26.77768;19.49737
3.447281;27.15215;21.74116
3.447281;28.23897;20.30805
3.446297;29.62386;21.73518
3.446297;42.33888;31.43238
3.445641;25.108;17.71092
3.445641;32.2417;25.7718
3.444984;27.48367;19.02066
3.444328;27.28018;19.36113
3.444328;33.34725;26.97455
3.443344;29.44295;21.77791
3.443344;32.54262;26.79515
3.443016;31.7226;26.15189
3.443016;24.76432;19.76057
3.442359;30.94166;26.17276
3.442031;23.18039;18.35813
