K5PS14_1.PV;K0P102_1.PV
4.153425;4.117481
4.192707;4.117481
4.194488;4.117481
4.180462;4.117481
4.197281;4.117463
4.195688;4.117463
4.183725;4.117463
4.146787;4.117444
4.13955;4.117444
4.138144;4.117444
4.197431;4.117444
4.177575;4.117444
4.146882;4.117425
4.150406;4.117425
4.178081;4.117425
4.147856;4.117406
4.1802;4.117406
4.182769;4.117406
4.177875;4.117406
4.1991;4.117388
4.143938;4.117387
4.14705;4.117369
4.202363;4.117369
4.180237;4.117369
4.146619;4.117331
4.181363;4.117331
4.176919;4.117331
4.176169;4.117331
4.145213;4.117312
4.14525;4.117312
4.177875;4.117312
4.181269;4.117312
4.148212;4.117294
4.140656;4.117294
4.190756;4.117294
4.2039;4.117275
4.169118;4.117256
4.137056;4.117238
4.169681;4.117238
4.163212;4.117219
4.177931;4.117219
4.195575;4.117219
4.184607;4.117219
4.147593;4.1172
4.14465;4.1172
4.140563;4.1172
4.180631;4.1172
4.184663;4.1172
4.17915;4.1172
4.177537;4.1172
4.145156;4.117181
4.1427;4.117181
4.168669;4.117181
4.196738;4.117181
4.182956;4.117181
4.140094;4.117163
4.179769;4.117162
4.176019;4.117162
4.146281;4.117144
4.169737;4.117144
4.197581;4.117144
4.180068;4.117144
4.179543;4.117144
4.14615;4.117125
4.194506;4.117125
4.194638;4.117106
4.151606;4.117087
4.140919;4.117087
4.193512;4.117087
4.138838;4.117069
4.139738;4.117069
4.202156;4.117069
4.179619;4.117069
4.178644;4.117069
4.176731;4.117069
4.175569;4.117069
4.138481;4.11705
4.17165;4.11705
4.201725;4.11705
4.181813;4.11705
4.181025;4.11705
4.176469;4.11705
4.14285;4.117031
4.1403;4.117031
4.177331;4.117031
4.144031;4.117013
4.19715;4.117013
4.202343;4.117013
4.197244;4.117013
4.179712;4.117013
4.177162;4.117013
4.200544;4.116994
4.1979;4.116994
4.179;4.116994
4.178381;4.116994
4.178006;4.116994
4.146338;4.116993
4.139006;4.116975
4.179206;4.116975
4.176356;4.116975
4.178887;4.116956
4.144012;4.116938
4.14075;4.116938
4.150256;4.116938
4.198313;4.116938
4.196962;4.116938
4.176619;4.116938
4.142813;4.116919
4.141519;4.116919
4.171706;4.116919
4.193981;4.116919
4.180707;4.116919
4.181813;4.116919
4.176638;4.116919
4.176956;4.116919
4.151756;4.1169
4.143469;4.1169
4.145194;4.1169
4.135369;4.1169
4.195163;4.1169
4.191638;4.1169
4.146712;4.116881
4.136756;4.116881
4.197375;4.116881
4.17795;4.116881
4.176019;4.116881
4.140975;4.116862
4.145738;4.116862
4.140656;4.116862
4.182413;4.116862
4.177425;4.116862
4.129706;4.116844
4.201875;4.116844
4.1931;4.116844
4.180463;4.116844
4.143656;4.116825
4.147725;4.116825
4.170094;4.116825
4.203656;4.116825
4.17525;4.116825
4.145681;4.116806
4.142437;4.116806
4.169381;4.116806
4.193662;4.116806
4.194281;4.116806
4.182019;4.116806
4.184794;4.116787
4.185637;4.116787
4.180331;4.116787
4.192312;4.116769
4.194057;4.116769
4.177819;4.116769
4.193812;4.11675
4.193156;4.11675
4.181512;4.11675
4.185825;4.11675
4.176431;4.11675
4.20345;4.116731
4.1976;4.116731
4.175588;4.116731
4.140187;4.116713
4.141594;4.116713
4.177012;4.116713
4.140206;4.116694
4.19145;4.116694
4.174238;4.116694
4.138069;4.116693
4.14585;4.116693
4.198969;4.116693
4.146412;4.116675
4.147669;4.116675
4.202719;4.116675
4.194263;4.116675
4.176806;4.116675
4.144837;4.116656
4.196981;4.116638
4.185281;4.116638
4.141125;4.116637
4.150256;4.116619
4.172419;4.116619
4.192313;4.116619
4.180856;4.116619
4.143675;4.1166
4.138463;4.1166
4.195744;4.1166
4.181456;4.1166
4.175794;4.1166
4.195031;4.116581
4.198613;4.116563
4.1412;4.116562
4.14675;4.116562
4.191769;4.116562
4.175306;4.116562
4.142925;4.116544
4.142869;4.116544
4.178006;4.116544
4.184362;4.116544
4.174875;4.116544
4.194412;4.116525
4.180556;4.116525
4.166587;4.116506
4.169925;4.116506
4.1718;4.116506
4.203187;4.116506
4.176806;4.116506
4.178325;4.116506
4.146281;4.116488
4.145831;4.116488
4.135706;4.116488
4.1991;4.116488
4.198313;4.116488
4.178738;4.116488
4.186425;4.116488
4.174762;4.116488
4.196175;4.116469
4.146244;4.11645
4.142419;4.11645
4.193963;4.11645
4.173975;4.11645
4.145044;4.116431
4.171838;4.116431
4.195931;4.116431
4.194169;4.116431
4.140187;4.116413
4.143431;4.116375
4.176844;4.116375
4.145438;4.116356
4.146;4.116356
4.170881;4.116356
4.178325;4.116356
4.138125;4.116338
4.177575;4.116338
4.180369;4.116338
4.171219;4.116337
4.169437;4.116337
4.139306;4.116319
4.177763;4.116319
4.143919;4.1163
4.167169;4.1163
4.195763;4.1163
4.180707;4.1163
4.189331;4.1163
4.180819;4.1163
4.146038;4.116282
4.137619;4.116282
4.139419;4.116282
4.178175;4.116282
4.179563;4.116282
4.136981;4.116281
4.202475;4.116281
4.175269;4.116281
4.161956;4.116262
4.141912;4.116262
4.188919;4.116262
4.147106;4.116244
4.136775;4.116244
4.136662;4.116244
4.138669;4.116244
4.199269;4.116244
4.198144;4.116244
4.195781;4.116244
4.194656;4.116244
4.1934;4.116244
4.182113;4.116244
4.144256;4.116225
4.170037;4.116225
4.192369;4.116225
4.18005;4.116225
4.1784;4.116225
4.176619;4.116225
4.174331;4.116225
4.137094;4.116206
4.146169;4.116206
4.14375;4.116206
4.166456;4.116206
4.176431;4.116206
4.20135;4.116206
4.177144;4.116206
4.17765;4.116206
4.142531;4.116188
4.1352;4.116188
4.180425;4.116188
4.145531;4.116169
4.19925;4.116169
4.180387;4.116169
4.178738;4.116169
4.146056;4.116168
4.13955;4.116168
4.178156;4.11615
4.176469;4.11615
4.136813;4.116131
4.161862;4.116131
4.195875;4.116131
4.179637;4.116131
4.182263;4.116131
4.137581;4.116113
4.170487;4.116113
4.203056;4.116113
4.190588;4.116113
4.181156;4.116113
4.176394;4.116113
4.170581;4.116113
4.151756;4.116112
4.136794;4.116094
4.148438;4.116094
4.197712;4.116094
4.195275;4.116094
4.177875;4.116094
4.139662;4.116075
4.145625;4.116075
4.184662;4.116075
4.17885;4.116075
4.152112;4.116056
4.143056;4.116056
4.136063;4.116056
4.143638;4.116038
4.137563;4.116037
4.137994;4.116037
4.145813;4.116037
4.144969;4.116037
4.139494;4.116037
4.196157;4.116037
4.1943;4.116037
4.190944;4.116037
4.189013;4.116037
4.181006;4.116037
4.1793;4.116037
4.138556;4.116019
4.144481;4.116019
4.170825;4.116019
4.179806;4.116019
4.181363;4.116019
4.176375;4.116019
4.141162;4.116
4.169588;4.116
4.189538;4.116
4.177537;4.116
4.180256;4.116
4.137656;4.115982
4.15035;4.115981
4.137;4.115981
4.19055;4.115981
4.1784;4.115981
4.138444;4.115963
4.177369;4.115963
4.14375;4.115944
4.170712;4.115944
4.170994;4.115944
4.195238;4.115944
4.184475;4.115944
4.176656;4.115944
4.1787;4.115944
4.174931;4.115944
4.194713;4.115925
4.192688;4.115925
4.178531;4.115925
4.137732;4.115906
4.139681;4.115906
4.137712;4.115906
4.1943;4.115906
4.195481;4.115906
4.178231;4.115906
4.181306;4.115906
4.13715;4.115888
4.142794;4.115888
4.140206;4.115888
4.137187;4.115888
4.192838;4.115888
4.175231;4.115888
4.143956;4.115869
4.136419;4.115869
4.194282;4.115869
4.17765;4.115869
4.139644;4.11585
4.144312;4.11585
4.175625;4.11585
4.199381;4.11585
4.178963;4.11585
4.179862;4.11585
4.17705;4.11585
4.13865;4.115831
4.138181;4.115831
4.142719;4.115831
4.142606;4.115831
4.177125;4.115813
4.144706;4.115812
4.193981;4.115812
4.178475;4.115812
4.17705;4.115812
4.174481;4.115812
4.142081;4.115794
4.147144;4.115794
4.169812;4.115794
4.176619;4.115794
4.173038;4.115794
4.197375;4.115775
4.193906;4.115775
4.180107;4.115775
4.179075;4.115775
4.174088;4.115775
4.138369;4.115757
4.178925;4.115757
4.178006;4.115757
4.175681;4.115756
4.139475;4.115737
4.137469;4.115737
4.170581;4.115737
4.176938;4.115737
4.181925;4.115737
4.17435;4.115737
4.136682;4.115719
4.144162;4.115719
4.198969;4.115719
4.181156;4.115719
4.178119;4.115719
4.145794;4.1157
4.202156;4.1157
4.19985;4.1157
4.138406;4.115681
4.144425;4.115681
4.194506;4.115681
4.190588;4.115681
4.146506;4.115663
4.138875;4.115663
4.143881;4.115663
4.189556;4.115663
4.178587;4.115663
4.138237;4.115644
4.142363;4.115644
4.144706;4.115644
4.17675;4.115644
4.137375;4.115625
4.138463;4.115625
4.137225;4.115625
4.169494;4.115625
4.199325;4.115625
4.189669;4.115625
4.177163;4.115625
4.136644;4.115606
4.167975;4.115606
4.191412;4.115606
4.188769;4.115606
4.134225;4.115588
4.1667;4.115588
4.1937;4.115588
4.147594;4.115569
4.139644;4.115569
4.137525;4.115569
4.139812;4.115569
4.143562;4.115569
4.144894;4.115569
4.200731;4.115569
4.2021;4.115569
4.199963;4.115569
4.180294;4.115569
4.170862;4.115569
4.143919;4.11555
4.196568;4.11555
4.190981;4.11555
4.181925;4.11555
4.178438;4.11555
4.13865;4.115531
4.165537;4.115531
4.167844;4.115531
4.192875;4.115531
4.180856;4.115531
4.141538;4.115512
4.201669;4.115512
4.149;4.115494
4.147181;4.115494
4.139306;4.115494
4.142719;4.115494
4.132069;4.115494
4.137356;4.115494
4.179263;4.115494
4.1373;4.115475
4.195818;4.115475
4.202531;4.115475
4.198275;4.115475
4.177331;4.115475
4.177744;4.115475
4.177218;4.115475
4.145081;4.115457
4.139006;4.115457
4.199231;4.115457
4.178119;4.115457
4.143544;4.115456
4.197675;4.115456
4.178194;4.115456
4.175531;4.115456
4.137169;4.115438
4.176881;4.115438
4.199512;4.115438
4.189819;4.115438
4.192688;4.115438
4.178325;4.115438
4.177313;4.115438
4.175344;4.115438
4.14195;4.115419
4.144556;4.115419
4.139644;4.115419
4.19955;4.115419
4.178625;4.115419
4.177519;4.115419
4.177725;4.115419
4.175962;4.115419
4.175363;4.115419
4.139625;4.115418
4.142231;4.1154
4.1766;4.1154
4.180088;4.1154
4.174875;4.1154
4.137863;4.115381
4.143769;4.115381
4.1754;4.115381
4.188993;4.115381
4.167206;4.115363
4.178831;4.115363
4.177162;4.115363
4.136157;4.115344
4.13925;4.115344
4.198275;4.115344
4.189256;4.115344
4.17345;4.115344
4.136419;4.115325
4.143713;4.115325
4.167506;4.115325
4.198856;4.115325
4.190137;4.115325
4.178906;4.115325
4.139044;4.115306
4.160194;4.115306
4.175606;4.115306
4.199512;4.115306
4.175719;4.115306
4.14435;4.115288
4.177687;4.115288
4.146487;4.115287
4.17735;4.115287
4.177763;4.115287
4.145981;4.115269
4.143787;4.115269
4.169925;4.115269
4.185206;4.115269
4.173938;4.115269
4.142906;4.11525
4.145306;4.11525
4.201575;4.11525
4.190494;4.11525
4.185281;4.11525
4.180575;4.11525
4.1781;4.11525
4.177706;4.11525
4.201125;4.115231
4.176788;4.115231
4.178231;4.115231
4.175381;4.115231
4.174762;4.115231
4.138144;4.115212
4.168931;4.115212
4.196813;4.115212
4.198875;4.115212
4.175269;4.115212
4.174068;4.115212
4.15185;4.115194
4.146581;4.115194
4.142719;4.115194
4.144012;4.115194
4.139625;4.115194
4.180031;4.115194
4.177537;4.115194
4.142157;4.115175
4.143544;4.115175
4.143975;4.115175
4.179844;4.115175
4.137769;4.115156
4.142325;4.115156
4.142306;4.115156
4.178081;4.115156
4.179769;4.115156
4.137413;4.115138
4.138725;4.115138
4.145269;4.115138
4.138988;4.115138
4.197356;4.115138
4.196494;4.115138
4.189519;4.115138
4.135369;4.115119
4.143862;4.115119
4.142681;4.115119
4.149262;4.115119
4.166531;4.115119
4.132744;4.1151
4.137225;4.1151
4.138369;4.1151
4.135838;4.1151
4.14315;4.1151
4.141987;4.1151
4.142437;4.1151
4.173956;4.1151
4.140937;4.115081
4.144032;4.115081
4.135275;4.115081
4.167488;4.115081
4.19775;4.115081
4.14285;4.115063
4.142437;4.115063
4.137694;4.115063
4.195425;4.115063
4.169437;4.115044
4.170187;4.115044
4.198969;4.115044
4.197863;4.115044
4.183388;4.115044
4.178963;4.115044
4.141894;4.115025
4.19685;4.115025
4.1769;4.115025
4.178662;4.115025
4.140169;4.115006
4.178062;4.115006
4.177406;4.115006
4.137338;4.114987
4.140937;4.114987
4.193438;4.114987
4.175962;4.114987
4.1808;4.114987
4.142006;4.114969
4.20015;4.114969
4.194525;4.114969
4.179825;4.114969
4.179112;4.114969
4.197225;4.11495
4.1943;4.11495
4.195781;4.11495
4.1775;4.11495
4.176638;4.11495
4.178513;4.11495
4.174013;4.11495
4.140882;4.114931
4.137506;4.114931
4.142737;4.114931
4.144406;4.114931
4.137825;4.114931
4.134769;4.114931
4.190813;4.114931
4.176431;4.114931
4.1835;4.114931
4.173862;4.114931
4.144106;4.114913
4.192031;4.114913
4.1763;4.114913
4.170544;4.114894
4.180013;4.114894
4.177856;4.114894
4.144162;4.114875
4.139494;4.114875
4.142119;4.114875
4.194131;4.114875
4.171444;4.114875
4.133794;4.114856
4.165406;4.114856
4.201781;4.114856
4.176506;4.114856
4.1373;4.114838
4.138894;4.114838
4.194975;4.114838
4.179263;4.114838
4.174238;4.114838
4.195181;4.114838
4.170431;4.114837
4.1328;4.114819
4.192537;4.114819
4.178831;4.114819
4.141088;4.1148
4.143675;4.1148
4.142719;4.1148
4.142287;4.1148
4.145756;4.1148
4.138894;4.1148
4.179431;4.1148
4.176938;4.1148
4.143188;4.114781
4.137581;4.114781
4.199906;4.114781
4.1835;4.114781
4.174594;4.114781
4.141725;4.114763
4.199344;4.114763
4.1469;4.114762
4.1922;4.114762
4.176037;4.114762
4.144032;4.114744
4.195387;4.114744
4.197656;4.114744
4.196437;4.114744
4.19535;4.114744
4.193438;4.114744
4.178213;4.114744
4.172175;4.114744
4.144837;4.114725
4.146281;4.114725
4.137244;4.114725
4.140919;4.114725
4.142306;4.114725
4.14105;4.114725
4.144425;4.114725
4.19715;4.114725
4.175719;4.114725
4.148025;4.114707
4.136475;4.114706
4.139269;4.114706
4.139325;4.114706
4.191019;4.114706
4.1778;4.114706
4.177481;4.114706
4.178213;4.114706
4.17105;4.114706
4.147125;4.114687
4.142269;4.114687
4.133344;4.114687
4.136363;4.114687
4.168781;4.114687
4.195087;4.114687
4.182563;4.114687
4.128619;4.114669
4.134656;4.11465
4.137375;4.11465
4.195969;4.11465
4.192181;4.11465
4.139925;4.114631
4.189369;4.114631
4.187831;4.114631
4.177312;4.114631
4.175663;4.114631
4.137881;4.114613
4.193494;4.114613
4.194263;4.114613
4.135819;4.114594
4.132631;4.114594
4.196119;4.114594
4.194956;4.114594
4.173581;4.114594
4.176919;4.114594
4.183613;4.114594
4.1367;4.114575
4.143037;4.114575
4.141575;4.114575
4.144012;4.114575
4.175869;4.114575
4.175569;4.114575
4.178831;4.114575
4.181813;4.114575
4.17675;4.114575
4.176244;4.114575
4.198706;4.114556
4.193419;4.114556
4.175888;4.114556
4.142831;4.114538
4.141219;4.114538
4.141556;4.114538
4.144219;4.114538
4.1352;4.114538
4.17525;4.114538
4.1991;4.114538
4.199812;4.114519
4.146112;4.1145
4.139832;4.1145
4.138782;4.1145
4.137056;4.1145
4.201331;4.1145
4.200938;4.1145
4.140206;4.114481
4.132594;4.114481
4.142588;4.114481
4.195444;4.114481
4.192219;4.114481
4.178738;4.114481
4.140431;4.114462
4.146563;4.114462
4.174725;4.114462
4.199812;4.114462
4.198894;4.114462
4.180069;4.114462
4.1721;4.114462
4.1436;4.114444
4.199438;4.114444
4.172606;4.114444
4.139419;4.114425
4.134713;4.114425
4.198538;4.114425
4.1937;4.114425
4.177594;4.114407
4.197619;4.114406
4.195275;4.114406
4.178194;4.114406
4.172812;4.114406
4.142344;4.114388
4.170994;4.114388
4.192631;4.114388
4.190756;4.114388
4.177706;4.114388
4.1826;4.114388
4.135519;4.114369
4.142794;4.114369
4.194244;4.114369
4.141744;4.114368
4.171968;4.114368
4.195556;4.114368
4.142081;4.11435
4.1439;4.11435
4.147388;4.11435
4.196531;4.11435
4.198088;4.11435
4.19775;4.11435
4.176638;4.11435
4.194468;4.114331
4.144612;4.114313
4.133006;4.114313
4.142644;4.114313
4.143037;4.114313
4.1679;4.114313
4.167094;4.114313
4.1937;4.114313
4.199213;4.114312
4.176319;4.114312
4.131675;4.114294
4.170844;4.114294
4.194394;4.114294
4.177481;4.114294
4.19115;4.114275
4.184737;4.114275
4.177275;4.114275
4.174125;4.114275
4.141519;4.114256
4.142888;4.114256
4.193569;4.114256
4.176806;4.114256
4.177406;4.114256
4.182487;4.114256
4.167112;4.114238
4.1433;4.114237
4.143056;4.114237
4.15905;4.114237
4.178137;4.114237
4.200975;4.114219
4.19775;4.114219
4.175138;4.114219
4.178794;4.114219
4.137281;4.1142
4.144369;4.1142
4.193812;4.1142
4.17315;4.1142
4.177782;4.1142
4.176413;4.1142
4.177781;4.1142
4.136494;4.114182
4.198181;4.114182
4.136194;4.114181
4.14165;4.114181
4.141275;4.114181
4.167187;4.114181
4.199363;4.114181
4.178888;4.114181
4.141313;4.114162
4.196044;4.114162
4.188656;4.114162
4.189125;4.114162
4.175569;4.114162
4.146169;4.114144
4.134806;4.114144
4.147106;4.114144
4.191825;4.114144
4.178738;4.114144
4.140806;4.114125
4.139119;4.114125
4.151119;4.114125
4.199119;4.114125
4.2;4.114125
4.191769;4.114125
4.190156;4.114125
4.196719;4.114106
4.178662;4.114106
4.181813;4.114106
4.170075;4.114106
4.172344;4.114106
4.13625;4.114088
4.141013;4.114088
4.164506;4.114088
4.200919;4.114088
4.173319;4.114088
4.17885;4.114088
4.178906;4.114088
4.179619;4.114088
4.178513;4.114088
4.132294;4.114069
4.173525;4.114069
4.137131;4.11405
4.167938;4.11405
4.166381;4.11405
4.197769;4.11405
4.195219;4.11405
4.193775;4.11405
4.190437;4.11405
4.175663;4.11405
4.140656;4.114031
4.19355;4.114031
4.201331;4.114031
4.19355;4.114031
4.173843;4.114031
4.137694;4.114013
4.140713;4.114013
4.145156;4.114013
4.19325;4.114013
4.132987;4.114012
4.143262;4.114012
4.143356;4.114012
4.1673;4.114012
4.187943;4.114012
4.143562;4.113994
4.168931;4.113994
4.19235;4.113994
4.193644;4.113994
4.177988;4.113994
4.169775;4.113994
4.144688;4.113975
4.134469;4.113975
4.137525;4.113975
4.200112;4.113975
4.137881;4.113956
4.14345;4.113956
4.135612;4.113956
4.175025;4.113956
4.136869;4.113937
4.143037;4.113937
4.131563;4.113937
4.139812;4.113937
4.177012;4.113937
4.178606;4.113937
4.138706;4.113919
4.144256;4.113919
4.143581;4.113919
4.16685;4.113919
4.175531;4.113919
4.194525;4.113919
4.174931;4.113919
4.141481;4.1139
4.142794;4.1139
4.134788;4.113881
4.198931;4.113881
4.199138;4.113881
4.147819;4.113863
4.141369;4.113863
4.141894;4.113863
4.141631;4.113863
4.1262;4.113863
4.201594;4.113863
4.166419;4.113844
4.1886;4.113844
4.181869;4.113844
4.175437;4.113844
4.135107;4.113825
4.168931;4.113825
4.193532;4.113825
4.13955;4.113806
4.194019;4.113806
4.192163;4.113806
4.189781;4.113806
4.179225;4.113806
4.177931;4.113806
4.190756;4.113788
4.190569;4.113788
4.177331;4.113788
4.174369;4.113788
4.176675;4.113788
4.134075;4.113769
4.19925;4.113769
4.194731;4.113769
4.179;4.113769
4.174088;4.113769
4.144931;4.11375
4.137094;4.11375
4.141275;4.11375
4.134;4.11375
4.136156;4.11375
4.1766;4.11375
4.201031;4.11375
4.178231;4.11375
4.171425;4.11375
4.142231;4.113731
4.139831;4.113731
4.1658;4.113731
4.171237;4.113731
4.199325;4.113731
4.199062;4.113731
4.19115;4.113731
4.19415;4.113731
4.192519;4.113731
4.171894;4.113731
4.1463;4.113712
4.166981;4.113712
4.191769;4.113712
4.182787;4.113712
4.1769;4.113712
4.176863;4.113712
4.172719;4.113712
4.172213;4.113712
4.194281;4.113694
4.195332;4.113694
4.189388;4.113694
4.175944;4.113694
4.1415;4.113675
4.145625;4.113675
4.148212;4.113675
4.166119;4.113675
4.197919;4.113675
4.136212;4.113657
4.137562;4.113656
4.190887;4.113656
4.132744;4.113637
4.201313;4.113637
4.195087;4.113637
4.170356;4.113637
4.132537;4.113619
4.134675;4.113619
4.198594;4.113619
4.173469;4.113619
4.173731;4.113619
4.175194;4.113619
4.134375;4.1136
4.140488;4.1136
4.1409;4.1136
4.12815;4.1136
4.130437;4.1136
4.146356;4.1136
4.169306;4.1136
4.175212;4.1136
4.1415;4.113581
4.200656;4.113581
4.1985;4.113581
4.197562;4.113581
4.140094;4.113563
4.200637;4.113563
4.198462;4.113563
4.188713;4.113563
4.179806;4.113563
4.15125;4.113544
4.133456;4.113544
4.145738;4.113544
4.147875;4.113544
4.19265;4.113544
4.169137;4.113544
4.13235;4.113525
4.137394;4.113525
4.150856;4.113525
4.19535;4.113525
4.199419;4.113525
4.190775;4.113525
4.192425;4.113525
4.17315;4.113525
4.1694;4.113525
4.134;4.113506
4.166812;4.113506
4.198256;4.113506
4.194413;4.113506
4.190813;4.113506
4.181081;4.113506
4.173563;4.113506
4.141031;4.113488
4.167525;4.113488
4.173056;4.113488
4.176825;4.113487
4.142719;4.113469
4.178212;4.113469
4.17345;4.113469
4.172006;4.113469
4.143994;4.11345
4.166887;4.11345
4.176;4.11345
4.175475;4.11345
4.177537;4.11345
4.171669;4.11345
4.136813;4.113431
4.124475;4.113431
4.192838;4.113431
4.174744;4.113431
4.140206;4.113412
4.142175;4.113412
4.137413;4.113412
4.140488;4.113412
4.142719;4.113412
4.14225;4.113412
4.165856;4.113412
4.179;4.113412
4.177913;4.113412
4.17585;4.113412
4.172681;4.113412
4.168238;4.113412
4.144913;4.113394
4.140656;4.113394
4.135612;4.113394
4.193587;4.113394
4.189256;4.113394
4.175456;4.113394
4.163662;4.113375
4.199531;4.113375
4.194375;4.113375
4.176469;4.113375
4.172644;4.113375
4.171594;4.113375
4.149244;4.113357
4.172681;4.113357
4.142269;4.113356
4.1895;4.113356
4.173656;4.113356
4.131413;4.113338
4.133981;4.113338
4.192163;4.113338
4.174237;4.113338
4.133925;4.113319
4.1577;4.113319
4.164956;4.113319
4.165744;4.113319
4.198762;4.113319
4.176544;4.113318
4.14285;4.1133
4.159481;4.1133
4.13925;4.1133
4.139138;4.1133
4.192013;4.1133
4.179281;4.1133
4.178475;4.1133
4.130344;4.113281
4.1343;4.113281
4.144969;4.113281
4.195556;4.113281
4.179769;4.113281
4.175719;4.113281
4.139494;4.113263
4.141331;4.113263
4.142606;4.113263
4.197487;4.113263
4.196569;4.113263
4.191188;4.113263
4.173056;4.113263
4.175156;4.113263
4.136625;4.113244
4.140412;4.113244
4.190156;4.113244
4.1907;4.113244
4.176431;4.113244
4.177369;4.113244
4.173731;4.113244
4.172325;4.113244
4.14225;4.113225
4.134619;4.113225
4.142063;4.113225
4.1319;4.113225
4.164112;4.113225
4.166081;4.113225
4.1733;4.113225
4.190288;4.113225
4.18005;4.113225
4.177875;4.113225
4.173938;4.113225
4.171125;4.113225
4.142831;4.113206
4.189781;4.113206
